
[00:00:00.000 --> 00:00:07.080]  各位弟兄姊妹,我好開心可以來到這裡。
[00:38:40.760 --> 00:38:43.760]  (英文)
[00:38:43.760 --> 00:38:46.760]  讓我去講一下關於Pastor Ada。
[00:38:46.760 --> 00:38:49.760]  (英文)
[00:38:49.760 --> 00:38:51.760]  他在香港,現在應該在看。
[00:38:51.760 --> 00:38:56.760]  (英文)
[00:38:56.760 --> 00:39:00.760]  當我第一次見到Pastor Ada的時候,我知道一定有些事情會發生。
[00:39:00.760 --> 00:39:03.760]  (英文)
[00:39:03.760 --> 00:39:07.760]  他說,Pastor Ada,你知道我的眼睛是大過你的。
[00:39:07.760 --> 00:39:12.760]  (英文)
[00:39:12.760 --> 00:39:15.760]  他的樣子都顯露出,他是很擔心。
[00:39:15.760 --> 00:39:17.760]  (英文)
[00:39:17.760 --> 00:39:19.760]  他就說,我就會祈禱了。
[00:39:19.760 --> 00:39:23.760]  (英文)
[00:39:23.760 --> 00:39:27.760]  他說,我就會多些花時間在這個女孩身上。
[00:39:27.760 --> 00:39:29.760]  (英文)
[00:39:29.760 --> 00:39:32.760]  我的出現,我和她一起陪伴。
[00:39:32.760 --> 00:39:36.760]  (英文)
[00:39:36.760 --> 00:39:40.760]  繼續好好地去培養,培育她。
[00:39:40.760 --> 00:39:42.760]  (英文)
[00:39:42.760 --> 00:39:46.760]  然後教導她。
[00:39:46.760 --> 00:39:47.760]  (英文)
[00:39:47.760 --> 00:39:49.760]  這是一個過程。
[00:39:49.760 --> 00:39:50.760]  (英文)
[00:39:50.760 --> 00:39:53.760]  你必須在那裏,閉著嘴。
[00:39:53.760 --> 00:39:54.760]  (英文)
[00:39:54.760 --> 00:39:55.760]  在那裏聽。
[00:39:55.760 --> 00:40:02.760]  (英文)
[00:40:02.760 --> 00:40:05.760]  你會感受到他們的傷痛。
[00:40:05.760 --> 00:40:06.760]  (英文)
[00:40:06.760 --> 00:40:13.760]  然後你會成為一個個人的那種培育的個人。
[00:40:13.760 --> 00:40:15.760]  (英文)
[00:40:15.760 --> 00:40:18.760]  然後我就教導她,怎樣去講道。
[00:40:18.760 --> 00:40:20.760]  (英文)
[00:40:20.760 --> 00:40:22.760]  我去改她的講章。
[00:40:22.760 --> 00:40:25.760]  (英文)
[00:40:25.760 --> 00:40:28.760]  但我是很友善,很溫柔地對待她。
[00:40:28.760 --> 00:40:30.760]  (英文)
[00:40:30.760 --> 00:40:33.760]  所以你見到為什麼Pastor Ada是這麼好的。
[00:40:33.760 --> 00:40:37.760]  (英文)
[00:40:37.760 --> 00:40:40.760]  我講這個東西,我也要你們來誇我一下。
[00:40:40.760 --> 00:40:41.760]  (英文)
[00:40:41.760 --> 00:40:45.760]  我今天講給大家聽,希望大家能夠誇我。
[00:40:45.760 --> 00:40:49.760]  (英文)
[00:40:49.760 --> 00:40:55.760]  個個都只是給這個學生掌聲,但沒有人給老師掌聲。
[00:40:55.760 --> 00:40:56.760]  (英文)
[00:40:56.760 --> 00:40:58.760]  尤其我做老師也很慘。
[00:40:58.760 --> 00:41:00.760]  (英文)
[00:41:00.760 --> 00:41:03.760]  個個人都疼愛學生,不疼愛老師。
[00:41:03.760 --> 00:41:07.760]  (英文)
[00:41:07.760 --> 00:41:18.760]  我們有牧者,有執事,有領袖,都是作為父親或男士的。
[00:41:18.760 --> 00:41:19.760]  (英文)
[00:41:19.760 --> 00:41:20.760]  很好的對待他們。
[00:41:20.760 --> 00:41:23.760]  (英文)
[00:41:23.760 --> 00:41:27.760]  他們真的為我們好,花很多的時間。
[00:41:27.760 --> 00:41:28.760]  (英文)
[00:41:28.760 --> 00:41:30.760]  時間。
[00:41:30.760 --> 00:41:31.760]  (英文)
[00:41:31.760 --> 00:41:32.760]  陪伴。
[00:41:32.760 --> 00:41:33.760]  (英文)
[00:41:33.760 --> 00:41:34.760]  陪伴。
[00:41:34.760 --> 00:41:35.760]  (英文)
[00:41:35.760 --> 00:41:36.760]  培育。
[00:41:36.760 --> 00:41:37.760]  (英文)
[00:41:37.760 --> 00:41:38.760]  教導。
[00:41:38.760 --> 00:41:39.760]  (英文)
[00:41:39.760 --> 00:41:43.760]  這三樣是你如果懂得做的話,你會有很多的追蹤者。
[00:41:43.760 --> 00:41:44.760]  (英文)
[00:41:44.760 --> 00:41:48.760]  如果你是懂得去做這三樣東西的話,你就會知道怎樣去做一個好的父親。
[00:41:48.760 --> 00:41:49.760]  (英文)
[00:41:49.760 --> 00:41:51.760]  所以我們一起去做咖啡,去花時間。
[00:41:51.760 --> 00:41:52.760]  (英文)
[00:41:52.760 --> 00:41:53.760]  謝謝。
[00:41:53.760 --> 00:41:54.760]  (英文)
[00:41:54.760 --> 00:41:55.760]  謝謝,謝謝,太好了。
[00:41:55.760 --> 00:41:59.760]  (掌聲)
[00:41:59.760 --> 00:42:00.760]  (英文)
[00:42:00.760 --> 00:42:05.760]  我還想說我們三個一起去做咖啡。
[00:42:05.760 --> 00:42:06.760]  (英文)
[00:42:06.760 --> 00:42:07.760]  你們付錢,我祈禱。
[00:42:07.760 --> 00:42:08.760]  (笑聲)
[00:42:08.760 --> 00:42:09.760]  (掌聲)
