
[00:00:00.000 --> 00:00:03.640]  很久沒有見到有實體的會眾在我面前
[00:21:59.120 --> 00:22:02.120]  你就說 為何人們那麼喜歡聽假的
[00:22:02.120 --> 00:22:04.520]  而不喜歡聽真的呢
[00:22:04.520 --> 00:22:08.120]  甚至有些人是以假為真
[00:22:08.120 --> 00:22:09.520]  原因很簡單
[00:22:09.520 --> 00:22:13.720]  因為真的和假的很難分
[00:22:13.720 --> 00:22:15.920]  因為它們的象徵度很高
[00:22:15.920 --> 00:22:18.720]  假的也可以做到真的效果
[00:22:18.720 --> 00:22:26.520]  甚至比真的更震撼
[00:22:26.520 --> 00:22:30.520]  大家有沒有試過在街上收到一些單張
[00:22:30.520 --> 00:22:32.320]  令你很感動
[00:22:32.320 --> 00:22:34.520]  不是一些現成的 印出來的單張
[00:22:34.520 --> 00:22:37.120]  蓋個印 聯絡甚麼堂
[00:22:37.120 --> 00:22:40.720]  手寫 一封信
[00:22:40.720 --> 00:22:43.520]  講他的經歷 講他的見證
[00:22:43.520 --> 00:22:47.320]  其實是異端
[00:22:47.320 --> 00:22:49.520]  如果一隻雙峰藥是假藥
[00:22:49.520 --> 00:22:51.320]  但是有人幫你治了鼻水的時候
[00:22:51.320 --> 00:22:55.720]  我相信很多人都不會想它是真是假
[00:22:55.720 --> 00:22:58.920]  中了毒你都不知道
[00:22:58.920 --> 00:23:01.720]  保羅在第八節就是給提督看一個很具體的人版
[00:23:01.720 --> 00:23:05.120]  告訴他
[00:23:05.120 --> 00:23:09.120]  抵擋真理的人是甚麼樣子的
[00:23:09.120 --> 00:23:10.520]  有兩個人物
[00:23:10.520 --> 00:23:13.720]  從前也利和長臂 怎樣反對摩西
[00:23:13.720 --> 00:23:16.920]  這些人怎樣抵擋真理
[00:23:16.920 --> 00:23:19.720]  我們完全不知道
[00:23:19.720 --> 00:23:21.320]  因為聖經裏面除了這裏之外
[00:23:21.320 --> 00:23:24.120]  整本聖經裏面找不找都沒有這兩個名字
[00:23:24.120 --> 00:23:26.720]  但是他們就知道 為甚麼
[00:23:26.720 --> 00:23:30.120]  在猶太教和早期教教文獻裏面
[00:23:30.120 --> 00:23:32.320]  都有記載這兩個人
[00:23:32.320 --> 00:23:34.720]  所以保羅說他們怎樣去抵擋摩西
[00:23:34.720 --> 00:23:37.120]  他們怎樣抵擋真理
[00:23:37.120 --> 00:23:41.120]  相傳他們就是法老王面前的兩個術士
[00:23:41.120 --> 00:23:43.520]  可以行邪術 很厲害
[00:23:43.520 --> 00:23:46.720]  他們阻止摩西帶領以色列人出埃及
[00:23:46.720 --> 00:23:51.120]  曾經亦都可以說將象變成蛇
[00:23:51.120 --> 00:23:53.520]  將水變成血
[00:23:53.520 --> 00:23:56.120]  亦都叫青蛙走上岸
[00:23:56.120 --> 00:23:59.120]  亦都有些說法是後來他們出埃及的時候
[00:23:59.120 --> 00:24:01.320]  就混在人群當中
[00:24:01.320 --> 00:24:04.920]  引誘他們拜金牛族
[00:24:04.920 --> 00:24:07.320]  這樣對抗真理法
[00:24:07.320 --> 00:24:10.120]  如果這些說法是真的話
[00:24:10.120 --> 00:24:13.320]  我們可以回到歷史現場看看
[00:24:13.320 --> 00:24:14.520]  當時發生甚麼事
[00:24:14.520 --> 00:24:18.320]  其中一件事就是出埃及第七章所記載
[00:24:18.320 --> 00:24:20.120]  摩西和亞倫
[00:24:20.120 --> 00:24:21.920]  趙爺皇的吩咐
[00:24:21.920 --> 00:24:23.520]  容讓我的百姓走
[00:24:23.520 --> 00:24:26.920]  Let my people go
[00:24:26.920 --> 00:24:31.120]  那張象放在地上變成蛇
[00:24:31.120 --> 00:24:33.520]  但是法老都不輸蝕
[00:24:33.520 --> 00:24:35.120]  我都可以
[00:24:35.120 --> 00:24:40.120]  找兩個術士一樣這樣做
[00:24:40.120 --> 00:24:42.120]  是的
[00:24:42.120 --> 00:24:44.920]  假東西之所以有人信就是
[00:24:44.920 --> 00:24:48.720]  它做到真東西的效果
[00:24:48.720 --> 00:24:52.720]  今天有很多人說
[00:24:52.720 --> 00:24:54.120]  你不一定要信耶穌
[00:24:54.120 --> 00:24:56.720]  你要愛
[00:24:56.720 --> 00:24:58.920]  很多地方可以給你
[00:24:58.920 --> 00:25:00.320]  人生只是一個空虛
[00:25:00.320 --> 00:25:02.120]  很多地方可以給你滿足
[00:25:02.120 --> 00:25:04.920]  很多很多東西可以幫你解決這些問題
[00:25:04.920 --> 00:25:08.920]  一樣有這個效果
[00:25:08.920 --> 00:25:10.720]  基督教叫你做好人
[00:25:10.720 --> 00:25:11.520]  我都可以
[00:25:11.520 --> 00:25:12.920]  宗教叫你做人向善
[00:25:12.920 --> 00:25:15.920]  甚麼都可以
[00:25:15.920 --> 00:25:18.320]  我們是不是看這些東西
[00:25:18.320 --> 00:25:23.520]  還是看究竟這件事是從何而來
[00:25:23.520 --> 00:25:24.120]  是不是
[00:25:24.120 --> 00:25:25.920]  這件事重要
[00:25:25.920 --> 00:25:27.920]  信對象是甚麼才重要
[00:25:27.920 --> 00:25:30.320]  不是那個現象
[00:25:30.320 --> 00:25:34.120]  所以保羅也說得很清楚
[00:25:34.120 --> 00:25:35.120]  因為我知道
[00:25:35.120 --> 00:25:36.120]  我不以科休迷思
[00:25:36.120 --> 00:25:38.120]  因為我知道我所信的是誰
[00:25:38.120 --> 00:25:39.920]  那個才重要
[00:25:39.920 --> 00:25:42.120]  我們所信的要知道我們所相信的對象
[00:25:42.120 --> 00:25:44.520]  那個才重要
[00:25:44.520 --> 00:25:48.720]  而不是說今天有多好聽的東西
[00:25:48.720 --> 00:25:49.720]  多有道理的東西
[00:25:49.720 --> 00:25:51.720]  多有說服力的東西
[00:25:51.720 --> 00:25:55.520]  多震撼多感動的東西在你面前
[00:25:55.520 --> 00:25:57.720]  它可以取代到神
[00:25:57.720 --> 00:25:59.120]  那些可能很震撼很感動
[00:25:59.120 --> 00:26:00.920]  很好聽
[00:26:00.920 --> 00:26:03.120]  但是要搞清楚
[00:26:03.120 --> 00:26:05.520]  信不是那些現象
[00:26:05.520 --> 00:26:08.920]  是那個對象
[00:26:08.920 --> 00:26:10.320]  他們的心地敗壞
[00:26:10.320 --> 00:26:11.520]  信仰經不起考驗
[00:26:11.520 --> 00:26:13.520]  然而他們做沒有進步的
[00:26:13.520 --> 00:26:14.520]  為甚麼
[00:26:14.520 --> 00:26:15.920]  因為他們的愚昧
[00:26:15.920 --> 00:26:17.720]  必在眾人面前顯露出來
[00:26:17.720 --> 00:26:20.320]  就好像兩個人一樣
[00:26:20.320 --> 00:26:23.720]  說到底是心的問題
[00:26:23.720 --> 00:26:25.720]  尊愛自己
[00:26:25.720 --> 00:26:27.520]  還是尊重上帝
[00:26:27.520 --> 00:26:29.320]  還是愛上帝
[00:26:29.320 --> 00:26:32.920]  心地敗壞是心的問題
[00:26:32.920 --> 00:26:35.120]  是不是
[00:26:35.120 --> 00:26:37.520]  是立心不良
[00:26:37.520 --> 00:26:40.120]  你的心向著甚麼
[00:26:40.120 --> 00:26:42.520]  是向著自己一切的利益去想
[00:26:42.520 --> 00:26:45.120]  還是向著自己所有的打算
[00:26:45.120 --> 00:26:46.120]  還是向著上帝
[00:26:46.120 --> 00:26:48.320]  我覺得這是最基本
[00:26:48.320 --> 00:26:51.120]  最關鍵的位置
[00:26:51.120 --> 00:26:53.520]  哪怕你有多少知識
[00:26:53.520 --> 00:26:55.720]  如果你的心不是向著上帝
[00:26:55.720 --> 00:26:57.520]  而是向著自己
[00:26:57.520 --> 00:26:58.920]  一切的知識
[00:26:58.920 --> 00:27:02.320]  都會被這種心態扭曲
[00:27:02.320 --> 00:27:04.520]  聖經成為我們自己
[00:27:04.520 --> 00:27:10.720]  利用自己的支持意義
[00:27:10.720 --> 00:27:13.320]  所以這是最關鍵
[00:27:13.320 --> 00:27:15.320]  他經不起考驗是甚麼意思
[00:27:15.320 --> 00:27:16.120]  表面上信仰
[00:27:16.120 --> 00:27:17.920]  但這種所謂信仰
[00:27:17.920 --> 00:27:20.920]  一試就知真與假
[00:27:20.920 --> 00:27:22.120]  是不是
[00:27:22.120 --> 00:27:23.520]  很明顯
[00:27:23.520 --> 00:27:25.520]  而他們沒有進步
[00:27:25.520 --> 00:27:26.920]  是因為他們的愚昧
[00:27:26.920 --> 00:27:28.120]  在人前一定會顯露
[00:27:28.120 --> 00:27:29.120]  甚麼是進步
[00:27:29.120 --> 00:27:30.920]  進步不是說
[00:27:30.920 --> 00:27:33.520]  他們對聖經的了解
[00:27:33.520 --> 00:27:37.320]  而是他們這種破壞得不到進展
[00:27:37.320 --> 00:27:38.520]  為甚麼
[00:27:38.520 --> 00:27:39.920]  不要當上帝是死的
[00:27:39.920 --> 00:27:41.920]  上帝仍然掌權
[00:27:41.920 --> 00:27:45.120]  他們的愚昧一定會暴露
[00:27:45.120 --> 00:27:47.120]  敗露在人面前
[00:27:47.120 --> 00:27:48.720]  很有趣
[00:27:48.720 --> 00:27:51.120]  你偷偷地潛入別人那裏
[00:27:51.120 --> 00:27:55.720]  現在要你敗露在人的面前
[00:27:55.720 --> 00:27:56.720]  神是掌權
[00:27:56.720 --> 00:27:59.920]  事實上
[00:27:59.920 --> 00:28:01.720]  術士所變的蛇
[00:28:01.720 --> 00:28:03.520]  最後怎樣
[00:28:03.520 --> 00:28:09.520]  最後還是被阿倫的象吞了
[00:28:09.520 --> 00:28:10.720]  真假立志
[00:28:10.720 --> 00:28:11.720]  高下立見
[00:28:11.720 --> 00:28:14.120]  不能騙人
[00:28:14.120 --> 00:28:15.120]  其實
[00:28:15.120 --> 00:28:15.920]  今天
[00:28:15.920 --> 00:28:19.120]  我們也是身處末世的時代
[00:28:19.120 --> 00:28:21.720]  頂端經文提醒我們甚麼
[00:28:21.720 --> 00:28:23.320]  既然人的問題出在
[00:28:23.320 --> 00:28:26.120]  專愛自己不愛神
[00:28:26.120 --> 00:28:27.520]  我們就知道
[00:28:27.520 --> 00:28:28.920]  我們要放下自己
[00:28:28.920 --> 00:28:31.120]  尊重神
[00:28:31.120 --> 00:28:36.320]  讓神敬虔的能力
[00:28:36.320 --> 00:28:37.520]  去更新
[00:28:37.520 --> 00:28:39.520]  改變我們的生命
[00:28:39.520 --> 00:28:40.720]  是我們自己變
[00:28:40.720 --> 00:28:44.720]  不是要上帝變去咒我們
[00:28:44.720 --> 00:28:46.120]  是以神為主
[00:28:46.120 --> 00:28:48.320]  不是以我們為主
[00:28:48.320 --> 00:28:51.120]  不是去堅持自己的看法
[00:28:51.120 --> 00:28:52.720]  試圖去改變上帝的說話
[00:28:52.720 --> 00:28:59.520]  令自己覺得好過一點
[00:28:59.520 --> 00:29:01.320]  最重要的一件事就是
[00:29:01.320 --> 00:29:03.720]  我們怎樣對待上帝的說話
[00:29:03.720 --> 00:29:04.920]  我們是否喜歡聽假的
[00:29:04.920 --> 00:29:05.920]  還是喜歡聽真的
[00:29:05.920 --> 00:29:08.120]  喜歡聽中聽的
[00:29:08.120 --> 00:29:11.520]  而不喜歡聽上帝的提醒和責備的說話
[00:29:11.520 --> 00:29:12.720]  剛才我們讀到
[00:29:12.720 --> 00:29:14.520]  「賣主賣友」這四個字的時候
[00:29:14.520 --> 00:29:17.920]  我們很自然想起一個人物是誰
[00:29:17.920 --> 00:29:22.920]  猶大
[00:29:22.920 --> 00:29:25.520]  猶大耶穌仍然給他機會
[00:29:25.520 --> 00:29:29.520]  在聖餐的時候
[00:29:29.520 --> 00:29:30.520]  遞餅給他
[00:29:30.520 --> 00:29:31.520]  接了那餅之後
[00:29:31.520 --> 00:29:32.920]  撒旦進了他的心
[00:29:32.920 --> 00:29:34.720]  很多人為猶大翻案
[00:29:34.720 --> 00:29:35.520]  你看他無辜的
[00:29:35.520 --> 00:29:37.920]  撒旦進了他的心
[00:29:37.920 --> 00:29:40.920]  人就是在神和撒旦之間做扯線公仔
[00:29:40.920 --> 00:29:42.520]  很可憐的
[00:29:42.520 --> 00:29:43.920]  你看看
[00:29:43.920 --> 00:29:45.120]  耶穌在約翰福音
[00:29:45.120 --> 00:29:47.920]  講到他自己是生命的糧的時候
[00:29:47.920 --> 00:29:50.120]  吃我的肉 喝我的血
[00:29:50.120 --> 00:29:51.320]  我又常在他裡面
[00:29:51.320 --> 00:29:53.920]  他又常在我裡面
[00:29:53.920 --> 00:29:55.320]  耶穌的肉他的血是什麼?
[00:29:55.320 --> 00:29:56.520]  耶穌道成肉身
[00:29:56.520 --> 00:29:59.120]  道就是神的說話
[00:29:59.120 --> 00:30:03.320]  將上帝的說話吃入我們的生命裡面的時候
[00:30:03.320 --> 00:30:05.320]  耶穌就是常在我們裡面
[00:30:05.320 --> 00:30:06.920]  我們要常在祂裡面
[00:30:06.920 --> 00:30:09.120]  如果猶大真真正正的
[00:30:09.120 --> 00:30:12.520]  將上帝的道放在心裡面的時候
[00:30:12.520 --> 00:30:14.520]  耶穌就常在祂裡面
[00:30:14.520 --> 00:30:18.520]  那撒旦在什麼位置進呢?
[00:30:18.520 --> 00:30:21.320]  這是人的問題
[00:30:21.320 --> 00:30:26.120]  是自己的責任
[00:30:26.120 --> 00:30:29.920]  這就是我們今天要很小心
[00:30:29.920 --> 00:30:31.920]  我們今天怎樣做基督徒
[00:30:31.920 --> 00:30:34.920]  你說 本來是不是太悲觀 危言聳聽
[00:30:34.920 --> 00:30:37.120]  講那些假教師 禁警
[00:30:37.120 --> 00:30:40.520]  今天在香港我們有沒有?
[00:30:40.520 --> 00:30:45.720]  有沒有假教師潛入教會?
[00:30:45.720 --> 00:30:48.320]  用一些聖經去包裝那些歪理
[00:30:48.320 --> 00:30:51.720]  去引你離開真理?
[00:30:51.720 --> 00:30:54.520]  有很多 我跟你說
[00:30:54.520 --> 00:30:56.720]  只是新聞都聽過
[00:30:56.720 --> 00:30:58.320]  早一兩年
[00:30:58.320 --> 00:31:00.120]  有一個牧師帶了一班會眾
[00:31:00.120 --> 00:31:02.720]  投奔了一間異端教會
[00:31:02.720 --> 00:31:05.520]  很震撼
[00:31:05.520 --> 00:31:07.520]  他的名字是很正病的
[00:31:07.520 --> 00:31:12.120]  叫做全能神
[00:31:12.120 --> 00:31:14.320]  但本來要提摩體和信徒
[00:31:14.320 --> 00:31:17.720]  要小心末世種種的危機
[00:31:17.720 --> 00:31:19.520]  這個不是一些天方夜譚
[00:31:19.520 --> 00:31:23.120]  作出來的危言聳聽的說話
[00:31:23.120 --> 00:31:24.520]  到今天
[00:31:24.520 --> 00:31:26.720]  我們仍然面對著這個危機
[00:31:26.720 --> 00:31:30.720]  而且是越來越厲害
[00:31:30.720 --> 00:31:31.720]  那你說 好啊
[00:31:31.720 --> 00:31:32.720]  我們真的要很小心
[00:31:32.720 --> 00:31:34.920]  找找哪些是這等人
[00:31:34.920 --> 00:31:38.320]  那個是不是無間道 那個是不是?
[00:31:38.320 --> 00:31:39.920]  不是啊
[00:31:39.920 --> 00:31:43.920]  我們不是自以為是去指控別人
[00:31:43.920 --> 00:31:46.520]  本來要提摩體是避開這些人
[00:31:46.520 --> 00:31:49.320]  不是和我們爭辯
[00:31:49.320 --> 00:31:51.720]  用這個方法凸顯自己的境界
[00:31:51.720 --> 00:31:55.920]  我們更加要小心的是我們自己
[00:31:55.920 --> 00:31:59.520]  我們自己不要成為這些人
[00:31:59.520 --> 00:32:03.720]  這個警告其實對我們每一個人是有效的
[00:32:03.720 --> 00:32:06.720]  不是叫我們去找哪個叫這等人
[00:32:06.720 --> 00:32:09.720]  我們玩一個遊戲 找找找找
[00:32:09.720 --> 00:32:11.720]  No 照一塊鏡
[00:32:11.720 --> 00:32:16.320]  在上帝的面前
[00:32:16.320 --> 00:32:18.920]  在今天
[00:32:18.920 --> 00:32:20.120]  這個年代 你說
[00:32:20.120 --> 00:32:21.720]  那我很悲觀
[00:32:21.720 --> 00:32:23.120]  很可憐
[00:32:23.120 --> 00:32:25.120]  我真的很絕望
[00:32:25.120 --> 00:32:26.920]  那你不用怕
[00:32:26.920 --> 00:32:28.320]  因為什麼?
[00:32:28.320 --> 00:32:30.320]  因為既然上帝所說的
[00:32:30.320 --> 00:32:32.720]  這個現象是會發生的
[00:32:32.720 --> 00:32:35.320]  而這個現象是正在發生的
[00:32:35.320 --> 00:32:37.320]  上帝也說了最後的時候
[00:32:37.320 --> 00:32:39.320]  神是得勝的
[00:32:39.320 --> 00:32:41.520]  你整套這樣看的時候
[00:32:41.520 --> 00:32:42.720]  既然是正在發生的時候
[00:32:42.720 --> 00:32:47.120]  即是上帝的得勝是一定會出現的
[00:32:47.120 --> 00:32:48.720]  是不是?
[00:32:48.720 --> 00:32:51.320]  雖然在凶險的日子裏面
[00:32:51.320 --> 00:32:53.720]  我們仍然有盼望
[00:32:53.720 --> 00:32:54.720]  但是我們要小心
[00:32:54.720 --> 00:32:58.720]  我們不要插進這個陷阱當中
[00:32:58.720 --> 00:33:00.320]  最重要的一件事就是
[00:33:00.320 --> 00:33:04.720]  我們的心是向神還是向自己
[00:33:04.720 --> 00:33:06.520]  這個世界除了上帝之外
[00:33:06.520 --> 00:33:08.120]  還有一個很厲害的神
[00:33:08.120 --> 00:33:10.520]  那個神是自己
[00:33:10.520 --> 00:33:12.520]  很多人都會拜的
[00:33:12.520 --> 00:33:15.120]  而今天我們在上帝的面前
[00:33:15.120 --> 00:33:19.520]  放下這個跟神作對的神
[00:33:19.520 --> 00:33:22.920]  我們一起有一個安靜的時間 好嗎?
[00:33:22.920 --> 00:33:25.120]  我們可以看看我們今天
[00:33:25.120 --> 00:33:28.120]  我們對上帝有多尊重
[00:33:28.120 --> 00:33:30.720]  對自己有多體貼
[00:33:30.720 --> 00:33:35.520]  如果我們所考慮的東西
[00:33:35.520 --> 00:33:38.320]  大部分都是用自己做出發的時候
[00:33:38.320 --> 00:33:41.120]  求神憐憫 饒恕 改變我們
[00:33:41.120 --> 00:33:42.920]  我們一起禱告
[00:33:42.920 --> 00:33:44.120]  天主上我們感謝祢
[00:33:44.120 --> 00:33:46.320]  賜下祢的說話
[00:33:46.320 --> 00:33:52.920]  求祢讓我們願意被祢改變
[00:33:52.920 --> 00:33:55.320]  我們相信耶穌沒有被改變
[00:33:55.320 --> 00:33:58.320]  這個不是神的能力的問題
[00:33:58.320 --> 00:34:01.120]  是我們不願意的問題
[00:34:01.120 --> 00:34:01.920]  天護上帝
[00:34:01.920 --> 00:34:04.720]  我們知道祢能夠改變我們的生命
[00:34:04.720 --> 00:34:08.720]  知道祢是賜生命的神
[00:34:08.720 --> 00:34:11.120]  但今天如果我們仍然活在
[00:34:11.120 --> 00:34:12.720]  一個凹凹漏漏的
[00:34:12.720 --> 00:34:15.720]  充滿著私慾
[00:34:15.720 --> 00:34:18.720]  捆綁的一個境況當中
[00:34:18.720 --> 00:34:20.720]  求上帝憐憫
[00:34:20.720 --> 00:34:23.320]  讓我們曉得丟下自己
[00:34:23.320 --> 00:34:25.320]  不是再體貼自己
[00:34:25.320 --> 00:34:27.320]  是尊重上帝
[00:34:27.320 --> 00:34:29.520]  跟隨祢的說話
[00:34:29.520 --> 00:34:33.720]  求祢提醒教導
[00:34:33.720 --> 00:34:35.320]  督責
[00:34:35.320 --> 00:34:36.120]  帶領我們
[00:34:36.120 --> 00:34:37.920]  祈禱奉耶穌的聖名
[00:34:37.920 --> 00:34:39.120]  阿門
