
[00:00:00.000 --> 00:00:10.160]  那個調查的題目就是你最後悔的問題是什麼
[00:18:00.920 --> 00:18:02.120]  (主持人:聖經不是跟我們說)
[00:18:02.120 --> 00:18:05.120]  (主持人:神是一位昔在、今在、永在、永不改變的神)
[00:18:05.120 --> 00:18:06.520]  這位神曾經這樣說
[00:18:06.520 --> 00:18:07.520]  (主持人:這位神曾經說)
[00:18:07.520 --> 00:18:09.520]  祂說我是耶和華永不改變的
[00:18:09.520 --> 00:18:11.520]  (主持人:我是耶和華永不改變的)
[00:18:11.520 --> 00:18:14.920]  在祂並沒有改變也沒有轉動的影兒
[00:18:14.920 --> 00:18:17.320]  (主持人:在祂沒有改變也沒有轉動的影兒)
[00:18:17.320 --> 00:18:20.320]  我們理解神的不變是指祂的屬性
[00:18:20.320 --> 00:18:23.320]  (主持人:我們理解神的不變是指祂的屬性)
[00:18:23.320 --> 00:18:26.320]  例如聖潔慈愛良善公義憐憫
[00:18:26.320 --> 00:18:29.120]  (主持人:比方說聖潔慈愛良善公義憐憫)
[00:18:29.120 --> 00:18:31.720]  或者祂自己的旨意是不會改變的
[00:18:31.720 --> 00:18:33.320]  (主持人:或者祂自己的旨意是不會改變的)
[00:18:33.320 --> 00:18:36.120]  聖經這裡提到祂不能夠背負自己
[00:18:36.120 --> 00:18:38.720]  (主持人:聖經這裡說祂不能夠背負自己)
[00:18:38.720 --> 00:18:40.320]  所以如果從這方面來看
[00:18:40.320 --> 00:18:42.920]  神是不會改變也不應該後悔的
[00:18:42.920 --> 00:18:43.920]  (主持人:所以這方面來看)
[00:18:43.920 --> 00:18:45.120]  (主持人:神是不會改變也不應該後悔的)
[00:18:45.120 --> 00:18:46.720]  另外經文也提到
[00:18:46.720 --> 00:18:50.320]  神的恩賜和選照是沒有後悔的
[00:18:50.320 --> 00:18:53.720]  (主持人:另外經文提到神的恩賜和選照是不會後悔的)
[00:18:53.720 --> 00:18:56.720]  舊約的先知巴蘭也曾經這樣作見證
[00:18:56.720 --> 00:18:58.520]  (主持人:舊約的先知巴蘭曾經作見證)
[00:18:58.520 --> 00:19:00.520]  他說神非人必不至說謊
[00:19:00.520 --> 00:19:02.520]  (主持人:神非人必不至說謊)
[00:19:02.520 --> 00:19:04.720]  也不像人一樣必不至後悔
[00:19:04.720 --> 00:19:06.920]  (主持人:也不像人一樣必不至後悔)
[00:19:06.920 --> 00:19:09.920]  到底神在什麼事情上會後悔呢?
[00:19:09.920 --> 00:19:11.920]  (主持人:到底神在什麼事情上會後悔呢?)
[00:19:11.920 --> 00:19:16.320]  聖經也事實記載很多神後悔的記載
[00:19:16.320 --> 00:19:19.320]  (主持人:聖經也事實記載很多神後悔的記載)
[00:19:19.320 --> 00:19:23.720]  包括最早有關的經文講到神後悔造人
[00:19:23.720 --> 00:19:27.920]  (主持人:包括最早有關的經文講到神後悔造人)
[00:19:27.920 --> 00:19:32.720]  (主持人:耶和華見人在地上罪惡很大)
[00:19:32.720 --> 00:19:35.720]  (主持人:中日所思想的盡都是惡)
[00:19:35.720 --> 00:19:39.920]  (主持人:耶和華就後悔造人在地上,心中憂傷)
[00:19:39.920 --> 00:19:45.320]  (主持人:耶和華說我要將所造的人都從地上除滅)
[00:19:45.320 --> 00:19:47.520]  (主持人:因為我造他們後悔了)
[00:19:47.520 --> 00:19:51.520]  我們有讀到神後悔納所羅和作王
[00:19:51.520 --> 00:19:56.320]  (主持人:我們有讀到神後悔立了所羅王做以色列王)
[00:19:56.320 --> 00:19:59.120]  (主持人:耶和華的話臨到撒末爾說)
[00:19:59.120 --> 00:20:02.320]  (主持人:我立所羅為王,我後悔了)
[00:20:02.320 --> 00:20:06.320]  (主持人:因為他轉去不跟從我,不遵守我的命令)
[00:20:06.320 --> 00:20:10.920]  另外有些經文也提到神後悔不降災禍
[00:20:10.920 --> 00:20:15.120]  (主持人:另外有些經文也提到神後悔不降災禍)
[00:20:15.120 --> 00:20:19.920]  譬如之前我們讀過大衛因為數點人數招惹神的懲罰
[00:20:19.920 --> 00:20:25.520]  (主持人:之前我們讀過大衛因為數點人數招惹神的懲罰)
[00:20:25.520 --> 00:20:30.520]  (主持人:天使向耶路撒冷伸手要滅城的時候)
[00:20:30.520 --> 00:20:33.520]  (主持人:耶和華後悔就不降之災了)
[00:20:33.520 --> 00:20:39.520]  也都包括我們今天讀的約拿去尼尼未成傳道之後
[00:20:39.520 --> 00:20:44.120]  (主持人:也都包括我們今天讀的約拿去尼尼未成傳道)
[00:20:44.120 --> 00:20:47.320]  這個神看到他們悔改的行動
[00:20:47.320 --> 00:20:49.320]  (主持人:神看到他們悔改的行動)
[00:20:49.320 --> 00:20:50.720]  離開這個惡道
[00:20:50.720 --> 00:20:51.720]  (主持人:離開惡道)
[00:20:51.720 --> 00:20:54.120]  就後悔不將這個災禍降給他們
[00:20:54.120 --> 00:20:57.320]  (主持人:神就後悔就不把所說的災禍降給他們)
[00:20:57.320 --> 00:21:00.120]  也都提到當蝗蟲為患的時候
[00:21:00.120 --> 00:21:02.320]  (主持人:也都提到當蝗蟲為患的時候)
[00:21:02.320 --> 00:21:04.920]  神吩咐以色列人要回轉歸向他
[00:21:04.920 --> 00:21:07.920]  (主持人:神吩咐以色列人要回轉歸向他)
[00:21:07.920 --> 00:21:08.920]  這樣宣告
[00:21:08.920 --> 00:21:10.120]  (主持人:那這樣宣告)
[00:21:10.120 --> 00:21:13.720]  (主持人:因為他有恩典有憐憫不輕易發怒)
[00:21:13.720 --> 00:21:15.520]  (主持人:有豐盛的慈愛)
[00:21:15.520 --> 00:21:19.320]  (主持人:並且後悔不將所說的災禍降給他們)
[00:21:19.320 --> 00:21:20.720]  在摩西的時代
[00:21:20.720 --> 00:21:22.320]  以色列人造金牛族
[00:21:22.320 --> 00:21:23.520]  (主持人:在摩西的時代)
[00:21:23.520 --> 00:21:25.520]  (主持人:以色列人造金牛族)
[00:21:25.520 --> 00:21:27.720]  神不發怒要將百姓滅絕
[00:21:27.720 --> 00:21:30.520]  (主持人:神發怒要將百姓滅絕)
[00:21:30.520 --> 00:21:32.720]  摩西曾經對神這樣哀求
[00:21:32.720 --> 00:21:36.920]  (主持人:摩西曾經對神那麼哀求)
[00:21:36.920 --> 00:21:40.320]  (主持人:求你轉移不發你的孽怒)
[00:21:40.320 --> 00:21:43.520]  (主持人:後悔不降禍於你的百姓)
[00:21:43.520 --> 00:21:45.520]  (主持人:於是耶和華後悔)
[00:21:45.520 --> 00:21:48.920]  (主持人:不把所說的禍降給他的百姓)
[00:21:48.920 --> 00:21:51.120]  而且最後一段經文也提到
[00:21:51.120 --> 00:21:52.720]  背景讓我們明白
[00:21:52.720 --> 00:21:55.920]  神和摩西祈禱時所說的話
[00:21:55.920 --> 00:21:57.720]  (主持人:最後一段經文提到)
[00:21:57.720 --> 00:21:59.320]  (主持人:背景是讓我們明白)
[00:21:59.320 --> 00:22:01.920]  (主持人:神人摩西禱告時所說的話)
[00:22:01.920 --> 00:22:04.920]  祂說:耶和華,我們要等到何時?
[00:22:04.920 --> 00:22:06.720]  (主持人:祂說:耶和華,我們要等到何時?)
[00:22:06.720 --> 00:22:07.920]  求你轉回
[00:22:07.920 --> 00:22:08.920]  (主持人:求你轉回)
[00:22:08.920 --> 00:22:10.520]  為你的僕人後悔
[00:22:10.520 --> 00:22:11.720]  (主持人:為你的僕人後悔)
[00:22:11.720 --> 00:22:13.520]  如果我們按字面解釋
[00:22:13.520 --> 00:22:15.120]  (主持人:如果我們按字面解釋的話)
[00:22:15.120 --> 00:22:17.120]  後悔的意思就是改變了心意
[00:22:17.120 --> 00:22:18.720]  (主持人:後悔的意思就是改變心意)
[00:22:18.720 --> 00:22:21.720]  如果人改變心意已經很可怕了
[00:22:21.720 --> 00:22:24.320]  (主持人:如果人改變心意已經很可怕了)
[00:22:24.320 --> 00:22:26.920]  神改變心意是不是更加嚴重呢?
[00:22:26.920 --> 00:22:29.520]  (主持人:神改變心意是不是更加的嚴重呢?)
[00:22:29.520 --> 00:22:33.520]  在舊約聖經出現後悔這個經文有四十四次
[00:22:33.520 --> 00:22:37.920]  (主持人:在舊約聖經裏出現後悔這個經文出現了四十四次)
[00:22:37.920 --> 00:22:39.720]  有六次是用在人的身上
[00:22:39.720 --> 00:22:41.120]  (主持人:有六次用在人的身上)
[00:22:41.120 --> 00:22:43.120]  有三十四次是用在神的身上
[00:22:43.120 --> 00:22:44.720]  (主持人:有三十四次用在神的身上)
[00:22:44.720 --> 00:22:48.720]  換句話說用在神的身上比用在人的身上更多
[00:22:48.720 --> 00:22:52.720]  (主持人:換句話說用在神的身上比用在人的身上更多)
[00:22:52.720 --> 00:22:56.120]  而且更加令人困惑的是在三十四次裏面
[00:22:56.120 --> 00:22:59.520]  (主持人:而且更加令人困惑的是在三十四次裏面)
[00:22:59.520 --> 00:23:01.520]  有二十六次是講神的後悔
[00:23:01.520 --> 00:23:03.720]  (主持人:有二十六次是講神的後悔)
[00:23:03.720 --> 00:23:05.720]  有八次是講他不後悔
[00:23:05.720 --> 00:23:07.920]  (主持人:有八次是講他不後悔)
[00:23:07.920 --> 00:23:09.920]  即是那個比例大概是三比一
[00:23:09.920 --> 00:23:11.520]  (主持人:那個比例大概是三比一)
[00:23:11.520 --> 00:23:13.520]  所以如果從那個統計上面
[00:23:13.520 --> 00:23:16.720]  我們講上帝是一個後悔的上帝是未嘗不可
[00:23:16.720 --> 00:23:20.320]  (主持人:如果從統計上說上帝是個會後悔的上帝)
[00:23:20.320 --> 00:23:21.320]  (主持人:為啥不可?)
[00:23:21.320 --> 00:23:24.320]  那我們怎樣去理解神後悔呢?
[00:23:24.320 --> 00:23:26.520]  (主持人:那麼我們要怎樣去理解神後悔呢?)
[00:23:26.520 --> 00:23:31.320]  首先後悔我們說如果從文學上是一種疑人的表達
[00:23:31.320 --> 00:23:35.920]  (主持人:如果用後悔首先在文學上是一個迷人的一種表達)
[00:23:35.920 --> 00:23:38.320]  即是意思是用人的形象
[00:23:38.320 --> 00:23:40.120]  (主持人:意思是用人的形象)
[00:23:40.120 --> 00:23:41.520]  特性和特點
[00:23:41.520 --> 00:23:42.720]  (主持人:特性和特點)
[00:23:42.720 --> 00:23:45.920]  用人所能夠明白的那個說話
[00:23:45.920 --> 00:23:47.920]  (主持人:用人可以所明白的話語)
[00:23:47.920 --> 00:23:50.520]  去描述上帝的本性和作為
[00:23:50.520 --> 00:23:53.120]  (主持人:去描述上帝的本性和作為)
[00:23:53.120 --> 00:23:55.920]  而人法有他自己的不足和限制
[00:23:55.920 --> 00:23:58.120]  (主持人:迷人法有他的不足和他的限制)
[00:23:58.120 --> 00:24:00.120]  因為神和人是根本不相同
[00:24:00.120 --> 00:24:01.920]  (主持人:因為神跟人根本不相同)
[00:24:01.920 --> 00:24:04.520]  有時候我們用人有限的言語
[00:24:04.520 --> 00:24:08.120]  沒有辦法去準確表達無限的上帝
[00:24:08.120 --> 00:24:10.720]  (主持人:因為我們有時候用人有限的言語)
[00:24:10.720 --> 00:24:13.520]  (主持人:沒辦法去表達那神無限的上帝)
[00:24:13.520 --> 00:24:16.720]  只能夠用相近的意思去掌握
[00:24:16.720 --> 00:24:19.520]  (主持人:只能用相近的意思來掌握)
[00:24:19.520 --> 00:24:24.120]  其次人的後悔是指人做錯了決定之後的表現
[00:24:24.120 --> 00:24:26.920]  (主持人:其次人的後悔是人做錯了決定之後的表現)
[00:24:26.920 --> 00:24:31.320]  或者做錯事之後我們有一種後悔的感覺
[00:24:31.320 --> 00:24:34.320]  (主持人:或者是做錯事之後我們有一種後悔的感覺)
[00:24:34.320 --> 00:24:35.920]  人可以悔而不改
[00:24:35.920 --> 00:24:37.520]  (主持人:人可以悔而不改)
[00:24:37.520 --> 00:24:41.320]  悔改是表示我們後悔之後改變我們的行動
[00:24:41.320 --> 00:24:45.520]  (主持人:悔改是表示我們後悔之後我們改變了我們的行動)
[00:24:45.520 --> 00:24:48.520]  但對神來說神從來都不會做錯事
[00:24:48.520 --> 00:24:50.920]  (主持人:但對神來講神從來不會做錯事的)
[00:24:50.920 --> 00:24:52.920]  那他就應該無悔可言
[00:24:52.920 --> 00:24:54.520]  (主持人:那他就無悔可言了)
[00:24:54.520 --> 00:24:58.720]  他的後悔我們這樣理解是一個新的行動
[00:24:58.720 --> 00:25:02.120]  (主持人:他的後悔我們這裡可以說是一個新的行動)
[00:25:02.120 --> 00:25:05.120]  他帶出那個改變和不同的果後
[00:25:05.120 --> 00:25:07.320]  (主持人:他帶出那個改變和不同的果效)
[00:25:07.320 --> 00:25:12.320]  神的後悔是形容他在感受和態度上的改變
[00:25:12.320 --> 00:25:15.720]  (主持人:神的後悔是形容他在感受和態度上的改變)
[00:25:15.720 --> 00:25:22.320]  留意他的後悔和做人和心裏面的憂傷是同一件事
[00:25:22.320 --> 00:25:26.120]  (主持人:因為他的後悔是造人和他心中的憂傷是同一件事)
[00:25:26.120 --> 00:25:30.720]  換句話說他的後悔是心裏面極度傷痛的一種描繪
[00:25:30.720 --> 00:25:36.920]  (主持人:換句話說他的後悔是心裏面極度傷痛的一種描繪)
[00:25:36.920 --> 00:25:41.720]  新國際英文譯本將後悔這個字譯作憂傷
[00:25:41.720 --> 00:25:45.920]  (主持人:新國際英文譯本把後悔譯作憂傷)
[00:25:45.920 --> 00:25:52.320]  他這樣說是為了他所做的人憂傷心中充滿痛楚
[00:25:52.320 --> 00:25:57.920]  (主持人:他這裡說為了他所造的人憂傷心中充滿痛苦)
[00:25:57.920 --> 00:26:00.520]  新國際英文譯本不用後悔
[00:26:00.520 --> 00:26:03.120]  (主持人:新國際英文譯本不用後悔)
[00:26:03.120 --> 00:26:05.320]  避免產生那種誤解
[00:26:05.320 --> 00:26:07.720]  (主持人:避免產生那種誤解)
[00:26:07.720 --> 00:26:11.920]  後悔和轉意轉回是同時出現的
[00:26:11.920 --> 00:26:15.520]  (主持人:後悔和轉意轉回是同時出現的)
[00:26:15.520 --> 00:26:19.920]  意思就是說那個重點神改變了他的態度
[00:26:19.920 --> 00:26:22.120]  (主持人:那個重點是神改變了他的態度)
[00:26:22.120 --> 00:26:23.520]  就好像我們今天讀的經文
[00:26:23.520 --> 00:26:24.520]  (主持人:就像我們今天讀的經文)
[00:26:24.520 --> 00:26:27.720]  當他看到尼尼為人悔改離開惡行
[00:26:27.720 --> 00:26:30.720]  (主持人:當他看到尼尼為人悔改離開惡行)
[00:26:30.720 --> 00:26:32.920]  他就轉變了他的心意
[00:26:32.920 --> 00:26:34.320]  (主持人:他就轉變了他的心意)
[00:26:34.320 --> 00:26:36.920]  大發憐憫不幹那個災禍
[00:26:36.920 --> 00:26:39.120]  (主持人:大發憐憫不幹那個災禍)
[00:26:39.120 --> 00:26:42.920]  我自己覺得這個轉變和他的屬性是一致的
[00:26:42.920 --> 00:26:47.920]  (主持人:我自己認為這個轉變和他的屬性是一致的)
[00:26:47.920 --> 00:26:49.320]  神為什麼會後悔呢?
[00:26:49.320 --> 00:26:50.520]  (主持人:神為什麼會後悔呢?)
[00:26:50.520 --> 00:26:54.320]  聖經提及神的後悔從來不是指單方面的事情
[00:26:54.320 --> 00:26:57.720]  (主持人:聖經提及神後悔從來不是指單方面的事情)
[00:26:57.720 --> 00:27:03.920]  而是指神對人、對事、對環境的改變而作出的回應
[00:27:03.920 --> 00:27:08.720]  (主持人:而是神對人、對事、對環境的改變而作出的回應)
[00:27:08.720 --> 00:27:12.320]  祂不是坐著無緣無故想一些事情我就後悔
[00:27:12.320 --> 00:27:15.320]  (主持人:祂不是坐著無緣無故想一些事情我就後悔)
[00:27:15.320 --> 00:27:17.520]  而是那個事情發生了變化
[00:27:17.520 --> 00:27:19.520]  (主持人:而是那個事情發生了變化)
[00:27:19.520 --> 00:27:23.520]  離開了祂的本意以至要改變祂自己的心意
[00:27:23.520 --> 00:27:26.320]  (主持人:離開了祂的本意以至要改變祂的心意)
[00:27:26.320 --> 00:27:28.720]  神所做一切本來是美好的
[00:27:28.720 --> 00:27:30.320]  (主持人:神做的一切本來是美好的)
[00:27:30.320 --> 00:27:33.720]  但當人違背了神的吩咐而墮在這個罪裡面
[00:27:33.720 --> 00:27:37.320]  (主持人:但當人違背了神的吩咐而墮在這個罪裡面)
[00:27:37.320 --> 00:27:38.920]  罪就開始蔓延
[00:27:38.920 --> 00:27:40.120]  (主持人:罪就開始蔓延了)
[00:27:40.120 --> 00:27:42.320]  神用洪水去毀滅當時的世代
[00:27:42.320 --> 00:27:43.720]  (主持人:所以神用洪水去毀滅當時的世代)
[00:27:43.720 --> 00:27:46.720]  所以神是憂傷去做人
[00:27:46.720 --> 00:27:48.520]  (主持人:神是憂傷去做人)
[00:27:48.520 --> 00:27:53.520]  這個憂傷是表示祂的痛心
[00:27:53.520 --> 00:27:55.720]  (主持人:那個憂傷表示祂的痛心)
[00:27:55.720 --> 00:28:00.120]  祂的聖潔和公義帶來態度和行為上的轉變
[00:28:00.120 --> 00:28:03.120]  (主持人:祂的聖潔和公義帶來態度和行為上的轉變)
[00:28:03.120 --> 00:28:04.520]  祂不再施恩祝福
[00:28:04.520 --> 00:28:05.920]  (主持人:祂不再施恩祝福)
[00:28:05.920 --> 00:28:07.120]  而是審判和咒詛
[00:28:07.120 --> 00:28:08.520]  (主持人:而是審判和咒詛)
[00:28:08.520 --> 00:28:12.320]  如果從這樣說是這個人應該受到那種懲罰
[00:28:12.320 --> 00:28:14.920]  (主持人:從這麼說應該是人應該受到這種懲罰)
[00:28:14.920 --> 00:28:17.120]  同樣之前我們引述經文神
[00:28:17.120 --> 00:28:20.120]  高納這個素羅作以色列首位的君王
[00:28:20.120 --> 00:28:23.520]  (主持人:同樣的之前我們看到神高利)
[00:28:23.520 --> 00:28:25.320]  (主持人:掃羅王作以色列的君王)
[00:28:25.320 --> 00:28:26.720]  這個是出於他的簡說
[00:28:26.720 --> 00:28:28.120]  (主持人:這是出於他的簡說)
[00:28:28.120 --> 00:28:30.520]  但是素羅沒有聽從神的命令
[00:28:30.520 --> 00:28:32.320]  (主持人:但是掃羅沒有聽神的命令)
[00:28:33.120 --> 00:28:34.320]  他從恩典當中墜落
[00:28:34.320 --> 00:28:36.120]  (主持人:他從恩典當中墜落)
[00:28:36.120 --> 00:28:37.520]  變成另外一個人
[00:28:37.520 --> 00:28:38.720]  (主持人:變成另外一個人)
[00:28:38.720 --> 00:28:40.120]  因著素羅的改變
[00:28:40.120 --> 00:28:41.520]  (主持人:因著掃羅的改變)
[00:28:41.520 --> 00:28:43.920]  神對他的心意也都作出改變
[00:28:43.920 --> 00:28:45.920]  (主持人:神對他的心意也作出了改變)
[00:28:45.920 --> 00:28:47.320]  所以廢棄了他作王
[00:28:47.320 --> 00:28:48.520]  (主持人:所以廢棄了他作王)
[00:28:48.520 --> 00:28:52.320]  這個就是所謂後悔或者憂傷的意思
[00:28:52.320 --> 00:28:55.320]  (主持人:這就講了神的後悔和憂傷的意思)
[00:28:55.320 --> 00:28:59.920]  神不照祂自己所講要降災給尼尼美人
[00:28:59.920 --> 00:29:03.720]  (主持人:神不照祂自己所講要降災給尼尼美人)
[00:29:03.720 --> 00:29:06.920]  當然首要的是尼尼美人的悔改
[00:29:06.920 --> 00:29:09.920]  (主持人:當然首要的是尼尼美人的悔改)
[00:29:09.920 --> 00:29:13.320]  另一方面是出於上帝的寬容和憐憫
[00:29:13.320 --> 00:29:15.920]  (主持人:另外出於上帝的寬容和憐憫)
[00:29:15.920 --> 00:29:17.520]  人轉離惡行
[00:29:17.520 --> 00:29:18.920]  (主持人:人轉離惡行)
[00:29:18.920 --> 00:29:24.520]  也都相對是喚起上帝改變他心意的一個行為
[00:29:24.520 --> 00:29:28.120]  (主持人:也都相對是喚起上帝改變他心意的行為)
[00:29:28.120 --> 00:29:30.120]  把咒咒變成祝福
[00:29:30.120 --> 00:29:31.520]  (主持人:把咒咒變成祝福)
[00:29:31.520 --> 00:29:35.920]  反過來我們原本在祝福因為我們犯罪
[00:29:35.920 --> 00:29:40.120]  (主持人:反過來我們原本在祝福因為我們犯罪)
[00:29:40.120 --> 00:29:41.920]  也可以祝福變為咒咒
[00:29:41.920 --> 00:29:43.320]  (主持人:也可以祝福變成咒咒)
[00:29:43.320 --> 00:29:46.120]  換句話說神不是一成不變的定律
[00:29:46.120 --> 00:29:48.320]  (主持人:如果說神不是一成不變的定律)
[00:29:48.320 --> 00:29:51.120]  不是好像機器輸入了某一個指令
[00:29:51.120 --> 00:29:53.720]  (主持人:不是像機器一樣輸入了某一個指令)
[00:29:53.720 --> 00:29:55.720]  它一定要得出某一個結果
[00:29:55.720 --> 00:29:57.320]  (主持人:就一定要得出某一個結果)
[00:29:57.320 --> 00:29:59.120]  祂是一位有位格的神
[00:29:59.120 --> 00:30:00.520]  (主持人:祂是一位有位格的神)
[00:30:00.520 --> 00:30:05.320]  祂的改變是因為祂對人和對事作出的調教
[00:30:05.320 --> 00:30:08.320]  (主持人:祂的改變是因為祂對人和事作出的調教)
[00:30:08.320 --> 00:30:12.920]  而這個調教都是根據祂自己的本性而作出
[00:30:12.920 --> 00:30:16.920]  (主持人:而這個調教是因為根據祂自己的本性而作出來的)
[00:30:16.920 --> 00:30:20.920]  對我們來說不變的神是我們的保證和依靠
[00:30:20.920 --> 00:30:24.920]  (主持人:對我們來說不變的神對我們來說是一個保證和依靠)
[00:30:24.920 --> 00:30:29.120]  同樣祂的轉變亦都提醒我們作出一個警惕
[00:30:29.120 --> 00:30:32.520]  (主持人:同樣祂的轉變都提醒我們作出一個警惕)
[00:30:32.520 --> 00:30:36.920]  所以當我們人能夠真誠悔改的話
[00:30:36.920 --> 00:30:38.920]  (主持人:所以當我們人可以真誠悔改的話)
[00:30:38.920 --> 00:30:43.120]  我們可以得著上帝那種回心轉意
[00:30:43.120 --> 00:30:45.920]  (主持人:我們就可以得到上帝的回心轉意)
[00:30:45.920 --> 00:30:49.320]  但是人自恃我們在恩典裏面行惡
[00:30:49.320 --> 00:30:51.920]  (主持人:但是如果人自恃我們在恩典裏面行惡的話)
[00:30:51.920 --> 00:30:54.120]  神都可以將這份恩典挪走
[00:30:54.120 --> 00:30:55.920]  (主持人:神都可以將這份恩典挪走)
[00:30:55.920 --> 00:30:58.920]  所以當第十節神察看他們的行為
[00:30:58.920 --> 00:31:02.120]  (主持人:所以在第十節於是神察看他們的行為)
[00:31:02.120 --> 00:31:04.120]  見他們離開惡道
[00:31:04.120 --> 00:31:05.520]  (主持人:見他們離開惡道)
[00:31:05.520 --> 00:31:08.920]  就後悔不將所說的災禍降於他們
[00:31:08.920 --> 00:31:11.920]  (主持人:就後悔不將所說的災禍降於他們)
[00:31:11.920 --> 00:31:14.120]  你留意第十節後悔這個字
[00:31:14.120 --> 00:31:16.120]  (主持人:你留意第十節後悔這個字)
[00:31:16.120 --> 00:31:24.120]  和第九節的轉意
[00:31:24.120 --> 00:31:26.120]  (主持人:和第九節的轉意)
[00:31:26.120 --> 00:31:28.120]  和第八節的回頭這兩個字
[00:31:28.120 --> 00:31:30.120]  (主持人:還有第八節的回頭這些字)
[00:31:30.120 --> 00:31:31.120]  是同一個字來的
[00:31:31.120 --> 00:31:32.120]  (主持人:是同一個字來的)
[00:31:32.120 --> 00:31:35.120]  神因為人的迴轉而去轉意
[00:31:35.120 --> 00:31:38.120]  (主持人:神因為人的迴轉而轉意)
[00:31:38.120 --> 00:31:41.120]  如果神既然是一個會後悔的神
[00:31:41.120 --> 00:31:44.120]  (主持人:神既然是一個會後悔的神)
[00:31:44.120 --> 00:31:47.120]  我們雖然時常叫祂傷痛
[00:31:47.120 --> 00:31:50.120]  (主持人:我們雖然時常令祂心疼)
[00:31:50.120 --> 00:31:52.120]  但祂一次一次給我們機會
[00:31:52.120 --> 00:31:54.120]  (主持人:但祂一次又一次給我們機會)
[00:31:54.120 --> 00:31:57.120]  同樣不管世人怎樣作惡叛逆
[00:31:57.120 --> 00:32:00.120]  (主持人:同樣不管世人如何作惡悖逆)
[00:32:00.120 --> 00:32:04.120]  只要我們能夠悔改的話
[00:32:04.120 --> 00:32:06.120]  (主持人:只要我們能夠悔改的話)
[00:32:06.120 --> 00:32:09.120]  上帝仍然會迴轉祂自己的心意
[00:32:09.120 --> 00:32:11.120]  (主持人:上帝依然會迴轉祂的心意)
[00:32:11.120 --> 00:32:13.120]  所以從這個角度
[00:32:13.120 --> 00:32:17.120]  早上我們有沒有聽見上帝微聲細語
[00:32:17.120 --> 00:32:21.120]  (主持人:今天早上我們有沒有聽到上帝微聲細語)
[00:32:21.120 --> 00:32:23.120]  起來往尼尼微城去
[00:32:23.120 --> 00:32:25.120]  (主持人:起來到尼尼微城去)
[00:32:25.120 --> 00:32:27.120]  你的尼尼微城在哪裏?
[00:32:27.120 --> 00:32:29.120]  (主持人:你的尼尼微城在哪裏?)
[00:32:29.120 --> 00:32:31.120]  在不在你的家族的團體?
[00:32:31.120 --> 00:32:33.120]  (主持人:在不在你家族的團體?)
[00:32:33.120 --> 00:32:34.120]  在不在你的學校?
[00:32:34.120 --> 00:32:35.120]  (主持人:在不在你的學校?)
[00:32:35.120 --> 00:32:36.120]  在不在你的工作的環境?
[00:32:36.120 --> 00:32:38.120]  (主持人:在不在你的工作的環境?)
[00:32:38.120 --> 00:32:40.120]  原來上帝有莫大的恩典
[00:32:40.120 --> 00:32:41.120]  邀請我們和祂同工
[00:32:41.120 --> 00:32:44.120]  (主持人:原來上帝有莫大的恩典邀請我們和祂同工)
[00:32:44.120 --> 00:32:48.120]  甚至一些我們認為不配得得到恩典的地方
[00:32:48.120 --> 00:32:51.120]  (主持人:甚至一些我們認為不配得得到恩典的地方)
[00:32:51.120 --> 00:32:52.120]  上帝都差遣我們去
[00:32:52.120 --> 00:32:54.120]  (主持人:上帝都差遣我們去)
[00:32:54.120 --> 00:32:57.120]  在蘇格蘭有一個鄉村的主日學
[00:32:57.120 --> 00:33:00.120]  (主持人:在蘇格蘭有一個鄉村的主日學)
[00:33:00.120 --> 00:33:02.120]  他們有一次收到一個好消息
[00:33:02.120 --> 00:33:04.120]  (主持人:他們有一次收到一個好消息)
[00:33:04.120 --> 00:33:10.120]  附近有間制衣廠答應送給每一個主日學的學生一套新的衣服
[00:33:10.120 --> 00:33:15.120]  (主持人:附近有間制衣廠答應送給每一個主日學的學生一套新的衣服)
[00:33:15.120 --> 00:33:19.120]  那些小朋友就很高興每人領到一套新的衣服
[00:33:19.120 --> 00:33:22.120]  (主持人:那些小朋友就很高興每人領到一套新的衣服)
[00:33:22.120 --> 00:33:26.120]  在班裏面有一個平時行為最差的
[00:33:26.120 --> 00:33:28.120]  (主持人:在班裏面有一個平時行為最差的)
[00:33:28.120 --> 00:33:30.120]  也最沒有出色的小朋友
[00:33:30.120 --> 00:33:32.120]  (主持人:而且最沒有出色的小朋友)
[00:33:32.120 --> 00:33:33.120]  他的名字叫阿波
[00:33:33.120 --> 00:33:35.120]  (主持人:他的名字叫阿波)
[00:33:35.120 --> 00:33:38.120]  不是安佐家中的丈夫阿波
[00:33:38.120 --> 00:33:40.120]  (主持人:不是安佐家中的丈夫阿波)
[00:33:40.120 --> 00:33:42.120]  阿波你不用對號入座
[00:33:42.120 --> 00:33:44.120]  (主持人:阿波你不用對號入座)
[00:33:44.120 --> 00:33:48.120]  阿波穿了一件新衣之後就不再回主日學了
[00:33:48.120 --> 00:33:51.120]  (主持人:阿波穿上新衣之後他就不再回主日學了)
[00:33:51.120 --> 00:33:53.120]  他的老師就到處找他
[00:33:53.120 --> 00:33:55.120]  (主持人:他的老師就到處找他)
[00:33:55.120 --> 00:34:00.120]  找到他的時候發現他的新衣服已經又污糟又柔軟硬硬了
[00:34:00.120 --> 00:34:04.120]  (主持人:找到他的時候發現他的新衣服已經又髒又破爛了)
