
[00:00:00.000 --> 00:00:04.720]  今天繼續講到的題目叫做「帶來合一奮進的議會」
[00:17:23.000 --> 00:17:26.000]  割禮是什麼呢
[00:17:26.000 --> 00:17:30.000]  在創世紀十七章其實比較長的經文幫我抽了一段
[00:17:30.000 --> 00:17:32.000]  是說到你們世代的男子
[00:17:32.000 --> 00:17:34.000]  無論是家裡出生的
[00:17:34.000 --> 00:17:37.000]  或者是你們後代用銀紙買回來的
[00:17:37.000 --> 00:17:40.000]  生來第八天都要受割禮
[00:17:40.000 --> 00:17:42.000]  你們家裡用銀紙的都要
[00:17:42.000 --> 00:17:43.000]  其實都是這個意思
[00:17:43.000 --> 00:17:45.000]  但是第十四節說
[00:17:45.000 --> 00:17:48.000]  凡不受割禮的男子必從民中剪除
[00:17:48.000 --> 00:17:50.000]  因為他背了我的約
[00:17:50.000 --> 00:17:53.000]  對於猶太人來說割禮很重要
[00:17:53.000 --> 00:17:55.000]  或者守摩西律法是很重要
[00:17:55.000 --> 00:17:57.000]  因為這個是約的關係
[00:17:57.000 --> 00:17:59.000]  你受這個割禮就等於我的人
[00:17:59.000 --> 00:18:01.000]  你不受這個割禮就不是我的人
[00:18:01.000 --> 00:18:04.000]  這個應用不單止對以色列人要應用
[00:18:04.000 --> 00:18:07.000]  凡是在他們家裡做奴僕
[00:18:07.000 --> 00:18:08.000]  因為買回來就是奴僕
[00:18:08.000 --> 00:18:11.000]  那些外邦人都要守這些禮儀
[00:18:11.000 --> 00:18:12.000]  要接受割禮
[00:18:12.000 --> 00:18:15.000]  並且當時那些轉信的外邦人
[00:18:15.000 --> 00:18:16.000]  他不是做奴僕
[00:18:16.000 --> 00:18:18.000]  不過他想信耶和華神的話
[00:18:18.000 --> 00:18:20.000]  他都要受這些割禮
[00:18:20.000 --> 00:18:22.000]  都要去遵守這些摩西的律法
[00:18:22.000 --> 00:18:26.000]  然後才成為神的子民
[00:18:26.000 --> 00:18:28.000]  所以對於他們來說
[00:18:28.000 --> 00:18:30.000]  這是一個很重要的事情
[00:18:30.000 --> 00:18:34.000]  當時說的律法
[00:18:34.000 --> 00:18:36.000]  其實說到三樣的事情
[00:18:36.000 --> 00:18:38.000]  第一是道德上的律法
[00:18:38.000 --> 00:18:39.000]  第二是民事上的律法
[00:18:39.000 --> 00:18:41.000]  第三是禮儀上的律法
[00:18:41.000 --> 00:18:42.000]  道德上很簡單
[00:18:42.000 --> 00:18:44.000]  十誡都頗多是道德性
[00:18:44.000 --> 00:18:46.000]  譬如不可以姦人不可以殺人
[00:18:46.000 --> 00:18:47.000]  這是道德的
[00:18:47.000 --> 00:18:51.000]  是放諸世界都可以準確的
[00:18:51.000 --> 00:18:53.000]  第二是民事上的
[00:18:53.000 --> 00:18:55.000]  民事上可能每個民族
[00:18:55.000 --> 00:18:57.000]  有不同的一些規條
[00:18:57.000 --> 00:19:00.000]  譬如香港你開車在右邊
[00:19:00.000 --> 00:19:01.000]  如果去別的地方
[00:19:01.000 --> 00:19:03.000]  你在左邊是沒有問題的
[00:19:03.000 --> 00:19:04.000]  但是你在外國
[00:19:04.000 --> 00:19:05.000]  你開右邊是有問題的
[00:19:05.000 --> 00:19:06.000]  你會撞到車
[00:19:06.000 --> 00:19:07.000]  你會犯法
[00:19:07.000 --> 00:19:09.000]  或者你牛進了別人的場
[00:19:09.000 --> 00:19:10.000]  怎樣罰罰罰多少
[00:19:10.000 --> 00:19:12.000]  或者怎樣誤殺就罰多少
[00:19:12.000 --> 00:19:13.000]  這是民事的訴訟
[00:19:13.000 --> 00:19:14.000]  民事法
[00:19:14.000 --> 00:19:16.000]  香港的法例和大陸
[00:19:16.000 --> 00:19:19.000]  或者和英國和紐西蘭的法例都不同
[00:19:19.000 --> 00:19:20.000]  這是民事的法例
[00:19:20.000 --> 00:19:21.000]  神給他們的民族
[00:19:21.000 --> 00:19:23.000]  有這個民事的法例
[00:19:23.000 --> 00:19:25.000]  第三是禮儀上
[00:19:25.000 --> 00:19:27.000]  例如他們飲食的習慣
[00:19:27.000 --> 00:19:28.000]  守節期譬如安息日
[00:19:28.000 --> 00:19:30.000]  禦節或者什麼節日
[00:19:30.000 --> 00:19:32.000]  這些規條或者國禮
[00:19:32.000 --> 00:19:34.000]  是屬於禮儀上的律法
[00:19:34.000 --> 00:19:37.000]  所以這個爭論主要是說到禮儀上的律法
[00:19:37.000 --> 00:19:40.000]  因為假設道德的律法他們都會遵守
[00:19:40.000 --> 00:19:43.000]  但是禮儀的律法是最大的爭論在這裡
[00:19:43.000 --> 00:19:47.000]  但是
[00:19:47.000 --> 00:19:49.000]  聖經這裡說到
[00:19:50.000 --> 00:19:53.000]  告訴我們其實基督是成就了律法
[00:19:53.000 --> 00:19:54.000]  有幾段經文想和大家看
[00:19:54.000 --> 00:19:56.000]  在《馬太福音》五章
[00:19:56.000 --> 00:19:57.000]  那裡說
[00:19:57.000 --> 00:19:59.000]  你們想我們不是要廢掉
[00:19:59.000 --> 00:20:01.000]  這些律法和先知
[00:20:01.000 --> 00:20:02.000]  我不是來廢掉
[00:20:02.000 --> 00:20:04.000]  乃是要承傳
[00:20:04.000 --> 00:20:06.000]  羅馬書說得更加清楚
[00:20:06.000 --> 00:20:07.000]  律法的總結就是
[00:20:07.000 --> 00:20:09.000]  基督凡是信他的
[00:20:09.000 --> 00:20:11.000]  都會得著義
[00:20:11.000 --> 00:20:13.000]  第三節
[00:20:13.000 --> 00:20:16.000]  既然知道人稱義不是因為行律法
[00:20:16.000 --> 00:20:18.000]  乃是因為信基督耶穌
[00:20:18.000 --> 00:20:21.000]  連我們也是這樣信基督耶穌
[00:20:21.000 --> 00:20:25.000]  他使我們因為信基督稱義
[00:20:25.000 --> 00:20:27.000]  不是因為行律法稱義
[00:20:27.000 --> 00:20:31.000]  因為凡有行血氣的沒有一個因行律法稱義
[00:20:31.000 --> 00:20:33.000]  這幾個經文說到
[00:20:33.000 --> 00:20:35.000]  耶穌基督是承傳了律法
[00:20:35.000 --> 00:20:37.000]  這個律法是承傳在他的身上
[00:20:37.000 --> 00:20:40.000]  不再是以行那些律法去稱義
[00:20:40.000 --> 00:20:42.000]  因為行那些律法根本是不可以稱義
[00:20:42.000 --> 00:20:45.000]  在加拉太書最後一小段那裡
[00:20:45.000 --> 00:20:48.000]  沒有一個人因為行律法稱義
[00:20:48.000 --> 00:20:50.000]  其實猶太人也不是因為行律法稱義
[00:20:50.000 --> 00:20:52.000]  他們是靠恩典稱義
[00:20:52.000 --> 00:20:54.000]  因為他們行的律法都是不足夠
[00:20:54.000 --> 00:20:56.000]  所以每年還要靠大祭司
[00:20:56.000 --> 00:20:58.000]  將祭物要再生
[00:20:58.000 --> 00:21:00.000]  去獻到神的面前
[00:21:00.000 --> 00:21:03.000]  憑著神赦免的恩典去赦免他們
[00:21:03.000 --> 00:21:06.000]  這些律法就等於可以稱義
[00:21:06.000 --> 00:21:09.000]  最終仍然是神的恩典
[00:21:09.000 --> 00:21:11.000]  是因信而稱義
[00:21:11.000 --> 00:21:14.000]  而耶穌基督就要成就了
[00:21:14.000 --> 00:21:16.000]  因為祂自己就是最大的祭物
[00:21:16.000 --> 00:21:17.000]  在希伯來書說到
[00:21:17.000 --> 00:21:19.000]  祂一次獻上
[00:21:19.000 --> 00:21:21.000]  所以我們就不需要再獻祭
[00:21:21.000 --> 00:21:23.000]  我們一次相信祂
[00:21:23.000 --> 00:21:28.000]  就是因為這樣信而得稱義為義
[00:21:28.000 --> 00:21:33.000]  對於這些猶太教背景很重的
[00:21:33.000 --> 00:21:38.000]  法利賽背景很重的一些新信的初信教徒來說
[00:21:38.000 --> 00:21:40.000]  他們覺得律法很重要
[00:21:40.000 --> 00:21:43.000]  因為他們自己是守這律法
[00:21:43.000 --> 00:21:46.000]  我發覺今天有些人覺得
[00:21:46.000 --> 00:21:49.000]  我做的事就是標準
[00:21:49.000 --> 00:21:50.000]  我可以這樣做
[00:21:50.000 --> 00:21:51.000]  我可以這樣做
[00:21:51.000 --> 00:21:52.000]  我可以這樣做
[00:21:52.000 --> 00:21:53.000]  所以你也要這樣做
[00:21:53.000 --> 00:21:55.000]  你也要這樣做
[00:21:55.000 --> 00:21:57.000]  這是一個錯誤的論點
[00:21:57.000 --> 00:22:00.000]  我們每個人信耶穌都是因信稱義
[00:22:00.000 --> 00:22:03.000]  我們每個行為都是因為愛耶穌
[00:22:03.000 --> 00:22:05.000]  而去擺上代價
[00:22:05.000 --> 00:22:06.000]  我們願意這樣付出來
[00:22:06.000 --> 00:22:08.000]  是因為我們愛耶穌
[00:22:08.000 --> 00:22:10.000]  不是耶穌將這個成為律法
[00:22:10.000 --> 00:22:13.000]  做基督徒就要這樣,就要這樣,就要這樣
[00:22:13.000 --> 00:22:14.000]  不是這樣的
[00:22:14.000 --> 00:22:17.000]  每一個都是因信稱義
[00:22:17.000 --> 00:22:23.000]  有一本書叫Disunity in Christ
[00:22:23.000 --> 00:22:27.000]  它提出了一個重點
[00:22:27.000 --> 00:22:30.000]  中文叫做在基督裡面的不合一
[00:22:30.000 --> 00:22:31.000]  這本書
[00:22:31.000 --> 00:22:33.000]  它說有些人很花時間
[00:22:33.000 --> 00:22:35.000]  大部份人都花時間和自己
[00:22:35.000 --> 00:22:38.000]  志趣相投的人一起
[00:22:38.000 --> 00:22:40.000]  譬如你很喜歡說話的
[00:22:40.000 --> 00:22:42.000]  你都會和一些人比較喜歡說話
[00:22:42.000 --> 00:22:43.000]  聊天的一起
[00:22:43.000 --> 00:22:44.000]  有些人很安靜的
[00:22:44.000 --> 00:22:45.000]  有些人好像我們
[00:22:45.000 --> 00:22:46.000]  很喜歡打球的
[00:22:46.000 --> 00:22:48.000]  我們和弟兄都是打球的
[00:22:48.000 --> 00:22:50.000]  不是這個球,是那個球
[00:22:50.000 --> 00:22:51.000]  慢慢地
[00:22:51.000 --> 00:22:54.000]  這種習慣成為了你的準則
[00:22:54.000 --> 00:22:55.000]  你覺得
[00:22:55.000 --> 00:22:57.000]  這一班人就是對的
[00:22:57.000 --> 00:22:58.000]  他們做事就是對的
[00:22:58.000 --> 00:23:00.000]  那些和你做不對
[00:23:00.000 --> 00:23:01.000]  不是這樣的事情的人就是錯的
[00:23:01.000 --> 00:23:03.000]  很容易會這樣
[00:23:03.000 --> 00:23:04.000]  譬如有些人覺得
[00:23:04.000 --> 00:23:05.000]  我很喜歡表達
[00:23:05.000 --> 00:23:06.000]  很喜歡說話
[00:23:06.000 --> 00:23:07.000]  我們都是正常的
[00:23:07.000 --> 00:23:09.000]  那些很沉默的
[00:23:09.000 --> 00:23:10.000]  不說話的
[00:23:10.000 --> 00:23:11.000]  當然有陰謀
[00:23:11.000 --> 00:23:13.000]  背後當然是很奸的
[00:23:13.000 --> 00:23:15.000]  當然是在策度別人
[00:23:15.000 --> 00:23:17.000]  當然是很不濟的
[00:23:17.000 --> 00:23:19.000]  很容易都會有這樣的想法
[00:23:19.000 --> 00:23:20.000]  或者有些人很安靜的
[00:23:20.000 --> 00:23:22.000]  那些人很吱吱喳喳
[00:23:22.000 --> 00:23:23.000]  很嘈吵
[00:23:23.000 --> 00:23:24.000]  很八卦
[00:23:24.000 --> 00:23:28.000]  都以自己的標準去量度別人
[00:23:28.000 --> 00:23:32.000]  這些比較猶太化的
[00:23:32.000 --> 00:23:34.000]  信主的人
[00:23:34.000 --> 00:23:36.000]  他們覺得
[00:23:36.000 --> 00:23:37.000]  他們熟悉律法
[00:23:37.000 --> 00:23:39.000]  因為這個律法是
[00:23:39.000 --> 00:23:42.000]  他們從小到大都是這樣被教導
[00:23:42.000 --> 00:23:44.000]  他們看伊斯蘭的歷史都是這樣
[00:23:44.000 --> 00:23:46.000]  凡是不遵守神的律法
[00:23:46.000 --> 00:23:48.000]  都是被判斷
[00:23:48.000 --> 00:23:49.000]  被審判
[00:23:49.000 --> 00:23:50.000]  所以他們覺得
[00:23:50.000 --> 00:23:53.000]  這個是非常重要的
[00:23:53.000 --> 00:23:55.000]  但是他們不明白耶穌基督來到
[00:23:55.000 --> 00:23:59.000]  成就了律法的正義
[00:23:59.000 --> 00:24:01.000]  耶穌就是律法的一切
[00:24:01.000 --> 00:24:03.000]  愛就是律法的一切
[00:24:07.000 --> 00:24:09.000]  在我成長裡面
[00:24:09.000 --> 00:24:11.000]  我相信其中一個很可怕的事情
[00:24:11.000 --> 00:24:14.000]  對人來說是被取締
[00:24:14.000 --> 00:24:16.000]  這些人覺得自己很熟悉律法
[00:24:16.000 --> 00:24:18.000]  突然間為什麼你們說不用律法
[00:24:18.000 --> 00:24:19.000]  他們這種理念
[00:24:19.000 --> 00:24:21.000]  這種想法被取締的時候
[00:24:21.000 --> 00:24:23.000]  覺得很恐怖
[00:24:23.000 --> 00:24:27.000]  你們都是一個新的教派
[00:24:27.000 --> 00:24:28.000]  耶穌來講話
[00:24:28.000 --> 00:24:30.000]  大家好像都不是很清楚
[00:24:30.000 --> 00:24:31.000]  為什麼你們要這樣講
[00:24:31.000 --> 00:24:32.000]  其實這個
[00:24:32.000 --> 00:24:34.000]  縱然這個會議是一個好的結論
[00:24:34.000 --> 00:24:36.000]  但是接著在普羅的時宮裡面
[00:24:36.000 --> 00:24:38.000]  仍然不斷被這些
[00:24:38.000 --> 00:24:40.000]  法利賽教門的人
[00:24:40.000 --> 00:24:42.000]  去被騷擾
[00:24:42.000 --> 00:24:44.000]  被逼迫
[00:24:44.000 --> 00:24:45.000]  弟兄姊妹
[00:24:45.000 --> 00:24:47.000]  我不知道你們是否明白
[00:24:47.000 --> 00:24:50.000]  雖然這個會議已經開完了二千多年
[00:24:50.000 --> 00:24:52.000]  但是今天你和我
[00:24:52.000 --> 00:24:55.000]  仍然有些人是維持在這種狀態裡面
[00:24:55.000 --> 00:24:57.000]  以自己的觀點
[00:24:57.000 --> 00:24:58.000]  以自己的立場
[00:24:58.000 --> 00:24:59.000]  以自己的經驗
[00:24:59.000 --> 00:25:01.000]  成為一個很大的依歸
[00:25:01.000 --> 00:25:04.000]  並且和人有很多的爭論
[00:25:04.000 --> 00:25:06.000]  很多的辯論
[00:25:06.000 --> 00:25:09.000]  是帶來不合一
[00:25:09.000 --> 00:25:10.000]  或者有些人
[00:25:10.000 --> 00:25:12.000]  他特別是資深的領袖
[00:25:12.000 --> 00:25:13.000]  一種的懼怕
[00:25:13.000 --> 00:25:14.000]  嘩 我做了這麼多人的侍奉
[00:25:14.000 --> 00:25:16.000]  你懂什麼啊
[00:25:16.000 --> 00:25:18.000]  我在這個崗位這麼久
[00:25:18.000 --> 00:25:19.000]  你懂什麼啊
[00:25:19.000 --> 00:25:20.000]  我的才是對的
[00:25:20.000 --> 00:25:21.000]  你是不對的
[00:25:21.000 --> 00:25:23.000]  其實他裡面有一種恐懼
[00:25:23.000 --> 00:25:26.000]  很怕被取締
[00:25:26.000 --> 00:25:27.000]  很怕他做的
[00:25:27.000 --> 00:25:28.000]  別人做了
[00:25:28.000 --> 00:25:29.000]  別人做的比他更加對
[00:25:29.000 --> 00:25:33.000]  他很怕 所以他不能夠接受
[00:25:33.000 --> 00:25:35.000]  最後
[00:25:35.000 --> 00:25:37.000]  這個會議帶來一個結論
[00:25:37.000 --> 00:25:40.000]  就是說
[00:25:40.000 --> 00:25:43.000]  他們不需要守國禮
[00:25:43.000 --> 00:25:47.000]  他們不需要全部守這些禮儀上的律法
[00:25:47.000 --> 00:25:48.000]  不過有幾樣東西
[00:25:48.000 --> 00:25:50.000]  他們最好是這樣守
[00:25:50.000 --> 00:25:52.000]  所以寫信給他們有四樣東西要守
[00:25:52.000 --> 00:25:54.000]  不過我想說第一大點
[00:25:54.000 --> 00:25:57.000]  第一點是十六十七節
[00:25:57.000 --> 00:26:00.000]  這個決議其實
[00:26:00.000 --> 00:26:03.000]  重點不在於那幾條的律法
[00:26:03.000 --> 00:26:05.000]  重點在於他們要成就
[00:26:05.000 --> 00:26:06.000]  一樣很重要的事情
[00:26:06.000 --> 00:26:07.000]  就是救恩
[00:26:07.000 --> 00:26:08.000]  十六十七節
[00:26:08.000 --> 00:26:10.000]  我請大家一起讀出來
[00:26:28.000 --> 00:26:31.000]  其實這個議會最終的目標
[00:26:31.000 --> 00:26:33.000]  是救恩如何成就
[00:26:33.000 --> 00:26:36.000]  不是律法如何守
[00:26:36.000 --> 00:26:39.000]  待會我會再說那幾條內容的時候
[00:26:39.000 --> 00:26:41.000]  會再解釋清楚一點
[00:26:41.000 --> 00:26:43.000]  我想和大家分享
[00:26:43.000 --> 00:26:46.000]  今天我們所開的會議
[00:26:46.000 --> 00:26:47.000]  我們所做的事情
[00:26:47.000 --> 00:26:49.000]  如果不能夠成就救恩
[00:26:49.000 --> 00:26:52.000]  我們混淆了內容和方向
[00:26:52.000 --> 00:26:53.000]  以致我們開完會之後
[00:26:53.000 --> 00:26:57.000]  對神的救恩不能夠帶來幫助的話
[00:26:57.000 --> 00:27:00.000]  這個會議不是一個成功的會議
[00:27:00.000 --> 00:27:04.000]  或者這個會議成就了某些人的尊嚴
[00:27:04.000 --> 00:27:07.000]  我幾點?我說得很對
[00:27:07.000 --> 00:27:08.000]  每個人都聽我說
[00:27:08.000 --> 00:27:11.000]  但是這個議會如果不能夠帶來救恩的話
[00:27:11.000 --> 00:27:13.000]  這是一個失敗的會議
[00:27:13.000 --> 00:27:18.000]  或者大家聽過有人解釋
[00:27:18.000 --> 00:27:22.000]  什麼叫做重建修造大衛島塔的帳篷
[00:27:22.000 --> 00:27:24.000]  有很多理論和說法
[00:27:24.000 --> 00:27:26.000]  但是我覺得在這裡所說的
[00:27:26.000 --> 00:27:29.000]  只不過是說到神的救恩
[00:27:29.000 --> 00:27:33.000]  是藉著耶穌基督恩訓菁兒
[00:27:33.000 --> 00:27:34.000]  這樣的事情
[00:27:34.000 --> 00:27:37.000]  因為舊約的時候
[00:27:37.000 --> 00:27:39.000]  大衛很想為神去建聖殿
[00:27:39.000 --> 00:27:40.000]  不過建不了
[00:27:40.000 --> 00:27:42.000]  所以他在會幕裡面
[00:27:42.000 --> 00:27:45.000]  在一個神人相遇的地方
[00:27:45.000 --> 00:27:48.000]  在人能夠去親近上帝的地方
[00:27:48.000 --> 00:27:52.000]  其實是說到一種救贖的關係
[00:27:52.000 --> 00:27:53.000]  一種神人的關係
[00:27:53.000 --> 00:27:55.000]  但是因為舊約的子民
[00:27:55.000 --> 00:27:57.000]  大衛他本身都是一個罪人
[00:27:57.000 --> 00:27:59.000]  所以他滋滅了血
[00:27:59.000 --> 00:28:00.000]  他都不能夠建聖殿
[00:28:00.000 --> 00:28:01.000]  後來所羅門等等
[00:28:01.000 --> 00:28:04.000]  不過聖經作者用了大衛
[00:28:04.000 --> 00:28:08.000]  這個在阿摩斯所說的一種預言
[00:28:08.000 --> 00:28:09.000]  去帶出來
[00:28:09.000 --> 00:28:10.000]  用大衛做了一個代表
[00:28:10.000 --> 00:28:12.000]  那種神人相遇的地方
[00:28:12.000 --> 00:28:13.000]  是島塔了
[00:28:13.000 --> 00:28:15.000]  事實上在以色列歷史裡面
[00:28:15.000 --> 00:28:18.000]  聖殿的歷史都不是那麼輝煌
[00:28:18.000 --> 00:28:19.000]  大部份時間
[00:28:19.000 --> 00:28:22.000]  都不是那麼function
[00:28:22.000 --> 00:28:26.000]  不是那麼有效地進行祭祀禮儀
[00:28:26.000 --> 00:28:31.000]  是讓人透過那裡經歷神的榮耀和同在
[00:28:31.000 --> 00:28:34.000]  大部份都是悲哀的歷史被毀壞
[00:28:34.000 --> 00:28:35.000]  被破損
[00:28:35.000 --> 00:28:37.000]  今天我們耶路撒冷仍然看到
[00:28:37.000 --> 00:28:40.000]  只有一面的西牆
[00:28:40.000 --> 00:28:44.000]  但是聖經阿摩斯的預言
[00:28:44.000 --> 00:28:46.000]  講到應驗了
[00:28:46.000 --> 00:28:48.000]  是耶穌基督將這個救恩
[00:28:48.000 --> 00:28:50.000]  因為祂自己就是神的殿
[00:28:50.000 --> 00:28:52.000]  祂就是讓人和神有所經歷
[00:28:52.000 --> 00:28:54.000]  唯一一個出路
[00:28:54.000 --> 00:28:56.000]  《士郎傳》四章十二節講到
[00:28:56.000 --> 00:28:58.000]  祂就是唯一的救恩
[00:28:58.000 --> 00:29:00.000]  別無他法
[00:29:00.000 --> 00:29:01.000]  不是那些禮儀
[00:29:01.000 --> 00:29:02.000]  不是那些律法
[00:29:02.000 --> 00:29:03.000]  是耶穌基督
[00:29:03.000 --> 00:29:05.000]  所以大衛的帳幕
[00:29:05.000 --> 00:29:06.000]  島塔的帳幕
[00:29:06.000 --> 00:29:08.000]  神人相遇的地方沒有了
[00:29:08.000 --> 00:29:10.000]  就算當時在《士郎傳》的時候
[00:29:10.000 --> 00:29:13.000]  都是這樣的狀況
[00:29:13.000 --> 00:29:14.000]  不能單靠聖殿
[00:29:14.000 --> 00:29:16.000]  意思就是那些禮儀要進去
[00:29:16.000 --> 00:29:17.000]  要獻祭
[00:29:17.000 --> 00:29:18.000]  要守律法
[00:29:18.000 --> 00:29:19.000]  要做那些事情
[00:29:19.000 --> 00:29:21.000]  這個時候都不行
[00:29:21.000 --> 00:29:23.000]  唯有靠耶穌基督
[00:29:23.000 --> 00:29:25.000]  所以大衛的帳幕重新被建了
[00:29:25.000 --> 00:29:27.000]  其實就是耶穌
[00:29:27.000 --> 00:29:29.000]  就是我們因順
[00:29:29.000 --> 00:29:30.000]  經歷耶穌的救恩
[00:29:30.000 --> 00:29:33.000]  而進入至聖所裏
[00:29:33.000 --> 00:29:38.000]  成為屬神的子民
[00:29:38.000 --> 00:29:40.000]  這個目標就是叫正如的人
[00:29:40.000 --> 00:29:44.000]  就是凡稱為外邦人都尋求主
[00:29:44.000 --> 00:29:45.000]  是讓每一個外邦人
[00:29:45.000 --> 00:29:47.000]  都是因為這樣的緣故
[00:29:47.000 --> 00:29:48.000]  得到救恩
[00:29:48.000 --> 00:29:51.000]  不是要經過猶太人那種守律法
[00:29:51.000 --> 00:29:52.000]  國禮
[00:29:52.000 --> 00:29:53.000]  或者那些禮儀
[00:29:53.000 --> 00:29:54.000]  那些規條
[00:29:54.000 --> 00:29:55.000]  才進入救恩裏面
[00:29:55.000 --> 00:29:57.000]  並不是這樣
[00:29:57.000 --> 00:29:59.000]  是只要經過耶穌
[00:29:59.000 --> 00:30:00.000]  織著耶穌
[00:30:00.000 --> 00:30:02.000]  在耶穌裏面就得著救恩
[00:30:02.000 --> 00:30:03.000]  每一個外邦人
[00:30:03.000 --> 00:30:07.000]  包括你和我
[00:30:07.000 --> 00:30:08.000]  我再說
[00:30:08.000 --> 00:30:10.000]  今天我們所有的議會
[00:30:10.000 --> 00:30:12.000]  如果不能夠幫助救恩
[00:30:12.000 --> 00:30:14.000]  向前一步的話
[00:30:14.000 --> 00:30:15.000]  我們的會議
[00:30:15.000 --> 00:30:18.000]  都不是成功的會議
[00:30:18.000 --> 00:30:19.000]  第二
[00:30:19.000 --> 00:30:20.000]  其實這個議會
[00:30:20.000 --> 00:30:22.000]  都是著重關係的一個會議
[00:30:22.000 --> 00:30:23.000]  雖然這個福音的策略
[00:30:23.000 --> 00:30:25.000]  這個福音的方向
[00:30:25.000 --> 00:30:26.000]  或者一個神學
[00:30:26.000 --> 00:30:28.000]  是很清楚
[00:30:28.000 --> 00:30:29.000]  但第二
[00:30:29.000 --> 00:30:30.000]  他說
[00:30:30.000 --> 00:30:31.000]  這個是雅各
[00:30:31.000 --> 00:30:33.000]  當時耶路撒冷
[00:30:33.000 --> 00:30:34.000]  最大的領袖所說
[00:30:34.000 --> 00:30:36.000]  據我的意見
[00:30:36.000 --> 00:30:38.000]  不可以難為那些
[00:30:38.000 --> 00:30:40.000]  回歸復神的外邦人
[00:30:40.000 --> 00:30:41.000]  只要寫信給他們
[00:30:41.000 --> 00:30:42.000]  吩咐他們禁戒
[00:30:42.000 --> 00:30:44.000]  偶像的污穢和奸淫
[00:30:44.000 --> 00:30:46.000]  和勒死的生畜和血
[00:30:46.000 --> 00:30:49.000]  其實這是一個什麼樣的決定呢
[00:30:49.000 --> 00:30:51.000]  神學家有很多的討論
[00:30:51.000 --> 00:30:52.000]  這是一個
[00:30:52.000 --> 00:30:54.000]  說得不好聽的一個
[00:30:54.000 --> 00:30:56.000]  很
[00:30:56.000 --> 00:30:57.000]  怎麼說呢
[00:30:57.000 --> 00:31:00.000]  很不清晰的一個決定
[00:31:00.000 --> 00:31:02.000]  究竟要守還是不守
[00:31:02.000 --> 00:31:03.000]  猶太人的律法呢
[00:31:03.000 --> 00:31:04.000]  為什麼守一點不守
[00:31:04.000 --> 00:31:05.000]  因為猶太人的律法很多
[00:31:05.000 --> 00:31:06.000]  這裡只有四樣東西
[00:31:06.000 --> 00:31:07.000]  其實是包含了
[00:31:07.000 --> 00:31:09.000]  猶太人的律法只是一點點
[00:31:09.000 --> 00:31:10.000]  又沒有說
[00:31:10.000 --> 00:31:11.000]  國禮就不用守了
[00:31:11.000 --> 00:31:13.000]  這裡沒有說要守國禮
[00:31:13.000 --> 00:31:14.000]  所以不需要守國禮
[00:31:14.000 --> 00:31:16.000]  又不是守這些律法
[00:31:16.000 --> 00:31:17.000]  又好像要守這些律法一點
[00:31:17.000 --> 00:31:19.000]  究竟為什麼這樣決定呢
[00:31:19.000 --> 00:31:21.000]  為什麼這幾項不是其他的幾項呢
[00:31:21.000 --> 00:31:26.000]  我們相信這個不是一個
[00:31:26.000 --> 00:31:28.000]  純粹神學上的決定
[00:31:28.000 --> 00:31:29.000]  這個主要
[00:31:29.000 --> 00:31:32.000]  是一個關係上的決定
[00:31:32.000 --> 00:31:34.000]  兩方面的關係
[00:31:34.000 --> 00:31:35.000]  第一
[00:31:35.000 --> 00:31:37.000]  人和神的關係
[00:31:37.000 --> 00:31:39.000]  頭兩點是說到
[00:31:39.000 --> 00:31:41.000]  禁戒偶像的污穢和奸淫
[00:31:41.000 --> 00:31:43.000]  就是說
[00:31:43.000 --> 00:31:45.000]  當時的外邦人
[00:31:45.000 --> 00:31:46.000]  還有很多的習慣
[00:31:46.000 --> 00:31:47.000]  他們不應該再去
[00:31:47.000 --> 00:31:50.000]  這些外邦的廟宇裡去敬拜
[00:31:50.000 --> 00:31:53.000]  他們都不應該犯上奸淫
[00:31:53.000 --> 00:31:55.000]  因為當時的外邦人
[00:31:55.000 --> 00:31:57.000]  都是比較邪淫
[00:31:57.000 --> 00:31:58.000]  可以這麼說
[00:31:58.000 --> 00:31:59.000]  周圍都有很多的妓女
[00:31:59.000 --> 00:32:01.000]  甚至他們外邦的廟宇裡
[00:32:01.000 --> 00:32:03.000]  根本就有妙妓在當中
[00:32:03.000 --> 00:32:05.000]  他們的理念覺得
[00:32:05.000 --> 00:32:07.000]  和這些妙妓一起去糾合
[00:32:07.000 --> 00:32:09.000]  其實就是和他們的神一種交往
[00:32:09.000 --> 00:32:11.000]  所以他們有一種
[00:32:11.000 --> 00:32:13.000]  那種信仰宗教的觀念
[00:32:13.000 --> 00:32:15.000]  是很不同的
[00:32:15.000 --> 00:32:17.000]  所以第一
[00:32:17.000 --> 00:32:19.000]  這個定規是說到
[00:32:19.000 --> 00:32:20.000]  聖結
[00:32:20.000 --> 00:32:21.000]  說到和神的關係
[00:32:21.000 --> 00:32:22.000]  特別是和神的關係
[00:32:22.000 --> 00:32:23.000]  當然有說到
[00:32:23.000 --> 00:32:25.000]  在婚姻上的聖結
[00:32:25.000 --> 00:32:27.000]  不過這個重點仍然和神的關係比較多
[00:32:27.000 --> 00:32:29.000]  因為在伊弗所的教導
[00:32:29.000 --> 00:32:30.000]  都是這樣說
[00:32:30.000 --> 00:32:31.000]  我們夫婦的關係
[00:32:31.000 --> 00:32:32.000]  婚姻的關係
[00:32:32.000 --> 00:32:34.000]  其實都是等同和神的關係
