
[00:00:00.000 --> 00:00:05.560]  有位傳道人叫做Kevin Huggins
[00:17:41.720 --> 00:17:43.080]  很容易就會說
[00:17:43.080 --> 00:17:45.240]  啊 一些不對的東西
[00:17:45.240 --> 00:17:47.160]  如果我們做呢
[00:17:47.160 --> 00:17:48.320]  啊 有好處的
[00:17:48.320 --> 00:17:50.960]  其實挺吸引的 是吧
[00:17:50.960 --> 00:17:53.040]  譬如一些不應該看的東西
[00:17:53.040 --> 00:17:55.520]  一些色情的
[00:17:55.520 --> 00:17:57.400]  很多人都走了這個陷阱
[00:17:57.400 --> 00:17:59.000]  我可以放縱自己不就挺好
[00:17:59.000 --> 00:18:00.640]  不就得到一個要得的東西
[00:18:00.640 --> 00:18:05.440]  我喜歡想做就去做
[00:18:05.440 --> 00:18:06.320]  以至到呢
[00:18:06.320 --> 00:18:07.560]  是一些很表面的
[00:18:07.560 --> 00:18:10.040]  以為拿到一些快感
[00:18:10.040 --> 00:18:12.840]  以為這些就滿足到自己
[00:18:12.840 --> 00:18:16.040]  我曾經勸過很多的人
[00:18:16.040 --> 00:18:18.280]  在婚姻裡面出了鬼
[00:18:18.280 --> 00:18:20.400]  很多個都踏了一個洞
[00:18:20.400 --> 00:18:21.960]  你這樣是
[00:18:21.960 --> 00:18:25.480]  以為是不是真的拿到真正的幸福呢
[00:18:25.480 --> 00:18:26.840]  是喔 他真的覺得是喔
[00:18:26.840 --> 00:18:28.440]  我喜歡 哇 這個是我
[00:18:28.440 --> 00:18:30.440]  但是這個不是神所要的
[00:18:30.440 --> 00:18:33.000]  但是他為了要滿足自己
[00:18:33.000 --> 00:18:35.440]  一些裡面的私慾
[00:18:35.440 --> 00:18:37.960]  他可能就走了
[00:18:37.960 --> 00:18:40.120]  第二個愚蠢是什麼
[00:18:40.120 --> 00:18:42.240]  就是覺得沒有後果
[00:18:42.240 --> 00:18:43.120]  以為沒有後果
[00:18:43.120 --> 00:18:44.920]  做錯了又怎樣呢
[00:18:44.920 --> 00:18:45.560]  如果做錯了
[00:18:45.560 --> 00:18:47.680]  神又不會雷劈我的
[00:18:47.680 --> 00:18:49.360]  好像舊約那樣
[00:18:49.360 --> 00:18:52.160]  那你做了一些事以為沒事
[00:18:52.160 --> 00:18:53.720]  但是你不知道
[00:18:53.720 --> 00:18:55.240]  舊約和新約一樣
[00:18:55.240 --> 00:18:56.640]  只不過舊約就告訴你
[00:18:56.640 --> 00:18:58.080]  在舊日時代
[00:18:58.080 --> 00:19:01.120]  神很明顯的懲罰
[00:19:01.120 --> 00:19:04.480]  以致給到我們的尷尬
[00:19:04.480 --> 00:19:07.800]  但是神的刑罰一樣在
[00:19:07.800 --> 00:19:09.520]  只不過不是即時
[00:19:09.520 --> 00:19:10.360]  聖經裡面說到
[00:19:10.360 --> 00:19:13.400]  將來我們每個人都在基督的台前
[00:19:13.400 --> 00:19:14.320]  去顯露出來
[00:19:14.320 --> 00:19:16.640]  我們所做的或善或惡
[00:19:16.640 --> 00:19:18.720]  都記住了
[00:19:18.720 --> 00:19:19.800]  太愚蠢了
[00:19:19.800 --> 00:19:21.400]  以為神看不到
[00:19:21.400 --> 00:19:23.200]  我做了一些事
[00:19:23.200 --> 00:19:25.640]  我就這樣以為過關了
[00:19:25.640 --> 00:19:27.120]  愚昧的人
[00:19:27.120 --> 00:19:28.800]  神完全計算好了
[00:19:28.800 --> 00:19:33.360]  只說希伯來書神是烈火
[00:19:33.360 --> 00:19:35.680]  所以愚昧的人
[00:19:35.680 --> 00:19:36.480]  謹慎的人
[00:19:36.480 --> 00:19:37.240]  通達的人
[00:19:37.240 --> 00:19:39.200]  就見禍藏躲
[00:19:39.200 --> 00:19:42.160]  這是看到真正人生的方向
[00:19:42.160 --> 00:19:44.360]  原來是在神裡面有美名
[00:19:44.360 --> 00:19:45.360]  這是重要的
[00:19:45.360 --> 00:19:46.280]  所以接下來說
[00:19:46.280 --> 00:19:47.400]  敬畏耶和華
[00:19:47.400 --> 00:19:49.480]  心存謙卑
[00:19:49.480 --> 00:19:50.880]  他就得財富
[00:19:50.880 --> 00:19:55.440]  尊名生命為賞賜
[00:19:55.440 --> 00:19:57.440]  敬畏耶和華
[00:19:57.440 --> 00:20:00.320]  不想做一些神不喜歡的事
[00:20:00.320 --> 00:20:01.280]  以謙卑的態度
[00:20:01.280 --> 00:20:02.680]  才會敬畏耶和華
[00:20:02.680 --> 00:20:04.480]  覺得自己渺小
[00:20:04.480 --> 00:20:05.920]  神是值得尊重的
[00:20:05.920 --> 00:20:08.160]  以至於我能夠去
[00:20:08.160 --> 00:20:11.280]  守住這個非常謹慎的生命
[00:20:11.280 --> 00:20:13.520]  好好地走我們人生的路
[00:20:13.520 --> 00:20:15.160]  然後就得著什麼
[00:20:15.160 --> 00:20:16.240]  富貴
[00:20:16.240 --> 00:20:17.240]  尊榮
[00:20:17.240 --> 00:20:20.240]  生命為賞賜
[00:20:20.240 --> 00:20:21.120]  有富貴
[00:20:21.120 --> 00:20:23.000]  神給我們一個享用
[00:20:23.000 --> 00:20:24.440]  有尊榮
[00:20:24.440 --> 00:20:25.840]  就算你是窮的人
[00:20:25.840 --> 00:20:27.960]  你一樣有尊榮在神裡面
[00:20:27.960 --> 00:20:30.440]  最重要第三樣東西是重要的
[00:20:30.440 --> 00:20:32.720]  生命為賞賜
[00:20:32.720 --> 00:20:34.120]  這裡不是在說
[00:20:34.120 --> 00:20:36.320]  是在說我們道德
[00:20:36.320 --> 00:20:37.440]  做好不做好
[00:20:37.440 --> 00:20:39.000]  而是在說我們跟神的關係
[00:20:39.000 --> 00:20:41.360]  一個真正去敬畏神的人
[00:20:41.360 --> 00:20:42.760]  他是看到跟神的關係
[00:20:42.760 --> 00:20:43.960]  生命的結連
[00:20:43.960 --> 00:20:45.320]  以至於神的生命
[00:20:45.320 --> 00:20:48.160]  給了我們有永生的盼望
[00:20:48.160 --> 00:20:49.720]  就等於耶穌基督為我們的罪
[00:20:49.720 --> 00:20:50.800]  死而復活
[00:20:50.800 --> 00:20:52.600]  一個人要謙卑
[00:20:52.600 --> 00:20:54.520]  定義自己的無能
[00:20:54.520 --> 00:20:55.280]  無力
[00:20:55.280 --> 00:20:56.600]  我們有罪的人
[00:20:56.600 --> 00:20:58.600]  能夠去到神的裡面
[00:20:58.600 --> 00:21:01.360]  謹謹遵行神的吩咐
[00:21:01.360 --> 00:21:02.720]  過我們的人生
[00:21:02.720 --> 00:21:04.120]  這個就有生命
[00:21:04.120 --> 00:21:07.400]  有永遠的生命
[00:21:07.400 --> 00:21:08.160]  很寶貝
[00:21:08.160 --> 00:21:09.920]  但這個生命不難走的
[00:21:09.920 --> 00:21:11.920]  是很好
[00:21:11.920 --> 00:21:13.000]  但是難走的
[00:21:13.000 --> 00:21:14.480]  因為為什麼
[00:21:14.480 --> 00:21:15.360]  我們說
[00:21:15.360 --> 00:21:16.240]  愚昧的人
[00:21:16.240 --> 00:21:16.880]  他好
[00:21:16.880 --> 00:21:18.720]  他又很滿足到自己
[00:21:18.720 --> 00:21:21.440]  是不是
[00:21:21.440 --> 00:21:23.160]  就是那個罪性能夠完全滿足
[00:21:23.160 --> 00:21:24.160]  是不是
[00:21:24.160 --> 00:21:25.160]  但是相反
[00:21:25.160 --> 00:21:27.680]  如果我們走敬畏的心的時候
[00:21:27.680 --> 00:21:29.160]  敬畏神的心的時候
[00:21:29.160 --> 00:21:30.760]  我們處處要謹慎
[00:21:30.760 --> 00:21:32.160]  我們勒住我們
[00:21:32.160 --> 00:21:34.440]  我們要去很嚴謹的生活的時候
[00:21:34.440 --> 00:21:36.200]  我們很多的自制
[00:21:36.200 --> 00:21:36.800]  甚至乎
[00:21:36.800 --> 00:21:37.800]  有時做了些事
[00:21:37.800 --> 00:21:41.960]  對我們表面上可能有損失
[00:21:41.960 --> 00:21:43.880]  不容易的
[00:21:43.880 --> 00:21:45.840]  但是這裡就告訴你和我聽
[00:21:45.840 --> 00:21:46.640]  唯有這樣
[00:21:46.640 --> 00:21:48.000]  這些謙卑的人
[00:21:48.000 --> 00:21:51.320]  他就得著生命的賞賜
[00:21:51.320 --> 00:21:52.360]  美國有一位牧者
[00:21:52.360 --> 00:21:54.680]  叫做出信多
[00:21:54.680 --> 00:21:55.960]  他有一次和太太
[00:21:55.960 --> 00:21:58.840]  一起去看看自己的賬目
[00:21:58.840 --> 00:22:03.680]  發覺自己原來漏了報稅
[00:22:03.680 --> 00:22:04.280]  很大件事
[00:22:04.280 --> 00:22:06.320]  因為美國如果查得到的時候
[00:22:06.320 --> 00:22:10.040]  會罰很多的金錢
[00:22:10.040 --> 00:22:11.120]  那怎麼做呢
[00:22:11.120 --> 00:22:11.640]  他們兩個
[00:22:11.640 --> 00:22:12.640]  我們怎麼做呢
[00:22:12.640 --> 00:22:13.960]  有兩個做法
[00:22:13.960 --> 00:22:16.680]  一個就要做應該做的事
[00:22:16.680 --> 00:22:18.440]  就是告訴政府
[00:22:18.440 --> 00:22:20.440]  然後交錢
[00:22:20.440 --> 00:22:21.720]  另外一個做法
[00:22:21.720 --> 00:22:24.960]  就是希望沒有事沒幹
[00:22:24.960 --> 00:22:25.840]  祈禱
[00:22:25.840 --> 00:22:29.120]  希望沒有人能夠發覺得到這個東西
[00:22:29.120 --> 00:22:30.360]  你會不會這樣做
[00:22:30.360 --> 00:22:31.800]  我是基督徒
[00:22:31.800 --> 00:22:35.480]  有時我們會走正面的
[00:22:35.480 --> 00:22:37.200]  我們覺得做這些事
[00:22:37.200 --> 00:22:39.520]  如果這樣做
[00:22:39.520 --> 00:22:41.320]  我們求神保護我們的
[00:22:41.320 --> 00:22:45.040]  就算是做些壞事
[00:22:45.040 --> 00:22:46.640]  最後就說
[00:22:46.640 --> 00:22:48.600]  最後決定做對的事
[00:22:48.600 --> 00:22:51.520]  結果被政府罰了一筆錢
[00:22:51.520 --> 00:22:54.600]  差不多他們的帳戶都清光了
[00:22:54.600 --> 00:22:56.640]  但是覺得做得對
[00:22:56.640 --> 00:22:57.200]  因為第一
[00:22:57.200 --> 00:22:58.320]  這件事提醒他們
[00:22:58.320 --> 00:23:00.120]  什麼叫報稅
[00:23:00.120 --> 00:23:01.640]  報稅就是負了我們的責任
[00:23:01.640 --> 00:23:02.600]  第二
[00:23:02.600 --> 00:23:03.680]  我要廉潔
[00:23:03.680 --> 00:23:06.520]  因為這個是正正道道的
[00:23:06.520 --> 00:23:09.880]  誠信比任何更加重要
[00:23:09.880 --> 00:23:10.880]  看重生命
[00:23:10.880 --> 00:23:13.480]  看重美名
[00:23:13.480 --> 00:23:15.240]  我們就走這個人生的路
[00:23:15.240 --> 00:23:17.400]  這個最重要是價值觀
[00:23:17.400 --> 00:23:19.120]  我們有沒有正確的價值觀
[00:23:19.120 --> 00:23:20.040]  我們在尋找人生
[00:23:20.040 --> 00:23:21.560]  什麼是真正的價值
[00:23:21.560 --> 00:23:22.720]  這是第一
[00:23:22.720 --> 00:23:23.760]  接著下來
[00:23:23.760 --> 00:23:24.880]  我們就會看
[00:23:24.880 --> 00:23:26.360]  不知道這樣
[00:23:26.360 --> 00:23:29.080]  我們的人生如果是有這樣的價值觀
[00:23:29.080 --> 00:23:30.440]  這樣的生命的時候
[00:23:30.440 --> 00:23:33.160]  我們有沒有成為我們一生之久
[00:23:33.160 --> 00:23:35.760]  很牢固的一種生命
[00:23:35.760 --> 00:23:38.200]  我們走下去
[00:23:38.200 --> 00:23:40.920]  第六、第七節就是講到這件事
[00:23:40.920 --> 00:23:42.200]  它說歪曲的人
[00:23:42.200 --> 00:23:45.080]  路上有荊棘和羅網
[00:23:45.080 --> 00:23:46.600]  保護自己生命的
[00:23:46.600 --> 00:23:49.720]  必要遠離
[00:23:49.720 --> 00:23:52.080]  我們又是講人生的路
[00:23:52.080 --> 00:23:53.520]  如果有正確的價值觀
[00:23:53.520 --> 00:23:55.200]  我們整個人持之以恆
[00:23:55.200 --> 00:23:57.560]  整個生命就是這樣被描寫
[00:23:57.560 --> 00:23:58.480]  有些人又怎樣
[00:23:58.480 --> 00:24:01.320]  有一些選擇做歪曲的人
[00:24:01.320 --> 00:24:04.040]  歪曲就是說不跟正路
[00:24:04.040 --> 00:24:05.080]  神叫我們這樣做
[00:24:05.080 --> 00:24:07.840]  我們就會咬下去
[00:24:07.840 --> 00:24:09.960]  就是說歪曲了
[00:24:09.960 --> 00:24:11.120]  扭曲了
[00:24:11.120 --> 00:24:12.120]  這個人生是怎樣的
[00:24:12.120 --> 00:24:16.120]  這個路上是有荊棘和羅網
[00:24:16.120 --> 00:24:18.080]  荊棘很簡單就是說
[00:24:18.080 --> 00:24:19.600]  你一定受苦的
[00:24:19.600 --> 00:24:21.000]  如果你以為很好
[00:24:21.000 --> 00:24:22.720]  走你自己的路
[00:24:22.720 --> 00:24:24.440]  所謂偏行幾路
[00:24:24.440 --> 00:24:26.920]  但是你就會受很多的後果
[00:24:26.920 --> 00:24:27.960]  是痛苦的
[00:24:27.960 --> 00:24:29.960]  另外還有很多網絡
[00:24:29.960 --> 00:24:31.680]  因為你自己願意
[00:24:31.680 --> 00:24:34.200]  願意經常被人引誘
[00:24:34.200 --> 00:24:35.640]  因為你歪曲了
[00:24:35.640 --> 00:24:36.520]  有時候你會
[00:24:36.520 --> 00:24:38.840]  是喔 一引誘就對了
[00:24:38.840 --> 00:24:40.760]  難怪很多人錯了又錯
[00:24:40.760 --> 00:24:41.880]  錯了又錯
[00:24:41.880 --> 00:24:44.880]  因為他容讓自己的生命是這樣的時候
[00:24:44.880 --> 00:24:47.520]  有很多的這些網絡
[00:24:47.520 --> 00:24:49.360]  是一引誘你的時候
[00:24:49.360 --> 00:24:53.160]  就去做了一些不好的事
[00:24:53.160 --> 00:24:54.400]  我不知道在我們的人生裏面
[00:24:54.400 --> 00:24:55.960]  我們有沒有都是這樣
[00:24:55.960 --> 00:24:58.280]  經常犯一些錯
[00:24:58.280 --> 00:25:00.840]  我們不看看我們的生命是怎樣
[00:25:00.840 --> 00:25:03.040]  有些人是色的問題
[00:25:03.040 --> 00:25:05.480]  有些人是憤怒的問題
[00:25:05.480 --> 00:25:09.440]  有些是其他團的問題
[00:25:09.440 --> 00:25:11.320]  很多的事情
[00:25:11.320 --> 00:25:13.680]  這個世界很多的網絡
[00:25:13.680 --> 00:25:16.720]  特別在我們今天所謂後現代的社會裏面
[00:25:16.720 --> 00:25:17.960]  沒有什麼絕對的
[00:25:17.960 --> 00:25:19.240]  你喜歡做什麼就做
[00:25:19.240 --> 00:25:23.560]  你感覺什麼良好你就做
[00:25:23.560 --> 00:25:26.360]  最近是這個救助兒童會
[00:25:26.360 --> 00:25:30.120]  和港大有一個研究
[00:25:30.120 --> 00:25:33.600]  就是在2020年到2021年
[00:25:33.600 --> 00:25:36.400]  他們做了一個很詳細的研究
[00:25:36.400 --> 00:25:41.280]  就看看那些小學、中學的學生
[00:25:41.280 --> 00:25:44.400]  是被這些網絡
[00:25:44.400 --> 00:25:47.880]  現在我們說互聯網那些的影響
[00:25:47.880 --> 00:25:50.760]  發覺有四成的中學生
[00:25:50.760 --> 00:25:56.680]  是會收到一些被迫收到一些色情的內容
[00:25:56.680 --> 00:25:59.880]  並且要求性的這些諮詢
[00:25:59.880 --> 00:26:01.080]  發送給他們
[00:26:01.080 --> 00:26:03.960]  你想想有四成
[00:26:03.960 --> 00:26:06.880]  很容易就會陷進去
[00:26:06.880 --> 00:26:09.000]  容易去叉叉了進去
[00:26:09.000 --> 00:26:10.280]  但是跟著這句說話
[00:26:10.280 --> 00:26:11.880]  跟著說相反來說
[00:26:11.880 --> 00:26:15.280]  保護自己生命真正什麼是持守最重要呢
[00:26:15.280 --> 00:26:18.680]  不是去榮眾自己這些的私慾
[00:26:18.680 --> 00:26:20.280]  如果保守自己生命
[00:26:20.280 --> 00:26:22.880]  必要遠離這些這樣的網絡
[00:26:22.880 --> 00:26:25.800]  這些經濟的裏面
[00:26:25.800 --> 00:26:30.280]  還有跟著這裏就說到
[00:26:30.280 --> 00:26:32.360]  去避免了這些的問題
[00:26:32.360 --> 00:26:33.400]  然後不知道這樣
[00:26:33.400 --> 00:26:37.600]  這條道路我們不可以遠離這些歪曲
[00:26:37.600 --> 00:26:39.200]  我們在神的路裏面
[00:26:39.200 --> 00:26:41.760]  並且是將我們下一代
[00:26:41.760 --> 00:26:44.000]  或者我們屬靈的一個兒女
[00:26:44.000 --> 00:26:46.480]  都幫他們走這樣的路
[00:26:46.480 --> 00:26:48.880]  第六節這裏
[00:26:48.880 --> 00:26:52.600]  是這一段的經文是唯一一個命令詞來的
[00:26:52.600 --> 00:26:53.800]  所以是留意
[00:26:53.800 --> 00:26:54.280]  它說怎樣
[00:26:54.280 --> 00:26:56.880]  這個教養孩童走當行的路
[00:26:56.880 --> 00:27:00.680]  就是道路他也不偏離
[00:27:00.680 --> 00:27:03.480]  教養這個字是原文的意思
[00:27:03.480 --> 00:27:05.600]  它只是說是開啟的意思
[00:27:05.600 --> 00:27:07.280]  最基本的意思是開啟
[00:27:07.280 --> 00:27:07.960]  開啟什麼呢
[00:27:07.960 --> 00:27:11.200]  這個字是形容在建立一些的計劃
[00:27:11.200 --> 00:27:13.520]  或者建立一些的建築
[00:27:13.520 --> 00:27:15.520]  開啟去建立
[00:27:15.520 --> 00:27:16.920]  如果在人的身上
[00:27:16.920 --> 00:27:20.240]  我們會翻譯為教導或者訓練
[00:27:20.240 --> 00:27:21.960]  英文用train
[00:27:21.960 --> 00:27:23.520]  就是說你要建立
[00:27:23.520 --> 00:27:26.720]  很早就是建立這個生命
[00:27:26.720 --> 00:27:28.760]  用很多的心思
[00:27:28.760 --> 00:27:33.840]  用很多的精神去培育他
[00:27:33.840 --> 00:27:37.360]  以他走在正路當中
[00:27:37.360 --> 00:27:39.280]  我想這個非常重要
[00:27:39.280 --> 00:27:42.200]  這個字另外有另外一個看法
[00:27:42.200 --> 00:27:44.760]  就是教養孩童走當行的路
[00:27:44.760 --> 00:27:47.080]  原文就說走他的路
[00:27:47.080 --> 00:27:48.560]  怎樣理解這個呢
[00:27:48.560 --> 00:27:50.880]  教養兒童走他的路
[00:27:50.880 --> 00:27:53.040]  是不是有個解釋就說
[00:27:53.040 --> 00:27:55.320]  是按照他的個性
[00:27:55.320 --> 00:27:57.280]  如果這個小孩是這樣
[00:27:57.280 --> 00:27:58.600]  我就按照他的個性
[00:27:58.600 --> 00:28:00.480]  是這樣他就培育他
[00:28:00.480 --> 00:28:03.080]  這個似乎在頭腦上是通的
[00:28:03.080 --> 00:28:05.520]  但是在《曾言書》裏面
[00:28:05.520 --> 00:28:07.880]  道是說一個人的生命
[00:28:07.880 --> 00:28:10.680]  特別在我們前後文的時候
[00:28:10.680 --> 00:28:12.000]  是說神的道
[00:28:12.000 --> 00:28:15.120]  所以另一個看法就不是他的路
[00:28:15.120 --> 00:28:16.640]  而是他當行的路
[00:28:16.640 --> 00:28:19.520]  就是神叫他走他應該要走的路
[00:28:19.520 --> 00:28:21.800]  所以我們和修版這個翻譯
[00:28:21.800 --> 00:28:24.680]  就是教養孩童走當行的路
[00:28:24.680 --> 00:28:28.040]  這個我都很認同這個看法
[00:28:28.040 --> 00:28:30.440]  其實孩童很多時候
[00:28:30.440 --> 00:28:32.080]  每個人都有罪性
[00:28:32.080 --> 00:28:33.440]  孩童一樣
[00:28:33.440 --> 00:28:36.000]  所以在這段經文的第十五節
[00:28:36.000 --> 00:28:37.640]  第二章第十五節就說
[00:28:37.640 --> 00:28:40.880]  愚昧圍住孩童的心
[00:28:40.880 --> 00:28:44.640]  用管教的象可以遠遠地趕除
[00:28:44.640 --> 00:28:46.520]  是需要這樣去管教
[00:28:46.520 --> 00:28:48.720]  所以主動地去幫他
[00:28:48.720 --> 00:28:49.840]  人有罪性的時候
[00:28:49.840 --> 00:28:52.160]  我們要好好地建立這個生命
[00:28:52.160 --> 00:28:56.760]  以致他就是道路他也不偏離
[00:28:56.760 --> 00:29:00.160]  這個是一個在說行狗一個生命的道路
[00:29:00.160 --> 00:29:04.000]  我們要持之行的一個生命
[00:29:04.000 --> 00:29:06.840]  當然這個教導真的非常不簡單
[00:29:06.840 --> 00:29:08.480]  叫一個人去成長
[00:29:08.480 --> 00:29:09.840]  去在這個路裡面
[00:29:09.840 --> 00:29:13.760]  繼續去生活在神的道裡面
[00:29:13.760 --> 00:29:16.520]  當然教養不只是口
[00:29:16.520 --> 00:29:17.720]  一定是生命
[00:29:17.720 --> 00:29:21.040]  以致這個生命和信仰是連結
[00:29:21.040 --> 00:29:23.880]  這個教導才是真正有效
[00:29:23.880 --> 00:29:25.080]  有很多人有個錯誤
[00:29:25.080 --> 00:29:26.880]  有些做父母
[00:29:26.880 --> 00:29:28.000]  就會覺得
[00:29:28.000 --> 00:29:31.160]  如果有兒女一有問題一有壓力的時候
[00:29:31.160 --> 00:29:33.520]  最好就是幫他快點解決他們的問題
[00:29:33.520 --> 00:29:34.760]  幫他解決
[00:29:34.760 --> 00:29:37.480]  希望給他一個平坦的路
[00:29:37.480 --> 00:29:40.440]  以致他沒事無干安全
[00:29:40.440 --> 00:29:43.240]  如果有問題把這些問題拿走
[00:29:43.240 --> 00:29:46.960]  但這個是絕對不是一個正確的方法
[00:29:46.960 --> 00:29:48.520]  真正去教養的時候
[00:29:48.520 --> 00:29:51.400]  用養孩童在一個的患難
[00:29:51.400 --> 00:29:53.200]  或者在一個張力的當中
[00:29:53.200 --> 00:29:54.440]  壓力的當中
[00:29:54.440 --> 00:29:55.320]  在當中
[00:29:55.320 --> 00:29:57.800]  去跟他尋索神的心意
[00:29:57.800 --> 00:30:01.040]  以致他能夠在這裡成長消化
[00:30:01.040 --> 00:30:04.680]  慢慢地成熟
[00:30:04.680 --> 00:30:07.080]  真的這個世界有很多的危難
[00:30:07.080 --> 00:30:08.760]  有很多的隱憂
[00:30:08.760 --> 00:30:11.360]  幫助他去成長
[00:30:11.360 --> 00:30:13.160]  幫助他去絕障
[00:30:13.160 --> 00:30:16.480]  去在神的話語裡面不斷地練習
[00:30:16.480 --> 00:30:18.280]  以致他成為一生之久
[00:30:18.280 --> 00:30:25.000]  那個恆久的一種面對生命的態度
[00:30:25.000 --> 00:30:30.120]  剛才我們跟大家提過Kevin Huggins
[00:30:30.120 --> 00:30:33.280]  Kevin Huggins提到一件事很重要
[00:30:33.280 --> 00:30:37.240]  他說如果我們要建立他們的生命的時候
[00:30:37.240 --> 00:30:38.880]  有兩件事很重要
[00:30:38.880 --> 00:30:40.760]  他說第一件事就是
[00:30:40.760 --> 00:30:46.320]  我們要去一個無條件的同行
[00:30:46.320 --> 00:30:47.160]  就好像神
[00:30:47.160 --> 00:30:49.120]  無論我們怎樣的生命
[00:30:49.120 --> 00:30:50.920]  神會離棄我們
[00:30:50.920 --> 00:30:52.920]  祂的恩典常與我們同在
[00:30:52.920 --> 00:30:56.120]  以致在裡面我們看到神的接納
[00:30:56.120 --> 00:30:58.320]  神的愛在無條件
[00:30:58.320 --> 00:31:01.920]  我們真正的價值在神那裡找得到
[00:31:01.920 --> 00:31:05.160]  父母有這種不離不棄
[00:31:05.160 --> 00:31:07.480]  一種無條件的同行
[00:31:07.480 --> 00:31:10.800]  第二件事是無妥協的引導
[00:31:10.800 --> 00:31:14.280]  什麼叫無妥協的引導
[00:31:14.280 --> 00:31:16.120]  有時候小孩子遇到一些情況
[00:31:16.120 --> 00:31:18.800]  或者年輕人遇到一些處境
[00:31:18.800 --> 00:31:20.600]  是很難做的
[00:31:20.600 --> 00:31:23.960]  他要去決定一個神的心意
[00:31:23.960 --> 00:31:25.680]  不是那麼容易走出來的
[00:31:25.680 --> 00:31:26.360]  有時候我們就說
[00:31:26.360 --> 00:31:29.520]  這件事太難叫他做了
[00:31:29.520 --> 00:31:31.400]  不如我們歪曲一點點
[00:31:31.400 --> 00:31:32.400]  我們妥協
[00:31:32.400 --> 00:31:33.600]  你這樣算吧
[00:31:33.600 --> 00:31:35.480]  就像七嬸所說的
[00:31:35.480 --> 00:31:37.720]  我們祈禱希望沒有人看到就算了
[00:31:37.720 --> 00:31:39.400]  我們就教人
[00:31:39.400 --> 00:31:41.880]  如果有這些要抉擇的時候
[00:31:41.880 --> 00:31:44.160]  斜斜的就行了
[00:31:44.160 --> 00:31:45.520]  我們求神去保守
[00:31:45.520 --> 00:31:46.680]  如果得罪神
[00:31:46.680 --> 00:31:48.320]  求神去幫我們
[00:31:48.320 --> 00:31:50.680]  不是的
[00:31:50.680 --> 00:31:52.920]  是不妥協的引導
[00:31:52.920 --> 00:31:54.320]  告訴他們
[00:31:54.320 --> 00:31:55.720]  這個決定是很重要的
[00:31:55.720 --> 00:31:58.000]  因為神做他們的時候
[00:31:58.000 --> 00:32:00.720]  是跟他們有關係的
[00:32:00.720 --> 00:32:03.480]  當一個人要做一個決定的時候
[00:32:03.480 --> 00:32:05.680]  帶來很長遠的影響
[00:32:05.680 --> 00:32:07.640]  影響到他跟自己
[00:32:07.640 --> 00:32:09.320]  影響他跟人的關係
[00:32:09.320 --> 00:32:11.600]  影響他跟神的關係
[00:32:11.600 --> 00:32:12.960]  要他做這個決定
[00:32:12.960 --> 00:32:14.320]  在神的眼光
[00:32:14.320 --> 00:32:17.000]  在神的看法的時候
[00:32:17.000 --> 00:32:19.200]  怎樣為之一個最好
[00:32:19.200 --> 00:32:20.680]  當然說出來的時候
[00:32:20.680 --> 00:32:22.840]  這個不妥協的引導的時候
[00:32:22.840 --> 00:32:24.200]  我們不是說你做就做吧
[00:32:24.200 --> 00:32:25.560]  解釋為什麼要這樣做
[00:32:25.560 --> 00:32:26.520]  有什麼原因
[00:32:26.520 --> 00:32:30.480]  並且以你的生命去做一個榜樣
[00:32:30.480 --> 00:32:35.440]  為了這樣慢慢將我們的孩童
[00:32:35.440 --> 00:32:38.680]  慢慢建立他的生命
[00:32:38.680 --> 00:32:40.600]  有一位美國的基督徒
[00:32:40.600 --> 00:32:45.640]  一個領袖叫做Larry Frader
[00:32:45.640 --> 00:32:49.960]  他講到他以前培育他的子女的時候
[00:32:49.960 --> 00:32:51.920]  當時女兒十一歲
[00:32:51.920 --> 00:32:52.720]  十一歲的時候
[00:32:52.720 --> 00:32:55.440]  有一次有個同班的同學生日
[00:32:55.440 --> 00:32:57.600]  請他去一個派對
[00:32:57.600 --> 00:32:59.040]  還過夜
[00:32:59.040 --> 00:33:00.880]  你知道這樣的年紀的人
[00:33:00.880 --> 00:33:02.000]  真的很開心
[00:33:02.000 --> 00:33:06.000]  能夠有這樣的同學很開心的時候
[00:33:06.000 --> 00:33:06.960]  後來就說
[00:33:06.960 --> 00:33:08.560]  你們會想怎樣玩
[00:33:08.560 --> 00:33:11.080]  整個基督化家庭就這樣
[00:33:11.080 --> 00:33:14.560]  他就說這個同學
[00:33:14.560 --> 00:33:15.840]  他會放映一套電影
[00:33:15.840 --> 00:33:17.320]  講出電影名出來
[00:33:17.320 --> 00:33:19.360]  大家都豎起耳朵
[00:33:19.360 --> 00:33:21.200]  這套電影現在大家都知道
[00:33:21.200 --> 00:33:25.360]  有些鏡頭是兒童不宜的
[00:33:25.360 --> 00:33:27.480]  大家一邊討論上來
[00:33:27.480 --> 00:33:29.240]  畢竟這個女兒說
[00:33:29.240 --> 00:33:31.440]  會不會家人不讓我去
[00:33:31.440 --> 00:33:33.760]  開始很不開心
[00:33:33.760 --> 00:33:36.680]  然後Larry就跟女兒分析
[00:33:36.680 --> 00:33:40.200]  我們家不贊成看這些電影
[00:33:40.200 --> 00:33:42.440]  跟著跟她講一下
[00:33:42.440 --> 00:33:44.280]  你可能可以怎樣做怎樣做
[00:33:44.280 --> 00:33:46.400]  不過決定由你要決定
[00:33:46.400 --> 00:33:48.480]  而Larry那一晚就要去港島
