
[00:00:00.000 --> 00:00:03.960]  過年最開心就是拜年鬥禮事了
[00:16:33.960 --> 00:16:37.200]  它說一句壞話都不可出口
[00:16:37.200 --> 00:16:40.320]  卻要適當地說罪咒人的好話
[00:16:40.320 --> 00:16:41.240]  適當
[00:16:41.240 --> 00:16:43.040]  不是擦鞋,不是假的
[00:16:43.040 --> 00:16:44.720]  造咒人的好話
[00:16:44.720 --> 00:16:46.560]  叫聽見的人得益處
[00:16:46.560 --> 00:16:48.400]  這個也是新譯本
[00:16:48.400 --> 00:16:50.480]  我覺得翻譯得比較貼切
[00:16:50.480 --> 00:16:54.080]  我們的說話不好的影響都厲害
[00:16:54.080 --> 00:16:56.120]  笨得要死
[00:16:56.120 --> 00:16:58.000]  你永遠都是這樣
[00:16:58.000 --> 00:16:59.240]  我們的婚姻父母都是這樣
[00:16:59.240 --> 00:17:01.400]  那些夫婦永遠都是這樣
[00:17:01.400 --> 00:17:02.760]  爲什麼永遠都是這樣呢
[00:17:02.760 --> 00:17:04.880]  不會的嘛,是不是
[00:17:04.880 --> 00:17:07.040]  我記得我小時候買旗
[00:17:07.040 --> 00:17:08.320]  有沒有人買旗的
[00:17:08.320 --> 00:17:08.920]  有吧
[00:17:08.920 --> 00:17:12.280]  我們以前只是星期六早上
[00:17:12.280 --> 00:17:14.080]  我記得有一次有個人跟我很認真說
[00:17:14.080 --> 00:17:15.280]  他說John你知不知道
[00:17:15.280 --> 00:17:17.360]  我小時候叫他華仔
[00:17:17.360 --> 00:17:18.240]  華仔啊
[00:17:18.240 --> 00:17:19.440]  買旗呢
[00:17:19.440 --> 00:17:21.480]  不知道是哪個朋友說的
[00:17:21.480 --> 00:17:24.200]  他說你知不知道這個是保護你的
[00:17:24.200 --> 00:17:24.920]  我說真的
[00:17:24.920 --> 00:17:26.440]  他說是啊
[00:17:26.440 --> 00:17:29.000]  於是乎我每個星期六買完旗
[00:17:29.000 --> 00:17:30.480]  我就會繼續貼上去
[00:17:30.480 --> 00:17:33.160]  星期日換了衣服我就貼旗上去
[00:17:33.160 --> 00:17:34.880]  星期一又貼旗
[00:17:34.880 --> 00:17:36.200]  我以爲是真的
[00:17:36.200 --> 00:17:37.360]  直到很多年之後
[00:17:37.360 --> 00:17:39.320]  我不知道是幾年之後
[00:17:39.320 --> 00:17:40.440]  那些人告訴我
[00:17:40.440 --> 00:17:42.040]  華仔
[00:17:42.040 --> 00:17:43.080]  他說保護你
[00:17:43.080 --> 00:17:45.840]  意思是說當你貼了一支旗
[00:17:45.840 --> 00:17:49.640]  就不會有第二個人找你再買旗
[00:17:49.640 --> 00:17:51.520]  是
[00:17:51.520 --> 00:17:52.680]  我信了耶穌二十幾年
[00:17:52.680 --> 00:17:55.840]  我今天都覺得這些旗有力量的
[00:17:55.840 --> 00:17:57.200]  有些說話
[00:17:57.200 --> 00:17:57.920]  不是的
[00:17:57.920 --> 00:17:59.880]  不過它影響了我們
[00:17:59.880 --> 00:18:01.640]  我們樓下有些小朋友
[00:18:01.640 --> 00:18:02.680]  有個小孩
[00:18:02.680 --> 00:18:06.000]  經常被家裏人罵
[00:18:06.000 --> 00:18:07.920]  所以我們家裏每天都有
[00:18:07.920 --> 00:18:10.320]  我們家裏的子女
[00:18:10.320 --> 00:18:13.120]  就會常常都是這樣
[00:18:13.120 --> 00:18:14.280]  他說爹地媽咪啊
[00:18:14.280 --> 00:18:15.200]  快點來快點來
[00:18:15.200 --> 00:18:15.920]  我說什麼事啊
[00:18:15.920 --> 00:18:16.920]  來窗邊
[00:18:16.920 --> 00:18:19.960]  有東西聽啊
[00:18:19.960 --> 00:18:20.640]  下面罵
[00:18:20.640 --> 00:18:21.320]  蠢到死
[00:18:21.320 --> 00:18:22.760]  又不做功課
[00:18:22.760 --> 00:18:25.880]  整天都這樣
[00:18:25.880 --> 00:18:28.120]  在那個時候我就看着我的子女
[00:18:28.120 --> 00:18:31.960]  你覺得你爹地媽咪是不是很好人呢
[00:18:31.960 --> 00:18:33.600]  是啊有時候都要武力鎮壓
[00:18:33.600 --> 00:18:34.800]  不過我們知道
[00:18:34.800 --> 00:18:35.880]  祝福他
[00:18:35.880 --> 00:18:36.440]  他不行的
[00:18:36.440 --> 00:18:37.440]  他不是蠢到死
[00:18:37.440 --> 00:18:38.560]  他不是不行
[00:18:38.560 --> 00:18:39.520]  再來一個
[00:18:39.520 --> 00:18:42.560]  在錯誤裏面鼓勵他去學習
[00:18:42.560 --> 00:18:45.440]  我想講一個優良的影響真實的事
[00:18:45.440 --> 00:18:48.920]  愛迪生當他發明電燈的時候呢
[00:18:48.920 --> 00:18:52.760]  知不知道他之前失敗了多少次
[00:18:52.760 --> 00:18:55.840]  估計三千至六千次
[00:18:55.840 --> 00:18:58.400]  有一次有一個記者問愛迪生
[00:18:58.400 --> 00:19:01.920]  他說餵你怎麼看你的失敗啊
[00:19:01.920 --> 00:19:03.160]  愛迪生跟着分享
[00:19:03.160 --> 00:19:04.920]  他說我都沒有失敗過
[00:19:04.920 --> 00:19:07.000]  我只是找了
[00:19:07.000 --> 00:19:10.000]  過千上萬的方法
[00:19:10.000 --> 00:19:12.440]  是行不通的
[00:19:12.440 --> 00:19:13.400]  我沒有失敗過
[00:19:13.400 --> 00:19:15.760]  我只是找了過千上萬的方法
[00:19:15.760 --> 00:19:17.720]  是行不通的
[00:19:17.720 --> 00:19:19.280]  跟着另一次他對
[00:19:19.280 --> 00:19:20.520]  另一個人問他
[00:19:20.520 --> 00:19:21.640]  他這樣回覆
[00:19:21.640 --> 00:19:24.000]  他說很多人的失敗是因爲
[00:19:24.000 --> 00:19:25.200]  他們不知道
[00:19:25.200 --> 00:19:27.520]  當他們放棄的時候
[00:19:27.520 --> 00:19:32.640]  他距離成功其實已經很近
[00:19:32.640 --> 00:19:35.360]  其實很近啊
[00:19:35.360 --> 00:19:36.480]  我們正面啊
[00:19:36.480 --> 00:19:38.680]  正面告訴你不是這樣
[00:19:38.680 --> 00:19:39.960]  上年七月的時候
[00:19:39.960 --> 00:19:42.160]  我有一位舊同學認識了三十幾年
[00:19:42.160 --> 00:19:43.880]  他是公司的頂尖銷售員
[00:19:43.880 --> 00:19:45.960]  突然找我出去喝酒
[00:19:45.960 --> 00:19:46.960]  我都知道有事了
[00:19:46.960 --> 00:19:49.160]  他說John很困難
[00:19:49.160 --> 00:19:51.240]  之後我出去喝酒
[00:19:51.240 --> 00:19:52.040]  他信了耶穌
[00:19:52.040 --> 00:19:53.640]  不過他不信神的說話
[00:19:53.640 --> 00:19:54.600]  他信耶穌
[00:19:54.600 --> 00:19:55.640]  不信神是很奇怪的
[00:19:55.640 --> 00:19:56.440]  信耶穌
[00:19:56.440 --> 00:19:58.360]  不信神的說話
[00:19:58.360 --> 00:19:59.280]  坐在那裏
[00:19:59.280 --> 00:20:00.880]  喝了幾個月了半年
[00:20:00.880 --> 00:20:07.400]  半個鍾半年就喝了半年
[00:20:07.400 --> 00:20:08.280]  什麼都不說
[00:20:08.280 --> 00:20:09.120]  男人是這樣的
[00:20:09.120 --> 00:20:10.560]  喝一杯就說完了
[00:20:10.560 --> 00:20:12.080]  然後就走了
[00:20:12.080 --> 00:20:12.960]  我忍不住了
[00:20:12.960 --> 00:20:14.080]  半個鍾之後我就問
[00:20:14.080 --> 00:20:15.880]  餵你怎麼樣
[00:20:15.880 --> 00:20:17.600]  他突然看着我
[00:20:17.600 --> 00:20:20.400]  你爲什麼逼我
[00:20:20.400 --> 00:20:21.320]  我哪有逼你
[00:20:21.320 --> 00:20:23.320]  我問你怎麼樣
[00:20:23.320 --> 00:20:25.920]  然後他就大哭
[00:20:25.920 --> 00:20:28.320]  他說我很辛苦
[00:20:28.320 --> 00:20:30.520]  他說生意好不好
[00:20:30.520 --> 00:20:32.040]  以前的客人
[00:20:32.040 --> 00:20:35.000]  現在要求他做些很差勁的事
[00:20:35.000 --> 00:20:36.440]  很不行的事
[00:20:36.440 --> 00:20:38.440]  他想着我不拖下去就沒生意
[00:20:38.440 --> 00:20:39.520]  那些很灰色地帶
[00:20:39.520 --> 00:20:41.680]  覺得有問題的事
[00:20:41.680 --> 00:20:43.560]  然後一邊哭一邊說
[00:20:43.560 --> 00:20:45.520]  然後我跟他分享
[00:20:45.520 --> 00:20:47.880]  他說弟兄你信不信
[00:20:47.880 --> 00:20:50.240]  你信不信神的說話
[00:20:50.240 --> 00:20:52.440]  你信不信當你努力工作
[00:20:52.440 --> 00:20:54.520]  當你真的依靠上帝
[00:20:54.520 --> 00:20:56.280]  神會給你足夠
[00:20:56.280 --> 00:21:00.960]  他那時候看着我張開嘴巴
[00:21:00.960 --> 00:21:03.640]  很迷茫
[00:21:03.640 --> 00:21:05.320]  我不知道大家記不記得TWA
[00:21:05.320 --> 00:21:06.880]  早前我們有一次靈脩
[00:21:06.880 --> 00:21:07.680]  他說什麼呢
[00:21:07.680 --> 00:21:09.080]  義人的路
[00:21:09.080 --> 00:21:11.200]  好像黎明的光
[00:21:11.200 --> 00:21:13.640]  越照越明
[00:21:13.640 --> 00:21:15.040]  你開始看不到
[00:21:15.040 --> 00:21:17.080]  慢慢會光
[00:21:17.080 --> 00:21:18.480]  他接着說
[00:21:18.480 --> 00:21:20.640]  他說越明到好像日午
[00:21:20.640 --> 00:21:21.880]  下午那樣光
[00:21:21.880 --> 00:21:23.080]  惡人的路
[00:21:23.080 --> 00:21:24.360]  好像幽暗
[00:21:24.360 --> 00:21:27.360]  自己不知道什麼時候會跌倒
[00:21:27.360 --> 00:21:28.840]  他當時說是不是真的
[00:21:28.840 --> 00:21:29.480]  我猜是真的
[00:21:29.480 --> 00:21:30.480]  神的說話是真的
[00:21:30.480 --> 00:21:31.360]  你信祂
[00:21:31.360 --> 00:21:33.400]  這樣走神會幫你
[00:21:33.400 --> 00:21:34.520]  於是我們聊完天
[00:21:34.520 --> 00:21:36.640]  祈願土在新昭記
[00:21:36.640 --> 00:21:39.880]  就叫他走了
[00:21:39.880 --> 00:21:41.240]  新昭記這麼小
[00:21:41.240 --> 00:21:45.960]  他大哭也挺噁心的
[00:21:45.960 --> 00:21:46.880]  半年後
[00:21:46.880 --> 00:21:48.800]  過了農曆年前
[00:21:48.800 --> 00:21:50.240]  他又找我出來了
[00:21:50.240 --> 00:21:51.560]  我又不說話
[00:21:51.560 --> 00:21:52.440]  說些別的
[00:21:52.440 --> 00:21:55.200]  接着我問你怎麼樣
[00:21:55.200 --> 00:21:57.760]  這次他的樣子不同了
[00:21:57.760 --> 00:21:58.760]  他說John啊
[00:21:58.760 --> 00:21:59.960]  真的驚訝
[00:21:59.960 --> 00:22:01.040]  他驚訝的事
[00:22:01.040 --> 00:22:02.280]  我們一早已經相信
[00:22:02.280 --> 00:22:06.240]  原來神的說話是真的
[00:22:06.240 --> 00:22:07.080]  我說哇
[00:22:07.080 --> 00:22:08.760]  真的嗎
[00:22:08.760 --> 00:22:10.480]  神的說話當然是真的
[00:22:10.480 --> 00:22:11.080]  他怎麼說呢
[00:22:11.080 --> 00:22:13.200]  他說很多次他跟他說
[00:22:13.200 --> 00:22:14.560]  我真的不做這些事
[00:22:14.560 --> 00:22:15.840]  走了
[00:22:15.840 --> 00:22:18.560]  但是有部分他回來
[00:22:18.560 --> 00:22:19.840]  當時我們分享
[00:22:19.840 --> 00:22:22.120]  我說人有人走的路
[00:22:22.120 --> 00:22:23.560]  鬼有鬼走的路
[00:22:23.560 --> 00:22:25.320]  鬼詐人有鬼詐人的路
[00:22:25.320 --> 00:22:27.320]  我們不要走那些路
[00:22:27.320 --> 00:22:29.440]  於是他說他真的這麼選
[00:22:29.440 --> 00:22:31.080]  有人回來
[00:22:31.080 --> 00:22:32.560]  他說好吧
[00:22:32.560 --> 00:22:34.200]  我信你我這樣走
[00:22:34.200 --> 00:22:36.840]  還有些他想都想不到
[00:22:36.840 --> 00:22:37.880]  新的客人
[00:22:37.880 --> 00:22:38.640]  突然間出現
[00:22:38.640 --> 00:22:41.440]  在過年不結帳前出現
[00:22:41.440 --> 00:22:43.200]  接着他跟我說了三句話
[00:22:43.200 --> 00:22:43.800]  我很感動
[00:22:43.800 --> 00:22:44.960]  從來沒聽過
[00:22:44.960 --> 00:22:46.600]  第一句話
[00:22:46.600 --> 00:22:48.920]  他說我不要貪心
[00:22:48.920 --> 00:22:50.000]  第二句話
[00:22:50.000 --> 00:22:52.200]  他說我知道我會足夠
[00:22:52.200 --> 00:22:53.280]  第三句話
[00:22:53.280 --> 00:22:54.440]  他不是拿口說
[00:22:54.440 --> 00:22:57.160]  走了之後他答應我
[00:22:57.160 --> 00:22:59.160]  第三句話是三個字
[00:22:59.160 --> 00:23:03.320]  他說讚美神
[00:23:03.320 --> 00:23:04.840]  神真的嗎
[00:23:04.840 --> 00:23:05.760]  給點掌聲耶穌
[00:23:05.760 --> 00:23:08.560]  Hallelujah
[00:23:08.560 --> 00:23:09.320]  耶穌這麼說
[00:23:09.320 --> 00:23:10.440]  他說聽神的道
[00:23:10.440 --> 00:23:13.320]  又遵守的人是有福的
[00:23:13.320 --> 00:23:16.280]  你走着走着才知道的
[00:23:16.280 --> 00:23:18.320]  所以等下節目你信不信
[00:23:18.320 --> 00:23:19.480]  造就人的好話
[00:23:19.480 --> 00:23:22.200]  神的話是可以走出來的
[00:23:22.200 --> 00:23:23.560]  你信不信
[00:23:23.560 --> 00:23:25.120]  是嗎
[00:23:25.120 --> 00:23:26.000]  最後了
[00:23:26.000 --> 00:23:27.560]  究竟祝福人的內容
[00:23:27.560 --> 00:23:28.680]  可以是什麼
[00:23:28.680 --> 00:23:30.000]  內容
[00:23:30.000 --> 00:23:31.480]  我用一個很簡單的字
[00:23:31.480 --> 00:23:33.440]  叫B-L-E-S-S
[00:23:33.440 --> 00:23:34.720]  祝福Bless
[00:23:34.720 --> 00:23:36.320]  很簡單我們記住
[00:23:36.320 --> 00:23:39.960]  祝福的相反是奏助
[00:23:39.960 --> 00:23:41.240]  奏助很簡單
[00:23:41.240 --> 00:23:42.480]  我們很生氣的時候
[00:23:42.480 --> 00:23:43.520]  想起那件事
[00:23:43.520 --> 00:23:45.440]  很想
[00:23:45.440 --> 00:23:46.920]  他永遠都在那個位置
[00:23:46.920 --> 00:23:48.440]  不會出來
[00:23:48.440 --> 00:23:49.920]  那麼多人又不見你
[00:23:49.920 --> 00:23:51.040]  那些話
[00:23:51.040 --> 00:23:52.080]  是嗎
[00:23:52.080 --> 00:23:54.880]  啊
[00:23:54.880 --> 00:23:56.120]  那些
[00:23:56.120 --> 00:23:57.040]  反過來
[00:23:57.040 --> 00:23:57.760]  就是祝福了
[00:23:57.760 --> 00:23:58.960]  很想他好
[00:23:58.960 --> 00:24:00.280]  很肉緊
[00:24:00.280 --> 00:24:01.040]  很想他好
[00:24:01.040 --> 00:24:02.600]  從心裏面很想他好
[00:24:02.600 --> 00:24:04.240]  那些就是祝福
[00:24:04.240 --> 00:24:04.680]  是嗎
[00:24:04.680 --> 00:24:05.800]  祝福
[00:24:05.800 --> 00:24:06.640]  裏面有幾樣東西
[00:24:06.640 --> 00:24:07.720]  我們很想知道的
[00:24:07.720 --> 00:24:09.440]  第一不單止是物質
[00:24:09.440 --> 00:24:11.080]  他更加和上帝的關係
[00:24:11.080 --> 00:24:11.960]  和自己的關係
[00:24:11.960 --> 00:24:13.320]  和人的關係復和
[00:24:13.320 --> 00:24:14.080]  沒有阻隔
[00:24:14.080 --> 00:24:15.080]  沒有嚴規
[00:24:15.080 --> 00:24:17.400]  所以第一樣我想說的B字
[00:24:17.400 --> 00:24:19.640]  代表Body
[00:24:19.640 --> 00:24:22.080]  身體外在的祝福
[00:24:22.080 --> 00:24:24.040]  身體健康出入平安
[00:24:24.040 --> 00:24:24.960]  我們每次祝福你
[00:24:24.960 --> 00:24:26.600]  我記得第一個B字是
[00:24:26.600 --> 00:24:27.160]  我們土告
[00:24:27.160 --> 00:24:30.120]  這段經文在《約翰三書》說
[00:24:30.120 --> 00:24:32.480]  它說身體健壯
[00:24:32.480 --> 00:24:34.000]  凡事亨通
[00:24:34.000 --> 00:24:36.040]  我真的這樣祝福人
[00:24:36.040 --> 00:24:37.080]  我們可以祝福他
[00:24:37.080 --> 00:24:39.080]  你出必蒙福
[00:24:39.080 --> 00:24:40.720]  你入也必蒙福
[00:24:40.720 --> 00:24:42.240]  在《新聞紀》28章
[00:24:42.240 --> 00:24:43.000]  有聖經
[00:24:43.000 --> 00:24:47.520]  我拿着聖經應許
[00:24:47.520 --> 00:24:49.240]  所以我經常記得
[00:24:49.240 --> 00:24:52.160]  在摩西臨終前120歲
[00:24:52.160 --> 00:24:53.800]  聖經這樣描述他
[00:24:53.800 --> 00:24:55.640]  他死的時候
[00:24:55.640 --> 00:24:58.720]  他之前他眼睛沒有分花
[00:24:58.720 --> 00:25:01.320]  精神沒有衰敗
[00:25:01.320 --> 00:25:02.080]  突然間走了
[00:25:02.080 --> 00:25:04.680]  哇 正啊 我也想
[00:25:04.680 --> 00:25:05.880]  留下的人慘一點
[00:25:05.880 --> 00:25:07.800]  不走就舒服了
[00:25:07.800 --> 00:25:08.920]  祝福來的
[00:25:08.920 --> 00:25:10.560]  身體出入
[00:25:10.560 --> 00:25:13.280]  第二L 工作 學業
[00:25:13.280 --> 00:25:14.920]  順利 成功
[00:25:14.920 --> 00:25:16.760]  工作順利 學業進步
[00:25:16.760 --> 00:25:18.520]  我們經文在《新聞紀》28章
[00:25:18.520 --> 00:25:20.280]  《新聞紀》28章
[00:25:20.280 --> 00:25:22.640]  我記得28章一會兒有東西說
[00:25:22.640 --> 00:25:25.280]  它說在你手裏所做的一切事上
[00:25:25.280 --> 00:25:26.360]  要什麼
[00:25:26.360 --> 00:25:27.560]  賜福給你
[00:25:27.560 --> 00:25:29.160]  神就賜福
[00:25:29.160 --> 00:25:30.360]  人就祝福
[00:25:30.360 --> 00:25:31.400]  分別是
[00:25:31.400 --> 00:25:34.080]  我們想人得福就祝福
[00:25:34.080 --> 00:25:36.640]  但神不用想 神就賜
[00:25:36.640 --> 00:25:37.520]  就有的
[00:25:37.520 --> 00:25:38.600]  行嗎
[00:25:38.600 --> 00:25:39.440]  我們的範圍
[00:25:39.440 --> 00:25:40.640]  當然賜福的過程不是
[00:25:40.640 --> 00:25:42.920]  我要很多 多 多 不是
[00:25:42.920 --> 00:25:44.440]  是我們有足夠
[00:25:44.440 --> 00:25:46.720]  而且裏面祂賜福給你
[00:25:46.720 --> 00:25:48.520]  更高的賜福
[00:25:48.520 --> 00:25:50.600]  記載在《士徒行傳》
[00:25:50.600 --> 00:25:54.360]  它說當紀念主耶穌的話說
[00:25:54.360 --> 00:25:56.920]  施 比 受
[00:25:56.920 --> 00:25:59.440]  更爲有嗎
[00:25:59.440 --> 00:26:01.920]  就是說你的祝福不要一潭死水拿着
[00:26:01.920 --> 00:26:03.960]  祂給不到更多你
[00:26:03.960 --> 00:26:06.000]  你扔出去祂就給你
[00:26:06.000 --> 00:26:07.440]  扔出去祂就給你
[00:26:07.440 --> 00:26:09.840]  祝福不僅是地上在天國
[00:26:09.840 --> 00:26:10.560]  更加豐富
[00:26:10.560 --> 00:26:11.760]  你想想如果神要祝福
[00:26:11.760 --> 00:26:13.360]  祂一定要選一些
[00:26:13.360 --> 00:26:15.200]  人是屬神的
[00:26:15.200 --> 00:26:16.400]  祂可以祝福別人
[00:26:16.400 --> 00:26:18.280]  祂一定給多些你
[00:26:18.280 --> 00:26:19.520]  你說有些人不信主
[00:26:19.520 --> 00:26:19.960]  祂又祝福別人
[00:26:19.960 --> 00:26:21.360]  這不關我們的事
[00:26:21.360 --> 00:26:22.880]  這是祂的事
[00:26:22.880 --> 00:26:24.360]  信神的人
[00:26:24.360 --> 00:26:25.520]  受上帝的祝福
[00:26:25.520 --> 00:26:28.440]  上帝想因爲這樣和人分享
[00:26:28.440 --> 00:26:29.440]  更大的祝福
[00:26:29.440 --> 00:26:30.720]  臨到你的身上
[00:26:30.720 --> 00:26:31.640]  醫治
[00:26:31.640 --> 00:26:32.320]  emotion
[00:26:32.320 --> 00:26:33.200]  心情
[00:26:33.200 --> 00:26:34.400]  情緒
[00:26:34.400 --> 00:26:35.160]  這裏說一件事
[00:26:35.160 --> 00:26:37.680]  我們的平安喜樂
[00:26:37.680 --> 00:26:39.320]  一定要交託
[00:26:39.320 --> 00:26:40.560]  放下
[00:26:40.560 --> 00:26:42.240]  取代我們的恐懼
[00:26:42.240 --> 00:26:42.840]  憂慮
[00:26:42.840 --> 00:26:44.960]  中國人叫喜氣洋洋
[00:26:44.960 --> 00:26:47.400]  情緒病是頭三位的殺手
[00:26:47.400 --> 00:26:49.040]  我們都知道
[00:26:49.040 --> 00:26:49.640]  知道吧
[00:26:49.640 --> 00:26:50.680]  所以聖經有一句話
[00:26:50.680 --> 00:26:54.600]  它說你要保守你的心
[00:26:54.600 --> 00:26:56.120]  勝過保守一切
[00:26:56.120 --> 00:26:59.560]  因爲一生的果效是由心發出
[00:26:59.560 --> 00:27:02.840]  圓明聖經說的心是你的思想
[00:27:02.840 --> 00:27:04.800]  你的慾望
[00:27:04.800 --> 00:27:06.200]  你的心情
[00:27:06.200 --> 00:27:07.440]  全部東西
[00:27:07.440 --> 00:27:09.840]  我們經常沒有了平安
[00:27:09.840 --> 00:27:11.120]  很主要的其中一個原因
[00:27:11.120 --> 00:27:13.040]  就是我們有很多憂慮
[00:27:13.040 --> 00:27:14.120]  很主要的原因
[00:27:14.120 --> 00:27:16.680]  我們覺得我們想要的東西沒有了
[00:27:16.680 --> 00:27:18.960]  我們不想要的東西發生
[00:27:18.960 --> 00:27:21.520]  憂慮
[00:27:21.520 --> 00:27:23.840]  一個很出名的首相
[00:27:23.840 --> 00:27:25.000]  英國邱吉爾
[00:27:25.000 --> 00:27:26.280]  他曾經這麼說
[00:27:26.280 --> 00:27:28.520]  他說當我回望
[00:27:28.520 --> 00:27:29.320]  我的人生
[00:27:29.320 --> 00:27:31.360]  回望我的憂慮
[00:27:31.360 --> 00:27:32.320]  他說他記得
[00:27:32.320 --> 00:27:35.640]  一個老人家和他聊過天的說話
[00:27:35.640 --> 00:27:37.880]  這個老人家怎麼說呢
[00:27:37.880 --> 00:27:38.680]  他說
[00:27:38.680 --> 00:27:40.360]  這個老人家
[00:27:40.360 --> 00:27:41.840]  他說他一生的時候
[00:27:41.840 --> 00:27:45.480]  他知道當他回望他以往
[00:27:45.480 --> 00:27:47.600]  他很多的擔心憂慮
[00:27:47.600 --> 00:27:52.640]  原來絕大部分從來都不會發生
[00:27:52.640 --> 00:27:53.880]  真的
[00:27:53.880 --> 00:27:55.800]  我們有個統計
[00:27:55.800 --> 00:27:58.840]  原來有八至九成的憂慮
[00:27:58.840 --> 00:28:02.040]  是從來都不會發生的
[00:28:02.040 --> 00:28:03.600]  八至九成
[00:28:03.600 --> 00:28:06.040]  憂慮的東西會不會發生激動到你
[00:28:06.040 --> 00:28:07.520]  我們真的覺得
[00:28:07.520 --> 00:28:08.480]  機會很低
[00:28:08.480 --> 00:28:10.400]  不過你憂慮的時候
[00:28:10.400 --> 00:28:13.600]  你的細胞就真的死了很多
[00:28:13.600 --> 00:28:14.600]  所以聖經裏面說
[00:28:14.600 --> 00:28:17.080]  應當毫無憂慮
[00:28:17.080 --> 00:28:20.080]  凡事要直着
[00:28:20.080 --> 00:28:21.920]  請下一句
[00:28:21.920 --> 00:28:24.200]  祈求
[00:28:24.200 --> 00:28:25.240]  帶着什麼
[00:28:25.240 --> 00:28:26.720]  感恩的心
[00:28:26.720 --> 00:28:27.560]  爲什麼
[00:28:27.560 --> 00:28:30.200]  因爲我們知道相信
[00:28:30.200 --> 00:28:34.120]  我們有困難禱告神已經賜福
[00:28:34.120 --> 00:28:36.680]  所以已經帶着感恩的心
[00:28:36.680 --> 00:28:38.000]  去這樣祈禱
[00:28:38.000 --> 00:28:40.960]  神就會超過人瞭解的平安
[00:28:40.960 --> 00:28:41.840]  賜給我們
[00:28:41.840 --> 00:28:44.000]  在基督耶穌裏保守
[00:28:44.000 --> 00:28:46.680]  我們的心懷念
[00:28:46.680 --> 00:28:48.200]  放鬆
[00:28:48.200 --> 00:28:49.480]  教託
[00:28:49.480 --> 00:28:51.680]  讓上帝掌管
[00:28:51.680 --> 00:28:54.600]  坊間網上有一個很有智慧的說話
[00:28:54.600 --> 00:28:55.760]  我覺得很好
[00:28:55.760 --> 00:28:56.800]  他這麼說
[00:28:56.800 --> 00:28:58.640]  他說人之所以快樂
[00:28:58.640 --> 00:29:02.840]  不是得到更多
[00:29:02.840 --> 00:29:07.560]  而是計較得更少
[00:29:07.560 --> 00:29:11.000]  比較得更少
[00:29:11.000 --> 00:29:13.720]  財富不是一輩子的朋友
[00:29:13.720 --> 00:29:16.320]  財富不是你永遠的朋友
[00:29:16.320 --> 00:29:20.240]  那個朋友就是你永遠的財富
[00:29:20.240 --> 00:29:21.160]  朋友
[00:29:21.160 --> 00:29:23.520]  家人是你永遠的財富
[00:29:23.520 --> 00:29:24.280]  所以
[00:29:24.280 --> 00:29:26.200]  提摩太前書六章
[00:29:26.200 --> 00:29:27.840]  六到十二節他說
[00:29:27.840 --> 00:29:29.720]  敬虔加賞
[00:29:29.720 --> 00:29:30.560]  什麼呀
[00:29:30.560 --> 00:29:31.600]  知足
[00:29:31.600 --> 00:29:33.720]  不是喫那些知足
[00:29:33.720 --> 00:29:34.560]  我們經常說
[00:29:34.560 --> 00:29:36.480]  大家大利
[00:29:36.480 --> 00:29:38.520]  這裏說什麼是大利
[00:29:38.520 --> 00:29:41.280]  知足是大利
[00:29:41.280 --> 00:29:42.960]  心情都不同了
[00:29:42.960 --> 00:29:44.480]  放鬆了
[00:29:44.480 --> 00:29:45.200]  他知道的
[00:29:45.200 --> 00:29:46.320]  當我們拉得很緊
[00:29:46.320 --> 00:29:49.200]  我們的仇虎將我們刺透
[00:29:49.200 --> 00:29:51.200]  所以我們依靠的不是銀行
[00:29:51.200 --> 00:29:52.080]  不是依靠我們自己
[00:29:52.080 --> 00:29:56.080]  依靠那個口齒百密的神
[00:29:56.080 --> 00:29:58.480]  是社會生活
[00:29:58.480 --> 00:30:00.080]  祝福社交生活
[00:30:00.080 --> 00:30:02.080]  遇見的是好人
[00:30:02.080 --> 00:30:04.080]  和睦相處
[00:30:04.080 --> 00:30:06.320]  我們不可能知道我們遇見什麼人
[00:30:06.320 --> 00:30:07.480]  我們的子女遇見不知道
[00:30:07.480 --> 00:30:09.400]  他們的教會在學校不知道
[00:30:09.400 --> 00:30:09.960]  我們不知道
[00:30:09.960 --> 00:30:11.120]  我們的親人不知道
[00:30:11.120 --> 00:30:12.760]  但聖經教我們
[00:30:12.760 --> 00:30:15.960]  除了我們一團和氣的祝福
[00:30:15.960 --> 00:30:17.240]  它教我們怎樣呢
[00:30:17.240 --> 00:30:19.680]  聖經說在馬達方六章十三節
[00:30:19.680 --> 00:30:22.880]  它說不叫我們遇見試探
[00:30:22.880 --> 00:30:25.520]  救我們脫離
[00:30:25.520 --> 00:30:27.240]  那惡者
[00:30:27.240 --> 00:30:29.160]  真的很多人都是我們害怕的
[00:30:29.160 --> 00:30:30.400]  我們祝福人的時候
[00:30:30.400 --> 00:30:32.240]  我們禱告脫離
[00:30:32.240 --> 00:30:33.760]  但我們知道
[00:30:33.760 --> 00:30:36.080]  我們的生命最終的脫離
[00:30:36.080 --> 00:30:38.640]  不是他不在我們生命出現
[00:30:38.640 --> 00:30:40.280]  是他出現我們都不害怕
[00:30:40.280 --> 00:30:42.280]  因爲我們生命有力
[00:30:42.280 --> 00:30:43.440]  Amen
[00:30:43.440 --> 00:30:47.280]  所以和睦很重要
[00:30:47.280 --> 00:30:49.080]  這段聖經說
[00:30:49.080 --> 00:30:51.400]  溫柔的人有福
