
[00:00:00.000 --> 00:00:03.440]  感謝各位平安,我們先一齊祈禱
[00:21:14.520 --> 00:21:16.520]  在二十六節告訴我們
[00:21:16.520 --> 00:21:17.520]  一個星期之後
[00:21:17.520 --> 00:21:20.520]  同樣地點也是那位門徒
[00:21:20.520 --> 00:21:23.520]  不過這次多瑪就在這裡
[00:21:23.520 --> 00:21:26.520]  當耶穌好像上星期一樣
[00:21:26.520 --> 00:21:29.520]  突然間在他們面前出現
[00:21:29.520 --> 00:21:32.520]  不用關門,沒有從門口進去
[00:21:32.520 --> 00:21:36.520]  也同樣對門徒說:願你們平安
[00:21:36.520 --> 00:21:37.520]  在說完這句之後
[00:21:37.520 --> 00:21:39.520]  這次有些不同
[00:21:39.520 --> 00:21:42.520]  他好像聽到多瑪一個星期前說的話
[00:21:42.520 --> 00:21:44.520]  馬上對他說:來來來
[00:21:44.520 --> 00:21:45.520]  你來看看我
[00:21:45.520 --> 00:21:46.520]  你來摸摸看
[00:21:46.520 --> 00:21:51.520]  伸手進來看看怎麼樣
[00:21:51.520 --> 00:21:53.520]  多瑪可能沒有摸
[00:21:53.520 --> 00:21:55.520]  他就馬上對耶穌說
[00:21:55.520 --> 00:22:02.520]  我的主,我的上帝
[00:22:02.520 --> 00:22:05.520]  耶穌接著對多瑪說的話
[00:22:05.520 --> 00:22:09.520]  這句話也是對我們今天的人說的
[00:22:09.520 --> 00:22:13.520]  你因為看見了我才信嗎?
[00:22:13.520 --> 00:22:19.520]  那些沒有看見而信的是多麼有福!
[00:22:19.520 --> 00:22:22.520]  今天我們能夠信耶穌是上帝
[00:22:22.520 --> 00:22:25.520]  真是屬於有福的一類人
[00:22:25.520 --> 00:22:27.520]  你有福,我也有福
[00:22:27.520 --> 00:22:29.520]  大家都有福
[00:22:29.520 --> 00:22:33.520]  完全是出於上帝的揀選
[00:22:33.520 --> 00:22:37.520]  我們又能夠在這個地方聚集敬拜
[00:22:37.520 --> 00:22:41.520]  都是上帝給我們的福
[00:22:41.520 --> 00:22:44.520]  好,耶穌是上帝
[00:22:44.520 --> 00:22:47.520]  已經通過多瑪的口說了
[00:22:47.520 --> 00:22:51.520]  那耶穌是不是大能的上帝呢?
[00:22:51.520 --> 00:22:56.520]  從人的角度去看
[00:22:56.520 --> 00:22:58.520]  不是很像
[00:22:58.520 --> 00:23:01.520]  甚至乎有人可以看到
[00:23:01.520 --> 00:23:05.520]  耶穌是一位無能的上帝
[00:23:05.520 --> 00:23:07.520]  祂沒有帶領門徒去打仗
[00:23:07.520 --> 00:23:10.520]  祂沒有擊敗羅馬軍隊
[00:23:10.520 --> 00:23:12.520]  更沒有重建以色列
[00:23:12.520 --> 00:23:16.520]  還被人釘在十字架上
[00:23:16.520 --> 00:23:20.520]  根本無能
[00:23:20.520 --> 00:23:23.520]  但是從聖經的角度去看
[00:23:23.520 --> 00:23:25.520]  耶穌從死裡復活
[00:23:25.520 --> 00:23:29.520]  就是打了一場非常重要的戰爭
[00:23:29.520 --> 00:23:33.520]  那個是戰勝死亡的戰爭
[00:23:33.520 --> 00:23:38.520]  保羅在《前書15:54-57》這麼說
[00:23:38.520 --> 00:23:41.520]  「當謝會扭壞的變成不扭壞的
[00:23:41.520 --> 00:23:44.520]  謝會死的變成不會死的
[00:23:44.520 --> 00:23:46.520]  那時經上所記
[00:23:46.520 --> 00:23:49.520]  死亡已被勝利吞滅了」
[00:23:49.520 --> 00:23:51.520]  這句話就應驗了
[00:23:51.520 --> 00:23:55.520]  死亡,你的得勝的權勢在哪裡?
[00:23:55.520 --> 00:23:58.520]  死亡,你的毒刺在哪裡?
[00:23:58.520 --> 00:24:00.520]  死亡的毒刺就是罪
[00:24:00.520 --> 00:24:03.520]  罪的權勢就是律法
[00:24:03.520 --> 00:24:06.520]  感謝上帝,他使我們直著
[00:24:06.520 --> 00:24:10.520]  我們的主耶穌基督得勝
[00:24:10.520 --> 00:24:14.520]  主耶穌的肉身是會死的
[00:24:14.520 --> 00:24:17.520]  但是不至於扭壞
[00:24:17.520 --> 00:24:19.520]  祂從死裡復活
[00:24:19.520 --> 00:24:22.520]  後來根據《少林傳》的記載
[00:24:22.520 --> 00:24:25.520]  主耶穌是帶著新的身體
[00:24:25.520 --> 00:24:28.520]  升天的
[00:24:28.520 --> 00:24:32.520]  主耶穌真是那位大能的上帝
[00:24:32.520 --> 00:24:36.520]  有關耶穌是一位大能戰士的形象
[00:24:36.520 --> 00:24:39.520]  其實在《使徒約翰》
[00:24:39.520 --> 00:24:42.520]  在《啟示錄》有一段記載
[00:24:42.520 --> 00:24:46.520]  讓我們看到是大能的樣子
[00:24:46.520 --> 00:24:49.520]  在《啟示錄》19章11-13節這樣說
[00:24:49.520 --> 00:24:51.520]  後來我看見天開了
[00:24:51.520 --> 00:24:55.520]  有一匹白馬騎在馬上的稱為
[00:24:55.520 --> 00:24:57.520]  誠信真實
[00:24:57.520 --> 00:25:01.520]  他審判和征戰都憑著公義
[00:25:01.520 --> 00:25:03.520]  他的眼睛如火焰
[00:25:03.520 --> 00:25:05.520]  頭上戴著許多冠冕
[00:25:05.520 --> 00:25:07.520]  他身上寫著一個名字
[00:25:07.520 --> 00:25:09.520]  除了他自己沒有人知道
[00:25:09.520 --> 00:25:12.520]  他穿著浸過血的衣服
[00:25:12.520 --> 00:25:16.520]  他的名稱為「上帝之徒」
[00:25:16.520 --> 00:25:19.520]  這位上帝之徒承了肉身
[00:25:19.520 --> 00:25:23.520]  向世人彰顯了上帝的榮光
[00:25:23.520 --> 00:25:26.520]  然後死在十字架上
[00:25:26.520 --> 00:25:29.520]  和信他的人另立新約
[00:25:29.520 --> 00:25:31.520]  藉著這幾個步驟
[00:25:31.520 --> 00:25:33.520]  降生
[00:25:33.520 --> 00:25:35.520]  宣講天國福音
[00:25:35.520 --> 00:25:36.520]  和人立新約
[00:25:36.520 --> 00:25:37.520]  死亡
[00:25:37.520 --> 00:25:39.520]  然後復活
[00:25:39.520 --> 00:25:43.520]  他將亞當犯罪所帶給人類的後果
[00:25:43.520 --> 00:25:46.520]  是完全扭轉了過來
[00:25:46.520 --> 00:25:49.520]  讓信他的人完全明白
[00:25:49.520 --> 00:25:51.520]  伊甸園就在耶穌裡面
[00:25:51.520 --> 00:25:54.520]  是與耶穌永遠同在
[00:25:54.520 --> 00:25:56.520]  就是永生
[00:25:56.520 --> 00:25:59.520]  讓福音記載的神蹟
[00:25:59.520 --> 00:26:03.520]  都是將一些情況
[00:26:03.520 --> 00:26:06.520]  是完全扭轉改變的
[00:26:06.520 --> 00:26:10.520]  來彰顯上帝的大能
[00:26:10.520 --> 00:26:12.520]  我舉幾個例子
[00:26:12.520 --> 00:26:14.520]  在加里尼亞加拿大婚宴上
[00:26:14.520 --> 00:26:17.520]  所行的第一個神蹟
[00:26:17.520 --> 00:26:21.520]  就是將水在沙時之間
[00:26:21.520 --> 00:26:24.520]  就變成了味酒
[00:26:24.520 --> 00:26:26.520]  改變的大能
[00:26:26.520 --> 00:26:28.520]  在畢氏大祠旁邊
[00:26:28.520 --> 00:26:31.520]  邀了一位癱了三十八年的人
[00:26:31.520 --> 00:26:35.520]  叫他可以立即起來行走
[00:26:35.520 --> 00:26:37.520]  改變的大能
[00:26:37.520 --> 00:26:39.520]  不容易的
[00:26:39.520 --> 00:26:40.520]  五月跌倒了一腳
[00:26:40.520 --> 00:26:44.520]  現在還沒有完全康復
[00:26:44.520 --> 00:26:46.520]  在前往耶路撒冷的路上
[00:26:46.520 --> 00:26:50.520]  洗一位生來盲眼的人
[00:26:50.520 --> 00:26:53.520]  馬上可以看到
[00:26:53.520 --> 00:26:55.520]  另一種改變的大能
[00:26:55.520 --> 00:26:58.520]  最後還在十一章記載
[00:26:58.520 --> 00:27:00.520]  死人拉薩路
[00:27:00.520 --> 00:27:01.520]  叫他復活
[00:27:01.520 --> 00:27:04.520]  這些都是出於上帝的大能
[00:27:04.520 --> 00:27:06.520]  將物質改變
[00:27:06.520 --> 00:27:11.520]  將人的機能和生命改變
[00:27:11.520 --> 00:27:13.520]  最後主自己也很勇敢
[00:27:13.520 --> 00:27:15.520]  走向十字架
[00:27:15.520 --> 00:27:16.520]  受鞭打
[00:27:16.520 --> 00:27:17.520]  被凌辱
[00:27:17.520 --> 00:27:18.520]  被釘死
[00:27:18.520 --> 00:27:21.520]  最後祂自己從死裡復活
[00:27:21.520 --> 00:27:23.520]  這些都表現出
[00:27:23.520 --> 00:27:26.520]  祂是一位大能的勇者
[00:27:26.520 --> 00:27:31.520]  一位大能的上帝
[00:27:31.520 --> 00:27:34.520]  主耶穌從死裡復活
[00:27:34.520 --> 00:27:39.520]  應驗了以賽亞先知的預言
[00:27:39.520 --> 00:27:43.520]  顯出祂是大能的上帝
[00:27:43.520 --> 00:27:46.520]  跟我們有什麼關係呢?
[00:27:46.520 --> 00:27:49.520]  其實認識主耶穌是一位大能的上帝
[00:27:49.520 --> 00:27:54.520]  是應該影響著我們生活的方方面面的
[00:27:54.520 --> 00:27:56.520]  最近我聽一位英國的主教
[00:27:56.520 --> 00:27:59.520]  叫Anti Wright 講道
[00:27:59.520 --> 00:28:04.520]  他是一位知名的新約學者和神學院的教授
[00:28:04.520 --> 00:28:05.520]  他提了一個故事
[00:28:05.520 --> 00:28:08.520]  我覺得這個故事很有趣
[00:28:08.520 --> 00:28:11.520]  事件發生在復活節期間
[00:28:11.520 --> 00:28:13.520]  當時他在英國
[00:28:13.520 --> 00:28:16.520]  要搭火車趕去另一個城市廣道
[00:28:16.520 --> 00:28:18.520]  但路上塞車
[00:28:18.520 --> 00:28:22.520]  司機也沒有符
[00:28:22.520 --> 00:28:24.520]  跟主教聊天
[00:28:24.520 --> 00:28:28.520]  主教穿的衣服有特別顏色
[00:28:28.520 --> 00:28:29.520]  紫色衣服
[00:28:29.520 --> 00:28:31.520]  掛著十字架
[00:28:31.520 --> 00:28:34.520]  主教,聽說英國教會
[00:28:34.520 --> 00:28:39.520]  最近為女性安納做主教士有些困難
[00:28:39.520 --> 00:28:41.520]  主教回答
[00:28:41.520 --> 00:28:45.520]  是呀,真是為教會造成一些困擾
[00:28:45.520 --> 00:28:49.520]  司機回答
[00:28:49.520 --> 00:28:52.520]  如果耶穌真的從死裡復活
[00:28:52.520 --> 00:28:55.520]  所有事情都要搖滾起來
[00:28:55.520 --> 00:28:59.520]  即是說,如果耶穌真的復活了
[00:28:59.520 --> 00:29:02.520]  所有事情都要開心快活
[00:29:02.520 --> 00:29:04.520]  輕輕鬆鬆才對
[00:29:04.520 --> 00:29:07.520]  什麼大事,安納女性做主教
[00:29:07.520 --> 00:29:11.520]  如果我們真正相信耶穌
[00:29:11.520 --> 00:29:14.520]  是那位大能的上帝
[00:29:14.520 --> 00:29:17.520]  能夠從死裡復活的上帝
[00:29:17.520 --> 00:29:18.520]  作為他的門徒
[00:29:18.520 --> 00:29:21.520]  我們真的應該無憂無慮
[00:29:21.520 --> 00:29:22.520]  無驚無怕
[00:29:22.520 --> 00:29:24.520]  在世上活著
[00:29:24.520 --> 00:29:32.520]  但人總是會忘記上帝的聖情
[00:29:32.520 --> 00:29:34.520]  每一次當我讀到《創世紀》
[00:29:34.520 --> 00:29:37.520]  讀到有關阿伯拉罕
[00:29:37.520 --> 00:29:40.520]  為了怕死
[00:29:40.520 --> 00:29:43.520]  就要求太太說謊
[00:29:43.520 --> 00:29:46.520]  不要說全部的真話
[00:29:46.520 --> 00:29:51.520]  我都覺得這位我們教會高舉的
[00:29:51.520 --> 00:29:56.520]  信心之父阿伯拉罕
[00:29:56.520 --> 00:29:58.520]  其實他的信心
[00:29:58.520 --> 00:30:01.520]  都是有一個成長過程的
[00:30:01.520 --> 00:30:03.520]  他叫太太說謊的時候
[00:30:03.520 --> 00:30:09.520]  不是很有信心
[00:30:09.520 --> 00:30:12.520]  他認識的上帝不是雅威
[00:30:12.520 --> 00:30:13.520]  對他來說
[00:30:13.520 --> 00:30:16.520]  他認識的上帝是全能的上帝
[00:30:16.520 --> 00:30:17.520]  El Shaddai
[00:30:17.520 --> 00:30:19.520]  是會完成他的應許
[00:30:19.520 --> 00:30:22.520]  是會賜給他後裔子孫的上帝
[00:30:22.520 --> 00:30:24.520]  那為什麼他不能夠信上帝
[00:30:24.520 --> 00:30:26.520]  是有能力可以保護他
[00:30:26.520 --> 00:30:30.520]  使他不會被人殺死呢?
[00:30:30.520 --> 00:30:32.520]  他為了怕別人殺了他
[00:30:32.520 --> 00:30:38.520]  而叫太太說謊
[00:30:38.520 --> 00:30:39.520]  弟兄姊妹
[00:30:39.520 --> 00:30:43.520]  如果我們真正相信主耶穌是大能的上帝
[00:30:43.520 --> 00:30:45.520]  是復活的上帝
[00:30:45.520 --> 00:30:48.520]  我們應該輕輕鬆鬆
[00:30:48.520 --> 00:30:51.520]  很輕易就可以實踐主耶穌的教導
[00:30:51.520 --> 00:30:53.520]  所以我告訴你們
[00:30:53.520 --> 00:30:57.520]  不要為你們的生命憂慮吃什麼喝什麼
[00:30:57.520 --> 00:31:00.520]  或為你們的身體憂慮穿什麼
[00:31:00.520 --> 00:31:02.520]  生命不勝於飲食嗎?
[00:31:02.520 --> 00:31:04.520]  身體不勝於衣裳嗎?
[00:31:04.520 --> 00:31:07.520]  你們看一看那天上的飛鳥
[00:31:07.520 --> 00:31:09.520]  也不種也不收
[00:31:09.520 --> 00:31:11.520]  也不在倉裡存糧
[00:31:11.520 --> 00:31:16.520]  你們的天父尚且養活他們
[00:31:16.520 --> 00:31:21.520]  你們不比飛鳥貴重得多嗎?
[00:31:21.520 --> 00:31:24.520]  如果我們相信耶穌是大能的上帝
[00:31:24.520 --> 00:31:29.520]  是能夠使事物有個大翻轉的上帝
[00:31:29.520 --> 00:31:31.520]  我們就可以很容易實踐
[00:31:31.520 --> 00:31:34.520]  《羅馬書》十二章十九節所教導的東西
[00:31:34.520 --> 00:31:36.520]  「不要自己身冤
[00:31:36.520 --> 00:31:38.520]  令我給主的憤怒留地步
[00:31:38.520 --> 00:31:40.520]  因為經上記著
[00:31:40.520 --> 00:31:42.520]  主說身冤在我
[00:31:42.520 --> 00:31:44.520]  我必報應」
[00:31:44.520 --> 00:31:46.520]  如果我們能夠這樣做人
[00:31:46.520 --> 00:31:48.520]  我們做人真的會rock and roll
[00:31:48.520 --> 00:31:50.520]  開心很多
[00:31:50.520 --> 00:31:51.520]  開心很多
[00:31:51.520 --> 00:31:55.520]  不會時時記著人家對我們的惡
[00:31:55.520 --> 00:31:58.520]  不會記著那個同事
[00:31:58.520 --> 00:32:00.520]  那次在我背後
[00:32:00.520 --> 00:32:04.520]  在上司面前說我壞話
[00:32:04.520 --> 00:32:06.520]  還拿了我的功勞
[00:32:06.520 --> 00:32:10.520]  去上司那裡出風頭
[00:32:10.520 --> 00:32:16.520]  然後公司幾年都不交薪給我
[00:32:16.520 --> 00:32:18.520]  弟兄姊妹
[00:32:18.520 --> 00:32:23.520]  當我們心中有怨氣、有怒氣
[00:32:23.520 --> 00:32:25.520]  心懷不平的時候
[00:32:25.520 --> 00:32:27.520]  我們要記住
[00:32:27.520 --> 00:32:31.520]  要思想主耶穌是那位大能的上帝
[00:32:31.520 --> 00:32:33.520]  是那位會看顧我們
[00:32:33.520 --> 00:32:35.520]  永在的父
[00:32:35.520 --> 00:32:38.520]  讓我們將我們心中的不平事
[00:32:38.520 --> 00:32:40.520]  害怕的事都告訴你
[00:32:40.520 --> 00:32:43.520]  祂會按著祂的旨意
[00:32:43.520 --> 00:32:48.520]  出其不意地為我們改變全局
[00:32:48.520 --> 00:32:50.520]  向我們一起祈禱
[00:32:50.520 --> 00:32:52.520]  沙律天父
[00:32:52.520 --> 00:32:54.520]  當我們仰望星空的時候
[00:32:54.520 --> 00:32:57.520]  真的要衷心讚美祢的偉大和慈愛
[00:32:57.520 --> 00:33:02.520]  祢的創造使我們認識祢是那位全能和大能的上帝
[00:33:02.520 --> 00:33:05.520]  祢既然揀選了我們成為祢的兒女
[00:33:05.520 --> 00:33:08.520]  也必定會藉著祢的大能
[00:33:08.520 --> 00:33:10.520]  使我們完成祢的計劃
[00:33:10.520 --> 00:33:11.520]  還要祢
[00:33:11.520 --> 00:33:13.520]  共耶穌基督的名祈禱
[00:33:13.520 --> 00:33:15.520]  阿門
