
[00:00:00.000 --> 00:00:02.700]  去年年底我收到一個禮物
[00:18:17.700 --> 00:18:20.900]  他總是永不放棄
[00:18:20.900 --> 00:18:23.500]  有人怎麼形容趙文基牧師呢
[00:18:23.500 --> 00:18:29.900]  有人形容他是一個好像從來看不見困難的人
[00:18:29.900 --> 00:18:31.300]  Hallelujah
[00:18:31.300 --> 00:18:34.900]  第二點今天當神託付你要做一件事情的時候
[00:18:34.900 --> 00:18:42.300]  你就需要求神把這樣永不放棄的毅力賞賜給你
[00:18:42.300 --> 00:18:45.700]  因爲遲早你會遇見失敗跟挫折
[00:18:45.700 --> 00:18:48.900]  甚至到走投無路的時候
[00:18:48.900 --> 00:18:52.100]  遲早你會遇到別人的批評攻擊
[00:18:52.100 --> 00:18:55.100]  甚至一些無理的攻擊
[00:18:55.100 --> 00:18:58.700]  遲早你會經歷到灰心失敗失望
[00:18:58.700 --> 00:19:01.500]  甚至沮喪的光景
[00:19:01.500 --> 00:19:06.700]  所以你必須要有從神而來永不放棄的毅力
[00:19:06.700 --> 00:19:11.100]  你纔可能經歷神所應許的得勝
[00:19:11.100 --> 00:19:12.900]  你們
[00:19:12.900 --> 00:19:15.200]  我還記得2003年
[00:19:15.200 --> 00:19:17.400]  在有一次在禱告當中
[00:19:17.400 --> 00:19:19.600]  神很清楚對我說
[00:19:19.600 --> 00:19:23.900]  要進入中亞去做執堂的工作
[00:19:23.900 --> 00:19:25.900]  當時我真的對中亞
[00:19:25.900 --> 00:19:29.400]  真的一點都毫無所知
[00:19:29.400 --> 00:19:33.300]  我只認識一個基督教機構好像在吉爾吉斯
[00:19:33.300 --> 00:19:35.200]  有一些事工
[00:19:35.200 --> 00:19:36.900]  我們就跟那個機構聯絡
[00:19:36.900 --> 00:19:40.300]  而且做了一些合作的計劃
[00:19:40.300 --> 00:19:43.100]  我們就派了一個宣教士進入吉爾吉斯
[00:19:43.100 --> 00:19:46.700]  開始傳福音想要執堂
[00:19:46.700 --> 00:19:48.500]  沒想到經過了一年
[00:19:48.500 --> 00:19:50.800]  我們發現那位幫助我們
[00:19:50.800 --> 00:19:55.900]  要替這個教會辦註冊立案登記的律師
[00:19:55.900 --> 00:20:01.300]  跟着我們所帶領信主一位弟兄勾結起來欺騙我們
[00:20:01.300 --> 00:20:06.600]  反而把我們捲進一場不必要的官司當中
[00:20:06.600 --> 00:20:09.300]  真的有點焦頭爛額在那個時候
[00:20:09.300 --> 00:20:12.600]  所以我們決定全面撤退
[00:20:12.600 --> 00:20:15.000]  你知道這對當時我們來講
[00:20:15.000 --> 00:20:19.300]  真的是很大一個挫折跟失敗
[00:20:19.300 --> 00:20:21.300]  這是我們唯一知道
[00:20:21.300 --> 00:20:23.000]  進入中亞的管道
[00:20:23.000 --> 00:20:26.000]  如今好像連這扇門都關起來
[00:20:26.000 --> 00:20:28.300]  我告訴你那個時候在我心中真的是
[00:20:28.300 --> 00:20:31.100]  充滿了挫折跟懊惱
[00:20:31.100 --> 00:20:34.100]  我心想怎麼會把事情搞得這麼糟糕
[00:20:34.100 --> 00:20:37.000]  事情怎麼會演變成這個樣子
[00:20:37.000 --> 00:20:39.300]  主要你不知道我們進入中亞嗎
[00:20:39.300 --> 00:20:41.700]  我們怎麼進去罰呢
[00:20:41.700 --> 00:20:43.900]  但在那個時候真的是
[00:20:43.900 --> 00:20:46.800]  毫無機會也不知道什麼新的管道
[00:20:46.800 --> 00:20:51.800]  所以進入中亞的計劃就停頓了一年多
[00:20:51.800 --> 00:20:53.500]  到2005年
[00:20:53.500 --> 00:20:56.400]  我剛好在蒙古帶領聚會
[00:20:56.400 --> 00:20:58.500]  在言談之間就發現
[00:20:58.500 --> 00:21:02.800]  蒙古這個國家跟中亞一個最大的國家哈薩克
[00:21:02.800 --> 00:21:05.100]  其實是有血緣的國家
[00:21:05.100 --> 00:21:07.300]  當年成吉思汗犧牲的時候
[00:21:07.300 --> 00:21:09.100]  其實就是路過哈薩克
[00:21:09.100 --> 00:21:12.200]  所以很多哈薩克人都有蒙古的血緣
[00:21:12.200 --> 00:21:14.900]  忽然間神就讓我看見一個新的機會
[00:21:14.900 --> 00:21:18.300]  爲什麼不跟蒙古教會連接在一起
[00:21:18.300 --> 00:21:21.700]  我們再次進入中亞做職堂的工作呢
[00:21:21.700 --> 00:21:25.300]  我就邀請那個時候我們蒙古的牧師巴布牧師說
[00:21:25.300 --> 00:21:27.700]  可不可以跟我一起進入哈薩克
[00:21:27.700 --> 00:21:28.800]  可那個時候呢
[00:21:28.800 --> 00:21:31.300]  他的孩子剛好有癌症
[00:21:31.300 --> 00:21:32.600]  很多人還記得
[00:21:32.600 --> 00:21:35.000]  他的孩子很小就得到癌症
[00:21:35.000 --> 00:21:37.600]  那他必須要帶到韓國去治療
[00:21:37.600 --> 00:21:41.200]  往返韓國中間帶給整個家庭
[00:21:41.200 --> 00:21:44.200]  帶給整個教會極大的壓力
[00:21:44.200 --> 00:21:45.000]  所以他說
[00:21:45.000 --> 00:21:48.100]  牧師我很想去但是沒有辦法幫你
[00:21:48.100 --> 00:21:50.300]  這件事又單言下來
[00:21:50.300 --> 00:21:52.300]  一直到2007年
[00:21:52.300 --> 00:21:54.400]  好不容易他的壓力減少了
[00:21:54.400 --> 00:21:55.500]  我再次邀請他說
[00:21:55.500 --> 00:21:56.700]  哎 巴布
[00:21:56.700 --> 00:21:59.100]  可不可以跟我一起去哈薩克
[00:21:59.100 --> 00:22:01.500]  那結果他就幫我聯絡了在阿瑪提
[00:22:01.500 --> 00:22:04.000]  在阿拉木圖的一個教會
[00:22:04.000 --> 00:22:06.400]  我們就直接飛到阿拉木圖去
[00:22:06.400 --> 00:22:07.300]  見一下這個教會
[00:22:07.300 --> 00:22:10.300]  這個教會是New Life Christian Church
[00:22:10.300 --> 00:22:11.800]  我一進這個教會
[00:22:11.800 --> 00:22:13.700]  三千多人
[00:22:13.700 --> 00:22:15.000]  不但如此
[00:22:15.000 --> 00:22:16.400]  他們擁有一個
[00:22:16.400 --> 00:22:21.200]  全世界最大的鱷魚衛星電視臺
[00:22:21.200 --> 00:22:22.300]  我們還沒有搞電視
[00:22:22.300 --> 00:22:25.000]  他已經有一個最大的電視臺
[00:22:25.000 --> 00:22:27.400]  然後走進他們電視臺裏面
[00:22:27.400 --> 00:22:30.600]  他們裏面全職同工就五十位
[00:22:30.600 --> 00:22:32.600]  我參觀完這個教會心中很沮喪
[00:22:32.600 --> 00:22:35.700]  我說主啊 那我來幹什麼呢
[00:22:35.700 --> 00:22:36.700]  這個教會這麼
[00:22:36.700 --> 00:22:39.000]  那我來做什麼職當的工作呢
[00:22:39.000 --> 00:22:42.400]  所以第一次就有點失望
[00:22:42.400 --> 00:22:44.900]  但是有一個新的發現
[00:22:44.900 --> 00:22:46.800]  我就發現原來哈薩克人
[00:22:46.800 --> 00:22:48.300]  其實是兩種人種
[00:22:48.300 --> 00:22:49.600]  一個白俄人
[00:22:49.600 --> 00:22:51.900]  一個是哈薩克種人
[00:22:51.900 --> 00:22:53.600]  而New Life Christian Church
[00:22:53.600 --> 00:22:55.500]  這都是白俄人的教會
[00:22:55.500 --> 00:22:59.800]  白俄人在哈薩克是享受比較大的宗教自由
[00:22:59.800 --> 00:23:02.500]  而且很多的信徒 很多的教會
[00:23:02.500 --> 00:23:04.400]  可是哈薩克人種的
[00:23:04.400 --> 00:23:07.400]  就是很少基督徒 很少教會
[00:23:07.400 --> 00:23:08.300]  所以忽然明白
[00:23:08.300 --> 00:23:12.000]  原來神是要我們進入哈薩克人當中來工作
[00:23:12.000 --> 00:23:13.800]  所以第二年 2008年
[00:23:13.800 --> 00:23:15.800]  我就跟巴布說我們再進去吧
[00:23:15.800 --> 00:23:17.600]  這一次能不能想辦法
[00:23:17.600 --> 00:23:20.500]  聯絡一下真正哈薩克人的教會
[00:23:20.500 --> 00:23:21.700]  感謝他也蠻厲害
[00:23:21.700 --> 00:23:24.300]  幫我聯絡了一些哈薩克人的教會
[00:23:24.300 --> 00:23:26.300]  我們就去遇到一些哈薩克的牧師
[00:23:26.300 --> 00:23:29.000]  我就跟他們分享到我們臨良堂的意義
[00:23:29.000 --> 00:23:33.200]  想沿着斯路一路職堂回到耶路撒冷
[00:23:33.200 --> 00:23:37.400]  我邀請他們加入我們職堂的行列
[00:23:37.400 --> 00:23:42.100]  結果發現他們對我所說的一點反應都沒有
[00:23:42.100 --> 00:23:45.100]  反而對巴布牧師很有興趣
[00:23:45.100 --> 00:23:46.100]  因爲他們從來不知道
[00:23:46.100 --> 00:23:48.500]  蒙古有這麼大一間基督徒的教會
[00:23:48.500 --> 00:23:50.200]  哇 這個牧師今天就來到這裏
[00:23:50.200 --> 00:23:51.200]  好興奮啊
[00:23:51.200 --> 00:23:52.500]  請你到我們教會講道
[00:23:52.500 --> 00:23:53.800]  他們拼命請巴布講道
[00:23:53.800 --> 00:23:56.400]  沒有人請我講道
[00:23:56.400 --> 00:23:57.800]  巴布一直說你要不要請帕斯托
[00:23:57.800 --> 00:24:01.400]  我們請你 請你 請你
[00:24:01.400 --> 00:24:03.200]  所以這一次又好像
[00:24:03.200 --> 00:24:06.500]  令人挺失望的一個行程
[00:24:06.500 --> 00:24:08.700]  2009年我對巴布牧師說
[00:24:08.700 --> 00:24:10.600]  讓我們再進去一次吧
[00:24:10.600 --> 00:24:13.900]  看看一下上次分享的那些牧師
[00:24:13.900 --> 00:24:15.700]  有沒有什麼感動跟反應
[00:24:15.700 --> 00:24:17.500]  沒有啊
[00:24:17.500 --> 00:24:18.700]  結果我們一下飛機
[00:24:18.700 --> 00:24:21.800]  來接我們飛機的就是牧師叫納爾曼
[00:24:21.800 --> 00:24:22.700]  他就告訴我
[00:24:22.700 --> 00:24:24.900]  去年他聽見我分享的時候
[00:24:24.900 --> 00:24:26.500]  心中就很有感動
[00:24:26.500 --> 00:24:28.600]  只是不好講
[00:24:28.600 --> 00:24:30.500]  禱告了一年之後
[00:24:30.500 --> 00:24:32.000]  他心中非常地確定
[00:24:32.000 --> 00:24:35.400]  神要讓他加入臨良堂來做職堂的工作
[00:24:35.400 --> 00:24:37.700]  只是他說他希望離開阿拉木圖
[00:24:37.700 --> 00:24:40.400]  要到首都阿斯塔納去職堂
[00:24:40.400 --> 00:24:43.300]  因爲那邊教會更少 信徒更少
[00:24:43.300 --> 00:24:44.200]  我說阿曼依
[00:24:44.200 --> 00:24:46.000]  這就是我們臨良堂職堂的計劃
[00:24:46.000 --> 00:24:48.000]  從首都開始
[00:24:48.000 --> 00:24:49.100]  感謝神了
[00:24:49.100 --> 00:24:52.400]  我們看見從2003年
[00:24:52.400 --> 00:24:55.000]  一直到2009年
[00:24:55.000 --> 00:24:59.000]  中間經過漫長的六年的時間
[00:24:59.000 --> 00:25:02.400]  多少的挫折跟失望
[00:25:02.400 --> 00:25:05.500]  但唯一能夠支撐我的
[00:25:05.500 --> 00:25:07.700]  就是這一種說不出來
[00:25:07.700 --> 00:25:10.500]  永不放棄的毅力
[00:25:10.500 --> 00:25:12.000]  如今我們在哈薩克
[00:25:12.000 --> 00:25:13.800]  已經建立了兩間教會
[00:25:13.800 --> 00:25:16.100]  而且都已經正式在政府註冊登記
[00:25:16.100 --> 00:25:17.800]  阿里路亞
[00:25:17.800 --> 00:25:21.800]  第五年今天當神呼召我們來爲神工作的時候
[00:25:21.800 --> 00:25:22.400]  我告訴你
[00:25:22.400 --> 00:25:25.800]  無論你的環境如何艱難
[00:25:25.800 --> 00:25:28.300]  如何不順利
[00:25:28.300 --> 00:25:30.400]  要記得一句話
[00:25:30.400 --> 00:25:34.800]  嘿 罷手還嫌太早啦
[00:25:34.800 --> 00:25:38.800]  跟你媽說罷手還嫌太早 跟她說
[00:25:38.800 --> 00:25:43.000]  你一定要有永不放棄的毅力
[00:25:43.000 --> 00:25:49.300]  最終你就看見敞開的門爲你預備
[00:25:49.300 --> 00:25:50.600]  最後
[00:25:50.600 --> 00:25:52.900]  神的火要燃燒
[00:25:52.900 --> 00:25:55.500]  不但要關於好的木材
[00:25:55.500 --> 00:25:58.600]  你還需要一個柴堆啦
[00:25:58.600 --> 00:26:02.000]  這爲什麼教會生活這麼重要
[00:26:02.000 --> 00:26:05.100]  去年十月我們在年度計劃會議討論了
[00:26:05.100 --> 00:26:08.100]  怎麼樣提升教會會衆靈命的時候
[00:26:08.100 --> 00:26:10.000]  我們提到兩件事情
[00:26:10.000 --> 00:26:12.300]  第一個 你一定要參加小組
[00:26:12.300 --> 00:26:14.500]  要過一個柴堆的生活
[00:26:14.500 --> 00:26:15.400]  你們
[00:26:15.400 --> 00:26:18.900]  跟你媽說要過一個柴堆的生活 跟她說
[00:26:18.900 --> 00:26:21.300]  因爲一根柴啊 燒不久
[00:26:21.300 --> 00:26:22.800]  很容易就熄滅了
[00:26:22.800 --> 00:26:25.200]  一堆柴呢
[00:26:25.200 --> 00:26:29.000]  就是能夠彼此燃燒 火焰長存嘛
[00:26:29.000 --> 00:26:29.900]  你要參加小組
[00:26:29.900 --> 00:26:33.000]  第二 你要參加福祉啦
[00:26:33.000 --> 00:26:37.800]  因爲團隊永遠是使生命成熟
[00:26:37.800 --> 00:26:41.600]  使夢想實現的管道
[00:26:41.600 --> 00:26:43.100]  所以我鼓勵你
[00:26:43.100 --> 00:26:44.800]  今年預備好你自己
[00:26:44.800 --> 00:26:48.200]  我相信神在今年要做更精彩的工作
[00:26:48.200 --> 00:26:50.000]  預備好你自己
[00:26:50.000 --> 00:26:53.100]  要做一個神國的好木材
[00:26:53.100 --> 00:26:56.300]  讓神的靈火能夠燃燒
[00:26:56.300 --> 00:26:58.400]  要有永不衰殘的信心
[00:26:58.400 --> 00:27:00.100]  永不止息的禱告
[00:27:00.100 --> 00:27:01.800]  永不放棄的毅力
[00:27:01.800 --> 00:27:02.900]  Amen
[00:27:02.900 --> 00:27:06.700]  而且要過一個柴堆的生活
[00:27:06.700 --> 00:27:08.400]  Amen 一起禱告
[00:27:08.400 --> 00:27:09.500]  親愛的主我們再次來到這裏
[00:27:09.500 --> 00:27:11.100]  獻上我們的感謝與讚美
[00:27:11.100 --> 00:27:12.000]  謝謝你
[00:27:12.000 --> 00:27:15.300]  主啊 真的看見你是偉大奇妙的真神
[00:27:15.300 --> 00:27:19.000]  繼續要再帶領我們做那偉大奇妙的事情
[00:27:19.000 --> 00:27:21.100]  感謝你給我們今年這樣一個主題
[00:27:21.100 --> 00:27:23.200]  夢想禱告行徑
[00:27:23.200 --> 00:27:25.800]  就讓我們在你面前有偉大的夢想
[00:27:25.800 --> 00:27:27.500]  有迫切的禱告
[00:27:27.500 --> 00:27:28.900]  有勇敢的行動
[00:27:28.900 --> 00:27:32.200]  在今年我們要經歷你得勝的座位
[00:27:32.200 --> 00:27:33.100]  我們謝謝你
[00:27:33.100 --> 00:27:36.200]  感謝禱告奉耶穌得勝的名祈求
[00:27:36.200 --> 00:27:37.200]  Amen
