
[00:00:00.000 --> 00:00:04.500]  各位尖沙咀浸信會青少年崇拜的弟兄姊妹
[00:23:22.000 --> 00:23:23.000]  什麼叫做什麼
[00:23:23.000 --> 00:23:24.000]  這麼相似的
[00:23:24.000 --> 00:23:26.000]  為什麼每個人都怎樣分呢
[00:23:26.000 --> 00:23:30.000]  有一個例子去解釋
[00:23:30.000 --> 00:23:38.000]  什麼叫做借喻、比喻、暗喻、名譽
[00:23:38.000 --> 00:23:40.000]  有一個例題的時候
[00:23:40.000 --> 00:23:43.000]  就能夠很掌握到
[00:23:43.000 --> 00:23:45.000]  到底說些什麼
[00:23:45.000 --> 00:23:48.000]  而利美基對食物限制的原因就是說
[00:23:48.000 --> 00:23:54.000]  其實主要不是只是一個食物健不健康
[00:23:54.000 --> 00:23:57.000]  不是這些食物
[00:23:57.000 --> 00:24:01.000]  食物本身是可憎或者可悔
[00:24:01.000 --> 00:24:03.000]  有些食物確實是
[00:24:03.000 --> 00:24:06.000]  看賣相各樣都說很難吃
[00:24:06.000 --> 00:24:08.000]  Painful 類似
[00:24:08.000 --> 00:24:10.000]  但是可以吃下去
[00:24:10.000 --> 00:24:12.000]  不只是說這些
[00:24:12.000 --> 00:24:16.000]  而是一個具體的呈現
[00:24:16.000 --> 00:24:19.000]  告訴讀者
[00:24:19.000 --> 00:24:21.000]  告訴今天的我們
[00:24:21.000 --> 00:24:24.000]  是怎樣分開什麼是聖潔
[00:24:24.000 --> 00:24:26.000]  什麼是俗
[00:24:26.000 --> 00:24:29.000]  什麼是潔淨
[00:24:29.000 --> 00:24:32.000]  如果沒有一個具體的例子
[00:24:32.000 --> 00:24:35.000]  我們就不能夠掌握和把握
[00:24:35.000 --> 00:24:39.000]  怎樣去分別
[00:24:39.000 --> 00:24:42.000]  哪些是聖、哪些是俗
[00:24:42.000 --> 00:24:44.000]  而透過很具體的說
[00:24:44.000 --> 00:24:46.000]  就是說這些食物
[00:24:46.000 --> 00:24:49.000]  海裏面、河裏面、水裏面
[00:24:49.000 --> 00:24:52.000]  有鱗、有鳍的
[00:24:52.000 --> 00:24:54.000]  這就是潔淨
[00:24:54.000 --> 00:24:56.000]  你們可以吃
[00:24:56.000 --> 00:24:59.000]  但是如果我們只是鳍
[00:24:59.000 --> 00:25:01.000]  有鱗或者兩樣都沒有
[00:25:01.000 --> 00:25:02.000]  就不能吃了
[00:25:02.000 --> 00:25:04.000]  因為這些是不潔淨的
[00:25:04.000 --> 00:25:07.000]  地上的走獸
[00:25:07.000 --> 00:25:11.000]  如果他們有島爵
[00:25:11.000 --> 00:25:13.000]  懂得犯錯
[00:25:13.000 --> 00:25:15.000]  但是沒有分體的
[00:25:15.000 --> 00:25:18.000]  沒有腳趾的
[00:25:18.000 --> 00:25:19.000]  這就是不潔淨了
[00:25:19.000 --> 00:25:20.000]  不能吃了
[00:25:20.000 --> 00:25:23.000]  透過具體的來解釋
[00:25:23.000 --> 00:25:26.000]  不僅是教會意識的人
[00:25:26.000 --> 00:25:28.000]  懂得喝和懂得吃
[00:25:28.000 --> 00:25:30.000]  更加懂得分辨
[00:25:30.000 --> 00:25:35.000]  什麼是聖和俗、自分
[00:25:35.000 --> 00:25:40.000]  同時是在聖俗之間
[00:25:40.000 --> 00:25:43.000]  在生活裏面、飲食裏面
[00:25:43.000 --> 00:25:46.000]  來體現這個信仰
[00:25:46.000 --> 00:25:50.000]  是將自己分別出來
[00:25:50.000 --> 00:25:54.000]  留有最大的空間和闊度
[00:25:54.000 --> 00:26:00.000]  為主所使用
[00:26:00.000 --> 00:26:08.000]  我很記得去一幕的場景
[00:26:08.000 --> 00:26:12.000]  我和弟兄姊妹去吃飯
[00:26:12.000 --> 00:26:17.000]  我特意去一間四川的店鋪
[00:26:17.000 --> 00:26:23.000]  因為這間店鋪出名辣
[00:26:23.000 --> 00:26:27.000]  我也知道這位弟兄這位執事
[00:26:27.000 --> 00:26:33.000]  很喜歡吃辣,吃辣無辣不歡
[00:26:33.000 --> 00:26:39.000]  但是他每樣東西吃一口就完
[00:26:39.000 --> 00:26:40.000]  我覺得很奇怪
[00:26:40.000 --> 00:26:41.000]  為什麼呢?
[00:26:41.000 --> 00:26:44.000]  他喜歡吃特意點給你吃
[00:26:44.000 --> 00:26:46.000]  他說點給我
[00:26:46.000 --> 00:26:49.000]  我又不太願意試吃
[00:26:49.000 --> 00:26:52.000]  不過這個星期
[00:26:52.000 --> 00:26:53.000]  在崇拜裏面
[00:26:53.000 --> 00:26:58.000]  我做主席和領事
[00:26:58.000 --> 00:27:02.000]  我不想影響後龍
[00:27:02.000 --> 00:27:05.000]  所以這次就不吃了
[00:27:05.000 --> 00:27:09.000]  你吃我那份吧
[00:27:09.000 --> 00:27:11.000]  是可以吃的
[00:27:11.000 --> 00:27:16.000]  但願意將自己呈現
[00:27:16.000 --> 00:27:18.000]  生命留有一個空間
[00:27:18.000 --> 00:27:21.000]  更大的空間和闊度
[00:27:21.000 --> 00:27:24.000]  來為主所使用
[00:27:24.000 --> 00:27:27.000]  從飲食裏面體現信仰
[00:27:27.000 --> 00:27:28.000]  就是說
[00:27:28.000 --> 00:27:30.000]  生活就是信仰
[00:27:30.000 --> 00:27:36.000]  信仰就是生活
[00:27:36.000 --> 00:27:39.000]  今天我們基督信仰被人詬病
[00:27:39.000 --> 00:27:40.000]  堅尼地的地方
[00:27:40.000 --> 00:27:43.000]  因為我們只講不做
[00:27:43.000 --> 00:27:45.000]  我們不食人間煙火
[00:27:45.000 --> 00:27:48.000]  說的話好像遠離群眾
[00:27:48.000 --> 00:27:54.000]  但從飲食裏面體現的信仰
[00:27:54.000 --> 00:27:57.000]  就是在生活裏面
[00:27:57.000 --> 00:28:00.000]  將自己歸儲為聖
[00:28:00.000 --> 00:28:04.000]  我們的生活就是表現我們的信仰
[00:28:04.000 --> 00:28:06.000]  我們的信仰
[00:28:06.000 --> 00:28:09.000]  就是在生活中呈現
[00:28:09.000 --> 00:28:11.000]  而其中一件事
[00:28:11.000 --> 00:28:13.000]  在食物上
[00:28:13.000 --> 00:28:16.000]  我們來表現
[00:28:16.000 --> 00:28:20.000]  我們有所食
[00:28:20.000 --> 00:28:22.000]  有所不食
[00:28:22.000 --> 00:28:23.000]  在行為上
[00:28:23.000 --> 00:28:25.000]  我們有所為
[00:28:25.000 --> 00:28:27.000]  有所不為
[00:28:27.000 --> 00:28:30.000]  我們身成為主的聖殿
[00:28:30.000 --> 00:28:32.000]  我們不會玷污自己
[00:28:32.000 --> 00:28:35.000]  因為我這個人
[00:28:35.000 --> 00:28:37.000]  有一個獨特的任務
[00:28:37.000 --> 00:28:39.000]  我們是屬於神的
[00:28:39.000 --> 00:28:44.000]  我們不會來做一些行為
[00:28:44.000 --> 00:28:46.000]  做一些事
[00:28:46.000 --> 00:28:47.000]  食一些食物
[00:28:47.000 --> 00:28:49.000]  我們超越這個界線
[00:28:49.000 --> 00:28:54.000]  以致我們令到神不開心
[00:28:54.000 --> 00:29:01.000]  我們不想污染自己
[00:29:01.000 --> 00:29:07.000]  我以前去家裏養貓
[00:29:07.000 --> 00:29:11.000]  那隻貓自己有個貓兜
[00:29:11.000 --> 00:29:14.000]  來飲水
[00:29:14.000 --> 00:29:17.000]  來裝貓糧
[00:29:17.000 --> 00:29:19.000]  因為這個東西
[00:29:19.000 --> 00:29:23.000]  就是特意給貓的
[00:29:23.000 --> 00:29:27.000]  我不會拿來
[00:29:27.000 --> 00:29:30.000]  雖然去洗乾淨了
[00:29:30.000 --> 00:29:32.000]  但我不會拿來
[00:29:32.000 --> 00:29:36.000]  自己來裝飯吃
[00:29:36.000 --> 00:29:37.000]  就算我洗得多乾淨
[00:29:37.000 --> 00:29:42.000]  我都不會拿來自己用
[00:29:42.000 --> 00:29:46.000]  來裝水給自己飲
[00:29:46.000 --> 00:29:52.000]  他們心理上過不了
[00:29:52.000 --> 00:29:53.000]  可能洗得多乾淨
[00:29:53.000 --> 00:29:54.000]  滴露洗完
[00:29:54.000 --> 00:29:56.000]  都覺得很骯髒
[00:29:56.000 --> 00:29:59.000]  因為這個東西是分別了出來
[00:29:59.000 --> 00:30:02.000]  是特別有一個任務
[00:30:02.000 --> 00:30:05.000]  而我們的信仰都是這樣
[00:30:05.000 --> 00:30:08.000]  就是我們屬於神
[00:30:08.000 --> 00:30:12.000]  我們的生命就是主的聖殿
[00:30:12.000 --> 00:30:16.000]  神的令就在我們當中
[00:30:16.000 --> 00:30:20.000]  以致我們在生活上高
[00:30:20.000 --> 00:30:22.000]  我們在行為上高
[00:30:22.000 --> 00:30:25.000]  來表達我們與眾不同
[00:30:25.000 --> 00:30:30.000]  我們有所為有所不為
[00:30:30.000 --> 00:30:36.000]  我們的行為是超出了律法的要求
[00:30:36.000 --> 00:30:39.000]  是要榮神益人
[00:30:39.000 --> 00:30:41.000]  這件事
[00:30:41.000 --> 00:30:43.000]  做得或不做得
[00:30:43.000 --> 00:30:47.000]  對或對錯
[00:30:47.000 --> 00:30:50.000]  我們是不能夠榮耀神
[00:30:50.000 --> 00:30:55.000]  是不是可以來幫助別人
[00:30:55.000 --> 00:30:59.000]  在飲食裏面就很具體地呈現
[00:30:59.000 --> 00:31:02.000]  飲食就是我們生命裏面
[00:31:02.000 --> 00:31:06.000]  最基本的一件事
[00:31:06.000 --> 00:31:09.000]  即是去與生俱來
[00:31:09.000 --> 00:31:11.000]  我們不吃
[00:31:11.000 --> 00:31:13.000]  我們會死
[00:31:13.000 --> 00:31:15.000]  不喝
[00:31:15.000 --> 00:31:16.000]  會死
[00:31:16.000 --> 00:31:18.000]  即是不進食
[00:31:18.000 --> 00:31:19.000]  不喝水
[00:31:19.000 --> 00:31:21.000]  但是這麼基本
[00:31:21.000 --> 00:31:26.000]  來建構你生命的這一部份
[00:31:26.000 --> 00:31:28.000]  我們都作出選擇
[00:31:28.000 --> 00:31:30.000]  我們都以榮耀神
[00:31:30.000 --> 00:31:33.000]  來有益於人
[00:31:33.000 --> 00:31:35.000]  作為我們生活的
[00:31:35.000 --> 00:31:39.000]  作為我們選擇的最大的前提
[00:31:39.000 --> 00:31:41.000]  去到真理回應
[00:31:41.000 --> 00:31:45.000]  怎樣來回應我們今天所聽到的訊息
[00:31:45.000 --> 00:31:48.000]  就是我們生活的習慣
[00:31:48.000 --> 00:31:50.000]  包括飲食的狀況
[00:31:50.000 --> 00:31:52.000]  是怎樣呢?
[00:31:52.000 --> 00:31:54.000]  由一到十
[00:31:54.000 --> 00:31:57.000]  我們會給自己多少分數呢?
[00:31:57.000 --> 00:31:58.000]  為甚麼呢?
[00:31:58.000 --> 00:32:01.000]  特別是我們青少年崇拜的弟兄姊妹
[00:32:01.000 --> 00:32:03.000]  我們的少年人
[00:32:03.000 --> 00:32:05.000]  仍然在疫情底下
[00:32:05.000 --> 00:32:09.000]  我們的生活過得怎樣呢?
[00:32:09.000 --> 00:32:11.000]  我們幾點起床
[00:32:11.000 --> 00:32:15.000]  幾點來睡覺
[00:32:15.000 --> 00:32:18.000]  相較於上學的狀況
[00:32:18.000 --> 00:32:22.000]  我們給自己分數是多少呢?
[00:32:22.000 --> 00:32:25.000]  我們怎樣來生活呢?
[00:32:25.000 --> 00:32:31.000]  當爸爸和媽媽都回到家中
[00:32:31.000 --> 00:32:34.000]  沒有人在家中盯著我們
[00:32:34.000 --> 00:32:39.000]  盯著我們做些甚麼
[00:32:39.000 --> 00:32:46.000]  家中我們怎樣生活呢?
[00:32:46.000 --> 00:32:48.000]  我們會給自己多少分數呢?
[00:32:48.000 --> 00:32:50.000]  為甚麼呢?
[00:32:50.000 --> 00:32:52.000]  今天的訊息
[00:32:52.000 --> 00:32:55.000]  一個地方感動了我
[00:32:55.000 --> 00:32:58.000]  我怎樣具體來回應呢?
[00:32:58.000 --> 00:33:01.000]  聽完之後又怎樣呢?
[00:33:01.000 --> 00:33:06.000]  我怎樣來實際行動呢?
[00:33:06.000 --> 00:33:09.000]  前幾天我們來到聽到
[00:33:09.000 --> 00:33:11.000]  終於等到了
[00:33:11.000 --> 00:33:13.000]  就說復課
[00:33:13.000 --> 00:33:15.000]  我不知道你聽到訊息的時間
[00:33:15.000 --> 00:33:18.000]  你很開心嗎?終於上學了
[00:33:18.000 --> 00:33:24.000]  或者是說
[00:33:24.000 --> 00:33:28.000]  又要上學了嗎?
[00:33:28.000 --> 00:33:30.000]  無論你怎樣的心情
[00:33:30.000 --> 00:33:33.000]  你都是要準備的
[00:33:33.000 --> 00:33:36.000]  我怎樣來為學校復課
[00:33:36.000 --> 00:33:38.000]  你都要再準備
[00:33:38.000 --> 00:33:41.000]  我的生活怎樣來改變
[00:33:41.000 --> 00:33:44.000]  但仍然好像之前那樣
[00:33:44.000 --> 00:33:48.000]  搞到三更二夜
[00:33:48.000 --> 00:33:53.000]  都是沒有生產力
[00:33:53.000 --> 00:33:56.000]  盼望今天的訊息
[00:33:56.000 --> 00:33:59.000]  來提醒我們識飲和識食
[00:33:59.000 --> 00:34:01.000]  更加提醒我們
[00:34:01.000 --> 00:34:05.000]  我們的身是主的聖殿
[00:34:05.000 --> 00:34:07.000]  透過我們的生活行為
[00:34:07.000 --> 00:34:09.000]  我們來見證神
[00:34:09.000 --> 00:34:12.000]  我們來將自己分別出來
[00:34:12.000 --> 00:34:15.000]  在於生活就是信仰
[00:34:15.000 --> 00:34:18.000]  信仰就是生活
[00:34:18.000 --> 00:34:20.000]  我們同心來祈禱
[00:34:20.000 --> 00:34:22.000]  慈愛天父多謝你
[00:34:22.000 --> 00:34:24.000]  讓我們有這段時間
[00:34:24.000 --> 00:34:26.000]  一同來去研讀神的說話
[00:34:26.000 --> 00:34:28.000]  盼望透過剛才的訊息
[00:34:28.000 --> 00:34:30.000]  再一次提醒我們
[00:34:30.000 --> 00:34:33.000]  讓我們來聽得見
[00:34:33.000 --> 00:34:37.000]  神祢透過聖經對我們所說的話
[00:34:37.000 --> 00:34:39.000]  容讓我們的生活行為
[00:34:39.000 --> 00:34:42.000]  都能夠見證主
[00:34:42.000 --> 00:34:44.000]  反映主的榮美
[00:34:44.000 --> 00:34:47.000]  在於我們將自己分別出來
[00:34:47.000 --> 00:34:49.000]  歸主為聖
[00:34:49.000 --> 00:34:52.000]  因為我們有一個獨特的任務
[00:34:52.000 --> 00:34:54.000]  我們是歸屬於主
[00:34:54.000 --> 00:34:58.000]  神在我們生命裡有最大的主權
[00:34:58.000 --> 00:35:00.000]  以致我們在行為上
[00:35:00.000 --> 00:35:03.000]  在我們飲食上作出配合
[00:35:03.000 --> 00:35:05.000]  讓神的說話
[00:35:05.000 --> 00:35:08.000]  持續在我們生命裡產生作用
[00:35:08.000 --> 00:35:11.000]  感動我們作出一個色切的回應
[00:35:11.000 --> 00:35:14.000]  祈禱賴奉耶穌基督的聖名祈求
[00:35:14.000 --> 00:35:16.000]  阿門
