
[00:00:00.000 --> 00:00:09.000]  《聖經》記載了許多重要的人物,值得我們敬仰,亦是上帝祝福的。
[00:20:45.000 --> 00:20:47.000]  第二個應用,
[00:20:47.000 --> 00:20:52.000]  就是我們要追求更深的經歷基督,
[00:20:52.000 --> 00:20:54.000]  我們剛才說過,
[00:20:54.000 --> 00:20:55.000]  雅各的追求很膚淺,
[00:20:55.000 --> 00:20:58.000]  上帝應許雅各是永恆的國度,
[00:20:58.000 --> 00:21:01.000]  但他只是看到眼前的生活,
[00:21:01.000 --> 00:21:03.000]  你不要取笑他,
[00:21:03.000 --> 00:21:05.000]  我們基督徒都同樣是這樣,
[00:21:05.000 --> 00:21:07.000]  但是保羅就明白這個道理,
[00:21:07.000 --> 00:21:11.000]  所以他在肥勒比書裏面說,
[00:21:11.000 --> 00:21:15.000]  肥勒比書第3章7-8節,
[00:21:15.000 --> 00:21:19.000]  賢兒,以前對我有益的,
[00:21:19.000 --> 00:21:23.000]  現在我因為基督的緣故都當作有損的,
[00:21:23.000 --> 00:21:24.000]  不但如此,
[00:21:24.000 --> 00:21:27.000]  我將萬事都當作有損的,
[00:21:27.000 --> 00:21:30.000]  因為我以認識我主耶穌基督為至寶,
[00:21:30.000 --> 00:21:31.000]  為了祂,
[00:21:31.000 --> 00:21:33.000]  我把萬事都拋棄了,
[00:21:33.000 --> 00:21:34.000]  當作廢物,
[00:21:34.000 --> 00:21:36.000]  為了得著基督。
[00:21:36.000 --> 00:21:40.000]  保羅以前是社會的精英分子,
[00:21:40.000 --> 00:21:42.000]  有前有後,
[00:21:42.000 --> 00:21:45.000]  在教會裏面,在公會裏面有名望,
[00:21:45.000 --> 00:21:47.000]  在遵守律法上,
[00:21:47.000 --> 00:21:50.000]  他説我是達到無可指責的地步,
[00:21:50.000 --> 00:21:52.000]  但是當他認識耶穌基督之後,
[00:21:52.000 --> 00:21:54.000]  他發現以前那些其實是廢物,
[00:21:54.000 --> 00:21:57.000]  以認識基督為至寶,
[00:21:57.000 --> 00:22:00.000]  基督才值得他為神。
[00:22:00.000 --> 00:22:02.000]  如果你看保羅和雅各,
[00:22:02.000 --> 00:22:04.000]  你看到他們兩個都有類似的經歷,
[00:22:04.000 --> 00:22:06.000]  就是與上帝相遇,
[00:22:06.000 --> 00:22:08.000]  雅各在伯達利遇見神,
[00:22:08.000 --> 00:22:10.000]  他的生命開始改變,
[00:22:10.000 --> 00:22:12.000]  這個改變是漫長的,
[00:22:12.000 --> 00:22:14.000]  我們在以後的講道裏面,
[00:22:14.000 --> 00:22:17.000]  會看到他的生命漸漸轉化和更新。
[00:22:17.000 --> 00:22:21.000]  保羅在大馬適遇見耶穌基督,
[00:22:21.000 --> 00:22:23.000]  相比來說他的改變是快的,
[00:22:23.000 --> 00:22:26.000]  不知道你的改變是快還是慢,
[00:22:26.000 --> 00:22:28.000]  但是無論快還是慢,
[00:22:28.000 --> 00:22:30.000]  保羅和雅各在生命裏面,
[00:22:30.000 --> 00:22:34.000]  都經歷過最後徹底的改變,
[00:22:34.000 --> 00:22:36.000]  得著美好的祝福。
[00:22:36.000 --> 00:22:38.000]  那你和我怎樣呢?
[00:22:38.000 --> 00:22:41.000]  你有沒有與耶穌基督相遇呢?
[00:22:41.000 --> 00:22:44.000]  你的生命有沒有改變呢?
[00:22:44.000 --> 00:22:46.000]  很多人說信耶穌,
[00:22:46.000 --> 00:22:48.000]  但只是在頭腦上有個認知,
[00:22:48.000 --> 00:22:50.000]  生命其實沒有改變,
[00:22:50.000 --> 00:22:53.000]  這樣他就得不到耶穌基督豐盛的生命。
[00:22:53.000 --> 00:22:56.000]  我希望保羅在菲律賓書第三章,
[00:22:56.000 --> 00:22:59.000]  這兩節的經文激勵我們,
[00:22:59.000 --> 00:23:02.000]  希望那丹涅雅各的故事,
[00:23:02.000 --> 00:23:04.000]  能夠提醒我們,
[00:23:04.000 --> 00:23:06.000]  以追求認識耶穌基督,
[00:23:06.000 --> 00:23:08.000]  是我們最重要的目標,
[00:23:08.000 --> 00:23:10.000]  我們低頭祈禱。
[00:23:36.000 --> 00:23:38.000]  我們在你面前立志,
[00:23:38.000 --> 00:23:40.000]  一生跟隨你,
[00:23:40.000 --> 00:23:44.000]  將以前心裏掛念的物質上的事,
[00:23:44.000 --> 00:23:46.000]  都放下,
[00:23:46.000 --> 00:23:48.000]  以前一些偶像,
[00:23:48.000 --> 00:23:53.000]  一些看中他比看中神更大的事,
[00:23:53.000 --> 00:23:55.000]  和人我們要放下,
[00:23:55.000 --> 00:23:56.000]  我們願意跟隨你,
[00:23:56.000 --> 00:23:57.000]  得著基督,
[00:23:57.000 --> 00:23:59.000]  求你祝福我們每一個,
[00:23:59.000 --> 00:24:00.000]  祈禱奉耶穌基督的名,
[00:24:00.000 --> 00:24:01.000]  阿們。
