
[00:00:00.000 --> 00:00:01.800]  教會今年和明年的主題是
[00:14:12.300 --> 00:14:16.000]  多於聖靈在我們裏面來影響我們
[00:14:16.000 --> 00:14:17.800]  所以我們要多些去察驗
[00:14:17.800 --> 00:14:19.600]  多些去發現
[00:14:19.600 --> 00:14:21.600]  我們活在聖靈裏面
[00:14:21.600 --> 00:14:26.500]  你就能夠做聖靈喜悅你做的事情
[00:14:26.500 --> 00:14:27.700]  這是第一點
[00:14:27.700 --> 00:14:29.000]  本來我很想
[00:14:29.000 --> 00:14:30.300]  哥倫多教會信徒知道
[00:14:30.300 --> 00:14:31.800]  亦都是我很想
[00:14:31.800 --> 00:14:33.800]  冥堂的弟子妹一起學習
[00:14:33.800 --> 00:14:37.100]  我們察驗聖靈的同在
[00:14:37.100 --> 00:14:39.100]  第二
[00:14:39.100 --> 00:14:43.000]  聖靈是信徒恩賜的賜予者
[00:14:43.000 --> 00:14:48.800]  在第四節和第八至十一節
[00:14:48.800 --> 00:14:50.400]  我剛才提到
[00:14:50.400 --> 00:14:54.200]  第一節原本只是說關於屬靈的事
[00:14:54.200 --> 00:14:56.400]  沒有提到「恩賜」這個字
[00:14:56.400 --> 00:14:58.800]  只是在第四節開始提及
[00:14:58.800 --> 00:15:00.100]  和第九節提及
[00:15:00.100 --> 00:15:02.900]  「恩賜」原有分別
[00:15:02.900 --> 00:15:05.400]  聖靈卻是一位
[00:15:05.400 --> 00:15:07.600]  第八節至第十節
[00:15:07.600 --> 00:15:09.300]  保羅在這裏很清楚
[00:15:09.300 --> 00:15:11.800]  並且又重覆地說
[00:15:11.800 --> 00:15:15.800]  「這人蒙聖靈賜他智慧的言語」
[00:15:15.800 --> 00:15:22.200]  「那人也蒙這位聖靈賜他智識的言語」
[00:15:22.200 --> 00:15:26.400]  「又有一人蒙這位聖靈賜他信心」
[00:15:26.400 --> 00:15:30.600]  「還有一人蒙這位聖靈賜他醫病的恩賜」
[00:15:30.600 --> 00:15:33.000]  說了多少次「賜」給他
[00:15:33.000 --> 00:15:34.000]  算不算?
[00:15:34.000 --> 00:15:35.400]  四次
[00:15:35.400 --> 00:15:38.600]  都是蒙同一位聖靈賜給他
[00:15:38.600 --> 00:15:39.800]  第十節
[00:15:39.800 --> 00:15:42.900]  「又叫一人能夠行義能」
[00:15:42.900 --> 00:15:45.700]  「又叫一人能作先知」
[00:15:45.700 --> 00:15:48.500]  「又叫一人能辨別諸靈」
[00:15:48.500 --> 00:15:51.300]  「又叫一人能說方言」
[00:15:51.300 --> 00:15:53.000]  即是別國的說話
[00:15:53.000 --> 00:15:55.300]  「又叫一人能翻方言」
[00:15:55.300 --> 00:15:58.600]  是聖靈叫人能夠做到一些事情
[00:15:58.600 --> 00:16:00.100]  這次不是用「賜」
[00:16:00.100 --> 00:16:01.300]  是用甚麼?
[00:16:01.300 --> 00:16:02.900]  「叫他們能夠做到的」
[00:16:02.900 --> 00:16:04.600]  「讓他們能夠做到的」
[00:16:04.600 --> 00:16:08.000]  「使他們能夠做到的」
[00:16:08.000 --> 00:16:12.100]  這些一切我們理解為「恩賜」
[00:16:12.100 --> 00:16:14.000]  甚麼是「恩賜」呢?
[00:16:14.000 --> 00:16:16.500]  「恩賜」是禮物
[00:16:16.500 --> 00:16:18.000]  強調的是
[00:16:18.000 --> 00:16:21.000]  人是領受者
[00:16:21.000 --> 00:16:23.200]  蒙他賜的
[00:16:23.200 --> 00:16:24.900]  被動的
[00:16:24.900 --> 00:16:27.400]  不是人靠自己的努力
[00:16:27.400 --> 00:16:28.900]  或者功勞
[00:16:28.900 --> 00:16:32.200]  我們的功德所賺取的
[00:16:32.200 --> 00:16:33.500]  而聖靈是誰呢?
[00:16:33.500 --> 00:16:37.700]  聖靈是那位賜予者
[00:16:37.700 --> 00:16:41.000]  所以聖靈是信道恩賜的賜予者
[00:16:41.000 --> 00:16:42.100]  或者我們可以這樣說
[00:16:42.100 --> 00:16:46.500]  聖靈是信道恩賜的來源
[00:16:46.500 --> 00:16:49.000]  當然聖靈賜予人的禮物
[00:16:49.000 --> 00:16:49.900]  「恩賜」
[00:16:49.900 --> 00:16:52.500]  這裡提及了九樣
[00:16:52.500 --> 00:16:55.100]  有人問「甚麼是智慧的言語?」
[00:16:55.100 --> 00:16:58.800]  智慧的言語很可能是當時有說
[00:16:58.800 --> 00:17:01.200]  關於神的啟示
[00:17:01.200 --> 00:17:02.700]  甚麼是知識的言語呢?
[00:17:02.700 --> 00:17:05.600]  是人間生活的知識
[00:17:05.600 --> 00:17:08.200]  無論是哲學、科學等等
[00:17:08.200 --> 00:17:10.700]  有很多是當時會用得著的
[00:17:10.700 --> 00:17:12.100]  方言
[00:17:12.100 --> 00:17:15.000]  我是不會說客家話的
[00:17:15.000 --> 00:17:16.800]  恩著要造就這裡的人
[00:17:16.800 --> 00:17:18.700]  要懂得聽我所說的
[00:17:18.700 --> 00:17:19.800]  我能說客家話
[00:17:19.800 --> 00:17:22.900]  但是有人能夠翻譯
[00:17:22.900 --> 00:17:26.000]  有很多這些的禮物給了人
[00:17:26.000 --> 00:17:28.300]  這是「恩賜」
[00:17:28.300 --> 00:17:32.700]  這個《標榜人生》的作者
[00:17:32.700 --> 00:17:34.700]  在其中一課就在解
[00:17:34.700 --> 00:17:37.000]  甚麼是「恩賜」
[00:17:37.000 --> 00:17:40.300]  「恩賜」可以用一個英文字
[00:17:40.300 --> 00:17:41.600]  去解釋
[00:17:41.600 --> 00:17:42.700]  看一幅圖
[00:17:42.700 --> 00:17:44.900]  嘗試用「shape」這個字
[00:17:44.900 --> 00:17:46.200]  這個字很好用
[00:17:46.200 --> 00:17:52.400]  「shape」代表有五方面的神給人的禮物
[00:17:52.400 --> 00:17:55.500]  第一是「spiritual gift」
[00:17:55.500 --> 00:17:58.100]  是說屬靈的恩賜
[00:17:58.100 --> 00:17:59.000]  甚麼是屬靈的恩賜?
[00:17:59.000 --> 00:18:00.200]  剛才數的那些
[00:18:00.200 --> 00:18:04.400]  再加上是說一些奇異的能力
[00:18:04.400 --> 00:18:06.900]  只是給信徒造就教會的
[00:18:06.900 --> 00:18:09.700]  例如一般我們不是醫生
[00:18:09.700 --> 00:18:10.800]  不懂開藥
[00:18:10.800 --> 00:18:14.500]  祈禱後為他治病就得醫治
[00:18:14.500 --> 00:18:20.600]  好像彼得能夠使在尾門的人
[00:18:20.600 --> 00:18:23.100]  不知在哪一課說了保羅
[00:18:23.100 --> 00:18:24.600]  誰是彼得
[00:18:24.600 --> 00:18:25.900]  使人能夠
[00:18:25.900 --> 00:18:27.400]  「攜腿」的能夠行走
[00:18:27.400 --> 00:18:29.300]  「行異能」的
[00:18:29.300 --> 00:18:32.400]  或者好像彼得是
[00:18:32.400 --> 00:18:33.100]  「禮海」
[00:18:33.100 --> 00:18:34.700]  即是行在水面上
[00:18:34.700 --> 00:18:38.200]  這些特別的能力
[00:18:38.200 --> 00:18:39.100]  為了侍奉神
[00:18:39.100 --> 00:18:41.800]  叫神得榮耀
[00:18:41.800 --> 00:18:42.700]  叫人得幫助
[00:18:42.700 --> 00:18:44.900]  第二是「heart」
[00:18:44.900 --> 00:18:46.300]  是說我們的心
[00:18:46.300 --> 00:18:48.000]  包括我們的心智
[00:18:48.000 --> 00:18:49.000]  我們的志願
[00:18:49.000 --> 00:18:49.800]  我們的興趣
[00:18:49.800 --> 00:18:50.800]  我們的抱負
[00:18:50.800 --> 00:18:54.700]  或者我們的負擔
[00:18:54.700 --> 00:18:56.300]  是我們對某些人
[00:18:56.300 --> 00:18:59.400]  和某些事的熱忱
[00:18:59.400 --> 00:19:01.600]  這個可以是聖靈給人的禮物
[00:19:01.600 --> 00:19:03.100]  剛才燕娥說
[00:19:03.100 --> 00:19:05.200]  今天盧偉達先生夫婦
[00:19:05.200 --> 00:19:05.800]  惠敏在那裏
[00:19:05.800 --> 00:19:06.700]  坐在那裏
[00:19:06.700 --> 00:19:08.100]  看不到
[00:19:08.100 --> 00:19:11.100]  神給他們特別對中國
[00:19:11.100 --> 00:19:13.400]  信徒或者未信的人有負擔
[00:19:13.400 --> 00:19:15.200]  這個是聖靈給他們的禮物
[00:19:15.200 --> 00:19:16.300]  有其他人
[00:19:16.300 --> 00:19:19.600]  可能神給他們的負擔是去南亞
[00:19:19.600 --> 00:19:22.400]  有人領受神給他們的負擔
[00:19:22.400 --> 00:19:24.200]  是做一些低收入的人士
[00:19:24.200 --> 00:19:26.000]  做一些中學生的工作
[00:19:26.000 --> 00:19:28.000]  或者做一些商人的工作
[00:19:28.000 --> 00:19:30.500]  即是商界的商
[00:19:30.500 --> 00:19:32.000]  這些是負擔
[00:19:32.000 --> 00:19:32.700]  我們的心智
[00:19:32.700 --> 00:19:34.400]  有人的心智
[00:19:34.400 --> 00:19:36.300]  是要做一個藝術家
[00:19:36.300 --> 00:19:37.800]  去展現上帝給人
[00:19:37.800 --> 00:19:38.900]  原來很豐富的
[00:19:38.900 --> 00:19:40.000]  透過畫畫
[00:19:40.000 --> 00:19:40.900]  透過舞蹈
[00:19:40.900 --> 00:19:42.100]  透過歌聲
[00:19:42.100 --> 00:19:43.200]  透過音樂
[00:19:43.200 --> 00:19:44.000]  去認識神
[00:19:44.000 --> 00:19:46.200]  原來給人是這麼豐富的
[00:19:46.200 --> 00:19:51.200]  都可以是來自聖靈的禮物
[00:19:51.200 --> 00:19:53.600]  第三是A Abilities
[00:19:53.600 --> 00:19:54.500]  能力
[00:19:54.500 --> 00:19:55.900]  一些才幹
[00:19:55.900 --> 00:19:59.100]  有人能夠有唱歌的才幹
[00:19:59.100 --> 00:20:00.000]  他真的唱得到
[00:20:00.000 --> 00:20:01.400]  有些人真的唱不到
[00:20:01.400 --> 00:20:02.500]  牧師經常說
[00:20:02.500 --> 00:20:05.200]  他是唱第五個音的
[00:20:05.200 --> 00:20:07.000]  即是走音那個
[00:20:07.000 --> 00:20:08.400]  不過沒有人一定是走音
[00:20:08.400 --> 00:20:09.400]  有人可能是
[00:20:09.400 --> 00:20:12.000]  他創作到和諧的就可以了
[00:20:12.000 --> 00:20:13.500]  有些人他真的可以
[00:20:13.500 --> 00:20:14.700]  他能夠做
[00:20:14.700 --> 00:20:17.100]  這是能力
[00:20:17.100 --> 00:20:19.000]  有些人彈琴的
[00:20:19.000 --> 00:20:21.200]  有些人打鼓的
[00:20:21.200 --> 00:20:23.200]  這些是人的能力
[00:20:23.200 --> 00:20:26.800]  有些人電腦是他的強項
[00:20:26.800 --> 00:20:27.500]  他真的懂
[00:20:27.500 --> 00:20:29.600]  有些人真的不懂
[00:20:29.600 --> 00:20:31.200]  能力
[00:20:31.200 --> 00:20:34.200]  我曾經告訴弟兄姊妹
[00:20:34.200 --> 00:20:35.500]  我在讀神學的時候
[00:20:35.500 --> 00:20:37.300]  其實我學過兩年琴
[00:20:37.300 --> 00:20:39.200]  但我一事無成
[00:20:39.200 --> 00:20:41.300]  我也學過很多次結他
[00:20:41.300 --> 00:20:42.900]  都彈到一兩首歌
[00:20:42.900 --> 00:20:44.800]  但總是彈不成
[00:20:44.800 --> 00:20:46.500]  不知為何左右手總是不協調
[00:20:46.500 --> 00:20:49.000]  之後就發現手震越來越嚴重
[00:20:49.000 --> 00:20:50.800]  應該是那些神經有些問題
[00:20:50.800 --> 00:20:52.500]  我想他動的時候他又不動
[00:20:52.500 --> 00:20:54.900]  不想他動的時候他又動
[00:20:54.900 --> 00:20:57.400]  這些不是我的能力
[00:20:57.400 --> 00:21:00.500]  我做不到的
[00:21:00.500 --> 00:21:02.700]  第四是P Personality
[00:21:02.700 --> 00:21:04.300]  聖靈賜給人的禮物是什麼呢
[00:21:04.300 --> 00:21:08.300]  原來聖靈賜給人有不同的個性
[00:21:08.300 --> 00:21:13.100]  近期因耀團做性格問卷的調查
[00:21:13.100 --> 00:21:14.300]  有很多種
[00:21:14.300 --> 00:21:16.200]  16型的做MBTI
[00:21:16.200 --> 00:21:18.600]  有些人做TJTA
[00:21:18.600 --> 00:21:21.000]  有些人做九型人格
[00:21:21.000 --> 00:21:22.600]  有些人嘗試做分析
[00:21:22.600 --> 00:21:24.600]  很多年前請余德成先生
[00:21:24.600 --> 00:21:27.500]  來跟我們做一個DPC
[00:21:27.500 --> 00:21:28.800]  講不同的個性
[00:21:28.800 --> 00:21:30.600]  有些人是很主導的
[00:21:30.600 --> 00:21:32.100]  梁牧師是很明顯的
[00:21:32.100 --> 00:21:34.300]  他很主導的 很主導性的
[00:21:34.300 --> 00:21:35.800]  還有強的就是
[00:21:35.800 --> 00:21:39.300]  E的人際關係很強
[00:21:39.300 --> 00:21:41.100]  很喜歡跟別人說話
[00:21:41.100 --> 00:21:42.300]  我不是的
[00:21:42.300 --> 00:21:43.600]  我是C的
[00:21:43.600 --> 00:21:46.100]  很保守的
[00:21:46.100 --> 00:21:48.100]  一定要跟程序做事
[00:21:48.100 --> 00:21:49.400]  所以我夾著牧師
[00:21:49.400 --> 00:21:50.900]  其實是有好處的
[00:21:50.900 --> 00:21:52.200]  非常好的配搭
[00:21:52.200 --> 00:21:53.800]  他坐車頭
[00:21:53.800 --> 00:21:54.800]  我又怎樣呢
[00:21:54.800 --> 00:21:56.600]  我的個性是拉著牧師慢一點
[00:21:56.600 --> 00:21:57.900]  想清楚一點
[00:21:57.900 --> 00:22:00.200]  但如果我們教會太多的童工是這樣
[00:22:00.200 --> 00:22:01.200]  牧師就很慘了
[00:22:01.200 --> 00:22:02.500]  經常都拉著牧師的尾巴
[00:22:02.500 --> 00:22:03.700]  不要做的
[00:22:03.700 --> 00:22:04.300]  是不是不行
[00:22:04.300 --> 00:22:06.000]  每個人都有不同的個性
[00:22:06.000 --> 00:22:08.500]  有些人的性格是怎樣呢
[00:22:08.500 --> 00:22:11.300]  是很感情豐富的
[00:22:11.300 --> 00:22:13.200]  他是用他的情感
[00:22:13.200 --> 00:22:16.100]  去理解那些事情
[00:22:16.100 --> 00:22:17.100]  或者表達事情
[00:22:17.100 --> 00:22:19.100]  有些人是很理智的
[00:22:19.100 --> 00:22:20.600]  很講邏輯的
[00:22:20.600 --> 00:22:22.400]  很講條理 講系統的
[00:22:22.400 --> 00:22:23.500]  有些爸爸媽媽
[00:22:23.500 --> 00:22:25.300]  面對著自己的子女的時候
[00:22:25.300 --> 00:22:26.800]  爸爸媽媽自己
[00:22:26.800 --> 00:22:28.200]  人際關係很強的
[00:22:28.200 --> 00:22:29.100]  就是那些E
[00:22:29.100 --> 00:22:30.300]  交就得的
[00:22:30.300 --> 00:22:32.300]  她也想自己的小朋友是這樣的
[00:22:32.300 --> 00:22:34.000]  經常都說她的小朋友是怎樣的
[00:22:34.000 --> 00:22:36.600]  你沒用又怕醜又怕事
[00:22:36.600 --> 00:22:39.000]  但其實是她的內斂
[00:22:39.000 --> 00:22:41.400]  內斂也有她的強處
[00:22:41.400 --> 00:22:42.600]  我其實也很內斂的
[00:22:42.600 --> 00:22:43.500]  你看不出來
[00:22:43.500 --> 00:22:44.600]  整個改變了我
[00:22:44.600 --> 00:22:46.500]  提升了我
[00:22:46.500 --> 00:22:48.800]  另一方面是多了一點
[00:22:48.800 --> 00:22:51.900]  內斂的人觀察力很強的
[00:22:51.900 --> 00:22:53.200]  有些人就被視為
[00:22:53.200 --> 00:22:54.900]  做事慢調思理
[00:22:54.900 --> 00:22:56.800]  P的那些
[00:22:56.800 --> 00:22:58.200]  其實她很謹慎的
[00:22:58.200 --> 00:22:59.900]  你找她對文字
[00:22:59.900 --> 00:23:01.300]  她可能對得很清楚
[00:23:01.300 --> 00:23:02.900]  我們這些對極都是
[00:23:02.900 --> 00:23:04.600]  除非她總是有一個錯字
[00:23:04.600 --> 00:23:05.700]  對極也是
[00:23:05.700 --> 00:23:07.700]  總是不知道怎樣漏的
[00:23:07.700 --> 00:23:09.000]  她們那些很強的
[00:23:09.000 --> 00:23:10.300]  個性
[00:23:10.300 --> 00:23:12.400]  還有E是什麼呢
[00:23:12.400 --> 00:23:14.300]  經歷 經驗
[00:23:14.300 --> 00:23:15.800]  聖靈也給予人
[00:23:15.800 --> 00:23:18.500]  有不同人生的經驗
[00:23:18.500 --> 00:23:19.100]  有的
[00:23:19.100 --> 00:23:22.200]  有些人他人生的經驗是很快樂的
[00:23:22.200 --> 00:23:23.900]  所以你接近他的時候
[00:23:23.900 --> 00:23:24.600]  你也很開心
[00:23:24.600 --> 00:23:26.700]  因為你要黏一些陽光氣
[00:23:26.700 --> 00:23:27.600]  快樂的
[00:23:27.600 --> 00:23:29.000]  有些人他人生的經歷
[00:23:29.000 --> 00:23:30.300]  很多高高低低的
[00:23:30.300 --> 00:23:31.700]  但是他可以怎樣呢
[00:23:31.700 --> 00:23:34.300]  他可以明白你的
[00:23:34.300 --> 00:23:35.200]  他安慰的時候
[00:23:35.200 --> 00:23:36.900]  你特別有同感
[00:23:36.900 --> 00:23:37.900]  有一種共鳴感
[00:23:37.900 --> 00:23:39.700]  他不用說很多的東西
[00:23:39.700 --> 00:23:40.400]  原來這些都是
[00:23:40.400 --> 00:23:42.700]  聖靈給人的禮物
[00:23:42.700 --> 00:23:43.300]  留意
[00:23:43.300 --> 00:23:44.300]  保羅告訴我們
[00:23:44.300 --> 00:23:46.700]  聖靈將恩賜給信徒
[00:23:46.700 --> 00:23:47.600]  是慷慨的
[00:23:47.600 --> 00:23:48.900]  他說這個人有這樣
[00:23:48.900 --> 00:23:49.800]  那個人有那樣
[00:23:49.800 --> 00:23:50.600]  那個人有那樣
[00:23:50.600 --> 00:23:51.700]  其實他可以繼續說
[00:23:51.700 --> 00:23:53.100]  他不只說九樣
[00:23:53.100 --> 00:23:54.700]  不過不要那麼長氣
[00:23:54.700 --> 00:23:56.800]  他一反心你就明白了
[00:23:56.800 --> 00:23:58.100]  慷慨的
[00:23:58.100 --> 00:23:59.100]  人人都有
[00:23:59.100 --> 00:24:01.100]  並且每個人都不同的
[00:24:01.100 --> 00:24:03.100]  還有聖靈賜給人的第十一節
[00:24:03.100 --> 00:24:03.800]  他說
[00:24:03.800 --> 00:24:06.100]  這一切都是這位聖靈所運行
[00:24:06.100 --> 00:24:08.400]  是隨己意分給各人的
[00:24:08.400 --> 00:24:09.400]  隨己意的意思是
[00:24:09.400 --> 00:24:11.400]  祂有那種自決的能力
[00:24:11.400 --> 00:24:13.100]  祂不是說你求就行
[00:24:13.100 --> 00:24:14.700]  當然我們可以求的
[00:24:14.700 --> 00:24:16.800]  但是祂是按祂自己意思
[00:24:16.800 --> 00:24:18.000]  祂知道為什麼要給這個人
[00:24:18.000 --> 00:24:18.700]  為什麼要給這個人
[00:24:18.700 --> 00:24:19.600]  為什麼要給這個人
[00:24:19.600 --> 00:24:22.200]  為什麼不要全部給一個人
[00:24:22.200 --> 00:24:24.800]  是聖靈分給人的
[00:24:24.800 --> 00:24:25.500]  所以我很想
[00:24:25.500 --> 00:24:27.800]  我們的弟兄姊妹都學習
[00:24:27.800 --> 00:24:30.800]  領受聖靈的恩賜
[00:24:30.800 --> 00:24:32.700]  一方面我們明白
[00:24:32.700 --> 00:24:36.500]  既然恩賜的源頭在聖靈那裡
[00:24:36.500 --> 00:24:40.600]  我們就在態度上學謙卑
[00:24:40.600 --> 00:24:43.200]  這是當時哥倫多教會很需要的
[00:24:43.200 --> 00:24:44.000]  為什麼呢
[00:24:44.000 --> 00:24:45.800]  這麼多人有恩賜
[00:24:45.800 --> 00:24:48.100]  每個人都以為自己厲害
[00:24:48.100 --> 00:24:49.000]  我有本事
[00:24:49.000 --> 00:24:50.600]  我彈琴厲害
[00:24:50.600 --> 00:24:52.400]  我說話厲害
[00:24:52.400 --> 00:24:54.400]  我電腦厲害
[00:24:54.400 --> 00:24:55.800]  我關心人厲害
[00:24:55.800 --> 00:24:57.400]  你就不行了
[00:24:57.400 --> 00:24:59.000]  這些一切所謂的厲害
[00:24:59.000 --> 00:25:01.100]  來自誰
[00:25:01.100 --> 00:25:02.400]  來自聖靈
[00:25:02.400 --> 00:25:05.000]  有些人人生經驗很豐富
[00:25:05.000 --> 00:25:07.100]  就會自高自大
[00:25:07.100 --> 00:25:11.700]  我的長輩經常提醒我們
[00:25:11.700 --> 00:25:14.700]  我們吃鹽就比什麼多
[00:25:14.700 --> 00:25:16.200]  你吃米
[00:25:16.200 --> 00:25:18.200]  我們走橋就比什麼多
[00:25:18.200 --> 00:25:19.200]  走路
[00:25:19.200 --> 00:25:20.300]  他真的這樣
[00:25:20.300 --> 00:25:21.500]  所以他覺得
[00:25:21.500 --> 00:25:22.900]  年輕人懂什麼
[00:25:22.900 --> 00:25:24.800]  年輕女孩懂什麼
[00:25:24.800 --> 00:25:28.400]  但你知不知道不一定吃鹽多過吃米
[00:25:28.400 --> 00:25:30.700]  就代表你厲害
[00:25:30.700 --> 00:25:31.700]  不一定
[00:25:31.700 --> 00:25:35.400]  你吃多過我又如何
[00:25:35.400 --> 00:25:38.200]  不代表
[00:25:38.200 --> 00:25:39.900]  我們其他人不行
[00:25:39.900 --> 00:25:42.000]  有人曾經說
[00:25:42.000 --> 00:25:44.900]  剛剛聽一個例子
[00:25:44.900 --> 00:25:49.800]  就說病去抽血
[00:25:49.800 --> 00:25:54.100]  那個護士長還是什麼人
[00:25:54.100 --> 00:25:55.800]  抽10分鐘都抽不到
[00:25:55.800 --> 00:25:56.900]  挑都挑不到
[00:25:56.900 --> 00:25:57.900]  太太就說
[00:25:57.900 --> 00:25:59.700]  你找個抽血員
[00:25:59.700 --> 00:26:01.200]  那個人就說
[00:26:01.200 --> 00:26:04.300]  抽血員都是我教出來的
[00:26:04.300 --> 00:26:05.300]  代表什麼
[00:26:05.300 --> 00:26:06.800]  我懂的你不懂
[00:26:06.800 --> 00:26:09.100]  他有什麼厲害是我教的
[00:26:09.100 --> 00:26:10.500]  那個不是姐妹
[00:26:10.500 --> 00:26:12.100]  是會友的太太
[00:26:12.100 --> 00:26:13.600]  是微信主
[00:26:13.600 --> 00:26:17.000]  她是青出於藍的
[00:26:17.000 --> 00:26:18.300]  是嗎
[00:26:18.300 --> 00:26:18.900]  一定是
[00:26:18.900 --> 00:26:22.000]  是可以青出於藍的
[00:26:22.000 --> 00:26:23.000]  老師又如何
[00:26:23.000 --> 00:26:25.200]  有多少學生比老師厲害
[00:26:25.200 --> 00:26:26.400]  甚至我們傳遞人又如何
[00:26:26.400 --> 00:26:27.800]  我們有多少頂姐妹
[00:26:27.800 --> 00:26:29.300]  在各樣恩賜上
[00:26:29.300 --> 00:26:31.400]  比她多過我們
[00:26:31.400 --> 00:26:33.100]  青出於藍
[00:26:33.100 --> 00:26:35.600]  所以我們學習謙卑
[00:26:35.600 --> 00:26:37.600]  這一點我相信名堂的頂姐妹不難學習
[00:26:37.600 --> 00:26:40.300]  因為我們大部分的頂姐妹都很謙卑
[00:26:40.300 --> 00:26:42.100]  甚至我覺得有時過了籠是什麼
[00:26:42.100 --> 00:26:44.400]  太自卑了
[00:26:44.400 --> 00:26:45.600]  不行的
[00:26:45.600 --> 00:26:47.200]  我不懂的
[00:26:47.200 --> 00:26:49.500]  不可能的
[00:26:49.500 --> 00:26:50.900]  但當我們認識
[00:26:50.900 --> 00:26:52.800]  恩賜是性命比
[00:26:52.800 --> 00:26:54.800]  不是你行不行
[00:26:54.800 --> 00:26:55.700]  你可以不行的
[00:26:55.700 --> 00:26:57.200]  但誰行
[00:26:57.200 --> 00:26:58.400]  性靈行
[00:26:58.400 --> 00:27:00.700]  所以我們有另一句說話
[00:27:00.700 --> 00:27:01.600]  會說什麼
[00:27:01.600 --> 00:27:03.200]  按恩賜服事
[00:27:03.200 --> 00:27:05.500]  但都是靠恩典服事
[00:27:05.500 --> 00:27:07.400]  神給我們有足夠的恩典
[00:27:07.400 --> 00:27:10.000]  性靈給我們有足夠的能力
[00:27:10.000 --> 00:27:11.800]  給我們有足夠的經驗
[00:27:11.800 --> 00:27:13.600]  在我讀神學的時候也是
[00:27:13.600 --> 00:27:14.300]  我很掙扎
[00:27:14.300 --> 00:27:18.100]  很想我讀完社工的時候
[00:27:18.100 --> 00:27:20.400]  我心裡面的理想是我做兩件事
[00:27:20.400 --> 00:27:23.700]  因為覺得人生工作的經驗很重要
[00:27:23.700 --> 00:27:26.400]  但神的感動安排不是
[00:27:26.400 --> 00:27:29.100]  我讀完書就進神學院
[00:27:29.100 --> 00:27:30.900]  有人說你怕被人小看嗎
[00:27:30.900 --> 00:27:32.600]  你沒有做過事
[00:27:32.600 --> 00:27:34.200]  都有點害怕
[00:27:34.200 --> 00:27:35.900]  但如果神要使用我
[00:27:35.900 --> 00:27:37.500]  是不是那兩年經驗
[00:27:37.500 --> 00:27:42.200]  我就能夠有些自豪
[00:27:42.200 --> 00:27:43.500]  有些肯定
[00:27:43.500 --> 00:27:44.500]  甚至可能有些驕傲
[00:27:44.500 --> 00:27:45.300]  我都做過事了
[00:27:45.300 --> 00:27:47.000]  不要小看我
[00:27:47.000 --> 00:27:51.800]  我可以承認我真的沒有全職做過事
[00:27:51.800 --> 00:27:53.900]  真的沒有
[00:27:53.900 --> 00:27:55.400]  真的沒有
[00:27:55.400 --> 00:27:56.800]  那怎麼辦呢
[00:27:56.800 --> 00:27:57.900]  是不是代表我不明白
[00:27:57.900 --> 00:28:00.000]  做事第一時間會有辛苦
[00:28:00.000 --> 00:28:01.600]  是不是代表我不明白
[00:28:01.600 --> 00:28:05.000]  這個商界有多複雜
[00:28:05.000 --> 00:28:06.700]  有多黑暗
[00:28:06.700 --> 00:28:08.200]  或者有多少壓力
[00:28:08.200 --> 00:28:10.800]  有多少勾心鬥角的事呢
[00:28:10.800 --> 00:28:11.800]  不一定
[00:28:11.800 --> 00:28:13.800]  不是我聰明
[00:28:13.800 --> 00:28:16.200]  我深信是聖靈讓我
[00:28:16.200 --> 00:28:17.900]  有一個心我們可以聽
[00:28:17.900 --> 00:28:19.800]  我昨晚才跟一位姐妹說
[00:28:19.800 --> 00:28:21.400]  她說有時我們很狹窄
[00:28:21.400 --> 00:28:22.600]  做傳達不會很容易
[00:28:22.600 --> 00:28:25.200]  不知道這個世界發生什麼事
[00:28:25.200 --> 00:28:26.400]  好像脫節一樣
[00:28:26.400 --> 00:28:27.400]  有時真是
[00:28:27.400 --> 00:28:27.900]  但不要緊
[00:28:27.900 --> 00:28:29.900]  我們追不上的
[00:28:29.900 --> 00:28:31.000]  但我們追不上的時候
[00:28:31.000 --> 00:28:33.000]  可以有一個心我們去聽
[00:28:33.000 --> 00:28:35.300]  但一直沒有告訴我
[00:28:35.300 --> 00:28:36.400]  有時我們跟學生接觸
[00:28:36.400 --> 00:28:38.400]  你告訴我你現在在流行什麼
[00:28:38.400 --> 00:28:39.400]  在玩什麼遊戲機
[00:28:39.400 --> 00:28:40.500]  在看什麼電視
[00:28:40.500 --> 00:28:41.200]  電視不好看
[00:28:41.200 --> 00:28:43.100]  在看什麼劇集
[00:28:43.100 --> 00:28:44.700]  其他的劇集
[00:28:44.700 --> 00:28:46.200]  告訴我們
[00:28:46.200 --> 00:28:47.800]  是聖靈會幫助我們
[00:28:47.800 --> 00:28:51.400]  聖靈佔我們這個禮物
[00:28:51.400 --> 00:28:54.200]  領受聖靈的恩賜
[00:28:54.200 --> 00:28:57.200]  十九世紀有一個很出名的報道家
[00:28:57.200 --> 00:28:59.700]  他只是一個弄鞋子的人
[00:28:59.700 --> 00:29:02.200]  他叫做慕迪
[00:29:02.200 --> 00:29:05.200]  他原來說話是很嗒嗒咳咳
[00:29:05.200 --> 00:29:07.600]  但當他將自己的一對奉獻給神
[00:29:07.600 --> 00:29:09.500]  神呼召他使用他的時候
[00:29:09.500 --> 00:29:11.500]  有兩個老姐妹
[00:29:11.500 --> 00:29:13.800]  就不斷為他祈禱
[00:29:13.800 --> 00:29:15.200]  求神使用他
