
[00:00:00.000 --> 00:00:02.360]  好 各位電影姐妹 早晨
[00:25:23.800 --> 00:25:30.320]  每一天其實帶著一個不愉快的情緒去過活
[00:25:30.320 --> 00:25:34.400]  但是你也要如常生活
[00:25:34.400 --> 00:25:38.880]  笑口盈盈地每一天去上課
[00:25:38.880 --> 00:25:41.120]  做功課
[00:25:41.120 --> 00:25:44.760]  但當自己獨處的時候
[00:25:44.760 --> 00:25:49.840]  卻是自己面對很多的孤獨
[00:25:49.840 --> 00:25:51.320]  有時會想
[00:25:51.320 --> 00:25:54.560]  上主你不是呼召我嗎
[00:25:54.560 --> 00:25:58.000]  為什麼你要我經歷這些事情
[00:25:58.000 --> 00:26:01.000]  一复一日
[00:26:01.000 --> 00:26:03.400]  每日都處於一個很孤獨
[00:26:03.400 --> 00:26:05.480]  被困於黑暗
[00:26:05.480 --> 00:26:07.120]  好像在一個密閉空間
[00:26:07.120 --> 00:26:13.520]  不能呼吸走不出來的狀況
[00:26:13.520 --> 00:26:16.920]  為上主回應上主呼召
[00:26:16.920 --> 00:26:19.960]  為福音的緣故
[00:26:19.960 --> 00:26:24.520]  這個代價會不會太重
[00:26:24.520 --> 00:26:27.960]  受不了
[00:26:27.960 --> 00:26:29.920]  很想走
[00:26:29.920 --> 00:26:34.800]  很想離開神學院這個地方
[00:26:34.800 --> 00:26:39.000]  很想逃離上主的呼召
[00:26:39.000 --> 00:26:40.640]  但有一天
[00:26:40.640 --> 00:26:44.760]  上主給我遇見一個同學
[00:26:44.760 --> 00:26:49.400]  他一句很簡單的問候
[00:26:49.400 --> 00:26:56.560]  他卻是將我由一個黑暗裡拯救出來
[00:26:56.560 --> 00:27:01.480]  我沒有跟他分享過我發生過什麼事
[00:27:01.480 --> 00:27:06.160]  但上主卻是安排我遇見他
[00:27:06.160 --> 00:27:12.120]  將我從死亡的邊緣拯救出來
[00:27:12.120 --> 00:27:18.720]  你問我難道我很喜歡面對苦難嗎
[00:27:18.720 --> 00:27:23.280]  難道我真的想面對這些苦和痛嗎
[00:27:23.280 --> 00:27:27.600]  但是每一次經歷苦和痛之中
[00:27:27.600 --> 00:27:32.400]  我經歷到上主一次又一次的拯救
[00:27:32.400 --> 00:27:35.960]  在這些苦和痛的經歷之中
[00:27:35.960 --> 00:27:39.800]  我慢慢不再問為什麼的問題
[00:27:39.800 --> 00:27:46.360]  我不再問上主為什麼你要我經歷這些事情
[00:27:46.360 --> 00:27:51.120]  而是問什麼的問題
[00:27:51.120 --> 00:27:52.520]  什麼的問題就是
[00:27:52.520 --> 00:27:56.080]  上主你想我在這些苦和痛之中
[00:27:56.080 --> 00:27:59.040]  給我看見些什麼
[00:27:59.040 --> 00:28:01.600]  保羅看見上主拯救的大能
[00:28:01.600 --> 00:28:05.560]  要在他的軟弱上面彰顯出來
[00:28:05.560 --> 00:28:08.480]  弟兄姊妹可以想一想
[00:28:08.480 --> 00:28:10.120]  越有能力的人
[00:28:10.120 --> 00:28:14.120]  越不覺得需要借助外力的幫助
[00:28:14.120 --> 00:28:20.400]  因為他會覺得自己有能力去幫助自己
[00:28:20.400 --> 00:28:25.200]  依靠和相信的只有自己
[00:28:25.200 --> 00:28:28.960]  相反越是軟弱的人
[00:28:28.960 --> 00:28:32.920]  越感到很想需要有些外力
[00:28:32.920 --> 00:28:34.000]  自己能力
[00:28:34.000 --> 00:28:37.480]  自己以外的能力去幫助
[00:28:37.480 --> 00:28:40.600]  保羅也是
[00:28:40.600 --> 00:28:44.800]  他知道自己好像啞氣一樣
[00:28:44.800 --> 00:28:47.560]  面對一個又一個的困難
[00:28:47.560 --> 00:28:50.480]  他沒有辦法靠自己去捱過
[00:28:50.480 --> 00:28:55.120]  他見到他自己縱然身體軟弱
[00:28:55.120 --> 00:28:57.680]  是這麼脆弱
[00:28:57.680 --> 00:29:04.160]  上主是將基督放在他的生命
[00:29:04.160 --> 00:29:08.840]  甚至透過這個這麼脆弱的啞氣
[00:29:08.840 --> 00:29:12.200]  去彰顯耶穌基督對他的拯救
[00:29:12.200 --> 00:29:15.960]  用他的生命去見證基督
[00:29:15.960 --> 00:29:19.960]  上主不是要令保羅去受苦
[00:29:19.960 --> 00:29:21.680]  而是在受苦的過程裡面
[00:29:21.680 --> 00:29:25.280]  他經歷被上主所拯救所安慰
[00:29:25.280 --> 00:29:30.240]  這個也是上主要他看見的使命
[00:29:30.240 --> 00:29:35.120]  也都是保羅在十二章九到十節
[00:29:35.120 --> 00:29:39.240]  他自誇的從來都不是自誇他自己有什麼身份
[00:29:39.240 --> 00:29:43.480]  他自誇不是他自誇有多麼厲害
[00:29:43.480 --> 00:29:46.000]  他自誇的是自誇他自己的軟弱
[00:29:46.000 --> 00:29:51.640]  他自誇的是自己他現在面對著究竟有多困苦
[00:29:51.640 --> 00:29:54.480]  因為越軟弱
[00:29:54.480 --> 00:30:03.080]  越能夠彰顯上主怎樣在他身上施行拯救的能力
[00:30:03.080 --> 00:30:08.280]  因為他知道上主的恩典夠他用
[00:30:08.280 --> 00:30:17.840]  上主的能力在人的軟弱上面顯得完全
[00:30:17.840 --> 00:30:19.880]  另一個what的問題
[00:30:19.880 --> 00:30:22.840]  就是上主你要我在這些經歷裡面
[00:30:22.840 --> 00:30:26.200]  你想我做些什麼
[00:30:26.200 --> 00:30:30.160]  保羅不單單只是將焦點放在自己有多苦
[00:30:30.160 --> 00:30:32.520]  而是將他從基督
[00:30:32.520 --> 00:30:35.040]  他受苦 基督的受苦經歷
[00:30:35.040 --> 00:30:37.200]  他去看回自己
[00:30:37.200 --> 00:30:42.280]  他現在看回他自己受苦的經歷的意義是什麼
[00:30:42.280 --> 00:30:44.200]  保羅在四章十二節
[00:30:44.200 --> 00:30:45.200]  他講到
[00:30:45.200 --> 00:30:53.600]  這樣看來死是在我們身上運作 生卻在你們身上運作
[00:30:53.600 --> 00:30:59.280]  這些說話其實我們有些難於理解
[00:30:59.280 --> 00:31:03.160]  但如果我們去看一章四到七節
[00:31:03.160 --> 00:31:05.720]  我想邀請大家一齊去讀
[00:31:05.720 --> 00:31:06.920]  好
[00:31:06.920 --> 00:31:09.880]  我們在一切話當中
[00:31:09.880 --> 00:31:15.200]  他安慰我們 使我們能用上帝所賜的安慰
[00:31:15.200 --> 00:31:19.080]  和我們為神聖宗學人畫面的人
[00:31:19.080 --> 00:31:23.320]  即便我們得基督送受了多苦楚
[00:31:23.320 --> 00:31:27.480]  我們也靠基督得到安慰
[00:31:27.480 --> 00:31:30.040]  如果我們受受煩惱
[00:31:30.040 --> 00:31:34.200]  那是為使命不得安慰 不得拯救
[00:31:34.200 --> 00:31:36.360]  如果我們得到安慰
[00:31:36.360 --> 00:31:39.560]  那也是為使命不得安慰
[00:31:39.560 --> 00:31:45.720]  我為人使命而承受我們所受苦的安慰
[00:31:45.720 --> 00:31:50.120]  我為你所受的煩惱是確定的
[00:31:50.120 --> 00:31:54.200]  因為知道你不得了我的痛苦
[00:31:54.200 --> 00:31:57.840]  也因你不得了我的安慰
[00:31:57.840 --> 00:32:02.880]  保羅他看見他和他的團隊受苦
[00:32:02.880 --> 00:32:06.640]  是要經歷被基督拯救
[00:32:06.640 --> 00:32:09.480]  甚至他在一章八到九節
[00:32:09.480 --> 00:32:12.440]  他分享了他在亞細亞傳福音的經歷
[00:32:12.440 --> 00:32:14.720]  他直接面對死亡
[00:32:14.720 --> 00:32:17.880]  連生存的希望也沒有
[00:32:17.880 --> 00:32:21.640]  甚至他提到說
[00:32:21.640 --> 00:32:27.600]  他這次的旅程必死無疑
[00:32:27.600 --> 00:32:34.320]  但是上主卻將他們從死亡拯救出來
[00:32:34.320 --> 00:32:37.360]  所以他不單單只是告訴很多人
[00:32:37.360 --> 00:32:41.000]  或者告訴我們他有多苦
[00:32:41.000 --> 00:32:44.800]  而是他想透過這些死亡的經歷
[00:32:44.800 --> 00:32:47.960]  然後被上主拯救
[00:32:47.960 --> 00:32:54.440]  他將這份經驗去安慰那些正在受苦的人
[00:32:54.440 --> 00:32:59.720]  保羅明白基督到城獄身受苦的原因
[00:32:59.720 --> 00:33:03.320]  就是要為了安慰那些受苦的人
[00:33:03.320 --> 00:33:06.120]  同樣地保羅他也正在面對
[00:33:06.120 --> 00:33:08.400]  正在為福音受苦
[00:33:08.400 --> 00:33:10.280]  被鞭打
[00:33:10.280 --> 00:33:13.160]  被打到半死
[00:33:13.160 --> 00:33:15.080]  被排擠
[00:33:15.080 --> 00:33:16.640]  被羞辱
[00:33:16.640 --> 00:33:19.400]  被出賣
[00:33:19.400 --> 00:33:21.960]  但是他明白
[00:33:21.960 --> 00:33:25.480]  他就是要將這些苦難裡面
[00:33:25.480 --> 00:33:27.360]  被拯救的經歷
[00:33:27.360 --> 00:33:32.240]  要去安慰那些正在為福音受苦的人
[00:33:32.240 --> 00:33:35.800]  讓他們看見盼望
[00:33:35.800 --> 00:33:38.560]  保羅面對自己的處境
[00:33:38.560 --> 00:33:42.240]  並沒有只是停在他的苦之中
[00:33:42.240 --> 00:33:48.400]  而是他願意將自己的軟弱向哥林多人展示
[00:33:48.400 --> 00:33:53.680]  因為基督一次又一次地拯救他
[00:33:53.680 --> 00:33:58.360]  目的就是要從保羅他軟弱的肉體上面
[00:33:58.360 --> 00:33:59.800]  他軟弱的經歷上面
[00:33:59.800 --> 00:34:03.360]  去彰顯上主他自己的恩典
[00:34:03.360 --> 00:34:06.240]  走過他這個衰殘惱壞的生命
[00:34:06.240 --> 00:34:09.120]  去安慰一些看不見的盼望
[00:34:09.120 --> 00:34:13.600]  甚至陷入絕望的人當中
[00:34:13.600 --> 00:34:16.120]  其實我們需要很欣賞
[00:34:16.120 --> 00:34:20.080]  我們梁法堂的一班長者
[00:34:20.080 --> 00:34:22.360]  他們願意每一個月
[00:34:22.360 --> 00:34:26.760]  都一起跟我們教務一起去探訪
[00:34:26.760 --> 00:34:28.640]  去探訪一些回不來
[00:34:28.640 --> 00:34:31.400]  行動不便的肢體
[00:34:31.400 --> 00:34:36.120]  這班長者他們同樣經歷過不少的病患
[00:34:36.120 --> 00:34:41.440]  甚至他們有些都是行動不便
[00:34:41.440 --> 00:34:43.920]  但是他們仍然堅持去跟著
[00:34:43.920 --> 00:34:48.520]  我們一起去走樓梯去探訪
[00:34:48.520 --> 00:34:54.240]  他們正在見證他們怎樣為福音受苦
[00:34:54.240 --> 00:34:59.800]  同時他們用他們的生命去安慰
[00:34:59.800 --> 00:35:07.280]  正是其他正在經歷苦難的肢體
[00:35:07.280 --> 00:35:09.800]  大英姊妹
[00:35:09.800 --> 00:35:12.240]  保羅所面對的苦
[00:35:12.240 --> 00:35:15.040]  可能我們未必會經歷
[00:35:15.040 --> 00:35:18.120]  然而保羅寫《哥林多後書》這段經文
[00:35:18.120 --> 00:35:21.960]  他除了要為他使徒的身份辯護之外
[00:35:21.960 --> 00:35:26.440]  他同樣都要鼓勵一班正在受苦的人
[00:35:26.440 --> 00:35:28.800]  保羅跟我們一樣
[00:35:28.800 --> 00:35:31.960]  我們都是啞氣
[00:35:31.960 --> 00:35:34.960]  我們都是很輕易被一些事情去擊倒
[00:35:34.960 --> 00:35:38.200]  令到我們很痛很傷
[00:35:38.200 --> 00:35:41.000]  站不起來
[00:35:41.000 --> 00:35:43.360]  然而上主卻是將耶穌基督
[00:35:43.360 --> 00:35:45.400]  這個如此珍貴的寶貝
[00:35:45.400 --> 00:35:50.680]  放在我們這個又廉價又脆弱的啞氣身上
[00:35:50.680 --> 00:35:53.800]  目的是要讓我們明白
[00:35:53.800 --> 00:35:57.840]  上主從來沒有放棄過我們
[00:35:57.840 --> 00:36:02.120]  他沒有對著我們見死不救
[00:36:02.120 --> 00:36:04.840]  或者我們現在可能真正面對著
[00:36:04.840 --> 00:36:08.280]  很多的苦和痛
[00:36:08.280 --> 00:36:09.840]  但是我們要學習的
[00:36:09.840 --> 00:36:13.400]  不是問上主為什麼的問題
[00:36:13.400 --> 00:36:17.480]  而是去問上主什麼的問題
[00:36:17.480 --> 00:36:19.920]  我們面對這些苦和痛
[00:36:19.920 --> 00:36:22.200]  去問上主你要我看到些什麼
[00:36:22.200 --> 00:36:25.280]  你要我學習些什麼
[00:36:25.280 --> 00:36:26.960]  是否要學習去依靠你
[00:36:26.960 --> 00:36:30.160]  而不是依靠自己
[00:36:30.160 --> 00:36:36.320]  是否要學習去看見上主你的恩典
[00:36:36.320 --> 00:36:38.880]  我們習慣問why的問題
[00:36:38.880 --> 00:36:41.960]  可能會阻礙我們去看見
[00:36:41.960 --> 00:36:45.520]  上主對我們的安慰
[00:36:45.520 --> 00:36:48.520]  我們問what的問題
[00:36:48.520 --> 00:36:55.960]  卻是可能看見上主在黑暗裡面的光
[00:36:55.960 --> 00:37:00.120]  當我們看見照亮我們內心黑暗的光
[00:37:00.120 --> 00:37:03.520]  我們可能會在一個混亂的狀態
[00:37:03.520 --> 00:37:08.720]  慢慢慢慢一步找到那個盼望
[00:37:08.720 --> 00:37:12.720]  我們不再只是把焦點放在黑暗裡面
[00:37:12.720 --> 00:37:19.000]  而是我們去看見光的美好
[00:37:19.000 --> 00:37:21.800]  當然我們不是單單只是
[00:37:21.800 --> 00:37:25.120]  在經歷這些被拯救就算
[00:37:25.120 --> 00:37:29.160]  而是我們同樣要把這份被拯救和安慰的經歷
[00:37:29.160 --> 00:37:34.320]  去分享去安慰一些正在受苦的人
[00:37:34.320 --> 00:37:37.800]  我們不需要對著這些受苦的群體
[00:37:37.800 --> 00:37:39.280]  去說些什麼
[00:37:39.280 --> 00:37:41.400]  我們只需要
[00:37:41.400 --> 00:37:43.800]  將被拯救被上主拯救
[00:37:43.800 --> 00:37:46.880]  被上主的光照亮的真實
[00:37:46.880 --> 00:37:50.880]  去展示給他們看
[00:37:50.880 --> 00:37:54.120]  我們是軟弱
[00:37:54.120 --> 00:37:57.400]  我們可能現在正在受苦
[00:37:57.400 --> 00:38:01.400]  但我仍然坦然地面對
[00:38:01.400 --> 00:38:05.840]  我沒有失望沒有絕望
[00:38:05.840 --> 00:38:09.040]  上主將基督這個寶貝
[00:38:09.040 --> 00:38:12.080]  放在我們這個軟弱的人身上
[00:38:12.080 --> 00:38:15.640]  他將復活的盼望帶給我們
[00:38:15.640 --> 00:38:20.520]  眼前這種苦是短暫的
[00:38:20.520 --> 00:38:26.280]  將來看不見的榮耀才是永恆
[00:38:26.280 --> 00:38:31.880]  基於上主給了我們這份盼望
[00:38:31.880 --> 00:38:38.160]  以致我們能夠在這些軟弱上面繼續前行
[00:38:38.160 --> 00:38:44.400]  並且將這個盼望帶給其他受苦者
[00:38:44.400 --> 00:38:48.440]  等待節目有我們同心一同的祈禱
[00:38:48.440 --> 00:38:50.640]  親愛的耶穌基督
[00:38:50.640 --> 00:38:51.600]  很感謝祢
[00:38:51.600 --> 00:38:53.200]  祢真是捨身成仁
[00:38:53.200 --> 00:38:55.680]  祢降生在這個世上
[00:38:55.680 --> 00:38:56.920]  祢為我們犧牲
[00:38:56.920 --> 00:38:58.080]  祢親自示範
[00:38:58.080 --> 00:38:59.640]  祢如何走進這個世界
[00:38:59.640 --> 00:39:01.200]  如何服侍他人
[00:39:01.200 --> 00:39:04.280]  祢為我們去放下祢尊貴的身份
[00:39:04.280 --> 00:39:06.080]  祢不介意骯髒
[00:39:06.080 --> 00:39:09.440]  祢不介意自己的身份
[00:39:09.440 --> 00:39:11.800]  何必降到如此卑微
[00:39:11.800 --> 00:39:15.280]  但祢卻願意為眾人捨身
[00:39:15.280 --> 00:39:17.000]  為眾人服侍
[00:39:17.000 --> 00:39:19.480]  求祢真是幫助我們
[00:39:19.480 --> 00:39:22.640]  我們真是一個很脆弱的啞氣
[00:39:22.640 --> 00:39:26.040]  我們多面對很多不同的苦況
[00:39:26.040 --> 00:39:27.680]  但主要求祢
[00:39:27.680 --> 00:39:30.640]  求祢讓我們一次又一次回望
[00:39:30.640 --> 00:39:33.120]  望見祢對我們的拯救
[00:39:33.120 --> 00:39:34.800]  將這些拯救成為我們
[00:39:34.800 --> 00:39:38.280]  捉住我們向前行的一種盼望
[00:39:38.280 --> 00:39:39.360]  讓我們看見
[00:39:39.360 --> 00:39:42.640]  讓我們看見祢從來沒有丟棄過我們
[00:39:42.640 --> 00:39:44.840]  祢讓我們在這些苦裡面
[00:39:44.840 --> 00:39:46.720]  繼續堅持祢的信仰
[00:39:46.720 --> 00:39:49.760]  繼續堅持相信福音給我們的大能
[00:39:49.760 --> 00:39:51.280]  我們以上不配的禱告
[00:39:51.280 --> 00:39:53.160]  奉主耶穌基督聖名祈禱
[00:39:53.160 --> 00:39:53.960]  阿們
