
[00:00:00.000 --> 00:00:04.000]  今日很高興跟大家講到
[00:22:36.000 --> 00:22:40.000]  其實是希望成為我們的鼓勵
[00:22:40.000 --> 00:22:44.000]  最後我想提的是
[00:22:44.000 --> 00:22:49.000]  香港大家都知道面對很嚴峻的情況
[00:22:49.000 --> 00:22:52.000]  疫情又是第四波
[00:22:52.000 --> 00:22:58.000]  而且政治經濟的環境都很複雜不明朗
[00:22:58.000 --> 00:23:00.000]  我就想起雙城記
[00:23:00.000 --> 00:23:03.000]  Charles Dickens開場白
[00:23:03.000 --> 00:23:06.000]  他說這是一個最好的時代
[00:23:06.000 --> 00:23:08.000]  也是一個最壞的時代
[00:23:08.000 --> 00:23:10.000]  這是一個希望之春
[00:23:10.000 --> 00:23:12.000]  也是絕望之冬
[00:23:12.000 --> 00:23:14.000]  我們的前途擁有一切
[00:23:14.000 --> 00:23:17.000]  我們的前途好像一無所有
[00:23:17.000 --> 00:23:19.000]  弟兄姊妹你看到這裡
[00:23:19.000 --> 00:23:22.000]  你是不是覺得他似乎在講香港呢?
[00:23:22.000 --> 00:23:25.000]  我們香港有數十萬的基督徒
[00:23:25.000 --> 00:23:30.000]  有多少人能夠在將要來臨的黑夜和風雨當中
[00:23:30.000 --> 00:23:32.000]  屹立不倒
[00:23:32.000 --> 00:23:35.000]  甚至能夠把握時機展翅上騰
[00:23:35.000 --> 00:23:38.000]  我們有沒有喜樂的心像保羅一樣
[00:23:38.000 --> 00:23:40.000]  在困難中都傳福音
[00:23:40.000 --> 00:23:44.000]  在複雜的人際關係中都喜樂地傳福音呢?
[00:23:44.000 --> 00:23:47.000]  我的禱告就是傳恩堂的信徒
[00:23:47.000 --> 00:23:50.000]  在危險當中看到福音的契機
[00:23:50.000 --> 00:23:51.000]  倚靠聖靈的能力
[00:23:51.000 --> 00:23:53.000]  快樂地傳福音
[00:23:53.000 --> 00:23:55.000]  帶領多由信耶穌
[00:23:55.000 --> 00:23:57.000]  讓神的榮耀
[00:23:57.000 --> 00:23:59.000]  透過傳恩堂這個小小的教會
[00:23:59.000 --> 00:24:01.000]  大大的彰顯
[00:24:01.000 --> 00:24:03.000]  我們一起低頭禱告
[00:24:03.000 --> 00:24:05.000]  新教主我們多謝你
[00:24:05.000 --> 00:24:07.000]  多謝你幾年前
[00:24:07.000 --> 00:24:10.000]  感動幾位弟兄姊妹的心
[00:24:10.000 --> 00:24:13.000]  也招聚其他的弟兄姊妹
[00:24:13.000 --> 00:24:16.000]  來建立這個傳恩堂
[00:24:16.000 --> 00:24:17.000]  這個美好的群體
[00:24:17.000 --> 00:24:20.000]  我們學習彼此相愛
[00:24:20.000 --> 00:24:22.000]  同心合意的傳福音
[00:24:22.000 --> 00:24:24.000]  我們建立這個教會
[00:24:24.000 --> 00:24:25.000]  是為了宣教
[00:24:25.000 --> 00:24:27.000]  主求你的靈繼續帶領
[00:24:27.000 --> 00:24:28.000]  保守我們
[00:24:28.000 --> 00:24:31.000]  在將來的高和低
[00:24:31.000 --> 00:24:33.000]  困難和開朗的環境裏
[00:24:33.000 --> 00:24:35.000]  祝福每一位弟兄姊妹
[00:24:35.000 --> 00:24:37.000]  每一個信徒
[00:24:37.000 --> 00:24:40.000]  能夠有一個傳福音的心智
[00:24:40.000 --> 00:24:43.000]  又嘗到工作的果效
[00:24:43.000 --> 00:24:47.000]  又能夠經歷到傳福音的喜樂
[00:24:47.000 --> 00:24:48.000]  我們這樣禱告
[00:24:48.000 --> 00:24:49.000]  奉耶穌基督的名
[00:24:49.000 --> 00:24:50.000]  阿門
