
[00:00:00.000 --> 00:00:04.360]  2024年的奧林匹克運動會,大家都知道結束了
[00:20:42.360 --> 00:20:43.480]  作管理的侍奉
[00:20:43.480 --> 00:20:44.360]  行政的侍奉
[00:20:44.360 --> 00:20:47.000]  接待的侍奉
[00:20:47.000 --> 00:20:49.440]  總括一言就是
[00:20:49.440 --> 00:20:51.440]  無論你的使命如何
[00:20:51.440 --> 00:20:52.440]  工作如何
[00:20:52.440 --> 00:20:53.760]  崗位如何
[00:20:53.760 --> 00:20:58.120]  總要盡你的積分
[00:20:58.120 --> 00:21:00.360]  這就是這一句話
[00:21:00.360 --> 00:21:02.120]  應用在我們每一個
[00:21:02.120 --> 00:21:05.840]  不同領有不同使命的人身上
[00:21:05.840 --> 00:21:08.880]  都有同樣的勸勉
[00:21:08.880 --> 00:21:09.560]  大家都知道
[00:21:09.560 --> 00:21:10.680]  每一個賽道上面
[00:21:10.680 --> 00:21:13.080]  都會有一條終點線
[00:21:13.080 --> 00:21:15.040]  衝刺啊
[00:21:15.040 --> 00:21:16.080]  縮寧的道路
[00:21:16.080 --> 00:21:17.240]  縮寧的賽道上面
[00:21:17.240 --> 00:21:19.040]  都一樣有終結
[00:21:19.040 --> 00:21:20.480]  終點
[00:21:20.480 --> 00:21:21.080]  大家都聽過
[00:21:21.080 --> 00:21:22.960]  可能講過
[00:21:22.960 --> 00:21:25.280]  我們要我們的下一代怎麼樣
[00:21:25.280 --> 00:21:27.400]  贏在起跑線
[00:21:27.400 --> 00:21:31.080]  一定要有個好的開始
[00:21:31.080 --> 00:21:32.880]  但是留意保羅這裡所說的
[00:21:32.880 --> 00:21:34.960]  他說
[00:21:34.960 --> 00:21:39.920]  我們如何完成我們的賽事
[00:21:39.920 --> 00:21:44.880]  遠比於如何開始我們的賽事
[00:21:44.880 --> 00:21:49.160]  來得更加更加的重要
[00:21:49.160 --> 00:21:50.440]  大家都知道
[00:21:50.440 --> 00:21:52.960]  保羅他的開始毫不光彩
[00:21:52.960 --> 00:21:55.760]  他開始的時候就在逼迫教會
[00:21:55.760 --> 00:21:59.360]  在拘捕捉拿使徒
[00:21:59.360 --> 00:22:02.960]  他的縮寧的開始
[00:22:02.960 --> 00:22:04.720]  一點都不光彩
[00:22:04.720 --> 00:22:08.200]  但是當他遇到這個復活的主之後
[00:22:08.200 --> 00:22:10.880]  他就完全的被改變
[00:22:10.880 --> 00:22:17.720]  就成為了一個神所重用的領袖
[00:22:17.720 --> 00:22:21.040]  大概如果我們數一數的話
[00:22:21.040 --> 00:22:23.080]  大概在整個羅馬帝國裡面
[00:22:23.080 --> 00:22:24.720]  有超過十個城市
[00:22:24.720 --> 00:22:28.160]  保羅是建立過教會的
[00:22:28.160 --> 00:22:30.400]  新約有多少卷的聖經
[00:22:30.400 --> 00:22:32.520]  新約有二十七卷的聖經
[00:22:32.520 --> 00:22:34.280]  保羅差不多寫了一半
[00:22:34.280 --> 00:22:36.200]  寫了十三卷的書信
[00:22:36.200 --> 00:22:39.040]  很明顯神是重用保羅的
[00:22:39.040 --> 00:22:40.320]  他說
[00:22:40.320 --> 00:22:44.320]  而當保羅寫提摩太后書
[00:22:44.320 --> 00:22:45.720]  一般都估計
[00:22:45.720 --> 00:22:48.280]  他是在他離世之前
[00:22:48.280 --> 00:22:50.920]  最後寫的一個書卷
[00:22:50.920 --> 00:22:52.520]  他自己也知道
[00:22:52.520 --> 00:22:53.520]  他怎麼說
[00:22:53.520 --> 00:22:54.880]  他說我現在被曉得
[00:22:54.880 --> 00:22:57.480]  我離世的時候到了
[00:22:57.480 --> 00:23:00.160]  他知道他很快就會為主殉道
[00:23:00.160 --> 00:23:02.360]  大概當時的尼祿王
[00:23:02.360 --> 00:23:05.080]  已經宣判了他的死刑
[00:23:05.080 --> 00:23:07.760]  又或者將要宣判他的死刑
[00:23:07.760 --> 00:23:09.160]  所以保羅知道
[00:23:09.160 --> 00:23:11.720]  他被處決要殉道的日子
[00:23:11.720 --> 00:23:13.640]  很快就來到
[00:23:13.640 --> 00:23:14.600]  但我想大家留意
[00:23:14.600 --> 00:23:18.000]  我們一路讀這幾節經文的時候
[00:23:18.000 --> 00:23:20.520]  我想大家很認真去想想
[00:23:20.520 --> 00:23:23.760]  如果我們要很認真明白
[00:23:23.760 --> 00:23:25.280]  理解這幾節經文的時候
[00:23:25.280 --> 00:23:27.240]  我們一定需要
[00:23:27.240 --> 00:23:29.160]  代入保羅的位置
[00:23:29.160 --> 00:23:30.800]  去想一想
[00:23:30.800 --> 00:23:33.160]  感受他會有的感受
[00:23:33.160 --> 00:23:35.560]  我們會更加明白
[00:23:35.560 --> 00:23:39.400]  這幾節經文背後要帶出的意思
[00:23:39.400 --> 00:23:39.960]  好了
[00:23:39.960 --> 00:23:42.240]  首先我們需要理解的就是
[00:23:42.240 --> 00:23:43.560]  究竟他是誰
[00:23:43.560 --> 00:23:44.840]  他的背景是怎樣
[00:23:44.840 --> 00:23:47.120]  我們看看聖經怎麼說他的背景
[00:23:47.120 --> 00:23:49.040]  這是保羅自己說的
[00:23:49.040 --> 00:23:51.200]  他說我第八天就受割禮
[00:23:51.200 --> 00:23:52.680]  我是以色列族
[00:23:52.680 --> 00:23:56.000]  變亞民族派的人
[00:23:56.000 --> 00:23:57.520]  是希伯來人
[00:23:57.520 --> 00:23:59.080]  所生的希伯來人
[00:23:59.080 --> 00:24:00.040]  就律法來說
[00:24:00.040 --> 00:24:01.760]  我是法利塞人
[00:24:01.760 --> 00:24:05.280]  我受訓練於加碼列的門下
[00:24:05.280 --> 00:24:08.680]  按照我們祖宗嚴謹的法律
[00:24:08.680 --> 00:24:09.720]  來受訓練
[00:24:09.720 --> 00:24:11.800]  所以我是很熱心
[00:24:11.800 --> 00:24:14.880]  侍奉天父上帝的
[00:24:14.880 --> 00:24:16.200]  他也說到
[00:24:16.200 --> 00:24:20.280]  當人發現
[00:24:20.280 --> 00:24:22.440]  保羅原來是羅馬籍的
[00:24:22.440 --> 00:24:23.520]  就問保羅
[00:24:23.520 --> 00:24:24.920]  你是羅馬人嗎
[00:24:24.920 --> 00:24:26.360]  保羅說對 我是羅馬人
[00:24:26.360 --> 00:24:28.080]  你的千夫莊就立刻說
[00:24:28.080 --> 00:24:31.880]  哇 我要花很多錢才能買到羅馬國籍
[00:24:31.880 --> 00:24:33.320]  保羅說很簡單一句
[00:24:33.320 --> 00:24:36.000]  我生來就是
[00:24:36.000 --> 00:24:38.960]  就是告訴我們什麼
[00:24:38.960 --> 00:24:39.760]  就是告訴我們
[00:24:39.760 --> 00:24:43.560]  保羅不是隨便在街市找一個市井之徒
[00:24:43.560 --> 00:24:46.000]  他不是那些普通的市井之徒
[00:24:46.000 --> 00:24:47.320]  他是什麼
[00:24:47.320 --> 00:24:50.560]  他是一個有尊貴羅馬國籍
[00:24:50.560 --> 00:24:52.800]  是一個純種的猶太人
[00:24:52.800 --> 00:24:54.560]  屬於變亞民族派
[00:24:54.560 --> 00:24:55.600]  在宗教上來說
[00:24:55.600 --> 00:24:57.400]  是一個虔誠的法利塞人
[00:24:57.400 --> 00:25:04.160]  也是在這個受教於加馬列門下的一個高級知識分子
[00:25:04.160 --> 00:25:06.040]  哇 你說這樣的條件
[00:25:06.040 --> 00:25:07.240]  擺在今天的社會
[00:25:07.240 --> 00:25:08.760]  你猜是一個怎樣的人
[00:25:08.760 --> 00:25:11.680]  哇 這個人一定是什麼
[00:25:11.680 --> 00:25:15.840]  有權 有勢 有名譽 有財富
[00:25:15.840 --> 00:25:16.960]  帥不帥也好
[00:25:16.960 --> 00:25:22.080]  都一定有大班女孩子想嫁給他
[00:25:22.080 --> 00:25:24.360]  是不是
[00:25:24.360 --> 00:25:26.360]  但我想大家想一想
[00:25:26.360 --> 00:25:29.320]  如果你是一個這麼出色的年輕人的父母
[00:25:29.320 --> 00:25:30.880]  你是他們的父母
[00:25:30.880 --> 00:25:32.760]  有一天這個年輕人回到家
[00:25:32.760 --> 00:25:33.920]  爸爸媽媽
[00:25:33.920 --> 00:25:36.960]  我決定放棄我所有發展
[00:25:36.960 --> 00:25:38.680]  和成功的機會
[00:25:38.680 --> 00:25:40.680]  我不要這些東西
[00:25:40.680 --> 00:25:44.440]  我要做一個傳道人
[00:25:44.440 --> 00:25:48.720]  你做父母你會說些什麼
[00:25:48.720 --> 00:25:51.840]  我聽說有一個香港的基督徒
[00:25:51.840 --> 00:25:56.400]  在七十年代被父母送到外國讀醫
[00:25:56.400 --> 00:25:58.960]  成功畢業
[00:25:58.960 --> 00:26:00.800]  父母用了很多的金錢
[00:26:00.800 --> 00:26:03.760]  很多的心血栽培這個兒子
[00:26:03.760 --> 00:26:04.800]  成為一個醫生
[00:26:04.800 --> 00:26:08.240]  好了 回到香港做了一段時間醫生之後
[00:26:08.240 --> 00:26:09.120]  怎樣
[00:26:09.120 --> 00:26:10.560]  回去跟他爸爸媽媽說
[00:26:10.560 --> 00:26:13.120]  爸爸媽媽我決定不做醫生
[00:26:13.120 --> 00:26:15.760]  我決定要成為一個傳道人
[00:26:15.760 --> 00:26:18.040]  你猜他父母有什麼反應
[00:26:18.040 --> 00:26:20.400]  什麼感受
[00:26:20.400 --> 00:26:21.560]  憤怒
[00:26:21.560 --> 00:26:23.320]  失望
[00:26:23.320 --> 00:26:25.080]  可能覺得兒子出賣他們
[00:26:25.080 --> 00:26:26.000]  不負責任
[00:26:26.000 --> 00:26:28.200]  沉迷宗教
[00:26:28.200 --> 00:26:30.320]  那保羅呢
[00:26:30.320 --> 00:26:31.760]  我不知道保羅需不需要
[00:26:31.760 --> 00:26:33.960]  向他的父母交代他這個決定
[00:26:33.960 --> 00:26:34.840]  但如果要的時候
[00:26:34.840 --> 00:26:37.800]  我相信畫面一定不漂亮
[00:26:37.800 --> 00:26:38.880]  對不對
[00:26:38.880 --> 00:26:40.600]  我們要問的問題就是
[00:26:40.600 --> 00:26:43.680]  保羅你有美好的前途等著你
[00:26:43.680 --> 00:26:46.000]  為什麼你要放棄一個這麼美好
[00:26:46.000 --> 00:26:47.480]  這麼燦爛的將來
[00:26:47.480 --> 00:26:52.720]  要成為耶穌基督的跟隨者呢
[00:26:52.720 --> 00:26:56.080]  是不是因為一時的聯誘無知
[00:26:56.080 --> 00:26:57.280]  意氣用事
[00:26:57.280 --> 00:27:02.040]  一個輕率的決定
[00:27:02.040 --> 00:27:04.240]  我見過很多年輕人在一些
[00:27:04.240 --> 00:27:05.840]  憤兄會 培靈會
[00:27:05.840 --> 00:27:07.000]  當牧師說
[00:27:07.000 --> 00:27:08.720]  哪一個願意全時間出來侍奉
[00:27:08.720 --> 00:27:14.000]  很多年輕人都立刻火熱地舉手
[00:27:14.000 --> 00:27:15.760]  統計告訴我們
[00:27:15.760 --> 00:27:20.320]  通常出來的大多數都不會成為
[00:27:20.320 --> 00:27:23.720]  全世界的教會領袖
[00:27:23.720 --> 00:27:24.600]  為什麼
[00:27:24.600 --> 00:27:27.440]  年輕人都是衝動
[00:27:27.440 --> 00:27:28.720]  那保羅是不是這樣
[00:27:28.720 --> 00:27:30.600]  保羅是不是衝動
[00:27:30.600 --> 00:27:32.560]  不如我們看看聖經怎麼說
[00:27:32.560 --> 00:27:35.280]  保羅跟隨耶穌之後發生什麼事
[00:27:35.280 --> 00:27:37.040]  好不好
[00:27:37.040 --> 00:27:38.400]  保羅自己說
[00:27:38.400 --> 00:27:39.280]  他說
[00:27:39.280 --> 00:27:42.160]  我比其他的使徒多受勞苦
[00:27:42.160 --> 00:27:44.360]  受鞭打
[00:27:44.360 --> 00:27:45.880]  受被棍打
[00:27:45.880 --> 00:27:47.120]  被石頭打
[00:27:47.120 --> 00:27:49.000]  遇到船壞
[00:27:49.000 --> 00:27:50.200]  走遠路
[00:27:50.200 --> 00:27:51.520]  遭江河的危險
[00:27:51.520 --> 00:27:52.400]  盜賊的危險
[00:27:52.400 --> 00:27:53.240]  同族的危險
[00:27:53.240 --> 00:27:54.200]  外邦的危險
[00:27:54.200 --> 00:27:55.800]  又飢又渴
[00:27:55.800 --> 00:27:57.040]  多次不得食
[00:27:57.040 --> 00:27:58.000]  受寒冷
[00:27:58.000 --> 00:28:01.560]  赤身露體
[00:28:01.560 --> 00:28:03.720]  看不看得到
[00:28:03.720 --> 00:28:05.200]  保羅所經驗到
[00:28:05.200 --> 00:28:07.280]  跟隨耶穌基督
[00:28:07.280 --> 00:28:08.360]  他沒有過安逸
[00:28:08.360 --> 00:28:10.400]  開心快活的日子
[00:28:10.400 --> 00:28:11.320]  反而是什麼
[00:28:11.320 --> 00:28:12.920]  反而在這麼多年裏面
[00:28:12.920 --> 00:28:14.040]  跟隨耶穌基督
[00:28:14.040 --> 00:28:16.320]  他所面對的就是這些痛苦
[00:28:16.320 --> 00:28:16.920]  挑戰
[00:28:16.920 --> 00:28:17.520]  困難
[00:28:17.520 --> 00:28:19.280]  逼迫
[00:28:19.280 --> 00:28:20.080]  但是
[00:28:20.080 --> 00:28:21.320]  所有的困難
[00:28:21.320 --> 00:28:22.720]  所有的挑戰
[00:28:22.720 --> 00:28:26.280]  沒有讓保羅放棄他的信仰
[00:28:26.280 --> 00:28:27.320]  就是告訴我們什麼
[00:28:27.320 --> 00:28:28.600]  就是告訴我們
[00:28:28.600 --> 00:28:30.480]  保羅決定跟隨耶穌基督
[00:28:30.480 --> 00:28:33.040]  並不是一個倉促
[00:28:33.040 --> 00:28:34.280]  義氣用事的決定
[00:28:34.280 --> 00:28:37.480]  而是一個真心相信耶穌基督
[00:28:37.480 --> 00:28:39.800]  跟隨耶穌基督的決定
[00:28:39.800 --> 00:28:40.560]  那你說
[00:28:40.560 --> 00:28:42.200]  為什麼會這樣
[00:28:42.200 --> 00:28:44.120]  當然有一些東西
[00:28:44.120 --> 00:28:44.800]  是不是
[00:28:44.800 --> 00:28:46.560]  當然有一些東西
[00:28:46.560 --> 00:28:48.120]  維持著他
[00:28:48.120 --> 00:28:50.320]  無論環境如何
[00:28:50.320 --> 00:28:52.440]  他都不離不棄耶穌基督
[00:28:52.440 --> 00:28:54.200]  那這件事究竟是什麼
[00:28:54.200 --> 00:28:54.920]  什麼
[00:28:54.920 --> 00:29:01.480]  讓保羅有這樣的表現
[00:29:01.480 --> 00:29:02.040]  保羅說
[00:29:02.040 --> 00:29:04.960]  那美好的仗
[00:29:04.960 --> 00:29:06.760]  我
[00:29:06.760 --> 00:29:08.480]  已經打過了
[00:29:08.480 --> 00:29:09.160]  當跑過路
[00:29:09.160 --> 00:29:09.920]  我已經跑盡了
[00:29:09.920 --> 00:29:12.960]  所信的道路我已經守住了
[00:29:12.960 --> 00:29:15.560]  但是我覺得保羅說這句話
[00:29:15.560 --> 00:29:17.480]  是不是向自己交代
[00:29:17.480 --> 00:29:17.880]  哎呀
[00:29:17.880 --> 00:29:19.280]  我跟每個人都說
[00:29:19.280 --> 00:29:20.160]  我信耶穌
[00:29:20.160 --> 00:29:21.000]  好頭好尾
[00:29:21.000 --> 00:29:22.280]  我無論如何都要撐過去
[00:29:22.280 --> 00:29:24.520]  是不是這麼簡單
[00:29:24.520 --> 00:29:25.840]  或者
[00:29:25.840 --> 00:29:26.960]  但是我想問更加重要的
[00:29:26.960 --> 00:29:27.880]  不知道大家記不記得
[00:29:27.880 --> 00:29:29.320]  保羅曾經這樣說過
[00:29:29.320 --> 00:29:29.880]  他說
[00:29:29.880 --> 00:29:31.680]  因為我們眾人必要在
[00:29:31.680 --> 00:29:34.840]  耶穌基督台前顯露出來
[00:29:34.840 --> 00:29:36.680]  叫各人按照本身所行的
[00:29:36.680 --> 00:29:39.320]  或善或惡受報
[00:29:39.320 --> 00:29:40.920]  這樣看來
[00:29:40.920 --> 00:29:46.240]  我們各人必要將自己的事
[00:29:46.240 --> 00:29:49.960]  在神面前說明
[00:29:49.960 --> 00:29:52.320]  每一個相信耶穌基督的人
[00:29:52.320 --> 00:29:55.480]  將來在神面前
[00:29:55.480 --> 00:29:56.600]  我們都要交賬
[00:29:56.600 --> 00:29:58.120]  交什麼賬
[00:29:58.120 --> 00:30:01.440]  所有我們在這個世上做過的事情
[00:30:01.440 --> 00:30:03.160]  所有一些神希望我們做
[00:30:03.160 --> 00:30:05.920]  但是我們卻是沒有做的事情
[00:30:05.920 --> 00:30:08.880]  我們都要向神交賬
[00:30:08.880 --> 00:30:10.960]  保羅知道的很清楚
[00:30:10.960 --> 00:30:18.160]  所以在他離世臨近的日子
[00:30:18.160 --> 00:30:21.320]  保羅回望他的生命
[00:30:21.320 --> 00:30:23.800]  他對人生的一個結語
[00:30:23.800 --> 00:30:26.400]  那美好賬我已經打過了
[00:30:26.400 --> 00:30:29.680]  當跑的道已經跑盡了
[00:30:29.680 --> 00:30:32.440]  所信的道我已經守住了
[00:30:32.440 --> 00:30:33.640]  我覺得這個第七節
[00:30:33.640 --> 00:30:35.160]  這一節的經文
[00:30:35.160 --> 00:30:36.720]  是神預備
[00:30:36.720 --> 00:30:39.160]  是保羅預備將來要見神面
[00:30:39.160 --> 00:30:41.920]  要交賬的說話
[00:30:41.920 --> 00:30:44.000]  看得到他都很有信心
[00:30:44.000 --> 00:30:46.120]  很有信心神必定會接留他
[00:30:46.120 --> 00:30:47.800]  肯定他的勞苦
[00:30:47.800 --> 00:30:50.240]  他都相信神為他存留
[00:30:50.240 --> 00:30:53.160]  預備一個公義的冠冕
[00:30:53.160 --> 00:30:55.280]  這就是我們所說的
[00:30:55.280 --> 00:30:58.200]  一個運動場上拿金牌
[00:30:58.200 --> 00:30:59.960]  生命的金牌
[00:30:59.960 --> 00:31:04.080]  終極神對我們工作過後的肯定
[00:31:04.080 --> 00:31:06.160]  雖然保羅在那個時間
[00:31:06.160 --> 00:31:10.080]  不是還有很多日子
[00:31:10.080 --> 00:31:16.480]  也許他都知道將要殉道
[00:31:16.480 --> 00:31:17.560]  但我想大家留意
[00:31:17.560 --> 00:31:18.600]  在經文裏面
[00:31:18.600 --> 00:31:20.920]  我們看不到任何蛛絲馬跡
[00:31:20.920 --> 00:31:24.600]  是透露到他對將要面對的死亡
[00:31:24.600 --> 00:31:25.800]  有任何的恐懼
[00:31:25.800 --> 00:31:26.640]  憂慮
[00:31:26.640 --> 00:31:28.160]  或者是苦讀
[00:31:28.160 --> 00:31:29.160]  沒有的
[00:31:29.160 --> 00:31:30.320]  是吧
[00:31:30.320 --> 00:31:31.040]  我想問大家
[00:31:31.040 --> 00:31:32.880]  如果你是保羅
[00:31:32.880 --> 00:31:34.440]  一生服侍主
[00:31:34.440 --> 00:31:36.400]  別說享受世事
[00:31:36.400 --> 00:31:40.040]  每天都要面對不同的苦難
[00:31:40.040 --> 00:31:43.960]  現在來到將要被判死刑的時候
[00:31:43.960 --> 00:31:46.080]  你的心情是怎樣的呢
[00:31:46.080 --> 00:31:48.560]  你會不會恐懼
[00:31:48.560 --> 00:31:51.520]  會不會憂慮
[00:31:51.520 --> 00:31:55.400]  會不會苦讀
[00:31:55.400 --> 00:31:56.320]  你可以說
[00:31:56.320 --> 00:31:58.360]  我們怎會好像保羅那樣判死刑
[00:31:58.360 --> 00:32:01.600]  我們都是在守法的公民
[00:32:01.600 --> 00:32:04.360]  怎會好像保羅那樣被判死刑
[00:32:04.360 --> 00:32:04.840]  不會的
[00:32:04.840 --> 00:32:07.400]  不會發生在我身上
[00:32:07.400 --> 00:32:10.360]  當我去大陸的行程
[00:32:10.360 --> 00:32:11.680]  玩完了
[00:32:11.680 --> 00:32:14.840]  我們要由成都坐飛機飛回香港
[00:32:14.840 --> 00:32:16.960]  由香港轉機
[00:32:16.960 --> 00:32:18.760]  大家知不知道
[00:32:18.760 --> 00:32:20.400]  我回來那段時間
[00:32:20.400 --> 00:32:21.880]  香港那段時間是打風的
[00:32:21.880 --> 00:32:24.320]  很大風
[00:32:24.320 --> 00:32:29.040]  我坐這個飛機
[00:32:29.040 --> 00:32:32.760]  飛機在香港終於要降落的時候
[00:32:32.760 --> 00:32:34.040]  很大風
[00:32:34.040 --> 00:32:36.560]  我坐得近窗口看著
[00:32:36.560 --> 00:32:39.560]  飛機這樣
[00:32:39.560 --> 00:32:40.840]  我看到快要降落的時候
[00:32:40.840 --> 00:32:42.680]  你知道我的感覺是甚麼嗎
[00:32:42.680 --> 00:32:43.520]  這次死定了
[00:32:43.520 --> 00:32:45.200]  一定撞
[00:32:45.200 --> 00:32:47.360]  這樣的飛機
[00:32:47.360 --> 00:32:48.560]  我心想一定撞
[00:32:48.560 --> 00:32:51.640]  我本來不知道會不會死
[00:32:51.640 --> 00:32:55.200]  我就心想這次一定撞
[00:32:55.200 --> 00:32:57.360]  在最後落地
[00:32:57.360 --> 00:32:59.320]  我差幾米而已
[00:32:59.320 --> 00:33:01.000]  飛機師做了一個
[00:33:01.000 --> 00:33:02.920]  最後一兩秒鐘的決定
[00:33:02.920 --> 00:33:04.120]  抽頭
[00:33:04.120 --> 00:33:05.200]  飛機重新起飛
[00:33:05.200 --> 00:33:06.200]  不降落
[00:33:06.200 --> 00:33:07.240]  雖然如果降落的話
[00:33:07.240 --> 00:33:10.560]  一定是硬著陸
[00:33:10.560 --> 00:33:13.040]  今天不知道會不會記得我
[00:33:13.040 --> 00:33:15.880]  那個司機猛然抽頭
[00:33:15.880 --> 00:33:20.040]  然後在天空上等風過了
[00:33:20.040 --> 00:33:21.160]  等了不久
[00:33:21.160 --> 00:33:21.880]  最後沒有油
[00:33:21.880 --> 00:33:22.520]  怎麼辦
[00:33:22.520 --> 00:33:26.640]  要飛到海南島那邊降落
[00:33:26.640 --> 00:33:29.920]  當我在上空盤旋
[00:33:29.920 --> 00:33:31.920]  等風停的時候
[00:33:31.920 --> 00:33:34.360]  周圍都是閃電
[00:33:34.360 --> 00:33:35.160]  周圍都是閃電
[00:33:35.160 --> 00:33:36.480]  看到閃電
[00:33:36.480 --> 00:33:38.160]  那時候我的心情是怎樣
[00:33:38.160 --> 00:33:41.160]  我就可以等待一個宣判
[00:33:41.160 --> 00:33:44.600]  生命的宣判
[00:33:44.600 --> 00:33:45.680]  弟兄姊妹
[00:33:45.680 --> 00:33:48.040]  生命很脆弱
[00:33:48.040 --> 00:33:49.800]  生命很有限
[00:33:49.800 --> 00:33:52.560]  生命很短暫
[00:33:52.560 --> 00:33:54.680]  我們同意與不同意
[00:33:54.680 --> 00:33:56.240]  我們都要明白
[00:33:56.240 --> 00:33:58.880]  生命有很多事情
[00:33:58.880 --> 00:34:01.160]  是我們不能夠控制的
[00:34:01.160 --> 00:34:04.800]  也許今天我下次去看醫生的時候
[00:34:04.800 --> 00:34:08.600]  醫生給我一個健康報告
[00:34:08.600 --> 00:34:10.480]  也許這個報告就是告訴我
[00:34:10.480 --> 00:34:13.760]  我的生命的宣判都未定
[00:34:13.760 --> 00:34:15.000]  我們每一個人都要面對
[00:34:15.000 --> 00:34:17.400]  同樣樣的生命宣判
[00:34:17.400 --> 00:34:19.800]  保羅用他的生命來告訴我們
[00:34:19.800 --> 00:34:21.040]  作為基督徒
[00:34:21.040 --> 00:34:22.800]  最寶貴的東西
[00:34:22.800 --> 00:34:25.400]  不是地上的生命
[00:34:25.400 --> 00:34:26.800]  聽清楚
[00:34:26.800 --> 00:34:27.640]  當我們明白
[00:34:27.640 --> 00:34:29.320]  我們最寶貴的東西
[00:34:29.320 --> 00:34:30.200]  不是地上的生命
[00:34:30.200 --> 00:34:32.000]  而是天上的生命的時候
[00:34:32.000 --> 00:34:34.040]  一切的宣判
[00:34:34.040 --> 00:34:39.320]  我們會用另一個角度去理解
[00:34:39.320 --> 00:34:41.240]  我們最重要的是天上的生命
[00:34:41.240 --> 00:34:44.840]  神對我們的讚美
[00:34:44.840 --> 00:34:46.680]  當我們見神的時候
[00:34:46.680 --> 00:34:48.120]  如果神跟我們說
[00:34:48.120 --> 00:34:52.120]  你是一個又良善又忠心的僕人
[00:34:52.120 --> 00:34:57.120]  進來享受我為你預備生命的冠冕
[00:34:57.120 --> 00:34:59.000]  這個就是我們最大的獎賞
[00:34:59.000 --> 00:35:01.200]  所以最重要我們需要問的問題
[00:35:01.200 --> 00:35:02.720]  不是說神啊
[00:35:02.720 --> 00:35:05.640]  我們在世的日子有多長
[00:35:05.640 --> 00:35:07.200]  我什麼時候會離世
[00:35:07.200 --> 00:35:09.120]  我怎麼離世
[00:35:09.120 --> 00:35:11.040]  頂多這問題不再重要
[00:35:11.040 --> 00:35:11.800]  重要的是
[00:35:11.800 --> 00:35:14.360]  究竟在我們仍然在人生路上的時候
[00:35:14.360 --> 00:35:16.960]  我們有沒有完成神給我們的使命
[00:35:16.960 --> 00:35:20.240]  我們的一生是不是配受神的恩典
[00:35:20.240 --> 00:35:21.800]  我們走在人生路上的時候
[00:35:21.800 --> 00:35:23.280]  我們是不是真的愛主
[00:35:23.280 --> 00:35:24.800]  正如保羅說的
[00:35:24.800 --> 00:35:28.960]  我們是不是愛慕他顯然的人
[00:35:28.960 --> 00:35:31.520]  如果我們是的時候
[00:35:31.520 --> 00:35:34.120]  這是神的應許
[00:35:34.120 --> 00:35:38.040]  神會為我們存留公義的觀念
[00:35:38.040 --> 00:35:41.240]  等待我們進入祂的榮耀裡面
[00:35:41.240 --> 00:35:42.200]  感謝天父上帝
[00:35:42.200 --> 00:35:44.120]  請我們同低頭祈禱
[00:35:44.120 --> 00:35:45.600]  主祖父祈禱我們多謝你
[00:35:45.600 --> 00:35:46.640]  因為我們知道
[00:35:46.640 --> 00:35:48.280]  無論環境如何
[00:35:48.280 --> 00:35:51.440]  無論我們所面對生活的困境如何
[00:35:51.440 --> 00:35:53.040]  就是你仍然的愛我們
[00:35:53.040 --> 00:35:54.760]  你的恩典不離不棄
[00:35:54.760 --> 00:35:58.760]  問題就屬於我們如何依靠你的恩典
[00:35:58.760 --> 00:35:59.880]  你的帶領
[00:35:59.880 --> 00:36:00.800]  你的保守
[00:36:00.800 --> 00:36:03.760]  來面對世間種種的一切
[00:36:03.760 --> 00:36:04.800]  求你幫助我們
[00:36:04.800 --> 00:36:07.400]  讓我們得到這個屬天的智慧
[00:36:07.400 --> 00:36:09.200]  活出屬天的人生
[00:36:09.200 --> 00:36:10.360]  多謝你給我們一起祈禱
[00:36:10.360 --> 00:36:12.120]  奉主命求
