
[00:00:00.000 --> 00:00:01.280]  祝兄姊妹平安
[00:22:00.620 --> 00:22:03.620]  神在當中的工作是非常的奇妙
[00:22:03.620 --> 00:22:05.620]  不知道大家有沒有認識一位基督徒
[00:22:05.620 --> 00:22:07.620]  或聽過他的一個故事
[00:22:07.620 --> 00:22:10.620]  他出生就沒有識知
[00:22:10.620 --> 00:22:12.620]  他自己出生之後他覺得
[00:22:12.620 --> 00:22:16.620]  我都不知道為什麼要生存在世界上
[00:22:16.620 --> 00:22:17.620]  有沒有意義
[00:22:17.620 --> 00:22:21.620]  但是神就藉著信仰翻轉了他的生命
[00:22:21.620 --> 00:22:24.620]  也是因為他現在在世界不同的地方
[00:22:24.620 --> 00:22:25.620]  祝福了很多人
[00:22:25.620 --> 00:22:29.620]  那我們看一下他的一個經歷
[00:22:29.620 --> 00:22:33.620]  可不可以幫我打開這個影片好不好
[00:22:33.620 --> 00:22:35.620]  聲音可以大一點
[00:22:43.620 --> 00:22:45.620]  Hello
[00:22:45.620 --> 00:22:47.620]  Dear Principal Nicholas Wojciech
[00:22:47.620 --> 00:23:09.620]  The birth of a son with no arms or legs
[00:23:09.620 --> 00:23:11.620]  was a challenge they didn't want
[00:23:11.620 --> 00:23:12.620]  I really couldn't
[00:23:12.620 --> 00:23:14.620]  I thought it was a bad dream
[00:23:14.620 --> 00:23:16.620]  I thought I'd just wake up 30 minutes
[00:23:16.620 --> 00:23:18.620]  and it's all over
[00:23:18.620 --> 00:23:21.620]  So I wasn't sure whether I was going to take him home
[00:23:21.620 --> 00:23:25.620]  And I didn't think I'd be up to looking after him
[00:23:39.620 --> 00:23:44.620]  Certainly with time you grow to accept him
[00:23:44.620 --> 00:23:47.620]  to love him for what he is, the way he is
[00:23:47.620 --> 00:23:58.620]  Providing Nicholas with everything he needs
[00:23:58.620 --> 00:24:00.620]  is a constant struggle
[00:24:00.620 --> 00:24:03.620]  a battle to find or design suitable equipment
[00:24:03.620 --> 00:24:06.620]  a battle to find the money to pay for it all
[00:24:06.620 --> 00:24:09.620]  There wasn't really much of places or people
[00:24:09.620 --> 00:24:11.620]  that you can turn to to help you
[00:24:11.620 --> 00:24:14.620]  So everything that we did with him was trial and error
[00:24:14.620 --> 00:24:17.620]  We just had to take things one day at a time
[00:24:17.620 --> 00:24:20.620]  and just work through things, just me and him
[00:24:20.620 --> 00:24:23.620]  The doctors couldn't help me much in that regard
[00:24:23.620 --> 00:24:30.620]  I'm saving up my pocket money for a computer at home
[00:24:30.620 --> 00:24:32.620]  He can't move as fast as he'd like
[00:24:32.620 --> 00:24:35.620]  but Nicholas Wojciech is a whiz at computer games
[00:24:35.620 --> 00:24:37.620]  This I realised only too well
[00:24:37.620 --> 00:24:39.620]  when the seven-year-old Dynamo
[00:24:39.620 --> 00:24:41.620]  threshed me in the first round
[00:24:41.620 --> 00:24:44.620]  Teddy
[00:24:44.620 --> 00:25:02.620]  Swimming is his latest achievement
[00:25:02.620 --> 00:25:05.620]  This performance after only two lessons
[00:25:05.620 --> 00:25:09.620]  Tackling disability comes natural for Nicholas
[00:25:09.620 --> 00:25:12.620]  Disability's a word he doesn't seem to understand
[00:25:29.620 --> 00:25:33.620]  Through a combination of technology and sheer willpower
[00:25:33.620 --> 00:25:36.620]  Nicholas is successfully driving his way
[00:25:36.620 --> 00:25:38.620]  through his six-year-old world
[00:25:38.620 --> 00:25:41.620]  But there are some things that still defeat him
[00:25:41.620 --> 00:25:45.620]  I keep the toy box in my room
[00:25:45.620 --> 00:25:48.620]  I want to get something and I can't get it
[00:25:48.620 --> 00:25:51.620]  because I don't have any arms or legs
[00:25:51.620 --> 00:25:53.620]  And he regards himself as normal
[00:25:53.620 --> 00:25:56.620]  just with a few bits of teeth or some other things
[00:25:56.620 --> 00:25:59.620]  You kind of wonder, try to imagine
[00:25:59.620 --> 00:26:01.620]  what kind of future is he going to have
[00:26:01.620 --> 00:26:03.620]  and what kind of life this person is going to lead
[00:26:03.620 --> 00:26:07.620]  I think he's going to have quite a good life
[00:26:07.620 --> 00:26:10.620]  And he loves life and he rises to the challenge
[00:26:10.620 --> 00:26:14.620]  He works out his own ways of doing things
[00:26:14.620 --> 00:26:16.620]  and surprises me constantly
[00:26:16.620 --> 00:26:18.620]  He's a really good kid, he's really great
[00:26:18.620 --> 00:26:20.620]  I wouldn't change him
[00:26:27.620 --> 00:26:29.620]  (中文字幕:Tina)
[00:26:57.620 --> 00:27:01.620]  We can have disabled wheelchair racers
[00:27:01.620 --> 00:27:03.620]  and you know, so they get involved too
[00:27:03.620 --> 00:27:05.620]  and all this wheel left out last year
[00:27:05.620 --> 00:27:07.620]  But not in the playground
[00:27:07.620 --> 00:27:09.620]  as strange as it may sound
[00:27:09.620 --> 00:27:11.620]  next to resident handball champion
[00:27:27.620 --> 00:27:29.620]  (中文字幕:Tina)
[00:27:57.620 --> 00:27:59.620]  (中文字幕:Tina)
[00:28:27.620 --> 00:28:29.620]  (中文字幕:Tina)
[00:28:57.620 --> 00:28:59.620]  (中文字幕:Tina)
[00:29:27.620 --> 00:29:29.620]  (中文字幕:Tina)
[00:29:57.620 --> 00:29:59.620]  (中文字幕:Tina)
[00:30:27.620 --> 00:30:29.620]  (中文字幕:Tina)
[00:30:56.620 --> 00:30:58.620]  (中文字幕:Tina)
[00:31:27.620 --> 00:31:29.620]  (中文字幕:Tina)
[00:31:56.620 --> 00:31:58.620]  (中文字幕:Tina)
[00:32:26.620 --> 00:32:28.620]  (中文字幕:Tina)
[00:32:28.620 --> 00:32:30.620]  (中文字幕:Tina)
[00:32:30.620 --> 00:32:32.620]  (中文字幕:Tina)
[00:32:32.620 --> 00:32:34.620]  (中文字幕:Tina)
[00:32:34.620 --> 00:32:36.620]  (中文字幕:Tina)
[00:32:36.620 --> 00:32:38.620]  (中文字幕:Tina)
[00:32:38.620 --> 00:32:40.620]  (中文字幕:Tina)
[00:32:40.620 --> 00:32:42.620]  (中文字幕:Tina)
[00:32:42.620 --> 00:32:44.620]  (中文字幕:Tina)
[00:32:44.620 --> 00:32:46.620]  (中文字幕:Tina)
[00:32:46.620 --> 00:32:48.620]  (中文字幕:Tina)
[00:32:48.620 --> 00:32:50.620]  (中文字幕:Tina)
[00:32:50.620 --> 00:32:52.620]  (中文字幕:Tina)
[00:32:52.620 --> 00:32:54.620]  (中文字幕:Tina)
[00:32:54.620 --> 00:32:56.620]  (中文字幕:Tina)
[00:32:56.620 --> 00:32:58.620]  (中文字幕:Tina)
[00:32:58.620 --> 00:33:00.620]  (中文字幕:Tina)
[00:33:00.620 --> 00:33:02.620]  (中文字幕:Tina)
[00:33:02.620 --> 00:33:04.620]  (中文字幕:Tina)
[00:33:04.620 --> 00:33:06.620]  (中文字幕:Tina)
[00:33:06.620 --> 00:33:08.620]  (中文字幕:Tina)
[00:33:08.620 --> 00:33:10.620]  (中文字幕:Tina)
[00:33:10.620 --> 00:33:12.620]  (中文字幕:Tina)
[00:33:12.620 --> 00:33:14.620]  (中文字幕:Tina)
[00:33:14.620 --> 00:33:16.620]  (中文字幕:Tina)
[00:33:16.620 --> 00:33:18.620]  (中文字幕:Tina)
[00:33:18.620 --> 00:33:20.620]  (中文字幕:Tina)
[00:33:20.620 --> 00:33:22.620]  (中文字幕:Tina)
[00:33:22.620 --> 00:33:24.620]  (中文字幕:Tina)
[00:33:24.620 --> 00:33:26.620]  (中文字幕:Tina)
[00:33:26.620 --> 00:33:28.620]  (中文字幕:Tina)
[00:33:28.620 --> 00:33:30.620]  (中文字幕:Tina)
[00:33:30.620 --> 00:33:32.620]  (中文字幕:Tina)
[00:33:32.620 --> 00:33:34.620]  (中文字幕:Tina)
[00:33:34.620 --> 00:33:36.620]  (中文字幕:Tina)
[00:33:36.620 --> 00:33:38.620]  (中文字幕:Tina)
[00:33:38.620 --> 00:33:40.620]  (中文字幕:Tina)
[00:33:40.620 --> 00:33:42.620]  (中文字幕:Tina)
[00:33:42.620 --> 00:33:44.620]  (中文字幕:Tina)
[00:33:44.620 --> 00:33:46.620]  (中文字幕:Tina)
[00:33:46.620 --> 00:33:48.620]  (中文字幕:Tina)
[00:33:48.620 --> 00:33:50.620]  (中文字幕:Tina)
[00:33:50.620 --> 00:33:52.620]  (中文字幕:Tina)
[00:33:52.620 --> 00:33:54.620]  (中文字幕:Tina)
[00:33:54.620 --> 00:33:56.620]  (中文字幕:Tina)
[00:33:56.620 --> 00:33:58.620]  (中文字幕:Tina)
[00:33:58.620 --> 00:34:00.620]  (中文字幕:Tina)
[00:34:00.620 --> 00:34:02.620]  (中文字幕:Tina)
[00:34:02.620 --> 00:34:04.620]  (中文字幕:Tina)
[00:34:04.620 --> 00:34:06.620]  (中文字幕:Tina)
[00:34:06.620 --> 00:34:08.620]  (中文字幕:Tina)
[00:34:08.620 --> 00:34:10.620]  (中文字幕:Tina)
[00:34:10.620 --> 00:34:12.620]  (中文字幕:Tina)
[00:34:12.620 --> 00:34:14.620]  (中文字幕:Tina)
[00:34:14.620 --> 00:34:16.620]  (中文字幕:Tina)
[00:34:16.620 --> 00:34:18.620]  (中文字幕:Tina)
[00:34:18.620 --> 00:34:20.620]  (中文字幕:Tina)
[00:34:20.620 --> 00:34:22.620]  (中文字幕:Tina)
[00:34:22.620 --> 00:34:24.620]  (中文字幕:Tina)
[00:34:24.620 --> 00:34:26.620]  (中文字幕:Tina)
[00:34:26.620 --> 00:34:28.620]  (中文字幕:Tina)
[00:34:28.620 --> 00:34:30.620]  (中文字幕:Tina)
[00:34:30.620 --> 00:34:32.620]  (中文字幕:Tina)
[00:34:32.620 --> 00:34:34.620]  (中文字幕:Tina)
[00:34:34.620 --> 00:34:36.620]  (中文字幕:Tina)
[00:34:36.620 --> 00:34:38.620]  (中文字幕:Tina)
[00:34:38.620 --> 00:34:40.620]  (中文字幕:Tina)
[00:34:40.620 --> 00:34:42.620]  (中文字幕:Tina)
[00:34:42.620 --> 00:34:44.620]  (中文字幕:Tina)
[00:34:44.620 --> 00:34:46.620]  (中文字幕:Tina)
[00:34:46.620 --> 00:34:48.620]  (中文字幕:Tina)
[00:34:48.620 --> 00:34:50.620]  (中文字幕:Tina)
[00:34:50.620 --> 00:34:52.620]  (中文字幕:Tina)
[00:34:52.620 --> 00:34:54.620]  (中文字幕:Tina)
[00:34:54.620 --> 00:34:56.620]  (中文字幕:Tina)
[00:34:56.620 --> 00:34:58.620]  (中文字幕:Tina)
[00:34:58.620 --> 00:35:00.620]  (中文字幕:Tina)
[00:35:00.620 --> 00:35:02.620]  (中文字幕:Tina)
[00:35:02.620 --> 00:35:04.620]  (中文字幕:Tina)
[00:35:04.620 --> 00:35:06.620]  (中文字幕:Tina)
[00:35:06.620 --> 00:35:08.620]  (中文字幕:Tina)
[00:35:08.620 --> 00:35:10.620]  (中文字幕:Tina)
[00:35:10.620 --> 00:35:12.620]  (中文字幕:Tina)
[00:35:12.620 --> 00:35:14.620]  (中文字幕:Tina)
[00:35:14.620 --> 00:35:16.620]  (中文字幕:Tina)
[00:35:16.620 --> 00:35:18.620]  (中文字幕:Tina)
[00:35:18.620 --> 00:35:20.620]  (中文字幕:Tina)
[00:35:20.620 --> 00:35:22.620]  (中文字幕:Tina)
[00:35:22.620 --> 00:35:24.620]  (中文字幕:Tina)
[00:35:24.620 --> 00:35:26.620]  (中文字幕:Tina)
[00:35:26.620 --> 00:35:28.620]  (中文字幕:Tina)
[00:35:28.620 --> 00:35:30.620]  (中文字幕:Tina)
[00:35:30.620 --> 00:35:32.620]  (中文字幕:Tina)
[00:35:32.620 --> 00:35:34.620]  (中文字幕:Tina)
[00:35:34.620 --> 00:35:36.620]  (中文字幕:Tina)
[00:35:36.620 --> 00:35:38.620]  (中文字幕:Tina)
[00:35:38.620 --> 00:35:40.620]  (中文字幕:Tina)
[00:35:40.620 --> 00:35:42.620]  (中文字幕:Tina)
[00:35:42.620 --> 00:35:44.620]  (中文字幕:Tina)
[00:35:44.620 --> 00:35:46.620]  (中文字幕:Tina)
[00:35:46.620 --> 00:35:48.620]  (中文字幕:Tina)
[00:35:48.620 --> 00:35:50.620]  (中文字幕:Tina)
[00:35:50.620 --> 00:35:52.620]  (中文字幕:Tina)
[00:35:52.620 --> 00:35:54.620]  (中文字幕:Tina)
[00:35:54.620 --> 00:35:56.620]  (中文字幕:Tina)
[00:35:56.620 --> 00:35:58.620]  (中文字幕:Tina)
[00:35:58.620 --> 00:36:00.620]  (中文字幕:Tina)
[00:36:00.620 --> 00:36:02.620]  (中文字幕:Tina)
[00:36:02.620 --> 00:36:04.620]  (中文字幕:Tina)
[00:36:04.620 --> 00:36:06.620]  (中文字幕:Tina)
[00:36:06.620 --> 00:36:08.620]  (中文字幕:Tina)
[00:36:08.620 --> 00:36:10.620]  (中文字幕:Tina)
[00:36:10.620 --> 00:36:12.620]  (中文字幕:Tina)
[00:36:12.620 --> 00:36:14.620]  (中文字幕:Tina)
[00:36:14.620 --> 00:36:16.620]  (中文字幕:Tina)
[00:36:16.620 --> 00:36:18.620]  (中文字幕:Tina)
[00:36:18.620 --> 00:36:20.620]  (中文字幕:Tina)
[00:36:20.620 --> 00:36:22.620]  (中文字幕:Tina)
[00:36:22.620 --> 00:36:24.620]  (中文字幕:Tina)
[00:36:24.620 --> 00:36:26.620]  (中文字幕:Tina)
[00:36:26.620 --> 00:36:28.620]  (中文字幕:Tina)
[00:36:28.620 --> 00:36:30.620]  (中文字幕:Tina)
[00:36:30.620 --> 00:36:32.620]  (中文字幕:Tina)
[00:36:32.620 --> 00:36:34.620]  (中文字幕:Tina)
[00:36:34.620 --> 00:36:36.620]  (中文字幕:Tina)
[00:36:36.620 --> 00:36:38.620]  (中文字幕:Tina)
[00:36:38.620 --> 00:36:40.620]  (中文字幕:Tina)
[00:36:40.620 --> 00:36:42.620]  (中文字幕:Tina)
[00:36:42.620 --> 00:36:44.620]  (中文字幕:Tina)
[00:36:44.620 --> 00:36:46.620]  (中文字幕:Tina)
[00:36:46.620 --> 00:36:48.620]  (中文字幕:Tina)
[00:36:48.620 --> 00:36:50.620]  (中文字幕:Tina)
[00:36:50.620 --> 00:36:52.620]  (中文字幕:Tina)
[00:36:52.620 --> 00:36:54.620]  (中文字幕:Tina)
[00:36:54.620 --> 00:36:56.620]  (中文字幕:Tina)
[00:36:56.620 --> 00:36:58.620]  (中文字幕:Tina)
[00:36:58.620 --> 00:37:00.620]  (中文字幕:Tina)
[00:37:00.620 --> 00:37:02.620]  (中文字幕:Tina)
[00:37:02.620 --> 00:37:04.620]  (中文字幕:Tina)
[00:37:04.620 --> 00:37:06.620]  (中文字幕:Tina)
[00:37:06.620 --> 00:37:08.620]  (中文字幕:Tina)
[00:37:08.620 --> 00:37:10.620]  (中文字幕:Tina)
[00:37:10.620 --> 00:37:12.620]  (中文字幕:Tina)
[00:37:12.620 --> 00:37:14.620]  (中文字幕:Tina)
[00:37:14.620 --> 00:37:16.620]  (中文字幕:Tina)
[00:37:16.620 --> 00:37:18.620]  (中文字幕:Tina)
[00:37:18.620 --> 00:37:20.620]  (中文字幕:Tina)
[00:37:20.620 --> 00:37:22.620]  (中文字幕:Tina)
[00:37:22.620 --> 00:37:24.620]  (中文字幕:Tina)
[00:37:24.620 --> 00:37:26.620]  (中文字幕:Tina)
[00:37:26.620 --> 00:37:28.620]  (中文字幕:Tina)
[00:37:28.620 --> 00:37:30.620]  (中文字幕:Tina)
[00:37:30.620 --> 00:37:32.620]  (中文字幕:Tina)
[00:37:32.620 --> 00:37:34.620]  (中文字幕:Tina)
[00:37:34.620 --> 00:37:36.620]  (中文字幕:Tina)
[00:37:36.620 --> 00:37:38.620]  (中文字幕:Tina)
[00:37:38.620 --> 00:37:40.620]  (中文字幕:Tina)
[00:37:40.620 --> 00:37:42.620]  (中文字幕:Tina)
[00:37:42.620 --> 00:37:44.620]  (中文字幕:Tina)
[00:37:44.620 --> 00:37:46.620]  (中文字幕:Tina)
[00:37:46.620 --> 00:37:48.620]  (中文字幕:Tina)
[00:37:48.620 --> 00:37:50.620]  (中文字幕:Tina)
[00:37:50.620 --> 00:37:52.620]  (中文字幕:Tina)
[00:37:52.620 --> 00:37:54.620]  (中文字幕:Tina)
[00:37:54.620 --> 00:37:56.620]  (中文字幕:Tina)
[00:37:56.620 --> 00:37:58.620]  (中文字幕:Tina)
[00:37:58.620 --> 00:38:00.620]  (中文字幕:Tina)
[00:38:00.620 --> 00:38:02.620]  (中文字幕:Tina)
[00:38:02.620 --> 00:38:04.620]  (中文字幕:Tina)
[00:38:04.620 --> 00:38:06.620]  (中文字幕:Tina)
[00:38:06.620 --> 00:38:08.620]  (中文字幕:Tina)
[00:38:08.620 --> 00:38:10.620]  (中文字幕:Tina)
[00:38:10.620 --> 00:38:12.620]  (中文字幕:Tina)
[00:38:12.620 --> 00:38:14.620]  (中文字幕:Tina)
[00:38:14.620 --> 00:38:16.620]  (中文字幕:Tina)
[00:38:16.620 --> 00:38:18.620]  (中文字幕:Tina)
[00:38:18.620 --> 00:38:20.620]  (中文字幕:Tina)
[00:38:20.620 --> 00:38:22.620]  (中文字幕:Tina)
[00:38:22.620 --> 00:38:24.620]  (中文字幕:Tina)
[00:38:24.620 --> 00:38:26.620]  (中文字幕:Tina)
[00:38:26.620 --> 00:38:28.620]  (中文字幕:Tina)
[00:38:28.620 --> 00:38:30.620]  (中文字幕:Tina)
[00:38:30.620 --> 00:38:32.620]  (中文字幕:Tina)
[00:38:32.620 --> 00:38:34.620]  (中文字幕:Tina)
[00:38:34.620 --> 00:38:36.620]  (中文字幕:Tina)
[00:38:36.620 --> 00:38:38.620]  (中文字幕:Tina)
[00:38:38.620 --> 00:38:40.620]  (中文字幕:Tina)
[00:38:40.620 --> 00:38:42.620]  (中文字幕:Tina)
[00:38:42.620 --> 00:38:44.620]  (中文字幕:Tina)
[00:38:44.620 --> 00:38:46.620]  (中文字幕:Tina)
[00:38:46.620 --> 00:38:48.620]  (中文字幕:Tina)
[00:38:48.620 --> 00:38:50.620]  (中文字幕:Tina)
[00:38:50.620 --> 00:38:52.620]  (中文字幕:Tina)
[00:38:52.620 --> 00:38:54.620]  (中文字幕:Tina)
[00:38:54.620 --> 00:38:56.620]  (中文字幕:Tina)
[00:38:56.620 --> 00:38:58.620]  (中文字幕:Tina)
[00:38:58.620 --> 00:39:00.620]  (中文字幕:Tina)
[00:39:00.620 --> 00:39:02.620]  (中文字幕:Tina)
[00:39:02.620 --> 00:39:04.620]  (中文字幕:Tina)
[00:39:04.620 --> 00:39:06.620]  (中文字幕:Tina)
[00:39:06.620 --> 00:39:08.620]  (中文字幕:Tina)
[00:39:08.620 --> 00:39:10.620]  (中文字幕:Tina)
[00:39:10.620 --> 00:39:12.620]  (中文字幕:Tina)
[00:39:12.620 --> 00:39:14.620]  (中文字幕:Tina)
[00:39:14.620 --> 00:39:16.620]  (中文字幕:Tina)
[00:39:16.620 --> 00:39:18.620]  (中文字幕:Tina)
[00:39:18.620 --> 00:39:20.620]  (中文字幕:Tina)
[00:39:20.620 --> 00:39:22.620]  (中文字幕:Tina)
[00:39:22.620 --> 00:39:24.620]  (中文字幕:Tina)
[00:39:24.620 --> 00:39:26.620]  (中文字幕:Tina)
[00:39:26.620 --> 00:39:28.620]  (中文字幕:Tina)
[00:39:28.620 --> 00:39:30.620]  (中文字幕:Tina)
[00:39:30.620 --> 00:39:32.620]  (中文字幕:Tina)
[00:39:32.620 --> 00:39:34.620]  (中文字幕:Tina)
[00:39:34.620 --> 00:39:36.620]  (中文字幕:Tina)
[00:39:36.620 --> 00:39:38.620]  (中文字幕:Tina)
[00:39:38.620 --> 00:39:40.620]  (中文字幕:Tina)
[00:39:40.620 --> 00:39:42.620]  (中文字幕:Tina)
[00:39:42.620 --> 00:39:44.620]  (中文字幕:Tina)
[00:39:44.620 --> 00:39:46.620]  (中文字幕:Tina)
[00:39:46.620 --> 00:39:48.620]  (中文字幕:Tina)
[00:39:48.620 --> 00:39:50.620]  (中文字幕:Tina)
[00:39:50.620 --> 00:39:52.620]  (中文字幕:Tina)
[00:39:52.620 --> 00:39:54.620]  (中文字幕:Tina)
[00:39:54.620 --> 00:39:56.620]  (中文字幕:Tina)
[00:39:56.620 --> 00:39:58.620]  (中文字幕:Tina)
[00:39:58.620 --> 00:40:00.620]  (中文字幕:Tina)
[00:40:00.620 --> 00:40:02.620]  (中文字幕:Tina)
[00:40:02.620 --> 00:40:04.620]  (中文字幕:Tina)
[00:40:04.620 --> 00:40:06.620]  (中文字幕:Tina)
[00:40:06.620 --> 00:40:08.620]  (中文字幕:Tina)
[00:40:08.620 --> 00:40:10.620]  (中文字幕:Tina)
[00:40:10.620 --> 00:40:12.620]  (中文字幕:Tina)
[00:40:12.620 --> 00:40:14.620]  (中文字幕:Tina)
[00:40:14.620 --> 00:40:16.620]  (中文字幕:Tina)
[00:40:16.620 --> 00:40:18.620]  (中文字幕:Tina)
[00:40:18.620 --> 00:40:20.620]  (中文字幕:Tina)
[00:40:20.620 --> 00:40:22.620]  (中文字幕:Tina)
[00:40:22.620 --> 00:40:24.620]  (中文字幕:Tina)
[00:40:24.620 --> 00:40:26.620]  (中文字幕:Tina)
[00:40:26.620 --> 00:40:28.620]  (中文字幕:Tina)
[00:40:28.620 --> 00:40:30.620]  (中文字幕:Tina)
[00:40:30.620 --> 00:40:32.620]  (中文字幕:Tina)
[00:40:32.620 --> 00:40:34.620]  (中文字幕:Tina)
[00:40:34.620 --> 00:40:36.620]  (中文字幕:Tina)
[00:40:36.620 --> 00:40:38.620]  (中文字幕:Tina)
[00:40:38.620 --> 00:40:40.620]  (中文字幕:Tina)
[00:40:40.620 --> 00:40:42.620]  (中文字幕:Tina)
[00:40:42.620 --> 00:40:44.620]  (中文字幕:Tina)
[00:40:44.620 --> 00:40:46.620]  (中文字幕:Tina)
[00:40:46.620 --> 00:40:48.620]  (中文字幕:Tina)
[00:40:48.620 --> 00:40:50.620]  (中文字幕:Tina)
[00:40:50.620 --> 00:40:52.620]  (中文字幕:Tina)
[00:40:52.620 --> 00:40:54.620]  (中文字幕:Tina)
[00:40:54.620 --> 00:40:56.620]  (中文字幕:Tina)
[00:40:56.620 --> 00:40:58.620]  (中文字幕:Tina)
[00:40:58.620 --> 00:41:00.620]  (中文字幕:Tina)
[00:41:00.620 --> 00:41:02.620]  (中文字幕:Tina)
[00:41:02.620 --> 00:41:04.620]  (中文字幕:Tina)
[00:41:04.620 --> 00:41:06.620]  (中文字幕:Tina)
[00:41:06.620 --> 00:41:08.620]  (中文字幕:Tina)
[00:41:08.620 --> 00:41:10.620]  (中文字幕:Tina)
[00:41:10.620 --> 00:41:12.620]  (中文字幕:Tina)
[00:41:12.620 --> 00:41:14.620]  (中文字幕:Tina)
[00:41:14.620 --> 00:41:16.620]  (中文字幕:Tina)
[00:41:16.620 --> 00:41:18.620]  (中文字幕:Tina)
[00:41:18.620 --> 00:41:20.620]  (中文字幕:Tina)
[00:41:20.620 --> 00:41:22.620]  (中文字幕:Tina)
[00:41:22.620 --> 00:41:24.620]  (中文字幕:Tina)
[00:41:24.620 --> 00:41:26.620]  (中文字幕:Tina)
[00:41:26.620 --> 00:41:28.620]  (中文字幕:Tina)
[00:41:28.620 --> 00:41:30.620]  (中文字幕:Tina)
[00:41:30.620 --> 00:41:32.620]  (中文字幕:Tina)
[00:41:32.620 --> 00:41:34.620]  (中文字幕:Tina)
[00:41:34.620 --> 00:41:36.620]  (中文字幕:Tina)
[00:41:36.620 --> 00:41:38.620]  (中文字幕:Tina)
[00:41:38.620 --> 00:41:40.620]  (中文字幕:Tina)
[00:41:40.620 --> 00:41:42.620]  (中文字幕:Tina)
[00:41:42.620 --> 00:41:44.620]  (中文字幕:Tina)
[00:41:44.620 --> 00:41:46.620]  (中文字幕:Tina)
[00:41:46.620 --> 00:41:48.620]  (中文字幕:Tina)
[00:41:48.620 --> 00:41:50.620]  (中文字幕:Tina)
[00:41:50.620 --> 00:41:52.620]  (中文字幕:Tina)
[00:41:52.620 --> 00:41:54.620]  (中文字幕:Tina)
[00:41:54.620 --> 00:41:56.620]  (中文字幕:Tina)
[00:41:56.620 --> 00:41:58.620]  (中文字幕:Tina)
[00:41:58.620 --> 00:42:00.620]  (中文字幕:Tina)
[00:42:00.620 --> 00:42:02.620]  (中文字幕:Tina)
[00:42:02.620 --> 00:42:04.620]  (中文字幕:Tina)
[00:42:04.620 --> 00:42:06.620]  (中文字幕:Tina)
[00:42:06.620 --> 00:42:08.620]  (中文字幕:Tina)
[00:42:08.620 --> 00:42:10.620]  (中文字幕:Tina)
[00:42:10.620 --> 00:42:12.620]  (中文字幕:Tina)
[00:42:12.620 --> 00:42:14.620]  (中文字幕:Tina)
[00:42:14.620 --> 00:42:16.620]  (中文字幕:Tina)
[00:42:16.620 --> 00:42:18.620]  (中文字幕:Tina)
[00:42:18.620 --> 00:42:20.620]  (中文字幕:Tina)
[00:42:20.620 --> 00:42:22.620]  (中文字幕:Tina)
[00:42:22.620 --> 00:42:24.620]  (中文字幕:Tina)
[00:42:24.620 --> 00:42:26.620]  (中文字幕:Tina)
[00:42:26.620 --> 00:42:28.620]  (中文字幕:Tina)
[00:42:28.620 --> 00:42:30.620]  (中文字幕:Tina)
[00:42:30.620 --> 00:42:32.620]  (中文字幕:Tina)
[00:42:32.620 --> 00:42:34.620]  (中文字幕:Tina)
