
[00:00:00.000 --> 00:00:02.000]  謝謝Grace
[00:19:25.000 --> 00:19:27.000]  這一切惡事
[00:19:27.000 --> 00:19:30.000]  只是不可偏離
[00:19:30.000 --> 00:19:31.000]  不跟隨耶和華
[00:19:31.000 --> 00:19:33.000]  總要一心侍奉他
[00:19:33.000 --> 00:19:34.000]  撒慕爾勸說
[00:19:34.000 --> 00:19:35.000]  你們沒救了
[00:19:35.000 --> 00:19:36.000]  三百年都是這樣
[00:19:36.000 --> 00:19:37.000]  我現在就走了
[00:19:37.000 --> 00:19:38.000]  我退休了
[00:19:38.000 --> 00:19:39.000]  你們一定會不行的
[00:19:39.000 --> 00:19:40.000]  他不是這樣
[00:19:40.000 --> 00:19:42.000]  他仍然安慰他們
[00:19:42.000 --> 00:19:44.000]  雖然你做了這麼多錯的事
[00:19:44.000 --> 00:19:46.000]  但是不要偏離耶和華
[00:19:46.000 --> 00:19:49.000]  要一心地侍奉他
[00:19:49.000 --> 00:19:51.000]  這句話都提醒我們
[00:19:51.000 --> 00:19:53.000]  不要為過去的過犯
[00:19:53.000 --> 00:19:54.000]  太過難受
[00:19:54.000 --> 00:19:57.000]  想著我已經白費地圖
[00:19:57.000 --> 00:19:59.000]  做了很多不好的事
[00:19:59.000 --> 00:20:01.000]  上帝都不會赦免我
[00:20:01.000 --> 00:20:03.000]  上帝會赦免你
[00:20:03.000 --> 00:20:05.000]  上帝會赦免我們一切的罪
[00:20:05.000 --> 00:20:08.000]  每一天的早晨都是新的
[00:20:08.000 --> 00:20:10.000]  每一天你早上起床
[00:20:10.000 --> 00:20:12.000]  你就知道上帝能給你起床
[00:20:12.000 --> 00:20:14.000]  就給你有夠用的恩典
[00:20:14.000 --> 00:20:16.000]  上帝每一天都想你
[00:20:16.000 --> 00:20:17.000]  有個新的開始
[00:20:17.000 --> 00:20:19.000]  所以往事可以過去
[00:20:19.000 --> 00:20:21.000]  但是上帝的恩典
[00:20:21.000 --> 00:20:23.000]  早晨都是新的
[00:20:23.000 --> 00:20:26.000]  為了鞏固以色列人的信心
[00:20:26.000 --> 00:20:29.000]  上帝以撒姆爾行了一件神蹟
[00:20:29.000 --> 00:20:32.000]  就是叫在收割時候打雷下雨
[00:20:32.000 --> 00:20:34.000]  以色列收割的時候
[00:20:34.000 --> 00:20:36.000]  通常是不會有雷雨的
[00:20:36.000 --> 00:20:40.000]  但是撒姆爾為了鞏固信心
[00:20:40.000 --> 00:20:41.000]  就不是想害他們
[00:20:41.000 --> 00:20:43.000]  撒姆爾就說
[00:20:43.000 --> 00:20:45.000]  現在你們要站著
[00:20:45.000 --> 00:20:47.000]  康耶和華在你們眼前
[00:20:47.000 --> 00:20:49.000]  將要施行這件大事
[00:20:49.000 --> 00:20:51.000]  現在不是收割物資的時候嗎
[00:20:51.000 --> 00:20:53.000]  我要求神
[00:20:53.000 --> 00:20:55.000]  他就會打雷降雨
[00:20:55.000 --> 00:20:56.000]  你就知道
[00:20:56.000 --> 00:20:57.000]  就可以看到
[00:20:57.000 --> 00:21:00.000]  你們為自己要求立皇這件事
[00:21:00.000 --> 00:21:03.000]  在上帝眼中是極大的惡事
[00:21:03.000 --> 00:21:06.000]  於是撒姆爾向耶和華呼求
[00:21:06.000 --> 00:21:09.000]  耶和華就在那天打雷降雨
[00:21:09.000 --> 00:21:11.000]  眾民就非常懼怕耶和華
[00:21:11.000 --> 00:21:13.000]  撒姆爾
[00:21:13.000 --> 00:21:19.000]  這個神蹟
[00:21:19.000 --> 00:21:21.000]  大家不要以為是舊約會發生
[00:21:21.000 --> 00:21:22.000]  現在沒有
[00:21:22.000 --> 00:21:25.000]  其實神蹟經常都會發生
[00:21:25.000 --> 00:21:27.000]  就是在幾個星期之前
[00:21:27.000 --> 00:21:29.000]  有個很奇妙的弟兄
[00:21:29.000 --> 00:21:31.000]  講了一個很奇妙的神蹟
[00:21:31.000 --> 00:21:34.000]  他和他太太結了婚五年
[00:21:34.000 --> 00:21:35.000]  都沒有兒子
[00:21:35.000 --> 00:21:36.000]  都沒有孩子
[00:21:36.000 --> 00:21:38.000]  於是狠切祈禱
[00:21:38.000 --> 00:21:40.000]  有一次他們基督徒
[00:21:40.000 --> 00:21:41.000]  參加一個迎會
[00:21:41.000 --> 00:21:44.000]  他太太就不告訴先生
[00:21:44.000 --> 00:21:46.000]  自己在神面前求
[00:21:46.000 --> 00:21:48.000]  但是如果你讓我有孩子的話
[00:21:48.000 --> 00:21:50.000]  就叫這個迎會有個講員
[00:21:50.000 --> 00:21:53.000]  跟我說我有個孩子
[00:21:53.000 --> 00:21:56.000]  這個你敢不敢向上帝求呢
[00:21:56.000 --> 00:21:57.000]  很奇妙
[00:21:57.000 --> 00:21:59.000]  真的在迎會最後一晚
[00:21:59.000 --> 00:22:00.000]  有個講員
[00:22:00.000 --> 00:22:02.000]  他不認識的
[00:22:02.000 --> 00:22:05.000]  他說在座當中有人求孩子
[00:22:05.000 --> 00:22:06.000]  我要告訴你
[00:22:06.000 --> 00:22:08.000]  他有孩子
[00:22:08.000 --> 00:22:09.000]  他將會有孩子
[00:22:09.000 --> 00:22:13.000]  他要改名做撒姆爾
[00:22:13.000 --> 00:22:17.000]  這個女士的英文名字叫做Hannah
[00:22:17.000 --> 00:22:18.000]  記不記得
[00:22:18.000 --> 00:22:19.000]  是真事
[00:22:19.000 --> 00:22:21.000]  就是這樣發生
[00:22:21.000 --> 00:22:22.000]  所以弟兄姊妹
[00:22:22.000 --> 00:22:24.000]  上帝行神蹟
[00:22:24.000 --> 00:22:26.000]  所以如果你說
[00:22:26.000 --> 00:22:27.000]  我不見了
[00:22:27.000 --> 00:22:29.000]  我現在又不知道怎麼辦
[00:22:29.000 --> 00:22:31.000]  工作又好像不太好
[00:22:31.000 --> 00:22:33.000]  身體又不太好
[00:22:33.000 --> 00:22:36.000]  你祈禱上帝英文的圖書
[00:22:36.000 --> 00:22:40.000]  你可以請江牧師為你祈禱
[00:22:40.000 --> 00:22:42.000]  江牧師上次都講過
[00:22:42.000 --> 00:22:44.000]  他為一個人祈禱
[00:22:44.000 --> 00:22:46.000]  上帝聽圖書
[00:22:46.000 --> 00:22:49.000]  其實我們憑信心
[00:22:49.000 --> 00:22:50.000]  來到上帝面前
[00:22:50.000 --> 00:22:51.000]  耶穌說
[00:22:51.000 --> 00:22:54.000]  你奉我的名祈求就得罪
[00:22:54.000 --> 00:22:56.000]  當然奉耶穌的名祈求
[00:22:56.000 --> 00:22:57.000]  就是說
[00:22:57.000 --> 00:22:58.000]  你要跟隨祂
[00:22:58.000 --> 00:23:03.000]  你要行祂旨意的事
[00:23:03.000 --> 00:23:06.000]  上帝聽圖書
[00:23:06.000 --> 00:23:11.000]  然後第三點
[00:23:11.000 --> 00:23:12.000]  復興之道
[00:23:12.000 --> 00:23:13.000]  第三點
[00:23:13.000 --> 00:23:14.000]  第一點
[00:23:14.000 --> 00:23:16.000]  回到你的吉格
[00:23:16.000 --> 00:23:17.000]  第二點
[00:23:17.000 --> 00:23:19.000]  悔改和重新立誌
[00:23:19.000 --> 00:23:20.000]  第三點
[00:23:20.000 --> 00:23:22.000]  禱告學道
[00:23:22.000 --> 00:23:24.000]  在撒母二十二章
[00:23:24.000 --> 00:23:25.000]  他的退休演說
[00:23:25.000 --> 00:23:27.000]  他又說
[00:23:27.000 --> 00:23:28.000]  至於我
[00:23:28.000 --> 00:23:30.000]  我決不停止為你們禱告
[00:23:30.000 --> 00:23:32.000]  以至得罪耶穌
[00:23:32.000 --> 00:23:35.000]  我要把善道正路教導你們
[00:23:35.000 --> 00:23:38.000]  這就是先知要做的事
[00:23:38.000 --> 00:23:39.000]  為人民禱告
[00:23:39.000 --> 00:23:40.000]  你有沒有留意到
[00:23:40.000 --> 00:23:41.000]  如果他不禱告
[00:23:41.000 --> 00:23:43.000]  就得罪耶穌
[00:23:43.000 --> 00:23:44.000]  撒母二說
[00:23:44.000 --> 00:23:46.000]  我必不停為你們禱告
[00:23:46.000 --> 00:23:48.000]  以免我得罪耶穌
[00:23:48.000 --> 00:23:49.000]  所以頂子會
[00:23:49.000 --> 00:23:51.000]  如果我們停止為頂子會
[00:23:51.000 --> 00:23:52.000]  彼此待討
[00:23:52.000 --> 00:23:54.000]  我們就得罪耶穌
[00:23:54.000 --> 00:24:01.000]  又說要我們彼此待討
[00:24:01.000 --> 00:24:02.000]  撒母二
[00:24:02.000 --> 00:24:06.000]  他不單止為意識人禱告
[00:24:06.000 --> 00:24:07.000]  他也設立了
[00:24:07.000 --> 00:24:10.000]  第一間先知教導學院
[00:24:10.000 --> 00:24:14.000]  教導培訓先知
[00:24:14.000 --> 00:24:20.000]  所以撒母二真的被神所善用
[00:24:20.000 --> 00:24:24.000]  我們全因堂都著重禱告和學道
[00:24:24.000 --> 00:24:26.000]  我們在兩年多之前
[00:24:26.000 --> 00:24:28.000]  就推行了讀經同行小組
[00:24:28.000 --> 00:24:29.000]  據我所知
[00:24:29.000 --> 00:24:30.000]  現在有六組
[00:24:30.000 --> 00:24:32.000]  每組有三四個人
[00:24:32.000 --> 00:24:35.000]  聽聞偶然間有人忘記讀經
[00:24:35.000 --> 00:24:36.000]  如果你是那一位
[00:24:36.000 --> 00:24:38.000]  就要認罪悔改
[00:24:38.000 --> 00:24:40.000]  我不提你的名字
[00:24:40.000 --> 00:24:43.000]  我們每兩個禮拜祈禱會
[00:24:43.000 --> 00:24:45.000]  每次大約有十個人參加
[00:24:45.000 --> 00:24:48.000]  但我們堂會有五十人
[00:24:48.000 --> 00:24:50.000]  其他四十人去了哪裏呢
[00:24:50.000 --> 00:24:52.000]  我鼓勵大家在網上參加
[00:24:52.000 --> 00:24:54.000]  網上參加是很方便的
[00:24:54.000 --> 00:24:56.000]  鼓勵大家參加
[00:24:56.000 --> 00:24:58.000]  還有我們開始一個
[00:24:58.000 --> 00:25:00.000]  為巴基斯坦少數民族的
[00:25:00.000 --> 00:25:02.000]  十九天的祈禱會
[00:25:02.000 --> 00:25:05.000]  聽聞只有幾個人報名
[00:25:05.000 --> 00:25:07.000]  巴基斯坦有很多人
[00:25:07.000 --> 00:25:10.000]  所以我們鼓勵大家多參加
[00:25:10.000 --> 00:25:12.000]  禱告
[00:25:12.000 --> 00:25:14.000]  如果我們彼此代禱
[00:25:14.000 --> 00:25:16.000]  就惹禍說起願
[00:25:16.000 --> 00:25:18.000]  如果我們不彼此代禱
[00:25:18.000 --> 00:25:19.000]  就得罪惹禍
[00:25:19.000 --> 00:25:21.000]  其實我的頂姐妹
[00:25:21.000 --> 00:25:23.000]  真的很需要一台禱
[00:25:23.000 --> 00:25:30.000]  我準備去台灣做宣教士
[00:25:30.000 --> 00:25:32.000]  帶領一個宣教團隊
[00:25:32.000 --> 00:25:35.000]  我有十間教會支持我
[00:25:35.000 --> 00:25:37.000]  這十間教會大部份是小教會
[00:25:37.000 --> 00:25:39.000]  他們說我們沒有錢
[00:25:39.000 --> 00:25:40.000]  怎樣可以支持你呢
[00:25:40.000 --> 00:25:41.000]  我說你為我禱告
[00:25:41.000 --> 00:25:42.000]  錢是上帝有的
[00:25:42.000 --> 00:25:44.000]  禱告是上帝不能替你做的
[00:25:44.000 --> 00:25:46.000]  你禱告的時候
[00:25:46.000 --> 00:25:48.000]  上帝就手讓動
[00:25:48.000 --> 00:25:49.000]  所以頂姐妹
[00:25:49.000 --> 00:25:51.000]  其實你真的要為我禱告
[00:25:51.000 --> 00:25:53.000]  因為我們現在需要找一些
[00:25:53.000 --> 00:25:55.000]  英語純正的宣教士
[00:25:55.000 --> 00:25:58.000]  我的英語不夠純正
[00:25:58.000 --> 00:26:00.000]  你的或者好一點
[00:26:00.000 --> 00:26:01.000]  但都未必夠純正
[00:26:01.000 --> 00:26:02.000]  但在哪裏找呢
[00:26:02.000 --> 00:26:04.000]  現在美國很難找
[00:26:04.000 --> 00:26:08.000]  因為有些美國差會撤出台灣
[00:26:08.000 --> 00:26:10.000]  因為他們怕打仗
[00:26:10.000 --> 00:26:12.000]  我們去美國找
[00:26:12.000 --> 00:26:13.000]  有沒有搞錯
[00:26:13.000 --> 00:26:14.000]  你叫我去台灣
[00:26:14.000 --> 00:26:15.000]  你叫我去台灣
[00:26:15.000 --> 00:26:17.000]  莊烈先叫我去台灣回來
[00:26:17.000 --> 00:26:19.000]  所以面對這些困難
[00:26:19.000 --> 00:26:22.000]  請大家為我祈禱
[00:26:22.000 --> 00:26:24.000]  所以我們彼此禱告
[00:26:24.000 --> 00:26:27.000]  其實真的很需要
[00:26:27.000 --> 00:26:30.000]  當然我們需要籌款
[00:26:30.000 --> 00:26:32.000]  因為不單止每個宣教士
[00:26:32.000 --> 00:26:33.000]  為自己籌款
[00:26:33.000 --> 00:26:35.000]  我們要負責整個瓜葛團隊
[00:26:35.000 --> 00:26:37.000]  我要去註冊
[00:26:37.000 --> 00:26:38.000]  註冊一百多萬
[00:26:38.000 --> 00:26:41.000]  還有去租地方
[00:26:41.000 --> 00:26:44.000]  甚至請當地一些人
[00:26:44.000 --> 00:26:46.000]  所以其實
[00:26:46.000 --> 00:26:49.000]  這都是要靠禱告
[00:26:49.000 --> 00:26:50.000]  我鼓勵大家都能夠
[00:26:50.000 --> 00:26:52.000]  在禱告裏面參與
[00:26:52.000 --> 00:26:53.000]  你說我沒有錢
[00:26:53.000 --> 00:26:54.000]  但我可以禱告
[00:26:54.000 --> 00:26:55.000]  這就厲害了
[00:26:55.000 --> 00:26:56.000]  所以頂姐妹
[00:26:56.000 --> 00:26:59.000]  所以你不需要動身
[00:26:59.000 --> 00:27:01.000]  你都可以做宣教士
[00:27:01.000 --> 00:27:02.000]  你的禱告力量
[00:27:02.000 --> 00:27:03.000]  是橫跨整個世界
[00:27:03.000 --> 00:27:05.000]  你記不記得
[00:27:05.000 --> 00:27:07.000]  朱太、朱先生
[00:27:07.000 --> 00:27:09.000]  你禱告就可以了
[00:27:09.000 --> 00:27:10.000]  你禱告
[00:27:10.000 --> 00:27:13.000]  我們在台灣就行了
[00:27:13.000 --> 00:27:14.000]  你不禱告
[00:27:14.000 --> 00:27:15.000]  我們就不行了
[00:27:15.000 --> 00:27:16.000]  就是這樣
[00:27:16.000 --> 00:27:17.000]  這是真的
[00:27:17.000 --> 00:27:19.000]  上帝真的很聽你的禱告
[00:27:19.000 --> 00:27:29.000]  以色列人
[00:27:29.000 --> 00:27:32.000]  第四個復興之道
[00:27:32.000 --> 00:27:35.000]  就是謹記上帝的應許
[00:27:35.000 --> 00:27:37.000]  這個應許是記載了
[00:27:37.000 --> 00:27:39.000]  在第二十二節那裏
[00:27:39.000 --> 00:27:43.000]  耶和華為自己的大名的緣故
[00:27:43.000 --> 00:27:45.000]  必不丟棄他的子民
[00:27:45.000 --> 00:27:48.000]  因為他喜歡使彌作他的子民
[00:27:48.000 --> 00:27:51.000]  原來上帝很喜歡我們做的子民
[00:27:51.000 --> 00:27:54.000]  而且他為自己的名的緣故
[00:27:54.000 --> 00:27:55.000]  記不記得詩篇
[00:27:55.000 --> 00:28:01.000]  為他名的緣故引我走異路
[00:28:01.000 --> 00:28:04.000]  其實我不明白
[00:28:04.000 --> 00:28:07.000]  為什麼上帝這麼喜歡我們做他的子民
[00:28:07.000 --> 00:28:09.000]  因為我們其實很硬殘
[00:28:09.000 --> 00:28:11.000]  這裏上帝說
[00:28:11.000 --> 00:28:14.000]  必不撇棄他的教會
[00:28:14.000 --> 00:28:18.000]  其實教會都很麻煩
[00:28:18.000 --> 00:28:19.000]  如果我是上帝的話
[00:28:19.000 --> 00:28:21.000]  我就會剷走很多教會
[00:28:21.000 --> 00:28:23.000]  但上帝真的非常忍耐
[00:28:23.000 --> 00:28:25.000]  過了幾十年我見到教會裏面
[00:28:25.000 --> 00:28:26.000]  有很多困難的情況
[00:28:26.000 --> 00:28:28.000]  但上帝都一直忍下去
[00:28:28.000 --> 00:28:31.000]  結果就好像在死裏逢生那樣
[00:28:31.000 --> 00:28:34.000]  教會又慢慢康復
[00:28:34.000 --> 00:28:37.000]  這四點大家記住
[00:28:37.000 --> 00:28:42.000]  我們復興
[00:28:42.000 --> 00:28:44.000]  就是回到你的吉革
[00:28:44.000 --> 00:28:49.000]  悔改和重新立志
[00:28:49.000 --> 00:28:50.000]  禱告學動
[00:28:50.000 --> 00:28:52.000]  謹記神的應許
[00:28:52.000 --> 00:28:55.000]  我們最後一部份
[00:28:55.000 --> 00:28:56.000]  我想跟大家
[00:28:56.000 --> 00:28:57.000]  因為時間不多
[00:28:57.000 --> 00:28:58.000]  我想跟大家看看
[00:28:58.000 --> 00:29:00.000]  薩姆爾的一生
[00:29:00.000 --> 00:29:01.000]  是無憾的人生
[00:29:01.000 --> 00:29:03.000]  你想不想過一個無憾的人生
[00:29:03.000 --> 00:29:05.000]  你想不想在林彥龍那時候
[00:29:05.000 --> 00:29:06.000]  像保羅所說
[00:29:06.000 --> 00:29:08.000]  美好的仗已經打過
[00:29:08.000 --> 00:29:09.000]  第一
[00:29:09.000 --> 00:29:11.000]  要保持與人良好的關係
[00:29:11.000 --> 00:29:13.000]  他退休演說就說
[00:29:13.000 --> 00:29:16.000]  你們有誰說我偷了你們的牛和羊
[00:29:16.000 --> 00:29:18.000]  說出來我現在立刻還
[00:29:18.000 --> 00:29:21.000]  退休演說本來就不應該說這些
[00:29:21.000 --> 00:29:23.000]  總之我有沒有偷你們的東西
[00:29:23.000 --> 00:29:24.000]  總裁說有
[00:29:24.000 --> 00:29:25.000]  那就糟糕了
[00:29:25.000 --> 00:29:27.000]  但是薩姆爾就說得很清楚
[00:29:27.000 --> 00:29:28.000]  沒有
[00:29:28.000 --> 00:29:31.000]  他保持與人良好的關係
[00:29:31.000 --> 00:29:34.000]  第二
[00:29:34.000 --> 00:29:37.000]  他又見證神過往的恩惠
[00:29:37.000 --> 00:29:39.000]  在他退休演說裏面
[00:29:39.000 --> 00:29:43.000]  說耶和華就差遣摩西亞倫
[00:29:43.000 --> 00:29:48.000]  把你們從埃及領出來
[00:29:48.000 --> 00:29:51.000]  耶和華差遣耶路巴力彼丹
[00:29:51.000 --> 00:29:55.000]  耶佛撒姆爾救你們脫離仇敵的手
[00:29:55.000 --> 00:30:03.000]  讓他們看到上帝是恩待他們
[00:30:03.000 --> 00:30:04.000]  然後
[00:30:04.000 --> 00:30:06.000]  他教導人民跟隨主
[00:30:06.000 --> 00:30:09.000]  不斷地為他們禱告
[00:30:09.000 --> 00:30:11.000]  正如我剛才提到的23節
[00:30:11.000 --> 00:30:12.000]  至於我
[00:30:12.000 --> 00:30:14.000]  我決不停為你們禱告
[00:30:14.000 --> 00:30:16.000]  以至得罪耶和華
[00:30:16.000 --> 00:30:20.000]  把善道證路教導你們
[00:30:20.000 --> 00:30:21.000]  丁子梅
[00:30:21.000 --> 00:30:23.000]  我們看到薩姆爾的一生
[00:30:23.000 --> 00:30:28.000]  幾十年是忠心的為主
[00:30:28.000 --> 00:30:29.000]  祈禱
[00:30:29.000 --> 00:30:32.000]  過一個無憾的一生
[00:30:32.000 --> 00:30:34.000]  Finishing well
[00:30:34.000 --> 00:30:37.000]  讓我們做一個反思
[00:30:37.000 --> 00:30:40.000]  我們有沒有回到自己的屬靈的吉甲
[00:30:40.000 --> 00:30:43.000]  我們有沒有悔改立志
[00:30:43.000 --> 00:30:45.000]  我們有沒有禱告學道
[00:30:45.000 --> 00:30:47.000]  謹記應許
[00:30:47.000 --> 00:30:49.000]  有過一個無憾的人生
[00:30:49.000 --> 00:30:51.000]  你不用等到你退休
[00:30:51.000 --> 00:30:52.000]  才去想這五樣東西
[00:30:52.000 --> 00:30:54.000]  或者你退休了
[00:30:54.000 --> 00:30:55.000]  你都未遲
[00:30:55.000 --> 00:30:56.000]  每一天都會去想這五樣東西
[00:30:56.000 --> 00:30:57.000]  每一天
[00:30:57.000 --> 00:30:59.000]  你和我都可以回到屬靈的吉甲
[00:30:59.000 --> 00:31:02.000]  回顧上帝的奇蹟
[00:31:02.000 --> 00:31:05.000]  我們每一天在神面前反思
[00:31:05.000 --> 00:31:07.000]  吾日三省吾身
[00:31:07.000 --> 00:31:09.000]  曾子說的
[00:31:09.000 --> 00:31:12.000]  我們基督徒更加需要
[00:31:12.000 --> 00:31:14.000]  每一天在神面前去反思
[00:31:14.000 --> 00:31:15.000]  悔改立志
[00:31:15.000 --> 00:31:17.000]  禱告學道
[00:31:17.000 --> 00:31:19.000]  謹記神的應許
[00:31:19.000 --> 00:31:21.000]  你每一天的生活都會快樂
[00:31:21.000 --> 00:31:23.000]  你一生都會無憾
[00:31:23.000 --> 00:31:24.000]  我們一起低頭祈禱
[00:31:24.000 --> 00:31:26.000]  參園主我們多謝你
[00:31:26.000 --> 00:31:28.000]  你奇妙的壞語
[00:31:28.000 --> 00:31:31.000]  藉著你舊約新約的僕人
[00:31:31.000 --> 00:31:33.000]  榜樣來激勵我們
[00:31:33.000 --> 00:31:35.000]  今天我們在你面前反思
[00:31:35.000 --> 00:31:38.000]  究竟過去我們怎樣跟隨你
[00:31:38.000 --> 00:31:40.000]  你怎樣愛我們
[00:31:40.000 --> 00:31:44.000]  求你將愛重新再次給我們
[00:31:44.000 --> 00:31:46.000]  叫我們不要淡忘
[00:31:46.000 --> 00:31:48.000]  不要離開起初對你的愛
[00:31:48.000 --> 00:31:51.000]  以致我們回到吉甲
[00:31:51.000 --> 00:31:54.000]  在你面前每一天反思悔改
[00:31:54.000 --> 00:31:56.000]  謹守你的話
[00:31:56.000 --> 00:31:57.000]  記得你的應許
[00:31:57.000 --> 00:31:59.000]  每一天依靠主
[00:31:59.000 --> 00:32:00.000]  過一個快樂
[00:32:00.000 --> 00:32:02.000]  一個平安的生活
[00:32:02.000 --> 00:32:04.000]  我們多謝你奉耶穌基督的名
