
[00:00:00.000 --> 00:00:06.860]  大英節目早晨,我們平安女兒很感恩,我們一齊回來慶祝復活節
[00:20:11.300 --> 00:20:12.300]  跟他們傳福音
[00:20:12.300 --> 00:20:14.300]  有弟兄姐妹跟我說
[00:20:14.300 --> 00:20:16.300]  都是不要搞這些東西
[00:20:16.300 --> 00:20:17.300]  知道為什麼嗎?
[00:20:17.300 --> 00:20:19.300]  不要讓馬仔知道我信耶穌
[00:20:19.300 --> 00:20:21.300]  如果讓印傭侍工知道
[00:20:21.300 --> 00:20:23.300]  或者讓阿姨知道
[00:20:23.300 --> 00:20:25.300]  你信耶穌的話
[00:20:25.300 --> 00:20:27.300]  有時候會很麻煩
[00:20:27.300 --> 00:20:29.300]  為什麼麻煩呢?
[00:20:29.300 --> 00:20:33.300]  平時罵他不可以罵得那麼狠
[00:20:33.300 --> 00:20:35.300]  你要罵得他很狠才行嗎?
[00:20:35.300 --> 00:20:38.300]  是的,真的麻煩一點
[00:20:38.300 --> 00:20:41.300]  不是說假,真的有人這麼想
[00:20:41.300 --> 00:20:42.300]  弟兄姐妹這麼想
[00:20:42.300 --> 00:20:43.300]  不想讓他們知道
[00:20:43.300 --> 00:20:45.300]  我們和耶穌的聯繫
[00:20:45.300 --> 00:20:48.300]  免得做事沒那麼方便
[00:20:48.300 --> 00:20:49.300]  我說你要這麼方便
[00:20:49.300 --> 00:20:50.300]  你做什麼?
[00:20:50.300 --> 00:20:53.300]  你平時罵得人很狠嗎?
[00:20:53.300 --> 00:20:56.300]  求神憐憫我們
[00:20:56.300 --> 00:20:58.300]  當我們突破的時候
[00:20:58.300 --> 00:21:00.300]  是不一樣的
[00:21:00.300 --> 00:21:02.300]  彌哥底母在這一刻裡
[00:21:02.300 --> 00:21:04.300]  沒有想那麼多
[00:21:04.300 --> 00:21:07.300]  不要想那麼多
[00:21:07.300 --> 00:21:08.300]  直接的
[00:21:08.300 --> 00:21:10.300]  將她的僕人帶來
[00:21:10.300 --> 00:21:12.300]  一起為耶穌安葬預備
[00:21:12.300 --> 00:21:14.300]  在這裡我想額外說
[00:21:14.300 --> 00:21:17.300]  彌哥底母所做的
[00:21:17.300 --> 00:21:20.300]  也展現了她和耶穌的聯繫
[00:21:20.300 --> 00:21:23.300]  她所得到的結局是什麼呢?
[00:21:23.300 --> 00:21:28.300]  也是讓主耶穌復活加添了憑據
[00:21:28.300 --> 00:21:30.300]  那是什麼呢?
[00:21:30.300 --> 00:21:32.300]  就是《果實報》
[00:21:32.300 --> 00:21:36.300]  當彼得和耶穌所愛的門徒
[00:21:36.300 --> 00:21:37.300]  來到空墳墓裡
[00:21:37.300 --> 00:21:42.300]  往裡面進去探視
[00:21:42.300 --> 00:21:44.300]  看到什麼呢?
[00:21:44.300 --> 00:21:46.300]  《果實報》讀在一處
[00:21:46.300 --> 00:21:48.300]  是包火著的
[00:21:48.300 --> 00:21:52.300]  另外《果實報》另在一處
[00:21:52.300 --> 00:21:55.300]  若果不是彌哥底母
[00:21:55.300 --> 00:21:57.300]  少了這個憑據
[00:21:57.300 --> 00:22:00.300]  耶穌復活的憑據
[00:22:00.300 --> 00:22:03.300]  今天我想特別鼓勵弟兄姊妹
[00:22:03.300 --> 00:22:06.300]  向你身邊的人
[00:22:06.300 --> 00:22:09.300]  展現你和耶穌的聯繫
[00:22:09.300 --> 00:22:12.300]  成為主耶穌復活的憑據
[00:22:12.300 --> 00:22:14.300]  可以嗎?
[00:22:14.300 --> 00:22:16.300]  下定決心
[00:22:16.300 --> 00:22:18.300]  是否有些風險
[00:22:18.300 --> 00:22:19.300]  是否有些麻煩
[00:22:19.300 --> 00:22:21.300]  你以後罵人不要那麼狠
[00:22:21.300 --> 00:22:22.300]  那也好
[00:22:22.300 --> 00:22:24.300]  為什麼要罵人那麼狠呢?
[00:22:24.300 --> 00:22:25.300]  求神幫你
[00:22:25.300 --> 00:22:27.300]  我還想多分享一兩個故事
[00:22:27.300 --> 00:22:30.300]  這個故事就是
[00:22:30.300 --> 00:22:32.300]  我們和耶穌的聯繫
[00:22:32.300 --> 00:22:33.300]  是否秘密呢?
[00:22:33.300 --> 00:22:35.300]  或者聯繫本身
[00:22:35.300 --> 00:22:39.300]  令你展現在人的面前
[00:22:39.300 --> 00:22:40.300]  很多年前
[00:22:40.300 --> 00:22:42.300]  我未讀神學之前
[00:22:42.300 --> 00:22:44.300]  我還在想讀神學的時候
[00:22:44.300 --> 00:22:47.300]  我是在藥廠做銷售經理的
[00:22:47.300 --> 00:22:49.300]  那時候也會邀請年輕人
[00:22:49.300 --> 00:22:50.300]  我姑且過去
[00:22:50.300 --> 00:22:52.300]  有一個年輕人叫做湯米
[00:22:52.300 --> 00:22:53.300]  其實我忘了他的名字
[00:22:53.300 --> 00:22:54.300]  印象很深刻
[00:22:54.300 --> 00:22:56.300]  因為那時候二十多年前
[00:22:56.300 --> 00:22:57.300]  人們會填
[00:22:57.300 --> 00:23:00.300]  即是CV會寫religion
[00:23:00.300 --> 00:23:01.300]  現在不寫的
[00:23:01.300 --> 00:23:03.300]  現在寫CV不寫這些東西
[00:23:03.300 --> 00:23:04.300]  但以前是會寫的
[00:23:04.300 --> 00:23:06.300]  其實也不是很多人寫
[00:23:06.300 --> 00:23:08.300]  不過他寫Christian
[00:23:08.300 --> 00:23:09.300]  引起我的好奇
[00:23:09.300 --> 00:23:13.300]  我那時候只在思考我是否讀神學
[00:23:13.300 --> 00:23:14.300]  我見到湯米的年輕人
[00:23:14.300 --> 00:23:15.300]  剛剛畢業
[00:23:15.300 --> 00:23:16.300]  來見我的工作
[00:23:16.300 --> 00:23:19.300]  來做銷售
[00:23:19.300 --> 00:23:21.300]  咦!湯米!你基督徒來的!
[00:23:21.300 --> 00:23:22.300]  我這樣說的時候
[00:23:22.300 --> 00:23:23.300]  他突然間
[00:23:23.300 --> 00:23:24.300]  是呀!我回教會了!
[00:23:24.300 --> 00:23:26.300]  好像很熱情
[00:23:26.300 --> 00:23:28.300]  他不知道我是什麼人
[00:23:28.300 --> 00:23:30.300]  是呀!我回教會了!
[00:23:30.300 --> 00:23:32.300]  我那天不是很好
[00:23:32.300 --> 00:23:35.300]  不過不小心試探了他
[00:23:35.300 --> 00:23:38.300]  湯米!我們的工作
[00:23:38.300 --> 00:23:41.300]  星期天有時候要接待客人
[00:23:41.300 --> 00:23:43.300]  會不會影響到你回教會?
[00:23:43.300 --> 00:23:45.300]  我的樣子是這樣
[00:23:45.300 --> 00:23:47.300]  我沒有說我不是基督徒
[00:23:47.300 --> 00:23:49.300]  我只是這樣問他
[00:23:49.300 --> 00:23:50.300]  他想了想
[00:23:50.300 --> 00:23:51.300]  面色一轉
[00:23:51.300 --> 00:23:54.300]  其實回教會的事情
[00:23:54.300 --> 00:23:58.300]  隨便做就行了
[00:23:58.300 --> 00:24:02.300]  老闆!當然是先做工作
[00:24:02.300 --> 00:24:03.300]  你要我招呼客人
[00:24:03.300 --> 00:24:05.300]  我可以不回教會
[00:24:05.300 --> 00:24:07.300]  偶爾回教會就可以了
[00:24:07.300 --> 00:24:08.300]  還要做一個奸笑
[00:24:08.300 --> 00:24:11.300]  讓我享受一下
[00:24:11.300 --> 00:24:13.300]  還有什麼結果呢?
[00:24:13.300 --> 00:24:15.300]  沒有第二次面試
[00:24:15.300 --> 00:24:17.300]  我第一次面試
[00:24:17.300 --> 00:24:19.300]  但我求神保守我們
[00:24:19.300 --> 00:24:21.300]  我們無時無刻
[00:24:21.300 --> 00:24:24.300]  都展現我們和主耶穌
[00:24:24.300 --> 00:24:28.300]  連繫的憑據
[00:24:28.300 --> 00:24:30.300]  最後我還想說一個故事
[00:24:30.300 --> 00:24:32.300]  和你分享
[00:24:32.300 --> 00:24:35.300]  你生命當中有沒有秘密?
[00:24:35.300 --> 00:24:37.300]  有沒有秘密?
[00:24:37.300 --> 00:24:39.300]  不用你告訴我
[00:24:39.300 --> 00:24:41.300]  不多不少總有些
[00:24:41.300 --> 00:24:43.300]  主的恩典在合適的時候
[00:24:43.300 --> 00:24:46.300]  就正如尼哥底帽和約瑟
[00:24:46.300 --> 00:24:48.300]  他心裡和主
[00:24:48.300 --> 00:24:49.300]  他有一個秘密在當中
[00:24:49.300 --> 00:24:52.300]  他只能夠適合地作門徒
[00:24:52.300 --> 00:24:55.300]  當然這是祂和主的秘密
[00:24:55.300 --> 00:24:56.300]  但其實我們生命當中
[00:24:56.300 --> 00:24:58.300]  有其他不同的秘密
[00:24:58.300 --> 00:25:01.300]  我們為什麼不敢告訴別人?
[00:25:01.300 --> 00:25:02.300]  為什麼要隱藏?
[00:25:02.300 --> 00:25:06.300]  總有些原因在其中
[00:25:06.300 --> 00:25:08.300]  當主的恩典
[00:25:08.300 --> 00:25:10.300]  祂的大能
[00:25:10.300 --> 00:25:12.300]  在你身上彰顯能力的時候
[00:25:12.300 --> 00:25:15.300]  就突破了這些限制
[00:25:15.300 --> 00:25:17.300]  使你得自由得釋放
[00:25:17.300 --> 00:25:19.300]  面對前面的人生
[00:25:19.300 --> 00:25:22.300]  充滿著從祂而來的勇氣
[00:25:22.300 --> 00:25:24.300]  最後我想分享一個故事
[00:25:24.300 --> 00:25:25.300]  有一位姐妹
[00:25:25.300 --> 00:25:27.300]  是我以前的教友
[00:25:27.300 --> 00:25:29.300]  她家庭有一個秘密
[00:25:29.300 --> 00:25:32.300]  她一直都因為這個緣故
[00:25:32.300 --> 00:25:34.300]  不敢展現在人的面前
[00:25:34.300 --> 00:25:37.300]  所以不敢叫人到她家裡
[00:25:37.300 --> 00:25:40.300]  是因為她爸爸的緣故
[00:25:40.300 --> 00:25:47.300]  她爸爸去到臨離世之前
[00:25:47.300 --> 00:25:49.300]  她叫牧師幫她傳福音
[00:25:49.300 --> 00:25:52.300]  我帶她爸爸去順主
[00:25:52.300 --> 00:25:55.300]  然後當然就是安息禮拜
[00:25:55.300 --> 00:25:57.300]  那是她第一次
[00:25:57.300 --> 00:26:01.300]  將她爸爸展現在人前
[00:26:01.300 --> 00:26:04.300]  她覺得這是一件很羞愧的事情
[00:26:04.300 --> 00:26:05.300]  這麼多年來
[00:26:05.300 --> 00:26:13.300]  是她心裡的一個秘密
[00:26:13.300 --> 00:26:14.300]  安息禮拜結束之後
[00:26:14.300 --> 00:26:17.300]  其實很多弟兄姐妹
[00:26:17.300 --> 00:26:19.300]  去到她身邊的時候
[00:26:19.300 --> 00:26:21.300]  去鼓勵她
[00:26:21.300 --> 00:26:24.300]  在這麼艱難的家庭裡成長
[00:26:24.300 --> 00:26:26.300]  能夠活到今時今日
[00:26:26.300 --> 00:26:28.300]  非常之難得
[00:26:28.300 --> 00:26:30.300]  因為你一點都不值得羞愧
[00:26:30.300 --> 00:26:33.300]  一點都不需要羞愧
[00:26:33.300 --> 00:26:35.300]  她的心結打開之後
[00:26:35.300 --> 00:26:37.300]  雖然那位姐妹的女兒
[00:26:37.300 --> 00:26:39.300]  其實她自己的女兒都讀大學
[00:26:39.300 --> 00:26:43.300]  幾十年來的那種屈結
[00:26:43.300 --> 00:26:46.300]  突然間神的恩典讓她打開
[00:26:46.300 --> 00:26:48.300]  不再是暗暗
[00:26:48.300 --> 00:26:51.300]  在神的恩光當中
[00:26:51.300 --> 00:26:53.300]  得到自由和釋放
[00:26:53.300 --> 00:26:55.300]  我不是要你將所有的秘密
[00:26:55.300 --> 00:26:57.300]  今時今日立刻赤裸塘海
[00:26:57.300 --> 00:27:01.300]  就正如神感動麗歌底舞
[00:27:01.300 --> 00:27:04.300]  和藥室在那個時刻裡面
[00:27:04.300 --> 00:27:06.300]  去展現祂和豬的關係
[00:27:06.300 --> 00:27:08.300]  但是如果你有的時候
[00:27:08.300 --> 00:27:10.300]  有些秘密在心中的時候
[00:27:10.300 --> 00:27:12.300]  你都呼求神
[00:27:12.300 --> 00:27:14.300]  看看何時是合適的時候
[00:27:14.300 --> 00:27:16.300]  神給你勇氣去面對
[00:27:16.300 --> 00:27:18.300]  去勝過
[00:27:18.300 --> 00:27:20.300]  成為主合用的器皿
[00:27:20.300 --> 00:27:22.300]  成為主的見證
[00:27:22.300 --> 00:27:23.300]  好嗎?
[00:27:23.300 --> 00:27:24.300]  我們一起同心祈禱
[00:27:24.300 --> 00:27:28.300]  親愛的天父,感謝祢
[00:27:28.300 --> 00:27:29.300]  因為祢的大能
[00:27:29.300 --> 00:27:33.300]  在軟弱的人身上顯出能力
[00:27:33.300 --> 00:27:36.300]  麗歌底舞和藥室本來都沒有勇氣
[00:27:36.300 --> 00:27:43.300]  去向人展現祂和主的聯繫
[00:27:43.300 --> 00:27:46.300]  但是當聖靈要感動祂的時候
[00:27:46.300 --> 00:27:49.300]  祂就鼓起勇氣
[00:27:49.300 --> 00:27:51.300]  向著祂的上師
[00:27:51.300 --> 00:27:53.300]  或者向著祂的下屬
[00:27:53.300 --> 00:27:57.300]  去流露祂和耶穌的聯繫
[00:27:57.300 --> 00:27:59.300]  就是因為這樣
[00:27:59.300 --> 00:28:01.300]  主復活的大能
[00:28:01.300 --> 00:28:03.300]  得到進一步的確據
[00:28:03.300 --> 00:28:04.300]  就在我們的生命當中
[00:28:04.300 --> 00:28:06.300]  成為主復活的憑據
[00:28:06.300 --> 00:28:09.300]  主加力給我們這裡每一個
[00:28:09.300 --> 00:28:11.300]  讓我們見證祢的復活
[00:28:11.300 --> 00:28:13.300]  大能在我們身上
[00:28:13.300 --> 00:28:15.300]  彰顯莫大能力
[00:28:15.300 --> 00:28:17.300]  叫世人看見
[00:28:17.300 --> 00:28:19.300]  將榮耀歸給主
[00:28:19.300 --> 00:28:20.300]  祈禱教託
[00:28:20.300 --> 00:28:21.300]  奉耶穌命求
[00:28:21.300 --> 00:28:22.300]  阿們
