
[00:00:00.000 --> 00:00:02.800]  今天我們講的經文是
[00:18:23.920 --> 00:18:26.600]  「耶和華的話臨到以利亞
[00:18:26.600 --> 00:18:30.080]  你起身到西頓的撒勒伐去
[00:18:30.080 --> 00:18:37.040]  住在那裏看我已經吩咐那裏的一個寡婦供養你」
[00:18:37.040 --> 00:18:39.920]  其實就不是寡婦供養以利亞
[00:18:39.920 --> 00:18:42.200]  是以利亞供養寡婦
[00:18:42.200 --> 00:18:43.760]  是上帝供養寡婦
[00:18:43.760 --> 00:18:45.680]  寡婦已經沒有東西吃了
[00:18:45.680 --> 00:18:46.520]  死定了
[00:18:46.520 --> 00:18:49.760]  打算同兒子一起死
[00:18:49.760 --> 00:18:55.960]  以利亞的來到讓她的油不斷流
[00:18:55.960 --> 00:18:58.280]  讓她家裏的麵粉不斷流
[00:18:58.280 --> 00:19:03.000]  以致他們全家都可以生還
[00:19:03.000 --> 00:19:04.760]  如果你記得後面還有一個故事
[00:19:04.760 --> 00:19:08.280]  說到她的兒子有一天突然間死了
[00:19:08.280 --> 00:19:12.440]  以利亞行了一個死裡復生的神蹟
[00:19:12.440 --> 00:19:14.480]  死裡復生的神蹟
[00:19:14.480 --> 00:19:19.560]  這是八百多九百年前在西頓推羅發生的事情
[00:19:19.560 --> 00:19:21.800]  現在八百多九百年之後
[00:19:21.800 --> 00:19:26.680]  有一個比以利亞更大的人來到推羅西頓
[00:19:26.680 --> 00:19:28.920]  更有威力的人
[00:19:28.920 --> 00:19:30.640]  更有憐憫的人
[00:19:30.640 --> 00:19:31.320]  是耶穌基督
[00:19:31.320 --> 00:19:33.440]  耶穌基督是更大的先知
[00:19:33.440 --> 00:19:34.800]  更大的恩典
[00:19:34.800 --> 00:19:37.280]  今天臨到推羅西頓
[00:19:37.280 --> 00:19:42.960]  我相信主耶穌基督一定是義不容辭的
[00:19:42.960 --> 00:19:46.640]  誰知道令人驚訝的事情發生了
[00:19:46.640 --> 00:19:51.560]  耶穌基督好像不太想答應祂的要求
[00:19:51.560 --> 00:19:53.000]  第七章第27節
[00:19:53.000 --> 00:19:53.600]  耶穌這樣說
[00:19:53.600 --> 00:19:58.800]  耶穌對他說:讓孩子們先吃飽
[00:19:58.800 --> 00:20:04.480]  那孩子的餅叼給小狗吃是不妥的
[00:20:04.480 --> 00:20:08.960]  因為耶穌真是和當時的猶太人一樣
[00:20:08.960 --> 00:20:12.200]  很嚴重地種族歧視
[00:20:12.200 --> 00:20:15.640]  到一個地步他們會叫愛邦夫人做狗
[00:20:15.640 --> 00:20:18.240]  猶太人就經常說這件事
[00:20:18.240 --> 00:20:20.280]  愛邦人就是豬就是狗
[00:20:20.280 --> 00:20:22.520]  因為豬是最骯髒的
[00:20:22.520 --> 00:20:24.520]  他們說豬狗都不如
[00:20:24.520 --> 00:20:32.440]  但是耶穌為何要說他們是狗呢
[00:20:32.440 --> 00:20:36.320]  在七章26節告訴我們這個婦人的背景
[00:20:36.320 --> 00:20:38.200]  這個婦人是一個希臘人
[00:20:38.200 --> 00:20:40.680]  即是說她是一個愛邦人
[00:20:40.680 --> 00:20:43.360]  她是屬於敘利亞的肥利基族
[00:20:43.360 --> 00:20:45.000]  我不太知道肥利基族是甚麼
[00:20:45.000 --> 00:20:47.520]  但一定是不好的東西
[00:20:47.520 --> 00:20:48.840]  如果你之前有讀
[00:20:48.840 --> 00:20:52.320]  你知道這個女人現在居住的地方是推羅西頓
[00:20:52.320 --> 00:20:54.000]  也是愛邦人的領域
[00:20:54.000 --> 00:20:57.760]  如果你去馬太福音第15章去看
[00:20:57.760 --> 00:21:00.920]  你會發現這個婦人是屬於迦蘭的婦人
[00:21:00.920 --> 00:21:02.400]  好不好
[00:21:02.400 --> 00:21:03.880]  不好
[00:21:03.880 --> 00:21:05.920]  全部都是不好的東西
[00:21:05.920 --> 00:21:09.000]  簡單來說這個女人背景複雜
[00:21:09.000 --> 00:21:11.280]  這個女人如果生於文革時代
[00:21:11.280 --> 00:21:13.280]  她就是黑五類
[00:21:13.280 --> 00:21:16.440]  她是天國的黑五類
[00:21:16.440 --> 00:21:19.440]  這個女人入了天國的黑名單
[00:21:19.440 --> 00:21:25.800]  這個女人就這樣看是沒有可能進入到上帝的天國
[00:21:25.800 --> 00:21:28.080]  甚至當你看到她所有的背景
[00:21:28.080 --> 00:21:30.600]  你說這個女人沒有可能認識上帝
[00:21:30.600 --> 00:21:33.280]  沒有可能認識耶和華
[00:21:33.280 --> 00:21:35.120]  是不是呢
[00:21:35.120 --> 00:21:36.920]  那又不一定
[00:21:36.920 --> 00:21:38.400]  我們中國人有句話
[00:21:38.400 --> 00:21:42.160]  「出污泥而不染」
[00:21:42.160 --> 00:21:46.280]  我想帶你去看馬太福音第15章的平行經文
[00:21:46.280 --> 00:21:50.960]  我想你看這個女人是怎樣稱呼耶穌的
[00:21:50.960 --> 00:21:54.120]  有一個迦蘭的婦人
[00:21:54.120 --> 00:21:55.200]  迦蘭的
[00:21:55.200 --> 00:21:56.720]  迦蘭地
[00:21:56.720 --> 00:21:58.280]  拜偶像的地方
[00:21:58.280 --> 00:21:59.760]  她喊叫耶穌
[00:21:59.760 --> 00:22:02.520]  她說:主啊!大衛之子!可憐我啊!
[00:22:02.520 --> 00:22:05.640]  我女兒被鬼纏得很苦
[00:22:05.640 --> 00:22:07.960]  她叫耶穌甚麼
[00:22:07.960 --> 00:22:10.440]  她叫耶穌大衛之子
[00:22:10.440 --> 00:22:12.840]  甚麼叫大衛之子
[00:22:12.840 --> 00:22:18.840]  上帝應許的君王是應許君王的稱號
[00:22:18.840 --> 00:22:21.520]  只有insider才知道
[00:22:21.520 --> 00:22:25.920]  我不知道我們教會今天是不是所有人都知道耶穌是大衛之子
[00:22:25.920 --> 00:22:27.400]  但是這個婦人知道
[00:22:27.400 --> 00:22:29.280]  她認識耶和華
[00:22:29.280 --> 00:22:33.960]  她認識耶和華對她的子民有一個君王的應許
[00:22:33.960 --> 00:22:35.880]  她來到耶穌的面前
[00:22:35.880 --> 00:22:39.440]  她沒有叫耶穌好醫生
[00:22:39.440 --> 00:22:43.720]  生神仙、在世華佗
[00:22:43.720 --> 00:22:45.880]  驅魔道長
[00:22:45.880 --> 00:22:50.400]  她沒有叫耶穌這些
[00:22:50.400 --> 00:22:53.080]  如果今天街上有個人走進來我們教會
[00:22:53.080 --> 00:22:58.240]  她會不會叫我來找大衛之子呢?
[00:22:58.240 --> 00:23:01.400]  我想她不會
[00:23:01.400 --> 00:23:03.000]  她要求救、要神蹟
[00:23:03.000 --> 00:23:05.000]  但是她不會找大衛之子
[00:23:05.000 --> 00:23:08.160]  但是這個女人知道耶穌是大衛之子
[00:23:08.160 --> 00:23:09.480]  我們不知道
[00:23:09.480 --> 00:23:14.360]  聖經沒有告訴我們為甚麼這個女人認識耶和華
[00:23:14.360 --> 00:23:16.120]  有幾個可能
[00:23:16.120 --> 00:23:18.440]  在《馬可福音》第三章第七節裏面
[00:23:18.440 --> 00:23:23.240]  講到很多人四方八面的來找耶穌
[00:23:23.240 --> 00:23:24.960]  去聽祂講天國
[00:23:24.960 --> 00:23:26.720]  其中一班人在哪裏來的呢?
[00:23:26.720 --> 00:23:27.840]  推羅西頓
[00:23:27.840 --> 00:23:29.760]  你回去看
[00:23:29.760 --> 00:23:32.360]  會不會這班人聽完耶穌的講道
[00:23:32.360 --> 00:23:35.040]  帶著這個福音的訊息
[00:23:35.040 --> 00:23:36.160]  回去推羅西頓
[00:23:36.160 --> 00:23:39.760]  以致這個女人知道有耶穌的存在
[00:23:39.760 --> 00:23:42.240]  還是八百九百年前
[00:23:42.240 --> 00:23:45.560]  以利亞先知因臨西頓的時候
[00:23:45.560 --> 00:23:48.120]  福音的種子播下在那裏
[00:23:48.120 --> 00:23:52.600]  在推羅西頓的地方
[00:23:52.600 --> 00:23:55.120]  在黑暗的權勢當中
[00:23:55.120 --> 00:23:57.360]  有一群、一小群的人
[00:23:57.360 --> 00:24:00.840]  還紀念著耶和華的應許
[00:24:00.840 --> 00:24:01.600]  無論如何
[00:24:01.600 --> 00:24:06.280]  我想告訴你這個女人真的認識上帝
[00:24:06.280 --> 00:24:08.200]  如果這個女人真的認識上帝的話
[00:24:08.200 --> 00:24:09.560]  你可以想像
[00:24:09.560 --> 00:24:11.680]  當她來到耶穌的面前
[00:24:11.680 --> 00:24:14.200]  她是何等的激動
[00:24:14.200 --> 00:24:15.960]  《約伯書》第四十二章第五節
[00:24:15.960 --> 00:24:17.320]  有句這樣的節
[00:24:17.320 --> 00:24:18.480]  大家都熟悉的
[00:24:18.480 --> 00:24:20.200]  「我從前風聞有理」
[00:24:20.200 --> 00:24:22.080]  「現在我親眼看見你」
[00:24:22.080 --> 00:24:23.200]  這個女人就是這樣
[00:24:23.200 --> 00:24:25.680]  「我從前風聞有理」
[00:24:25.680 --> 00:24:27.000]  「我很想去找祂」
[00:24:27.000 --> 00:24:28.480]  「但是我的女兒的情況」
[00:24:28.480 --> 00:24:30.760]  「令我沒有辦法離開推羅西頓」
[00:24:30.760 --> 00:24:34.280]  「去耶路撒冷的地方找祂」
[00:24:34.280 --> 00:24:36.160]  「去加利利的地方找耶穌」
[00:24:36.160 --> 00:24:37.600]  於是她只可以呼喊
[00:24:37.600 --> 00:24:38.480]  只可以祈禱
[00:24:38.480 --> 00:24:42.760]  而現在居然耶穌來到她的陣
[00:24:42.760 --> 00:24:44.400]  來到她的面前
[00:24:44.400 --> 00:24:50.000]  於是那個女人是何等的激動
[00:24:50.000 --> 00:24:51.320]  她心裏面有個信念
[00:24:51.320 --> 00:24:53.320]  她的信念就是
[00:24:53.320 --> 00:24:56.520]  當她的君王來到她的面前
[00:24:56.520 --> 00:24:59.640]  當她自己憑信來到君王的面前
[00:24:59.640 --> 00:25:01.240]  耶穌必看透她的心
[00:25:01.240 --> 00:25:03.920]  耶穌知道她是祂的楊耶穌
[00:25:03.920 --> 00:25:05.040]  一定會接納她
[00:25:05.040 --> 00:25:08.440]  耶穌一定去拯救她
[00:25:08.440 --> 00:25:12.200]  於是她發起一個信心的呼求
[00:25:12.200 --> 00:25:13.640]  這個信心的呼求是
[00:25:13.640 --> 00:25:16.520]  「我的女兒被鬼纏得很苦」
[00:25:16.520 --> 00:25:19.360]  「可憐我啊 可憐我啊」
[00:25:19.360 --> 00:25:20.840]  由這個信心的呼求
[00:25:20.840 --> 00:25:25.200]  他們兩個人進入了一個信心的對話
[00:25:25.200 --> 00:25:26.280]  第七章第27節
[00:25:26.280 --> 00:25:28.480]  「耶穌對她說」
[00:25:28.480 --> 00:25:30.720]  「讓孩子先吃飽」
[00:25:30.720 --> 00:25:35.400]  「那孩子的餅 叼給小狗吃是不妥的」
[00:25:35.400 --> 00:25:38.320]  這個信心的對話當中有三個元素
[00:25:38.320 --> 00:25:40.440]  第一個元素是孩子
[00:25:40.440 --> 00:25:42.480]  第二個元素是餅
[00:25:42.480 --> 00:25:45.240]  第三個元素是狗
[00:25:45.240 --> 00:25:47.640]  狗大概是大家最難接受
[00:25:47.640 --> 00:25:49.280]  最不容易明白的人
[00:25:49.280 --> 00:25:51.400]  人們經常都會問我
[00:25:51.400 --> 00:25:57.240]  為何耶穌會叫這個婦人和她的女兒做狗
[00:25:57.240 --> 00:26:00.520]  我想你要明白這句話究竟是甚麼意思
[00:26:00.520 --> 00:26:01.520]  你要知道幾樣東西
[00:26:01.520 --> 00:26:02.440]  第一
[00:26:02.440 --> 00:26:07.120]  原來在希臘文裏面有兩隻狗字
[00:26:07.120 --> 00:26:11.600]  一隻狗字是在說野狗、壞狗
[00:26:11.600 --> 00:26:14.800]  如果你想知道哪裏有壞狗、哪裏有野狗
[00:26:14.800 --> 00:26:16.440]  你去啟示錄第22章
[00:26:16.440 --> 00:26:19.760]  在啟示錄第22章裏面第15節說
[00:26:19.760 --> 00:26:23.000]  「城外有犬類」
[00:26:23.000 --> 00:26:24.760]  城外有犬類是甚麼城
[00:26:24.760 --> 00:26:27.680]  「新天新地夜和華,來的天國來到」
[00:26:27.680 --> 00:26:29.960]  「新天新地,新夜老撒冷過城」
[00:26:29.960 --> 00:26:31.960]  城外有犬類
[00:26:31.960 --> 00:26:33.160]  他和天國沒有分
[00:26:33.160 --> 00:26:35.200]  這些人行邪術、犯奸淫
[00:26:35.200 --> 00:26:36.120]  這些人殺人
[00:26:36.120 --> 00:26:37.760]  這些人拜偶像
[00:26:37.760 --> 00:26:39.560]  這些人喜愛虛方
[00:26:39.560 --> 00:26:43.400]  這些是不悔改的罪人
[00:26:43.400 --> 00:26:47.280]  但耶穌不是用這個野狗
[00:26:47.280 --> 00:26:50.200]  不是用這個惡狗、壞狗的詞句
[00:26:50.200 --> 00:26:52.800]  耶穌利用了另外一個小狗
[00:26:52.800 --> 00:26:54.800]  所以他的翻譯翻得不錯,叫小狗
[00:26:54.800 --> 00:26:56.040]  這個狗是說甚麼的
[00:26:56.040 --> 00:26:59.120]  是說家禽
[00:26:59.120 --> 00:27:00.480]  是說家裏的狗
[00:27:00.480 --> 00:27:02.840]  寵物狗
[00:27:02.840 --> 00:27:04.440]  你會說林牧師
[00:27:04.440 --> 00:27:06.960]  狗仍然是狗
[00:27:06.960 --> 00:27:09.800]  狗眼看人低
[00:27:09.800 --> 00:27:11.000]  第二件事你要知道的
[00:27:11.000 --> 00:27:12.440]  耶穌說的這句話
[00:27:12.440 --> 00:27:16.000]  其實是引用當時民間的一個諺語
[00:27:16.000 --> 00:27:17.720]  當時民間有這個諺語
[00:27:17.720 --> 00:27:20.960]  「讓小孩先吃飯,然後才到狗」
[00:27:20.960 --> 00:27:23.720]  這個在說一個人的家裏
[00:27:23.720 --> 00:27:26.640]  非猶太人、普通人的家裏
[00:27:26.640 --> 00:27:28.600]  吃飯的次序
[00:27:28.600 --> 00:27:31.600]  有東西吃一定是先給小孩吃的
[00:27:31.600 --> 00:27:35.640]  小孩吃剩的才給小狗吃的
[00:27:35.640 --> 00:27:37.040]  第三件事你要知道的
[00:27:37.040 --> 00:27:39.080]  耶穌不是在說直說
[00:27:39.080 --> 00:27:40.720]  耶穌是在做一個比喻
[00:27:40.720 --> 00:27:44.120]  耶穌是和他用比喻的對話
[00:27:44.120 --> 00:27:45.600]  在這個比喻對話裏
[00:27:45.600 --> 00:27:47.920]  一個沒有信的人會覺得很迷惑
[00:27:47.920 --> 00:27:49.120]  他不知道耶穌在說甚麼
[00:27:49.120 --> 00:27:52.160]  但如果你真的明白耶穌的比喻
[00:27:52.160 --> 00:27:56.120]  你真的帶著信心去明白這個故事的時候
[00:27:56.120 --> 00:27:58.880]  這個故事就一清二楚了
[00:27:58.880 --> 00:28:01.880]  最後你要明白耶穌這個比喻
[00:28:01.880 --> 00:28:06.120]  你需要明白當時猶太人聖殿的設計
[00:28:06.120 --> 00:28:10.960]  猶太人聖殿的設計
[00:28:10.960 --> 00:28:15.920]  當時猶太人的聖殿設計是多層式、多房式的
[00:28:15.920 --> 00:28:20.560]  我想如果你來了教會久了你大概都知道的
[00:28:20.560 --> 00:28:24.480]  在最中心裏面有致勝所
[00:28:24.480 --> 00:28:27.720]  這個致勝所只有大祭司一年可以進去一次
[00:28:27.720 --> 00:28:30.000]  接著在致勝所的外面
[00:28:30.000 --> 00:28:33.480]  第二層是祭司的庭院
[00:28:33.480 --> 00:28:35.880]  只有猶太人的祭司才可以去
[00:28:35.880 --> 00:28:39.360]  在外面有第三層以色列的庭院
[00:28:39.360 --> 00:28:42.000]  以色列的男人才可以去
[00:28:42.000 --> 00:28:45.600]  第四層是婦女的庭院
[00:28:45.600 --> 00:28:48.800]  是以色列的婦女才可以去的
[00:28:48.800 --> 00:28:53.320]  最後一層是愛邦人的庭院
[00:28:53.320 --> 00:28:57.360]  愛邦人只可以在最後一層去敬拜上帝
[00:28:57.360 --> 00:29:02.560]  當然有大把的愛邦人是連這個聖殿都不會進去
[00:29:02.560 --> 00:29:03.440]  因為它不是敬拜
[00:29:03.440 --> 00:29:06.240]  我現在說的是敬拜耶和華的人
[00:29:06.240 --> 00:29:09.960]  在敬拜耶和華裏面是有排次序的
[00:29:09.960 --> 00:29:13.440]  於是你想起主耶穌所說的
[00:29:13.440 --> 00:29:19.080]  這個比喻的三個元素:孩子是代表了猶太人的信徒
[00:29:19.080 --> 00:29:23.640]  小狗是代表了愛邦人的信徒
[00:29:23.640 --> 00:29:27.400]  餅、麵包是代表了天國的筵席
[00:29:27.400 --> 00:29:28.440]  你明白嗎?
[00:29:28.440 --> 00:29:34.240]  原來你去吃天國筵席是要排隊的
[00:29:34.240 --> 00:29:36.960]  誰可以排?
[00:29:36.960 --> 00:29:40.000]  凡想吃的都可以排
[00:29:40.000 --> 00:29:41.880]  不只是猶太人才可以排的
[00:29:41.880 --> 00:29:44.120]  原來愛邦人也有得排的
[00:29:44.120 --> 00:29:48.400]  只不過排後一點而已
[00:29:48.400 --> 00:29:52.640]  有得吃的就與天國有份
[00:29:52.640 --> 00:29:57.400]  不想吃的就與天國無份
[00:29:57.400 --> 00:30:00.080]  所以當主耶穌基督說
[00:30:00.080 --> 00:30:05.280]  先將孩子的餅給小狗吃是不妥當的
[00:30:05.280 --> 00:30:07.840]  其實代表他們有沒有得吃?
[00:30:07.840 --> 00:30:09.560]  有啊
[00:30:09.560 --> 00:30:10.040]  有啊
[00:30:10.040 --> 00:30:14.320]  所以你可不可以想象如果當時這位女士
[00:30:14.320 --> 00:30:16.720]  她可以打電話或者WhatsApp給她的女兒
[00:30:16.720 --> 00:30:18.200]  她會怎麼說呢?
[00:30:18.200 --> 00:30:20.080]  她會不會說這次女兒慘了
[00:30:20.080 --> 00:30:22.200]  她說我們諸狗不如
[00:30:22.200 --> 00:30:26.600]  還是她會憑信心看穿耶穌所跟她說的一切
[00:30:26.600 --> 00:30:29.520]  她說女兒這次成功了
[00:30:29.520 --> 00:30:33.160]  她說我們是她家裡的狗
[00:30:33.160 --> 00:30:35.800]  她說我們有得吃
[00:30:35.800 --> 00:30:38.200]  不過要等一下而已
[00:30:38.200 --> 00:30:39.280]  女兒成功了
[00:30:39.280 --> 00:30:40.760]  這是一個信心的回應
[00:30:40.760 --> 00:30:41.640]  對於她來說
[00:30:41.640 --> 00:30:46.480]  她不是因為耶穌的說話而失去了盼望
[00:30:46.480 --> 00:30:48.680]  相反因為耶穌的說話
[00:30:48.680 --> 00:30:50.800]  她心裡的信心
[00:30:50.800 --> 00:30:52.440]  她的火焰直飆
[00:30:52.440 --> 00:30:54.040]  她知道
[00:30:54.040 --> 00:30:57.200]  她知道耶穌已經接納了她
[00:30:57.200 --> 00:31:00.040]  於是她再大膽
[00:31:00.040 --> 00:31:02.760]  作出一個更大的信心回應
[00:31:02.760 --> 00:31:05.160]  婦人回答說主啊
[00:31:05.160 --> 00:31:11.840]  赤子底下的小狗也是小孩子的碎屑
[00:31:11.840 --> 00:31:12.680]  她說主啊
[00:31:12.680 --> 00:31:14.440]  我多謝祢
[00:31:14.440 --> 00:31:15.360]  我聽得明白了
[00:31:15.360 --> 00:31:16.480]  祢已經接納了我
[00:31:16.480 --> 00:31:18.760]  主我完全明白那個次序
[00:31:18.760 --> 00:31:23.120]  不過我家裡有急需
[00:31:23.120 --> 00:31:24.440]  然後她說主啊
[00:31:24.440 --> 00:31:27.040]  祢的麵包是何其的美好
[00:31:27.040 --> 00:31:31.160]  祢的麵包大能無窮
[00:31:31.160 --> 00:31:32.960]  我不用一塊的
[00:31:32.960 --> 00:31:35.040]  我拿一些樣本就行了
[00:31:35.040 --> 00:31:37.320]  可不可以給我一點樣本
[00:31:37.320 --> 00:31:41.640]  我回家給女兒試吃
[00:31:41.640 --> 00:31:43.080]  我相信
[00:31:43.080 --> 00:31:46.080]  祢天國的麵包
[00:31:46.080 --> 00:31:48.040]  有何等的大能
[00:31:48.040 --> 00:31:49.000]  何其美好
[00:31:49.000 --> 00:31:51.880]  只要一點點
[00:31:51.880 --> 00:31:55.000]  我的女兒就可以得到痊癒
[00:31:55.000 --> 00:31:59.360]  這是一個完全的信心的回應
[00:31:59.360 --> 00:32:03.320]  我們知道這是她信心的回應
[00:32:03.320 --> 00:32:05.560]  是因為在《馬太福音》第十五章
[00:32:05.560 --> 00:32:08.280]  耶穌稱讚她的信心
[00:32:08.280 --> 00:32:09.080]  二十八節
[00:32:09.080 --> 00:32:10.840]  「於是耶穌回答她說
[00:32:10.840 --> 00:32:13.400]  婦人你的信心很大
[00:32:13.400 --> 00:32:15.800]  照你所要的成全你吧」
[00:32:15.800 --> 00:32:17.040]  你的信心很大
[00:32:17.040 --> 00:32:18.960]  在所有福音書裡面
[00:32:18.960 --> 00:32:20.920]  耶穌只稱讚過人
[00:32:20.920 --> 00:32:24.120]  信心很大兩次
[00:32:24.120 --> 00:32:25.680]  一次是這個女人
[00:32:25.680 --> 00:32:29.520]  另一次是愛邦人的白夫長
[00:32:29.520 --> 00:32:30.560]  在《馬太福音》裡面
[00:32:30.560 --> 00:32:34.240]  除了這個女人被稱讚為有信心之外
[00:32:34.240 --> 00:32:39.800]  只有血肉的婦人和核子巴底賣
[00:32:39.800 --> 00:32:44.200]  耶穌說你的信心很大
[00:32:44.200 --> 00:32:46.400]  「猶大救主特訪推羅
[00:32:46.400 --> 00:32:49.440]  信心婦人朝見君王」
[00:32:49.440 --> 00:32:51.920]  最後最重要的一點
[00:32:51.920 --> 00:32:55.080]  「天國麵包遂涉解咒」
[00:32:55.080 --> 00:32:57.760]  我想帶你去整個故事的中心
[00:32:57.760 --> 00:33:00.480]  整個故事的中心
[00:33:00.480 --> 00:33:04.000]  是天國的麵包
[00:33:04.000 --> 00:33:07.000]  天國的麵包遂涉可以解咒
[00:33:07.000 --> 00:33:10.000]  第七章第27節這麼說
[00:33:10.000 --> 00:33:11.200]  「那孩子的麵包
[00:33:11.200 --> 00:33:13.520]  叼給小狗吃是不妥的
[00:33:13.520 --> 00:33:15.240]  卓子底下的小狗
[00:33:15.240 --> 00:33:20.480]  也吃小孩子的遂涉」
[00:33:20.480 --> 00:33:24.120]  我想告訴你這是一個天國的比喻
[00:33:24.120 --> 00:33:26.160]  整個故事都是天國的比喻
[00:33:26.160 --> 00:33:30.120]  如果你用一個神跡騎士的眼光去看這個故事
[00:33:30.120 --> 00:33:31.440]  你是完全錯誤的
[00:33:31.440 --> 00:33:35.720]  如果你說下次只要我記得那個魔咒
[00:33:35.720 --> 00:33:37.960]  大衛之子去找耶穌
[00:33:37.960 --> 00:33:39.360]  裝作有信心
[00:33:39.360 --> 00:33:40.640]  我要甚麼就有甚麼
[00:33:40.640 --> 00:33:43.440]  如果你這樣想是完全錯誤的
[00:33:43.440 --> 00:33:46.360]  這個比喻是天國的比喻
[00:33:46.360 --> 00:33:48.720]  這個比喻是愛邦人
[00:33:48.720 --> 00:33:51.440]  如何可以進入上帝的天國
[00:33:51.440 --> 00:33:55.760]  這個比喻是屬靈的愛邦人
[00:33:55.760 --> 00:33:58.080]  在罪惡黑暗裏面的人
[00:33:58.080 --> 00:34:00.720]  如何可以進入上帝永恆的國度
[00:34:00.720 --> 00:34:02.920]  聖經說「世人都犯了罪
[00:34:02.920 --> 00:34:06.280]  規缺了上帝的榮耀」
[00:34:06.280 --> 00:34:09.600]  你和我的問題不是我們是小狗
[00:34:09.600 --> 00:34:13.480]  你和我的問題是我們是野狗、壞狗
[00:34:13.480 --> 00:34:16.680]  和上帝天國沒有分
[00:34:16.680 --> 00:34:20.320]  我們如何可以進入上帝的國度
[00:34:20.320 --> 00:34:22.280]  如果這個世界有一個上帝
[00:34:22.280 --> 00:34:24.440]  如果這個世界有天堂地獄
[00:34:24.440 --> 00:34:27.240]  你和我憑甚麼
[00:34:27.240 --> 00:34:28.840]  可以進入天堂
[00:34:28.840 --> 00:34:33.840]  憑甚麼可以避開地獄
[00:34:33.840 --> 00:34:38.000]  有人說所有的宗教都是導人向善
[00:34:38.000 --> 00:34:39.760]  你慢慢成為一個好人
[00:34:39.760 --> 00:34:42.160]  你就可以上天堂
[00:34:42.160 --> 00:34:42.720]  我告訴你
[00:34:42.720 --> 00:34:44.800]  這個不是我們的教導
[00:34:44.800 --> 00:34:46.640]  我們說「世人都犯了罪
[00:34:46.640 --> 00:34:48.200]  規缺了上帝的榮耀」
[00:34:48.200 --> 00:34:49.960]  沒有一個人坐在這裏
[00:34:49.960 --> 00:34:55.360]  憑著你自己的善行可以進入天國
[00:34:55.360 --> 00:34:57.600]  那怎樣才可以進入天國
[00:34:57.600 --> 00:34:58.440]  有甚麼秘密
[00:34:58.440 --> 00:35:02.000]  秘密就是麵包
[00:35:02.000 --> 00:35:04.000]  麵包
[00:35:04.000 --> 00:35:06.320]  是麵包
[00:35:06.320 --> 00:35:08.480]  如果你要真正明白這個故事
[00:35:08.480 --> 00:35:10.440]  究竟怎樣去理解的時候
[00:35:10.440 --> 00:35:12.480]  你需要記住一件事
[00:35:12.480 --> 00:35:14.360]  就是原來在《馬克福音》裏面
[00:35:14.360 --> 00:35:16.880]  這個不是唯一的麵包故事
[00:35:16.880 --> 00:35:18.960]  原來在《馬克福音》裏面
[00:35:18.960 --> 00:35:21.120]  是有好幾個麵包的故事
[00:35:21.120 --> 00:35:22.680]  更加有趣的
[00:35:22.680 --> 00:35:23.720]  我不知道你有沒有留意
[00:35:23.720 --> 00:35:25.000]  這個麵包故事
[00:35:25.000 --> 00:35:27.880]  其實是被另外兩個麵包故事
[00:35:27.880 --> 00:35:30.080]  夾在中間的
[00:35:30.080 --> 00:35:32.160]  如果你有機會回家看一下
[00:35:32.160 --> 00:35:34.320]  《馬克福音》第六章、第七章、第八章
[00:35:34.320 --> 00:35:36.720]  你會發現第六章有一個麵包的故事
[00:35:36.720 --> 00:35:38.520]  第七章有一個麵包的故事
[00:35:38.520 --> 00:35:39.720]  今天我們在讀的故事
[00:35:39.720 --> 00:35:43.600]  第八章又有另外一個麵包故事
[00:35:43.600 --> 00:35:45.520]  第六章的麵包故事
[00:35:45.520 --> 00:35:46.600]  我們以前讀過
[00:35:46.600 --> 00:35:51.440]  耶穌用五餅以魚餵飽五千人
[00:35:51.440 --> 00:35:55.600]  接著還剩下十二籃的麵包
[00:35:55.600 --> 00:35:58.080]  第七章的麵包故事我們剛剛讀完
[00:35:58.080 --> 00:36:01.320]  第八章有另外一個麵包的故事
[00:36:01.320 --> 00:36:04.520]  是講耶穌用七個餅
[00:36:04.520 --> 00:36:06.360]  幾條魚
[00:36:06.360 --> 00:36:09.000]  餵飽了四千人
[00:36:09.000 --> 00:36:12.520]  接著剩下七籃的餅碎
[00:36:12.520 --> 00:36:16.600]  我問你
[00:36:16.600 --> 00:36:18.440]  第六章和第八章
[00:36:18.440 --> 00:36:20.040]  兩個巨大的神蹟
[00:36:20.040 --> 00:36:22.520]  哪一個神蹟比較厲害?
[00:36:22.520 --> 00:36:23.520]  你可能一想
[00:36:23.520 --> 00:36:26.400]  當然是第六章那個比較厲害
[00:36:26.400 --> 00:36:28.440]  餵飽五千人
[00:36:28.440 --> 00:36:30.440]  五個餅餵飽五千人
[00:36:30.440 --> 00:36:32.520]  和七個餅餵飽四千人
[00:36:32.520 --> 00:36:33.560]  雖然兩個都很厲害
[00:36:33.560 --> 00:36:35.480]  不過
[00:36:35.480 --> 00:36:39.920]  好像五個餅餵飽五千人比較厲害
[00:36:39.920 --> 00:36:42.480]  答案原來不是
[00:36:42.480 --> 00:36:45.920]  原來七個餅餵飽四千人
[00:36:45.920 --> 00:36:47.880]  是一個更大的神蹟
[00:36:47.880 --> 00:36:49.280]  為什麼?
[00:36:49.280 --> 00:36:50.880]  因為地點
[00:36:50.880 --> 00:36:54.720]  原來銅鑼灣和深水埗的地界不一樣
[00:36:54.720 --> 00:36:59.200]  第六章裏面講耶穌餵飽五千人
