
[00:00:00.000 --> 00:00:04.140]  各位電影節目 今天和大家分享的題目是
[00:18:23.240 --> 00:18:24.840]  用我們的行動
[00:18:24.840 --> 00:18:27.160]  一起去紀念神
[00:18:27.160 --> 00:18:36.280]  我們一起安靜祈禱
[00:18:36.280 --> 00:18:37.160]  秋後天父上帝
[00:18:37.160 --> 00:18:40.400]  我們再一次多謝祢
[00:18:40.400 --> 00:18:41.560]  多謝祢
[00:18:41.560 --> 00:18:44.280]  因為祢捨身的拯救
[00:18:44.280 --> 00:18:46.640]  是跪著我
[00:18:46.640 --> 00:18:50.120]  而死在十字架上面
[00:18:50.120 --> 00:18:50.480]  主啊
[00:18:50.480 --> 00:18:52.600]  今日求祢幫助我們
[00:18:52.600 --> 00:18:54.680]  賜給我們有信心
[00:18:54.680 --> 00:18:56.360]  在生活上面
[00:18:56.360 --> 00:18:58.520]  繼續接受神祢的愛
[00:18:58.520 --> 00:19:00.520]  接受神祢的擁抱
[00:19:00.520 --> 00:19:03.600]  繼續我們去回應神祢
[00:19:03.600 --> 00:19:04.880]  去愛神
[00:19:04.880 --> 00:19:07.200]  去關心我們身邊的人
[00:19:07.200 --> 00:19:08.440]  今日求主祢幫助我們
[00:19:08.440 --> 00:19:09.240]  給我們有動力
[00:19:09.240 --> 00:19:11.520]  不單止是在口裡面去說
[00:19:11.520 --> 00:19:13.920]  而是我們每一次紀念祢的時候
[00:19:13.920 --> 00:19:16.120]  就是將祢放在我們心裡面
[00:19:16.120 --> 00:19:16.880]  我們做什麼
[00:19:16.880 --> 00:19:18.960]  我們都預備一份
[00:19:18.960 --> 00:19:19.320]  神啊
[00:19:19.320 --> 00:19:20.920]  我們在這裡
[00:19:20.920 --> 00:19:22.640]  求祢來
[00:19:22.640 --> 00:19:24.440]  帶著我們
[00:19:24.440 --> 00:19:27.520]  過一個蒙神利喜悅的生活
[00:19:27.520 --> 00:19:28.920]  我們亦都多謝主
[00:19:28.920 --> 00:19:30.280]  因為祢藉著聖餐
[00:19:30.280 --> 00:19:31.680]  祢要提醒我們
[00:19:31.680 --> 00:19:33.480]  不斷地提醒我們
[00:19:33.480 --> 00:19:36.040]  神的恩典是夠我們用
[00:19:36.040 --> 00:19:37.000]  多謝主
[00:19:37.000 --> 00:19:38.280]  祢的捨身拯救
[00:19:38.280 --> 00:19:39.560]  多謝祢的身體張開
[00:19:39.560 --> 00:19:41.240]  多謝祢的補血流出
[00:19:41.240 --> 00:19:42.640]  都是為我們
[00:19:42.640 --> 00:19:43.720]  多謝主
[00:19:43.720 --> 00:19:44.920]  聽我們的祈禱
[00:19:44.920 --> 00:19:47.000]  奉耶穌基督的聖名求
[00:19:47.000 --> 00:19:48.000]  阿們
