
[00:00:00.000 --> 00:00:04.000]  首先祝各位弟兄姊妹新年蒙福
[00:19:42.000 --> 00:19:47.000]  可以產生一種非常之不愉快的效果
[00:19:47.000 --> 00:19:49.000]  不單止傷害了別人
[00:19:49.000 --> 00:19:53.000]  而自己又落在殺身之禍裡面
[00:19:53.000 --> 00:19:55.000]  原因是什麼呢
[00:19:55.000 --> 00:19:59.000]  因為比較因為是嫉妒
[00:19:59.000 --> 00:20:03.000]  這些都是自我的內心裡面的問題
[00:20:03.000 --> 00:20:07.000]  因為他的獻祭不是以神的心意
[00:20:07.000 --> 00:20:10.000]  而是以自己有什麼就獻什麼
[00:20:10.000 --> 00:20:13.000]  按自己的主張來獻祭
[00:20:13.000 --> 00:20:16.000]  第二個人是巴蘭
[00:20:16.000 --> 00:20:19.000]  巴蘭是一個外邦拜賈神的先子
[00:20:19.000 --> 00:20:24.000]  他是因為利益受僱於迦南這麼多的王
[00:20:24.000 --> 00:20:26.000]  來称衰以色列人
[00:20:26.000 --> 00:20:30.000]  就算他的奏作並不帶著靈界的力量
[00:20:30.000 --> 00:20:32.000]  在今時今日來說
[00:20:32.000 --> 00:20:33.000]  講得負面的東西多
[00:20:33.000 --> 00:20:36.000]  你都以為你自己真是這樣的人
[00:20:36.000 --> 00:20:39.000]  所以我們社會和人與人之間
[00:20:39.000 --> 00:20:41.000]  需要講肯定的話
[00:20:41.000 --> 00:20:44.000]  正能量的話就是這樣
[00:20:44.000 --> 00:20:47.000]  以前有一個故事叫增生殺人
[00:20:47.000 --> 00:20:51.000]  增生是孔子的一名
[00:20:51.000 --> 00:20:55.000]  以孝順絕頂的大弟子
[00:20:55.000 --> 00:20:57.000]  有人告訴他媽媽
[00:20:57.000 --> 00:20:59.000]  增生殺了人
[00:20:59.000 --> 00:21:00.000]  他說怎麼會呢
[00:21:00.000 --> 00:21:02.000]  我的兒子跟孔子讀書
[00:21:02.000 --> 00:21:04.000]  他怎麼會殺人呢
[00:21:04.000 --> 00:21:06.000]  不斷有傳言講了幾次
[00:21:06.000 --> 00:21:08.000]  他媽媽都擔心
[00:21:08.000 --> 00:21:11.000]  以為增生真是殺了人
[00:21:11.000 --> 00:21:14.000]  今日我們的社會是一個這樣的社會
[00:21:14.000 --> 00:21:16.000]  彎曲半謀
[00:21:16.000 --> 00:21:19.000]  在網絡上有很多的傳說
[00:21:19.000 --> 00:21:21.000]  有很多的是非
[00:21:21.000 --> 00:21:24.000]  早幾天我在頭條日報的社論裏面
[00:21:24.000 --> 00:21:26.000]  看到一則新聞
[00:21:26.000 --> 00:21:28.000]  講到網絡欺凌
[00:21:28.000 --> 00:21:31.000]  有人不知是否跟一個人有過節
[00:21:31.000 --> 00:21:34.000]  將他幾年前校祭音樂會
[00:21:34.000 --> 00:21:36.000]  一個唱歌的表演
[00:21:36.000 --> 00:21:38.000]  擺了上網
[00:21:38.000 --> 00:21:41.000]  然後用很多的評論
[00:21:41.000 --> 00:21:43.000]  唱衰他
[00:21:43.000 --> 00:21:45.000]  其實只要一個人
[00:21:45.000 --> 00:21:48.000]  就可以製造成千成萬的評論
[00:21:48.000 --> 00:21:50.000]  網絡裏面有些技巧
[00:21:50.000 --> 00:21:52.000]  一按鍵很多的網址
[00:21:52.000 --> 00:21:55.000]  你以為群情洶湧
[00:21:55.000 --> 00:21:57.000]  其實背後就是一個人
[00:21:57.000 --> 00:22:00.000]  甚至他們這些叫做
[00:22:00.000 --> 00:22:03.000]  在國內不知五毫子還是一元
[00:22:03.000 --> 00:22:05.000]  就發一個短信
[00:22:05.000 --> 00:22:07.000]  在香港都有些政黨
[00:22:07.000 --> 00:22:09.000]  這些職業打手
[00:22:09.000 --> 00:22:11.000]  就是唱網絡
[00:22:11.000 --> 00:22:13.000]  唱衰別人
[00:22:13.000 --> 00:22:15.000]  唱好自己
[00:22:15.000 --> 00:22:17.000]  所以我們在一個這樣的世代裏面
[00:22:17.000 --> 00:22:19.000]  這個巴蘭的先知
[00:22:19.000 --> 00:22:22.000]  他的錯誤不單止是為利益
[00:22:22.000 --> 00:22:24.000]  他的錯誤就是
[00:22:24.000 --> 00:22:27.000]  不以真神的心意為中心
[00:22:27.000 --> 00:22:29.000]  不以真理為依歸
[00:22:29.000 --> 00:22:31.000]  也都不以屬靈群體
[00:22:31.000 --> 00:22:34.000]  作為他侍奉的對象
[00:22:34.000 --> 00:22:36.000]  他以為所有的東西
[00:22:36.000 --> 00:22:37.000]  由神
[00:22:37.000 --> 00:22:38.000]  由道理
[00:22:38.000 --> 00:22:40.000]  由到祝福
[00:22:40.000 --> 00:22:41.000]  與咒咒
[00:22:41.000 --> 00:22:42.000]  生與死
[00:22:42.000 --> 00:22:43.000]  吉與空
[00:22:43.000 --> 00:22:46.000]  全部可以操控在我的手裏
[00:22:46.000 --> 00:22:49.000]  他的侍奉是自我中心
[00:22:49.000 --> 00:22:53.000]  有些人的侍奉是為自己得榮耀
[00:22:53.000 --> 00:22:55.000]  有些人的侍奉是為了滿足
[00:22:55.000 --> 00:22:59.000]  他在其他地方尋找不到的滿足感覺
[00:22:59.000 --> 00:23:02.000]  操控
[00:23:02.000 --> 00:23:04.000]  我們要很小心
[00:23:04.000 --> 00:23:06.000]  第三個人就是可拉
[00:23:06.000 --> 00:23:11.000]  可拉就是以色列人在抗野漂流的時候
[00:23:11.000 --> 00:23:13.000]  他是尼米茲派的一個侍奉領袖
[00:23:13.000 --> 00:23:18.000]  但是他不順從神所設立的摩世
[00:23:18.000 --> 00:23:21.000]  不信服屬靈的權柄
[00:23:21.000 --> 00:23:23.000]  上發焉源
[00:23:23.000 --> 00:23:24.000]  鼓勵騷亂
[00:23:24.000 --> 00:23:28.000]  類似今天的佔領機場
[00:23:28.000 --> 00:23:30.000]  癱瘓政府一樣
[00:23:30.000 --> 00:23:31.000]  支笠為王
[00:23:31.000 --> 00:23:33.000]  結果神審判
[00:23:33.000 --> 00:23:34.000]  降王
[00:23:34.000 --> 00:23:35.000]  銜於滅亡
[00:23:35.000 --> 00:23:39.000]  三個都是與侍奉有關係
[00:23:39.000 --> 00:23:41.000]  一個是講獻祭
[00:23:41.000 --> 00:23:44.000]  一個是講先知的預言
[00:23:44.000 --> 00:23:47.000]  一個是講利美人的領袖
[00:23:47.000 --> 00:23:52.000]  但是假如他的侍奉是自我中心
[00:23:52.000 --> 00:23:54.000]  不是以神的榮耀
[00:23:54.000 --> 00:23:56.000]  不是服侍神的子民
[00:23:56.000 --> 00:23:58.000]  不是以真理為依歸
[00:23:58.000 --> 00:24:02.000]  我們的紀律立人都是枉然
[00:24:02.000 --> 00:24:04.000]  都是虛浮
[00:24:04.000 --> 00:24:07.000]  然後第十二節就講到有四個比喻
[00:24:07.000 --> 00:24:11.000]  就講到侍奉是沒有果子的
[00:24:11.000 --> 00:24:14.000]  人生是無定向的
[00:24:14.000 --> 00:24:17.000]  這些東西是草木和皆
[00:24:17.000 --> 00:24:19.000]  並非金銀寶石
[00:24:19.000 --> 00:24:23.000]  他說他們好像母語的雲彩隨風飄蕩
[00:24:23.000 --> 00:24:24.000]  母語的雲彩是什麼?
[00:24:24.000 --> 00:24:28.000]  雷聲大雨點小
[00:24:28.000 --> 00:24:30.000]  未來之前零零落落
[00:24:30.000 --> 00:24:33.000]  到實際做事影都不見
[00:24:33.000 --> 00:24:37.000]  有些人做事的方法是這樣的
[00:24:37.000 --> 00:24:45.000]  這些影像侍奉上片刻又顯眼的光華
[00:24:45.000 --> 00:24:48.000]  但是很快就消失
[00:24:48.000 --> 00:24:51.000]  不能夠持續
[00:24:51.000 --> 00:24:53.000]  世界之子都有句話
[00:24:53.000 --> 00:24:57.000]  創業容易守業難
[00:24:57.000 --> 00:24:59.000]  蘇寧的工作也是
[00:24:59.000 --> 00:25:01.000]  我們很火熱
[00:25:01.000 --> 00:25:03.000]  很想建立自己的山頭
[00:25:03.000 --> 00:25:06.000]  建立自己好像工業一樣
[00:25:06.000 --> 00:25:10.000]  但是當我們的興趣減退的時候
[00:25:10.000 --> 00:25:13.000]  我們所建立的東西就擺在這裡
[00:25:13.000 --> 00:25:14.000]  不去打理
[00:25:14.000 --> 00:25:16.000]  大浪一來
[00:25:16.000 --> 00:25:20.000]  沙灘上所見的沙堡就去了
[00:25:20.000 --> 00:25:23.000]  他們好像秋天沒有果子的樹
[00:25:23.000 --> 00:25:24.000]  死如猶死
[00:25:24.000 --> 00:25:26.000]  連根都拔不出來
[00:25:26.000 --> 00:25:27.000]  不單止沒有結果
[00:25:27.000 --> 00:25:30.000]  侍奉的人和侍奉的群體
[00:25:30.000 --> 00:25:32.000]  是死而猶死
[00:25:32.000 --> 00:25:33.000]  是連根拔起
[00:25:33.000 --> 00:25:37.000]  正如耶穌見到一棵無花果樹
[00:25:37.000 --> 00:25:38.000]  是應該結果子
[00:25:38.000 --> 00:25:40.000]  可以吃的季節裡面
[00:25:40.000 --> 00:25:43.000]  卻是只有葉子沒有果子
[00:25:43.000 --> 00:25:45.000]  耶穌咒詛他
[00:25:45.000 --> 00:25:49.000]  咒詛就是懲罰他
[00:25:49.000 --> 00:25:51.000]  以這個無花果樹
[00:25:51.000 --> 00:25:55.000]  來比喻那些法律錯誤的東西
[00:25:55.000 --> 00:26:00.000]  我們很可能都說火焰為主伏事
[00:26:00.000 --> 00:26:03.000]  但是我們是不是看不到果子的樹呢?
[00:26:03.000 --> 00:26:06.000]  有一天都是連根拔起
[00:26:06.000 --> 00:26:08.000]  他們是海裡的強浪
[00:26:08.000 --> 00:26:11.000]  湧出可恥的泡沫
[00:26:11.000 --> 00:26:13.000]  有些侍奉人士
[00:26:13.000 --> 00:26:17.000]  我們一時之間澎湃洶湧
[00:26:17.000 --> 00:26:20.000]  但是一退潮的時候
[00:26:20.000 --> 00:26:23.000]  就剩下沙灘一些的泡沫
[00:26:23.000 --> 00:26:25.000]  What a shame!
[00:26:25.000 --> 00:26:29.000]  這些是好像可恥的末子一樣
[00:26:29.000 --> 00:26:31.000]  他們是流蕩的星
[00:26:31.000 --> 00:26:34.000]  在漫黑的幽暗為他們榮耀著
[00:26:34.000 --> 00:26:37.000]  本來星能夠發光是好的
[00:26:37.000 --> 00:26:40.000]  但以理書十二章都說
[00:26:40.000 --> 00:26:42.000]  智慧人必發光如星
[00:26:42.000 --> 00:26:44.000]  那使人皈依的
[00:26:44.000 --> 00:26:46.000]  必發光如星
[00:26:46.000 --> 00:26:48.000]  直到永遠
[00:26:48.000 --> 00:26:52.000]  但是那種星是恆星
[00:26:52.000 --> 00:26:56.000]  恆常在天空裡不大變動
[00:26:56.000 --> 00:26:59.000]  由光芒照耀出來
[00:26:59.000 --> 00:27:03.000]  在黑夜當中指示出方向
[00:27:03.000 --> 00:27:06.000]  但是這些流星是怎麼樣呢?
[00:27:06.000 --> 00:27:09.000]  從黑暗來歸於黑暗
[00:27:09.000 --> 00:27:11.000]  它過度飄蕩
[00:27:11.000 --> 00:27:15.000]  所散發的光輝不能夠持續
[00:27:15.000 --> 00:27:19.000]  這個給我們三個反面的例證
[00:27:19.000 --> 00:27:22.000]  四個比喻給我們看到
[00:27:22.000 --> 00:27:24.000]  在伏事上
[00:27:24.000 --> 00:27:27.000]  猶太書所針對的一個世代
[00:27:27.000 --> 00:27:29.000]  一個彎曲薄茂的世代
[00:27:29.000 --> 00:27:31.000]  甚至在侍奉
[00:27:31.000 --> 00:27:33.000]  在信徒當中
[00:27:33.000 --> 00:27:36.000]  我們都要避免這種情況
[00:27:36.000 --> 00:27:37.000]  好了
[00:27:37.000 --> 00:27:39.000]  猶太書不單說負面的事
[00:27:39.000 --> 00:27:42.000]  他也說了很多正面積極的事
[00:27:42.000 --> 00:27:48.000]  他說到有三句親愛的弟兄
[00:27:48.000 --> 00:27:50.000]  在《中文聖經》裡面
[00:27:50.000 --> 00:27:54.000]  這句話出現了三次
[00:27:54.000 --> 00:27:59.000]  這三句話都是和神的道理有關係
[00:27:59.000 --> 00:28:04.000]  第三節是說到要為一次交付聖徒的道
[00:28:04.000 --> 00:28:05.000]  來到竭力爭辯
[00:28:05.000 --> 00:28:11.000]  第十七節是說到要紀念主耶穌的使徒
[00:28:11.000 --> 00:28:12.000]  所說的話
[00:28:12.000 --> 00:28:15.000]  第三就是二十節
[00:28:15.000 --> 00:28:19.000]  是說要在至聖的真道上造就自己
[00:28:19.000 --> 00:28:20.000]  總結來說
[00:28:20.000 --> 00:28:23.000]  你要紀念神的說話
[00:28:23.000 --> 00:28:25.000]  思想起來
[00:28:25.000 --> 00:28:27.000]  不單止摩西的律法
[00:28:27.000 --> 00:28:29.000]  不單止聖經的說話
[00:28:29.000 --> 00:28:31.000]  不單止主耶穌的說話
[00:28:31.000 --> 00:28:35.000]  是主耶穌所差派的一些僕人
[00:28:35.000 --> 00:28:38.000]  在大家當中做教導
[00:28:38.000 --> 00:28:40.000]  目者全奴
[00:28:40.000 --> 00:28:43.000]  他們基於聖經來講解的說話
[00:28:43.000 --> 00:28:46.000]  你要記在心中
[00:28:46.000 --> 00:28:47.000]  信道
[00:28:47.000 --> 00:28:48.000]  守道
[00:28:48.000 --> 00:28:50.000]  和行道
[00:28:50.000 --> 00:28:51.000]  除此之外
[00:28:51.000 --> 00:28:54.000]  你要在道理上造就自己
[00:28:54.000 --> 00:28:56.000]  浸淫在神的話語上
[00:28:56.000 --> 00:29:00.000]  以致自己生命得以建立和改變
[00:29:00.000 --> 00:29:03.000]  以前中國人教小孩子
[00:29:03.000 --> 00:29:08.000]  用的是同蒙文學
[00:29:08.000 --> 00:29:10.000]  最基本是三個字
[00:29:10.000 --> 00:29:13.000]  就是弟子規和三字經
[00:29:13.000 --> 00:29:15.000]  接著就是四個字
[00:29:15.000 --> 00:29:16.000]  千字文
[00:29:16.000 --> 00:29:18.000]  接著就是五個字
[00:29:18.000 --> 00:29:20.000]  幼學書或者神童書
[00:29:20.000 --> 00:29:22.000]  接著就是六個字
[00:29:22.000 --> 00:29:23.000]  就是什麼呢?
[00:29:23.000 --> 00:29:24.000]  粒翁對運
[00:29:24.000 --> 00:29:26.000]  或者其他的東西
[00:29:26.000 --> 00:29:28.000]  你不用先明白
[00:29:28.000 --> 00:29:29.000]  先背
[00:29:29.000 --> 00:29:30.000]  先念口往
[00:29:30.000 --> 00:29:32.000]  但是它慢慢潛移默化
[00:29:32.000 --> 00:29:34.000]  有它的道理
[00:29:34.000 --> 00:29:36.000]  譬如弟子規開頭那六句
[00:29:36.000 --> 00:29:38.000]  就說了很重要的東西
[00:29:38.000 --> 00:29:40.000]  弟子規聖人分
[00:29:40.000 --> 00:29:42.000]  守孝弟
[00:29:42.000 --> 00:29:43.000]  次謹信
[00:29:43.000 --> 00:29:45.000]  有餘力則學物
[00:29:45.000 --> 00:29:48.000]  弟子規是說什麼呢?
[00:29:48.000 --> 00:29:49.000]  最重要是說
[00:29:49.000 --> 00:29:51.000]  孝弟謹信
[00:29:51.000 --> 00:29:55.000]  這些是做人道德的原則
[00:29:55.000 --> 00:29:57.000]  有餘力先去學
[00:29:57.000 --> 00:29:58.000]  計數
[00:29:58.000 --> 00:29:59.000]  微積分
[00:29:59.000 --> 00:30:00.000]  幾何
[00:30:00.000 --> 00:30:01.000]  電腦
[00:30:01.000 --> 00:30:02.000]  則學物
[00:30:02.000 --> 00:30:03.000]  文化
[00:30:03.000 --> 00:30:06.000]  人生一種最基本的東西
[00:30:06.000 --> 00:30:08.000]  如果沒有上帝
[00:30:08.000 --> 00:30:11.000]  有些人都覺得道德的信念
[00:30:11.000 --> 00:30:12.000]  何況有上帝
[00:30:12.000 --> 00:30:14.000]  我們更加知道
[00:30:14.000 --> 00:30:15.000]  屬靈的道理
[00:30:15.000 --> 00:30:17.000]  是我們很重要
[00:30:17.000 --> 00:30:20.000]  聖經裏面的真言傳道書
[00:30:20.000 --> 00:30:22.000]  有很多屬靈的智慧
[00:30:22.000 --> 00:30:23.000]  和中國人的
[00:30:23.000 --> 00:30:25.000]  做人的哲理
[00:30:25.000 --> 00:30:27.000]  有很相吻合的地方
[00:30:27.000 --> 00:30:29.000]  弟子規裏面說
[00:30:29.000 --> 00:30:31.000]  父母呼應勿門
[00:30:31.000 --> 00:30:33.000]  爸爸媽媽叫你不要說
[00:30:33.000 --> 00:30:34.000]  行了
[00:30:34.000 --> 00:30:35.000]  一會兒來了
[00:30:35.000 --> 00:30:37.000]  你自己先應付
[00:30:37.000 --> 00:30:40.000]  入屋要叫人
[00:30:40.000 --> 00:30:43.000]  走要辭別
[00:30:43.000 --> 00:30:45.000]  中國人沒有這些
[00:30:45.000 --> 00:30:47.000]  日本人你看劇集
[00:30:47.000 --> 00:30:48.000]  我回來了
[00:30:48.000 --> 00:30:49.000]  回來就回來
[00:30:49.000 --> 00:30:51.000]  做什麼?
[00:30:51.000 --> 00:30:52.000]  我走了
[00:30:52.000 --> 00:30:53.000]  走就走
[00:30:53.000 --> 00:30:55.000]  我回來了
[00:30:55.000 --> 00:30:56.000]  其實就是
[00:30:56.000 --> 00:30:58.000]  中國的文化
[00:30:58.000 --> 00:30:59.000]  傳遞
[00:30:59.000 --> 00:31:00.000]  影響
[00:31:00.000 --> 00:31:01.000]  我發覺
[00:31:01.000 --> 00:31:03.000]  真是理性求諸
[00:31:03.000 --> 00:31:05.000]  過往這些
[00:31:05.000 --> 00:31:07.000]  在五四運動時代
[00:31:07.000 --> 00:31:08.000]  打倒的東西
[00:31:08.000 --> 00:31:10.000]  現在在科學昌明的時代
[00:31:10.000 --> 00:31:12.000]  人要找回
[00:31:12.000 --> 00:31:14.000]  弟子規特別這本
[00:31:14.000 --> 00:31:16.000]  在台灣
[00:31:16.000 --> 00:31:17.000]  很普及
[00:31:17.000 --> 00:31:18.000]  作為課外活動
[00:31:18.000 --> 00:31:20.000]  那些父母親要交錢
[00:31:20.000 --> 00:31:23.000]  去找人教小孩子背弟子規
[00:31:23.000 --> 00:31:26.000]  大陸開始了
[00:31:26.000 --> 00:31:28.000]  星馬泰也有
[00:31:28.000 --> 00:31:30.000]  香港也有
[00:31:30.000 --> 00:31:33.000]  我覺得教會可以在兒童部開課
[00:31:33.000 --> 00:31:35.000]  由牧師來講弟子規
[00:31:35.000 --> 00:31:38.000]  基督教觀念的弟子規三字經
[00:31:38.000 --> 00:31:41.000]  開創先河
[00:31:41.000 --> 00:31:42.000]  我上一次講完
[00:31:42.000 --> 00:31:45.000]  講公公婆婆爺爺
[00:31:45.000 --> 00:31:51.000]  我們小時候都是讀這三本紅書
[00:31:51.000 --> 00:31:53.000]  其實有很多價值
[00:31:53.000 --> 00:31:56.000]  是聖經所肯定的
[00:31:56.000 --> 00:31:58.000]  所以讀聖經很重要
[00:31:58.000 --> 00:32:01.000]  能夠幫助我們明白做人的原則
[00:32:01.000 --> 00:32:03.000]  譬如有一樣很簡單
[00:32:03.000 --> 00:32:07.000]  教人行路不要轉彎抹角
[00:32:07.000 --> 00:32:08.000]  轉彎抹角是怎樣呢
[00:32:08.000 --> 00:32:10.000]  你要轉大彎
[00:32:10.000 --> 00:32:12.000]  有轉彎的餘地
[00:32:12.000 --> 00:32:14.000]  假設我很急
[00:32:14.000 --> 00:32:16.000]  我拿著一些刀
[00:32:16.000 --> 00:32:18.000]  要去廚房切肉
[00:32:18.000 --> 00:32:21.000]  另外一個人又很急
[00:32:21.000 --> 00:32:22.000]  拿著一盆熱水
[00:32:22.000 --> 00:32:24.000]  又衝去廳裏要做甚麼
[00:32:24.000 --> 00:32:28.000]  我們都貼著牆
[00:32:28.000 --> 00:32:30.000]  sharp corner來行
[00:32:30.000 --> 00:32:31.000]  這樣就糟了
[00:32:31.000 --> 00:32:32.000]  我的刀刺到他
[00:32:32.000 --> 00:32:34.000]  他的熱水又淋到我
[00:32:34.000 --> 00:32:37.000]  凡是轉這些的東西
[00:32:37.000 --> 00:32:40.000]  無論是真的你要行
[00:32:40.000 --> 00:32:43.000]  或者人與人之間的關係
[00:32:43.000 --> 00:32:45.000]  要有彎轉
[00:32:45.000 --> 00:32:47.000]  這樣去的時候
[00:32:47.000 --> 00:32:50.000]  你就看到那邊的人是不是拿水來
[00:32:50.000 --> 00:32:52.000]  那個人這樣去的時候
[00:32:52.000 --> 00:32:54.000]  他亦都看到這邊
[00:32:54.000 --> 00:32:56.000]  是不是有人拿著一些刀來
[00:32:56.000 --> 00:32:58.000]  大家不會碰撞
[00:32:58.000 --> 00:33:00.000]  有很多生活上的智慧
[00:33:00.000 --> 00:33:02.000]  我們可以讀聖經
[00:33:02.000 --> 00:33:04.000]  特別《真言傳道書》
[00:33:04.000 --> 00:33:07.000]  讀到這些東西來造就我們
[00:33:07.000 --> 00:33:09.000]  另外第二十二十一節
[00:33:09.000 --> 00:33:11.000]  在這裏亦都提到
[00:33:11.000 --> 00:33:14.000]  有四項的勉勵
[00:33:14.000 --> 00:33:19.000]  他說要在自性的真道上造就自己
[00:33:19.000 --> 00:33:21.000]  就是讀經生活
[00:33:21.000 --> 00:33:23.000]  我們讀經教會在秩序表
[00:33:23.000 --> 00:33:25.000]  每個禮拜都很詳盡
[00:33:25.000 --> 00:33:27.000]  講出讀經計劃
[00:33:27.000 --> 00:33:30.000]  有時候人都會疏懶
[00:33:30.000 --> 00:33:32.000]  是需要人提醒
[00:33:32.000 --> 00:33:34.000]  我都做過學生
[00:33:34.000 --> 00:33:37.000]  通常都試過學期尾
[00:33:37.000 --> 00:33:40.000]  交功課前一晚通宵
[00:33:40.000 --> 00:33:44.000]  寫出那篇要交的論文出來
[00:33:44.000 --> 00:33:47.000]  我知道人的惰性
[00:33:47.000 --> 00:33:50.000]  所以我就會在學期開頭
[00:33:50.000 --> 00:33:53.000]  幫一些類似我的學生
[00:33:53.000 --> 00:33:55.000]  第一堂我講完功課
[00:33:55.000 --> 00:33:59.000]  然後下一堂我要他定出論文題目
[00:33:59.000 --> 00:34:02.000]  第三堂我要他出大綱
[00:34:02.000 --> 00:34:04.000]  第四堂我要他出書目
[00:34:04.000 --> 00:34:09.000]  第五堂我要他每個大綱底下都寫一個段落
[00:34:09.000 --> 00:34:13.000]  在鞭策底下他每個禮拜都迫要交少少
[00:34:13.000 --> 00:34:17.000]  那隻大象最後就吃了
[00:34:17.000 --> 00:34:19.000]  那篇幾千字的論文
[00:34:19.000 --> 00:34:22.000]  就在這個過程裏面竇到出來
[00:34:22.000 --> 00:34:25.000]  我們在知性的真道上造就自己
[00:34:25.000 --> 00:34:30.000]  我們需要投入一個幫助我們建立讀經習慣的計劃
[00:34:30.000 --> 00:34:32.000]  如果你是隨意讀
[00:34:32.000 --> 00:34:35.000]  你永遠六日都創造不到天地
[00:34:35.000 --> 00:34:37.000]  因為在埃及都出不到
[00:34:37.000 --> 00:34:39.000]  或者在曠野漂流
[00:34:39.000 --> 00:34:41.000]  到你六十歲你都漂流未出來
[00:34:41.000 --> 00:34:45.000]  我們需要有一些這樣的東西幫我們去建立
[00:34:45.000 --> 00:34:47.000]  土局的生活
[00:34:47.000 --> 00:34:49.000]  聖靈裏面的土局
[00:34:49.000 --> 00:34:52.000]  如果聖經是上帝寫給我們的情書
[00:34:52.000 --> 00:34:55.000]  土局是我們對心儀的對象
[00:34:55.000 --> 00:34:59.000]  經母的神去傾訴的一種方式
[00:34:59.000 --> 00:35:02.000]  假如有兩個人拍拖戀愛
[00:35:02.000 --> 00:35:06.000]  他每次拍拖都大家寫定一篇對白來講
[00:35:06.000 --> 00:35:10.000]  阿妹妹你今日的化妝又好靚呀
[00:35:10.000 --> 00:35:12.000]  那我還有沒有其他東西
[00:35:12.000 --> 00:35:14.000]  我寫到這裏就沒有了
[00:35:14.000 --> 00:35:18.000]  這個又寫什麼歌你又什麼水怎樣怎樣
[00:35:18.000 --> 00:35:21.000]  這個不是來自聖靈
[00:35:21.000 --> 00:35:25.000]  聖靈就說我們完全不是人為的一種準備
[00:35:25.000 --> 00:35:28.000]  我們向神禱告是怎樣呢
[00:35:28.000 --> 00:35:30.000]  我們出自心靈裏面
[00:35:30.000 --> 00:35:33.000]  一種感動一種情緒
[00:35:33.000 --> 00:35:35.000]  一些東西是一定要講
[00:35:35.000 --> 00:35:37.000]  不講不行的
[00:35:37.000 --> 00:35:39.000]  這個是聖靈裏面的禱告
[00:35:39.000 --> 00:35:41.000]  教會的禱告會
[00:35:41.000 --> 00:35:44.000]  我們感謝神越來越興旺
[00:35:44.000 --> 00:35:46.000]  大家在禱告當中
[00:35:46.000 --> 00:35:49.000]  學習去聽別人的需要
[00:35:49.000 --> 00:35:52.000]  和將自己的需要都藉著人的禱告
[00:35:52.000 --> 00:35:54.000]  交到神面前
[00:35:54.000 --> 00:35:56.000]  保守自己常在神的愛中
[00:35:56.000 --> 00:35:59.000]  是一種團契的生活
[00:35:59.000 --> 00:36:03.000]  團契生活是愛的一種交流
[00:36:03.000 --> 00:36:05.000]  是我們與神
[00:36:05.000 --> 00:36:07.000]  好像葡萄樹與枝子的交流
[00:36:07.000 --> 00:36:11.000]  亦都是我們與別人在愛裏面
[00:36:11.000 --> 00:36:15.000]  一種是靈裏面的團契交通
[00:36:15.000 --> 00:36:18.000]  參加教會生活一個很重要的特色
[00:36:18.000 --> 00:36:21.000]  就是有默區有團契
[00:36:21.000 --> 00:36:24.000]  你在這個大水缸裏面游
[00:36:24.000 --> 00:36:27.000]  你沒辦法遇到同類的魚
[00:36:27.000 --> 00:36:28.000]  同類的魚就說
[00:36:28.000 --> 00:36:31.000]  跟你性別跟你年齡跟你職業
[00:36:31.000 --> 00:36:33.000]  跟你婚姻狀況
[00:36:33.000 --> 00:36:39.000]  有很多可以大家交心和談的東西
[00:36:39.000 --> 00:36:42.000]  團契的生活是不單止我們代表
[00:36:42.000 --> 00:36:44.000]  在基督的身體裏面含一
[00:36:44.000 --> 00:36:47.000]  亦都是一種生命互相支援
[00:36:47.000 --> 00:36:51.000]  互相去造就的一種方式
[00:36:51.000 --> 00:36:53.000]  所以你未有入默區
[00:36:53.000 --> 00:36:55.000]  你應該去入一個默區
[00:36:55.000 --> 00:36:57.000]  你說我入默區做甚麼
[00:36:57.000 --> 00:36:58.000]  不用做甚麼
[00:36:58.000 --> 00:37:00.000]  Be there, be present
[00:37:00.000 --> 00:37:02.000]  在那裏你就能夠祝福別人
[00:37:02.000 --> 00:37:05.000]  和被別人來祝福
[00:37:05.000 --> 00:37:08.000]  第四是聖潔的生活
[00:37:08.000 --> 00:37:11.000]  仰望耶穌基督的憐憫直到永生
[00:37:11.000 --> 00:37:14.000]  基督會遇到試探試煉
[00:37:14.000 --> 00:37:18.000]  會失足會軟弱會跌倒
[00:37:18.000 --> 00:37:20.000]  不要緊,多少次都不要緊
[00:37:20.000 --> 00:37:24.000]  最緊要你能不能夠靠主站得起來
[00:37:24.000 --> 00:37:26.000]  我們能夠站起來
[00:37:26.000 --> 00:37:28.000]  不要像一些人跌了下去
[00:37:28.000 --> 00:37:30.000]  然後就放棄
[00:37:30.000 --> 00:37:33.000]  是因為主耶穌基督的憐憫和恩典
[00:37:33.000 --> 00:37:36.000]  叫我們能夠堅持所信的道
[00:37:36.000 --> 00:37:38.000]  是直到永生
[00:37:38.000 --> 00:37:40.000]  聖經說被召的人多
[00:37:40.000 --> 00:37:44.000]  但是損傷的人少
[00:37:44.000 --> 00:37:47.000]  這個猶太書亦都提醒我們去幫助別人
[00:37:47.000 --> 00:37:50.000]  亦都要很小心
[00:37:50.000 --> 00:37:52.000]  有些的芥蒂
[00:37:52.000 --> 00:37:56.000]  他說你對那些存疑或搖擺不定的人
[00:37:56.000 --> 00:37:59.000]  你要對他們施憐憫
[00:37:59.000 --> 00:38:01.000]  當你施憐憫
[00:38:01.000 --> 00:38:03.000]  你就能夠有同情的心
[00:38:03.000 --> 00:38:06.000]  願意為他多走一里路
