
[00:00:00.000 --> 00:00:03.840]  二十年前當我們開始生命和靈良堂的時候
[00:21:01.920 --> 00:21:07.440]  耶穌要立刻俯伏在神的面前尋求神的心意
[00:21:07.440 --> 00:21:10.200]  今天到面對生命中的危機
[00:21:10.200 --> 00:21:12.200]  面對未知的將來
[00:21:12.200 --> 00:21:16.880]  我們一定要藉著禱告來尋求神的心意
[00:21:16.880 --> 00:21:18.160]  為什麼?
[00:21:18.160 --> 00:21:21.760]  因為我告訴在天上是沒有危機的
[00:21:21.760 --> 00:21:26.080]  神永遠擁有我們生命的答案
[00:21:26.080 --> 00:21:27.960]  所以越是在危機當中
[00:21:27.960 --> 00:21:30.320]  我們越是要向主呼求
[00:21:30.320 --> 00:21:32.680]  願祢的國降臨
[00:21:32.680 --> 00:21:34.680]  願祢的子義行在地上
[00:21:34.680 --> 00:21:36.440]  行在我的生活當中
[00:21:36.440 --> 00:21:38.080]  行在我的困境當中
[00:21:38.080 --> 00:21:40.400]  如同行在天上
[00:21:40.400 --> 00:21:45.960]  神就要給你智慧去面對現今的危機
[00:21:45.960 --> 00:21:50.040]  在這裡我們看見當耶穌要來尋求神的時候
[00:21:50.040 --> 00:21:54.680]  神就指引耶穌要當行之路
[00:21:54.680 --> 00:22:00.120]  神叫他把以色列人全部召聚在一起
[00:22:00.120 --> 00:22:02.560]  這是耶穌要所有的
[00:22:02.560 --> 00:22:04.440]  耶穌要別的沒有
[00:22:04.440 --> 00:22:07.760]  以色列人一大堆
[00:22:07.760 --> 00:22:10.000]  神說把以色列人召聚在一起
[00:22:10.000 --> 00:22:13.040]  這是耶穌要所有的
[00:22:13.040 --> 00:22:17.200]  神就讓他們說每天繞成一圈
[00:22:17.200 --> 00:22:20.000]  這是他們所能做的
[00:22:20.000 --> 00:22:23.520]  雖然從人的角度來講這有點瘋狂
[00:22:23.520 --> 00:22:26.680]  但是無論如何還是可以做得到
[00:22:26.680 --> 00:22:29.880]  繞成一周雖然有點難
[00:22:29.880 --> 00:22:34.560]  但是可以做得到
[00:22:34.560 --> 00:22:37.560]  我再說當神要我們做一件事情
[00:22:37.560 --> 00:22:40.520]  永遠從我們所有的開始
[00:22:40.520 --> 00:22:43.360]  做我們所能做的事情
[00:22:43.360 --> 00:22:45.480]  一旦我們順從了
[00:22:45.480 --> 00:22:47.520]  神就要開始工作
[00:22:47.520 --> 00:22:50.400]  神蹟就要發生
[00:22:50.400 --> 00:22:51.920]  Amen
[00:22:51.920 --> 00:22:55.120]  第三你一定要敬上自己的本分
[00:22:55.120 --> 00:22:59.160]  跟你媽說要敬上自己的本分
[00:22:59.160 --> 00:23:02.680]  今天我看有很多人在面對危機的時候
[00:23:02.680 --> 00:23:06.000]  不是坐在那裡等候神蹟發生
[00:23:06.000 --> 00:23:10.000]  就是不停的為明天憂慮
[00:23:10.000 --> 00:23:15.800]  反而忽略了我們今天當勁的本分
[00:23:15.800 --> 00:23:18.200]  馬太福音的六章三十四節怎麼說呢
[00:23:18.200 --> 00:23:19.760]  我們一同來念來
[00:23:19.760 --> 00:23:21.960]  所以不要為明天憂慮
[00:23:21.960 --> 00:23:24.600]  因為明天自有明天的憂慮
[00:23:24.600 --> 00:23:28.720]  一天的難處一天當就好
[00:23:28.720 --> 00:23:31.440]  弟兄姊妹在神的計畫裡面
[00:23:31.440 --> 00:23:33.960]  永遠有明天的
[00:23:33.960 --> 00:23:36.160]  不要為明天憂慮
[00:23:36.160 --> 00:23:38.560]  雖然主耶穌在十字架上
[00:23:38.560 --> 00:23:40.800]  為我們定死在十字架上
[00:23:40.800 --> 00:23:44.320]  從人的角度來講很絕望他死了
[00:23:44.320 --> 00:23:48.080]  但第三天神卻叫他從死裡復活了
[00:23:48.080 --> 00:23:51.920]  神的計畫永遠是包括明天在其中的
[00:23:51.920 --> 00:23:53.040]  Amen
[00:23:53.040 --> 00:23:55.600]  所以千萬不要為明天憂慮
[00:23:55.600 --> 00:23:59.160]  因為你的明天是在神的手中啦
[00:23:59.160 --> 00:24:02.760]  各位同學明天在神手中
[00:24:02.760 --> 00:24:05.440]  馬丁路德是在宗教改革時期
[00:24:05.440 --> 00:24:08.720]  被神所使用的一個領袖
[00:24:08.720 --> 00:24:11.560]  在他當時跟宗教的領袖對抗的時候
[00:24:11.560 --> 00:24:15.920]  每一天都遭遇到非常大的逼迫跟壓力
[00:24:15.920 --> 00:24:18.360]  所以常常一回到家就哀聲嘆氣
[00:24:18.360 --> 00:24:19.840]  就好像我們回家一樣
[00:24:19.840 --> 00:24:22.520]  每天哀聲嘆氣
[00:24:22.520 --> 00:24:25.320]  有一次他的太太他回家的時候
[00:24:25.320 --> 00:24:29.560]  就穿了黑色喪禮的衣服在等候他
[00:24:29.560 --> 00:24:31.240]  他回來看到嚇一跳
[00:24:31.240 --> 00:24:32.960]  誰死了?
[00:24:32.960 --> 00:24:34.440]  他太太說神死了
[00:24:34.440 --> 00:24:36.800]  誰說是誰告訴你神死了?
[00:24:36.800 --> 00:24:38.760]  他說你啊!你告訴我啊!
[00:24:38.760 --> 00:24:39.960]  你每天回來哀聲嘆氣
[00:24:39.960 --> 00:24:44.080]  我以為神死了
[00:24:44.080 --> 00:24:48.880]  從此以後馬丁路德不再敢哀聲嘆氣
[00:24:48.880 --> 00:24:52.680]  他學會每天依靠神的力量
[00:24:52.680 --> 00:24:57.200]  做好當天上帝要他做的事情
[00:24:57.200 --> 00:24:59.520]  所以不要為明天哀嘆
[00:24:59.520 --> 00:25:01.920]  也不要為明天憂慮
[00:25:01.920 --> 00:25:07.880]  你應當學習做好今天當今的本分
[00:25:07.880 --> 00:25:09.840]  對於今天能夠做的事情
[00:25:09.840 --> 00:25:12.480]  不要拖延到明天
[00:25:12.480 --> 00:25:15.200]  你要依靠聖靈的大能
[00:25:15.200 --> 00:25:19.680]  努力的做好神所託付你的工作
[00:25:19.680 --> 00:25:22.560]  對於今天做不到的事情怎麼辦?
[00:25:22.560 --> 00:25:23.960]  禱告吧!
[00:25:23.960 --> 00:25:25.520]  恆切的禱告
[00:25:25.520 --> 00:25:28.760]  直到上帝為你開路
[00:25:28.760 --> 00:25:30.720]  在屬靈的事情上
[00:25:30.720 --> 00:25:33.880]  獨精禱告是你能夠做的
[00:25:33.880 --> 00:25:37.040]  你就應該每天依靠聖靈的大能
[00:25:37.040 --> 00:25:40.000]  花時間來清淨神
[00:25:40.000 --> 00:25:44.280]  但是屬靈的復興就不在我們手中了
[00:25:44.280 --> 00:25:46.320]  我們只能禱告、禱告
[00:25:46.320 --> 00:25:50.280]  直到神將復興降臨在我們中間為止
[00:25:50.280 --> 00:25:51.520]  Amen?
[00:25:51.520 --> 00:25:54.120]  在家庭中也是一樣
[00:25:54.120 --> 00:25:58.440]  做一個好丈夫、做一個好妻子、做一個好父母
[00:25:58.440 --> 00:26:00.280]  是我們能夠做的
[00:26:00.280 --> 00:26:02.840]  那你就要依靠聖靈的大能
[00:26:02.840 --> 00:26:07.000]  每一天在家中活出愛的見證來啦!
[00:26:07.000 --> 00:26:09.640]  但家人的信主呢?
[00:26:09.640 --> 00:26:11.560]  家庭的復興呢?
[00:26:11.560 --> 00:26:13.120]  就不是我們能做的啦!
[00:26:13.120 --> 00:26:15.000]  只有上帝能做
[00:26:15.000 --> 00:26:17.040]  我們只能禱告、禱告
[00:26:17.040 --> 00:26:19.760]  直到神做扭轉的工作
[00:26:19.760 --> 00:26:21.040]  Amen?
[00:26:21.040 --> 00:26:23.320]  在工作上也是如此嘛!
[00:26:23.320 --> 00:26:26.720]  做個忠心的管家是你能夠做的
[00:26:26.720 --> 00:26:28.840]  你就要依靠聖靈的大能
[00:26:28.840 --> 00:26:33.640]  好好在你的工作上忠心勤奮的工作
[00:26:33.640 --> 00:26:36.320]  就算你在待業、在尋找工作
[00:26:36.320 --> 00:26:39.840]  也不要懶惰天天看電視
[00:26:39.840 --> 00:26:41.840]  你就要積極、主動
[00:26:41.840 --> 00:26:44.400]  預備自己要進入新的領域
[00:26:44.400 --> 00:26:45.880]  Amen?
[00:26:45.880 --> 00:26:50.000]  但是在事業上的突破跟升遷
[00:26:50.000 --> 00:26:52.280]  那就不在我們手中了
[00:26:52.280 --> 00:26:55.440]  我們就要持續禱告、禱告、禱告
[00:26:55.440 --> 00:26:57.640]  直到神為我們開路嘛!
[00:26:57.640 --> 00:26:59.320]  Amen?
[00:26:59.320 --> 00:27:02.480]  前陣子我看優視的一個節目
[00:27:02.480 --> 00:27:05.640]  就聽到一句現在在台灣很流行的話
[00:27:05.640 --> 00:27:07.640]  覺得很棒
[00:27:07.640 --> 00:27:09.000]  那句話說
[00:27:09.000 --> 00:27:14.480]  沒有不景氣,只有不爭氣
[00:27:14.480 --> 00:27:15.600]  跟我一同來說
[00:27:15.600 --> 00:27:20.000]  沒有不景氣,只有不爭氣啊!
[00:27:20.000 --> 00:27:22.240]  我想的確是如此
[00:27:22.240 --> 00:27:25.280]  所以不要再埋怨環境了啦!
[00:27:25.280 --> 00:27:27.640]  喔!不景氣!
[00:27:27.640 --> 00:27:29.480]  喔!我們在埋怨環境!
[00:27:29.480 --> 00:27:31.200]  No! No! No!
[00:27:31.200 --> 00:27:35.200]  忠心做好今天的本分
[00:27:35.200 --> 00:27:36.760]  時候到了
[00:27:36.760 --> 00:27:39.400]  神自然為你開路
[00:27:39.400 --> 00:27:40.360]  Amen?
[00:27:40.360 --> 00:27:41.520]  Hallelujah!
[00:27:41.520 --> 00:27:46.360]  弟兄姊姊,今天當我們面對前面未知的道路的時候
[00:27:46.360 --> 00:27:51.360]  你知道我們常常求神賜下新鮮的恩高,不是嗎?
[00:27:51.360 --> 00:27:53.680]  但是我告訴你,新鮮的恩高
[00:27:53.680 --> 00:27:58.120]  從來不是叫我們只是得安慰、得滿足而已
[00:27:58.120 --> 00:28:01.840]  神賜下新鮮的恩高是有目的的
[00:28:01.840 --> 00:28:07.120]  那個新鮮的恩高是要帶領我們勇敢向前
[00:28:07.120 --> 00:28:08.400]  Amen?
[00:28:08.400 --> 00:28:12.040]  今天無論你我在高山或在低谷
[00:28:12.040 --> 00:28:14.240]  是成功或失敗
[00:28:14.240 --> 00:28:17.640]  其實這本身都不重要,都會過去
[00:28:17.640 --> 00:28:19.960]  最重要一件事情
[00:28:19.960 --> 00:28:22.680]  緊緊跟隨神
[00:28:22.680 --> 00:28:24.680]  不要停留
[00:28:24.680 --> 00:28:26.320]  起來!
[00:28:26.320 --> 00:28:32.320]  運用神所給你的資源,勇敢面對生命中的危機
[00:28:32.320 --> 00:28:36.840]  神就要帶領你進入祂應許的得勝裡面
[00:28:36.840 --> 00:28:37.320]  Amen?
[00:28:37.320 --> 00:28:39.320]  我們一起禱告
[00:28:39.320 --> 00:28:42.280]  親愛的,我們再次來到你面前獻上我們的感謝與讚美
[00:28:42.280 --> 00:28:43.400]  謝謝你
[00:28:43.400 --> 00:28:47.920]  雖然在我們人生當中充滿了未知的將來
[00:28:47.920 --> 00:28:50.120]  但是我們卻有你的應許
[00:28:50.120 --> 00:28:52.200]  你要與我們同在
[00:28:52.200 --> 00:28:54.560]  你是那信實的神
[00:28:54.560 --> 00:28:56.720]  你過去怎麼引導我們
[00:28:56.720 --> 00:28:58.680]  以後的每一個日子
[00:28:58.680 --> 00:29:01.560]  你照樣要如此引導我們
[00:29:01.560 --> 00:29:05.320]  就讓我們心中真的沒有恐懼、沒有害怕
[00:29:05.320 --> 00:29:09.000]  堅定我們的信心,勇敢來跟隨你
[00:29:09.000 --> 00:29:12.160]  讓我們在生命的過程當中不要觀望
[00:29:12.160 --> 00:29:14.160]  也不要停留
[00:29:14.160 --> 00:29:15.880]  讓我們就是看見
[00:29:15.880 --> 00:29:18.240]  你在我們身上是個命定在哪裡
[00:29:18.240 --> 00:29:21.200]  你在這個教會有個命定在這裡
[00:29:21.200 --> 00:29:24.480]  讓我們能夠努力的奔向標竿
[00:29:24.480 --> 00:29:27.000]  直到得著獎賞為止
[00:29:27.000 --> 00:29:28.160]  我們謝謝你
[00:29:28.160 --> 00:29:31.160]  帶我們進入那水深之處
[00:29:31.160 --> 00:29:33.440]  讓我們不要停留在岸邊
[00:29:33.440 --> 00:29:36.200]  讓我們真的進入到你的豐富裡面
[00:29:36.200 --> 00:29:39.800]  感謝禱告,奉耶穌得勝的名祈求
[00:29:39.800 --> 00:29:41.440]  Amen
