
[00:00:00.000 --> 00:00:04.000]  有些少巧合,但是又不合得齊。
[00:32:57.000 --> 00:33:01.000]  佢要靠上帝,要似下,求似如。
[00:33:01.000 --> 00:33:07.000]  等佢喺呢個病荒廢咗嘅家園、故國當中,佢可以重建。
[00:33:07.000 --> 00:33:11.000]  喺呢個生命裏面,你嘅生命嘅田園係咪荒蕪咗呢?
[00:33:11.000 --> 00:33:15.000]  因為你被放逐咗,或者你自來放逐,邊度放逐出嚟你都唔知咩。
[00:33:15.000 --> 00:33:22.000]  呢樣佢荒蕪,心細雜草,空寒。
[00:33:22.000 --> 00:33:30.000]  你唔要佢哋得到資源,個先嘅原因,將生命嘅資源嘅源頭割曬佢,割斷曬佢。
[00:33:30.000 --> 00:33:42.000]  咁呢個呢,上帝會似下心機,就歸回,第二個意思,revive,vive,生命嘅意思。
[00:33:42.000 --> 00:33:47.000]  復興,佢話復興,復興嘅係生命嘅復興,生命嘅復興。
[00:33:47.000 --> 00:33:51.000]  嗱,你嘅河水伏流西嗰地方點樣呀?有水有咩呀?
[00:33:51.000 --> 00:33:55.000]  有心機吖嘛,去種植吖嘛,係咪呀?
[00:33:55.000 --> 00:34:02.000]  神會講下及時嘅語,應該講下及時嘅語,絕境中係有希望嘅。
[00:34:02.000 --> 00:34:08.000]  神會永遠係有生命嘅應許,佢會公認。
[00:34:08.000 --> 00:34:18.000]  佢永遠係絕境嘅,個絕境係你嘅絕望而嚟,個絕望唔係因為神而嚟。
[00:34:18.000 --> 00:34:23.000]  一個生命被囚禁嘅人,係會冇希望嘅。
[00:34:23.000 --> 00:34:34.000]  但係一個生命係有神嘅恩典,係自由嘅結果,佢見到有神嘅拯救嘅人嘅話,咁係可以點樣呀?
[00:34:34.000 --> 00:34:40.000]  自由奔放,充滿生機嘅,係間門都困佢唔住嘅。
[00:34:40.000 --> 00:34:45.000]  永遠次下係希望,希望。
[00:34:45.000 --> 00:34:55.000]  我喺網上面睇過一個,所謂我喺,而家啲fortune cookie呀,
[00:34:55.000 --> 00:35:03.000]  而家啲我哋去唐餐館都係冇㗎啦,我哋都唔去嗰啲,嗰啲係比較雜碎管啲先有嗰啲fortune cookie啦,係咪呀?
[00:35:03.000 --> 00:35:08.000]  大家知咩啦,就講啦,而家好似有㗎啦,嗰啲雜碎先有㗎啦。
[00:35:08.000 --> 00:35:14.000]  咁而家啲fortune cookies都係訂做嗰啲行貨嚟嘅,大家有啲fortune cookies知唔知呢度呀?
[00:35:14.000 --> 00:35:24.000]  有料喎,佢用啲好哲理化嘅嘢喎,即係唔係頭期講一句半句嗰啲唔使講呀,
[00:35:24.000 --> 00:35:34.000]  有一個fortune cookie想講喎,佢話有冇話女子講嘅,其實冇女子講嘅,女子話,如果你可以玄機,可以誠意玄機嘅,
[00:35:34.000 --> 00:35:49.000]  佢啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱啱,
[00:35:49.000 --> 00:36:00.000]  如果你活在未來,你就會有好多憂慮,唔知發生咩事嘛,所以活在當下你就會平安啦,呢啲話好似好獨家好禪意喎,
[00:36:00.000 --> 00:36:16.000]  老子無講過咁嘢話,我話俾你聽,呢啲話,冇錯呀,你呢個今生嘅思想係咁講,活在當下嘛,佛家、道家你咁講啦,係咪呀?為今天而活嘅嘛,但係基督徒唔係為今天而活嘅,
[00:36:16.000 --> 00:36:38.000]  我哋活在今天,但係我哋喺一個未來嘅盼望,主宰國度嘅來臨,成必應許,喺希望,喺要希望當中,面對未來嘅,我哋要刺下心機,我哋等候一個生活嘅盼望,等候成啲國度嘅來臨,係咪呀?
[00:36:38.000 --> 00:36:54.000]  經年多年,幾千人,有啲人等候復國歸餘一樣,而第三個嗰個嘅名譽呢,就係流淚殺腫嘅歡歡收割喎,都讀返下嗰個經文啦,係咪呀?再講一次呀,
[00:36:54.000 --> 00:37:11.000]  又話,求你使我們這生地老的人歸回,可用離隔夫的河水復流,流淚殺腫的必歡然收割,那帶腫流淚出去的,必歡歡地帶禍菌回來。
[00:37:11.000 --> 00:37:37.000]  一個殺腫,一個收割,歡呼嘅收割,點解流淚殺腫呢?首先睇睇呢,大家而家識到啲嘢啦,聽我講咁多呢,參加我哋嘅經文中學呢,畢聖經,總算可以參加我嗰個讀經年呀,你錯過咗呀。
[00:37:37.000 --> 00:38:00.000]  我而家開始幫大家去睇睇經文嘅結構,同經文嘅結構嚟講,點解要講呢?我係特地拍攝番,因為今次華盤呢個嘅修正會,寫得好好呀,好貼近嗰個原文,所以幫佢出嚟,都唔係用希伯來文呀,我將佢聽俾大家睇一睇呀。
[00:38:00.000 --> 00:38:15.000]  佢呢,應該係咁講,嗰個原文呀,希伯來文嗰個宋序咁嘅,話:哪些殺腫帶著淚水,你學我,會帶著歡呼,必然收割。
[00:38:15.000 --> 00:38:30.000]  A同A對稱喎,大家知唔知我講三文治呀,對稱喎,夾住中間係咩呀?帶著淚水,帶著歡呼,係咪呀?係對稱㗎喎,殺腫收割,係咪呀?
[00:38:30.000 --> 00:38:59.000]  中文呢,無法接到,因為佢係中文文法嘅形式,佢無法自己咁樣譯出嚟呀,佢得唔通嘅,係咪呀?佢已經盡咗力量呀,做得好好嘅,所以讚下佢喎。第二件呢,就係最後嗰個呢,第六節呢,佢出去,出去,帶著淚水,攞住出去,出去,帶著淚水,呼著一空,種子的,出去,出去,帶著淚水。
[00:38:59.000 --> 00:39:15.000]  唔係汗水喎,淚水喎,揹住一窗,一窗,種子的,好耐,好耐,帶著歡呼,附著他啲咩呀?和菌,好對稱喎,係咪呀?
[00:39:15.000 --> 00:39:30.000]  條唇一樣呀,咪哪事,哪事,係咪呀?唇咪癱瘓成就大事,唇代表唔到成就大事,其事,係咪呀?好對稱喎,係咪呀?跟住上面,比佬歸回,第一節,第四節,又係比佬歸回,好對稱嘅。
[00:39:30.000 --> 00:39:46.000]  比佬同埋歸回,第四個,第三個嘅那個言語,話你聽,係一場大風騷嚟嘅。出去,殺種,流淚,係種子佢哋嘅鼻毛,如果用真嗰個癲文嘅意思,係講緊咩呀?鼻毛。
[00:39:46.000 --> 00:40:00.000]  回來,收割,歡呼,重征嘅嘢呀?歸回,呢個就癲文上文下理嘅意思啦,好簡單啦,係咪呀?歷史上嘅意思啦,係咪呀?
[00:40:00.000 --> 00:40:19.000]  出去,去到好遠嘅地方,巴比利,好遠嘅地方,返返嚟錫蘭,返返嚟耀索蘭,走嘅時候,喊,係咪呀?係巴比利河邊嗰啲谷鳥呀,係咪呀?
[00:40:19.000 --> 00:40:40.000]  斯巴哈薩斯咁講咗啦,谷鳥,係咪呀?你聽佢講咩嘢呀?佢又除咗講以色列人流著眼淚咁被擄,歡呼咁歸嚟土列邦可以詫異驚詫,神為佢所做嘅奇事。
[00:40:40.000 --> 00:40:51.000]  唔單止可以套戲養美呀,如果將神嘅榮耀可以喺列邦當中,嚟到彰顯喎,係咪呀?喺嗰度豐收修改呀。
[00:40:51.000 --> 00:41:18.000]  所以其實呢個嘅被擄同歸嚟呢,其實呢個殺種人呢,你都可以講被擄歸嚟嘅人呀,係喺度辛苦嘅經營耕耘,亦都可以講嗰個耕耘嘅人係上帝喎,上帝將佢嘅子民,所愛嘅你同埋我,以色列人,神嘅子民呢,好似種子咁行著餵食,將佢帶出去,殺咗出嚟,殺咗去。
[00:41:18.000 --> 00:41:42.000]  其實佢哋受咗管教,成長,令佢返嚟㗎。佢點解被擄呀?因為佢哋有絕神呀嘛。果然佢哋被擄歸嚟之後,佢哋喺你子司拉皮希米之後,佢哋真係唔敢再派寶藏㗎,係咪呀?佢真係學習咗,成長咗返嚟㗎。
[00:41:42.000 --> 00:42:06.000]  仲有啱啱一個例嘅就係,耶穌係天賦嘅一粒墨紙喎,一粒墨紙若不落在地裏,死亡,就咩呀?不會結出嘢呀?子屈來。呢粒墨紙係指,耶穌基督為我哋死,亦結出千倍百倍嘅子粒,救恩。
[00:42:06.000 --> 00:42:17.000]  結出咗宗教使命喎,我哋要傳福金,殺種呀嘛,係咪呀?殺種傳福金好艱難嘅,但修葛嘅時候好開心。
[00:42:17.000 --> 00:42:42.000]  各位同學姐妹,喺呢個歡樂嘅日子當中,感恩嘅日子當中,我想大家去思想一下,你若遇過嘅某一啲身份喺黑暗裏面,譬如天明,秘魯,呢件事喺以賽亞書被譽為喺黑暗裏面。
[00:42:42.000 --> 00:43:06.000]  佢歸來就喺黑暗中得光明,呢個係以賽亞書講嘅。喺《Chapels》,喺本書《鐵城遺囑》當中,好多靈修嘅書,我認為係一本最好嘅靈修書,如果每一篇嘅話。
[00:43:06.000 --> 00:43:30.000]  佢話,有時神將你放喺黑暗裏面,你放縱,係咪呀?你秘魯,佢要教導你聽話,好似以色列一樣,你喺黑暗中就要聽話,你唔使睇呢啲修插墨修,睇下知唔知點解咁受苦,你靜靜地聽個神講㗎嘛。
[00:43:30.000 --> 00:43:53.000]  就會俾你好寶貴嘅訊息,等你捉到光明之後,可以給別人分享,你所學到嘅功課。佢每次經過黑暗,都會有一次,恩喜,好快樂,歡呼,同埋謙卑,將喜樂同埋謙卑交織嘅心情。
[00:43:53.000 --> 00:44:09.000]  歡喜㗎嘛,恩喜嘅就係聽見到上帝同你講嘢,但仲要嘅就係謙卑喎,哎吔,我竟然嘥咗咁多時間先聽到神要同我講起嘢。
[00:44:09.000 --> 00:44:29.000]  我根本唔想聽頓㗎,上帝一直同我講嘢我都聽唔到,係咪呀?要謙卑,等我捉到光明嘅時候,一邊快樂,一邊要謙卑。人生路上面嘅一個歡慶,一個值得你歡慶嘅原因,可能係你順過主。
[00:44:29.000 --> 00:44:52.000]  你生命嘅一個扭轉,又或者係一個更加值得同樣值得歡慶嘅原因就係你離開咗神,你墮落喺你自己幾憂鬱嘅當中,但係神願意保住你生命嘅局面,保住你嘅家庭,你嘅人生嘅局面。
[00:44:52.000 --> 00:45:15.000]  等我一天真係離開佢嘅話,咁得嚟呀,個痛苦都俾處你所講嘅嘢,如果一個痛苦都俾處,係咪處?
[00:45:15.000 --> 00:45:40.000]  我真係一個赤字之心咁相信住,我有日,所以講一個朝向未來嘅一個希望,你要傳出一個赤字之心,就好似呢一首嘅C120奏編,由頭到尾所瀰漫住嘅嗰種嘅感情呀,係一個細路仔,好開心呀。
[00:45:40.000 --> 00:46:03.000]  我唔記得好似呢一齣,係呀,領袖大師呀,守護速度,咁瘋癲,我頂住你,咁咪頂住你,你有邊個理由呀?你有邊個理由呀?
[00:46:03.000 --> 00:46:23.000]  如果嗰啲正首歌係好嘅理由,嗰啲行科嚟嘅啫,你唔好借佢,你自己諗一諗,仲有唔值得你慶祝嘅,唔好喺度揀你行呀。
[00:46:23.000 --> 00:46:47.000]  嗰啲就行科,你需要個使命延續住呢個值得訓練嘅,就係你要將你生命,得到復甦,得到復原,得到扭轉,嗰種新嘅局面,新嘅心機同人哋去分享。
[00:46:47.000 --> 00:46:55.000]  將唔帶到處境面前,我同你一齊爭你,真係喺我裏面,喺我心靈裏面,成就咗大事呀。
