
[00:00:00.000 --> 00:00:02.040]  我想和大家介紹一個人物
[00:17:45.680 --> 00:17:50.680]  保羅還說因此我叫提摩他人你們去那裡
[00:17:50.680 --> 00:17:53.680]  祂是我主裡面我所親愛終生的兒子
[00:17:53.680 --> 00:17:54.680]  祂要提醒你們
[00:17:54.680 --> 00:17:56.280]  我作為基督耶穌女
[00:17:56.280 --> 00:17:57.680]  是怎樣行事為人
[00:17:57.680 --> 00:18:00.880]  在各處的教會怎樣教導人
[00:18:00.880 --> 00:18:01.480]  換句話說
[00:18:01.480 --> 00:18:02.480]  保羅現在說
[00:18:02.480 --> 00:18:04.680]  我不單叫你跟我
[00:18:04.680 --> 00:18:07.680]  而且我派我主裡面的兒子
[00:18:07.680 --> 00:18:08.880]  提摩他人你們那裡
[00:18:08.880 --> 00:18:10.280]  你跟他
[00:18:10.280 --> 00:18:10.880]  你看他
[00:18:10.880 --> 00:18:11.880]  你知道他怎樣跟我
[00:18:11.880 --> 00:18:13.480]  怎樣跟基督
[00:18:13.480 --> 00:18:14.680]  換句話說
[00:18:14.680 --> 00:18:17.480]  不單只是我有一個好榜樣給你看
[00:18:17.480 --> 00:18:19.680]  而是跟我的人也有一個好榜樣
[00:18:19.680 --> 00:18:21.480]  成為你的榜樣
[00:18:21.480 --> 00:18:24.280]  這句話真的很不容易說
[00:18:24.280 --> 00:18:26.880]  弟兄姐妹也值得我們思想一下
[00:18:26.880 --> 00:18:30.280]  我們是否不好意思叫別人跟我
[00:18:30.280 --> 00:18:32.680]  有沒有東西值得被人學
[00:18:32.680 --> 00:18:34.480]  很多時候我們說
[00:18:34.480 --> 00:18:35.080]  好的人不學
[00:18:35.080 --> 00:18:36.480]  學壞人跟我的人
[00:18:36.480 --> 00:18:39.280]  是因為你沒有好的東西學
[00:18:39.280 --> 00:18:42.880]  我們會不會要求別人去效法我
[00:18:42.880 --> 00:18:46.680]  好像我效法基督一樣
[00:18:46.680 --> 00:18:47.880]  但這裡很有趣
[00:18:47.880 --> 00:18:50.280]  他說我差派提摩他人在這裡
[00:18:50.280 --> 00:18:51.280]  他是我主裡面
[00:18:51.280 --> 00:18:53.480]  我所親愛和忠心的兒子
[00:18:53.480 --> 00:18:57.080]  好像要介紹提摩他人給他一樣
[00:18:57.080 --> 00:18:59.080]  難道我們不認識提摩他人是誰嗎
[00:18:59.080 --> 00:18:59.880]  去一段經文
[00:18:59.880 --> 00:19:03.080]  麻煩你看看 PowerPoint
[00:19:03.080 --> 00:19:04.480]  在史律行尊十八章
[00:19:04.480 --> 00:19:05.480]  保羅旅行報道的時候
[00:19:05.480 --> 00:19:06.880]  已經說這件事以後
[00:19:06.880 --> 00:19:09.680]  保羅離開雅典來到哥倫多
[00:19:09.680 --> 00:19:10.680]  他來到哥倫多之後
[00:19:10.680 --> 00:19:11.680]  第五節就說
[00:19:11.680 --> 00:19:14.280]  西拉和提摩他人從馬其頓來的時候
[00:19:14.280 --> 00:19:15.480]  保羅在那裡專心傳道
[00:19:15.480 --> 00:19:17.880]  向猶太人證明耶穌是基督
[00:19:17.880 --> 00:19:19.080]  換句話說
[00:19:19.080 --> 00:19:23.080]  提摩他人起碼部分地參與了
[00:19:23.080 --> 00:19:25.280]  保羅在哥倫多的侍貢
[00:19:25.280 --> 00:19:28.080]  哥倫多的人沒理由不認識提摩他人
[00:19:28.080 --> 00:19:29.880]  但為什麼保羅好像要
[00:19:29.880 --> 00:19:31.480]  讓他們不認識一樣東西介紹他
[00:19:31.480 --> 00:19:35.680]  這個是我所親愛和忠心的兒子
[00:19:35.680 --> 00:19:38.880]  似乎不是他們不認識提摩他人
[00:19:38.880 --> 00:19:43.680]  不過保羅是強調提摩他人和保羅的關係
[00:19:43.680 --> 00:19:46.480]  就是他忠心的兒子
[00:19:46.480 --> 00:19:48.280]  讓他們明白到
[00:19:48.280 --> 00:19:51.280]  現在我想給你看一個板
[00:19:51.280 --> 00:19:52.480]  我想你效法我
[00:19:52.480 --> 00:19:53.880]  但我來不了你當中
[00:19:53.880 --> 00:19:56.880]  所以我派我這個忠心的兒子
[00:19:56.880 --> 00:19:58.280]  提摩他人來的當中
[00:19:58.280 --> 00:20:00.480]  是一個板讓你看
[00:20:00.480 --> 00:20:01.680]  我想你效法我
[00:20:01.680 --> 00:20:02.280]  為什麼?
[00:20:02.280 --> 00:20:04.880]  因為就是當教會面對著一些
[00:20:04.880 --> 00:20:09.480]  因著他們高舉智慧以至分黨分派的局面
[00:20:09.480 --> 00:20:11.480]  我想派一個人讓你看到
[00:20:11.480 --> 00:20:15.280]  怎樣去面對這些情況
[00:20:15.280 --> 00:20:16.680]  正等於保羅說
[00:20:16.680 --> 00:20:19.880]  我自己被人評斷我行為極少的事
[00:20:19.880 --> 00:20:21.880]  我自己也不評斷自己
[00:20:21.880 --> 00:20:23.080]  我雖然來不了
[00:20:23.080 --> 00:20:24.880]  但我派提摩他人讓你看到
[00:20:24.880 --> 00:20:26.880]  怎樣不看中評斷
[00:20:26.880 --> 00:20:28.080]  以至你們知道
[00:20:28.080 --> 00:20:31.280]  怎樣去面對你們當中的糾紛
[00:20:31.280 --> 00:20:32.280]  弟兄姊妹
[00:20:32.280 --> 00:20:36.880]  很多時候都是我們見到一個好的板
[00:20:36.880 --> 00:20:39.080]  一個好的榜樣
[00:20:39.080 --> 00:20:40.480]  這個給我們的教導
[00:20:40.480 --> 00:20:44.080]  給我們的影響力是大的
[00:20:44.080 --> 00:20:46.080]  認識一位牧者
[00:20:46.080 --> 00:20:49.680]  他真的很看輕別人的評斷
[00:20:49.680 --> 00:20:52.480]  如果有人當面和他對質的話
[00:20:52.480 --> 00:20:54.080]  他就當面去澄清
[00:20:54.080 --> 00:20:55.280]  說完你不認同我
[00:20:55.280 --> 00:20:56.280]  我都沒辦法
[00:20:56.280 --> 00:20:58.280]  但我會放膽去說
[00:20:58.280 --> 00:20:59.680]  他背後被人評斷
[00:20:59.680 --> 00:21:00.280]  聽了就算了
[00:21:00.280 --> 00:21:03.080]  我都沒辦法讓別人這樣說
[00:21:03.080 --> 00:21:04.280]  當他能夠
[00:21:04.280 --> 00:21:06.680]  這些說話我明白
[00:21:06.680 --> 00:21:07.880]  但我見到有一個人
[00:21:07.880 --> 00:21:10.080]  活生生地去做的時候
[00:21:10.080 --> 00:21:12.480]  這個對我的影響是大的
[00:21:12.480 --> 00:21:13.480]  保羅說
[00:21:13.480 --> 00:21:16.480]  你們需要見到活生生的榜樣
[00:21:16.480 --> 00:21:17.480]  雖然我來不了
[00:21:17.480 --> 00:21:20.280]  我派提摩他來
[00:21:20.280 --> 00:21:21.680]  他就會提醒你們
[00:21:21.680 --> 00:21:22.880]  提醒你們什麼
[00:21:22.880 --> 00:21:24.680]  提醒我在耶穌基督裡
[00:21:24.680 --> 00:21:26.280]  是怎樣行事為人
[00:21:26.280 --> 00:21:28.680]  在各處的教會怎樣教導人
[00:21:28.680 --> 00:21:31.280]  這個教導不只是說話上的教導
[00:21:31.280 --> 00:21:33.680]  是他怎樣活出這個信仰
[00:21:33.680 --> 00:21:34.880]  而這個活出的信仰
[00:21:34.880 --> 00:21:37.080]  是在基督耶穌裡怎樣行事為人
[00:21:37.080 --> 00:21:39.680]  不是說他只是戴一條十字架的鏈嘴
[00:21:39.680 --> 00:21:41.480]  穿一件I love Jesus的T恤
[00:21:41.480 --> 00:21:43.680]  Facebook的Facebook專頁的照片
[00:21:43.680 --> 00:21:45.280]  就是一幅十字架的照片
[00:21:45.280 --> 00:21:47.080]  這樣叫活出基督
[00:21:47.080 --> 00:21:49.080]  這是能夠活出一個
[00:21:49.080 --> 00:21:53.680]  與耶穌基督同死同復的樣式
[00:21:53.680 --> 00:21:55.680]  當你見到一個人
[00:21:55.680 --> 00:21:58.680]  其實生命真的有生命力
[00:21:58.680 --> 00:22:00.680]  他高舉基督
[00:22:00.680 --> 00:22:02.680]  這是一個板
[00:22:02.680 --> 00:22:07.080]  這是一個糾正教友錯誤觀念
[00:22:07.080 --> 00:22:09.680]  一個很重要的教導
[00:22:09.680 --> 00:22:11.280]  不只是說話
[00:22:11.280 --> 00:22:13.680]  是言行舉止
[00:22:13.680 --> 00:22:15.480]  在從中補入就是
[00:22:15.480 --> 00:22:16.880]  你做吧
[00:22:16.880 --> 00:22:18.280]  不要聽別人說
[00:22:18.280 --> 00:22:23.280]  你真的要活出一個不一樣的生命
[00:22:23.280 --> 00:22:25.280]  他才會很溫柔地給一個勸誡
[00:22:25.280 --> 00:22:26.280]  好像父親一樣
[00:22:26.280 --> 00:22:28.280]  接著就比較嚴厲
[00:22:28.280 --> 00:22:30.280]  十八節
[00:22:30.280 --> 00:22:33.280]  有些人以為我不道你們那裡去
[00:22:33.280 --> 00:22:35.280]  而自高自大
[00:22:35.280 --> 00:22:37.280]  這個自高自大
[00:22:37.280 --> 00:22:38.280]  之前也說過了
[00:22:38.280 --> 00:22:41.280]  請回到PowerPoint
[00:22:41.280 --> 00:22:43.280]  在第四章的時候
[00:22:43.280 --> 00:22:44.280]  第六節已經說到
[00:22:44.280 --> 00:22:45.280]  弟兄們為你的緣故
[00:22:45.280 --> 00:22:47.280]  我都將你們當阿波羅比
[00:22:47.280 --> 00:22:48.280]  讓你們學到這些東西
[00:22:48.280 --> 00:22:50.280]  意思就是免得你們自高自大
[00:22:50.280 --> 00:22:52.280]  看重這個看輕那個
[00:22:52.280 --> 00:22:53.280]  所以現在這裡在說的是
[00:22:53.280 --> 00:22:55.080]  自高自大的情況之下
[00:22:55.080 --> 00:22:58.280]  有些人就是吹起了puff up
[00:22:58.280 --> 00:23:00.280]  吹到自己很高
[00:23:00.280 --> 00:23:02.280]  為什麼他們會自高自大呢
[00:23:02.280 --> 00:23:03.280]  我們回看的時候
[00:23:03.280 --> 00:23:05.280]  我們知道有些人以為
[00:23:05.280 --> 00:23:07.280]  我不會去你們當中的時候
[00:23:07.280 --> 00:23:10.280]  這些人是在教會裡面的人
[00:23:10.280 --> 00:23:11.280]  所以他們面對的問題
[00:23:11.280 --> 00:23:13.280]  是教會內部有問題
[00:23:13.280 --> 00:23:16.280]  這部分人似乎是小部分人
[00:23:16.280 --> 00:23:19.280]  但是他們的影響力是大的
[00:23:19.280 --> 00:23:22.280]  以至整個教會群體都受他們影響
[00:23:22.280 --> 00:23:23.280]  所以整個教會群體
[00:23:23.280 --> 00:23:25.280]  都有這個責任
[00:23:25.280 --> 00:23:27.280]  以至保羅去跟他們說
[00:23:27.280 --> 00:23:29.280]  這些人以為我不會去你們那裡
[00:23:29.280 --> 00:23:31.280]  他們自高自大
[00:23:31.280 --> 00:23:33.280]  似乎是因著保羅
[00:23:33.280 --> 00:23:35.280]  一段很長的時間離開了他們
[00:23:35.280 --> 00:23:37.280]  回不去了
[00:23:37.280 --> 00:23:39.280]  所以保羅的影響力開始慢慢減低
[00:23:39.280 --> 00:23:42.280]  甚至更多人去看輕保羅
[00:23:42.280 --> 00:23:44.280]  覺得他說的話沒有智慧
[00:23:44.280 --> 00:23:47.280]  不像我們所想要的東西
[00:23:47.280 --> 00:23:50.280]  保羅就說主若准許
[00:23:50.280 --> 00:23:52.280]  我很快就會去你們那裡
[00:23:52.280 --> 00:23:54.280]  我的心是想去你們那裡
[00:23:54.280 --> 00:23:55.280]  但神一直都未開路
[00:23:55.280 --> 00:23:56.280]  我來不了
[00:23:56.280 --> 00:23:58.280]  但我所要知道的
[00:23:58.280 --> 00:24:00.280]  不是那些自高自大的人言語
[00:24:00.280 --> 00:24:02.280]  而是他們的權能
[00:24:02.280 --> 00:24:04.280]  因為神的國不在乎言語
[00:24:04.280 --> 00:24:06.280]  而在乎權能
[00:24:06.280 --> 00:24:09.280]  咦 你這樣看
[00:24:09.280 --> 00:24:12.280]  保羅好像挺硬梆梆
[00:24:12.280 --> 00:24:14.280]  硬橋硬馬地跟他們鬥
[00:24:14.280 --> 00:24:16.280]  如果他說
[00:24:16.280 --> 00:24:18.280]  有些人自高自大
[00:24:18.280 --> 00:24:19.280]  就以為我不會來
[00:24:19.280 --> 00:24:21.280]  我不是想看他們說話有多厲害
[00:24:21.280 --> 00:24:23.280]  我是想看他們有什麼能力
[00:24:23.280 --> 00:24:24.280]  有什麼權力
[00:24:24.280 --> 00:24:26.280]  我來到就已經看見他們了
[00:24:26.280 --> 00:24:28.280]  來到就給他們一點權力
[00:24:28.280 --> 00:24:31.280]  保羅好像推翻了他之前說的話
[00:24:31.280 --> 00:24:33.280]  他之前說
[00:24:33.280 --> 00:24:35.280]  我都不重視別人怎麼看我
[00:24:35.280 --> 00:24:37.280]  又不是怎麼看
[00:24:37.280 --> 00:24:39.280]  應該高舉基督不是高舉人
[00:24:39.280 --> 00:24:41.280]  他現在來我們見見面的時候
[00:24:41.280 --> 00:24:43.280]  我看看他們有多厲害
[00:24:43.280 --> 00:24:45.280]  我看看誰的權力大一點
[00:24:45.280 --> 00:24:46.280]  誰有權能
[00:24:46.280 --> 00:24:48.280]  那不就正正的
[00:24:48.280 --> 00:24:50.280]  好像廣東人一樣
[00:24:50.280 --> 00:24:52.280]  是不是呢
[00:24:52.280 --> 00:24:56.280]  這個很視乎我們如何去理解權能
[00:24:56.280 --> 00:24:58.280]  如果這個權能
[00:24:58.280 --> 00:25:00.280]  是好像我們地上所說的
[00:25:00.280 --> 00:25:02.280]  能力 權柄
[00:25:02.280 --> 00:25:05.280]  是要去操控別人的
[00:25:05.280 --> 00:25:06.280]  我有這個權力
[00:25:06.280 --> 00:25:07.280]  我可以控制你
[00:25:07.280 --> 00:25:09.280]  而令你聽我的話
[00:25:09.280 --> 00:25:10.280]  所以保羅說
[00:25:10.280 --> 00:25:12.280]  我現在來跟他們比比權力
[00:25:12.280 --> 00:25:14.280]  保羅就好像落入了他們的圈套
[00:25:14.280 --> 00:25:17.280]  跟他們玩同一個遊戲
[00:25:17.280 --> 00:25:20.280]  但這裡的權能不是那種權能
[00:25:20.280 --> 00:25:22.280]  這個權能不是地上的權力
[00:25:22.280 --> 00:25:23.280]  在互相操控
[00:25:23.280 --> 00:25:25.280]  這個權能都不是那些
[00:25:25.280 --> 00:25:28.280]  可以行神之騎士的權能
[00:25:28.280 --> 00:25:30.280]  我們看這個權能
[00:25:30.280 --> 00:25:33.280]  是必須跟前文去看的
[00:25:33.280 --> 00:25:37.280]  去回PowerPoint 麻煩你
[00:25:37.280 --> 00:25:39.280]  在講吾多前書第二章的時候
[00:25:39.280 --> 00:25:40.280]  保羅已經說
[00:25:40.280 --> 00:25:43.280]  我說的話原來是Logos
[00:25:43.280 --> 00:25:45.280]  講的道不是用委婉的智慧
[00:25:45.280 --> 00:25:46.280]  不是委婉的言語
[00:25:46.280 --> 00:25:49.280]  而是用聖靈的大能Dunamis來證明
[00:25:49.280 --> 00:25:50.280]  我要使你們信
[00:25:50.280 --> 00:25:52.280]  不靠人的智慧
[00:25:52.280 --> 00:25:55.280]  而是靠神的大能Dunamis
[00:25:55.280 --> 00:25:56.280]  而這裡所說的
[00:25:56.280 --> 00:25:57.280]  我所要知道的
[00:25:57.280 --> 00:26:00.280]  不是那些人自告自利的言語Logos
[00:26:00.280 --> 00:26:03.280]  而是他的權能Dunamis
[00:26:03.280 --> 00:26:05.280]  他用的字跟他一樣
[00:26:05.280 --> 00:26:07.280]  是跟第二章裡面說的
[00:26:07.280 --> 00:26:08.280]  而第二章說的是什麼
[00:26:08.280 --> 00:26:09.280]  第二章說的是
[00:26:09.280 --> 00:26:11.280]  保羅說我來講的話
[00:26:11.280 --> 00:26:15.280]  我不是要用智慧來講出說話
[00:26:15.280 --> 00:26:17.280]  我要講的說話
[00:26:17.280 --> 00:26:18.280]  我就是講神的道
[00:26:18.280 --> 00:26:23.280]  用聖靈的大能去改變人生命
[00:26:23.280 --> 00:26:25.280]  我不是用智慧的說話
[00:26:25.280 --> 00:26:26.280]  令你說服
[00:26:26.280 --> 00:26:28.280]  我只是講出你的福音
[00:26:28.280 --> 00:26:31.280]  用福音的大能去改變你們
[00:26:31.280 --> 00:26:34.280]  所以保羅所居高舉的大能
[00:26:34.280 --> 00:26:37.280]  不是從人而來的大能
[00:26:37.280 --> 00:26:41.280]  而是從神而來的大能
[00:26:41.280 --> 00:26:45.280]  他說我來到神的國
[00:26:45.280 --> 00:26:47.280]  不是看別人的說話
[00:26:47.280 --> 00:26:48.280]  而是看能力
[00:26:48.280 --> 00:26:51.280]  這個能力就是說
[00:26:51.280 --> 00:26:54.280]  不是你說話說得天花亂墜
[00:26:54.280 --> 00:26:55.280]  說得是是非
[00:26:55.280 --> 00:26:57.280]  這樣就很厲害
[00:26:57.280 --> 00:26:59.280]  你有沒有活出這個
[00:26:59.280 --> 00:27:02.280]  被福音改變的生命
[00:27:02.280 --> 00:27:06.280]  你有沒有活出這個神的大能呢
[00:27:06.280 --> 00:27:07.280]  做吧
[00:27:07.280 --> 00:27:09.280]  不要只有講字
[00:27:09.280 --> 00:27:12.280]  你能不能彰顯這個福音的大能
[00:27:12.280 --> 00:27:13.280]  在你生命裏面
[00:27:13.280 --> 00:27:17.280]  這個是講的權能
[00:27:17.280 --> 00:27:20.280]  這個是那個power
[00:27:20.280 --> 00:27:24.280]  而不是你說得有多厲害
[00:27:24.280 --> 00:27:26.280]  換句話說
[00:27:26.280 --> 00:27:28.280]  保羅跟我們說過
[00:27:28.280 --> 00:27:32.280]  不是靠嘴巴去說你厲害
[00:27:32.280 --> 00:27:34.280]  你就厲害
[00:27:34.280 --> 00:27:35.280]  你崇尚智慧
[00:27:35.280 --> 00:27:36.280]  說話很厲害
[00:27:36.280 --> 00:27:40.280]  但是智慧不能給你生命的改變
[00:27:40.280 --> 00:27:43.280]  是聖靈才能給你生命的改變
[00:27:43.280 --> 00:27:45.280]  保羅說的就是
[00:27:45.280 --> 00:27:46.280]  我高舉的東西
[00:27:46.280 --> 00:27:49.280]  不是這個世界能給你的東西
[00:27:49.280 --> 00:27:50.280]  我高舉的是
[00:27:50.280 --> 00:27:51.280]  因著信耶穌
[00:27:51.280 --> 00:27:54.280]  因著這個福音大能改變你的
[00:27:54.280 --> 00:27:56.280]  這個才是重要
[00:27:56.280 --> 00:27:59.280]  這個才是神的國裏所高舉的事情
[00:27:59.280 --> 00:28:01.280]  換句話說
[00:28:01.280 --> 00:28:03.280]  他不是硬橋硬馬
[00:28:03.280 --> 00:28:07.280]  玩這個遊戲跟你鬥power鬥大
[00:28:07.280 --> 00:28:09.280]  而是說
[00:28:09.280 --> 00:28:10.280]  我們看這個福音的大能
[00:28:10.280 --> 00:28:15.280]  怎樣改變我們的生命
[00:28:15.280 --> 00:28:16.280]  他提醒了
[00:28:16.280 --> 00:28:18.280]  神的國不在乎言語
[00:28:18.280 --> 00:28:20.280]  而在乎權能
[00:28:20.280 --> 00:28:22.280]  地上可能在乎言語
[00:28:22.280 --> 00:28:24.280]  在乎智慧
[00:28:24.280 --> 00:28:27.280]  但是神的國不是這樣看
[00:28:27.280 --> 00:28:29.280]  有一次他用了一個溫柔
[00:28:29.280 --> 00:28:33.280]  得來有一點權能的收尾
[00:28:33.280 --> 00:28:35.280]  你們願意怎樣呢
[00:28:35.280 --> 00:28:37.280]  要我帶著棍子到哪裏去
[00:28:37.280 --> 00:28:42.280]  還是帶著慈愛溫柔的心呢
[00:28:42.280 --> 00:28:43.280]  簡單來說就是
[00:28:43.280 --> 00:28:49.280]  你想我來看你還是罰你呢
[00:28:49.280 --> 00:28:51.280]  愛在這裏
[00:28:51.280 --> 00:28:55.280]  但是這個愛怎樣去展現呢
[00:28:55.280 --> 00:28:57.280]  不是在乎保羅的心情
[00:28:57.280 --> 00:28:59.280]  我心情不好就罰你
[00:28:59.280 --> 00:29:01.280]  心情好我就來看你
[00:29:01.280 --> 00:29:03.280]  是在乎該不該怎樣回應
[00:29:03.280 --> 00:29:05.280]  我愛就這樣愛
[00:29:05.280 --> 00:29:07.280]  但你要有一個好的回應
[00:29:07.280 --> 00:29:09.280]  你願意悔改的話
[00:29:09.280 --> 00:29:10.280]  我就可以看你
[00:29:10.280 --> 00:29:12.280]  你不願意悔改的話
[00:29:12.280 --> 00:29:15.280]  我就要用我的愛心來責備你
[00:29:15.280 --> 00:29:17.280]  就好像一個父親
[00:29:17.280 --> 00:29:20.280]  他不會喜歡罰他的子女
[00:29:20.280 --> 00:29:21.280]  不過因著愛的緣故
[00:29:21.280 --> 00:29:24.280]  他需要去責備
[00:29:24.280 --> 00:29:26.280]  所以在這一段裏
[00:29:26.280 --> 00:29:28.280]  保羅只是不斷提醒
[00:29:28.280 --> 00:29:30.280]  你做吧
[00:29:30.280 --> 00:29:32.280]  我們說了這麼多
[00:29:32.280 --> 00:29:34.280]  你活出一個不一樣的生命
[00:29:34.280 --> 00:29:37.280]  你真的認識你的智慧嗎
[00:29:37.280 --> 00:29:40.280]  你就去保持這個合一
[00:29:40.280 --> 00:29:42.280]  你不要分黨分派
[00:29:42.280 --> 00:29:44.280]  做吧
[00:29:44.280 --> 00:29:46.280]  對我們來說
[00:29:46.280 --> 00:29:48.280]  我們可以怎樣去應用呢
[00:29:48.280 --> 00:29:50.280]  有一個危機的應用
[00:29:50.280 --> 00:29:52.280]  應用危機是什麼呢
[00:29:52.280 --> 00:29:55.280]  很容易我們就會墮入保羅的角色
[00:29:55.280 --> 00:29:57.280]  我就好像保羅一樣
[00:29:57.280 --> 00:29:59.280]  我說的話都是對的
[00:29:59.280 --> 00:30:01.280]  不過別人對我不對
[00:30:01.280 --> 00:30:02.280]  有評價
[00:30:02.280 --> 00:30:04.280]  所以他們就應該要悔改
[00:30:04.280 --> 00:30:05.280]  如果我們這樣看的話
[00:30:05.280 --> 00:30:07.280]  我們很容易墮入
[00:30:07.280 --> 00:30:09.280]  很多人的圈套裏面
[00:30:09.280 --> 00:30:10.280]  在互相爭辯
[00:30:10.280 --> 00:30:11.280]  誰對誰不對
[00:30:11.280 --> 00:30:13.280]  又只會有更多的分裂
[00:30:13.280 --> 00:30:15.280]  我們要看的
[00:30:15.280 --> 00:30:18.280]  一方面我們要明白保羅的處境
[00:30:18.280 --> 00:30:20.280]  我們想墮入是可以理解的
[00:30:20.280 --> 00:30:21.280]  但在應用裏面
[00:30:21.280 --> 00:30:23.280]  我們不是當我是保羅
[00:30:23.280 --> 00:30:26.280]  而是要抓緊他的教導
[00:30:26.280 --> 00:30:29.280]  就是你不要用一個熟悉
[00:30:29.280 --> 00:30:33.280]  或者你看為對的準則去評斷
[00:30:33.280 --> 00:30:35.280]  他們正在用的就是智慧
[00:30:35.280 --> 00:30:37.280]  今天我們未必這樣看智慧
[00:30:37.280 --> 00:30:38.280]  看得這麼高
[00:30:38.280 --> 00:30:40.280]  但可能我們要抬舉另一樣東西
[00:30:40.280 --> 00:30:42.280]  這個都是有違聖經的原則
[00:30:42.280 --> 00:30:44.280]  底下我們因此而評斷
[00:30:44.280 --> 00:30:46.280]  令到教會紛亂
[00:30:46.280 --> 00:30:49.280]  所以弟兄姊妹
[00:30:49.280 --> 00:30:51.280]  我給你的形容
[00:30:51.280 --> 00:30:55.280]  我鼓勵你抓住真正的智慧
[00:30:55.280 --> 00:30:57.280]  有真正的悔改
[00:30:57.280 --> 00:31:02.280]  去善用神賦予你的權力
[00:31:02.280 --> 00:31:04.280]  抓住真正的智慧
[00:31:04.280 --> 00:31:06.280]  有真正的悔改
[00:31:06.280 --> 00:31:09.280]  善用賦予你的權力
[00:31:09.280 --> 00:31:10.280]  真正的智慧
[00:31:10.280 --> 00:31:11.280]  剛才我們也說過
[00:31:11.280 --> 00:31:12.280]  我們也明白到
[00:31:12.280 --> 00:31:13.280]  保羅說過很多人
[00:31:13.280 --> 00:31:16.280]  太崇尚當時推舉的智慧
[00:31:16.280 --> 00:31:18.280]  真正的智慧就是認識耶穌
[00:31:18.280 --> 00:31:20.280]  這裏我們明白了
[00:31:20.280 --> 00:31:22.280]  以至你有真正的悔改
[00:31:22.280 --> 00:31:23.280]  這個悔改不是只是說的
[00:31:23.280 --> 00:31:24.280]  你真的要做的
[00:31:24.280 --> 00:31:26.280]  是你的生命裏能夠活出來的
[00:31:26.280 --> 00:31:28.280]  這個我們也明白了
[00:31:28.280 --> 00:31:29.280]  但是
[00:31:29.280 --> 00:31:33.280]  如何去善用賦予你的權柄呢?
[00:31:33.280 --> 00:31:34.280]  弟兄姊妹
[00:31:34.280 --> 00:31:35.280]  我們要明白
[00:31:35.280 --> 00:31:37.280]  首先第一
[00:31:37.280 --> 00:31:41.280]  我們不應該好像在這個世界裏
[00:31:41.280 --> 00:31:43.280]  我們會去爭名逐利
[00:31:43.280 --> 00:31:45.280]  去爭取我們的權力
[00:31:45.280 --> 00:31:46.280]  但是
[00:31:46.280 --> 00:31:49.280]  我們也是被賦予一些權柄
[00:31:49.280 --> 00:31:52.280]  我們被賦予能力
[00:31:52.280 --> 00:31:54.280]  一方面是我們活出一個不讓生命
[00:31:54.280 --> 00:31:56.280]  我們活出一個福音的大能
[00:31:56.280 --> 00:31:57.280]  這是一個權柄
[00:31:57.280 --> 00:31:58.280]  但另一方面
[00:31:58.280 --> 00:32:00.280]  不單止是那個福音的能力
[00:32:00.280 --> 00:32:03.280]  也實在是我們在教會當中
[00:32:03.280 --> 00:32:05.280]  我們也有一定的能力在
[00:32:05.280 --> 00:32:08.280]  如何好地運用呢?
[00:32:08.280 --> 00:32:09.280]  弟兄姊妹
[00:32:09.280 --> 00:32:13.280]  我給你三個簡單的方法去應用
[00:32:13.280 --> 00:32:15.280]  第一
[00:32:15.280 --> 00:32:18.280]  我請你不要輕易地去評斷
[00:32:18.280 --> 00:32:23.280]  不要輕易地去評斷其他人
[00:32:23.280 --> 00:32:25.280]  很多時候我們下巴輕
[00:32:25.280 --> 00:32:27.280]  很容易就平頭笨足
[00:32:27.280 --> 00:32:29.280]  但我想說的是
[00:32:29.280 --> 00:32:31.280]  一方面我們實在在需要的時候
[00:32:31.280 --> 00:32:32.280]  我們要評斷的
[00:32:32.280 --> 00:32:34.280]  我們要說那件事是對還是錯
[00:32:34.280 --> 00:32:36.280]  如果明明是犯錯
[00:32:36.280 --> 00:32:38.280]  說是犯奸淫
[00:32:38.280 --> 00:32:39.280]  我們也不評斷的話
[00:32:39.280 --> 00:32:41.280]  這是我們不對的
[00:32:41.280 --> 00:32:45.280]  我們是需要去按照聖經的原則去評斷
[00:32:45.280 --> 00:32:49.280]  但很多時候未必是對與錯的時候
[00:32:49.280 --> 00:32:53.280]  我們就不要輕易地去評斷其他人
[00:32:53.280 --> 00:32:54.280]  他這樣做不對
[00:32:54.280 --> 00:32:57.280]  我的看法和他的看法不同
[00:32:57.280 --> 00:32:58.280]  他和你的看法不同
[00:32:58.280 --> 00:32:59.280]  不代表他是不對的
[00:32:59.280 --> 00:33:00.280]  你覺得是對的
[00:33:00.280 --> 00:33:01.280]  他也覺得是對的
[00:33:01.280 --> 00:33:05.280]  其實我們不要這麼隨便地去說別人
[00:33:05.280 --> 00:33:07.280]  因為這樣就很容易地
[00:33:07.280 --> 00:33:09.280]  在教會中造成分裂
[00:33:09.280 --> 00:33:12.280]  第二件事我想鼓勵大家
[00:33:12.280 --> 00:33:15.280]  不要隨便比較
[00:33:15.280 --> 00:33:17.280]  比較有時候是需要的
[00:33:17.280 --> 00:33:20.280]  但我們比較大家的不同
[00:33:20.280 --> 00:33:22.280]  不是比較誰比較好
[00:33:22.280 --> 00:33:24.280]  誰比較差
[00:33:24.280 --> 00:33:25.280]  我們可以說
[00:33:25.280 --> 00:33:28.280]  我們比較大家的不同的時候
[00:33:28.280 --> 00:33:29.280]  他唱歌厲害
[00:33:29.280 --> 00:33:30.280]  我彈琴厲害
[00:33:30.280 --> 00:33:31.280]  那個彈結他厲害
[00:33:31.280 --> 00:33:33.280]  所以我們可以好好的善用
