
[00:00:00.000 --> 00:00:05.200]  上星期我們看到司徒行傳第九章
[00:22:12.800 --> 00:22:16.800]  《少林寺傳》第十章記載
[00:22:16.800 --> 00:22:19.800]  給我們看見一位虔誠的哥尼劉
[00:22:19.800 --> 00:22:21.800]  他信上帝
[00:22:21.800 --> 00:22:23.800]  他經常祈禱
[00:22:23.800 --> 00:22:26.800]  時時慷慨周濟貧窮
[00:22:26.800 --> 00:22:28.800]  結果怎樣呢?
[00:22:28.800 --> 00:22:31.800]  蒙上帝賜福
[00:22:31.800 --> 00:22:34.800]  特別差派天使告訴他們
[00:22:34.800 --> 00:22:37.800]  一條直通天堂大道的方法
[00:22:37.800 --> 00:22:41.800]  就是要信耶穌基督是上帝的兒子
[00:22:41.800 --> 00:22:46.800]  結果當他派人請彼得向他傳福音的時候
[00:22:46.800 --> 00:22:52.800]  他和家人朋友都一起得福
[00:22:52.800 --> 00:22:57.800]  蒙上帝賜福的人的福氣真的多到滿社
[00:22:57.800 --> 00:23:00.800]  可以分給很多其他人
[00:23:00.800 --> 00:23:04.800]  是不是很好呢?
[00:23:04.800 --> 00:23:08.800]  所以如果我們想得到上帝的福氣
[00:23:08.800 --> 00:23:10.800]  我們也要學習
[00:23:10.800 --> 00:23:13.800]  時常祈禱讀經
[00:23:13.800 --> 00:23:17.800]  切實行道
[00:23:17.800 --> 00:23:19.800]  我們一起祈禱
[00:23:19.800 --> 00:23:21.800]  慈悲仁愛的天父
[00:23:21.800 --> 00:23:24.800]  我們感謝你揀選我們成為你的兒女
[00:23:24.800 --> 00:23:26.800]  求你幫助我們
[00:23:26.800 --> 00:23:27.800]  不要單單聽道
[00:23:27.800 --> 00:23:30.800]  而是靠著聖靈所賜的力量
[00:23:30.800 --> 00:23:32.800]  能夠實踐真理的道
[00:23:32.800 --> 00:23:33.800]  使我們得福
[00:23:33.800 --> 00:23:37.800]  也使跟我們相識的人都得福
[00:23:37.800 --> 00:23:39.800]  奉耶穌基督的名祈禱
[00:23:39.800 --> 00:23:41.800]  阿們
