
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹平安!新年快樂!全年蒙恩!
[00:20:06.000 --> 00:20:11.000]  所以給予不是失去,
[00:20:11.000 --> 00:20:13.000]  不是不見了,
[00:20:13.000 --> 00:20:16.000]  是存在另外一個空間,
[00:20:16.000 --> 00:20:17.000]  一個慷慨的,
[00:20:17.000 --> 00:20:19.000]  願意給予的人,
[00:20:19.000 --> 00:20:24.000]  他會比別人誠實,
[00:20:24.000 --> 00:20:26.000]  可靠,
[00:20:26.000 --> 00:20:28.000]  能夠合作,
[00:20:28.000 --> 00:20:31.000]  可以被信任,
[00:20:31.000 --> 00:20:35.000]  當你把煤炭燒了它的時候,
[00:20:35.000 --> 00:20:36.000]  它變成能量,
[00:20:36.000 --> 00:20:38.000]  產生一個功能,
[00:20:38.000 --> 00:20:40.000]  當你付出的時候,
[00:20:40.000 --> 00:20:42.000]  這種有形的錢,
[00:20:42.000 --> 00:20:46.000]  就換了一種無形的信任,
[00:20:46.000 --> 00:20:48.000]  尊重,
[00:20:48.000 --> 00:20:50.000]  它是這樣轉換了,
[00:20:50.000 --> 00:20:54.000]  你是將你付出的,
[00:20:54.000 --> 00:20:56.000]  它轉換了另外一樣的東西,
[00:20:56.000 --> 00:20:59.000]  如果我們只是看錢是很重要,
[00:20:59.000 --> 00:21:02.000]  或者我們所擁有的很重要的時候,
[00:21:02.000 --> 00:21:04.000]  你不懂得將這些,
[00:21:04.000 --> 00:21:08.000]  去轉換成另外一樣的資源,
[00:21:08.000 --> 00:21:10.000]  關係的資源,
[00:21:10.000 --> 00:21:13.000]  或者信任的資源,
[00:21:13.000 --> 00:21:14.000]  這些東西,
[00:21:14.000 --> 00:21:18.000]  你家裏面堆滿了柴、炭,
[00:21:18.000 --> 00:21:19.000]  其他的東西,
[00:21:19.000 --> 00:21:20.000]  你不用的,
[00:21:20.000 --> 00:21:22.000]  它就放在這裏,
[00:21:22.000 --> 00:21:23.000]  當你用的時候,
[00:21:23.000 --> 00:21:25.000]  它就產生一個功能,
[00:21:25.000 --> 00:21:27.000]  第三,
[00:21:27.000 --> 00:21:30.000]  我們是會得到快樂,
[00:21:30.000 --> 00:21:34.000]  快樂就不一定要用錢去買,
[00:21:34.000 --> 00:21:39.000]  但是願意慷慨的人,
[00:21:39.000 --> 00:21:43.000]  是容易得到快樂的,
[00:21:43.000 --> 00:21:45.000]  施比受更為有福,
[00:21:45.000 --> 00:21:47.000]  最直接的,
[00:21:47.000 --> 00:21:49.000]  或者最值得的福,
[00:21:49.000 --> 00:21:52.000]  就是當你付出的時候,
[00:21:52.000 --> 00:21:55.000]  你感受得到一種快樂,
[00:21:55.000 --> 00:21:56.000]  我有很多年,
[00:21:56.000 --> 00:22:00.000]  都是參與一些內地扶貧的工作,
[00:22:00.000 --> 00:22:05.000]  過去我每年都有幾次去貴州、雲南、湖南,
[00:22:05.000 --> 00:22:07.000]  這些很窮的地方,
[00:22:07.000 --> 00:22:08.000]  去的時候,
[00:22:08.000 --> 00:22:12.000]  都會和一些捐助者去,
[00:22:12.000 --> 00:22:14.000]  那些捐助者來自不同的階層,
[00:22:14.000 --> 00:22:15.000]  有些是比較,
[00:22:15.000 --> 00:22:17.000]  其實都是生活一般的,
[00:22:17.000 --> 00:22:19.000]  有些是比較有錢的,
[00:22:19.000 --> 00:22:21.000]  當他們去到的時候,
[00:22:21.000 --> 00:22:23.000]  他們你看得到,
[00:22:23.000 --> 00:22:26.000]  他們見到那些受助者那種歡笑,
[00:22:26.000 --> 00:22:30.000]  和他們所做的事情,
[00:22:30.000 --> 00:22:32.000]  包括他們捐助出來的錢去到那間學校,
[00:22:32.000 --> 00:22:34.000]  小朋友讀到書,
[00:22:34.000 --> 00:22:36.000]  他們有一種很窩心,
[00:22:36.000 --> 00:22:40.000]  很開心的一種感受,
[00:22:40.000 --> 00:22:42.000]  明年又見到他們,
[00:22:42.000 --> 00:22:43.000]  過年又見到他們,
[00:22:43.000 --> 00:22:47.000]  他們當這個是一種很大的喜樂,
[00:22:47.000 --> 00:22:48.000]  一種滿足,
[00:22:48.000 --> 00:22:51.000]  你看得到,
[00:22:51.000 --> 00:22:54.000]  這個是施與者所經驗到的快樂,
[00:22:54.000 --> 00:22:59.000]  所以這種快樂就令到他可以持續下去,
[00:22:59.000 --> 00:23:01.000]  甚至有些是,
[00:23:01.000 --> 00:23:04.000]  自己是很簡單的生活,
[00:23:04.000 --> 00:23:07.000]  節衣縮食地去幫人,
[00:23:07.000 --> 00:23:11.000]  人是會做一些令他自己覺得有意義,
[00:23:11.000 --> 00:23:13.000]  和愉快的工作,
[00:23:13.000 --> 00:23:14.000]  這個就是了,
[00:23:14.000 --> 00:23:15.000]  給予,
[00:23:15.000 --> 00:23:17.000]  願意給予,
[00:23:17.000 --> 00:23:23.000]  是很能夠經驗到那種快樂的,
[00:23:23.000 --> 00:23:28.000]  我以前工作的地方有十個同事,
[00:23:28.000 --> 00:23:33.000]  我間中同事都說,
[00:23:33.000 --> 00:23:36.000]  牧師,請喝下午茶,
[00:23:36.000 --> 00:23:38.000]  只要他們開聲,
[00:23:38.000 --> 00:23:40.000]  我都沒有托手肘的,
[00:23:40.000 --> 00:23:42.000]  不過他們就不會過個禮拜講的,
[00:23:42.000 --> 00:23:44.000]  他們來不及才講一次,
[00:23:44.000 --> 00:23:46.000]  他們都很有規矩,
[00:23:46.000 --> 00:23:47.000]  很有識做的,
[00:23:47.000 --> 00:23:48.000]  我肯定答應的,
[00:23:48.000 --> 00:23:51.000]  有時來不及跟我說,
[00:23:51.000 --> 00:23:53.000]  我就會自己,
[00:23:53.000 --> 00:23:57.000]  你們很久沒有叫我請你喝下午茶了,
[00:23:57.000 --> 00:23:59.000]  都會有的,
[00:23:59.000 --> 00:24:04.000]  我後來就索性放一千元在我的秘書那裡,
[00:24:04.000 --> 00:24:05.000]  叫他們要吃什麼,
[00:24:05.000 --> 00:24:08.000]  什麼時候想喝下午茶就自己做,
[00:24:08.000 --> 00:24:09.000]  不用問我了,
[00:24:09.000 --> 00:24:11.000]  用完之後你就告訴我,
[00:24:11.000 --> 00:24:14.000]  我來不及就會問我的秘書,
[00:24:14.000 --> 00:24:16.000]  還有牧師這麼耐用,
[00:24:16.000 --> 00:24:18.000]  你識變神蹟?
[00:24:18.000 --> 00:24:19.000]  五餅二魚?
[00:24:19.000 --> 00:24:21.000]  現在必極都有,
[00:24:21.000 --> 00:24:23.000]  他們其實都很節儉,
[00:24:23.000 --> 00:24:27.000]  有時我就要逼他們花我的錢,
[00:24:27.000 --> 00:24:29.000]  不用了,牧師,
[00:24:29.000 --> 00:24:30.000]  行了,
[00:24:30.000 --> 00:24:32.000]  因為你請得多,
[00:24:32.000 --> 00:24:33.000]  都不好意思,
[00:24:33.000 --> 00:24:35.000]  雖然不是很多錢,
[00:24:35.000 --> 00:24:36.000]  為什麼不用呢?
[00:24:36.000 --> 00:24:37.000]  我說你剝削我的快樂,
[00:24:37.000 --> 00:24:38.000]  知不知道?
[00:24:38.000 --> 00:24:39.000]  我請你們吃東西,
[00:24:39.000 --> 00:24:41.000]  我很開心的,
[00:24:41.000 --> 00:24:42.000]  麻煩你給我一點快樂,
[00:24:42.000 --> 00:24:44.000]  這是我的快樂時光,
[00:24:44.000 --> 00:24:46.000]  我很開心的,
[00:24:46.000 --> 00:24:50.000]  小恩小惠已經很開心了,
[00:24:50.000 --> 00:24:53.000]  我們做管理階層的,
[00:24:53.000 --> 00:24:55.000]  或者你有機會去管理,
[00:24:55.000 --> 00:24:59.000]  這一點點的投資是很值得的,
[00:24:59.000 --> 00:25:01.000]  請人吃東西,
[00:25:01.000 --> 00:25:03.000]  我當然認識一些朋友,
[00:25:03.000 --> 00:25:06.000]  不知道為什麼,
[00:25:06.000 --> 00:25:07.000]  很難的,
[00:25:07.000 --> 00:25:09.000]  我請他吃十次飯,
[00:25:09.000 --> 00:25:12.000]  他都不會找一次座的,
[00:25:12.000 --> 00:25:13.000]  真的有這樣的人,
[00:25:13.000 --> 00:25:15.000]  他又不是比我窮,
[00:25:15.000 --> 00:25:17.000]  他是比我富有,
[00:25:17.000 --> 00:25:19.000]  但是每次結帳,
[00:25:19.000 --> 00:25:22.000]  他都是很慢動作的,
[00:25:22.000 --> 00:25:24.000]  不要說十次,
[00:25:24.000 --> 00:25:25.000]  十次說少了,
[00:25:25.000 --> 00:25:26.000]  二十次都沒有一次,
[00:25:26.000 --> 00:25:31.000]  其實在人際關係上,
[00:25:31.000 --> 00:25:35.000]  這類的人是難打開的,
[00:25:35.000 --> 00:25:40.000]  人生有些快樂時光才行,
[00:25:40.000 --> 00:25:44.000]  其實我們跟別人分享的時候,
[00:25:44.000 --> 00:25:50.000]  是有一種快樂的感覺的,
[00:25:50.000 --> 00:25:53.000]  應該要懂得去把握,
[00:25:53.000 --> 00:25:55.000]  用一點點的金錢,
[00:25:55.000 --> 00:25:57.000]  令人開心,
[00:25:57.000 --> 00:25:59.000]  自己又開心,
[00:25:59.000 --> 00:26:02.000]  第四,
[00:26:02.000 --> 00:26:04.000]  你會得到尊重,
[00:26:04.000 --> 00:26:10.000]  我絕對不是一個有錢的人,
[00:26:10.000 --> 00:26:14.000]  但是我如果出街吃飯,
[00:26:14.000 --> 00:26:17.000]  那個地方如果是收貼士的話,
[00:26:17.000 --> 00:26:19.000]  我都會給貼士的,
[00:26:19.000 --> 00:26:21.000]  貼士就不會很多,
[00:26:21.000 --> 00:26:23.000]  幾元到十幾元到幾十元,
[00:26:23.000 --> 00:26:25.000]  看吃那餐飯有多少,
[00:26:25.000 --> 00:26:27.000]  如果二三千元多一些,
[00:26:27.000 --> 00:26:30.000]  按照比例調升一點點,
[00:26:30.000 --> 00:26:34.000]  我喜歡給的,
[00:26:34.000 --> 00:26:35.000]  因為我給貼士的時候,
[00:26:35.000 --> 00:26:37.000]  我發覺別人收回那張單的時候,
[00:26:37.000 --> 00:26:41.000]  他會笑的,
[00:26:41.000 --> 00:26:44.000]  我喜歡看到他笑,
[00:26:44.000 --> 00:26:46.000]  還有他會很尊重你,
[00:26:46.000 --> 00:26:48.000]  下次去的時候,
[00:26:48.000 --> 00:26:50.000]  我們隔壁有一間小餐廳,
[00:26:50.000 --> 00:26:54.000]  我經常去的,
[00:26:54.000 --> 00:26:58.000]  那裡有個牌子寫著,
[00:26:58.000 --> 00:27:00.000]  All day happy hour,
[00:27:00.000 --> 00:27:03.000]  就是整天都是happy hour,
[00:27:03.000 --> 00:27:05.000]  那裡不收加一的,
[00:27:05.000 --> 00:27:07.000]  如果不收加一,
[00:27:07.000 --> 00:27:09.000]  我就照樣給,
[00:27:09.000 --> 00:27:12.000]  所以我去到是很受禮貸的,
[00:27:12.000 --> 00:27:14.000]  同事說你這麼厲害,
[00:27:14.000 --> 00:27:16.000]  我一坐下不用開口,
[00:27:16.000 --> 00:27:19.000]  他就會給我一杯熱檸檬水,
[00:27:19.000 --> 00:27:21.000]  因為我是那裡的常客,
[00:27:21.000 --> 00:27:26.000]  加上我每次都會給貼士,
[00:27:26.000 --> 00:27:28.000]  貼士是其中一個,
[00:27:28.000 --> 00:27:30.000]  我覺得是一個社交上的東西,
[00:27:30.000 --> 00:27:33.000]  不是一個很特別的東西,
[00:27:33.000 --> 00:27:35.000]  有一篇文章,
[00:27:35.000 --> 00:27:37.000]  有人寫了一篇文章,
[00:27:37.000 --> 00:27:39.000]  這是很多年之前的,
[00:27:39.000 --> 00:27:44.000]  那篇文章在一個基督教刊物裡面刊登的,
[00:27:44.000 --> 00:27:50.000]  是教基督徒和傳道人,
[00:27:50.000 --> 00:27:53.000]  教他們什麼題目呢?
[00:27:53.000 --> 00:27:57.000]  他說給貼士都是屬靈的,
[00:27:57.000 --> 00:28:00.000]  用這樣的向度來說,
[00:28:00.000 --> 00:28:02.000]  他說給貼士都是屬靈的,
[00:28:02.000 --> 00:28:07.000]  可能作者留意到很多基督徒,
[00:28:07.000 --> 00:28:11.000]  或者傳道人很孤寒的,
[00:28:11.000 --> 00:28:14.000]  不會那麼疏散的,
[00:28:14.000 --> 00:28:22.000]  特別是有些人的要求很多,
[00:28:22.000 --> 00:28:24.000]  但是到結帳的時候,
[00:28:24.000 --> 00:28:27.000]  就是抓住那些帳,
[00:28:27.000 --> 00:28:29.000]  多多都拿回那些,
[00:28:29.000 --> 00:28:33.000]  那些士仔就不是那麼開心,
[00:28:33.000 --> 00:28:35.000]  作者可能是,
[00:28:35.000 --> 00:28:38.000]  這個應該都是八十年代的文章,
[00:28:38.000 --> 00:28:41.000]  就提出在基督教的刊物裡面,
[00:28:41.000 --> 00:28:43.000]  就教導,
[00:28:43.000 --> 00:28:44.000]  鼓勵那些人,
[00:28:44.000 --> 00:28:45.000]  你給一點點貼士,
[00:28:45.000 --> 00:28:49.000]  你得到人家對你有一個印象上的改觀,
[00:28:49.000 --> 00:28:53.000]  或者給你一點點的尊重,
[00:28:53.000 --> 00:28:55.000]  其實施予慷慨,
[00:28:55.000 --> 00:29:02.000]  是代表了我們對對方的一種尊重和重視,
[00:29:02.000 --> 00:29:04.000]  當然要恰當,
[00:29:04.000 --> 00:29:06.000]  不需要太過分的,
[00:29:06.000 --> 00:29:08.000]  是恰當的,
[00:29:08.000 --> 00:29:09.000]  我們尊重對方,
[00:29:09.000 --> 00:29:13.000]  那對方就會尊重我們,
[00:29:13.000 --> 00:29:15.000]  這個是很正確的說法,
[00:29:15.000 --> 00:29:16.000]  你要怎樣待人,
[00:29:16.000 --> 00:29:18.000]  人就會怎樣待你,
[00:29:18.000 --> 00:29:20.000]  所以一個慷慨的人,
[00:29:20.000 --> 00:29:22.000]  願意施予的人,
[00:29:22.000 --> 00:29:24.000]  他去到哪個地方呢?
[00:29:24.000 --> 00:29:27.000]  他會得到人家的一個禮貌,
[00:29:27.000 --> 00:29:29.000]  一種尊重,
[00:29:29.000 --> 00:29:32.000]  第五呢,
[00:29:32.000 --> 00:29:39.000]  就是我們會有更加多的自信和安全感,
[00:29:39.000 --> 00:29:42.000]  一個慷慨的人,
[00:29:42.000 --> 00:29:45.000]  他的自信好一點,
[00:29:45.000 --> 00:29:46.000]  他的安全感會好一點,
[00:29:46.000 --> 00:29:47.000]  為什麼呢?
[00:29:47.000 --> 00:29:49.000]  因為他朋友多,
[00:29:49.000 --> 00:29:51.000]  人緣好,
[00:29:51.000 --> 00:29:55.000]  我只會招呼朋友,
[00:29:55.000 --> 00:29:57.000]  不會計較,
[00:29:57.000 --> 00:30:00.000]  我就會覺得朋友都不會跟我計較,
[00:30:00.000 --> 00:30:03.000]  人是這樣想的,
[00:30:03.000 --> 00:30:06.000]  所以很自然,
[00:30:06.000 --> 00:30:09.000]  就算這個朋友個別跟我計較,
[00:30:09.000 --> 00:30:10.000]  其他的朋友,
[00:30:10.000 --> 00:30:12.000]  多數的朋友都不會跟我計較,
[00:30:12.000 --> 00:30:14.000]  誰知道,
[00:30:14.000 --> 00:30:16.000]  如果我付出得到,
[00:30:16.000 --> 00:30:21.000]  我都會付出,
[00:30:21.000 --> 00:30:22.000]  下餐你請,
[00:30:22.000 --> 00:30:23.000]  我就可以,
[00:30:23.000 --> 00:30:24.000]  沒問題,
[00:30:24.000 --> 00:30:25.000]  那就吃吧,
[00:30:25.000 --> 00:30:27.000]  你吃得下多少餐,
[00:30:27.000 --> 00:30:28.000]  你吃了幾餐之後,
[00:30:28.000 --> 00:30:29.000]  你都不要再誣蔑我,
[00:30:29.000 --> 00:30:30.000]  都不要再禁我,
[00:30:30.000 --> 00:30:35.000]  大家都是差不多的經濟條件,
[00:30:35.000 --> 00:30:38.000]  不過我又見到,
[00:30:38.000 --> 00:30:43.000]  這些朋友很喜歡去誣蔑一些平時很吝嗇的,
[00:30:43.000 --> 00:30:45.000]  那個場面是很搞笑的,
[00:30:45.000 --> 00:30:49.000]  很有娛樂性的,
[00:30:49.000 --> 00:30:52.000]  你們有少許生活經驗都會知道,
[00:30:52.000 --> 00:30:54.000]  反而我這些,
[00:30:54.000 --> 00:30:56.000]  你一開聲我馬上應那些,
[00:30:56.000 --> 00:30:57.000]  他就不太敢說的,
[00:30:57.000 --> 00:30:59.000]  因為一定中的,
[00:30:59.000 --> 00:31:02.000]  那些人說你又誣蔑阿羅,
[00:31:02.000 --> 00:31:04.000]  上兩句才誣蔑他一餐,
[00:31:04.000 --> 00:31:05.000]  上去幾千元你又誣蔑他,
[00:31:05.000 --> 00:31:06.000]  不要啦,
[00:31:06.000 --> 00:31:07.000]  不要啦,
[00:31:07.000 --> 00:31:08.000]  很多人出來撲出來,
[00:31:08.000 --> 00:31:09.000]  不要啦,
[00:31:09.000 --> 00:31:10.000]  我們自己商量,
[00:31:10.000 --> 00:31:11.000]  我們自己商量,
[00:31:11.000 --> 00:31:12.000]  不會的,
[00:31:12.000 --> 00:31:15.000]  不商量都去哪裡的,
[00:31:15.000 --> 00:31:17.000]  所以人緣好,
[00:31:17.000 --> 00:31:19.000]  朋友多,
[00:31:19.000 --> 00:31:24.000]  因為不記得帶錢包都無所謂,
[00:31:24.000 --> 00:31:27.000]  所以個人很坦然,
[00:31:27.000 --> 00:31:29.000]  有多些自信,
[00:31:29.000 --> 00:31:31.000]  多些安全感,
[00:31:31.000 --> 00:31:35.000]  我認識幾個朋友,
[00:31:35.000 --> 00:31:37.000]  我都很佩服他們,
[00:31:37.000 --> 00:31:41.000]  人又有些經濟能力,
[00:31:41.000 --> 00:31:43.000]  我都不怕說,
[00:31:43.000 --> 00:31:44.000]  我都很感恩,
[00:31:44.000 --> 00:31:50.000]  我都認自己都是一個比較疏散的人,
[00:31:50.000 --> 00:31:53.000]  這是感恩上帝給我的一種過程,
[00:31:53.000 --> 00:31:57.000]  但我其實是食人多過請人食,
[00:31:57.000 --> 00:31:59.000]  是真的,
[00:31:59.000 --> 00:32:01.000]  因為可能我是牧師,
[00:32:01.000 --> 00:32:02.000]  我跟鷹生吃飯,
[00:32:02.000 --> 00:32:04.000]  他一定不讓我付錢,
[00:32:04.000 --> 00:32:05.000]  幾乎要反枱,
[00:32:05.000 --> 00:32:06.000]  要我付錢,
[00:32:06.000 --> 00:32:08.000]  跟很多弟兄姊妹吃飯,
[00:32:08.000 --> 00:32:10.000]  他都說牧師我們來,
[00:32:10.000 --> 00:32:11.000]  明明我有錢過他,
[00:32:11.000 --> 00:32:13.000]  都要他請,
[00:32:13.000 --> 00:32:16.000]  他們很樂意,
[00:32:16.000 --> 00:32:19.000]  所以我其實跟人吃飯,
[00:32:19.000 --> 00:32:23.000]  吃十餐找不到一次數,
[00:32:23.000 --> 00:32:25.000]  我有時請朋友吃飯,
[00:32:25.000 --> 00:32:27.000]  我要作個理由出來,
[00:32:27.000 --> 00:32:29.000]  今次一定要我請,
[00:32:29.000 --> 00:32:32.000]  要講理由才能夠禁住他不付錢,
[00:32:32.000 --> 00:32:34.000]  所以我打完數,
[00:32:34.000 --> 00:32:37.000]  其實我都是受那個多,
[00:32:37.000 --> 00:32:39.000]  付出來那個少,
[00:32:39.000 --> 00:32:43.000]  這個都是感恩的,
[00:32:43.000 --> 00:32:44.000]  但我樂意,
[00:32:44.000 --> 00:32:52.000]  我看到我的朋友很樂意去招待其他朋友,
[00:32:52.000 --> 00:32:55.000]  有一個我觀察到他,
[00:32:55.000 --> 00:32:58.000]  我相信他自己生活上的開支,
[00:32:58.000 --> 00:33:01.000]  一半甚至多過一半以上,
[00:33:01.000 --> 00:33:04.000]  其實花在朋友身上,
[00:33:04.000 --> 00:33:07.000]  即是他一個月所花的錢,
[00:33:07.000 --> 00:33:10.000]  少過一半其實是請人吃飯,
[00:33:10.000 --> 00:33:13.000]  或者幫朋友等等,
[00:33:13.000 --> 00:33:16.000]  我跟他說不要緊,
[00:33:16.000 --> 00:33:17.000]  就算我沒有錢,
[00:33:17.000 --> 00:33:22.000]  一個朋友養我一個月都沒有問題,
[00:33:22.000 --> 00:33:23.000]  我有百多個朋友,
[00:33:23.000 --> 00:33:26.000]  我十年都不要緊,
[00:33:26.000 --> 00:33:28.000]  當然這個不會真正發生,
[00:33:28.000 --> 00:33:30.000]  但他真的很坦然,
[00:33:30.000 --> 00:33:31.000]  出街去哪裏,
[00:33:31.000 --> 00:33:33.000]  坐在哪裏,
[00:33:33.000 --> 00:33:35.000]  很自然的,
[00:33:35.000 --> 00:33:37.000]  那種自信心,
[00:33:37.000 --> 00:33:39.000]  那種安全感,
[00:33:39.000 --> 00:33:45.000]  這些都是我們今生可以享受到的,
[00:33:45.000 --> 00:33:48.000]  將來有個保障,
[00:33:48.000 --> 00:33:51.000]  容易得到朋友的幫助取得成功,
[00:33:51.000 --> 00:33:53.000]  會得到快樂,
[00:33:53.000 --> 00:33:54.000]  得到尊重,
[00:33:54.000 --> 00:33:58.000]  有更多的自信和安全感,
[00:33:58.000 --> 00:34:01.000]  為什麼不做呢?
[00:34:01.000 --> 00:34:02.000]  當我們講到福的時候,
[00:34:02.000 --> 00:34:05.000]  很多時候都會連著一個字講,
[00:34:05.000 --> 00:34:07.000]  福杯,
[00:34:07.000 --> 00:34:09.000]  福杯滿日,
[00:34:09.000 --> 00:34:10.000]  不是,
[00:34:10.000 --> 00:34:11.000]  這個是很特殊的,
[00:34:11.000 --> 00:34:13.000]  通常我們講福,
[00:34:13.000 --> 00:34:15.000]  就講氣,
[00:34:15.000 --> 00:34:18.000]  福氣,
[00:34:18.000 --> 00:34:19.000]  他很有福氣,
[00:34:19.000 --> 00:34:21.000]  很少講他很有福杯的,
[00:34:21.000 --> 00:34:23.000]  不通,
[00:34:23.000 --> 00:34:25.000]  他有福氣,
[00:34:25.000 --> 00:34:29.000]  福和氣是很相似的,
[00:34:29.000 --> 00:34:31.000]  很抽象的,
[00:34:31.000 --> 00:34:34.000]  很無形的,
[00:34:34.000 --> 00:34:36.000]  好像一陣氣一樣,
[00:34:36.000 --> 00:34:38.000]  但他包著你的,
[00:34:38.000 --> 00:34:42.000]  福氣,福氣,
[00:34:42.000 --> 00:34:44.000]  氣只在外面是不行的,
[00:34:44.000 --> 00:34:46.000]  要在裏面,
[00:34:46.000 --> 00:34:47.000]  只在裏面是不行的,
[00:34:47.000 --> 00:34:49.000]  要在外面都要有,
[00:34:49.000 --> 00:34:52.000]  所以你就要呼吸,
[00:34:52.000 --> 00:34:55.000]  如果一個人沒有呼吸,
[00:34:55.000 --> 00:34:58.000]  就叫做沒有氣,
[00:34:58.000 --> 00:35:00.000]  沒有氣就是軟的,
[00:35:00.000 --> 00:35:04.000]  你要懂得要呼吸,
[00:35:04.000 --> 00:35:08.000]  氣是要練的,
[00:35:08.000 --> 00:35:11.000]  我不知道我們這裏有沒有高手,
[00:35:11.000 --> 00:35:14.000]  我認識Justin,
[00:35:14.000 --> 00:35:17.000]  他跑步的,
[00:35:17.000 --> 00:35:21.000]  跑步就要練氣的,
[00:35:21.000 --> 00:35:24.000]  你開頭可能跑1K,2K,5K,10K,
[00:35:24.000 --> 00:35:26.000]  一路練上去,
[00:35:26.000 --> 00:35:27.000]  要練的,
[00:35:27.000 --> 00:35:28.000]  氣要練,
[00:35:28.000 --> 00:35:29.000]  要練氣,
[00:35:29.000 --> 00:35:31.000]  如果你要參加比賽,
[00:35:31.000 --> 00:35:32.000]  或者參加一些,
[00:35:32.000 --> 00:35:34.000]  你一定要練,
[00:35:34.000 --> 00:35:35.000]  氣是要,
[00:35:35.000 --> 00:35:38.000]  越練就越多,
[00:35:38.000 --> 00:35:42.000]  那個就是越夠氣,
[00:35:42.000 --> 00:35:45.000]  福氣都要練的,
[00:35:45.000 --> 00:35:50.000]  突然之間叫你請人吃飯,
[00:35:50.000 --> 00:35:52.000]  你真的割肉那麼痛,
[00:35:52.000 --> 00:35:53.000]  是不是,
[00:35:53.000 --> 00:35:55.000]  不要請人吃飯,
[00:35:55.000 --> 00:35:57.000]  下午茶先,
[00:35:57.000 --> 00:35:58.000]  連下午茶都不會請,
[00:35:58.000 --> 00:36:00.000]  你怎會請人吃飯呢,
[00:36:00.000 --> 00:36:02.000]  一張單賣你三幾千元,
[00:36:02.000 --> 00:36:04.000]  你暈了,
[00:36:04.000 --> 00:36:05.000]  不行的,
[00:36:05.000 --> 00:36:07.000]  不是你的經濟力受不了,
[00:36:07.000 --> 00:36:09.000]  你的經濟力不能夠承受的時候,
[00:36:09.000 --> 00:36:10.000]  你不需要做,
[00:36:10.000 --> 00:36:13.000]  我是說你的經濟力能夠承受得到,
[00:36:13.000 --> 00:36:15.000]  你都未必會這樣做,
[00:36:15.000 --> 00:36:22.000]  所以你要練,
[00:36:22.000 --> 00:36:25.000]  我預備講張的時候,
[00:36:25.000 --> 00:36:29.000]  福氣,福氣,氣是要練的,
[00:36:29.000 --> 00:36:32.000]  練就要練呼吸,
[00:36:32.000 --> 00:36:37.000]  突然間我被這兩個字捉住我的思想,
[00:36:37.000 --> 00:36:41.000]  為什麼是呼吸呢,
[00:36:41.000 --> 00:36:43.000]  不是吸呼呢,
[00:36:43.000 --> 00:36:45.000]  我對中文字很敏感,
[00:36:45.000 --> 00:36:51.000]  為什麼呼吸不是吸呼呢,
[00:36:51.000 --> 00:36:55.000]  是呼才做吸的,
[00:36:55.000 --> 00:36:57.000]  那些做字的人,
[00:36:57.000 --> 00:36:58.000]  做這個詞語的人,
[00:36:58.000 --> 00:36:59.000]  搞什麼呢,
[00:36:59.000 --> 00:37:01.000]  是呼吸呼吸,
[00:37:01.000 --> 00:37:04.000]  是呼出來再吸,
[00:37:04.000 --> 00:37:07.000]  不是吸了之後再呼,
[00:37:07.000 --> 00:37:10.000]  我很有趣味,
[00:37:10.000 --> 00:37:13.000]  是要呼你才可以吸,
[00:37:13.000 --> 00:37:18.000]  你要吸你才可以得,
[00:37:18.000 --> 00:37:22.000]  在這個練習的過程當中,
[00:37:22.000 --> 00:37:23.000]  兩個禮拜之前,
[00:37:23.000 --> 00:37:26.000]  我收到恆生銀行給我一封信,
[00:37:26.000 --> 00:37:29.000]  他說我有一個綜合理財戶口,
[00:37:29.000 --> 00:37:31.000]  五年都沒有動過,
[00:37:31.000 --> 00:37:33.000]  所以是一個不動的戶口,
[00:37:33.000 --> 00:37:35.000]  他叫我去動一下,
[00:37:35.000 --> 00:37:38.000]  否則就會凍結我的戶口,
[00:37:38.000 --> 00:37:39.000]  我有兩個戶口,
[00:37:39.000 --> 00:37:40.000]  一個在匯豐,
[00:37:40.000 --> 00:37:41.000]  一個在恆生,
[00:37:41.000 --> 00:37:43.000]  其實那個戶口,
[00:37:43.000 --> 00:37:46.000]  我有一次拿個簿仔去發工資,
[00:37:46.000 --> 00:37:48.000]  他就跟我說,
[00:37:48.000 --> 00:37:50.000]  你不如開一個綜合理財戶口,
[00:37:50.000 --> 00:37:53.000]  於是我就撥了幾萬元去那裡,
[00:37:53.000 --> 00:37:54.000]  我從來都沒有理過他,
[00:37:54.000 --> 00:37:56.000]  因為我都不需要用,
[00:37:56.000 --> 00:37:57.000]  過了幾年,
[00:37:57.000 --> 00:37:58.000]  他已經一封信來,
[00:37:58.000 --> 00:37:59.000]  叫我去動一下他,
[00:37:59.000 --> 00:38:00.000]  否則什麼,
[00:38:00.000 --> 00:38:01.000]  如果你錢不夠,
[00:38:01.000 --> 00:38:02.000]  就要收你手續費,
[00:38:02.000 --> 00:38:03.000]  無奈,
[00:38:03.000 --> 00:38:05.000]  於是我那天就去銀行排隊,
[00:38:05.000 --> 00:38:07.000]  我又不是那種專櫃理財,
[00:38:07.000 --> 00:38:08.000]  那些要排隊過年,
[00:38:08.000 --> 00:38:10.000]  排了一個小時,
[00:38:10.000 --> 00:38:12.000]  很慘,
[00:38:12.000 --> 00:38:14.000]  我們只是貴員機,
[00:38:14.000 --> 00:38:15.000]  給了個簿他,
