
[00:00:00.000 --> 00:00:04.000]  多謝主的恩典讓我們在這個復活的主日
[00:19:36.000 --> 00:19:39.000]  而且他還告訴我們一個秘密
[00:19:39.000 --> 00:19:42.000]  死亡和陰間的鎖匙
[00:19:42.000 --> 00:19:45.000]  掌握在我的手裡
[00:19:45.000 --> 00:19:48.000]  即是什麼意思
[00:19:48.000 --> 00:19:51.000]  即是說死亡和陰間
[00:19:51.000 --> 00:19:55.000]  已經不能夠在屬主的人身上
[00:19:55.000 --> 00:19:57.000]  有半點的權勢
[00:19:57.000 --> 00:19:58.000]  Amen
[00:19:58.000 --> 00:20:00.000]  不能夠再困住我們
[00:20:00.000 --> 00:20:02.000]  所以親愛的弟兄姊妹
[00:20:02.000 --> 00:20:04.000]  讓我們挺起胸膛
[00:20:04.000 --> 00:20:06.000]  來靠著耶穌基督說
[00:20:06.000 --> 00:20:08.000]  我要向那一切
[00:20:08.000 --> 00:20:10.000]  令我恐懼的東西
[00:20:10.000 --> 00:20:12.000]  來跨性
[00:20:12.000 --> 00:20:15.000]  我跟他說我不怕你
[00:20:15.000 --> 00:20:20.000]  學校欺凌有時候真的令到小朋友很淒涼
[00:20:20.000 --> 00:20:23.000]  但是如果那個小朋友能夠對著那個欺負他的話
[00:20:23.000 --> 00:20:25.000]  我不怕你
[00:20:25.000 --> 00:20:28.000]  因為我爸爸是陳恩銘
[00:20:28.000 --> 00:20:31.000]  你信不信我叫我爸爸來
[00:20:31.000 --> 00:20:35.000]  有時候太怕就是因為完全沒有靠山
[00:20:35.000 --> 00:20:38.000]  完全不敢站起來
[00:20:38.000 --> 00:20:40.000]  親愛的弟兄姊妹
[00:20:40.000 --> 00:20:42.000]  求主幫助我們
[00:20:42.000 --> 00:20:45.000]  能夠在我們的軟弱、在我們的恐懼裡面
[00:20:45.000 --> 00:20:47.000]  站起來
[00:20:47.000 --> 00:20:48.000]  挺起胸膛
[00:20:48.000 --> 00:20:50.000]  我不怕
[00:20:50.000 --> 00:20:51.000]  我現在正在遇到的
[00:20:51.000 --> 00:20:53.000]  那種挑戰的壓力很大
[00:20:53.000 --> 00:20:54.000]  但是我不怕
[00:20:54.000 --> 00:20:57.000]  因為我的主活著
[00:20:57.000 --> 00:21:02.000]  因為祂掌握著死亡和陰間的鎖匙
[00:21:02.000 --> 00:21:05.000]  真的越講這個復活的信息
[00:21:05.000 --> 00:21:07.000]  我們真的可以越得意
[00:21:07.000 --> 00:21:09.000]  保羅說耶穌基督復活
[00:21:09.000 --> 00:21:11.000]  是這個初熟的果子
[00:21:11.000 --> 00:21:12.000]  成為歲鳥之人
[00:21:12.000 --> 00:21:13.000]  初熟的果子
[00:21:13.000 --> 00:21:15.000]  我們每個人都是會歲鳥的
[00:21:15.000 --> 00:21:17.000]  我去安息禮拜時常有一個鶯皮的念頭
[00:21:17.000 --> 00:21:21.000]  就是當我們出來這個占養為榮的時候
[00:21:21.000 --> 00:21:22.000]  我覺得好像我小時候
[00:21:22.000 --> 00:21:24.000]  在教會裡面玩霸凳仔
[00:21:24.000 --> 00:21:26.000]  你玩過霸凳仔沒有
[00:21:26.000 --> 00:21:27.000]  就是一路走一路走
[00:21:27.000 --> 00:21:28.000]  有一個人就會坐下去
[00:21:28.000 --> 00:21:30.000]  但是有一個人會彈了出來
[00:21:30.000 --> 00:21:31.000]  我們占養為榮
[00:21:31.000 --> 00:21:32.000]  占養為榮
[00:21:32.000 --> 00:21:33.000]  占養為榮很多次
[00:21:33.000 --> 00:21:34.000]  終於有一次
[00:21:34.000 --> 00:21:35.000]  是我睡在那裡給你占養的
[00:21:35.000 --> 00:21:38.000]  不過我決定了不給你占養
[00:21:38.000 --> 00:21:41.000]  你可以逗陣誇不過沒有東西看
[00:21:41.000 --> 00:21:43.000]  因為我覺得要看看我的活樣
[00:21:43.000 --> 00:21:45.000]  比看我的死樣好
[00:21:45.000 --> 00:21:47.000]  我尊重喜歡占養的
[00:21:47.000 --> 00:21:50.000]  有些人很捨不得不讓人看
[00:21:50.000 --> 00:21:53.000]  有些人覺得不看是沒有closure
[00:21:53.000 --> 00:21:54.000]  不過這是另外一件事
[00:21:54.000 --> 00:21:57.000]  我說到哪裡了
[00:21:57.000 --> 00:21:58.000]  我很喜歡說
[00:21:58.000 --> 00:21:59.000]  我們是歲鳥之人
[00:21:59.000 --> 00:22:01.000]  初熟的果子
[00:22:01.000 --> 00:22:04.000]  我看到一個很精彩的例子
[00:22:04.000 --> 00:22:06.000]  他說這個生命的江河
[00:22:06.000 --> 00:22:08.000]  這個生命的海洋
[00:22:08.000 --> 00:22:13.000]  被這個死亡的堤壩攔截了
[00:22:13.000 --> 00:22:14.000]  所以在這個堤壩
[00:22:14.000 --> 00:22:17.000]  這邊的人是困在這個死亡裡面
[00:22:17.000 --> 00:22:19.000]  但是有一天
[00:22:19.000 --> 00:22:23.000]  那條堤壩有一個小小的缺口
[00:22:23.000 --> 00:22:26.000]  當這個小小的缺口一缺的時候
[00:22:26.000 --> 00:22:29.000]  那些水一進來
[00:22:29.000 --> 00:22:33.000]  終於就漸漸堤壩另外一邊
[00:22:33.000 --> 00:22:36.000]  就會全部被水所淹沒
[00:22:36.000 --> 00:22:37.000]  成為澤國
[00:22:37.000 --> 00:22:39.000]  這個海洋
[00:22:39.000 --> 00:22:40.000]  生命的海洋
[00:22:40.000 --> 00:22:42.000]  就會吞滅這個死亡
[00:22:42.000 --> 00:22:45.000]  你想不想像到這個圖畫
[00:22:45.000 --> 00:22:47.000]  你想像不到嗎
[00:22:47.000 --> 00:22:50.000]  我有時候看YouTube
[00:22:50.000 --> 00:22:52.000]  看那些洪水氾濫
[00:22:52.000 --> 00:22:54.000]  或者山洪暴發
[00:22:54.000 --> 00:22:55.000]  你真的看之前
[00:22:55.000 --> 00:22:58.000]  是看不到有半點不同的跡象
[00:22:58.000 --> 00:23:01.000]  但是當那個水開始來的時候
[00:23:01.000 --> 00:23:03.000]  不用幾分鐘
[00:23:03.000 --> 00:23:05.000]  整片農地
[00:23:05.000 --> 00:23:07.000]  全部淹沒
[00:23:07.000 --> 00:23:10.000]  最近美國不是有很大的水災嗎
[00:23:10.000 --> 00:23:12.000]  淹沒的範圍有多大
[00:23:12.000 --> 00:23:14.000]  但是當我們用這個
[00:23:14.000 --> 00:23:17.000]  來做一個生命的水
[00:23:17.000 --> 00:23:19.000]  來淹沒的時候
[00:23:19.000 --> 00:23:21.000]  我們的心靈發覺到
[00:23:21.000 --> 00:23:24.000]  原來耶穌基督的復活
[00:23:24.000 --> 00:23:27.000]  真的比我們極大的盼望
[00:23:27.000 --> 00:23:29.000]  所以主耶穌叫約翰說
[00:23:29.000 --> 00:23:31.000]  你所看見的
[00:23:31.000 --> 00:23:33.000]  你要寫下它
[00:23:33.000 --> 00:23:35.000]  感謝主寫下了
[00:23:35.000 --> 00:23:38.000]  讓我們今天有這個訊息
[00:23:38.000 --> 00:23:39.000]  來講
[00:23:39.000 --> 00:23:40.000]  講什麼
[00:23:40.000 --> 00:23:43.000]  不要懼怕
[00:23:43.000 --> 00:23:47.000]  因為我是末後的
[00:23:47.000 --> 00:23:48.000]  首先的
[00:23:48.000 --> 00:23:50.000]  也是存活的
[00:23:50.000 --> 00:23:51.000]  我曾死過
[00:23:51.000 --> 00:23:52.000]  我現在又活了
[00:23:52.000 --> 00:23:53.000]  並且活到永永遠遠
[00:23:53.000 --> 00:23:57.000]  並且拿著死亡和陰間的約士
[00:23:59.000 --> 00:24:01.000]  不要怕
[00:24:01.000 --> 00:24:03.000]  保羅
[00:24:03.000 --> 00:24:05.000]  他告訴我們
[00:24:05.000 --> 00:24:08.000]  這位勝過死亡的主耶穌
[00:24:08.000 --> 00:24:12.000]  其實不只是勝過死亡
[00:24:12.000 --> 00:24:15.000]  他勝過一切執政的
[00:24:15.000 --> 00:24:18.000]  掌權的
[00:24:18.000 --> 00:24:20.000]  有能力的
[00:24:20.000 --> 00:24:23.000]  主宰管治權柄的
[00:24:23.000 --> 00:24:25.000]  有名的
[00:24:25.000 --> 00:24:27.000]  這一切
[00:24:27.000 --> 00:24:30.000]  耶穌勝過了
[00:24:30.000 --> 00:24:31.000]  然後他說
[00:24:31.000 --> 00:24:33.000]  不只是今世的
[00:24:33.000 --> 00:24:35.000]  連來世的
[00:24:35.000 --> 00:24:37.000]  都勝過了
[00:24:37.000 --> 00:24:43.000]  又將萬有都伏在他的腳下
[00:24:43.000 --> 00:24:46.000]  使他為教會作萬有之首
[00:24:46.000 --> 00:24:47.000]  教會是他的身體
[00:24:47.000 --> 00:24:51.000]  是那充滿萬有者所充滿的親愛的弟兄姊妹
[00:24:51.000 --> 00:24:54.000]  既然教會的頭
[00:24:54.000 --> 00:24:57.000]  耶穌基督是已經得勝
[00:24:57.000 --> 00:25:01.000]  那麼耶穌基督的教會
[00:25:01.000 --> 00:25:07.000]  是不是也一同得勝?
[00:25:07.000 --> 00:25:09.000]  是不是?
[00:25:09.000 --> 00:25:11.000]  哪有只是頭得勝
[00:25:11.000 --> 00:25:14.000]  然後身體全部衰敗
[00:25:14.000 --> 00:25:16.000]  所以基督得勝
[00:25:16.000 --> 00:25:19.000]  教會也要得勝
[00:25:19.000 --> 00:25:21.000]  你說我都不見是這樣
[00:25:21.000 --> 00:25:23.000]  你不見而已
[00:25:23.000 --> 00:25:25.000]  不等於沒有
[00:25:25.000 --> 00:25:28.000]  在二千年的教會歷史裡面
[00:25:28.000 --> 00:25:30.000]  教會有沒有權勢?
[00:25:30.000 --> 00:25:32.000]  教會罪惡很多
[00:25:32.000 --> 00:25:34.000]  失敗很多
[00:25:34.000 --> 00:25:36.000]  但是很普遍來說
[00:25:36.000 --> 00:25:38.000]  眾多的平民百姓
[00:25:38.000 --> 00:25:41.000]  跟從耶穌基督的人
[00:25:41.000 --> 00:25:44.000]  在這二千年來受盡蹂躪逼迫
[00:25:44.000 --> 00:25:46.000]  但是在今時今日
[00:25:46.000 --> 00:25:48.000]  如果你讀一下這個世界歷史
[00:25:48.000 --> 00:25:50.000]  讀一下教會的發展史
[00:25:50.000 --> 00:25:53.000]  你就會發覺這一位得勝的耶穌基督
[00:25:53.000 --> 00:25:56.000]  仍然帶領著他的教會去得勝
[00:25:56.000 --> 00:25:57.000]  記不記得?
[00:25:57.000 --> 00:26:01.000]  在最不讓你有自由傳福音的地方
[00:26:01.000 --> 00:26:03.000]  卻是教會的人數
[00:26:03.000 --> 00:26:05.000]  亦發興旺的地方
[00:26:05.000 --> 00:26:08.000]  在教會很有自由的地方
[00:26:08.000 --> 00:26:11.000]  卻是教會睡覺沉睡墮落的地方
[00:26:11.000 --> 00:26:13.000]  但是在整體來說
[00:26:13.000 --> 00:26:15.000]  在整個歷史的進程
[00:26:15.000 --> 00:26:19.000]  耶穌基督仍然帶領著他的教會得勝
[00:26:19.000 --> 00:26:20.000]  我們要選擇的就是
[00:26:20.000 --> 00:26:22.000]  我們要做睡覺的部分
[00:26:22.000 --> 00:26:24.000]  還是要做清醒的部分
[00:26:24.000 --> 00:26:27.000]  如果我們肯做清醒的部分
[00:26:27.000 --> 00:26:32.000]  我們一定能夠跟眾聖徒歌頌榮耀
[00:26:32.000 --> 00:26:34.000]  勝過死亡
[00:26:34.000 --> 00:26:36.000]  勝過陰間權勢
[00:26:36.000 --> 00:26:41.000]  勝過執政的掌權的
[00:26:41.000 --> 00:26:43.000]  我相信這個消息
[00:26:43.000 --> 00:26:47.000]  是教會在地上一個很重要的見證
[00:26:47.000 --> 00:26:50.000]  告訴所有人
[00:26:50.000 --> 00:26:52.000]  黑暗的勢力不足懼
[00:26:52.000 --> 00:26:55.000]  死亡的勢力不足懼
[00:26:55.000 --> 00:26:57.000]  因為靠著耶穌基督
[00:26:57.000 --> 00:27:02.000]  他一定帶領我們能夠勝過這一切
[00:27:02.000 --> 00:27:07.000]  我們受幾方面的死亡來捆綁著
[00:27:07.000 --> 00:27:09.000]  受著肉體的死
[00:27:09.000 --> 00:27:11.000]  這個我們都很清楚
[00:27:11.000 --> 00:27:14.000]  受著道德的死
[00:27:14.000 --> 00:27:16.000]  這個我們都要面對
[00:27:16.000 --> 00:27:19.000]  我們知道自己如果沒有基督的憐憫
[00:27:19.000 --> 00:27:20.000]  赦罪的恩典
[00:27:20.000 --> 00:27:22.000]  聖靈的更新
[00:27:22.000 --> 00:27:25.000]  我們真的可以道德淪亡
[00:27:25.000 --> 00:27:28.000]  可能你最近看見一個說自己是基督徒的人
[00:27:28.000 --> 00:27:29.000]  為什麼會做出這些事
[00:27:29.000 --> 00:27:32.000]  其實這些事經常發生
[00:27:32.000 --> 00:27:34.000]  不過因為有人出名有人爆料
[00:27:34.000 --> 00:27:37.000]  所以個個都去看著
[00:27:37.000 --> 00:27:39.000]  其實做道德的淪亡
[00:27:39.000 --> 00:27:42.000]  這個死亡是很普及的
[00:27:42.000 --> 00:27:44.000]  靈性的死亡
[00:27:44.000 --> 00:27:47.000]  離開上帝與他隔絕
[00:27:47.000 --> 00:27:48.000]  但是耶穌基督
[00:27:48.000 --> 00:27:52.000]  將這幾方面的死、肉體、道德、靈性
[00:27:52.000 --> 00:27:55.000]  全部幫我們處理好
[00:27:55.000 --> 00:27:57.000]  叫我們得著釋放
[00:27:57.000 --> 00:27:59.000]  因基督的緣故
[00:27:59.000 --> 00:28:01.000]  我們的肉身
[00:28:01.000 --> 00:28:04.000]  必定不為死所拘禁
[00:28:04.000 --> 00:28:06.000]  好不好
[00:28:06.000 --> 00:28:11.000]  但是我們不要只是注重肉身不死
[00:28:11.000 --> 00:28:13.000]  我們在肉身未死之前
[00:28:13.000 --> 00:28:15.000]  要令我們的德性
[00:28:15.000 --> 00:28:18.000]  都不要沉睡都不要死
[00:28:18.000 --> 00:28:19.000]  所以今天我們要悔改
[00:28:19.000 --> 00:28:22.000]  弟兄姊妹一齊要悔改
[00:28:22.000 --> 00:28:24.000]  由什麼知道自己的道德上
[00:28:24.000 --> 00:28:26.000]  而品格上
[00:28:26.000 --> 00:28:28.000]  仍然是叫聖靈擔憂的
[00:28:28.000 --> 00:28:29.000]  我們要悔改
[00:28:29.000 --> 00:28:32.000]  好不好
[00:28:32.000 --> 00:28:33.000]  如果有人說
[00:28:33.000 --> 00:28:35.000]  我認識那位豐盛生命堂
[00:28:35.000 --> 00:28:36.000]  為什麼這樣的款式
[00:28:36.000 --> 00:28:40.000]  因為他經常聽陳欣明講道
[00:28:40.000 --> 00:28:43.000]  那就是陳欣明講道沒了道
[00:28:43.000 --> 00:28:46.000]  但我相信陳欣明只要是任何一個人
[00:28:46.000 --> 00:28:48.000]  他講的是上帝的道
[00:28:48.000 --> 00:28:50.000]  那個道一定有了道
[00:28:50.000 --> 00:28:53.000]  不過是聽道的人聽不聽
[00:28:53.000 --> 00:28:55.000]  然後我們靈性上
[00:28:55.000 --> 00:28:57.000]  不需要再逃避上帝
[00:28:57.000 --> 00:29:00.000]  因為不要怕
[00:29:00.000 --> 00:29:01.000]  不要怕
[00:29:01.000 --> 00:29:05.000]  我已經勝過死亡復活了
[00:29:05.000 --> 00:29:07.000]  結論是什麼呢
[00:29:07.000 --> 00:29:11.000]  讓我們在世間活出這個道路真理生命
[00:29:11.000 --> 00:29:14.000]  應有的勇氣
[00:29:14.000 --> 00:29:15.000]  正氣
[00:29:15.000 --> 00:29:16.000]  正義
[00:29:16.000 --> 00:29:17.000]  光明
[00:29:17.000 --> 00:29:18.000]  正直
[00:29:18.000 --> 00:29:21.000]  讓我們在任何幽暗的裏面
[00:29:21.000 --> 00:29:23.000]  都不要灰心絕望
[00:29:23.000 --> 00:29:25.000]  都不要自暴自棄
[00:29:25.000 --> 00:29:28.000]  因為主告訴你
[00:29:28.000 --> 00:29:30.000]  我在哪裏
[00:29:30.000 --> 00:29:32.000]  信我的人都在哪裏
[00:29:32.000 --> 00:29:33.000]  主告訴我們
[00:29:33.000 --> 00:29:35.000]  我復活的生命
[00:29:35.000 --> 00:29:37.000]  會給你共享的
[00:29:37.000 --> 00:29:39.000]  你要不要
[00:29:39.000 --> 00:29:42.000]  我們來祈禱
[00:29:42.000 --> 00:29:44.000]  不要怕
[00:29:44.000 --> 00:29:45.000]  我是
[00:29:45.000 --> 00:29:47.000]  主讓我信
[00:29:47.000 --> 00:29:49.000]  願你幫助我們
[00:29:49.000 --> 00:29:53.000]  今日我們求主復活的大能
[00:29:53.000 --> 00:29:56.000]  再一次在信的人身上
[00:29:56.000 --> 00:29:58.000]  來運行
[00:29:58.000 --> 00:29:59.000]  安慰
[00:29:59.000 --> 00:30:00.000]  鼓勵
[00:30:00.000 --> 00:30:01.000]  釋放
[00:30:01.000 --> 00:30:04.000]  聽我們祈禱奉耶穌基督的聖名
[00:30:04.000 --> 00:30:05.000]  好嗎?
