
[00:00:00.000 --> 00:00:03.200]  在今年《時代》雜誌裏面
[00:21:17.720 --> 00:21:18.800]  弟兄姊妹
[00:21:18.800 --> 00:21:20.280]  今天是聖誕節
[00:21:20.280 --> 00:21:26.280]  我們很開心能夠一起過聖誕節
[00:21:26.280 --> 00:21:28.200]  但是在你的生命裡邊
[00:21:28.200 --> 00:21:32.040]  有沒有遇過不可能呢?
[00:21:32.040 --> 00:21:33.640]  面對考試?
[00:21:33.640 --> 00:21:37.240]  面對人生的考驗?
[00:21:37.240 --> 00:21:43.200]  或者在工作上的難處、困難?
[00:21:43.200 --> 00:21:46.320]  在家教養子女
[00:21:46.320 --> 00:21:48.080]  困難啊
[00:21:48.080 --> 00:21:51.000]  剛才已經見到很多小朋友
[00:21:51.000 --> 00:21:52.560]  其實很開心
[00:21:52.560 --> 00:21:54.720]  很可愛的小朋友
[00:21:54.720 --> 00:21:57.520]  但是對於爸爸媽媽來說
[00:21:57.520 --> 00:21:58.760]  無論是小孩子
[00:21:58.760 --> 00:22:00.000]  無論是少年
[00:22:00.000 --> 00:22:02.280]  無論是青年等等
[00:22:02.280 --> 00:22:05.000]  可能都有不同的難處
[00:22:05.000 --> 00:22:08.280]  婚姻、家庭會不會有一些張力呢?
[00:22:08.280 --> 00:22:10.160]  又或者我們的身體
[00:22:10.160 --> 00:22:13.480]  可能有不同的傷患
[00:22:13.480 --> 00:22:17.280]  又或者有一些在我們生命裡邊
[00:22:17.280 --> 00:22:20.600]  有很多不能逆轉的決定
[00:22:20.600 --> 00:22:22.080]  很多不可能
[00:22:22.080 --> 00:22:24.880]  很多不可能
[00:22:24.880 --> 00:22:27.480]  但是我們的神
[00:22:27.480 --> 00:22:32.920]  是那位凡事都能的神
[00:22:32.920 --> 00:22:35.440]  神能夠將不可能逆轉為可能
[00:22:35.440 --> 00:22:36.920]  將卑微的升高
[00:22:36.920 --> 00:22:39.320]  將軟弱的變為剛強
[00:22:39.320 --> 00:22:41.760]  將哭泣逆轉為歡笑
[00:22:41.760 --> 00:22:43.880]  這個就是神的故事
[00:22:43.880 --> 00:22:46.120]  His story
[00:22:46.120 --> 00:22:47.880]  這個就是神的歷史
[00:22:47.880 --> 00:22:51.560]  又或者這個就是神在我們身上的歷史
[00:22:51.560 --> 00:22:53.760]  今天我們每一個都相信了耶穌
[00:22:53.760 --> 00:22:56.760]  神在我們的生命當中
[00:22:56.760 --> 00:22:59.720]  我們要和祂攜手一起
[00:22:59.720 --> 00:23:03.560]  去闖下一個新的歷史
[00:23:03.560 --> 00:23:06.360]  就是我們和神的歷史
[00:23:06.360 --> 00:23:08.240]  History
[00:23:08.240 --> 00:23:12.760]  瑪利亞說第二句說話
[00:23:12.760 --> 00:23:14.320]  她怎麼說呢?
[00:23:14.320 --> 00:23:17.480]  其實在原本的文字只有十個字
[00:23:17.480 --> 00:23:19.160]  「我是主的侍女
[00:23:19.160 --> 00:23:22.920]  願意照祢的話實現在我身上」
[00:23:22.920 --> 00:23:27.120]  在漢語新譯本是這樣說的
[00:23:27.120 --> 00:23:30.680]  「漢娜,主的婢女就在這裡
[00:23:30.680 --> 00:23:33.400]  願這時照祢的話
[00:23:33.400 --> 00:23:37.640]  在我身上實現」
[00:23:37.640 --> 00:23:39.960]  首先瑪利亞知道自己的身份
[00:23:39.960 --> 00:23:42.200]  接受自己是卑微的侍女
[00:23:42.200 --> 00:23:44.040]  她認定神的偉大
[00:23:44.040 --> 00:23:46.280]  她面對神的計劃和安排
[00:23:46.280 --> 00:23:48.800]  她甘願馴服經歷
[00:23:48.800 --> 00:23:51.640]  踏上奇妙的旅程
[00:23:51.640 --> 00:23:56.760]  讓祂的話實現在她的身上
[00:23:56.760 --> 00:23:59.000]  奇妙因光
[00:23:59.000 --> 00:24:00.960]  不單止臨隔大地
[00:24:00.960 --> 00:24:04.920]  奇妙因光臨隔在瑪利亞的身上
[00:24:04.920 --> 00:24:08.520]  臨隔在我們每一個弟兄姊妹的身上
[00:24:08.520 --> 00:24:10.760]  天使加拔列奉神的差遣
[00:24:10.760 --> 00:24:15.600]  去到一個毫不起眼的拿撒勒
[00:24:15.600 --> 00:24:21.320]  平凡寒微的農村小村莊
[00:24:21.320 --> 00:24:22.880]  平凡不過的男女
[00:24:22.880 --> 00:24:24.600]  平凡不過的生活
[00:24:24.600 --> 00:24:29.280]  甚至之後的細小的百里行城
[00:24:29.280 --> 00:24:34.120]  甚至是污糟的馬槽
[00:24:34.120 --> 00:24:36.440]  當神的靈介入
[00:24:36.440 --> 00:24:38.760]  沒有難成的事
[00:24:38.760 --> 00:24:43.400]  瑪利亞甘願馴服經歷
[00:24:43.400 --> 00:24:51.040]  一個偉大的奇蹟就發生
[00:24:51.040 --> 00:24:54.120]  一位廿四歲非常陽光的女孩子
[00:24:54.120 --> 00:24:56.560]  在最近的世錦賽裏面
[00:24:56.560 --> 00:24:59.280]  不單止橫掃兩金一銅
[00:24:59.280 --> 00:25:02.120]  當然在今年的奧運裏面
[00:25:02.120 --> 00:25:07.440]  她已經拿到很驚人的獎牌
[00:25:07.440 --> 00:25:09.080]  她在這個世錦賽刷新了
[00:25:09.080 --> 00:25:13.560]  保持了四年的200米自由泳的世界紀錄
[00:25:13.560 --> 00:25:17.560]  推前了0.12秒
[00:25:17.560 --> 00:25:23.840]  獲得大會頒發最佳女泳手最高的榮譽
[00:25:23.840 --> 00:25:30.240]  似乎不可能卻成為可能
[00:25:30.240 --> 00:25:36.160]  當然台上一分鐘台下十年功
[00:25:36.160 --> 00:25:37.720]  不止十年
[00:25:37.720 --> 00:25:38.800]  四歲游泳
[00:25:38.800 --> 00:25:39.800]  現在二十四歲
[00:25:39.800 --> 00:25:41.640]  七十二十年功
[00:25:41.640 --> 00:25:44.000]  她就是何詩蓓
[00:25:44.000 --> 00:25:48.280]  她曾經在她自己的堂會
[00:25:48.280 --> 00:25:51.520]  當然她有不同的信仰傳統
[00:25:51.520 --> 00:26:00.080]  她曾經說游泳是神給她的「卡蓮德」
[00:26:00.080 --> 00:26:01.600]  是她的才幹
[00:26:01.600 --> 00:26:06.200]  她很好的去發揮去榮耀神
[00:26:06.200 --> 00:26:07.880]  也可以幫助人
[00:26:07.880 --> 00:26:15.640]  甚至她沒有想過她可以團結香港的市民大眾
[00:26:15.640 --> 00:26:19.960]  這是何詩蓓的故事
[00:26:19.960 --> 00:26:22.880]  也是上主的故事
[00:26:22.880 --> 00:26:24.800]  能或者不能
[00:26:24.800 --> 00:26:27.000]  今天已經有記號了
[00:26:27.000 --> 00:26:31.400]  我們每一個基督徒本身得救是一個神蹟
[00:26:31.400 --> 00:26:34.080]  不知道大家認不認同
[00:26:34.080 --> 00:26:36.240]  我們這麼卑微
[00:26:36.240 --> 00:26:39.840]  以馬來的神竟然與我們同在
[00:26:39.840 --> 00:26:45.280]  弟兄姊妹我們仍然要不斷地經歷神
[00:26:45.280 --> 00:26:50.720]  在聖誕節有七十多位弟兄姊妹從水而上
[00:26:50.720 --> 00:26:59.360]  他們同樣都在見證一個不可能的奇蹟
[00:26:59.360 --> 00:27:03.800]  對神來說沒有一件事是不可能的
[00:27:03.800 --> 00:27:06.000]  你的回應是怎樣呢?
[00:27:06.000 --> 00:27:09.080]  瑪利亞說「Say Yes」
[00:27:09.080 --> 00:27:11.560]  你呢?
[00:27:11.560 --> 00:27:12.480]  弟兄姊妹
[00:27:12.480 --> 00:27:16.640]  你願不願意在今天聖誕節的旅邊
[00:27:16.640 --> 00:27:21.120]  去經歷神的兒子耶穌基督的偉大的奇蹟呢?
[00:27:21.120 --> 00:27:24.560]  讓祂的計劃實現在你的身上
[00:27:24.560 --> 00:27:29.320]  很快就要進入2022年的時間了
[00:27:29.320 --> 00:27:32.600]  讓我們好好地訂立我們生命的目標
[00:27:32.600 --> 00:27:34.080]  交託給神
[00:27:34.080 --> 00:27:38.200]  與神攜手勇闖前路
[00:27:38.200 --> 00:27:42.440]  神與我們同在將有不一樣的旅程
[00:27:42.440 --> 00:27:45.320]  祂要將不可能逆轉為可能
[00:27:45.320 --> 00:27:47.800]  祂要叫傷心的得醫治
[00:27:47.800 --> 00:27:52.080]  被罪捆綁的得釋放和自由
[00:27:52.080 --> 00:27:53.080]  看啊
[00:27:53.080 --> 00:27:56.480]  神的名字叫耶穌
[00:27:56.480 --> 00:27:58.960]  祂要將祂自己的指紋
[00:27:58.960 --> 00:28:01.840]  從罪惡裏面拯救出來
[00:28:01.840 --> 00:28:02.600]  祂偉大
[00:28:02.600 --> 00:28:04.840]  祂是至高者的兒子
[00:28:04.840 --> 00:28:06.040]  祂是君王
[00:28:06.040 --> 00:28:07.680]  萬王之王
[00:28:07.680 --> 00:28:09.360]  萬主之主
[00:28:09.360 --> 00:28:11.680]  祂的角度是永恆的
[00:28:11.680 --> 00:28:14.720]  祂是神的兒子
[00:28:14.720 --> 00:28:18.400]  讓我們一起讀出紅色的一段經文
[00:28:18.400 --> 00:28:19.840]  「不要懼怕
[00:28:19.840 --> 00:28:20.720]  看啊
[00:28:20.720 --> 00:28:24.120]  因為我報給你們大喜的訊息
[00:28:24.120 --> 00:28:26.320]  是關乎萬民的
[00:28:26.320 --> 00:28:28.960]  因今天在大衛的城裡
[00:28:28.960 --> 00:28:31.320]  為你們生了救主
[00:28:31.320 --> 00:28:33.840]  就是主基督」
[00:28:33.840 --> 00:28:36.440]  有我們一起的禱告
[00:28:36.440 --> 00:28:37.840]  至高的掌權者
[00:28:37.840 --> 00:28:39.640]  創造天地萬物的神
[00:28:39.640 --> 00:28:41.040]  你是無所不知
[00:28:41.040 --> 00:28:42.720]  無所不在
[00:28:42.720 --> 00:28:44.240]  無所不能的神
[00:28:44.240 --> 00:28:46.400]  在你凡事都能
[00:28:46.400 --> 00:28:48.520]  感謝你與人類認同
[00:28:48.520 --> 00:28:52.280]  並且以最卑微的樣式來到世間
[00:28:52.280 --> 00:28:54.840]  卻成就最偉大的奇蹟
[00:28:54.840 --> 00:28:58.200]  我們眾人都確實經歷過
[00:28:58.200 --> 00:29:01.040]  並且嘗過這份奇異的恩典
[00:29:01.040 --> 00:29:03.240]  求你賜我們信心
[00:29:03.240 --> 00:29:05.280]  信服信靠的心
[00:29:05.280 --> 00:29:07.520]  繼續跟隨主耶穌基督
[00:29:07.520 --> 00:29:09.880]  走進2022年
[00:29:09.880 --> 00:29:11.640]  求主施恩幫助
[00:29:11.640 --> 00:29:13.200]  奉耶穌基督的名祈禱
[00:29:13.200 --> 00:29:15.200]  阿們
