
[00:00:00.000 --> 00:00:05.920]  OK,雖然在年初,年初應該講到很開心法律的訊息
[00:17:00.440 --> 00:17:02.840]  為什麼朝穆會有這樣的評價呢?
[00:17:02.840 --> 00:17:06.600]  為什麼你要這樣去批評這件事?
[00:17:06.600 --> 00:17:10.280]  或者你去說這件事
[00:17:10.280 --> 00:17:11.600]  其實原因很簡單
[00:17:11.600 --> 00:17:13.960]  原因十分的簡單
[00:17:13.960 --> 00:17:15.720]  因為我發覺
[00:17:15.720 --> 00:17:17.800]  這些事的理據
[00:17:17.800 --> 00:17:24.280]  和帶來的後果和聖經的教導和真理不符
[00:17:24.280 --> 00:17:25.480]  就是這麼簡單
[00:17:25.480 --> 00:17:26.680]  聖經怎麼說呢?
[00:17:26.680 --> 00:17:27.640]  提摩太后書
[00:17:27.640 --> 00:17:28.880]  四章三到四節
[00:17:28.880 --> 00:17:30.840]  因為時候要到了
[00:17:30.840 --> 00:17:33.720]  人必厭煩順正的道理
[00:17:33.720 --> 00:17:35.640]  以朵發養
[00:17:35.640 --> 00:17:38.480]  就隨從自己的情慾
[00:17:38.480 --> 00:17:40.360]  增添好私的私符
[00:17:40.360 --> 00:17:42.120]  並且掩耳不聽真道
[00:17:42.120 --> 00:17:46.360]  偏向荒廟的言語
[00:17:46.360 --> 00:17:48.920]  諸位頂尖的朋友
[00:17:48.920 --> 00:17:49.560]  我剛才說
[00:17:49.560 --> 00:17:51.920]  其實我真的很留心
[00:17:51.920 --> 00:17:54.960]  這個世界的思潮文化
[00:17:54.960 --> 00:17:57.120]  就是對真理
[00:17:57.120 --> 00:18:01.400]  對道德價值觀帶來的衝擊
[00:18:01.400 --> 00:18:02.760]  真的要很小心
[00:18:02.760 --> 00:18:05.320]  我們真的要求神給我們有憐憫
[00:18:05.320 --> 00:18:06.440]  因為為什麼呢?
[00:18:06.440 --> 00:18:08.120]  人的傾向是
[00:18:08.120 --> 00:18:11.280]  隨從人自己的情慾
[00:18:11.280 --> 00:18:11.880]  OK?
[00:18:11.880 --> 00:18:17.880]  或者只是從利害關係去著眼
[00:18:17.880 --> 00:18:21.480]  他們對人和社會的影響
[00:18:21.480 --> 00:18:23.120]  會帶來什麼後果呢?
[00:18:23.120 --> 00:18:24.800]  他們不理會
[00:18:24.800 --> 00:18:25.800]  是放在一旁的
[00:18:25.800 --> 00:18:26.760]  OK?
[00:18:26.760 --> 00:18:28.760]  而且他要自圓其說
[00:18:28.760 --> 00:18:30.080]  他要解釋得通
[00:18:30.080 --> 00:18:33.200]  於是就有很多似是而非
[00:18:33.200 --> 00:18:34.760]  好像對有好像不對
[00:18:34.760 --> 00:18:36.000]  聽起來好像有道理
[00:18:36.000 --> 00:18:38.480]  但其實是沒什麼道理的
[00:18:38.480 --> 00:18:39.640]  為什麼他們要這樣做呢?
[00:18:39.640 --> 00:18:43.240]  要來遮蓋自己那些無稽
[00:18:43.240 --> 00:18:49.920]  甚至是背負人情常理的做事方法
[00:18:49.920 --> 00:18:51.280]  所以聖經就是這樣說
[00:18:51.280 --> 00:18:53.160]  爭奪很多師傅
[00:18:53.160 --> 00:18:54.680]  大條道理這樣說
[00:18:54.680 --> 00:18:55.720]  成為法例
[00:18:55.720 --> 00:18:57.040]  你覺得對不對?
[00:18:57.040 --> 00:18:59.720]  否則這麼多人贊成
[00:18:59.720 --> 00:19:02.160]  污染了我們的思想
[00:19:02.160 --> 00:19:05.480]  污染了我們的道德價值觀
[00:19:05.480 --> 00:19:06.800]  所以
[00:19:06.800 --> 00:19:09.600]  希伯來書的作者提醒我們
[00:19:09.600 --> 00:19:11.960]  要越法鄭重
[00:19:11.960 --> 00:19:13.960]  當世俗的潮流不斷
[00:19:13.960 --> 00:19:15.720]  向我們衝過來的時候
[00:19:15.720 --> 00:19:17.360]  我們要越法鄭重
[00:19:17.360 --> 00:19:18.520]  所聽見的道理
[00:19:18.520 --> 00:19:20.520]  因為這些道理
[00:19:20.520 --> 00:19:22.400]  不是來自人
[00:19:22.400 --> 00:19:24.800]  是來自上帝
[00:19:24.800 --> 00:19:28.480]  是透過天使和歷代的先賢
[00:19:28.480 --> 00:19:29.040]  先聖
[00:19:29.040 --> 00:19:30.400]  我們這樣說
[00:19:30.400 --> 00:19:33.000]  寫在舊約的律法書裡面
[00:19:33.000 --> 00:19:36.320]  然後傳給我們
[00:19:36.320 --> 00:19:37.600]  所以
[00:19:37.600 --> 00:19:39.400]  聖經這裡所說的道理
[00:19:39.400 --> 00:19:42.920]  不是根據人累積了很多經驗
[00:19:42.920 --> 00:19:45.160]  而發現的道理
[00:19:45.160 --> 00:19:45.760]  這裡是說
[00:19:45.760 --> 00:19:47.560]  來自上帝
[00:19:47.560 --> 00:19:49.280]  是來自神
[00:19:49.280 --> 00:19:51.840]  是神自己
[00:19:51.840 --> 00:19:53.160]  真理的源頭
[00:19:53.160 --> 00:19:56.280]  留給我們的真道
[00:19:56.280 --> 00:19:58.440]  所以我們叫「聽道」
[00:19:58.440 --> 00:20:00.000]  不只是聽道理
[00:20:00.000 --> 00:20:02.840]  道理就是講道理
[00:20:02.840 --> 00:20:04.360]  當聖經裡面說道的時候
[00:20:04.360 --> 00:20:05.760]  Logos
[00:20:05.760 --> 00:20:08.400]  就是來自上帝的真理
[00:20:08.400 --> 00:20:10.160]  從神而來的
[00:20:10.160 --> 00:20:11.080]  所以
[00:20:11.080 --> 00:20:13.160]  我們應該留心
[00:20:13.160 --> 00:20:17.760]  應該鄭重去了解和進行
[00:20:17.760 --> 00:20:19.280]  我們就不會那麼容易
[00:20:19.280 --> 00:20:21.280]  好像聖經所說的
[00:20:21.280 --> 00:20:25.920]  隨波逐流
[00:20:25.920 --> 00:20:27.920]  剛才我提過
[00:20:27.920 --> 00:20:29.840]  其實在不同的社會
[00:20:29.840 --> 00:20:31.520]  年代裡面來說
[00:20:31.520 --> 00:20:33.920]  就會有不同的潮流文化
[00:20:33.920 --> 00:20:35.600]  去衝擊我們的
[00:20:35.600 --> 00:20:37.040]  社會在改變當中
[00:20:37.040 --> 00:20:39.440]  所以我們經常說新潮流新文化
[00:20:39.440 --> 00:20:41.120]  時常會出來的
[00:20:41.120 --> 00:20:44.560]  我們今天生活在美國
[00:20:44.560 --> 00:20:46.040]  大家有沒有留意到
[00:20:46.040 --> 00:20:47.280]  在美國
[00:20:47.280 --> 00:20:49.920]  以我們生活在社會裡面來說
[00:20:49.920 --> 00:20:53.840]  正在受什麼潮流文化衝擊我們
[00:20:53.840 --> 00:20:54.840]  你想到什麼
[00:20:54.840 --> 00:20:56.160]  在美國
[00:20:56.160 --> 00:20:58.360]  你們生活在這裡很久了
[00:20:58.360 --> 00:20:59.480]  有些短時間
[00:20:59.480 --> 00:21:00.880]  大部分都很久了
[00:21:00.880 --> 00:21:02.040]  那你有沒有留意到
[00:21:02.040 --> 00:21:05.360]  現在正在面對什麼潮流文化攻擊你
[00:21:05.360 --> 00:21:07.360]  衝擊我們
[00:21:07.360 --> 00:21:09.480]  有沒有
[00:21:09.480 --> 00:21:14.080]  想一想
[00:21:14.080 --> 00:21:17.280]  我講三樣而已
[00:21:17.280 --> 00:21:22.680]  大家有沒有聽過取消文化
[00:21:22.680 --> 00:21:24.560]  取消文化的文化
[00:21:24.560 --> 00:21:27.400]  有沒有聽過
[00:21:27.400 --> 00:21:28.120]  有人聽過
[00:21:28.120 --> 00:21:30.200]  但不是很多人點頭
[00:21:30.200 --> 00:21:32.240]  講什麼取消文化
[00:21:32.240 --> 00:21:33.520]  我講你就明白
[00:21:33.520 --> 00:21:35.080]  這個取消文化什麼時候呢
[00:21:35.080 --> 00:21:40.280]  特別在川普參選總統競選的時候
[00:21:40.280 --> 00:21:42.000]  你知道我想講什麼嗎
[00:21:42.000 --> 00:21:44.720]  我們發覺很多公眾人物
[00:21:44.720 --> 00:21:46.840]  以及一些知名人士
[00:21:46.840 --> 00:21:48.720]  或者在大公司
[00:21:48.720 --> 00:21:50.800]  當別人覺得
[00:21:50.800 --> 00:21:53.360]  他的言論不恰當
[00:21:53.360 --> 00:21:54.400]  那就取消你
[00:21:54.400 --> 00:21:55.800]  取消什麼
[00:21:55.800 --> 00:21:57.080]  主流媒體
[00:21:57.080 --> 00:21:58.400]  社交媒體
[00:21:58.400 --> 00:22:00.120]  抵制你
[00:22:00.120 --> 00:22:01.880]  滅聲
[00:22:01.880 --> 00:22:05.160]  被取消
[00:22:05.160 --> 00:22:07.680]  帳戶被取消了
[00:22:07.680 --> 00:22:10.200]  什麼Facebook
[00:22:10.200 --> 00:22:13.560]  還有什麼
[00:22:13.560 --> 00:22:14.320]  Twitter
[00:22:14.320 --> 00:22:15.560]  總之就是一大堆
[00:22:15.560 --> 00:22:17.440]  取消你
[00:22:17.440 --> 00:22:20.280]  這是取消文化
[00:22:20.280 --> 00:22:24.840]  於是
[00:22:24.840 --> 00:22:25.560]  想說話
[00:22:25.560 --> 00:22:29.840]  但沒有話可以跟他講
[00:22:29.840 --> 00:22:33.040]  這個取消文化
[00:22:33.040 --> 00:22:37.200]  加劇了美國社會裏面的分裂
[00:22:37.200 --> 00:22:39.760]  以及兩極化
[00:22:39.760 --> 00:22:42.000]  或者是多極化
[00:22:42.000 --> 00:22:44.200]  所以現在美國社會裏面來說
[00:22:44.200 --> 00:22:45.760]  好像一個國家
[00:22:45.760 --> 00:22:47.480]  但其實真的很混亂
[00:22:47.480 --> 00:22:48.520]  因為為什麼
[00:22:48.520 --> 00:22:51.840]  我們落在一個文化的戰爭當中
[00:22:51.840 --> 00:22:53.360]  我希望我不是講得太深
[00:22:53.360 --> 00:22:56.400]  不過你明白我講什麼嗎
[00:22:56.400 --> 00:22:58.480]  如果我們看《聖經》的教導的時候
[00:22:58.480 --> 00:22:59.440]  當你聽到
[00:22:59.440 --> 00:22:59.960]  取消文化
[00:22:59.960 --> 00:23:00.720]  是呀是呀
[00:23:00.720 --> 00:23:02.280]  肯定會記得那件事
[00:23:02.280 --> 00:23:03.280]  現在還沒有
[00:23:03.280 --> 00:23:04.720]  現在也有
[00:23:04.720 --> 00:23:07.120]  開放一點
[00:23:07.120 --> 00:23:10.000]  《聖經》是怎麼教我們的
[00:23:10.000 --> 00:23:10.960]  如果我們看《聖經》的時候
[00:23:10.960 --> 00:23:11.680]  我們會發覺
[00:23:11.680 --> 00:23:13.880]  原來我們就會知道
[00:23:13.880 --> 00:23:16.680]  在言論自由和注重
[00:23:16.680 --> 00:23:19.680]  民權的社會裏面
[00:23:19.680 --> 00:23:21.840]  因為個人的言論
[00:23:21.840 --> 00:23:26.000]  而被滅聲
[00:23:26.000 --> 00:23:30.680]  被公眾的媒體去取消
[00:23:30.680 --> 00:23:33.840]  這個原來是一個不公不義的行為
[00:23:33.840 --> 00:23:35.840]  無論你喜歡川普也好
[00:23:35.840 --> 00:23:36.920]  不喜歡川普也好
[00:23:36.920 --> 00:23:38.800]  It doesn't matter
[00:23:38.800 --> 00:23:40.680]  只要他是一個公民
[00:23:40.680 --> 00:23:42.800]  你根據什麼去取消他
[00:23:42.800 --> 00:23:46.720]  或者因為你說話我不喜歡
[00:23:46.720 --> 00:23:49.720]  這個不是一個所謂著重民權
[00:23:49.720 --> 00:23:51.840]  言論自由的國家裏面應該有的
[00:23:51.840 --> 00:23:53.280]  也不合乎《聖經》的教導
[00:23:53.280 --> 00:23:54.440]  因為《聖經》裏面來說
[00:23:54.440 --> 00:23:55.960]  人人都是平等的
[00:23:55.960 --> 00:23:57.680]  《神創》每一個都一樣
[00:23:57.680 --> 00:24:00.080]  神案異人又愛不異的人
[00:24:00.080 --> 00:24:01.720]  一會兒我們也會看到
[00:24:01.720 --> 00:24:03.720]  這樣的事情
[00:24:03.720 --> 00:24:05.320]  雖然這樣的行為
[00:24:05.320 --> 00:24:08.960]  其實是應該被譴責的
[00:24:08.960 --> 00:24:10.000]  但問題是
[00:24:10.000 --> 00:24:11.960]  竟然有人覺得
[00:24:11.960 --> 00:24:13.440]  做得對
[00:24:13.440 --> 00:24:14.520]  應該這樣做
[00:24:14.520 --> 00:24:16.480]  這樣做是沒有問題的
[00:24:16.480 --> 00:24:18.280]  所以我們就感到困惑
[00:24:18.280 --> 00:24:19.920]  感到混亂
[00:24:19.920 --> 00:24:21.840]  你聽到我的意思嗎
[00:24:21.840 --> 00:24:23.920]  《聖經》啟示
[00:24:23.920 --> 00:24:26.960]  以及這個國家所推動的東西
[00:24:26.960 --> 00:24:29.560]  與這些人所做的很不同
[00:24:29.560 --> 00:24:30.960]  究竟搞什麼鬼
[00:24:30.960 --> 00:24:32.320]  我們就很困惑
[00:24:32.320 --> 00:24:33.000]  很混亂
[00:24:33.000 --> 00:24:35.200]  很混淆
[00:24:35.200 --> 00:24:36.280]  好
[00:24:36.280 --> 00:24:40.440]  這個是取消文化
[00:24:40.440 --> 00:24:41.800]  還有呢
[00:24:41.800 --> 00:24:43.720]  除了取消文化之外
[00:24:43.720 --> 00:24:45.960]  什麼是衝擊我們的思想
[00:24:45.960 --> 00:24:47.240]  我們的行為
[00:24:47.240 --> 00:24:50.440]  我們的價值觀
[00:24:50.440 --> 00:24:52.640]  數字化的普及
[00:24:52.640 --> 00:24:57.920]  或者是數碼時代
[00:24:57.920 --> 00:25:02.480]  其實是嚴重地影響我們的生活方式
[00:25:02.480 --> 00:25:04.600]  以及工作方式
[00:25:04.600 --> 00:25:07.680]  現在每個人都不需要天天上班
[00:25:07.680 --> 00:25:09.880]  在家裡工作就可以
[00:25:09.880 --> 00:25:11.280]  買東西呢
[00:25:11.280 --> 00:25:13.360]  我以前也很少在網上購物
[00:25:13.360 --> 00:25:15.320]  現在很方便
[00:25:15.320 --> 00:25:17.560]  我也很少去Savvy
[00:25:17.560 --> 00:25:18.760]  去V就行了
[00:25:18.760 --> 00:25:20.040]  送到你家門口
[00:25:20.040 --> 00:25:23.360]  用什麼去買
[00:25:23.360 --> 00:25:25.040]  真的改變了我的生活方式
[00:25:25.040 --> 00:25:26.960]  這些是好處
[00:25:26.960 --> 00:25:29.400]  還有遠程學習
[00:25:29.400 --> 00:25:33.320]  我剛剛星期五在神院教書
[00:25:33.320 --> 00:25:34.360]  我不用去的
[00:25:34.360 --> 00:25:36.960]  在網上教而已
[00:25:36.960 --> 00:25:38.800]  遠程學習
[00:25:38.800 --> 00:25:40.080]  做功課也可以
[00:25:40.080 --> 00:25:42.240]  可以完成你們的工作
[00:25:42.240 --> 00:25:43.440]  又不用回到公司
[00:25:43.440 --> 00:25:46.800]  多好呢
[00:25:46.800 --> 00:25:48.600]  大家的問題是什麼
[00:25:48.600 --> 00:25:54.120]  當我們過分依靠數碼技術的時候
[00:25:54.120 --> 00:25:57.080]  其實就削弱了人與人之間
[00:25:57.080 --> 00:25:59.600]  面對面的交流
[00:25:59.600 --> 00:26:03.480]  以及社交的能力
[00:26:03.480 --> 00:26:04.960]  我記得有一次
[00:26:04.960 --> 00:26:06.560]  一對年輕夫婦吵大架
[00:26:06.560 --> 00:26:07.400]  就是吵架
[00:26:07.400 --> 00:26:09.040]  兩夫婦吵架
[00:26:09.040 --> 00:26:11.120]  這兩個都是在一些
[00:26:11.120 --> 00:26:13.720]  很出名的高科技公司裡工作
[00:26:13.720 --> 00:26:16.040]  是工程師
[00:26:16.040 --> 00:26:17.840]  吵大架吵架
[00:26:17.840 --> 00:26:21.840]  又找牧師解圍
[00:26:21.840 --> 00:26:23.320]  他們吵什麼架
[00:26:23.320 --> 00:26:26.160]  時時為了教兒女
[00:26:26.160 --> 00:26:30.120]  以及大家如何溝通來吵架
[00:26:30.120 --> 00:26:31.200]  我去到的時候
[00:26:31.200 --> 00:26:32.520]  老婆跟我說
[00:26:32.520 --> 00:26:35.040]  我吵得火紅火綠
[00:26:35.040 --> 00:26:37.320]  想殺死她
[00:26:37.320 --> 00:26:40.120]  我說你老公不見她怎麼殺
[00:26:40.120 --> 00:26:41.640]  老公在樓上
[00:26:41.640 --> 00:26:42.480]  我說樓上
[00:26:42.480 --> 00:26:44.600]  對 我正在吵架
[00:26:44.600 --> 00:26:45.680]  用什麼吵架
[00:26:45.680 --> 00:26:48.440]  EyeMessage
[00:26:48.440 --> 00:26:50.480]  我用手機短訊吵架
[00:26:50.480 --> 00:26:53.120]  戴到臉都紅了
[00:26:53.120 --> 00:26:53.640]  吵架吵架
[00:26:53.640 --> 00:26:54.600]  要牧師來解圍
[00:26:54.600 --> 00:26:56.680]  但是
[00:26:56.680 --> 00:26:57.560]  不用見了
[00:26:57.560 --> 00:26:59.280]  用手機吵架就可以了
[00:26:59.280 --> 00:27:00.320]  這樣都可以
[00:27:00.320 --> 00:27:01.360]  可以嗎
[00:27:01.360 --> 00:27:05.920]  有沒有試過
[00:27:05.920 --> 00:27:08.120]  是否很困惑
[00:27:08.120 --> 00:27:11.880]  是否令我們很困惑
[00:27:11.880 --> 00:27:13.600]  聖經怎樣教我們
[00:27:13.600 --> 00:27:16.840]  我們是鄭頌臣的華語
[00:27:16.840 --> 00:27:18.840]  聖經怎樣教我們
[00:27:18.840 --> 00:27:20.160]  《貞賢》第十五章
[00:27:20.160 --> 00:27:22.000]  舊約開始教了
[00:27:22.000 --> 00:27:23.680]  回答又禍
[00:27:23.680 --> 00:27:26.080]  使勞消退
[00:27:26.080 --> 00:27:27.280]  不要這麼大聲說話
[00:27:27.280 --> 00:27:29.240]  溫柔一點
[00:27:29.240 --> 00:27:31.120]  師母經常這樣提醒我
[00:27:31.120 --> 00:27:33.600]  言語暴戾
[00:27:33.600 --> 00:27:36.240]  就會觸動勞氣
[00:27:36.240 --> 00:27:37.600]  《貞賢》說的
[00:27:37.600 --> 00:27:38.560]  然後
[00:27:38.560 --> 00:27:40.440]  《雅各書》第一章十九節
[00:27:40.440 --> 00:27:42.520]  我親我的弟兄姊妹
[00:27:42.520 --> 00:27:44.840]  你們每一個人都應該
[00:27:44.840 --> 00:27:49.160]  隨時聆聽別人的意見
[00:27:49.160 --> 00:27:51.440]  不要急於發言
[00:27:51.440 --> 00:27:55.200]  更加不要輕易動怒
[00:27:55.200 --> 00:27:57.480]  嘩 《貞賢》華語是否很好
[00:27:57.480 --> 00:27:59.360]  是否要鄭頌臣的華語
[00:27:59.360 --> 00:28:00.600]  鄭頌真理
[00:28:00.600 --> 00:28:02.480]  看重它
[00:28:02.480 --> 00:28:04.280]  當我們跟別人溝通的時候
[00:28:04.280 --> 00:28:07.160]  有時真的覺得很迷惘
[00:28:07.160 --> 00:28:09.240]  不知道大家有沒有這樣的經驗
[00:28:09.240 --> 00:28:10.880]  因為有些人你跟他說話
[00:28:10.880 --> 00:28:14.160]  好像說什麼都聽不懂
[00:28:14.160 --> 00:28:15.360]  聽什麼都聽不懂
[00:28:15.360 --> 00:28:17.520]  說什麼都聽不懂
[00:28:17.520 --> 00:28:20.200]  有些人說話好像可以擊槍一樣
[00:28:20.200 --> 00:28:21.200]  啪啪啪啪啪啪啪
[00:28:21.200 --> 00:28:21.960]  不停的
[00:28:21.960 --> 00:28:23.800]  你想插嘴插不進去
[00:28:23.800 --> 00:28:25.200]  有沒有遇到那些人
[00:28:25.200 --> 00:28:26.360]  那怎麼辦
[00:28:26.360 --> 00:28:27.880]  那就不說了
[00:28:27.880 --> 00:28:30.560]  終止溝通
[00:28:30.560 --> 00:28:32.200]  這個應該好一點
[00:28:32.200 --> 00:28:34.240]  再嚴重一點是什麼
[00:28:34.240 --> 00:28:35.880]  發脾氣
[00:28:35.880 --> 00:28:39.040]  大家你生我的氣我生你的氣
[00:28:39.040 --> 00:28:41.400]  第三點再加上什麼
[00:28:41.400 --> 00:28:45.480]  多元化主義的興起
[00:28:45.480 --> 00:28:48.560]  現在說的全部都是多元化
[00:28:48.560 --> 00:28:50.200]  多元化是有好處的
[00:28:50.200 --> 00:28:53.520]  大家彼此尊重對方的文化
[00:28:53.520 --> 00:28:54.560]  以及價值觀
[00:28:54.560 --> 00:28:56.680]  不同的人種不同的文化
[00:28:56.680 --> 00:28:59.200]  不同的價值觀彼此尊重
[00:28:59.200 --> 00:29:01.440]  嘩 你說的很容易
[00:29:01.440 --> 00:29:03.440]  當我們一起生活一起工作的時候
[00:29:03.440 --> 00:29:06.800]  就很多矛盾衝突出現
[00:29:06.800 --> 00:29:08.240]  再進一步是什麼
[00:29:08.240 --> 00:29:14.000]  很多歧視偏見就不斷升級
[00:29:14.000 --> 00:29:16.400]  有沒有經驗過
[00:29:16.400 --> 00:29:18.480]  但是聖經怎麼教我們
[00:29:18.480 --> 00:29:19.920]  聖經怎麼教我們
[00:29:19.920 --> 00:29:21.480]  馬克思第五章
[00:29:21.480 --> 00:29:23.120]  你們聽見有話說
[00:29:23.120 --> 00:29:27.000]  要愛你的仇 淪陷恨你的仇敵
[00:29:27.000 --> 00:29:30.640]  只是我告訴你們要愛你們的仇敵
[00:29:30.640 --> 00:29:32.600]  為了逼迫你們的禱告
[00:29:32.600 --> 00:29:35.960]  這樣就可以作你們天父的兒女
[00:29:35.960 --> 00:29:40.400]  因為祂叫「日頭照好人 也照歹人」
[00:29:40.400 --> 00:29:44.880]  「降雨給義人 也給不義的人」
[00:29:44.880 --> 00:29:46.240]  牧師真是感謝你
[00:29:46.240 --> 00:29:47.640]  就找這段事件出來
[00:29:47.640 --> 00:29:48.200]  為什麼
[00:29:48.200 --> 00:29:51.240]  這就令我困惑的地方
[00:29:51.240 --> 00:29:52.160]  看到這段事件
[00:29:52.160 --> 00:29:53.800]  困不困惑
[00:29:53.800 --> 00:29:55.040]  為什麼會困惑
[00:29:55.040 --> 00:29:58.520]  因為聖經所講的東西
[00:29:58.520 --> 00:30:02.000]  跟我們現實社會當中來說
[00:30:02.000 --> 00:30:03.600]  如果你這樣做
[00:30:03.600 --> 00:30:05.760]  蠢材才會
[00:30:05.760 --> 00:30:07.680]  會不會
[00:30:07.680 --> 00:30:09.280]  愛仇敵怎麼搞的
[00:30:09.280 --> 00:30:12.520]  愛倫社我都明白
[00:30:12.520 --> 00:30:16.920]  但是要愛仇敵
[00:30:16.920 --> 00:30:20.720]  這是一個很愚蠢的行為
[00:30:20.720 --> 00:30:23.720]  這樣你就會覺得困惑
[00:30:23.720 --> 00:30:25.400]  不過我想跟大家說
[00:30:25.400 --> 00:30:30.920]  我們不要誤會了耶穌的意思
[00:30:30.920 --> 00:30:35.840]  耶穌不是說我們任由仇敵去迫向我們
[00:30:35.840 --> 00:30:37.800]  這不是重點
[00:30:37.800 --> 00:30:38.960]  耶穌說什麼
[00:30:38.960 --> 00:30:44.760]  是叫我們不要以惡報惡
[00:30:44.760 --> 00:30:47.440]  因為在上帝的眼中
[00:30:47.440 --> 00:30:51.520]  在聖潔的神的面前
[00:30:51.520 --> 00:30:54.240]  聖經說沒有一個義人
[00:30:54.240 --> 00:30:56.040]  連一個也沒有
[00:30:56.040 --> 00:30:57.600]  聽過聖經這句話嗎
[00:30:57.600 --> 00:31:01.800]  沒有義人連一個也沒有
[00:31:01.800 --> 00:31:03.640]  在神的面前其實沒有一個是義人
[00:31:03.640 --> 00:31:04.560]  每個人都有軟弱
[00:31:04.560 --> 00:31:05.800]  每個人都有犯罪
[00:31:05.800 --> 00:31:07.760]  我們以為他們是好人的人
[00:31:07.760 --> 00:31:09.960]  包括我們以為自己是好人
[00:31:09.960 --> 00:31:12.000]  就算我不算是好人
[00:31:12.000 --> 00:31:13.760]  你有沒有這樣想自己
[00:31:13.760 --> 00:31:15.200]  但是其實
[00:31:15.200 --> 00:31:17.960]  我們也做了很多錯事
[00:31:17.960 --> 00:31:19.240]  我們也做了很多得罪人
[00:31:19.240 --> 00:31:21.560]  得罪上帝的事情
[00:31:21.560 --> 00:31:23.880]  所以我們在神的面前
[00:31:23.880 --> 00:31:28.360]  千萬不要自以為然
[00:31:28.360 --> 00:31:31.840]  耶穌教我們要愛仇敵
[00:31:31.840 --> 00:31:34.600]  是教我們不要以惡報惡
[00:31:34.600 --> 00:31:37.080]  不要像那些壞人那些惡人一樣
[00:31:37.080 --> 00:31:40.880]  用同樣的方法去彼此對待
[00:31:40.880 --> 00:31:44.160]  這是聖經給我們的教導
[00:31:44.160 --> 00:31:46.480]  耶穌說我們應該為這些人做什麼
[00:31:46.480 --> 00:31:48.160]  為他們祈禱
[00:31:48.160 --> 00:31:50.240]  讓他們早日覺悟
[00:31:50.240 --> 00:31:53.200]  讓他們願意去悔改
[00:31:53.200 --> 00:31:55.280]  這才是我們應該做的事
[00:31:55.280 --> 00:32:00.640]  我們就會被稱為上帝的子女
[00:32:00.640 --> 00:32:02.000]  你說牧師我明白了
[00:32:02.000 --> 00:32:04.320]  但是也很難做的
[00:32:04.320 --> 00:32:08.280]  愛仇敵是很難做的
[00:32:08.280 --> 00:32:10.200]  但是我們是上帝的子女
[00:32:10.200 --> 00:32:12.280]  有什麼不同的地方
[00:32:12.280 --> 00:32:13.800]  不同的地方是
[00:32:13.800 --> 00:32:16.200]  當你相信耶穌開始
[00:32:16.200 --> 00:32:19.680]  有聖靈住在你裡面的
[00:32:19.680 --> 00:32:24.160]  是不是 聖靈住在你的生命當中
[00:32:24.160 --> 00:32:25.000]  我們能夠這樣做
[00:32:25.000 --> 00:32:27.520]  因為聖靈幫助我們
[00:32:27.520 --> 00:32:29.240]  當聖靈幫助我們
[00:32:29.240 --> 00:32:31.480]  能夠做出這些行動的時候
[00:32:31.480 --> 00:32:33.880]  這個告訴你一件很重要的事
[00:32:33.880 --> 00:32:36.200]  我們真的是不救的人
[00:32:36.200 --> 00:32:39.360]  我們真的是一個領受了救恩的人
[00:32:39.360 --> 00:32:42.280]  如果我們相反
[00:32:42.280 --> 00:32:45.160]  不刻意去進行聖經的教導的時候
[00:32:45.160 --> 00:32:46.640]  無論你是基督徒也好
[00:32:46.640 --> 00:32:47.640]  不是基督徒也好
[00:32:47.640 --> 00:32:50.760]  聖經說上帝必定會報應我們
[00:32:50.760 --> 00:32:53.200]  但我們能夠做到的時候
[00:32:53.200 --> 00:32:54.440]  這個就告訴我們
[00:32:54.440 --> 00:32:54.960]  感謝主
[00:32:54.960 --> 00:32:55.960]  我竟然能夠做到
[00:32:55.960 --> 00:32:56.360]  為什麼
[00:32:56.360 --> 00:32:58.560]  我真的相信耶穌
[00:32:58.560 --> 00:33:02.400]  我真的是一個蒙憂得救的人
[00:33:02.400 --> 00:33:05.400]  所以主義立定先輩朋友
[00:33:05.400 --> 00:33:07.280]  當我們發覺我們的信仰
[00:33:07.280 --> 00:33:09.400]  我們的價值觀
[00:33:09.400 --> 00:33:12.320]  和現實的環境好像不一樣
[00:33:12.320 --> 00:33:13.960]  甚至有矛盾衝突
[00:33:13.960 --> 00:33:17.800]  有時候我們不知道該怎樣做,有點迷惘
[00:33:17.800 --> 00:33:19.800]  那我們應該怎樣?
[00:33:19.800 --> 00:33:22.040]  怎樣去面對和解決?
[00:33:22.040 --> 00:33:25.160]  認定神的話是真理
[00:33:25.160 --> 00:33:27.640]  抓緊真道
[00:33:27.640 --> 00:33:31.000]  這就是希伯來作者給我們的提醒
[00:33:31.000 --> 00:33:36.160]  這樣的時間我們就不會隨流失去
[00:33:36.160 --> 00:33:37.440]  但除此之外
[00:33:37.440 --> 00:33:39.760]  這只是暫穩陣腳
[00:33:39.760 --> 00:33:43.520]  但我們還要生活
[00:33:43.520 --> 00:33:46.440]  那接著要怎樣做呢?
[00:33:46.440 --> 00:33:48.560]  這就是我剛才稍為提到過的
[00:33:48.560 --> 00:33:51.840]  亦都是這個希伯來書的作者提醒我們
[00:33:51.840 --> 00:33:54.400]  要抓緊救恩
[00:33:54.400 --> 00:34:00.440]  認真要抓緊我們所信的真理
[00:34:00.440 --> 00:34:02.760]  上帝是怎樣拯救了我們
[00:34:02.760 --> 00:34:04.480]  我們看第三第四節
