
[00:00:00.000 --> 00:00:03.760]  我覺得《肥蠟筆書》特別第四章很好
[00:18:27.960 --> 00:18:28.960]  不一定是說
[00:18:28.960 --> 00:18:30.960]  有一些身份的侍奉
[00:18:30.960 --> 00:18:31.960]  這樣纔是領袖
[00:18:31.960 --> 00:18:33.960]  總之你在日常生活裏
[00:18:33.960 --> 00:18:34.960]  你在這個組裏
[00:18:34.960 --> 00:18:36.960]  其實你大概是自己知道的
[00:18:36.960 --> 00:18:38.960]  你說話人家看一看你
[00:18:38.960 --> 00:18:40.960]  比較專心留意
[00:18:40.960 --> 00:18:41.960]  其實你就是帶領人
[00:18:41.960 --> 00:18:42.960]  影響人
[00:18:42.960 --> 00:18:43.960]  特別是帶領的
[00:18:43.960 --> 00:18:44.960]  我們要小心
[00:18:44.960 --> 00:18:49.960]  那份自我中心
[00:18:49.960 --> 00:18:51.960]  不要那麼強
[00:18:51.960 --> 00:18:54.960]  很難跟你來到同工
[00:18:54.960 --> 00:18:56.960]  不是說你對
[00:18:56.960 --> 00:18:58.960]  永遠都是對的
[00:18:58.960 --> 00:19:02.960]  當然如果是屬領的領袖
[00:19:02.960 --> 00:19:04.960]  可能十次也有八次是對的
[00:19:04.960 --> 00:19:05.960]  十次也有九次
[00:19:05.960 --> 00:19:08.960]  但不會每次都是你
[00:19:08.960 --> 00:19:09.960]  不是每次都是你
[00:19:09.960 --> 00:19:11.960]  才聽到神的聲音
[00:19:11.960 --> 00:19:12.960]  不是每次都是你
[00:19:12.960 --> 00:19:15.960]  感受到神的感動
[00:19:15.960 --> 00:19:17.960]  同樣弟兄姊妹
[00:19:17.960 --> 00:19:18.960]  都有那位的聖靈
[00:19:18.960 --> 00:19:20.960]  都有那位的符
[00:19:20.960 --> 00:19:21.960]  他也是看那本聖經
[00:19:21.960 --> 00:19:23.960]  他也可以領受到
[00:19:23.960 --> 00:19:25.960]  神給他的一些感動
[00:19:25.960 --> 00:19:28.960]  所以我們要小心做領袖
[00:19:28.960 --> 00:19:32.960]  特別有人給意見的時候
[00:19:32.960 --> 00:19:35.960]  聽多一點
[00:19:35.960 --> 00:19:36.960]  還有你發覺
[00:19:36.960 --> 00:19:39.960]  如果你看回你自己過往的記錄
[00:19:39.960 --> 00:19:41.960]  十次做的決定
[00:19:41.960 --> 00:19:44.960]  如果是你那個決定的話
[00:19:44.960 --> 00:19:45.960]  求主幫助你
[00:19:45.960 --> 00:19:47.960]  更加要小心
[00:19:47.960 --> 00:19:49.960]  是否一定是永遠
[00:19:49.960 --> 00:19:50.960]  你的做法
[00:19:50.960 --> 00:19:51.960]  你所做的
[00:19:51.960 --> 00:19:52.960]  就是最對
[00:19:52.960 --> 00:19:53.960]  是最好
[00:19:53.960 --> 00:19:54.960]  我們需要小心
[00:19:54.960 --> 00:19:58.960]  不要跌落這個陷阱
[00:19:58.960 --> 00:20:03.960]  求主幫助我們
[00:20:03.960 --> 00:20:04.960]  同心很重要
[00:20:04.960 --> 00:20:10.960]  同心是教會最有力的見證
[00:20:10.960 --> 00:20:12.960]  教會不同心的時候
[00:20:12.960 --> 00:20:13.960]  那些人會看得出的
[00:20:13.960 --> 00:20:15.960]  新的朋友來
[00:20:15.960 --> 00:20:16.960]  會看到
[00:20:16.960 --> 00:20:17.960]  他會覺得你的教會
[00:20:17.960 --> 00:20:19.960]  那些人都狗咬狗骨的
[00:20:19.960 --> 00:20:21.960]  分門結黨的
[00:20:21.960 --> 00:20:23.960]  在這裏久了
[00:20:23.960 --> 00:20:25.960]  看到這個幫那邊
[00:20:25.960 --> 00:20:27.960]  那個和那個不對
[00:20:27.960 --> 00:20:28.960]  來得久了
[00:20:28.960 --> 00:20:30.960]  都會覺得這裏不同心
[00:20:30.960 --> 00:20:31.960]  不合一
[00:20:31.960 --> 00:20:33.960]  都不想在這裏
[00:20:33.960 --> 00:20:34.960]  如果你回到家裏
[00:20:34.960 --> 00:20:36.960]  家裏經常都家重屋貴的
[00:20:36.960 --> 00:20:37.960]  你會不會想在家裏多一點
[00:20:37.960 --> 00:20:38.960]  都不會的
[00:20:38.960 --> 00:20:39.960]  教會一樣
[00:20:39.960 --> 00:20:40.960]  教會的合一
[00:20:40.960 --> 00:20:43.960]  同心是教會一個很有力的見證
[00:20:43.960 --> 00:20:44.960]  耶穌說
[00:20:44.960 --> 00:20:47.960]  如果在門徒的當中
[00:20:47.960 --> 00:20:51.960]  人們看到你們有一份彼此相愛的心
[00:20:51.960 --> 00:20:53.960]  衆人因此就認出
[00:20:53.960 --> 00:20:55.960]  你們是我的門徒
[00:20:55.960 --> 00:20:56.960]  雖然他那裏不是說合一
[00:20:56.960 --> 00:20:58.960]  他那裏是說彼此相愛
[00:20:58.960 --> 00:21:00.960]  但是我所看的就是
[00:21:00.960 --> 00:21:01.960]  合一同心
[00:21:01.960 --> 00:21:03.960]  其實和愛很有關係
[00:21:03.960 --> 00:21:04.960]  你愛他
[00:21:04.960 --> 00:21:06.960]  你愛神的教會
[00:21:06.960 --> 00:21:08.960]  你願意謙卑自己
[00:21:08.960 --> 00:21:09.960]  和大英姐妹來合一
[00:21:09.960 --> 00:21:10.960]  一起的侍奉
[00:21:10.960 --> 00:21:11.960]  一起的同工
[00:21:11.960 --> 00:21:13.960]  求主祝福我們
[00:21:13.960 --> 00:21:15.960]  特別在今天新的一年
[00:21:15.960 --> 00:21:16.960]  2014年
[00:21:16.960 --> 00:21:17.960]  幫助我們
[00:21:17.960 --> 00:21:21.960]  特別在來近三幾個月
[00:21:21.960 --> 00:21:25.960]  我慢慢就會逐步退出來
[00:21:25.960 --> 00:21:27.960]  然後2月中
[00:21:27.960 --> 00:21:28.960]  劉牧師來到
[00:21:28.960 --> 00:21:31.960]  我希望神在教會當中
[00:21:31.960 --> 00:21:34.960]  做祂自己美好的工作
[00:21:34.960 --> 00:21:35.960]  讓教會
[00:21:35.960 --> 00:21:36.960]  不單止如玉堂
[00:21:36.960 --> 00:21:38.960]  而是整個柏司宣道會
[00:21:38.960 --> 00:21:39.960]  其實還有幾堂
[00:21:39.960 --> 00:21:40.960]  有華語堂
[00:21:40.960 --> 00:21:41.960]  有英文堂
[00:21:41.960 --> 00:21:43.960]  也有北堂的大英姐妹
[00:21:43.960 --> 00:21:46.960]  讓我們整個教會合一
[00:21:46.960 --> 00:21:48.960]  和不單止柏司宣道會
[00:21:48.960 --> 00:21:50.960]  其實你知道柏司還有其他教會
[00:21:50.960 --> 00:21:52.960]  柏司還有其他華人的教會
[00:21:52.960 --> 00:21:55.960]  也有非華人的教會
[00:21:55.960 --> 00:21:57.960]  遲些有機會
[00:21:57.960 --> 00:21:59.960]  我會可能有機會
[00:21:59.960 --> 00:22:01.960]  會再找Renee上來
[00:22:01.960 --> 00:22:02.960]  和我們分享一下
[00:22:02.960 --> 00:22:03.960]  Renee之前
[00:22:03.960 --> 00:22:06.960]  上年在我們當中都說過
[00:22:06.960 --> 00:22:08.960]  就是她
[00:22:08.960 --> 00:22:09.960]  或者你起來
[00:22:09.960 --> 00:22:12.960]  讓我們再認識一下
[00:22:12.960 --> 00:22:14.960]  遲幾次會有機會
[00:22:14.960 --> 00:22:16.960]  讓她再分享一下
[00:22:16.960 --> 00:22:17.960]  Renee她現在
[00:22:17.960 --> 00:22:18.960]  參加我們教會
[00:22:18.960 --> 00:22:20.960]  但其實她現在是
[00:22:20.960 --> 00:22:21.960]  Youth with a Mission
[00:22:21.960 --> 00:22:25.960]  是一個青年的宣教
[00:22:25.960 --> 00:22:28.960]  訓練的一個機構裏面侍奉
[00:22:28.960 --> 00:22:29.960]  她初來的時候
[00:22:29.960 --> 00:22:30.960]  是Working Holiday
[00:22:30.960 --> 00:22:32.960]  當中有沒有Working Holiday
[00:22:32.960 --> 00:22:34.960]  有些新的有沒有
[00:22:34.960 --> 00:22:35.960]  她是Working Holiday過來
[00:22:35.960 --> 00:22:38.960]  在Youth with a Mission上了一個課程
[00:22:38.960 --> 00:22:41.960]  現在是Youth with a Mission那裏的童工
[00:22:41.960 --> 00:22:44.960]  未來兩年都會在那裏侍奉
[00:22:44.960 --> 00:22:46.960]  她就接觸
[00:22:46.960 --> 00:22:50.960]  和那裏的童工一起去接觸
[00:22:50.960 --> 00:22:53.960]  不同的背景的人
[00:22:53.960 --> 00:22:55.960]  可能都會是唐人
[00:22:55.960 --> 00:22:57.960]  也有些是亞洲人
[00:22:57.960 --> 00:22:59.960]  但是神給我們看
[00:22:59.960 --> 00:23:01.960]  其實教會很大的
[00:23:01.960 --> 00:23:03.960]  教會不只是幾面牆
[00:23:03.960 --> 00:23:05.960]  這一百人左右
[00:23:05.960 --> 00:23:09.960]  教會還有其他顏色
[00:23:09.960 --> 00:23:10.960]  膚色的人
[00:23:10.960 --> 00:23:12.960]  其他語言的人
[00:23:12.960 --> 00:23:13.960]  求主幫助我們
[00:23:13.960 --> 00:23:16.960]  讓我們在新的一年來學習
[00:23:16.960 --> 00:23:18.960]  同心合一
