
[00:00:00.000 --> 00:00:06.280]  好啦 我相信在座裡面絕大部分都相信耶穌的 是不是
[00:14:57.720 --> 00:14:59.240]  有什麼事情發生?
[00:14:59.240 --> 00:15:01.480]  聖殿的萬子從上而下裂開
[00:15:01.480 --> 00:15:05.160]  有一件事其他的福音雖然沒有記載
[00:15:05.160 --> 00:15:06.880]  就是地帶震動
[00:15:06.880 --> 00:15:12.560]  然後很多聖人的墳墓裂開
[00:15:12.560 --> 00:15:14.680]  大家記不記得有讀過這樣?
[00:15:14.680 --> 00:15:16.200]  《馬太福音》有記載
[00:15:16.200 --> 00:15:19.560]  很多聖徒就是那些相信耶和華上帝的人
[00:15:19.560 --> 00:15:20.960]  他們的墳墓裂開
[00:15:20.960 --> 00:15:23.040]  那又怎樣?
[00:15:23.040 --> 00:15:26.760]  很多聖徒從死裡復活
[00:15:26.760 --> 00:15:28.480]  在那個時間
[00:15:28.480 --> 00:15:29.560]  耶穌死的時候
[00:15:29.560 --> 00:15:31.240]  很多人已經從死裡復活
[00:15:31.240 --> 00:15:35.000]  是見證耶穌真是神的兒子
[00:15:35.000 --> 00:15:36.040]  這些人就很開心
[00:15:36.040 --> 00:15:38.360]  死了的人回家復活
[00:15:38.360 --> 00:15:41.240]  老婆見到就很開心
[00:15:41.240 --> 00:15:42.920]  但是之後呢?
[00:15:42.920 --> 00:15:44.520]  耶穌復活之後呢?
[00:15:44.520 --> 00:15:45.640]  反而很多基督徒
[00:15:45.640 --> 00:15:47.520]  因為相信耶穌復活
[00:15:47.520 --> 00:15:49.960]  因為相信耶穌是神的兒子
[00:15:49.960 --> 00:15:53.040]  而遭受迫害
[00:15:53.040 --> 00:15:54.840]  大家看到兩個人對照
[00:15:54.840 --> 00:15:55.840]  有的人很開心
[00:15:55.840 --> 00:15:57.120]  死人復活了
[00:15:57.120 --> 00:15:58.600]  耶穌真是神的兒子
[00:15:58.600 --> 00:16:00.200]  但是耶穌復活之後
[00:16:00.200 --> 00:16:01.880]  因為那些人相信祂
[00:16:01.880 --> 00:16:03.800]  而因為這樣的緣故
[00:16:03.800 --> 00:16:07.400]  是受到患難和迫害
[00:16:07.400 --> 00:16:09.480]  為什麼早期的基督徒
[00:16:09.480 --> 00:16:12.360]  能夠可以忍受苦難和迫害?
[00:16:12.360 --> 00:16:14.000]  甚至信道
[00:16:14.000 --> 00:16:16.880]  被刀殺死、被鋸鋸的死
[00:16:16.880 --> 00:16:19.440]  為什麼他們能夠做到這些事情?
[00:16:19.440 --> 00:16:20.680]  因為他們相信
[00:16:20.680 --> 00:16:23.720]  有一個更美的復活
[00:16:23.720 --> 00:16:25.000]  他們相信什麼?
[00:16:25.000 --> 00:16:26.040]  人人都可以死
[00:16:26.040 --> 00:16:27.400]  希伯來書不是說過
[00:16:27.400 --> 00:16:29.000]  人人都可以死
[00:16:29.000 --> 00:16:30.800]  死後呢?
[00:16:30.800 --> 00:16:33.560]  死後且有審判
[00:16:33.560 --> 00:16:34.680]  這些相信耶穌的人
[00:16:34.680 --> 00:16:35.840]  他們相信
[00:16:35.840 --> 00:16:37.560]  遲早我們都會死
[00:16:37.560 --> 00:16:39.000]  不過我們相信
[00:16:39.000 --> 00:16:40.600]  我們有一個更美的復活
[00:16:40.600 --> 00:16:41.560]  我們能夠進到
[00:16:41.560 --> 00:16:43.840]  這個永恆的國度裡面生活
[00:16:43.840 --> 00:16:44.760]  OK?
[00:16:44.760 --> 00:16:46.360]  這就是聖經裡所說的
[00:16:46.360 --> 00:16:48.440]  更美復活的意思
[00:16:48.440 --> 00:16:50.360]  所以諸多聽子媒
[00:16:50.360 --> 00:16:52.240]  如果我們都相信
[00:16:52.240 --> 00:16:53.920]  我們不是死了就算了
[00:16:53.920 --> 00:16:55.040]  如果我們都相信
[00:16:55.040 --> 00:16:56.440]  一個永恆的國度
[00:16:56.440 --> 00:16:57.120]  當我們死了之後
[00:16:57.120 --> 00:17:00.080]  其實我們的靈魂是不死的
[00:17:00.080 --> 00:17:03.000]  聖經教導的是靈魂不死的
[00:17:03.000 --> 00:17:05.240]  然後當耶穌回來的時候
[00:17:05.240 --> 00:17:09.000]  聖經說會賜給我們的新的身體
[00:17:09.000 --> 00:17:10.720]  這個新的身體就會復活
[00:17:10.720 --> 00:17:14.840]  去到耶穌那裡永遠和耶穌一起
[00:17:14.840 --> 00:17:17.120]  所以剛才我看過那個
[00:17:17.120 --> 00:17:19.280]  Man without a name
[00:17:19.280 --> 00:17:22.080]  這個Vic Ricci
[00:17:22.080 --> 00:17:23.720]  沒有手沒有腳的
[00:17:23.720 --> 00:17:26.160]  但是當他完成了
[00:17:26.160 --> 00:17:28.320]  上帝交給他的工作
[00:17:28.320 --> 00:17:31.280]  完成了他世上的任務的時候
[00:17:31.280 --> 00:17:32.720]  他的身體會死
[00:17:32.720 --> 00:17:34.920]  這個沒有手沒有腳的身體會死
[00:17:34.920 --> 00:17:36.240]  會腐朽的
[00:17:36.240 --> 00:17:39.600]  但是他期待復活的時候
[00:17:39.600 --> 00:17:42.240]  上帝賜給他的新的身體
[00:17:42.240 --> 00:17:43.720]  是一個完美的
[00:17:43.720 --> 00:17:46.160]  不會扭壞的身體
[00:17:46.160 --> 00:17:48.880]  我相信 Nick
[00:17:48.880 --> 00:17:51.200]  是期待那天的臨到
[00:17:51.200 --> 00:17:52.680]  只不過他知道
[00:17:52.680 --> 00:17:54.480]  上帝給他的工作還沒完成
[00:17:54.480 --> 00:17:55.560]  還不能走
[00:17:55.560 --> 00:17:57.160]  而且上帝很恩典
[00:17:57.160 --> 00:17:58.880]  又給了這麼漂亮的老婆
[00:17:58.880 --> 00:18:00.280]  還給了四個兒子
[00:18:00.280 --> 00:18:02.160]  多開心
[00:18:02.160 --> 00:18:04.040]  工作還沒完成還不能走
[00:18:04.040 --> 00:18:07.720]  所以他繼續努力去做神給他的工作
[00:18:07.720 --> 00:18:11.920]  為了將來進入永恆的國度
[00:18:11.920 --> 00:18:13.880]  去做好準備
[00:18:13.880 --> 00:18:16.560]  因為這個緣故
[00:18:16.560 --> 00:18:18.400]  雖然他有殘缺
[00:18:18.400 --> 00:18:19.520]  但是他有勇氣
[00:18:19.520 --> 00:18:23.160]  他有能力去忍受苦難
[00:18:23.160 --> 00:18:24.960]  不會為了得釋放
[00:18:24.960 --> 00:18:26.560]  去放棄信仰
[00:18:26.560 --> 00:18:31.080]  不會為了賺取別人的讚賞
[00:18:31.080 --> 00:18:34.360]  而去拋棄自己的信仰
[00:18:34.360 --> 00:18:36.600]  所以我覺得這個是我們需要提醒
[00:18:36.600 --> 00:18:38.800]  互相提醒和學習的
[00:18:38.800 --> 00:18:43.520]  根據 Open Door International 的統計
[00:18:43.520 --> 00:18:46.400]  是一間基督教的組織
[00:18:46.400 --> 00:18:48.320]  它說在二零二三年
[00:18:48.320 --> 00:18:53.320]  大概有五千六百二十一個基督徒
[00:18:53.320 --> 00:18:55.120]  在全世界
[00:18:55.120 --> 00:18:57.120]  有五千六百十一個基督徒
[00:18:57.120 --> 00:19:00.200]  是因為信仰而被殺害
[00:19:00.200 --> 00:19:03.280]  而在二零二四年的 World Watch List
[00:19:03.280 --> 00:19:08.040]  它收集到一萬四千七百六十六個教堂
[00:19:08.040 --> 00:19:10.320]  或者基督教的物業
[00:19:10.320 --> 00:19:13.840]  是遭受到暴徒的攻擊
[00:19:13.840 --> 00:19:16.360]  所以大家看到現在很多人都信道
[00:19:16.360 --> 00:19:20.320]  不只是耶穌時代
[00:19:20.320 --> 00:19:21.360]  我們因為信仰
[00:19:21.360 --> 00:19:22.560]  哇!你信耶穌的?
[00:19:22.560 --> 00:19:23.760]  很多的教堂
[00:19:23.760 --> 00:19:25.200]  很多的教的物業
[00:19:25.200 --> 00:19:27.160]  是被人惡意的去破壞的
[00:19:27.160 --> 00:19:28.960]  去攻擊的
[00:19:28.960 --> 00:19:31.200]  當我們聽到這些消息的時候
[00:19:31.200 --> 00:19:34.000]  我們當然會為他們難過
[00:19:34.000 --> 00:19:35.240]  但是
[00:19:35.240 --> 00:19:37.520]  我應該為他們感恩
[00:19:37.520 --> 00:19:39.240]  因為當他們受到這些
[00:19:39.240 --> 00:19:43.120]  這麼大的苦楚和迫害的時候
[00:19:43.120 --> 00:19:46.920]  他們沒有放棄信仰
[00:19:46.920 --> 00:19:49.640]  我希望這個都成為我們今天基督徒的中學鼓勵
[00:19:49.640 --> 00:19:53.680]  他們相信有永恆不朽的國度
[00:19:53.680 --> 00:19:57.120]  他們相信有更美的復活
[00:19:57.120 --> 00:19:59.600]  所以他們能夠堅持
[00:19:59.600 --> 00:20:03.480]  至死都不放棄他們的信仰
[00:20:03.480 --> 00:20:04.600]  所以所有的弟兄姊妹
[00:20:04.600 --> 00:20:06.320]  就是我們信耶穌
[00:20:06.320 --> 00:20:09.560]  信耶穌的年日多少是不重要的
[00:20:09.560 --> 00:20:11.200]  但是既然我們知道
[00:20:11.200 --> 00:20:13.080]  你信耶穌
[00:20:13.080 --> 00:20:14.440]  和不信耶穌也好
[00:20:14.440 --> 00:20:16.080]  都要面對苦難的了
[00:20:16.080 --> 00:20:18.560]  但是我剛才說的不同的地方是什麼?
[00:20:18.560 --> 00:20:20.120]  不信耶穌的人
[00:20:20.120 --> 00:20:20.720]  很無奈
[00:20:20.720 --> 00:20:22.080]  很沒有指望
[00:20:22.080 --> 00:20:23.720]  但是我們信耶穌的人
[00:20:23.720 --> 00:20:25.560]  我們發覺我們有盼望
[00:20:25.560 --> 00:20:28.360]  這個盼望代表我們有能力
[00:20:28.360 --> 00:20:29.520]  有勇氣
[00:20:29.520 --> 00:20:33.040]  去面對我們前面的道路
[00:20:33.040 --> 00:20:35.920]  所以剛才我們看聖經
[00:20:35.920 --> 00:20:37.080]  是不是很可怕呢?
[00:20:37.080 --> 00:20:39.000]  看那段聖經的時候
[00:20:39.000 --> 00:20:39.960]  我們想想我們
[00:20:39.960 --> 00:20:42.120]  哎呀 牧師我好苦
[00:20:42.120 --> 00:20:44.160]  有很多弟兄姊妹都會有困難
[00:20:44.160 --> 00:20:44.880]  叫我們代祷
[00:20:44.880 --> 00:20:46.880]  代祷天使是不是?
[00:20:46.880 --> 00:20:49.360]  你想想我們所受的痛苦
[00:20:49.360 --> 00:20:53.200]  我們所受的這些不開心的事情
[00:20:53.200 --> 00:20:55.480]  出現在我們的生命當中
[00:20:55.480 --> 00:20:59.480]  和當日的基督徒相比
[00:20:59.480 --> 00:21:01.360]  算不了什麼是不是呢?
[00:21:01.360 --> 00:21:02.320]  我不知道你
[00:21:02.320 --> 00:21:03.440]  我不知道你怎麼想
[00:21:03.440 --> 00:21:04.400]  對我來說
[00:21:04.400 --> 00:21:06.080]  我都受很多迫害的
[00:21:06.080 --> 00:21:07.240]  我都受很多痛苦
[00:21:07.240 --> 00:21:09.720]  在人生當中幾十年怎麼會沒有呢?
[00:21:09.720 --> 00:21:10.480]  幾十年當中
[00:21:10.480 --> 00:21:12.680]  我們都面對很多困難和痛苦
[00:21:12.680 --> 00:21:14.320]  很多的爭戰
[00:21:14.320 --> 00:21:16.960]  但是如果和這些基督徒
[00:21:16.960 --> 00:21:19.080]  所面對的苦難相比
[00:21:19.080 --> 00:21:24.360]  我真的發覺是微不足道
[00:21:24.360 --> 00:21:26.120]  當我年紀越來越大的時候
[00:21:26.120 --> 00:21:30.200]  有時候你不可能不想死亡的問題
[00:21:30.200 --> 00:21:31.320]  會不會?
[00:21:31.320 --> 00:21:32.520]  當你年紀越來越大的時候
[00:21:32.520 --> 00:21:34.160]  多多少少都會想一下
[00:21:34.160 --> 00:21:35.280]  我不是害怕的
[00:21:35.280 --> 00:21:37.280]  我一點都不害怕
[00:21:37.280 --> 00:21:38.520]  我坦白跟大家說
[00:21:38.520 --> 00:21:40.360]  我經常和大家聊天
[00:21:40.360 --> 00:21:43.120]  如果上帝要我多留幾年在世界上
[00:21:43.120 --> 00:21:44.880]  如果上帝要我多留幾年在世界上
[00:21:44.880 --> 00:21:46.320]  我十分樂意
[00:21:46.320 --> 00:21:49.120]  不過如果上帝現在說
[00:21:49.120 --> 00:21:50.800]  我給你的工作你差不多了
[00:21:50.800 --> 00:21:51.920]  你回來吧
[00:21:51.920 --> 00:21:54.080]  我又沒有所謂
[00:21:54.080 --> 00:21:56.080]  任何時候都無所謂
[00:21:56.080 --> 00:21:57.240]  我準備好了
[00:21:57.240 --> 00:21:59.160]  我覺得我到了這個階段
[00:21:59.160 --> 00:22:01.400]  其實可以說一句
[00:22:01.400 --> 00:22:03.600]  死而無憾
[00:22:03.600 --> 00:22:05.040]  我覺得神已經很恩待我
[00:22:05.040 --> 00:22:06.320]  我已經覺得
[00:22:06.320 --> 00:22:08.920]  哎呀 給我很多的恩典
[00:22:08.920 --> 00:22:12.080]  所以有時候我都和有些人分享
[00:22:12.080 --> 00:22:13.880]  昨天有一班電影節目來我家
[00:22:13.880 --> 00:22:16.000]  國語電影節目《差人》
[00:22:16.000 --> 00:22:18.400]  我帶他們去行山
[00:22:18.400 --> 00:22:19.080]  電影節目
[00:22:19.080 --> 00:22:20.080]  穆斯林不是經常去行山嗎?
[00:22:20.080 --> 00:22:21.080]  我經常一個人去行山
[00:22:21.080 --> 00:22:22.920]  師父已經走不了了
[00:22:22.920 --> 00:22:24.240]  我自己也有去行山
[00:22:24.240 --> 00:22:26.560]  我喜歡自己去行山
[00:22:26.560 --> 00:22:28.800]  我走的時候會三天望地
[00:22:28.800 --> 00:22:31.960]  去欣賞神所創造萬物那種奇妙
[00:22:31.960 --> 00:22:33.760]  但最主要是很多時候
[00:22:33.760 --> 00:22:35.560]  當我看到這些的時候
[00:22:35.560 --> 00:22:37.680]  我就會和神聊天
[00:22:37.680 --> 00:22:38.960]  我有時候會問上帝
[00:22:38.960 --> 00:22:40.480]  望著天
[00:22:40.480 --> 00:22:41.680]  天外有天
[00:22:41.680 --> 00:22:43.840]  這個宇宙實在太複雜了
[00:22:43.840 --> 00:22:45.680]  到底天堂在哪裡呢?
[00:22:45.680 --> 00:22:47.520]  我們現在是看不到的
[00:22:47.520 --> 00:22:48.040]  不過我會說
[00:22:48.040 --> 00:22:50.520]  到底天家會是怎樣呢?
[00:22:50.520 --> 00:22:52.040]  有時候我在走的時候聊天
[00:22:52.040 --> 00:22:52.960]  我會和上帝說
[00:22:52.960 --> 00:22:54.600]  天家會是怎樣呢?
[00:22:54.600 --> 00:22:56.120]  在天國裡面來說
[00:22:56.120 --> 00:22:57.360]  我們在天國裡面
[00:22:57.360 --> 00:22:59.640]  那種超乎人能夠想像的
[00:22:59.640 --> 00:23:01.920]  平安、滿足、喜樂
[00:23:01.920 --> 00:23:03.160]  又會是怎樣呢?
[00:23:03.160 --> 00:23:04.640]  現在很多東西我們發現不滿足
[00:23:04.640 --> 00:23:05.720]  如果得到什麼就好了
[00:23:05.720 --> 00:23:07.880]  得到一樣東西就好了
[00:23:07.880 --> 00:23:08.840]  但是我想
[00:23:08.840 --> 00:23:10.280]  在天國裡面的時候
[00:23:10.280 --> 00:23:13.680]  那裡一切都完美
[00:23:13.680 --> 00:23:14.880]  那種感覺
[00:23:14.880 --> 00:23:17.200]  我相信是我們今世裡面
[00:23:17.200 --> 00:23:19.000]  我們感受不到的
[00:23:19.000 --> 00:23:20.200]  所以我很期待
[00:23:20.200 --> 00:23:21.600]  到底會是怎樣呢?
[00:23:21.600 --> 00:23:23.200]  所以有時候我一邊走一邊聊天
[00:23:23.200 --> 00:23:24.920]  和上帝聊天、提討的時候
[00:23:24.920 --> 00:23:27.640]  我都會問上帝這件事情
[00:23:27.640 --> 00:23:29.520]  丁子梅
[00:23:29.520 --> 00:23:30.920]  其實我們所受的痛苦
[00:23:30.920 --> 00:23:32.600]  真的算不了什麼
[00:23:32.600 --> 00:23:33.200]  沒錯
[00:23:33.200 --> 00:23:34.640]  我們在世間生活的時候
[00:23:34.640 --> 00:23:38.840]  無可避免地會被人誤會
[00:23:38.840 --> 00:23:40.000]  被人羞辱
[00:23:40.000 --> 00:23:41.360]  被人抹黑
[00:23:41.360 --> 00:23:43.480]  被人嘲笑
[00:23:43.480 --> 00:23:44.600]  排斥
[00:23:44.600 --> 00:23:46.120]  甚至被人攻擊
[00:23:46.120 --> 00:23:48.040]  或者你在家裡面被人虐待
[00:23:48.040 --> 00:23:49.840]  希望沒有
[00:23:49.840 --> 00:23:51.040]  很多時候我們被很多
[00:23:51.040 --> 00:23:53.760]  有形無形的東西捆綁著我們
[00:23:53.760 --> 00:23:55.680]  好像我們爭奪不了一樣
[00:23:55.680 --> 00:23:58.000]  我們什麼都做不了
[00:23:58.000 --> 00:23:58.800]  丁子梅
[00:23:58.800 --> 00:24:00.840]  第二件事我想提醒你
[00:24:00.840 --> 00:24:06.280]  不要忘記神給我們的應許
[00:24:06.280 --> 00:24:09.040]  不要忘記神給我們的應許
[00:24:09.040 --> 00:24:10.840]  我們要相信神的應許
[00:24:10.840 --> 00:24:11.840]  是必然會實現的
[00:24:11.840 --> 00:24:13.200]  因為應許是神給我們的
[00:24:13.200 --> 00:24:14.600]  他是上帝
[00:24:14.600 --> 00:24:16.360]  不要忘記神給我們的應許
[00:24:16.360 --> 00:24:18.360]  我們就會有力量和勇氣
[00:24:18.360 --> 00:24:20.440]  去面對人生的難處
[00:24:20.440 --> 00:24:21.400]  和挑戰
[00:24:21.400 --> 00:24:23.160]  我們再看三十六節
[00:24:23.160 --> 00:24:23.720]  很快
[00:24:23.720 --> 00:24:25.160]  剛才讀過的
[00:24:25.160 --> 00:24:26.600]  有人遭受戲弄
[00:24:26.600 --> 00:24:27.040]  鞭打
[00:24:27.040 --> 00:24:27.800]  甚至困鎖
[00:24:27.800 --> 00:24:28.360]  監禁
[00:24:28.360 --> 00:24:29.160]  被石頭打死
[00:24:29.160 --> 00:24:29.680]  被鋸鋸死
[00:24:29.680 --> 00:24:31.320]  用刀殺死
[00:24:31.320 --> 00:24:32.920]  他們披著綿羊山羊的皮
[00:24:32.920 --> 00:24:33.800]  到處奔跑
[00:24:33.800 --> 00:24:34.760]  受窮罰
[00:24:34.760 --> 00:24:35.440]  遭患難
[00:24:35.440 --> 00:24:36.320]  被虐待
[00:24:36.320 --> 00:24:39.720]  原是世界不配有的人
[00:24:39.720 --> 00:24:40.880]  他們漂流無定
[00:24:40.880 --> 00:24:41.680]  在曠野
[00:24:41.680 --> 00:24:42.400]  在山嶺
[00:24:42.400 --> 00:24:43.800]  石洞和地獄淒生
[00:24:43.800 --> 00:24:45.000]  所有這些人
[00:24:45.000 --> 00:24:47.080]  都值著信
[00:24:47.080 --> 00:24:48.320]  得了清許
[00:24:48.320 --> 00:24:51.400]  卻還沒有得著所應許的
[00:24:51.400 --> 00:24:52.720]  為什麼呢
[00:24:52.720 --> 00:24:54.680]  基督徒其實
[00:24:54.680 --> 00:24:56.640]  我們看到剛才講過
[00:24:56.640 --> 00:24:59.840]  他們那個時間的遭遇
[00:24:59.840 --> 00:25:01.480]  很慘的
[00:25:01.480 --> 00:25:04.160]  被人當作是人渣垃圾
[00:25:04.160 --> 00:25:07.240]  是這個世界上不配有的人
[00:25:07.240 --> 00:25:08.640]  是不是
[00:25:08.640 --> 00:25:11.920]  但是神給我們有應許
[00:25:11.920 --> 00:25:13.040]  而這些應許
[00:25:13.040 --> 00:25:14.440]  能夠讓我們
[00:25:14.440 --> 00:25:15.960]  可以繼續去面對人生
[00:25:15.960 --> 00:25:17.560]  這些困難和挑戰
[00:25:17.560 --> 00:25:19.760]  我今天講兩個
[00:25:19.760 --> 00:25:20.880]  第一個很熟悉
[00:25:20.880 --> 00:25:22.320]  約翰福音一章十二節
[00:25:22.320 --> 00:25:24.000]  基督徒應該懂得背
[00:25:24.000 --> 00:25:26.120]  約翰福音一章十二節說什麼
[00:25:26.120 --> 00:25:27.680]  凡接待他的
[00:25:27.680 --> 00:25:28.920]  就是信他名的人
[00:25:28.920 --> 00:25:30.680]  他就賜他們權柄
[00:25:30.680 --> 00:25:32.960]  凡是接待耶穌基督的
[00:25:32.960 --> 00:25:34.520]  就是信耶穌的人
[00:25:34.520 --> 00:25:36.680]  他就賜他們權柄
[00:25:36.680 --> 00:25:40.600]  作神的兒女
[00:25:40.600 --> 00:25:41.720]  譬如說秘書
[00:25:41.720 --> 00:25:42.640]  四章十三節
[00:25:42.640 --> 00:25:43.840]  我們很熟悉
[00:25:43.840 --> 00:25:46.320]  我靠著那加給我力量的
[00:25:46.320 --> 00:25:49.400]  凡事都能做
[00:25:49.400 --> 00:25:50.520]  我問大家
[00:25:50.520 --> 00:25:53.200]  立即考試
[00:25:53.200 --> 00:25:55.760]  約翰福音一章十二節
[00:25:55.760 --> 00:25:56.920]  這個應許
[00:25:56.920 --> 00:26:00.120]  實現了沒有
[00:26:00.120 --> 00:26:02.120]  實現了沒有
[00:26:02.120 --> 00:26:02.920]  沒有人回答
[00:26:02.920 --> 00:26:04.800]  不懂回答
[00:26:04.800 --> 00:26:06.200]  Yes or No
[00:26:06.200 --> 00:26:06.920]  Yes
[00:26:06.920 --> 00:26:07.880]  Alright
[00:26:07.880 --> 00:26:09.720]  Yes
[00:26:09.720 --> 00:26:11.400]  當你缺置信耶穌
[00:26:11.400 --> 00:26:13.560]  真心信主那一刻
[00:26:13.560 --> 00:26:16.720]  你的身份改變了
[00:26:16.720 --> 00:26:18.680]  上帝領養了你
[00:26:18.680 --> 00:26:20.200]  做祂的子女
[00:26:20.200 --> 00:26:21.520]  這個領養的子女
[00:26:21.520 --> 00:26:25.040]  享受神兒子同樣的尊榮
[00:26:25.040 --> 00:26:27.920]  可以同樣承受產業
[00:26:27.920 --> 00:26:30.120]  已經實現了
[00:26:30.120 --> 00:26:31.040]  OK
[00:26:31.040 --> 00:26:31.360]  好了
[00:26:31.360 --> 00:26:32.720]  What about 菲律賓書
[00:26:32.720 --> 00:26:34.840]  四章十三節
[00:26:34.840 --> 00:26:36.680]  菲律賓書四章十三節
[00:26:36.680 --> 00:26:41.040]  實現了沒有
[00:26:41.040 --> 00:26:42.680]  實現了沒有
[00:26:42.680 --> 00:26:43.920]  Yes
[00:26:43.920 --> 00:26:46.280]  有沒有人說No的
[00:26:46.280 --> 00:26:48.120]  我說No
[00:26:48.120 --> 00:26:50.320]  Yes and No
[00:26:50.320 --> 00:26:51.080]  我會覺得
[00:26:51.080 --> 00:26:52.440]  又是Yes
[00:26:52.440 --> 00:26:54.080]  又是No
[00:26:54.080 --> 00:26:57.000]  如果你相信
[00:26:57.000 --> 00:26:58.760]  你就會有這個應許
[00:26:58.760 --> 00:27:01.440]  怎樣實現在你身上的經驗
[00:27:01.440 --> 00:27:02.880]  如果你相信的話
[00:27:02.880 --> 00:27:04.600]  你就能夠得著能力
[00:27:04.600 --> 00:27:05.880]  有經驗也賭的
[00:27:05.880 --> 00:27:06.720]  OK
[00:27:06.720 --> 00:27:08.120]  很簡單
[00:27:08.120 --> 00:27:09.440]  我也說過
[00:27:09.440 --> 00:27:11.520]  我相信大家給我力量的
[00:27:11.520 --> 00:27:13.360]  雖然我七十歲了
[00:27:13.360 --> 00:27:15.440]  還可以開第五個教會
[00:27:15.440 --> 00:27:16.920]  對不對
[00:27:16.920 --> 00:27:18.440]  實現了沒有
[00:27:18.440 --> 00:27:19.040]  感謝主
[00:27:19.040 --> 00:27:20.200]  實現了
[00:27:20.200 --> 00:27:21.280]  我沒有想過
[00:27:21.280 --> 00:27:22.280]  不過
[00:27:22.280 --> 00:27:23.200]  神說去吧
[00:27:23.200 --> 00:27:24.520]  那就去吧
[00:27:24.520 --> 00:27:25.680]  比如說
[00:27:25.680 --> 00:27:30.080]  我們購買這個教會
[00:27:30.080 --> 00:27:32.120]  大家聽到這個消息了
[00:27:32.120 --> 00:27:33.160]  United in Christ
[00:27:33.160 --> 00:27:35.120]  這個有限公司
[00:27:35.120 --> 00:27:38.080]  要在一個月裏面籌三百五十萬
[00:27:38.080 --> 00:27:38.800]  一個月
[00:27:38.800 --> 00:27:40.640]  籌三百五十萬
[00:27:40.640 --> 00:27:42.040]  第一次聽到的時候
[00:27:42.040 --> 00:27:43.920]  有什麼感覺
[00:27:43.920 --> 00:27:46.760]  Impossible
[00:27:46.760 --> 00:27:47.880]  不可能的事
[00:27:47.880 --> 00:27:48.760]  對不對
[00:27:48.760 --> 00:27:50.320]  但是因為我相信
[00:27:50.320 --> 00:27:52.080]  我靠著你加強我的能力
[00:27:52.080 --> 00:27:53.360]  怎樣
[00:27:53.360 --> 00:27:54.600]  凡事都能做
[00:27:54.600 --> 00:27:56.360]  結果我們是兩天
[00:27:56.360 --> 00:27:58.400]  三百八十萬
[00:27:58.400 --> 00:28:01.160]  集資三百八十萬
[00:28:01.160 --> 00:28:02.640]  你相信嗎
[00:28:02.640 --> 00:28:03.160]  OK
[00:28:03.160 --> 00:28:05.920]  我靠著你加強我的能力
[00:28:05.920 --> 00:28:07.440]  是不是凡事都能做
[00:28:07.440 --> 00:28:10.600]  Amen
[00:28:10.600 --> 00:28:11.600]  Amen
[00:28:11.600 --> 00:28:12.600]  I like that
[00:28:12.600 --> 00:28:13.240]  Amen
[00:28:13.240 --> 00:28:14.840]  全部都說Amen
[00:28:14.840 --> 00:28:16.360]  Amen就是Yes
[00:28:16.360 --> 00:28:17.520]  Yes Amen
[00:28:17.520 --> 00:28:19.320]  感謝主
[00:28:19.320 --> 00:28:21.360]  不過我又說No
[00:28:21.360 --> 00:28:23.160]  這個是Yes
[00:28:23.160 --> 00:28:24.640]  不過我又說No
[00:28:24.640 --> 00:28:26.320]  為什麼我說No
[00:28:26.320 --> 00:28:28.560]  因為我們還沒有得到所應許
[00:28:28.560 --> 00:28:30.240]  我們還沒有搬進去
[00:28:30.240 --> 00:28:31.840]  從現在搬進去
[00:28:31.840 --> 00:28:33.040]  中間有什麼事發生
[00:28:33.040 --> 00:28:34.120]  大家知道嗎
[00:28:34.120 --> 00:28:35.880]  估計得到
[00:28:35.880 --> 00:28:36.720]  我告訴你星期五
[00:28:36.720 --> 00:28:38.040]  我們真的有一個挑戰
[00:28:38.040 --> 00:28:39.320]  不過感謝主
[00:28:39.320 --> 00:28:40.800]  因為我們相信凡事都能做
[00:28:40.800 --> 00:28:42.200]  現在已經搞定了
[00:28:42.200 --> 00:28:43.680]  如果不是可能搬不進去
[00:28:43.680 --> 00:28:44.720]  不過已經搞定了
[00:28:44.720 --> 00:28:46.320]  那就稱讚給上帝
[00:28:46.320 --> 00:28:47.320]  未實現的
[00:28:47.320 --> 00:28:48.480]  那就改為搞定了
[00:28:48.480 --> 00:28:50.200]  有沒有新的東西出來
[00:28:50.200 --> 00:28:51.600]  會阻礙我們
[00:28:51.600 --> 00:28:52.840]  I don't know
[00:28:52.840 --> 00:28:54.360]  不過
[00:28:54.360 --> 00:28:55.160]  未實現
[00:28:55.160 --> 00:28:57.560]  但是我靠著你加強我的能力
[00:28:57.560 --> 00:28:59.840]  我知道神會應許
[00:28:59.840 --> 00:29:01.760]  神會造成這件事
[00:29:01.760 --> 00:29:05.600]  明明那個的分別在哪裡
[00:29:05.600 --> 00:29:08.800]  我們想搬進去之後
[00:29:08.800 --> 00:29:10.560]  將這個教會
[00:29:10.560 --> 00:29:11.160]  We end
[00:29:11.160 --> 00:29:12.160]  用來做崇拜
[00:29:12.160 --> 00:29:13.960]  用來做教會事工
[00:29:13.960 --> 00:29:14.560]  We day呢
[00:29:14.560 --> 00:29:16.560]  用來做什麼
[00:29:16.560 --> 00:29:17.360]  我說過了
[00:29:17.360 --> 00:29:18.480]  你要知道的
[00:29:18.480 --> 00:29:20.480]  做什麼
[00:29:20.480 --> 00:29:21.480]  做community center
[00:29:21.480 --> 00:29:22.480]  做社會服務
[00:29:22.480 --> 00:29:25.560]  服侍這個社區
