
[00:00:00.000 --> 00:00:04.240]  剛才這班師哥提到我們要感謝神
[00:17:21.080 --> 00:17:22.120]  參與過什麼
[00:17:22.120 --> 00:17:23.280]  做過什麼義工
[00:17:23.280 --> 00:17:25.760]  幫過什麼忙
[00:17:25.760 --> 00:17:28.080]  我相信主在來之後
[00:17:28.080 --> 00:17:30.120]  都有可能類似的事情
[00:17:30.120 --> 00:17:31.600]  我們做過的事情
[00:17:31.600 --> 00:17:33.800]  我們做過好的事情
[00:17:33.800 --> 00:17:35.680]  是上帝會記錄的
[00:17:35.680 --> 00:17:38.480]  特別是我們的祈禱
[00:17:38.480 --> 00:17:40.360]  在啟示錄裡面
[00:17:40.360 --> 00:17:44.120]  形容聖徒的祈禱是怎樣的呢?
[00:17:44.120 --> 00:17:47.160]  就是說到好像是
[00:17:47.160 --> 00:17:49.160]  裝滿了香的金爐
[00:17:49.160 --> 00:17:53.440]  那些祈禱在地上升上天上
[00:17:53.440 --> 00:17:55.880]  在天上見到的圖畫告訴我們
[00:17:55.880 --> 00:17:57.640]  我們祈禱的時間
[00:17:57.640 --> 00:17:59.480]  那些祈禱的內容
[00:17:59.480 --> 00:18:00.800]  升到天上
[00:18:00.800 --> 00:18:03.200]  上帝收到
[00:18:03.200 --> 00:18:06.440]  我相信上帝很珍惜我們的祈禱
[00:18:06.440 --> 00:18:08.640]  甚至我們回到祂的時間
[00:18:08.640 --> 00:18:09.720]  都會數算
[00:18:09.720 --> 00:18:11.760]  那次上帝做的工作
[00:18:11.760 --> 00:18:12.840]  誰有份?
[00:18:12.840 --> 00:18:14.240]  你有沒有份?
[00:18:14.240 --> 00:18:16.760]  你也可以有份的
[00:18:16.760 --> 00:18:20.000]  其實使徒約翰在寫啟示錄
[00:18:20.000 --> 00:18:21.040]  寫到這裡的時候
[00:18:21.040 --> 00:18:23.480]  其實他寫整個啟示錄的時候
[00:18:23.480 --> 00:18:26.400]  都是當時基督徒受到迫害的時候
[00:18:26.400 --> 00:18:28.920]  我相信他所說的祈禱一定包括
[00:18:28.920 --> 00:18:31.520]  就是受迫迫的基督徒
[00:18:31.520 --> 00:18:35.120]  以及為那些受迫迫的基督徒
[00:18:35.120 --> 00:18:39.200]  那些的祈禱都會包括在裡面
[00:18:39.200 --> 00:18:40.280]  過了兩個禮拜
[00:18:40.280 --> 00:18:41.560]  其實我們畢孫家
[00:18:41.560 --> 00:18:43.320]  我們就已經預備
[00:18:43.320 --> 00:18:44.200]  有一個計劃
[00:18:44.200 --> 00:18:45.000]  就在崇拜裡面
[00:18:45.000 --> 00:18:49.440]  響應一個全球為受迫迫基督徒禱告日
[00:18:49.440 --> 00:18:50.720]  我們在崇拜當中
[00:18:50.720 --> 00:18:53.320]  就為那些在世界上
[00:18:53.320 --> 00:18:55.800]  受迫迫的基督徒去禱告
[00:18:55.800 --> 00:18:57.040]  我們做不到什麼
[00:18:57.040 --> 00:18:57.960]  我們在遠方
[00:18:57.960 --> 00:19:01.120]  但是祈禱可以呼求上帝
[00:19:01.120 --> 00:19:06.920]  祂做出祂自己那個權能偉大的事情
[00:19:06.920 --> 00:19:11.240]  所以《天子書》往往提醒我們去禱告
[00:19:11.240 --> 00:19:12.840]  也都提醒我們
[00:19:12.840 --> 00:19:14.720]  就好像以色列人在當中
[00:19:14.720 --> 00:19:17.160]  他們身處在外邦的時候
[00:19:17.160 --> 00:19:19.600]  他說耶利米就已經提醒我們說
[00:19:19.600 --> 00:19:22.480]  當我們去到一個外邦的城市當中
[00:19:22.480 --> 00:19:24.200]  特別以色列是秘魯的時候
[00:19:24.200 --> 00:19:27.080]  他們要為那個城求平安
[00:19:27.080 --> 00:19:28.720]  為那個城去禱告
[00:19:28.720 --> 00:19:31.320]  他說因為那個城得平安
[00:19:31.320 --> 00:19:34.880]  你們也都隨著得平安
[00:19:34.880 --> 00:19:36.600]  我們為自己的城去祈禱
[00:19:36.600 --> 00:19:39.440]  不單止是整個城有好處
[00:19:39.440 --> 00:19:43.240]  他說其實我們自己禱告者都有好處
[00:19:43.240 --> 00:19:44.280]  在《新再課》裡面
[00:19:44.280 --> 00:19:46.360]  同樣的保羅在提摩太前書
[00:19:46.360 --> 00:19:47.240]  也都告訴我們
[00:19:47.240 --> 00:19:50.240]  他說我勸你們第一要為萬人求
[00:19:50.240 --> 00:19:52.000]  禱告待求足矣
[00:19:52.000 --> 00:19:54.200]  為君王和一切在位的
[00:19:54.200 --> 00:19:56.280]  也都應該如此
[00:19:56.280 --> 00:19:59.160]  使我們可以敬虔端正
[00:19:59.160 --> 00:20:01.880]  平安無事度日
[00:20:01.880 --> 00:20:04.760]  為我們的城市祈禱
[00:20:04.760 --> 00:20:08.320]  為在上的為君王去祈禱
[00:20:08.320 --> 00:20:09.880]  因為先前告訴我們
[00:20:09.880 --> 00:20:11.680]  掌權者都是在
[00:20:11.680 --> 00:20:13.960]  這位創造天地萬物的主
[00:20:13.960 --> 00:20:15.800]  在他的權柄之下
[00:20:15.800 --> 00:20:18.560]  我們應該為掌權者去祈禱
[00:20:18.560 --> 00:20:19.400]  保羅告訴我們
[00:20:19.400 --> 00:20:22.520]  因此我們可以敬虔端正
[00:20:22.520 --> 00:20:24.480]  平安無事度日
[00:20:24.480 --> 00:20:26.640]  不是說我們追求安逸
[00:20:26.640 --> 00:20:28.880]  而是保羅自己在
[00:20:28.880 --> 00:20:30.480]  寫這些書信的時候
[00:20:30.480 --> 00:20:32.000]  他在傳福音的時候
[00:20:32.000 --> 00:20:33.680]  進行真理的時候
[00:20:33.680 --> 00:20:35.760]  都遭受各樣的逼迫
[00:20:35.760 --> 00:20:38.600]  包括了從政權而來的逼迫
[00:20:38.600 --> 00:20:41.520]  以至他要坐在牢獄當中
[00:20:41.520 --> 00:20:43.960]  這個都不是他自己本身願意
[00:20:43.960 --> 00:20:46.320]  是一個迫不得已的事情
[00:20:46.320 --> 00:20:47.960]  但是他說我們應該
[00:20:47.960 --> 00:20:49.720]  去到為在上的祈禱
[00:20:49.720 --> 00:20:52.640]  以至我們能夠有一個更好的環境
[00:20:52.640 --> 00:20:54.080]  去傳福音
[00:20:54.080 --> 00:20:58.040]  而不需要去到面對這樣的局面
[00:20:58.040 --> 00:21:00.000]  因此正如他告訴我們
[00:21:00.000 --> 00:21:03.080]  其實我們應該去到由祈禱
[00:21:03.080 --> 00:21:06.040]  去到參與上帝去奇妙的作為
[00:21:06.040 --> 00:21:07.640]  為這個城市去祈禱
[00:21:07.640 --> 00:21:09.800]  為在上的去到祈禱
[00:21:09.800 --> 00:21:12.040]  所以面對我們今天的香港
[00:21:12.040 --> 00:21:14.600]  我們都應該為我們的官員
[00:21:14.600 --> 00:21:16.840]  為我們的議員去到祈禱
[00:21:16.840 --> 00:21:20.360]  也都特別為到我們的特首去到祈禱
[00:21:20.360 --> 00:21:22.280]  為到這一屆的特首
[00:21:22.280 --> 00:21:25.160]  和下一屆的特首去到祈禱
[00:21:25.160 --> 00:21:26.760]  我們為這個事情去祈禱
[00:21:26.760 --> 00:21:28.760]  不在於你的立場是怎樣
[00:21:28.760 --> 00:21:31.280]  你可以是一方面的立場
[00:21:31.280 --> 00:21:32.960]  可以是另一方面的立場
[00:21:32.960 --> 00:21:34.640]  上帝是會聽的
[00:21:34.640 --> 00:21:35.840]  上帝有祂的作為
[00:21:35.840 --> 00:21:37.440]  無論你是怎樣的立場
[00:21:37.440 --> 00:21:39.960]  只要你出於真正關懷香港
[00:21:39.960 --> 00:21:42.360]  上帝就閱立你的祈禱
[00:21:42.360 --> 00:21:43.600]  上帝閱立祈禱
[00:21:43.600 --> 00:21:45.360]  不分你的黨派
[00:21:45.360 --> 00:21:47.160]  不分你的政治取向
[00:21:47.160 --> 00:21:50.440]  只看到你有一份愛城市的心
[00:21:50.440 --> 00:21:52.080]  愛人的心
[00:21:52.080 --> 00:21:54.280]  不單止為這些官員禱告
[00:21:54.280 --> 00:21:56.520]  最近我們收到的消息
[00:21:56.520 --> 00:21:57.800]  人大釋法
[00:21:57.800 --> 00:22:00.560]  香港的法律界他們都有回應
[00:22:00.560 --> 00:22:02.440]  我們為了這個城市去禱告
[00:22:02.440 --> 00:22:04.640]  為了人大他們開會
[00:22:04.640 --> 00:22:07.200]  他們的講法去到祈禱
[00:22:07.200 --> 00:22:08.200]  最近又收到消息
[00:22:08.200 --> 00:22:10.120]  印尼有一個局面就是
[00:22:10.120 --> 00:22:12.640]  又有他們一些的政治
[00:22:12.640 --> 00:22:16.040]  而引起一些的暴亂的情況
[00:22:16.040 --> 00:22:17.840]  都令人擔心的情況
[00:22:17.840 --> 00:22:19.160]  我們做不到
[00:22:19.160 --> 00:22:20.280]  我們做不到任何事情
[00:22:20.280 --> 00:22:21.760]  可以直接幫到他們
[00:22:21.760 --> 00:22:25.320]  但是上帝可以施行祂的奇妙的工作
[00:22:25.320 --> 00:22:28.640]  祈禱就是參與上帝的工作
[00:22:28.640 --> 00:22:31.200]  我們為世界的和平去祈禱
[00:22:31.200 --> 00:22:32.840]  其實有很多的
[00:22:32.840 --> 00:22:34.520]  可能小一點的國家
[00:22:34.520 --> 00:22:36.520]  裡面有很多的內戰
[00:22:36.520 --> 00:22:38.440]  因為沒有新聞價值
[00:22:38.440 --> 00:22:39.760]  是沒有講出來的
[00:22:39.760 --> 00:22:41.760]  我們為世界去到祈禱
[00:22:41.760 --> 00:22:44.760]  為世界很多有影響的人去到祈禱
[00:22:44.760 --> 00:22:46.600]  有正面的有負面的
[00:22:46.600 --> 00:22:48.520]  有些能夠幫助經濟發展
[00:22:48.520 --> 00:22:50.400]  我們為他去到祈禱
[00:22:50.400 --> 00:22:53.880]  但是有些可能是一些國家
[00:22:53.880 --> 00:22:55.840]  有些的領袖講出威嚇的說話
[00:22:55.840 --> 00:22:57.080]  影響國際的
[00:22:57.080 --> 00:22:59.600]  我們為這些事情去祈禱
[00:22:59.600 --> 00:23:02.320]  上帝可以做到祂奇妙的作為
[00:23:02.320 --> 00:23:04.480]  因此我們作為神的兒女
[00:23:04.480 --> 00:23:06.200]  在我們身上
[00:23:06.200 --> 00:23:08.280]  上帝可以有奇妙的作為
[00:23:08.280 --> 00:23:09.640]  在禱告裡面
[00:23:09.640 --> 00:23:11.040]  我們可以經歷祂
[00:23:11.040 --> 00:23:14.360]  上帝在整個世界裡面做很多的事情
[00:23:14.360 --> 00:23:17.760]  我們作為神的兒女
[00:23:17.760 --> 00:23:19.440]  作為身邊的兒女
[00:23:19.440 --> 00:23:20.920]  我們在祈禱裡面
[00:23:20.920 --> 00:23:24.160]  可以有份於祂這些奇妙的作為
[00:23:24.160 --> 00:23:26.320]  願祢讓我們在祈禱的當中
[00:23:26.320 --> 00:23:27.840]  更深的經歷祂
[00:23:27.840 --> 00:23:32.240]  我們再一次去禱告
[00:23:32.240 --> 00:23:33.520]  天父我們感謝祢
[00:23:33.520 --> 00:23:36.440]  讓祢賜給我們禱告的權利
[00:23:36.440 --> 00:23:38.200]  讓我們在禱告的當中
[00:23:38.200 --> 00:23:40.000]  我們更能夠去經歷
[00:23:40.000 --> 00:23:41.400]  祢在我們生命
[00:23:41.400 --> 00:23:42.640]  我們各樣的改變
[00:23:42.640 --> 00:23:45.120]  不單單在我們信主的時候
[00:23:45.120 --> 00:23:48.720]  也都在我們基督徒生活的當中
[00:23:48.720 --> 00:23:51.080]  我們跟隨祢的道路當中
[00:23:51.080 --> 00:23:52.800]  祢不斷叫我們的生命
[00:23:52.800 --> 00:23:54.400]  有奇妙的改變
[00:23:54.400 --> 00:23:56.880]  也都能夠在很多的難處裡面
[00:23:56.880 --> 00:23:59.920]  經歷主祢自己特別的作為
[00:23:59.920 --> 00:24:04.240]  我們在很多弟兄姊妹的經歷當中
[00:24:04.240 --> 00:24:06.160]  很看見在不尊間裡面
[00:24:06.160 --> 00:24:07.920]  祢有很多很奇妙的作為
[00:24:07.920 --> 00:24:09.520]  我們數之不盡
[00:24:09.520 --> 00:24:12.000]  是因為主祢向我們施恩
[00:24:12.000 --> 00:24:13.880]  我們都向祢去到感謝
[00:24:13.880 --> 00:24:16.320]  因為祢讓我們能夠有禱告的權柄
[00:24:16.320 --> 00:24:18.480]  在祢所執行的一切奇妙的工作
[00:24:18.480 --> 00:24:20.320]  在世界的工作的當中
[00:24:20.320 --> 00:24:23.200]  我們在禱告當中可以有份
[00:24:23.200 --> 00:24:25.120]  我們求天父去到施恩
[00:24:25.120 --> 00:24:28.480]  讓我們珍惜去到把握這個禱告的權利
[00:24:28.480 --> 00:24:30.480]  禱告奉耶穌基督的名字
[00:24:30.480 --> 00:24:32.000]  阿門
