
[00:00:00.000 --> 00:00:08.000]  今天我們要跟弟兄姊妹一同分享的題目是:以利亞寂居在撒拉法瓦夫的家
[00:21:33.000 --> 00:21:36.000]  就是求神
[00:21:36.000 --> 00:21:39.000]  這個引導
[00:21:39.000 --> 00:21:42.000]  那麼神也好像是印證了
[00:21:42.000 --> 00:21:43.000]  其實我們有的時候
[00:21:43.000 --> 00:21:46.000]  在尋求神引導的時候
[00:21:46.000 --> 00:21:48.000]  我們也不是很明確
[00:21:48.000 --> 00:21:51.000]  到底我要找份工
[00:21:51.000 --> 00:21:54.000]  有兩個地方給我offer
[00:21:54.000 --> 00:21:55.000]  到底是這個地方呢
[00:21:55.000 --> 00:21:57.000]  還是那個地方呢
[00:21:57.000 --> 00:22:00.000]  都沒有辦法去確定
[00:22:00.000 --> 00:22:01.000]  但是有些弟兄姊妹
[00:22:01.000 --> 00:22:03.000]  他們在這個情況下
[00:22:03.000 --> 00:22:06.000]  就默默地禱告求神引領
[00:22:06.000 --> 00:22:09.000]  如果神是這樣的印證
[00:22:09.000 --> 00:22:10.000]  那麼這份工呢
[00:22:10.000 --> 00:22:13.000]  就是主給我安排的
[00:22:13.000 --> 00:22:15.000]  如果是那樣的引領
[00:22:15.000 --> 00:22:18.000]  主就給我們是那樣的安排的
[00:22:18.000 --> 00:22:21.000]  其實我們在尋求神的引導的時候
[00:22:21.000 --> 00:22:25.000]  我們心中也可以默默地禱告
[00:22:25.000 --> 00:22:28.000]  有一次我回到中國去
[00:22:28.000 --> 00:22:31.000]  我們跟我的妻子
[00:22:31.000 --> 00:22:35.000]  從上海坐飛機到濟南
[00:22:35.000 --> 00:22:37.000]  到你們的家
[00:22:37.000 --> 00:22:38.000]  到濟南去
[00:22:38.000 --> 00:22:41.000]  因爲那個地方有一個
[00:22:41.000 --> 00:22:43.000]  弟兄姊妹的家
[00:22:43.000 --> 00:22:48.000]  這弟兄是在加拿大新的主了
[00:22:48.000 --> 00:22:51.000]  那麼他在教會里又受了洗
[00:22:51.000 --> 00:22:53.000]  他的母親後來他談親了
[00:22:53.000 --> 00:22:54.000]  也新的主了
[00:22:54.000 --> 00:22:56.000]  也在教會受洗
[00:22:56.000 --> 00:22:59.000]  然後他的母親就回去了
[00:22:59.000 --> 00:23:02.000]  那麼他的兒子還留在加拿大
[00:23:02.000 --> 00:23:03.000]  所以我們有機會去呢
[00:23:03.000 --> 00:23:07.000]  我們到濟南去看看這位姊妹吧
[00:23:07.000 --> 00:23:08.000]  到底她怎麼樣
[00:23:08.000 --> 00:23:10.000]  她就給我們一個電話
[00:23:10.000 --> 00:23:11.000]  給個地址
[00:23:11.000 --> 00:23:14.000]  我們從來沒有去過濟南
[00:23:14.000 --> 00:23:15.000]  所以我們坐在飛機上
[00:23:15.000 --> 00:23:17.000]  所以我們下了飛機以後
[00:23:17.000 --> 00:23:19.000]  怎麼能夠找到她的家呢
[00:23:19.000 --> 00:23:23.000]  她也不可能跑到機場來接我們
[00:23:23.000 --> 00:23:26.000]  那我們自己要找到她的家
[00:23:26.000 --> 00:23:28.000]  所以我跟我的妻子就在飛機上
[00:23:28.000 --> 00:23:31.000]  快要飛機快要下來的時候
[00:23:31.000 --> 00:23:34.000]  我們就在說了怎麼辦
[00:23:34.000 --> 00:23:37.000]  那我們就一面地禱告
[00:23:37.000 --> 00:23:39.000]  求神帶領我們
[00:23:39.000 --> 00:23:42.000]  我們就說話是怎麼樣怎麼樣
[00:23:42.000 --> 00:23:47.000]  等到我們下了飛機以後
[00:23:47.000 --> 00:23:53.000]  就是有一個婦女
[00:23:53.000 --> 00:23:55.000]  有一個婦人我們也不認識的
[00:23:55.000 --> 00:23:58.000]  她就問你們要到哪裏去啊
[00:23:58.000 --> 00:24:01.000]  我說我們要到濟南找一個朋友
[00:24:01.000 --> 00:24:05.000]  她住在城裏什麼什麼地方
[00:24:05.000 --> 00:24:07.000]  她說我在飛機上
[00:24:07.000 --> 00:24:09.000]  就聽見你們在討論
[00:24:09.000 --> 00:24:12.000]  說你們到了濟南不知道往哪裏去
[00:24:12.000 --> 00:24:14.000]  她說我有車
[00:24:14.000 --> 00:24:18.000]  那個時候已經自己有私家車了
[00:24:18.000 --> 00:24:19.000]  你坐我們的車去
[00:24:19.000 --> 00:24:21.000]  我的司機等一下會來的
[00:24:21.000 --> 00:24:22.000]  你坐車去
[00:24:22.000 --> 00:24:24.000]  我帶你到她的家
[00:24:24.000 --> 00:24:26.000]  所以她就開了車
[00:24:26.000 --> 00:24:28.000]  帶我們兩個人到這個姊妹家
[00:24:28.000 --> 00:24:29.000]  一敲門
[00:24:29.000 --> 00:24:33.000]  那個我們要找的姊妹出來了
[00:24:33.000 --> 00:24:35.000]  她就送到我們這裏來了
[00:24:35.000 --> 00:24:37.000]  所以我們可以
[00:24:37.000 --> 00:24:39.000]  你不知道神要帶你怎麼走
[00:24:39.000 --> 00:24:41.000]  我們常常可以學習
[00:24:41.000 --> 00:24:44.000]  在裏面默默地禱告
[00:24:44.000 --> 00:24:46.000]  求神來帶領我們
[00:24:46.000 --> 00:24:48.000]  因爲我們是神的兒女
[00:24:48.000 --> 00:24:51.000]  神他會帶領我們每一步的
[00:24:51.000 --> 00:24:54.000]  那以利亞就這樣的來預見
[00:24:54.000 --> 00:25:00.000]  神所安排要供養她那個寡婦
[00:25:00.000 --> 00:25:02.000]  那以利亞說
[00:25:02.000 --> 00:25:04.000]  要先給她做個小餅
[00:25:04.000 --> 00:25:06.000]  以利亞說
[00:25:06.000 --> 00:25:09.000]  你給我先做個餅
[00:25:09.000 --> 00:25:11.000]  她說你不用懼怕
[00:25:11.000 --> 00:25:13.000]  可以照你所說的去做
[00:25:13.000 --> 00:25:15.000]  你去找財
[00:25:15.000 --> 00:25:19.000]  但是你要先給我做個小餅
[00:25:19.000 --> 00:25:22.000]  那小餅可能個子比較小
[00:25:22.000 --> 00:25:24.000]  其實原來的話裏頭
[00:25:24.000 --> 00:25:25.000]  原文的話是說
[00:25:25.000 --> 00:25:30.000]  一些麪包的餅的零碎就可以了
[00:25:30.000 --> 00:25:32.000]  不是整個一個也可以
[00:25:32.000 --> 00:25:34.000]  零零碎碎
[00:25:34.000 --> 00:25:38.000]  你家裏可能還剩下一些零碎的
[00:25:38.000 --> 00:25:40.000]  那麼我們想
[00:25:40.000 --> 00:25:43.000]  這個要求不太合理
[00:25:43.000 --> 00:25:45.000]  你是求別人的事情
[00:25:45.000 --> 00:25:47.000]  人家都這麼困難了
[00:25:47.000 --> 00:25:50.000]  你還要先給你做個餅
[00:25:50.000 --> 00:25:52.000]  那給你做餅她剩下更少了
[00:25:52.000 --> 00:25:54.000]  她怎麼怎麼活呢
[00:25:54.000 --> 00:25:56.000]  她就要看一看
[00:25:56.000 --> 00:25:59.000]  這個寡婦是否能夠把神
[00:25:59.000 --> 00:26:03.000]  跟神的事情放在第一位
[00:26:03.000 --> 00:26:05.000]  你想以利亞
[00:26:05.000 --> 00:26:08.000]  他在寡婦面前
[00:26:08.000 --> 00:26:11.000]  以利亞是一個先知
[00:26:11.000 --> 00:26:16.000]  他穿的衣服一定跟平常人不一樣
[00:26:16.000 --> 00:26:18.000]  我們讀到新學生經的時候
[00:26:18.000 --> 00:26:21.000]  講到詩起約翰
[00:26:21.000 --> 00:26:23.000]  詩起約翰就有點像以利亞
[00:26:23.000 --> 00:26:25.000]  詩起約翰穿什麼呢
[00:26:25.000 --> 00:26:30.000]  穿毛衣穿毛的衣服
[00:26:30.000 --> 00:26:33.000]  皮毛的衣服
[00:26:33.000 --> 00:26:35.000]  不是很高貴的
[00:26:35.000 --> 00:26:38.000]  就是把羊皮翻過來以後有毛的
[00:26:38.000 --> 00:26:42.000]  也比較外表看起來
[00:26:42.000 --> 00:26:45.000]  是一個比較窮困的人
[00:26:45.000 --> 00:26:48.000]  那麼以利亞的裝扮
[00:26:48.000 --> 00:26:50.000]  衣着打扮的話
[00:26:50.000 --> 00:26:51.000]  人家也看得出來
[00:26:51.000 --> 00:26:53.000]  這不是一個普通的人
[00:26:53.000 --> 00:26:55.000]  這很可能是個先知
[00:26:55.000 --> 00:26:58.000]  那麼到底你接待一個先知
[00:26:58.000 --> 00:27:01.000]  神所要你接待的人
[00:27:01.000 --> 00:27:06.000]  你是否能夠把神的事情放在第一位
[00:27:06.000 --> 00:27:08.000]  因爲以利亞也沒有說
[00:27:08.000 --> 00:27:09.000]  你給我做個餅
[00:27:09.000 --> 00:27:11.000]  讓我喫飽以後你再喫
[00:27:11.000 --> 00:27:12.000]  他沒有這麼說
[00:27:12.000 --> 00:27:16.000]  他只是說先給我喫一點點東西
[00:27:16.000 --> 00:27:18.000]  我走這麼多的路了
[00:27:18.000 --> 00:27:20.000]  很渴你給我水喝了
[00:27:20.000 --> 00:27:24.000]  你也給我點餅我充充飢
[00:27:24.000 --> 00:27:29.000]  那麼我看見這個婦人很好
[00:27:29.000 --> 00:27:37.000]  她就願意按照以利亞的事情做
[00:27:37.000 --> 00:27:41.000]  下面
[00:27:41.000 --> 00:27:46.000]  因爲下面這個以利亞就跟他說了
[00:27:46.000 --> 00:27:51.000]  因爲耶和華以色列的神如此說
[00:27:51.000 --> 00:27:54.000]  壇內的面不減少
[00:27:54.000 --> 00:27:56.000]  瓶裏的油不缺少
[00:27:56.000 --> 00:27:58.000]  因爲神應許
[00:27:58.000 --> 00:28:00.000]  這個寡婦如果供養她的話
[00:28:00.000 --> 00:28:02.000]  她不會缺少面
[00:28:02.000 --> 00:28:04.000]  也不會缺少油
[00:28:04.000 --> 00:28:08.000]  所以她吩咐寡婦給她先做小餅
[00:28:08.000 --> 00:28:13.000]  也不是把她的生活斷絕了
[00:28:13.000 --> 00:28:16.000]  因爲給她做了以後還有面
[00:28:16.000 --> 00:28:18.000]  她還有油
[00:28:18.000 --> 00:28:21.000]  所以以利亞就照
[00:28:21.000 --> 00:28:25.000]  相信根據神的信使的允許
[00:28:25.000 --> 00:28:30.000]  她就要寡婦給她先做小餅
[00:28:30.000 --> 00:28:34.000]  這寡婦可能有點害怕
[00:28:34.000 --> 00:28:36.000]  已經不多了
[00:28:36.000 --> 00:28:38.000]  自己喫都不一定能夠了
[00:28:38.000 --> 00:28:40.000]  還要給你做小餅
[00:28:40.000 --> 00:28:43.000]  但是以利亞鼓勵她說
[00:28:43.000 --> 00:28:48.000]  不要懼怕
[00:28:48.000 --> 00:28:51.000]  有人讀《聖經》的人說
[00:28:51.000 --> 00:28:53.000]  在《聖經》中間
[00:28:53.000 --> 00:28:56.000]  不要懼怕這幾個字
[00:28:56.000 --> 00:28:59.000]  在《聖經》中間有365次
[00:28:59.000 --> 00:29:02.000]  出現365次
[00:29:02.000 --> 00:29:06.000]  意思說神知道人很容易懼怕
[00:29:06.000 --> 00:29:09.000]  碰到一些情形也不知道怎麼辦
[00:29:09.000 --> 00:29:12.000]  將來前途怎麼樣
[00:29:12.000 --> 00:29:15.000]  避免不可免的有些懼怕
[00:29:15.000 --> 00:29:17.000]  所以神在《聖經》裏頭
[00:29:17.000 --> 00:29:21.000]  擺了365次的不要懼怕
[00:29:21.000 --> 00:29:25.000]  就叫我們每天都可以有一個不要懼怕
[00:29:25.000 --> 00:29:28.000]  叫我們不要懼怕
[00:29:28.000 --> 00:29:34.000]  然後我們以利亞跟她說不要懼怕
[00:29:34.000 --> 00:29:39.000]  然後就叫她怎麼樣做了
[00:29:39.000 --> 00:29:44.000]  因爲她也告訴這個寡婦說
[00:29:44.000 --> 00:29:49.000]  耶和華以色列的神說的
[00:29:49.000 --> 00:29:52.000]  壇內的面必不減少
[00:29:52.000 --> 00:29:55.000]  瓶裏的油也不短缺
[00:29:55.000 --> 00:29:59.000]  就告訴她這樣的應許了
[00:29:59.000 --> 00:30:04.000]  剛纔說的是以利亞的情形
[00:30:04.000 --> 00:30:06.000]  她的回應
[00:30:06.000 --> 00:30:10.000]  下面我們要看到寡婦的心情
[00:30:10.000 --> 00:30:15.000]  寡婦她是非常窮困
[00:30:15.000 --> 00:30:18.000]  沒有喫的也沒有柴的
[00:30:18.000 --> 00:30:20.000]  要到城門口來撿柴火
[00:30:20.000 --> 00:30:23.000]  但她不放棄
[00:30:23.000 --> 00:30:26.000]  儘管她剩下的是很少了
[00:30:26.000 --> 00:30:30.000]  她一直堅持到最後這一分鐘
[00:30:30.000 --> 00:30:37.000]  一直等到神差遣以利亞來供養她和她的兒子
[00:30:37.000 --> 00:30:41.000]  她如果剩下一把面
[00:30:41.000 --> 00:30:43.000]  如果剩下一點油
[00:30:43.000 --> 00:30:45.000]  說明她只能夠喫一頓的
[00:30:45.000 --> 00:30:47.000]  她說我喫完這一頓以後
[00:30:47.000 --> 00:30:52.000]  我就死就死吧
[00:30:52.000 --> 00:30:55.000]  再沒有的話我們死了也可以
[00:30:55.000 --> 00:30:58.000]  她是等到別人來施捨
[00:30:58.000 --> 00:31:01.000]  她也沒有能力再給別人
[00:31:01.000 --> 00:31:04.000]  但她在這種窮困的情況下
[00:31:04.000 --> 00:31:06.000]  在走到山窮水盡的時候
[00:31:06.000 --> 00:31:08.000]  她沒有尋死
[00:31:08.000 --> 00:31:11.000]  有些人你看見自殺的人
[00:31:11.000 --> 00:31:13.000]  覺得將來我過不下去
[00:31:13.000 --> 00:31:16.000]  其實也不是一點都沒有了
[00:31:16.000 --> 00:31:18.000]  還可以堅持
[00:31:18.000 --> 00:31:21.000]  但有時候就覺得再堅持也沒有用了
[00:31:21.000 --> 00:31:26.000]  他們就走到尋死的路了
[00:31:26.000 --> 00:31:31.000]  但這寡婦她一直堅持下去
[00:31:31.000 --> 00:31:33.000]  第二她謙卑
[00:31:33.000 --> 00:31:35.000]  她很謙卑
[00:31:35.000 --> 00:31:37.000]  她很勤力
[00:31:37.000 --> 00:31:40.000]  沒有柴火了來施柴火
[00:31:40.000 --> 00:31:43.000]  來預備自己要喫的食物
[00:31:43.000 --> 00:31:46.000]  她並沒有怨天尤人
[00:31:46.000 --> 00:31:48.000]  她沒有怨說
[00:31:48.000 --> 00:31:51.000]  爲什麼天不下雨
[00:31:51.000 --> 00:31:54.000]  爲什麼我這麼窮困
[00:31:54.000 --> 00:31:56.000]  她沒有怨言
[00:31:56.000 --> 00:32:00.000]  她儘自己的力量去幫助先知
[00:32:00.000 --> 00:32:02.000]  先知對她說了話以後
[00:32:02.000 --> 00:32:05.000]  她就去幫助他
[00:32:05.000 --> 00:32:08.000]  像這樣的人
[00:32:08.000 --> 00:32:10.000]  能顧到別人的人
[00:32:10.000 --> 00:32:12.000]  神是要尊重
[00:32:12.000 --> 00:32:14.000]  神是要看顧的
[00:32:14.000 --> 00:32:16.000]  所以她是很蒙福的
[00:32:16.000 --> 00:32:18.000]  她就這樣做的話
[00:32:18.000 --> 00:32:23.000]  神使她的生活沒有缺乏
[00:32:23.000 --> 00:32:25.000]  第三個
[00:32:25.000 --> 00:32:27.000]  她是有愛心
[00:32:27.000 --> 00:32:29.000]  也很慷慨
[00:32:29.000 --> 00:32:32.000]  她能夠給過路的人水喝
[00:32:32.000 --> 00:32:34.000]  當時是乾旱的時候
[00:32:34.000 --> 00:32:37.000]  水是很寶貴的
[00:32:37.000 --> 00:32:40.000]  能夠給別人水喝
[00:32:40.000 --> 00:32:42.000]  而且也不分
[00:32:42.000 --> 00:32:44.000]  她是猶太人
[00:32:44.000 --> 00:32:46.000]  因爲從她的打扮
[00:32:46.000 --> 00:32:47.000]  從她的口音
[00:32:47.000 --> 00:32:49.000]  就可以分得出來
[00:32:49.000 --> 00:32:51.000]  她不是本地人
[00:32:51.000 --> 00:32:53.000]  她是從外地來的
[00:32:53.000 --> 00:32:56.000]  她是猶太人
[00:32:56.000 --> 00:33:00.000]  那麼她也是很有愛心
[00:33:00.000 --> 00:33:02.000]  她不但顧自己的事
[00:33:02.000 --> 00:33:06.000]  而且還顧別人的事
[00:33:06.000 --> 00:33:09.000]  在聖經馬太福音第四章也說到了
[00:33:09.000 --> 00:33:10.000]  耶穌也說了
[00:33:10.000 --> 00:33:13.000]  把一杯涼水給需要的人喝
[00:33:13.000 --> 00:33:17.000]  這人不能不得賞賜
[00:33:17.000 --> 00:33:20.000]  她給了就一杯水
[00:33:20.000 --> 00:33:23.000]  但是神要報答她
[00:33:23.000 --> 00:33:28.000]  神要給她賞賜
[00:33:28.000 --> 00:33:30.000]  在聖經裏頭也提到
[00:33:30.000 --> 00:33:32.000]  凡是接待先知的
[00:33:32.000 --> 00:33:35.000]  就要得到先知的賞賜
[00:33:35.000 --> 00:33:37.000]  你接待一個先知
[00:33:37.000 --> 00:33:40.000]  幫助他來服侍神
[00:33:40.000 --> 00:33:42.000]  那麼先知服侍神
[00:33:42.000 --> 00:33:44.000]  得神的賞賜
[00:33:44.000 --> 00:33:46.000]  神也同樣叫你得到
[00:33:46.000 --> 00:33:48.000]  先知所得到賞賜
[00:33:48.000 --> 00:33:51.000]  雖然你不是先知
[00:33:51.000 --> 00:33:55.000]  所以看到這個貴寡婦
[00:33:55.000 --> 00:33:58.000]  是很有愛心
[00:33:58.000 --> 00:34:03.000]  這樣的能夠幫助人
[00:34:03.000 --> 00:34:06.000]  因爲一般的情況下
[00:34:06.000 --> 00:34:08.000]  等到人很窮困
[00:34:08.000 --> 00:34:10.000]  什麼都沒有的時候
[00:34:10.000 --> 00:34:13.000]  很容易產生一個心
[00:34:13.000 --> 00:34:15.000]  就是自私的心
[00:34:15.000 --> 00:34:17.000]  我顧自己都顧不了了
[00:34:17.000 --> 00:34:19.000]  還能顧到別人嗎
[00:34:19.000 --> 00:34:20.000]  我都很窮了
[00:34:20.000 --> 00:34:22.000]  我還能幫助別人嗎
[00:34:22.000 --> 00:34:25.000]  但是這位寡婦
[00:34:25.000 --> 00:34:26.000]  她真是有愛心
[00:34:26.000 --> 00:34:27.000]  很慷慨
[00:34:27.000 --> 00:34:31.000]  就很有憐憫的心
[00:34:31.000 --> 00:34:34.000]  看到這位先知走那麼多的路
[00:34:34.000 --> 00:34:40.000]  一定是很疲憊 很不堪
[00:34:40.000 --> 00:34:42.000]  很辛苦的樣子
[00:34:42.000 --> 00:34:43.000]  她就憐憫
[00:34:43.000 --> 00:34:45.000]  有個憐憫的心
[00:34:45.000 --> 00:34:47.000]  就幫助她
[00:34:47.000 --> 00:34:53.000]  這是很寶貴的事情
[00:34:53.000 --> 00:34:54.000]  第四個
[00:34:54.000 --> 00:34:56.000]  我們看到寡婦的特點
[00:34:56.000 --> 00:35:00.000]  就是相信先知所說的話
[00:35:00.000 --> 00:35:02.000]  儘管她所有的
[00:35:02.000 --> 00:35:05.000]  只夠她跟她的兒子
[00:35:05.000 --> 00:35:09.000]  但是聽到先知奉爺華說的話
[00:35:09.000 --> 00:35:11.000]  她就照着做了
[00:35:11.000 --> 00:35:13.000]  她可以說是一個
[00:35:13.000 --> 00:35:18.000]  先求神的國和她的義的人
[00:35:18.000 --> 00:35:21.000]  她也屬於她所需的一切
[00:35:21.000 --> 00:35:26.000]  神都會供給她
[00:35:26.000 --> 00:35:28.000]  所以第四五節就說
[00:35:28.000 --> 00:35:32.000]  女人就照以利亞的話去行
[00:35:32.000 --> 00:35:34.000]  她照着去行
[00:35:34.000 --> 00:35:37.000]  不是以利亞的話有什麼權柄
[00:35:37.000 --> 00:35:41.000]  而是她是傳達神的話
[00:35:41.000 --> 00:35:43.000]  因爲以利亞在這裏說
[00:35:43.000 --> 00:35:47.000]  耶和華以色列的神如此說
[00:35:47.000 --> 00:35:50.000]  以利亞的話不是她自己的話
[00:35:50.000 --> 00:35:53.000]  她是把神的話來告訴她
[00:35:53.000 --> 00:35:57.000]  耶和華以色列的神如此說
[00:35:57.000 --> 00:35:59.000]  下面的話
[00:35:59.000 --> 00:36:02.000]  面不會減少油不會短缺
[00:36:02.000 --> 00:36:04.000]  是誰說的
[00:36:04.000 --> 00:36:06.000]  是神說的
[00:36:06.000 --> 00:36:09.000]  這寡婦就相信
[00:36:09.000 --> 00:36:13.000]  就相信先知所說的神的話
[00:36:13.000 --> 00:36:18.000]  所以這個寡婦是一個敬畏神的人
[00:36:18.000 --> 00:36:21.000]  因爲她在說話的時候
[00:36:21.000 --> 00:36:24.000]  她也知道是永生耶和華
[00:36:24.000 --> 00:36:27.000]  雖然她是離開耶路撒冷很遠
[00:36:27.000 --> 00:36:29.000]  不是在猶太的地方
[00:36:29.000 --> 00:36:35.000]  可是她知道有一個永生耶和華的神
[00:36:35.000 --> 00:36:39.000]  很可能她周圍拜偶像的事情
[00:36:39.000 --> 00:36:41.000]  她不能接受
[00:36:41.000 --> 00:36:43.000]  她就知道猶太人的神
[00:36:43.000 --> 00:36:46.000]  以色列的神是真神
[00:36:46.000 --> 00:36:48.000]  所以她是一個敬畏神的人
[00:36:48.000 --> 00:36:51.000]  她相信先知所說的話
[00:36:51.000 --> 00:36:58.000]  因爲她這樣的信心她就蒙了福了
[00:36:58.000 --> 00:37:00.000]  那麼我們就要看看
[00:37:00.000 --> 00:37:02.000]  從這個事情裏頭
[00:37:02.000 --> 00:37:06.000]  我們看看這給我們的教訓是什麼
[00:37:06.000 --> 00:37:09.000]  我們提出來有幾點的教訓
[00:37:09.000 --> 00:37:10.000]  第一點說
[00:37:10.000 --> 00:37:18.000]  神能用人事物來實驗我們的順服跟信心
[00:37:18.000 --> 00:37:21.000]  那寡婦是怎麼樣供給
[00:37:21.000 --> 00:37:23.000]  這個不重要
[00:37:23.000 --> 00:37:26.000]  到了時候就漸漸的就會顯明
[00:37:26.000 --> 00:37:30.000]  神是要我們來信靠祂
[00:37:30.000 --> 00:37:32.000]  我們信靠的不是這個人
[00:37:32.000 --> 00:37:34.000]  也不是這個事情
[00:37:34.000 --> 00:37:36.000]  也不是這些物質
[00:37:36.000 --> 00:37:43.000]  我們所信靠的是要看到這些事情背後的神
[00:37:43.000 --> 00:37:45.000]  在聖經裏頭也提到
[00:37:45.000 --> 00:37:48.000]  當神揀選雞殿
[00:37:48.000 --> 00:37:54.000]  起來帶領以色列人來對抗米店人的時候
[00:37:54.000 --> 00:38:00.000]  雞殿找了三萬二千個人
[00:38:00.000 --> 00:38:04.000]  跟他一塊去跟米店人打仗
[00:38:04.000 --> 00:38:09.000]  那麼神說人太過多了
[00:38:09.000 --> 00:38:16.000]  三萬二千對幾十萬的米店人還嫌多
[00:38:16.000 --> 00:38:19.000]  他說反正害怕的就不要叫他去
[00:38:19.000 --> 00:38:23.000]  這麼一說的話三萬二千就剩下一萬了
[00:38:23.000 --> 00:38:25.000]  神說還多
[00:38:25.000 --> 00:38:29.000]  我靠一萬去打勝幾十萬的人
[00:38:29.000 --> 00:38:31.000]  神說還嫌多
[00:38:31.000 --> 00:38:35.000]  那麼又帶這些人到河水旁邊
[00:38:35.000 --> 00:38:37.000]  到溪水旁邊
[00:38:37.000 --> 00:38:44.000]  看誰河水要喝得很多
[00:38:44.000 --> 00:38:49.000]  要解得很乾渴
[00:38:49.000 --> 00:38:52.000]  花很多時間在河水上面的
[00:38:52.000 --> 00:38:54.000]  這些人就不要他跟着去
[00:38:54.000 --> 00:38:56.000]  最後就剩下三百
[00:38:56.000 --> 00:39:00.000]  從三萬二剩下三百
[00:39:00.000 --> 00:39:02.000]  敵人就幾十萬
[00:39:02.000 --> 00:39:04.000]  那麼神怎麼呢
[00:39:04.000 --> 00:39:07.000]  神就要試驗這個信心
[00:39:07.000 --> 00:39:11.000]  因此神帶領他們打仗
[00:39:11.000 --> 00:39:15.000]  而不是這個機殿跟三百人
[00:39:15.000 --> 00:39:17.000]  他們有什麼大的能力
[00:39:17.000 --> 00:39:20.000]  乃是機殿背後的神
[00:39:20.000 --> 00:39:24.000]  是神親自爲他們征戰
[00:39:24.000 --> 00:39:27.000]  所以這個是要看見
[00:39:27.000 --> 00:39:31.000]  這個神用的人好像不是我們想象的
[00:39:31.000 --> 00:39:34.000]  事情發生也不是我們所能明白的
[00:39:34.000 --> 00:39:36.000]  但是我們知道
[00:39:36.000 --> 00:39:38.000]  凡事都不是偶然的
[00:39:38.000 --> 00:39:41.000]  背後都有神的美意
[00:39:41.000 --> 00:39:46.000]  神的安排在後面
[00:39:46.000 --> 00:39:49.000]  第二個我們要記住神所說的
[00:39:49.000 --> 00:39:52.000]  祂的道路高過我們的道路
[00:39:52.000 --> 00:39:56.000]  祂的意念高過我們的意念
[00:39:56.000 --> 00:40:01.000]  神爲什麼不揀選薩拉法那個地方
[00:40:01.000 --> 00:40:05.000]  一個大財主來供應先知呢
[00:40:05.000 --> 00:40:10.000]  爲什麼揀選一個窮寡婦來供應他呢
[00:40:10.000 --> 00:40:13.000]  因爲神能夠揀選無有的
[00:40:13.000 --> 00:40:16.000]  爲了要叫那個有的就得羞愧
[00:40:16.000 --> 00:40:19.000]  神要揀選那些貧窮軟弱的
[00:40:19.000 --> 00:40:22.000]  叫那些剛強的就得羞愧
[00:40:22.000 --> 00:40:25.000]  神不揀選那些自以爲有的
[00:40:25.000 --> 00:40:29.000]  神要揀選那些無有的
[00:40:29.000 --> 00:40:32.000]  可以顯出來這一切是出於神
[00:40:32.000 --> 00:40:34.000]  不是出於人的
[00:40:34.000 --> 00:40:36.000]  所以他用的方法呢
[00:40:36.000 --> 00:40:41.000]  是人我們不會去用的
[00:40:41.000 --> 00:40:44.000]  我們都要找一個人
[00:40:44.000 --> 00:40:46.000]  他是很有智慧很聰明
[00:40:46.000 --> 00:40:49.000]  那麼他纔可以做神的工作
[00:40:49.000 --> 00:40:52.000]  我們要揀選一個人他很有錢
[00:40:52.000 --> 00:40:55.000]  他才能夠支持神的工作
[00:40:55.000 --> 00:40:59.000]  神常常用一些我們所不會用的方法
[00:40:59.000 --> 00:41:04.000]  來做他所要做的事情
[00:41:04.000 --> 00:41:06.000]  有一次這個墓地弟兄
[00:41:06.000 --> 00:41:08.000]  我們讀過一些蜀靈的偉人
[00:41:08.000 --> 00:41:10.000]  墓地弟兄
[00:41:10.000 --> 00:41:14.000]  他是很有心來服侍
[00:41:14.000 --> 00:41:17.000]  後來他教會慢慢的人數增加了
[00:41:17.000 --> 00:41:21.000]  人數也很多
[00:41:21.000 --> 00:41:23.000]  有一次
[00:41:23.000 --> 00:41:27.000]  有一個他不所不認識的
[00:41:27.000 --> 00:41:30.000]  一個年輕的姊妹
[00:41:30.000 --> 00:41:32.000]  就寫信給他
[00:41:32.000 --> 00:41:34.000]  他說我想有時間的話
[00:41:34.000 --> 00:41:35.000]  有可以的話
[00:41:35.000 --> 00:41:38.000]  我想到你的教會來看看你們
[00:41:38.000 --> 00:41:41.000]  跟你們有一些蜀靈的交通
[00:41:41.000 --> 00:41:44.000]  那麼他也沒有聽過這個女孩子的名字
[00:41:44.000 --> 00:41:47.000]  所以他也不把她當回事
[00:41:47.000 --> 00:41:49.000]  也沒有去管
[00:41:49.000 --> 00:41:51.000]  那麼有一次他就出門了
[00:41:51.000 --> 00:41:53.000]  到別的地方去領會
[00:41:53.000 --> 00:41:57.000]  去領這些特別的聚會
[00:41:57.000 --> 00:41:59.000]  那麼後來人家就告訴他說
[00:41:59.000 --> 00:42:01.000]  那個女孩子來了
[00:42:01.000 --> 00:42:03.000]  我們覺得她還可以講道
[00:42:03.000 --> 00:42:07.000]  我們就請她講道了
[00:42:07.000 --> 00:42:09.000]  那麼這個墓地弟兄就問他
[00:42:09.000 --> 00:42:10.000]  怎麼樣啊
[00:42:10.000 --> 00:42:11.000]  他講的怎麼樣
[00:42:11.000 --> 00:42:14.000]  這個女孩子纔是二十歲左右
[00:42:14.000 --> 00:42:17.000]  他能講什麼道啊
[00:42:17.000 --> 00:42:20.000]  那些他的太太就跟他說了
[00:42:20.000 --> 00:42:22.000]  他說你自己去聽一聽
[00:42:22.000 --> 00:42:25.000]  因爲他領幾天的特別聚會
