
[00:00:00.000 --> 00:00:05.240]  弟兄姊妹好 今天天氣非常寒冷
[00:22:45.680 --> 00:22:48.000]  什麼叫鏡子呢?弟兄姊妹
[00:22:48.000 --> 00:22:58.520]  鏡子就是基督是父神的一個對鏡
[00:22:58.520 --> 00:23:02.080]  基督是父神的一個對鏡
[00:23:02.080 --> 00:23:06.120]  基督反映了父神的一個榮耀
[00:23:06.120 --> 00:23:10.520]  保羅特別特別與眾心腸提醒我們
[00:23:10.520 --> 00:23:13.940]  我們要防止基督的榮耀
[00:23:13.940 --> 00:23:18.440]  我們不是等於基督 我們是要向基督的榮耀
[00:23:18.440 --> 00:23:21.920]  我們最多也只是能夠比較向基督的榮耀
[00:23:21.920 --> 00:23:23.880]  我們要向基督的榮耀
[00:23:23.880 --> 00:23:26.080]  我們不能夠等同主的榮耀
[00:23:26.080 --> 00:23:29.340]  我們是要去防止基督的榮耀
[00:23:29.340 --> 00:23:32.680]  那到底基督的榮耀是什麼呢?
[00:23:32.680 --> 00:23:38.240]  基督成就祂自己 耶穌基督祂自己又成就了什麼呢?
[00:23:38.240 --> 00:23:42.280]  耶穌來去教訓門徒 來去培訓門徒
[00:23:42.280 --> 00:23:47.960]  到最後祂死了 祂釘在十字架上死了
[00:23:47.960 --> 00:23:50.400]  那時候大家記得發生什麼事情嗎?
[00:23:50.400 --> 00:23:56.440]  對 大家都跑了 所有的門徒都跑光了
[00:23:56.440 --> 00:24:02.300]  個個都離祂而去了 是這麼樣的一個光景
[00:24:02.300 --> 00:24:07.540]  大家想像一下 有一天如果神呼召你去開荒
[00:24:07.540 --> 00:24:11.960]  去建立一個教會 去開荒建立神的家的時候
[00:24:11.960 --> 00:24:14.760]  有一天你去建立的時候
[00:24:14.760 --> 00:24:19.720]  神怎麼樣? 容讓你來被抓了 進了監牢
[00:24:19.720 --> 00:24:26.760]  因為什麼的緣故被出犯了 進入監牢的時候
[00:24:26.760 --> 00:24:30.640]  所有的弟兄姊妹都怎麼樣? 遠離你了
[00:24:30.640 --> 00:24:35.400]  甚至連監牢都不來看你 不認你的時候
[00:24:35.400 --> 00:24:37.880]  你的感受是什麼? 當然會傷心
[00:24:37.880 --> 00:24:41.680]  當然是非常痛苦 對吧?
[00:24:41.680 --> 00:24:44.240]  我想那個時候耶穌也差不多
[00:24:44.240 --> 00:24:47.360]  作為一個老師都挺失敗的
[00:24:47.360 --> 00:24:52.400]  哇 那麼多年來培育了這些幾個門徒
[00:24:52.400 --> 00:24:54.920]  到最後每一個都離祂而去
[00:24:54.920 --> 00:24:58.120]  到底耶穌的榮耀在哪裡呢?
[00:24:58.120 --> 00:25:02.620]  耶穌的榮耀 祂是從死裡面浮生的榮耀
[00:25:02.620 --> 00:25:07.160]  耶穌的榮耀是從犧牲而來的榮耀
[00:25:07.160 --> 00:25:13.720]  祂真的是得到眾人的一個詛咒和冷眼
[00:25:13.720 --> 00:25:17.460]  和一個這麼樣的身體上和肉體上
[00:25:17.460 --> 00:25:22.880]  情感上的一個控訴和離棄
[00:25:22.880 --> 00:25:28.200]  這種的被控訴得到那麼悲慘的結局
[00:25:28.200 --> 00:25:33.360]  祂受到所有人的批評和對待
[00:25:33.360 --> 00:25:36.120]  但是耶穌還是要去祝福他們
[00:25:36.120 --> 00:25:41.560]  為所有的每一個人來死 來為我們死
[00:25:41.560 --> 00:25:46.480]  為我們死到底 為我們擺上祂自己犧牲的那一份
[00:25:46.480 --> 00:25:49.600]  不計較身邊的人如何對自己
[00:25:49.600 --> 00:25:52.640]  耶穌的榮耀不去誇自己
[00:25:52.640 --> 00:25:57.360]  耶穌的榮耀只是看對方比自己更重要
[00:25:57.360 --> 00:25:59.440]  不要誇自己
[00:25:59.440 --> 00:26:02.760]  耶穌的榮耀帶出新月最重要的榮耀是
[00:26:02.760 --> 00:26:06.920]  不要把自己看為威風凜凜的榮耀
[00:26:06.920 --> 00:26:13.240]  我們要不要如此 我們要謙卑的以耶穌的榜樣
[00:26:13.240 --> 00:26:17.880]  無論如何的關鍵 我們都要去做出一個
[00:26:17.880 --> 00:26:22.040]  為耶穌的緣故 為別人的好處
[00:26:22.040 --> 00:26:26.040]  我們做出改變生命的榮耀
[00:26:26.040 --> 00:26:31.560]  早一段時間有一位的姊妹 她家人患了癌症
[00:26:31.560 --> 00:26:34.240]  我剛剛來到這個新華堂
[00:26:34.240 --> 00:26:37.800]  大概不到幾個月 她那時候
[00:26:37.800 --> 00:26:39.920]  她也沒有告訴她熟悉的墓者
[00:26:39.920 --> 00:26:44.360]  她第一個時間就告訴我 她這種的悲傷
[00:26:44.360 --> 00:26:48.320]  她非常信任我 她給我分享 這個姊妹給我分享
[00:26:48.320 --> 00:26:52.200]  她感受上 感覺到我很值得信任
[00:26:52.200 --> 00:26:56.320]  很有那份的同理心 願意與她一起
[00:26:56.320 --> 00:26:58.640]  願意給我分享她內心的痛苦
[00:26:58.640 --> 00:27:01.000]  她說不是因為我是她的墓者
[00:27:01.000 --> 00:27:04.680]  她是因為我是她的好姊妹 值得信任
[00:27:04.680 --> 00:27:08.280]  而且我很願意 她很願意敞開她的心扉
[00:27:08.280 --> 00:27:12.640]  跟我分享她內心的苦和她的痛
[00:27:12.640 --> 00:27:17.000]  她看到基督徒 我年紀比她小
[00:27:17.000 --> 00:27:22.240]  她看到肢體之間的那份姊妹之情的那份榜樣
[00:27:22.240 --> 00:27:26.360]  不是因為我是傳道人 她要來跟我說
[00:27:26.360 --> 00:27:29.440]  而是她看到基督那份的
[00:27:29.440 --> 00:27:33.360]  族裏面弟兄姊妹的那份愛的榜樣
[00:27:33.360 --> 00:27:38.280]  我想這個就是靈裏面的榮耀
[00:27:38.280 --> 00:27:40.840]  我弟兄姊妹 我們所要
[00:27:40.840 --> 00:27:44.880]  我們在生活當中方方面面 我們的生命是要
[00:27:44.880 --> 00:27:49.080]  不是因為我們有什麼的一個名分
[00:27:49.080 --> 00:27:51.480]  或者我們有什麼的位分
[00:27:51.480 --> 00:27:55.280]  更重要的是我們是主耶穌的兒女
[00:27:55.280 --> 00:27:57.200]  我們是主耶穌的門徒
[00:27:57.200 --> 00:28:01.080]  這種的主耶穌 要我們發揮主耶穌的榮耀
[00:28:01.080 --> 00:28:02.840]  在我們生活當中
[00:28:02.840 --> 00:28:07.280]  榮耀有時候不一定是很顯刻 很顯眼
[00:28:07.280 --> 00:28:10.320]  我們不需要拿到一些什麼
[00:28:10.320 --> 00:28:14.400]  眾人給我們一些的光環的一個大獎的一種
[00:28:14.400 --> 00:28:20.200]  在生活當中 平平淡淡當中看到基督的榮耀
[00:28:20.200 --> 00:28:22.600]  這個就是靈的榮耀
[00:28:22.600 --> 00:28:25.120]  是不是身邊的人很信任我們呢?
[00:28:25.120 --> 00:28:27.280]  這個指標我們從哪裡看到的呢?
[00:28:27.280 --> 00:28:29.440]  身邊的人有多信任你呢?
[00:28:29.440 --> 00:28:33.480]  當人遇到困難 何方面的主動來找你的時候
[00:28:33.480 --> 00:28:37.160]  你願不願意來真的是敞開的心
[00:28:37.160 --> 00:28:41.600]  用心來聆聽對方的需要呢?
[00:28:41.600 --> 00:28:45.080]  對方是不是因為你某一個的層面才來去找你呢?
[00:28:45.080 --> 00:28:48.240]  而是因為你就是主裏面的肢體
[00:28:48.240 --> 00:28:52.880]  你很願意給他們同在 與他們一起同行
[00:28:52.880 --> 00:28:57.200]  得到很大的激勵 是不是可以樹立這種
[00:28:57.200 --> 00:29:00.160]  基督裏面那麼平淡裏面
[00:29:00.160 --> 00:29:03.520]  平淡當中不平淡的那個美麗的榜樣
[00:29:03.520 --> 00:29:07.720]  我們就能夠真正的來敞開基督的榮耀
[00:29:07.720 --> 00:29:10.160]  祂的榮耀 基督祂的榮耀
[00:29:10.160 --> 00:29:14.640]  保羅提醒我們 我們既然蒙了憐憫
[00:29:14.640 --> 00:29:17.920]  得到這份的職份 神的兒女的職份
[00:29:17.920 --> 00:29:22.480]  這個門徒那麼高尚的那種的名分
[00:29:22.480 --> 00:29:24.560]  我們就不能夠怎麼樣?
[00:29:24.560 --> 00:29:32.040]  沮喪 卻把那個安慰可恥的事要棄絕了
[00:29:32.040 --> 00:29:35.600]  不行詭詐 也不摻雜神的道
[00:29:35.600 --> 00:29:41.160]  反而要顯揚真理
[00:29:41.160 --> 00:29:43.400]  那個真理就是在神面前
[00:29:43.400 --> 00:29:49.000]  把自己推薦給眾人的一個良心
[00:29:49.000 --> 00:29:53.400]  強調是基督的愛 真正的基督的愛
[00:29:53.400 --> 00:29:58.160]  是要從你的生活平凡中
[00:29:58.160 --> 00:30:02.400]  讓人家看到你不平凡的那份基督的真正的愛
[00:30:02.400 --> 00:30:07.480]  我們也有說傳福音吧 就更強調為什麼說
[00:30:07.480 --> 00:30:11.160]  保羅強調說傳福音不純粹純粹只是
[00:30:11.160 --> 00:30:14.720]  傳福音裏面的那個外在的 你說的多好
[00:30:14.720 --> 00:30:16.120]  而不是這個問題
[00:30:16.120 --> 00:30:18.840]  傳福音更重要的是內在的
[00:30:18.840 --> 00:30:20.560]  內容才關鍵
[00:30:20.560 --> 00:30:23.360]  我們是不是那個言教與生教
[00:30:23.360 --> 00:30:26.320]  我們的生教是不是跟言教符合
[00:30:26.320 --> 00:30:33.440]  而且做的更加得到身邊人看到那份的好處呢?
[00:30:33.440 --> 00:30:35.160]  別人看到我們的榜樣
[00:30:35.160 --> 00:30:38.800]  別人看到我們的生命的那個表露
[00:30:38.800 --> 00:30:40.800]  就是我們真實的見證
[00:30:40.800 --> 00:30:43.800]  這個就能夠推薦給眾人的良心
[00:30:43.800 --> 00:30:47.000]  眾人都有那份的良心能夠切切滴滴
[00:30:47.000 --> 00:30:52.440]  可以看到我們真正的是有沒有基督的榮光
[00:30:52.440 --> 00:30:55.360]  我們有沒有顯出基督的榮光
[00:30:55.360 --> 00:30:58.120]  多於我們帶了多少人信祖啊
[00:30:58.120 --> 00:31:04.280]  我們給多少人來教了 我們做了多少的服事啊
[00:31:04.280 --> 00:31:08.080]  這些的東西都是最重要的
[00:31:08.080 --> 00:31:11.560]  都是從內在裏面發出的那份的榮光
[00:31:11.560 --> 00:31:14.400]  我們的家人 我們的配偶 我們的親人
[00:31:14.400 --> 00:31:18.200]  我們的同事 我們的朋友是不是真正的感受到
[00:31:18.200 --> 00:31:20.560]  你內在的那份謙卑的愛
[00:31:20.560 --> 00:31:25.080]  你願不願意 人家願不願意用心的聆聽別人
[00:31:25.080 --> 00:31:28.480]  人家願不願意來信任你
[00:31:28.480 --> 00:31:32.600]  我傳的是你自己做了多少東西為別人
[00:31:32.600 --> 00:31:36.480]  還是默默無聞的為別人來擺上
[00:31:36.480 --> 00:31:42.600]  你傳的是不是耶穌傳染的那份的包容和接納
[00:31:42.600 --> 00:31:45.400]  保羅與眾心腸來強調
[00:31:45.400 --> 00:31:48.480]  新約的榮光 基督的榮光
[00:31:48.480 --> 00:31:51.960]  就是基督的那份的接納和包容
[00:31:51.960 --> 00:31:55.920]  是不是在你的生命當中可以顯露出來
[00:31:55.920 --> 00:32:00.440]  我們一起來禱告 我們一起來禱告
[00:32:00.440 --> 00:32:05.000]  親愛的主耶穌 這個是一個動蕩不安的年代
[00:32:05.000 --> 00:32:09.360]  主啊 我們感謝祢 祢是我們的主
[00:32:09.360 --> 00:32:12.960]  祢是我們唯一可以依靠的
[00:32:12.960 --> 00:32:15.880]  祢更新了舊約的榮光
[00:32:15.880 --> 00:32:18.200]  主啊 祢進入新約的榮光
[00:32:18.200 --> 00:32:20.400]  祢更新了整個世界
[00:32:20.400 --> 00:32:23.320]  主啊 祢的榮光是我們可以追求
[00:32:23.320 --> 00:32:26.320]  而且可以依靠 可以得勝的
[00:32:26.320 --> 00:32:29.520]  主耶穌 求祢幫助我們活出祢的榮光
[00:32:29.520 --> 00:32:31.360]  在我們的生活當中
[00:32:31.360 --> 00:32:35.360]  平凡中活出不平凡的榮光
[00:32:35.360 --> 00:32:38.680]  這個就是主祢親自的榮光
[00:32:38.680 --> 00:32:41.600]  讓我們活出祢不一樣的生命
[00:32:41.600 --> 00:32:45.160]  把祢的榮光可以顯露在世人面前
[00:32:45.160 --> 00:32:48.280]  與我們身邊的每一個所接觸的人
[00:32:48.280 --> 00:32:51.360]  來發出祢的榮光 榮耀祢的聖名
[00:32:51.360 --> 00:32:55.320]  禱告奉主耶穌基督的名求 阿們
