
[00:00:00.000 --> 00:00:12.000]  停交生命帳本之前,人生的帳本,傳道書,上一次牧師講,唔係大結局了咩?
[00:25:46.000 --> 00:26:10.000]  「真理總係咄咄逼人嘅,會敲問你嘅,只為人嘅責任呢,唔係叫你灌輸你嘅成見,嗰啲萬年不變嘅,一啲千古不滅嘅,嗰啲做人處事嘅道理,嗰啲唔係錯嘅,唔係呢啲意思。」
[00:26:10.000 --> 00:26:26.000]  「而福音,好可能係要嚟反轉你嘅人生嘅,即唔保和,可能佢係要使呢個世界顛倒嘅,turn the world upside down,倒轉反轉咗你嘅生命嘅。」
[00:26:26.000 --> 00:26:44.000]  「如果你嘅生命唔願意被反轉,你就得唔到生命嘅答案,所以傳播者,傳播師用好多樣樣嘅論調喺度,嚟衝擊你嘅,等你自己面對你嘅人生,審視你嘅人生,甚至你嘅人生要被敲問,你究竟做緊乜嘢?」
[00:26:44.000 --> 00:27:01.000]  「你人生嘅光景而家係邊嚟㗎?你唔好再扮嘢,或者話,唔好以為自己已經有一套動電,你需要一個真正嘅生命嘅智慧。」
[00:27:01.000 --> 00:27:22.000]  「所以生命嘅動電嚟自乜嘢呢?係一個正確嘅答案,定係正確嘅問題呢?」「傳播者,傳播師,又俾啲正確嘅答案我哋,又俾啲問題問我哋,讓我哋喺度諗清楚,究竟你所信嘅係乜嘢?」
[00:27:22.000 --> 00:27:33.000]  「所以呢,完咗之後,咁樣講,結束,梗係唔得啦,係咪?於是又追咗個附語,附語係點呢?」
[00:27:33.000 --> 00:28:01.000]  「所有書無止境,讀書令人倦,係咪?記唔記得嗰段啦,係咪?咁即係話,咁唔得嘅,即係講嚟聽,即係點解呀?即係話,你繼續追尋呀嘛,咁咪無邊個答案,無邊個,咪繼續追尋落去囉,即係有啲人話追尋是唔係衰嘅,問咗一百個問題,我最鍾意答問題㗎啦,去嗰啲夏令會呀,聽通燒幾日幾日都得嘅,問咗一百個問題,咁點呢?」
[00:28:01.000 --> 00:28:28.000]  「我再諗諗先,我仲有一百個問題,佢嚟問問題喎,我即係追尋,你追尋一世喎,我要研究世界上所有嘅宗教,所有嘅哲學,又先要拒絕少啲嘢呀,即係有嗰啲人佢喎,你知唔知嗰啲人係咪?唔知你真係咁打佢喎,總之佢嚟大你呀,我研究過呢啲,研究過呢啲,研究過呢啲,研究過呢啲,研究過呢啲,即係話?」
[00:28:28.000 --> 00:28:57.000]  「佢話,你需要門子警呀,俗修營人權呀,即係意思話,你係女人,不過,講多係無益嘅,問題就係,好似一個英國嘅大文豪呀,C.S. Lewis,Lewis 咁講,喺一本書《The Book by Ross》嗰度咁講,佢話,將來去到天國呢,就有問題問㗎啦,no question ask,喺,嗱,我哋有時侯都話,哎呀,咁咪好多唔明白嘅嘢,咁呀,到天上再問天父啦」
[00:28:57.000 --> 00:29:26.000]  「係咪呀,有啲人係咁講㗎喎,你唔開問過呀?你咪帶咗好多問題,想將來去見個天父問佢㗎?你唔明白嘅嘢,no question ask 呀,佢無答問時間㗎,佢一笑話到嗰陣時,點解佢話?經濟社會呀,嚴刑被封殺,唔係呀,嗰陣時係面對面呀嘛,就係問呀嘛,係咪呀?想問啫係咪呀?所以好多問題呢,你第二次唔好再講啦,我有啲問題,俗時分問天父啦」
[00:29:26.000 --> 00:29:55.000]  「呢個就唔使講,呢個唔使講㗎,唔好意思咁話,你曾經做過細路仔嘛,係咪呀?做過未呀?或者你仍然係細路仔,或者做過細路仔,細路仔係知道問問題係為咗乜嘢嘅,你想問問題係為咗乜嘢呀?咁佢去答案吖嘛,係咪呀?你問問題要去答案吖嘛,你好開心你去答案,你就好開心吖嘛」
[00:29:55.000 --> 00:30:24.000]  「係咪呀?係咪呀?即係你要再做一次先為止,處理者話,冇個冇盡㗎,你再問問題,再問落去,係咪呀?究竟點呀?答唔完喎,你需要喺呢個時刻,你面對你嘅生命,唔好再問咁多問題,究竟你嘅生命如何?你面對你嘅生命嘅真相,喺神明面前,你闖開你自己,到底你今日活著,係咪呀?」
[00:30:26.000 --> 00:30:36.000]  「如果明天,神要你教授教將寶,你將會如何教授呢?」
[00:30:38.000 --> 00:31:06.000]  最後最後結論吖,結論是,the final final conclusion,即係final嘅final conclusion,即係final吖,最後吖,所以大家放心,佢講緊就講完㗎啦,處理者話,我講緊就係咁多話,總而言之,你見過你上帝,遵守佢嘅命令,呢個會員嘅本份,係咪呀?
[00:31:06.000 --> 00:31:09.000]  係囉,你係咪遵守神嘅命令?
[00:31:09.000 --> 00:31:20.000]  佢話:「我唔知道有無上帝喎,我係一個未知道有無上帝喎,咁你嘅人生係咪當上帝唔存在咁生活呢?」
[00:31:20.000 --> 00:31:29.000]  即係當未知道邊個係上帝,或者未完全認識嗰個係上帝,咁你係咪當無上帝,當佢無咁存在呢?
[00:31:29.000 --> 00:31:43.000]  其實生活呢,當佢有,好多次講都啱嘅,祭神如神在,都啱嘅,係呀,即係你當佢無到,定係當佢喺到呢,你先唔知道,被完全認識,又呃到,係咪呀?
[00:31:43.000 --> 00:31:54.000]  你應該係點樣生活呢?你應該唔得佢無到,你見過你上帝,遵守佢嘅命令,呢個係佢嘅本份,佢嘅本份。
[00:31:54.000 --> 00:32:07.000]  如果呢,我哋所做嘅一切,包括隱秘嘅事,無論好壞上帝都要心安理得。
[00:32:07.000 --> 00:32:14.000]  完了,真係完了。
[00:32:14.000 --> 00:32:24.000]  要知傳道者嘅安法所,記住,吓,仲未完喇啫,不懂寫道理。
[00:32:24.000 --> 00:32:36.000]  傳道者先係咁,人要為自己嘅生活負責,人應該按照住上帝嘅旨意生活。上帝有一天,會同你擅長。
