
[00:00:00.000 --> 00:00:04.800]  我們這段時間都在思考如何創造一個福音的人生的生活
[00:17:56.900 --> 00:17:59.100]  「我幫你翻譯」
[00:17:59.100 --> 00:18:01.800]  我看到他站在我身邊
[00:18:01.800 --> 00:18:07.200]  很坦然、很悉然地用泰文幫我翻譯
[00:18:07.200 --> 00:18:11.300]  然後跟那班弟兄姊妹分享
[00:18:11.300 --> 00:18:13.900]  當你想起這些事情的時候
[00:18:13.900 --> 00:18:15.400]  你要記得
[00:18:15.400 --> 00:18:21.900]  你要將自己所領受的恩賜能力溶出來
[00:18:21.900 --> 00:18:23.900]  你會去經歷神的能力
[00:18:23.900 --> 00:18:25.600]  怎樣真實地幫助你
[00:18:25.600 --> 00:18:28.700]  可以完成祂所給你的託付
[00:18:28.700 --> 00:18:30.500]  波羅華比提摩泰知道
[00:18:30.500 --> 00:18:35.500]  你要將所領受的恩賜像火一樣再挑旺起來
[00:18:35.500 --> 00:18:37.100]  讓它重新挑旺
[00:18:37.100 --> 00:18:40.300]  重新可以發揮出那種作用
[00:18:40.300 --> 00:18:42.900]  有些時候你有的恩賜力量
[00:18:42.900 --> 00:18:45.300]  無論在傳訪上或是在侍奉上
[00:18:45.300 --> 00:18:48.200]  有時候你放在一邊
[00:18:48.200 --> 00:18:52.900]  你會發覺它會慢慢地減弱、熄滅
[00:18:52.900 --> 00:18:55.700]  大家記得我有很多次提及這件事情
[00:18:55.700 --> 00:18:57.300]  我也不怕再說
[00:18:57.300 --> 00:18:58.700]  那個經歷太深刻了
[00:18:58.700 --> 00:19:01.800]  在我很小的時候跟那班弟兄姊妹去燒烤
[00:19:01.800 --> 00:19:03.400]  去郊野地方
[00:19:03.400 --> 00:19:06.200]  我們當時不太懂得砌炭
[00:19:06.200 --> 00:19:08.200]  就是這樣一塊一塊
[00:19:08.200 --> 00:19:11.500]  然後就一直把雞翼放進去
[00:19:11.500 --> 00:19:15.500]  我想雞翼蓋住炭也要蓋死它
[00:19:15.500 --> 00:19:19.100]  大家沒有人動就在那裡等
[00:19:19.100 --> 00:19:22.800]  那個時候有位可能住在隔壁村屋的太太經過
[00:19:22.800 --> 00:19:25.500]  她看到我們一群年輕人
[00:19:25.500 --> 00:19:28.300]  「你們一定沒得吃了」
[00:19:28.300 --> 00:19:31.600]  「拿開那些叉子吧」
[00:19:31.600 --> 00:19:34.900]  然後她很有自信地走過來
[00:19:34.900 --> 00:19:36.000]  「有沒有炭呢」
[00:19:36.000 --> 00:19:37.200]  我們說有
[00:19:37.200 --> 00:19:39.900]  「整包炭在這裡都不放炭進去」
[00:19:39.900 --> 00:19:42.800]  我們就放炭進去
[00:19:42.800 --> 00:19:44.200]  然後放完炭之後
[00:19:44.200 --> 00:19:47.700]  我不知道她從哪裡拿了一把大攜扇出來
[00:19:47.700 --> 00:19:49.600]  就一直撥
[00:19:49.600 --> 00:19:50.900]  一直撥那些炭
[00:19:50.900 --> 00:19:55.900]  我們看著那些炭火一直燒上來
[00:19:55.900 --> 00:20:00.300]  然後跟著說「現在燒雞翼吧」
[00:20:00.300 --> 00:20:03.500]  很記得那次的經歷
[00:20:03.500 --> 00:20:06.800]  那些炭不是放在紙袋裡
[00:20:06.800 --> 00:20:08.600]  是拿出來
[00:20:08.600 --> 00:20:12.600]  然後撥著那些火
[00:20:12.600 --> 00:20:14.600]  形容一個字眼
[00:20:14.600 --> 00:20:15.800]  英文所說
[00:20:15.800 --> 00:20:17.900]  Fan into flame
[00:20:17.900 --> 00:20:20.500]  再如火挑黃
[00:20:20.500 --> 00:20:23.100]  是叫你將已經有的炭
[00:20:23.100 --> 00:20:27.100]  有的恩典和能力拿出來
[00:20:27.100 --> 00:20:28.500]  運用它
[00:20:28.500 --> 00:20:31.900]  讓它能夠發揮出最大的作用
[00:20:31.900 --> 00:20:36.300]  可以能夠去完成神給你的託付
[00:20:36.300 --> 00:20:37.900]  為什麼可以這樣做呢?
[00:20:37.900 --> 00:20:40.200]  聖經很直接地說一句話
[00:20:40.200 --> 00:20:42.600]  大家讀剛才的聖經的時候
[00:20:42.600 --> 00:20:46.300]  會留意到第七節
[00:20:46.300 --> 00:20:49.800]  「聖話將自己因此如火一樣再挑黃
[00:20:49.800 --> 00:20:54.600]  因為神所賜給我們的不是膽怯的靈
[00:20:54.600 --> 00:20:58.800]  而是有能力、仁愛和自律的靈」
[00:20:58.800 --> 00:21:02.300]  神所賜給我們的不是膽怯的靈
[00:21:02.300 --> 00:21:04.400]  如果你有時候為主作見證
[00:21:04.400 --> 00:21:06.300]  感覺膽怯
[00:21:06.300 --> 00:21:09.900]  你知道那個不是從神來的
[00:21:09.900 --> 00:21:12.000]  神已經賜給你的那個
[00:21:12.000 --> 00:21:15.400]  是剛強和能力的靈
[00:21:15.400 --> 00:21:17.000]  這個不是說你的性格
[00:21:17.000 --> 00:21:20.100]  有些人性格比較強、自信大
[00:21:20.100 --> 00:21:25.000]  或者說話好像是大無畏精神說話
[00:21:25.000 --> 00:21:26.400]  不是性格
[00:21:26.400 --> 00:21:33.000]  是說聖靈在你心裡面所賜給你的能力
[00:21:33.000 --> 00:21:34.000]  在聖經講述
[00:21:34.000 --> 00:21:36.500]  是神已經賜下的
[00:21:36.500 --> 00:21:40.100]  而且在仁愛當中撥出那種能力
[00:21:40.100 --> 00:21:42.400]  再是一種聖經所說的自律
[00:21:42.400 --> 00:21:46.100]  或者說很適當地、有節制地
[00:21:46.100 --> 00:21:52.700]  能夠運用到恰當好處來表達出來
[00:21:52.700 --> 00:21:54.700]  當然每個人有的恩賜
[00:21:54.700 --> 00:21:57.200]  是需要經過一段時間才會成熟的
[00:21:57.200 --> 00:22:00.600]  或者你發覺好像不太夠膽
[00:22:00.600 --> 00:22:03.500]  或者覺得好像不太知道怎麼表達
[00:22:03.500 --> 00:22:06.100]  但是恩賜是經過一段日子之後
[00:22:06.100 --> 00:22:08.400]  是會越用越成熟
[00:22:08.400 --> 00:22:10.500]  而發揮更強的作用
[00:22:10.500 --> 00:22:14.600]  但是恩賜已經放在你心中
[00:22:14.600 --> 00:22:19.200]  讓你可以放膽去見證上帝
[00:22:19.200 --> 00:22:20.200]  當你這樣說的時候
[00:22:20.200 --> 00:22:22.500]  說神所賜的不是膽怯的心
[00:22:22.500 --> 00:22:24.500]  其實有一個含義就是
[00:22:24.500 --> 00:22:27.900]  神是不願意我們因為祂所賜給我們的恩賜
[00:22:27.900 --> 00:22:31.800]  而會感覺羞愧
[00:22:31.800 --> 00:22:33.600]  我想像一個處境
[00:22:33.600 --> 00:22:36.800]  神將一把屬靈的寶劍
[00:22:36.800 --> 00:22:39.400]  聖靈的寶劍賜了給你
[00:22:39.400 --> 00:22:41.600]  你拿著一把寶劍
[00:22:41.600 --> 00:22:43.600]  突然間見到有人走過來的時候
[00:22:43.600 --> 00:22:44.900]  對方問你
[00:22:44.900 --> 00:22:46.900]  你拿著什麼?
[00:22:46.900 --> 00:22:48.900]  你就說
[00:22:48.900 --> 00:22:52.000]  沒什麼 一條草而已
[00:22:52.000 --> 00:22:54.000]  對不起 我妨礙你視線
[00:22:54.000 --> 00:22:57.200]  我先收起來
[00:22:57.200 --> 00:22:59.800]  神所賜的不是膽怯的靈
[00:22:59.800 --> 00:23:03.200]  你是已經領受了神給你的
[00:23:03.200 --> 00:23:06.800]  剛強仁愛和謹守的心
[00:23:06.800 --> 00:23:08.400]  因此你不需要膽怯
[00:23:08.400 --> 00:23:12.500]  你放膽去表達出來
[00:23:12.500 --> 00:23:14.800]  去活出來
[00:23:14.800 --> 00:23:19.400]  我最近再看一些在中國教會的小小歷史的時候
[00:23:19.400 --> 00:23:20.400]  我察覺一件事情
[00:23:20.400 --> 00:23:23.000]  我很想和各位節目分享
[00:23:23.000 --> 00:23:26.500]  在我們很近的廣東省
[00:23:26.500 --> 00:23:28.400]  一個地方叫清遠
[00:23:28.400 --> 00:23:31.200]  清遠地區在早二三十年
[00:23:31.200 --> 00:23:35.000]  很多的城鎮是沒有人信主的
[00:23:35.000 --> 00:23:37.600]  其中一個城鎮叫做陽山鎮
[00:23:37.600 --> 00:23:42.000]  這個鎮裡面是沒有一個人信主的
[00:23:42.000 --> 00:23:44.800]  但是上帝的工作很奇妙
[00:23:44.800 --> 00:23:46.900]  在當中有一位太太
[00:23:46.900 --> 00:23:47.900]  她有一個女兒
[00:23:47.900 --> 00:23:51.300]  女兒有小手術要進醫院做
[00:23:51.300 --> 00:23:53.700]  因此祂就常常去探望她
[00:23:53.700 --> 00:23:54.800]  在探望的過程當中
[00:23:54.800 --> 00:23:56.500]  隔離病床的病友熟悉了
[00:23:56.500 --> 00:23:58.200]  她的家人也熟悉了
[00:23:58.200 --> 00:24:00.200]  所以經常有些聊天
[00:24:00.200 --> 00:24:02.400]  有一次隔離病友
[00:24:02.400 --> 00:24:06.600]  她的一個很遠方的親戚來探望她
[00:24:06.600 --> 00:24:08.700]  這位竟然是一位教徒
[00:24:08.700 --> 00:24:11.800]  當時是一九九零年
[00:24:11.800 --> 00:24:13.500]  他們來探望她的時候
[00:24:13.500 --> 00:24:15.500]  關心自己的親人
[00:24:15.500 --> 00:24:19.000]  留意到這位太太和她的女兒
[00:24:19.000 --> 00:24:21.700]  這位教徒就跟她說
[00:24:21.700 --> 00:24:25.300]  你可不可以讓我為你的女兒祈禱
[00:24:25.300 --> 00:24:29.300]  有一位主耶穌祂會賜福你們
[00:24:29.300 --> 00:24:31.600]  其實當時說這句話也不是太容易
[00:24:31.600 --> 00:24:33.000]  在那個年代
[00:24:33.000 --> 00:24:36.700]  但仍然有很多在內地裡面的人
[00:24:36.700 --> 00:24:38.300]  他們都會覺得
[00:24:38.300 --> 00:24:41.500]  基督教是一個洋教
[00:24:41.500 --> 00:24:42.900]  基督教是一些
[00:24:42.900 --> 00:24:46.400]  所謂帝國主義者入侵的工具
[00:24:46.400 --> 00:24:50.500]  很多無神論的思想在他們心裡面
[00:24:50.500 --> 00:24:52.100]  當時這位教徒
[00:24:52.100 --> 00:24:53.800]  他不介意對方怎麼看
[00:24:53.800 --> 00:24:54.900]  就主動地說
[00:24:54.900 --> 00:24:55.800]  不如你給我
[00:24:55.800 --> 00:24:57.900]  可以為你的女兒祈禱
[00:24:57.900 --> 00:25:00.700]  對方出於一份好奇
[00:25:00.700 --> 00:25:02.900]  就撇開一些之前的思想
[00:25:02.900 --> 00:25:06.500]  好啊 你試試為她祈禱吧
[00:25:06.500 --> 00:25:08.300]  祈禱過程當中他有一些感動
[00:25:08.300 --> 00:25:10.700]  他很想知道多一點關於基督教
[00:25:10.700 --> 00:25:12.700]  因為從未聽過基督教的事情
[00:25:12.700 --> 00:25:14.700]  因此這位基督徒就幫他講述
[00:25:14.700 --> 00:25:17.400]  基督信仰的事情
[00:25:17.400 --> 00:25:18.400]  他很感謝神
[00:25:18.400 --> 00:25:19.200]  也很奇妙
[00:25:19.200 --> 00:25:21.200]  這位太太和他的女兒
[00:25:21.200 --> 00:25:23.300]  當場信了耶穌
[00:25:23.300 --> 00:25:25.300]  也是他們整個城鎮
[00:25:25.300 --> 00:25:28.500]  陽山鎮的第一個信主的人
[00:25:28.500 --> 00:25:29.700]  這位姐妹信了主之後
[00:25:29.700 --> 00:25:31.700]  回到自己的城鎮
[00:25:31.700 --> 00:25:32.800]  有一個很特別的感動
[00:25:32.800 --> 00:25:35.700]  很想和別人分享自己所認識的主耶穌
[00:25:35.700 --> 00:25:37.900]  因此後來就在過程當中
[00:25:37.900 --> 00:25:42.400]  帶領了七個人信主
[00:25:42.400 --> 00:25:46.100]  當時是1992年
[00:25:46.100 --> 00:25:48.100]  1991年的時間
[00:25:48.100 --> 00:25:49.700]  但是很快就隔了一年
[00:25:49.700 --> 00:25:53.500]  1992年竟然有七十個人信耶穌
[00:25:53.500 --> 00:25:54.700]  但這位姐妹就發覺
[00:25:54.700 --> 00:25:55.700]  我不懂的
[00:25:55.700 --> 00:25:57.500]  我聖經也沒有
[00:25:57.500 --> 00:26:00.900]  她就去了清遠市的教會
[00:26:00.900 --> 00:26:03.900]  去和當地的牧者信徒聊天
[00:26:03.900 --> 00:26:05.700]  再進一步學習聖經
[00:26:05.700 --> 00:26:07.100]  然後拿著一本聖經
[00:26:07.100 --> 00:26:09.100]  拿著一些福音的冊子
[00:26:09.100 --> 00:26:11.300]  回到自己的城鎮
[00:26:11.300 --> 00:26:12.900]  她就很奇妙地工作
[00:26:12.900 --> 00:26:14.700]  在過程當中
[00:26:14.700 --> 00:26:16.300]  有更多人信主
[00:26:16.300 --> 00:26:17.100]  再過一年
[00:26:17.100 --> 00:26:18.700]  1994年
[00:26:18.700 --> 00:26:21.300]  有一百五十人信主
[00:26:21.300 --> 00:26:23.700]  到後來大概十年之後
[00:26:23.700 --> 00:26:25.500]  大概二千年的時候
[00:26:25.500 --> 00:26:27.100]  這個陽山鎮
[00:26:27.100 --> 00:26:29.700]  有超過一千人受浸
[00:26:29.700 --> 00:26:33.500]  有兩間很蓬勃的教會
[00:26:33.500 --> 00:26:34.300]  當我讀的時候
[00:26:34.300 --> 00:26:35.100]  我心裡就想
[00:26:35.100 --> 00:26:37.300]  什麼事情讓這個
[00:26:37.300 --> 00:26:39.300]  完全沒有人信主的城鎮
[00:26:39.300 --> 00:26:44.700]  可以變得有福音的光照進去呢?
[00:26:44.700 --> 00:26:46.900]  是因為一位姐妹
[00:26:46.900 --> 00:26:49.700]  去到一個遠處的醫院
[00:26:49.700 --> 00:26:54.300]  是和一個不認識的人祈禱
[00:26:54.300 --> 00:26:57.700]  而一步步成全
[00:26:57.700 --> 00:27:00.300]  很多時候你會意想不到
[00:27:00.300 --> 00:27:02.500]  上帝用你
[00:27:02.500 --> 00:27:06.900]  而產生很重要的叫人得生命的工作
[00:27:06.900 --> 00:27:08.100]  但是當時這位姐妹
[00:27:08.100 --> 00:27:09.900]  大概都可以去擔心
[00:27:09.900 --> 00:27:11.900]  別人不會接受
[00:27:11.900 --> 00:27:15.500]  別人會覺得我是在傳揚教
[00:27:15.500 --> 00:27:17.900]  但是在她的那種勇氣裡面
[00:27:17.900 --> 00:27:21.100]  神給她有奇妙的恩惠
[00:27:21.100 --> 00:27:23.500]  而賜福她所做
[00:27:23.500 --> 00:27:25.300]  當你再讀的時候
[00:27:25.300 --> 00:27:27.700]  所以保羅就繼續和大家說
[00:27:27.700 --> 00:27:31.300]  我們再看聖經
[00:27:31.300 --> 00:27:32.900]  當保羅說完這句話之後
[00:27:32.900 --> 00:27:34.300]  他就在第八節說
[00:27:34.300 --> 00:27:39.500]  所以不要以給我們的主作見證
[00:27:39.500 --> 00:27:41.300]  當作羞恥
[00:27:41.300 --> 00:27:43.700]  就算別人好像拒絕不接納
[00:27:43.700 --> 00:27:45.700]  你不要當作羞恥
[00:27:45.700 --> 00:27:46.500]  中間再說
[00:27:46.500 --> 00:27:49.100]  卻要為了福音的緣故
[00:27:49.100 --> 00:27:50.900]  靠著神的大能
[00:27:50.900 --> 00:27:53.500]  與我同壽磨練
[00:27:53.500 --> 00:27:55.100]  是靠著神的大能
[00:27:55.100 --> 00:27:58.900]  來面對可能會有的羞辱
[00:27:58.900 --> 00:28:01.300]  或者甚至是苦難
[00:28:01.300 --> 00:28:01.900]  各位靈姐妹
[00:28:01.900 --> 00:28:05.300]  今天我們在香港這個城市
[00:28:05.300 --> 00:28:08.900]  其實不會有很多什麼苦難
[00:28:08.900 --> 00:28:10.700]  但是當然也會有不同的
[00:28:10.700 --> 00:28:13.300]  可能一些取笑
[00:28:13.300 --> 00:28:14.500]  或者一些拒絕
[00:28:14.500 --> 00:28:16.100]  或者一些責備
[00:28:16.100 --> 00:28:17.500]  但是保羅就說
[00:28:17.500 --> 00:28:20.100]  他在我自己的經歷裡面
[00:28:20.100 --> 00:28:21.500]  在這些苦難當中
[00:28:21.500 --> 00:28:24.700]  相信大能超過了他的苦難
[00:28:24.700 --> 00:28:28.100]  以至他仍然可以作神給他的託付
[00:28:28.100 --> 00:28:30.900]  所以下面他再講出他自己的見證
[00:28:30.900 --> 00:28:32.700]  大家再讀下去
[00:28:32.700 --> 00:28:35.100]  在下面的第十二節
[00:28:35.100 --> 00:28:36.100]  保羅就說
[00:28:36.100 --> 00:28:37.100]  為了這緣故
[00:28:37.100 --> 00:28:39.300]  我又受這些苦
[00:28:39.300 --> 00:28:41.300]  但我自己不以為恥
[00:28:41.300 --> 00:28:41.900]  因為
[00:28:41.900 --> 00:28:42.500]  為什麼呢?
[00:28:42.500 --> 00:28:46.500]  我知道我所信的是誰
[00:28:46.500 --> 00:28:48.900]  那位是天地的真神
[00:28:48.900 --> 00:28:53.700]  那位是次下福音的上帝
[00:28:53.700 --> 00:28:56.100]  是使人得救的福音
[00:28:56.100 --> 00:28:57.900]  他認識這位上帝
[00:28:57.900 --> 00:29:01.900]  也深信他能保守我所交託他的
[00:29:01.900 --> 00:29:03.300]  直到那日
[00:29:03.300 --> 00:29:05.300]  這裡的經文也可以翻譯做
[00:29:05.300 --> 00:29:10.900]  也深信他能保守他所交託我的
[00:29:10.900 --> 00:29:13.700]  上帝將他的職份託付給我
[00:29:13.700 --> 00:29:15.700]  保羅就很清楚地相信
[00:29:15.700 --> 00:29:20.100]  他一定會按照我所需要的幫助
[00:29:20.100 --> 00:29:21.700]  來幫助我
[00:29:21.700 --> 00:29:23.700]  保守我能夠完成
[00:29:23.700 --> 00:29:25.500]  所以他不怕
[00:29:25.500 --> 00:29:31.900]  所以他繼續放膽去做主自己的工作
[00:29:31.900 --> 00:29:32.900]  我再講一件事情
[00:29:32.900 --> 00:29:36.900]  今早我在中學生當中提到
[00:29:36.900 --> 00:29:39.500]  我提到一些中學的經歷
[00:29:39.500 --> 00:29:42.900]  你們可能都過了中學的時期
[00:29:42.900 --> 00:29:46.700]  但我也想回一件事情
[00:29:46.700 --> 00:29:48.300]  在很多年前
[00:29:48.300 --> 00:29:50.100]  我在中學生的時候
[00:29:50.100 --> 00:29:52.300]  我讀書成績一般
[00:29:52.300 --> 00:29:54.900]  所以進了另一間學校
[00:29:54.900 --> 00:29:55.900]  讀裕科
[00:29:55.900 --> 00:29:57.100]  現在沒有裕科了
[00:29:57.100 --> 00:30:00.900]  但當時進了一間私立的裕科學校
[00:30:00.900 --> 00:30:05.100]  全部的同學都是從其他學校轉過來的
[00:30:05.100 --> 00:30:06.700]  大家都是愁眉苦臉
[00:30:06.700 --> 00:30:08.500]  覺得現在讀不了書
[00:30:08.500 --> 00:30:10.700]  現在要試一下可不可以再讀上去
[00:30:10.700 --> 00:30:12.700]  考入大學
[00:30:12.700 --> 00:30:15.300]  在那段時間我們都很多擔心
[00:30:15.300 --> 00:30:16.900]  同學之間有幾位教徒
[00:30:16.900 --> 00:30:19.100]  但是他們有好幾位
[00:30:19.100 --> 00:30:21.900]  仍然覺得不要只顧著自己讀書
[00:30:21.900 --> 00:30:23.300]  也要趁著這個機會
[00:30:23.300 --> 00:30:25.900]  因為兩年之後大家就不會見到了
[00:30:25.900 --> 00:30:29.100]  可不可以真的傳福音呢?
[00:30:29.100 --> 00:30:31.500]  當時有兩位同學
[00:30:31.500 --> 00:30:33.500]  他們很有動力
[00:30:33.500 --> 00:30:36.900]  跟同學傾信仰
[00:30:36.900 --> 00:30:38.900]  後來也邀請一些同學
[00:30:38.900 --> 00:30:41.500]  我們後來組成三人的小組
[00:30:41.500 --> 00:30:43.900]  我們在午餐的時候
[00:30:43.900 --> 00:30:45.700]  當時午餐有些空間
[00:30:45.700 --> 00:30:46.700]  我們就邀請同學
[00:30:46.700 --> 00:30:48.500]  不如我們一起看看聖經
[00:30:48.500 --> 00:30:50.900]  聖經裡面有很多很好的教導
[00:30:50.900 --> 00:30:55.300]  有三位同學答應來參加查經班
[00:30:55.300 --> 00:30:56.900]  跟他們一路查聖經
[00:30:56.900 --> 00:30:59.300]  其中一位慢慢沒有興趣走了
[00:30:59.300 --> 00:31:00.900]  但是有兩位一路願意聽
[00:31:00.900 --> 00:31:02.300]  一路願意聽
[00:31:02.300 --> 00:31:03.500]  我們很感謝上帝
[00:31:03.500 --> 00:31:06.100]  我們可以跟他們再清楚講述福音
[00:31:06.100 --> 00:31:09.700]  然後接著他們兩個都順利了
[00:31:09.700 --> 00:31:11.100]  我們很感謝神
[00:31:11.100 --> 00:31:14.100]  但是意想不到就是在畢業之後
[00:31:14.100 --> 00:31:16.100]  他們兩個人的成績
[00:31:16.100 --> 00:31:18.900]  是令到我們眼睛放大
[00:31:18.900 --> 00:31:21.100]  因為他們兩位都拿了4A
[00:31:21.100 --> 00:31:23.300]  全部A進了大學
[00:31:23.300 --> 00:31:28.100]  好像是一些很好的
[00:31:28.100 --> 00:31:32.700]  他們自己想入的學科
[00:31:32.700 --> 00:31:35.300]  後來我們一路聯絡的時候
[00:31:35.300 --> 00:31:36.500]  也意想不到
[00:31:36.500 --> 00:31:38.500]  其中一位同學今天
[00:31:38.500 --> 00:31:41.500]  是香港一間神學院的院長
[00:31:41.500 --> 00:31:42.900]  另一位同學
[00:31:42.900 --> 00:31:45.300]  他後來在外國生活
[00:31:45.300 --> 00:31:47.700]  在教會裡面很積極的
[00:31:47.700 --> 00:31:50.900]  一路侍奉上帝
[00:31:50.900 --> 00:31:52.500]  當我想起那個時候
[00:31:52.500 --> 00:31:54.100]  如果當時我們說
[00:31:54.100 --> 00:31:55.700]  喂 你要顧著
[00:31:55.700 --> 00:31:56.900]  自己搞不定的
[00:31:56.900 --> 00:31:58.500]  你用那麼多時間
[00:31:58.500 --> 00:32:01.900]  你進不了大學的
[00:32:01.900 --> 00:32:03.500]  也都可以擔心
[00:32:03.500 --> 00:32:04.300]  你不要搞人
[00:32:04.300 --> 00:32:05.700]  人家會覺得你煩著他
[00:32:05.700 --> 00:32:07.300]  阻礙他的時間
[00:32:07.300 --> 00:32:09.300]  但是感謝神給這群同學
[00:32:09.300 --> 00:32:11.900]  有心在其中來服侍的時候
[00:32:11.900 --> 00:32:13.500]  也都叫我們意想不到
[00:32:13.500 --> 00:32:14.900]  上帝用我們
[00:32:14.900 --> 00:32:18.300]  能夠將福音帶給這兩位同學
[00:32:18.300 --> 00:32:19.700]  也都想不到
[00:32:19.700 --> 00:32:21.700]  神是讓他們將來成為
[00:32:21.700 --> 00:32:24.100]  神的重用的僕人
[00:32:24.100 --> 00:32:24.500]  各位聽眾
[00:32:24.500 --> 00:32:26.100]  節目在這裡說一件事情
[00:32:26.100 --> 00:32:30.700]  你再留意聖經下面第十三節
[00:32:30.700 --> 00:32:31.500]  在這個過程當中
[00:32:31.500 --> 00:32:33.500]  有些時候面對一些的威嚇
[00:32:33.500 --> 00:32:35.300]  一些的困難
[00:32:35.300 --> 00:32:36.100]  但是保羅就說
[00:32:36.100 --> 00:32:37.500]  你要靠著
[00:32:37.500 --> 00:32:41.500]  在基督耶穌裡的信心和愛心
[00:32:41.500 --> 00:32:45.100]  常常堅守從我子女聽過的話
[00:32:45.100 --> 00:32:48.100]  作為純正話語的模範
[00:32:48.100 --> 00:32:48.700]  十四節
[00:32:48.700 --> 00:32:51.900]  又要靠著那處在我們裡面的聖靈
[00:32:51.900 --> 00:32:54.900]  保守所交託你的善導
[00:32:54.900 --> 00:32:56.300]  兩個的依靠
[00:32:56.300 --> 00:32:56.700]  第一
[00:32:56.700 --> 00:33:00.300]  依靠在主裡面所給你的信心和愛心
[00:33:00.300 --> 00:33:00.700]  第二
[00:33:00.700 --> 00:33:03.300]  依靠著在你裡面的聖靈
[00:33:03.300 --> 00:33:05.700]  去堅守著
[00:33:05.700 --> 00:33:06.700]  第一
[00:33:06.700 --> 00:33:11.100]  保持著那份的信心和愛心
[00:33:11.100 --> 00:33:13.700]  產生那種福音的見證
[00:33:13.700 --> 00:33:14.500]  第二
[00:33:14.500 --> 00:33:16.700]  堅守著福音的內容
[00:33:16.700 --> 00:33:19.500]  不因為對方可能會不接受
[00:33:19.500 --> 00:33:22.300]  因此你將福音的內容淡化了
[00:33:22.300 --> 00:33:24.300]  或者改變了
[00:33:24.300 --> 00:33:27.100]  而是堅守在神的福音的真道裡面
[00:33:27.100 --> 00:33:30.100]  堅守在那個見證裡面
[00:33:30.100 --> 00:33:31.700]  正因為上帝的應許
[00:33:31.700 --> 00:33:34.100]  就是祂要賜你的能力
[00:33:34.100 --> 00:33:36.700]  以至你能夠完成祂的託付
[00:33:36.700 --> 00:33:40.700]  所以不要膽怯
[00:33:40.700 --> 00:33:46.300]  在主裡面是已經有所賜的能力
[00:33:46.300 --> 00:33:47.100]  各位弟妹
[00:33:47.100 --> 00:33:51.500]  我們感謝上帝
[00:33:51.500 --> 00:33:54.300]  因為祂將福音賜給我們
[00:33:54.300 --> 00:33:55.900]  但是你也知道
[00:33:55.900 --> 00:33:59.300]  上帝要將完全的恩典賜下
[00:33:59.300 --> 00:34:02.900]  就是讓你成為恩典的管道
[00:34:02.900 --> 00:34:04.900]  所以你去傳掌主的福音
[00:34:04.900 --> 00:34:06.300]  見證主的福音
[00:34:06.300 --> 00:34:08.100]  放開你的膽量
[00:34:08.100 --> 00:34:12.100]  因為知道神所賜的不是膽怯的心
[00:34:12.100 --> 00:34:13.700]  而是剛強
[00:34:13.700 --> 00:34:15.100]  仁愛
[00:34:15.100 --> 00:34:17.900]  以及謹守自律的心
[00:34:17.900 --> 00:34:27.300]  我們一起來祈禱
[00:34:27.300 --> 00:34:29.700]  我請大家再次為你自己
[00:34:29.700 --> 00:34:32.100]  能夠見證主的福音
[00:34:32.100 --> 00:34:33.500]  你向主祈禱
[00:34:33.500 --> 00:34:38.500]  求主重新將你心中的火挑旺起來
[00:34:38.500 --> 00:35:05.500]  你為自己禱告
[00:35:08.500 --> 00:35:11.500]  親愛的主我們同心禱告
[00:35:11.500 --> 00:35:19.500]  主如果我們已經將傳福音的熱誠消滅了
[00:35:19.500 --> 00:35:25.500]  或者我們已經很多年沒有跟別人分享自己得救的見證
[00:35:25.500 --> 00:35:31.500]  主我們求祢再次在我們心中燃點這把火
[00:35:31.500 --> 00:35:33.500]  求祢再次感動我們
[00:35:33.500 --> 00:35:34.500]  激勵我們
[00:35:34.500 --> 00:35:38.500]  知道是祢賜恩的一份託付
[00:35:38.500 --> 00:35:43.500]  我們就靠著祢所賜的能力去作成
[00:35:43.500 --> 00:35:45.500]  主不是出於勉強
[00:35:45.500 --> 00:35:49.500]  而是主給我們靠著耶穌基督所賜的愛心
[00:35:49.500 --> 00:35:54.500]  心中有一份很願意來關切別人需要的心
[00:35:54.500 --> 00:35:58.500]  以致我們能夠帶著一份甘心樂意
[00:35:58.500 --> 00:36:00.500]  喜樂的心來祈禱
[00:36:00.500 --> 00:36:04.500]  以致我們能夠帶著一份甘心樂意
[00:36:04.500 --> 00:36:06.500]  喜樂的心來見證祢
[00:36:06.500 --> 00:36:08.500]  主求祢這樣的幫助
[00:36:08.500 --> 00:36:10.500]  讓我們在前面
[00:36:10.500 --> 00:36:12.500]  我們服侍祢見證祢的時候
[00:36:12.500 --> 00:36:15.500]  我們都可以在祢眼前更大的忘恩
[00:36:15.500 --> 00:36:17.500]  誰聽我們祈禱
[00:36:17.500 --> 00:36:19.500]  奉耶穌基督成名求
[00:36:19.500 --> 00:36:21.500]  最後我想補充一句
[00:36:21.500 --> 00:36:24.500]  大家可能都會知道教會在2017年
[00:36:24.500 --> 00:36:28.500]  我們有一個很特別的一種鼓勵
[00:36:28.500 --> 00:36:30.500]  鼓勵弟兄姊妹今年
[00:36:30.500 --> 00:36:34.500]  每一個人帶領一位朋友信主
[00:36:34.500 --> 00:36:37.500]  一位?很少的
[00:36:37.500 --> 00:36:40.500]  或者一位?很難的
[00:36:40.500 --> 00:36:42.500]  無論多或少
[00:36:42.500 --> 00:36:44.500]  你向神求
