
[00:00:00.000 --> 00:00:04.140]  好,現在就回到我們今天講的經文。
[00:33:01.660 --> 00:33:18.660]  有時候我們坐在這裡看出去,看不見這些家庭,唯有你走進人群裡面,好像耶穌一樣才看得見,管會堂的看不見。
[00:33:18.660 --> 00:33:34.660]  因為他又要看很多教會裡面的事情,會堂裡面的事情,因為他的孩子,他的家庭已經很多忙的地方,你也是啊,可能你家裡面很多事情很忙啊。
[00:33:34.660 --> 00:33:53.660]  但是神要我們走進人群裡面,人群裡面去發現那些裡面的家庭,他的困難,你看見他們的孩子的情況,看見那些生病的人的情況,可能你也可以幫助他們。
[00:33:53.660 --> 00:34:10.660]  你說,哇,我年長一點啊,現在我沒有什麼可以做了,是不一定啊,你願意去探訪的時候,你不知道神怎麼樣用你,可能就是你的關懷要讓年輕人改變。
[00:34:10.660 --> 00:34:32.660]  有一個弟兄,他70歲了,他探訪一個年輕人,他幾歲還記得嗎?11歲,但是他每天躲在家裡面,原因很簡單,媽媽沒有錢給他去唱卡拉OK,去玩啊,看戲啊,沒有錢嘛。
[00:34:32.660 --> 00:34:46.660]  最好的,最便宜的就是玩手機啦,不是玩手機,就是想動漫界啊,拿些什麼東西來看。
[00:34:46.660 --> 00:35:07.660]  所以他每天就在家裡面,但是那個弟兄70歲的弟兄願意去探訪的時候,第一次,那個男生就是躲在房子裡面不願意出來,第二次也不願意出來,他每個月去探訪他。
[00:35:07.660 --> 00:35:19.660]  人家弟差不多,我也記不得了,可能是三四個月以後,那個男生第四次就出來打交夫,然後就走掉了。
[00:35:19.660 --> 00:35:44.660]  但是他那個老人家就是這樣去,一年以後,那個男生願意跟他談,談起來以後,那個男生慢慢改變,11歲的男孩子慢慢去願意改變,後來他願意參加教會裡面的活動,後來現在已經在教會裡面很好的服侍,已經是基督徒。
[00:35:44.660 --> 00:35:58.660]  所以我們不知道,你說我70歲了,我們要不要爬樓梯去賞一些公屋也困難啊,沒關係,坐信仰機拿一些公屋,你也可以去探訪。
[00:35:58.660 --> 00:36:12.660]  所以我們真的要把握這個機會去找一些家庭,在當中的,不知道神怎麼樣用我們,在不同的屋邨裡面都有這個困難。
[00:36:12.660 --> 00:36:24.660]  另外就是有很多劏房的地方,劏房你們都知道現在很少的,很少,環境很差,所以我們要去關懷他們。
[00:36:24.660 --> 00:36:35.660]  現在越來越多,柬嶺也有很多,因為其實柬嶺附近有一個宮廈也有劏房的,你知道哪一個地方嗎?
[00:36:35.660 --> 00:36:55.660]  其實你後面他們說有,我也不知道哪裡,我下一次有機會問一問,就是後面有一層,你看外面就知道有很多鞋子放在門口的,就是哪裡,在捷運區的,就是在後面有一棟舊一點的,就是有人住在裡面的。
[00:36:55.660 --> 00:37:16.660]  為什麼要住在裡面?便宜一點,租金。我剛剛昨天才搬家,因為那個業主,我之前住的地方2萬,他要加我2萬3千塊,很貴,現在的租金很貴。
[00:37:16.660 --> 00:37:29.660]  所以沒辦法的時候小一點的,劏房。有一些劏房不是這麼好看的,有些是好一點的,你看那個環境是好一點的,但是有一些就是差一點。
[00:37:29.660 --> 00:37:54.660]  我們探訪一個老人家,結果他就是住在捷運,然後你看見上面有一個人,我們跟一個弟兄,跟那個老人家去談的時候,上面的就是聽,在觀塘的地方,有一些地方就是這樣的,所以你這樣,這個環境很差。
[00:37:54.660 --> 00:38:02.660]  我們也要探訪他們,所以有時候探訪只能夠兩個,三個,多的也沒有地方坐了。
[00:38:02.660 --> 00:38:16.660]  然後我們有時候走進這個母屋區,其他地方也是探訪他們,如果你們願意,多去看,多為他們禱告,神會用我們每一個。
[00:38:16.660 --> 00:38:25.660]  探訪就是有一個很可愛的,有時候用可愛這個也不好,你有沒有看過這個?
[00:38:25.660 --> 00:38:31.660]  這用,現在不是舊地方給你的,這給你的。
[00:38:31.660 --> 00:38:44.660]  什麼是借用?就是今天我們共同遵守的借用合約,我們常常說我們有快險,這是險班,這是什麼?
[00:38:44.660 --> 00:38:53.660]  他這個地方給你,一個月通知也不用,下個星期沒有了,我就不借給你了,但是你還要給他錢。
[00:38:53.660 --> 00:38:56.660]  但是你知道這個問題是什麼?常常搬家。
[00:38:56.660 --> 00:39:05.660]  有時候我們找那些不認識神的,他們住在探訪裡面,探訪當時他們有一些借用的,
[00:39:05.660 --> 00:39:17.660]  現在我不在那裡了,我爬到上去,我看不見你,你在哪裡?他說我現在已經搬了,搬到另外一條街裡面了。
[00:39:17.660 --> 00:39:26.660]  我說為什麼?剛剛他們不是借給我用了?我說你不是住在那裡了?他說原來是借給你用的,哪一個房子?
[00:39:26.660 --> 00:39:39.660]  誰也可能,因為香港沒有保護住的地方的人的法律,就是這樣,所以他們有很多困難當中。
[00:39:39.660 --> 00:39:59.660]  還有就是很多在捷運區有沒有?睡在街頭的人有沒有?知道嗎?有沒有?你猜有沒有?捷運區沒有,但是在北角啊,其他的地方都有很多的,如果你要探訪的話,我們可以帶你去。
[00:39:59.660 --> 00:40:15.660]  人數其實都不少的,他們的困難就是怎麼樣?就是沒有地方住,沒有地址,找工作很麻煩。
[00:40:15.660 --> 00:40:35.660]  你寫自己給老闆有沒有?沒地方住的,老闆也不請你了。所以其實我們真的要去跟他們宣揚神的愛,告訴他們神多麼愛他們。
[00:40:35.660 --> 00:40:47.660]  但是神用的不是apps,不是用哪些,是用你。唯有人願意去走的時候,我們才可以。
[00:40:47.660 --> 00:41:14.660]  所以我們剛才唱了一個和平之詞,我們也是,我們機構跟教會都是這樣,我們希望跟教會一同去探訪,去幫助他們,讓哪些人能夠可以跑到教會裡面,讓你們成為祂的祝福,讓他們成為其他人的祝福,一個一個把神的愛傳下去。
[00:41:14.660 --> 00:41:38.660]  我們忙自己家裡面的事情,我們可能只覺得自己做不了什麼,但是如果你願意的話,從禱告開始,看神怎麼樣用你,看神怎麼樣去把其他的生命帶到你的身旁,去關懷他。
[00:41:38.660 --> 00:41:53.660]  好像耶穌一樣,祂要你不但看見你十二年自己的家,祂要你看見過去同樣十二年,也是你的女兒,其實是神的女兒。
[00:41:53.660 --> 00:42:13.660]  在我們這裡以外,還有羊,他們也是神的女兒,他們沒有你們,他們不知道耶穌,唯有你可以改變,願我們一同禱告。
[00:42:13.660 --> 00:42:25.660]  天父上帝,我們感謝祢愛我們,讓我們今天有這個福氣,可以去禱告,可以去享受神裡對我們的愛。
[00:42:25.660 --> 00:42:43.660]  我們家庭積極謀福,神啊,求祢讓我們看見,看見耶穌所看見的,讓更多人能夠認識耶穌的大愛。
[00:42:43.660 --> 00:43:01.660]  求祢使用我們每一個,不單單看自己的事,還要看別人的事,謝謝祢愛我們,謝謝祢先愛我們,聽我們不配的禱告,奉主耶穌的名求。
