
[00:00:00.000 --> 00:00:04.400]  今天我們要一同來分享的新節目
[00:21:04.200 --> 00:21:07.200]  亞當一喫了分別三分數的果子
[00:21:07.200 --> 00:21:09.200]  他還活了
[00:21:09.200 --> 00:21:11.200]  一直活到九百多歲
[00:21:11.200 --> 00:21:14.200]  他當時並沒有直接就死掉
[00:21:14.200 --> 00:21:16.200]  但是他的靈死了
[00:21:16.200 --> 00:21:19.200]  所以當神來到伊甸園
[00:21:19.200 --> 00:21:22.200]  要跟亞當跟夏娃談話的時候
[00:21:22.200 --> 00:21:25.200]  亞當就躲起來不敢見神
[00:21:25.200 --> 00:21:29.200]  他們就躲起來跟神隔開了
[00:21:29.200 --> 00:21:32.200]  以後就被趕出伊甸園了
[00:21:32.200 --> 00:21:38.200]  人跟神的交通中間斷掉了
[00:21:38.200 --> 00:21:43.200]  這就是靈性的死靈死的
[00:21:43.200 --> 00:21:46.200]  第二種是身體的死
[00:21:46.200 --> 00:21:52.200]  身體的死就使得生命的功能完全喪失了
[00:21:52.200 --> 00:21:54.200]  不能腦子死了
[00:21:54.200 --> 00:21:56.200]  心死了
[00:21:56.200 --> 00:21:58.200]  脈搏停下來了
[00:21:58.200 --> 00:22:01.200]  呼吸也停掉了
[00:22:01.200 --> 00:22:06.200]  全部的一點點的功能都喪失了
[00:22:06.200 --> 00:22:15.200]  身體的死就是跟周圍的一切的人事物都隔絕了
[00:22:15.200 --> 00:22:21.200]  他跟他所愛的所親人隔開了
[00:22:21.200 --> 00:22:24.200]  他跟他所喜歡的一些東西一些事情
[00:22:24.200 --> 00:22:27.200]  他也沒有辦法再享受
[00:22:27.200 --> 00:22:30.200]  也不會對他有什麼影響了
[00:22:30.200 --> 00:22:34.200]  就對世上的一切他都是隔絕了
[00:22:34.200 --> 00:22:39.200]  所以聖經說人是出於塵土
[00:22:39.200 --> 00:22:41.200]  人是從土來的
[00:22:41.200 --> 00:22:44.200]  神用地上的塵土造人
[00:22:44.200 --> 00:22:50.200]  然後到了一定的時間就歸回塵土了
[00:22:50.200 --> 00:22:55.200]  這個是身體的死
[00:22:55.200 --> 00:23:01.200]  第三種就是永遠的死
[00:23:01.200 --> 00:23:04.200]  也就是第二次的死
[00:23:04.200 --> 00:23:06.200]  聖經有第二次的死
[00:23:06.200 --> 00:23:10.200]  我們身體的死是第一次的死
[00:23:10.200 --> 00:23:14.200]  如果他沒有救恩
[00:23:14.200 --> 00:23:16.200]  罪不得到赦免
[00:23:16.200 --> 00:23:20.200]  他跟神就永遠的隔絕
[00:23:20.200 --> 00:23:26.200]  那這個就是要受永遠的痛苦
[00:23:26.200 --> 00:23:32.200]  這第二次的死就是永遠的死
[00:23:32.200 --> 00:23:38.200]  如果我們本來是死在罪惡過患當中
[00:23:38.200 --> 00:23:41.200]  那我們將來離開世界
[00:23:41.200 --> 00:23:45.200]  我們的身體死將來還要復活
[00:23:45.200 --> 00:23:48.200]  我們這個是第一次的死
[00:23:48.200 --> 00:23:51.200]  那如果我們在我們第一次死的時候
[00:23:51.200 --> 00:23:55.200]  我們還不肯接受耶穌基督做救助
[00:23:55.200 --> 00:23:58.200]  還不肯相信神的話
[00:23:58.200 --> 00:24:01.200]  那將來到最後審判的時候
[00:24:01.200 --> 00:24:03.200]  就有第二次的死
[00:24:03.200 --> 00:24:08.200]  扔在火壺裏頭受永遠的痛苦
[00:24:08.200 --> 00:24:15.200]  這第二次死更重要的就是跟神永遠隔絕了
[00:24:15.200 --> 00:24:17.200]  當我們還沒得救以前
[00:24:17.200 --> 00:24:19.200]  我們跟神是隔絕的
[00:24:19.200 --> 00:24:21.200]  但那個時候還不是永遠
[00:24:21.200 --> 00:24:24.200]  如果我們相信接受耶穌的救助
[00:24:24.200 --> 00:24:26.200]  我們跟神和好了
[00:24:26.200 --> 00:24:28.200]  我們跟神恢復交通了
[00:24:28.200 --> 00:24:31.200]  那這個還不算永遠的隔絕
[00:24:31.200 --> 00:24:34.200]  可是如果我們離開世界以前
[00:24:34.200 --> 00:24:36.200]  一直不肯認罪違改
[00:24:36.200 --> 00:24:39.200]  不肯接受耶穌基督做救助
[00:24:39.200 --> 00:24:42.200]  那到最後審判的時候
[00:24:42.200 --> 00:24:46.200]  這第二次的死就永遠的隔絕了
[00:24:46.200 --> 00:24:50.200]  所以人的話可以有第一次的死
[00:24:50.200 --> 00:24:53.200]  但是千萬不能有第二次的死
[00:24:53.200 --> 00:24:55.200]  那是太可怕了
[00:24:55.200 --> 00:24:58.200]  所以我們爲什麼要相信耶穌基督呢
[00:24:58.200 --> 00:25:03.200]  我們就在這個神要接受這個救恩
[00:25:03.200 --> 00:25:08.200]  叫我們永遠的離開神的人回到神裏面來
[00:25:08.200 --> 00:25:10.200]  我們爲什麼對周圍的人
[00:25:10.200 --> 00:25:12.200]  對我們的親人要傳福音呢
[00:25:12.200 --> 00:25:16.200]  就盼望他們能夠有機會
[00:25:16.200 --> 00:25:20.200]  能夠在將來就是離開世界的時候
[00:25:20.200 --> 00:25:25.200]  以後還能夠將來回到神的家中
[00:25:25.200 --> 00:25:29.200]  不會永遠的與神隔絕
[00:25:29.200 --> 00:25:35.200]  隔絕在世上可能就一段時間是暫時的
[00:25:35.200 --> 00:25:41.200]  但是永遠的隔絕卻是非常非常可怕的
[00:25:41.200 --> 00:25:43.200]  所以聖經說呢
[00:25:43.200 --> 00:25:49.200]  罪的後果乃如是
[00:25:49.200 --> 00:25:51.200]  那我們就看看亞當的罪
[00:25:51.200 --> 00:25:54.200]  歸算到他的後代
[00:25:54.200 --> 00:25:56.200]  歸算到後代
[00:25:56.200 --> 00:25:58.200]  那就是說
[00:25:58.200 --> 00:26:02.200]  一是死就輪到衆人
[00:26:02.200 --> 00:26:04.200]  這個話
[00:26:04.200 --> 00:26:07.200]  這句話說的時候呢
[00:26:07.200 --> 00:26:10.200]  是我們還沒有剩下的一切
[00:26:10.200 --> 00:26:12.200]  就是亞當一犯罪的話
[00:26:12.200 --> 00:26:18.200]  衆人也都犯了罪
[00:26:18.200 --> 00:26:21.200]  因爲衆人都犯了罪
[00:26:21.200 --> 00:26:24.200]  所以從一人入了世界
[00:26:24.200 --> 00:26:25.200]  十又是從罪來的
[00:26:25.200 --> 00:26:27.200]  一是死就輪到衆人
[00:26:27.200 --> 00:26:30.200]  因爲衆人都犯了罪
[00:26:30.200 --> 00:26:32.200]  那衆人都犯了罪意思呢
[00:26:32.200 --> 00:26:40.200]  就是衆人
[00:26:40.200 --> 00:26:48.200]  這個死是每個人的結局
[00:26:48.200 --> 00:26:56.200]  意思就是我們衆人都在亞當裏頭犯了罪
[00:26:56.200 --> 00:26:57.200]  他的罪呢
[00:26:57.200 --> 00:27:02.200]  就歸算到他的每一個在亞當裏的人
[00:27:02.200 --> 00:27:05.200]  那因爲亞當的一次的過犯
[00:27:05.200 --> 00:27:07.200]  衆人都被定罪
[00:27:07.200 --> 00:27:09.200]  在五章十八節說的
[00:27:09.200 --> 00:27:14.200]  因一次的過犯衆人都被定罪
[00:27:14.200 --> 00:27:16.200]  亞當犯罪的時候
[00:27:16.200 --> 00:27:18.200]  我們還沒有生出來
[00:27:18.200 --> 00:27:19.200]  我們不存在
[00:27:19.200 --> 00:27:22.200]  但在亞當一犯罪的話呢
[00:27:22.200 --> 00:27:23.200]  神已經定歸
[00:27:23.200 --> 00:27:27.200]  以後從亞當裏頭出來的人
[00:27:27.200 --> 00:27:29.200]  都已經被定罪了
[00:27:29.200 --> 00:27:32.200]  因爲他們就成了罪人了
[00:27:32.200 --> 00:27:34.200]  這個罪人呢
[00:27:34.200 --> 00:27:41.200]  就是因爲亞當是人類的代表
[00:27:41.200 --> 00:27:42.200]  或者說呢
[00:27:42.200 --> 00:27:44.200]  他是一個利悅的
[00:27:44.200 --> 00:27:47.200]  神跟亞當有利的悅
[00:27:47.200 --> 00:27:51.200]  把一切的事情都交給他管
[00:27:51.200 --> 00:27:54.200]  他差不多是地上一個王一樣的
[00:27:54.200 --> 00:27:55.200]  但是呢
[00:27:55.200 --> 00:27:57.200]  有一個不可以做的
[00:27:57.200 --> 00:28:01.200]  就是不可以喫分別三無數的果子
[00:28:01.200 --> 00:28:04.200]  那個時候我們都沒有
[00:28:04.200 --> 00:28:07.200]  連下話都還沒有出來
[00:28:07.200 --> 00:28:09.200]  神跟亞當利的悅
[00:28:09.200 --> 00:28:10.200]  那亞當呢
[00:28:10.200 --> 00:28:13.200]  就成爲一個元首了
[00:28:13.200 --> 00:28:15.200]  所以他呢
[00:28:15.200 --> 00:28:16.200]  他一犯罪呢
[00:28:16.200 --> 00:28:21.200]  就決定了他的後代也都犯了罪
[00:28:21.200 --> 00:28:22.200]  這個講起來
[00:28:22.200 --> 00:28:27.200]  我們就不太容易想明白了
[00:28:27.200 --> 00:28:30.200]  但是我想起一個事情
[00:28:30.200 --> 00:28:32.200]  我們是那個時候
[00:28:32.200 --> 00:28:33.200]  在抗戰的時候
[00:28:33.200 --> 00:28:36.200]  我們是住在上海的
[00:28:36.200 --> 00:28:40.200]  那個時候我們日本人佔領上海
[00:28:40.200 --> 00:28:42.200]  所以我們從住的地方
[00:28:42.200 --> 00:28:44.200]  要過蘇州河的橋
[00:28:44.200 --> 00:28:46.200]  要到洪口去
[00:28:46.200 --> 00:28:48.200]  要過橋
[00:28:48.200 --> 00:28:50.200]  你看這橋上就有日本兵
[00:28:50.200 --> 00:28:53.200]  拿着槍就佔了你的地方
[00:28:53.200 --> 00:28:56.200]  過去的人都要向他鞠個躬
[00:28:56.200 --> 00:28:58.200]  你纔會過去
[00:28:58.200 --> 00:29:00.200]  你不跟他鞠躬呢
[00:29:00.200 --> 00:29:02.200]  他用槍來捅你
[00:29:02.200 --> 00:29:03.200]  打你
[00:29:03.200 --> 00:29:05.200]  罵你
[00:29:05.200 --> 00:29:09.200]  所以我們在要過橋以前
[00:29:09.200 --> 00:29:13.200]  心裏都挺害怕的
[00:29:13.200 --> 00:29:15.200]  不久
[00:29:15.200 --> 00:29:17.200]  1945年
[00:29:17.200 --> 00:29:20.200]  8月3號吧
[00:29:20.200 --> 00:29:22.200]  1945年
[00:29:22.200 --> 00:29:25.200]  日本天皇宣告投降
[00:29:25.200 --> 00:29:28.200]  他打了這麼多年仗以後
[00:29:28.200 --> 00:29:30.200]  他再沒法打下去了
[00:29:30.200 --> 00:29:32.200]  他就宣告投降
[00:29:32.200 --> 00:29:35.200]  這些人一投降啊
[00:29:35.200 --> 00:29:39.200]  蘇州河的橋上的日本兵
[00:29:39.200 --> 00:29:42.200]  就不那麼生氣了
[00:29:42.200 --> 00:29:44.200]  我看見有些日本兵
[00:29:44.200 --> 00:29:46.200]  坐在卡車裏面
[00:29:46.200 --> 00:29:48.200]  經過這個街道的時候
[00:29:48.200 --> 00:29:50.200]  有人用西瓜皮
[00:29:50.200 --> 00:29:52.200]  那8月份有西瓜
[00:29:52.200 --> 00:29:54.200]  有西瓜皮就扔日本兵
[00:29:54.200 --> 00:29:55.200]  他也不敢還手
[00:29:55.200 --> 00:29:56.200]  也不敢開槍
[00:29:56.200 --> 00:29:57.200]  什麼
[00:29:57.200 --> 00:30:00.200]  日本天皇說我投降了
[00:30:00.200 --> 00:30:03.200]  就代表你們全部都要投降了
[00:30:03.200 --> 00:30:04.200]  都投降了
[00:30:04.200 --> 00:30:07.200]  所以他一個人
[00:30:07.200 --> 00:30:09.200]  是日本的代表
[00:30:09.200 --> 00:30:12.200]  所以他投降了
[00:30:12.200 --> 00:30:15.200]  那麼就衆人都投降了
[00:30:15.200 --> 00:30:17.200]  這就是代表
[00:30:17.200 --> 00:30:18.200]  所以我們看見
[00:30:18.200 --> 00:30:20.200]  爲什麼說亞當犯罪
[00:30:20.200 --> 00:30:23.200]  弄到我們都是罪人呢
[00:30:23.200 --> 00:30:26.200]  他代表你啊
[00:30:26.200 --> 00:30:28.200]  慢慢我們看看
[00:30:28.200 --> 00:30:29.200]  這代表
[00:30:29.200 --> 00:30:31.200]  那就是不太公平啊
[00:30:31.200 --> 00:30:32.200]  很公平
[00:30:32.200 --> 00:30:35.200]  我們下面我們再看到
[00:30:35.200 --> 00:30:37.200]  所以衆人都犯了罪
[00:30:37.200 --> 00:30:39.200]  不是說每個人都犯了罪
[00:30:39.200 --> 00:30:40.200]  你犯了罪
[00:30:40.200 --> 00:30:41.200]  神看看你有多少罪
[00:30:41.200 --> 00:30:42.200]  然後跟你算
[00:30:42.200 --> 00:30:44.200]  你犯了罪了
[00:30:44.200 --> 00:30:46.200]  不是每個人都犯罪
[00:30:46.200 --> 00:30:48.200]  當然以後我們看見
[00:30:48.200 --> 00:30:49.200]  亞當的後代
[00:30:49.200 --> 00:30:52.200]  沒有一個人
[00:30:52.200 --> 00:30:54.200]  他懂事以後
[00:30:54.200 --> 00:30:57.200]  他都是一點罪都沒有犯過
[00:30:57.200 --> 00:30:58.200]  是
[00:30:58.200 --> 00:31:00.200]  但是呢
[00:31:00.200 --> 00:31:02.200]  這個不是說
[00:31:02.200 --> 00:31:03.200]  等他犯了罪以後
[00:31:03.200 --> 00:31:04.200]  纔是罪人
[00:31:04.200 --> 00:31:05.200]  他在亞當裏
[00:31:05.200 --> 00:31:08.200]  你只要是亞當的後代
[00:31:08.200 --> 00:31:10.200]  世界上的人啊
[00:31:10.200 --> 00:31:12.200]  都是亞當的後代
[00:31:12.200 --> 00:31:14.200]  都是亞當的後代
[00:31:14.200 --> 00:31:18.200]  所以世界上都是罪人
[00:31:18.200 --> 00:31:22.200]  那麼我們對這個呢
[00:31:22.200 --> 00:31:24.200]  就不要解釋的太過遠
[00:31:24.200 --> 00:31:26.200]  有人就用遺傳
[00:31:26.200 --> 00:31:28.200]  遺傳來解釋
[00:31:28.200 --> 00:31:29.200]  說在亞當犯罪以後
[00:31:29.200 --> 00:31:31.200]  他裏面就有犯罪的因子
[00:31:31.200 --> 00:31:33.200]  所以從他來的呢
[00:31:33.200 --> 00:31:35.200]  都有犯罪的基因
[00:31:35.200 --> 00:31:37.200]  然後衆人都犯罪了
[00:31:37.200 --> 00:31:39.200]  聖經並沒有這麼說
[00:31:39.200 --> 00:31:41.200]  我們就不要把這個解釋
[00:31:41.200 --> 00:31:42.200]  按照自己
[00:31:42.200 --> 00:31:45.200]  這個一些想象就發表
[00:31:45.200 --> 00:31:49.200]  就說亞當是我們的代表
[00:31:49.200 --> 00:31:52.200]  神讓亞當當我們的代表
[00:31:52.200 --> 00:31:54.200]  如果亞當
[00:31:54.200 --> 00:31:59.200]  當時他不喫蕃茄桑樹的果子
[00:31:59.200 --> 00:32:02.200]  他喫了生命樹的果子
[00:32:02.200 --> 00:32:03.200]  那我們衆人呢
[00:32:03.200 --> 00:32:06.200]  都應諾他得福了
[00:32:06.200 --> 00:32:08.200]  現在他不是這樣
[00:32:08.200 --> 00:32:10.200]  他違背神的命令
[00:32:10.200 --> 00:32:11.200]  所以在亞當裏呢
[00:32:11.200 --> 00:32:14.200]  衆人都犯了罪了
[00:32:14.200 --> 00:32:16.200]  當然這個犯罪的性情呢
[00:32:16.200 --> 00:32:19.200]  是跟上一代有關係的
[00:32:19.200 --> 00:32:21.200]  這個神的生命
[00:32:21.200 --> 00:32:23.200]  是聖潔的生命
[00:32:23.200 --> 00:32:24.200]  聖祝以後
[00:32:24.200 --> 00:32:27.200]  我們得到聖潔的生命
[00:32:27.200 --> 00:32:28.200]  神就說了
[00:32:28.200 --> 00:32:29.200]  聖經就說了
[00:32:29.200 --> 00:32:33.200]  我們與神的性情有份了
[00:32:33.200 --> 00:32:34.200]  他的生命裏頭
[00:32:34.200 --> 00:32:38.200]  就包含了聖潔的性情
[00:32:38.200 --> 00:32:40.200]  是跟上一代是有關係
[00:32:40.200 --> 00:32:42.200]  跟在上一代也有關係
[00:32:42.200 --> 00:32:45.200]  但是不是絕對的
[00:32:45.200 --> 00:32:47.200]  因爲你看見世上
[00:32:47.200 --> 00:32:52.200]  有很好的父母
[00:32:52.200 --> 00:32:56.200]  但他的子孫非常壞
[00:32:56.200 --> 00:32:57.200]  有的
[00:32:57.200 --> 00:33:00.200]  也有很壞的父母
[00:33:00.200 --> 00:33:03.200]  他後來的子孫是好的
[00:33:03.200 --> 00:33:04.200]  所以你讀到
[00:33:04.200 --> 00:33:07.200]  這個聖經的烈王紀的時候
[00:33:07.200 --> 00:33:11.200]  看見這個尤大國
[00:33:11.200 --> 00:33:14.200]  有差不多將近二十個君王
[00:33:14.200 --> 00:33:16.200]  你看見一個好王以後
[00:33:16.200 --> 00:33:19.200]  也會出來一個不好的兒子
[00:33:19.200 --> 00:33:20.200]  你看見不好的兒子
[00:33:20.200 --> 00:33:23.200]  後來也出來一個好的後代
[00:33:23.200 --> 00:33:26.200]  所以這個遺傳不是絕對的
[00:33:26.200 --> 00:33:28.200]  是有關係
[00:33:28.200 --> 00:33:33.200]  你的父母給你的影響是有的
[00:33:33.200 --> 00:33:36.200]  祖宗給人的影響是有的
[00:33:36.200 --> 00:33:37.200]  但不是絕對的
[00:33:37.200 --> 00:33:48.200]  最重要的就是亞當是我們的代表
[00:33:48.200 --> 00:33:53.200]  所以聖經在第五章的第十四節
[00:33:53.200 --> 00:33:55.200]  就特別說到
[00:33:55.200 --> 00:33:58.200]  十四節怎麼說呢
[00:33:58.200 --> 00:34:04.200]  他說最後的這句話
[00:34:04.200 --> 00:34:10.200]  亞當乃是那以後要來的人的預象
[00:34:10.200 --> 00:34:12.200]  預象英文叫type
[00:34:12.200 --> 00:34:15.200]  就是預象
[00:34:15.200 --> 00:34:20.200]  這以後要來的人是誰呢
[00:34:20.200 --> 00:34:23.200]  是耶穌基督
[00:34:23.200 --> 00:34:29.200]  因爲按照人類在地上的出現
[00:34:29.200 --> 00:34:32.200]  亞當在前面
[00:34:32.200 --> 00:34:35.200]  那基督雖然他是神
[00:34:35.200 --> 00:34:36.200]  是永遠的神
[00:34:36.200 --> 00:34:37.200]  在永遠就存在的
[00:34:37.200 --> 00:34:41.200]  但他來到地上做人是後面
[00:34:41.200 --> 00:34:43.200]  是在亞當被造以後
[00:34:43.200 --> 00:34:49.200]  所以他是以後要來的人
[00:34:49.200 --> 00:34:51.200]  基督從根骨就有
[00:34:51.200 --> 00:34:54.200]  但他在地上的出現的時候
[00:34:54.200 --> 00:34:57.200]  我們是兩千年以前
[00:34:57.200 --> 00:34:59.200]  他纔來到地上做人
[00:34:59.200 --> 00:35:01.200]  以前他是神
[00:35:01.200 --> 00:35:02.200]  來到地上以後
[00:35:02.200 --> 00:35:05.200]  他既是神他又是人
[00:35:05.200 --> 00:35:07.200]  所以從人這方面來看
[00:35:07.200 --> 00:35:10.200]  他是在亞當的後面
[00:35:10.200 --> 00:35:13.200]  他是那個以後要來的人
[00:35:13.200 --> 00:35:16.200]  預象的意思呢
[00:35:16.200 --> 00:35:21.200]  亞當能做預表誰呢
[00:35:21.200 --> 00:35:25.200]  預象是基督的預象
[00:35:25.200 --> 00:35:28.200]  他來做基督的預象
[00:35:28.200 --> 00:35:31.200]  預象有兩方面的意思
[00:35:31.200 --> 00:35:33.200]  預象一方面
[00:35:33.200 --> 00:35:39.200]  他們都是人類的一個族類的元首
[00:35:39.200 --> 00:35:44.200]  亞當是舊人類的元首
[00:35:44.200 --> 00:35:48.200]  所以一切的舊人類
[00:35:48.200 --> 00:35:50.200]  都是屬於亞當
[00:35:50.200 --> 00:35:52.200]  亞當是他們的頭
[00:35:52.200 --> 00:35:56.200]  他們是亞當的子孫
[00:35:56.200 --> 00:35:59.200]  在基督裏的人
[00:35:59.200 --> 00:36:04.200]  那麼基督拯救了福音傳胎
[00:36:04.200 --> 00:36:06.200]  很多人都接受福音
[00:36:06.200 --> 00:36:09.200]  這些人呢若有人在基督裏
[00:36:09.200 --> 00:36:12.200]  他就是新造的人
[00:36:12.200 --> 00:36:16.200]  所以在救恩臨到地上的話
[00:36:16.200 --> 00:36:20.200]  就有一個新的族類產生了
[00:36:20.200 --> 00:36:24.200]  這新的族類就是所有新造的人
[00:36:24.200 --> 00:36:26.200]  得到耶穌基督救恩的人
[00:36:26.200 --> 00:36:29.200]  都成爲一個新的族類
[00:36:29.200 --> 00:36:31.200]  這新的族類的元首是誰呢
[00:36:31.200 --> 00:36:32.200]  基督
[00:36:32.200 --> 00:36:36.200]  基督是新人類的元首
[00:36:36.200 --> 00:36:38.200]  所以在這方面呢
[00:36:38.200 --> 00:36:43.200]  一個是舊人類的元首
[00:36:43.200 --> 00:36:46.200]  一個是新人類的元首
[00:36:46.200 --> 00:36:49.200]  這兩個是很相像的
[00:36:49.200 --> 00:36:51.200]  都是元首
[00:36:51.200 --> 00:36:53.200]  第二方面的意思呢
[00:36:53.200 --> 00:36:56.200]  他們這兩個人呢
[00:36:56.200 --> 00:37:00.200]  對人類的影響都是很大的
[00:37:00.200 --> 00:37:02.200]  都很相似的
[00:37:02.200 --> 00:37:03.200]  就他們一個人
[00:37:03.200 --> 00:37:06.200]  可以影響到整個族類
[00:37:06.200 --> 00:37:07.200]  亞當一個人
[00:37:07.200 --> 00:37:11.200]  可以影響到整個舊的族類
[00:37:11.200 --> 00:37:13.200]  所有舊的族類
[00:37:13.200 --> 00:37:16.200]  都受到亞當的影響
[00:37:16.200 --> 00:37:18.200]  他給他帶什麼影響
[00:37:18.200 --> 00:37:19.200]  給他們帶了罪
[00:37:19.200 --> 00:37:21.200]  給他們帶了死
[00:37:21.200 --> 00:37:23.200]  有罪就要死
[00:37:23.200 --> 00:37:25.200]  所以這影響很大
[00:37:25.200 --> 00:37:30.200]  沒有一個人可以逃脫死的結局
[00:37:30.200 --> 00:37:33.200]  所以這個對的影響很大
[00:37:33.200 --> 00:37:34.200]  那基督呢
[00:37:34.200 --> 00:37:36.200]  基督作爲新人類
[00:37:36.200 --> 00:37:38.200]  新族類的元首呢
[00:37:38.200 --> 00:37:40.200]  所有新造的人
[00:37:40.200 --> 00:37:42.200]  都是在基督裏的人
[00:37:42.200 --> 00:37:45.200]  那這個也是影響很大
[00:37:45.200 --> 00:37:49.200]  那麼這個基督給他們帶來生命
[00:37:49.200 --> 00:37:52.200]  永遠的生命
[00:37:52.200 --> 00:37:54.200]  給他們帶來平安
[00:37:54.200 --> 00:37:57.200]  一個帶來罪和死
[00:37:57.200 --> 00:37:59.200]  一個帶來生命和平安
[00:37:59.200 --> 00:38:02.200]  雖然這個影響不同
[00:38:02.200 --> 00:38:04.200]  但都是很大很大的
[00:38:04.200 --> 00:38:06.200]  都很大的
[00:38:06.200 --> 00:38:10.200]  這一個舊人類的元首呢
[00:38:10.200 --> 00:38:12.200]  他悖逆神
[00:38:12.200 --> 00:38:14.200]  所以衆人呢就成爲罪人了
[00:38:14.200 --> 00:38:17.200]  那新人類的元首基督呢
[00:38:17.200 --> 00:38:19.200]  他順從神
[00:38:19.200 --> 00:38:22.200]  所以一個人的順從呢
[00:38:22.200 --> 00:38:25.200]  衆人也成爲義了
[00:38:25.200 --> 00:38:28.200]  就能夠悖逆神成義
[00:38:28.200 --> 00:38:30.200]  所以從這兩方面說
[00:38:30.200 --> 00:38:35.200]  亞當就是基督的御相
[00:38:35.200 --> 00:38:36.200]  就在這兩方面
[00:38:36.200 --> 00:38:39.200]  他們都很相似
[00:38:39.200 --> 00:38:41.200]  很相似
[00:38:41.200 --> 00:38:44.200]  一個是都是元首
[00:38:44.200 --> 00:38:47.200]  但是一箇舊的一個新的
[00:38:47.200 --> 00:38:50.200]  一個呢影響都很大
[00:38:50.200 --> 00:38:52.200]  一個帶來死
[00:38:52.200 --> 00:38:54.200]  一個帶來生命
[00:38:54.200 --> 00:38:55.200]  所以這樣的話
[00:38:55.200 --> 00:38:59.200]  亞當是基督的御相
[00:38:59.200 --> 00:39:01.200]  亞當不等於基督
[00:39:01.200 --> 00:39:03.200]  但是他的御相
[00:39:03.200 --> 00:39:08.200]  這是我們看見在聖經裏頭的真理
[00:39:08.200 --> 00:39:13.200]  所以我們從這地方可以看到
[00:39:13.200 --> 00:39:21.200]  這個聖經的話呢都是非常的重要
[00:39:21.200 --> 00:39:24.200]  那我們就從這裏我們就看到
[00:39:24.200 --> 00:39:29.200]  亞當的罪呢就歸算到全人類了
[00:39:29.200 --> 00:39:32.200]  歸算到每一個人了
[00:39:32.200 --> 00:39:34.200]  所以聖經裏頭常常提到
[00:39:34.200 --> 00:39:38.200]  在亞當裏
[00:39:38.200 --> 00:39:40.200]  還有呢在基督裏
[00:39:40.200 --> 00:39:46.200]  這兩個都是在某一個人的裏面
[00:39:46.200 --> 00:39:49.200]  但這個差別很大
[00:39:49.200 --> 00:39:51.200]  凡是信主的人
[00:39:51.200 --> 00:39:54.200]  凡是有生命的人
[00:39:54.200 --> 00:39:55.200]  不管他老少
[00:39:55.200 --> 00:39:57.200]  不管他是哪個族類
[00:39:57.200 --> 00:39:58.200]  哪個民族
[00:39:58.200 --> 00:40:00.200]  哪個皮膚的顏色
[00:40:00.200 --> 00:40:04.200]  都是在基督裏
[00:40:04.200 --> 00:40:07.200]  所有不肯接受耶穌的人
[00:40:07.200 --> 00:40:10.200]  都是在亞當裏
[00:40:10.200 --> 00:40:11.200]  他還在亞當裏
[00:40:11.200 --> 00:40:13.200]  他還沒出來
[00:40:13.200 --> 00:40:15.200]  所以我們感謝神
[00:40:15.200 --> 00:40:18.200]  神就把世界上所有的人
[00:40:18.200 --> 00:40:21.200]  分成兩個族類
[00:40:21.200 --> 00:40:23.200]  我們感謝神
[00:40:23.200 --> 00:40:24.200]  神救了我們
[00:40:24.200 --> 00:40:26.200]  耶穌基督救助了我們
[00:40:26.200 --> 00:40:29.200]  爲我們定在實相上
[00:40:29.200 --> 00:40:30.200]  當我們接受他
[00:40:30.200 --> 00:40:35.200]  我們就從亞當裏來到基督裏了
[00:40:35.200 --> 00:40:37.200]  所以弟兄姊妹
[00:40:37.200 --> 00:40:38.200]  我們要看到
[00:40:38.200 --> 00:40:40.200]  我們所得到的救恩
[00:40:40.200 --> 00:40:43.200]  是性質上很大的不同
[00:40:43.200 --> 00:40:44.200]  不是說
[00:40:44.200 --> 00:40:45.200]  信了主以後
[00:40:45.200 --> 00:40:48.200]  比過去好一點點
[00:40:48.200 --> 00:40:50.200]  當然我們應該說
[00:40:50.200 --> 00:40:52.200]  看到有一些變化很大的
[00:40:52.200 --> 00:40:54.200]  但是最大的變化
[00:40:54.200 --> 00:40:56.200]  就是你從亞當裏搬家
[00:40:56.200 --> 00:40:58.200]  來到基督裏了
[00:40:58.200 --> 00:41:02.200]  這是一個最重要的
[00:41:02.200 --> 00:41:06.200]  那我們學習了這些聖經的話
[00:41:06.200 --> 00:41:08.200]  給我們什麼教訓呢
[00:41:08.200 --> 00:41:09.200]  我們要先看看
[00:41:09.200 --> 00:41:13.200]  我們要認識到罪的破壞力
[00:41:13.200 --> 00:41:14.200]  罪很破壞很厲害
[00:41:14.200 --> 00:41:16.200]  雖然你看不見它
[00:41:16.200 --> 00:41:18.200]  可是你看到世界上
[00:41:18.200 --> 00:41:20.200]  這些種種色色的
[00:41:20.200 --> 00:41:22.200]  這些行爲表現的話
[00:41:22.200 --> 00:41:25.200]  你看見罪破壞很大的
[00:41:25.200 --> 00:41:28.200]  罪能夠破壞一個國家
[00:41:28.200 --> 00:41:30.200]  罪能夠破壞一個家庭
[00:41:30.200 --> 00:41:33.200]  罪能夠破壞一個人
[00:41:33.200 --> 00:41:35.200]  所以這個罪的破壞力很大的
[00:41:35.200 --> 00:41:38.200]  因爲亞當這樣一次
[00:41:38.200 --> 00:41:39.200]  他的不順從
[00:41:39.200 --> 00:41:40.200]  他的變異
[00:41:40.200 --> 00:41:43.200]  影響到全人類
[00:41:43.200 --> 00:41:45.200]  這個是一個非常大的
[00:41:45.200 --> 00:41:50.200]  後果也是非常嚴重的
