
[00:00:00.000 --> 00:00:03.000]  這篇詩篇是大衛的詩篇
[00:19:19.000 --> 00:19:21.000]  神最好也不要看見
[00:19:21.000 --> 00:19:23.000]  那是不行的
[00:19:23.000 --> 00:19:25.000]  無論你在什麼地方
[00:19:25.000 --> 00:19:28.000]  神都在那個地方
[00:19:28.000 --> 00:19:31.000]  所以這個我們要知道
[00:19:31.000 --> 00:19:35.000]  神是無所不在的
[00:19:35.000 --> 00:19:37.000]  第三段就講到
[00:19:37.000 --> 00:19:42.000]  神的無所不能
[00:19:42.000 --> 00:19:43.000]  神的無所不能
[00:19:43.000 --> 00:19:46.000]  上次我們在讀詩篇
[00:19:46.000 --> 00:19:48.000]  詩九篇的時候
[00:19:48.000 --> 00:19:51.000]  我們讀到神所創造的天地
[00:19:51.000 --> 00:19:52.000]  神這個
[00:19:52.000 --> 00:19:56.000]  藉着他的創造來啓示他
[00:19:56.000 --> 00:20:00.000]  來啓示我們神的自己
[00:20:00.000 --> 00:20:02.000]  那麼在這個地方呢
[00:20:02.000 --> 00:20:05.000]  大衛就用人的受造
[00:20:05.000 --> 00:20:09.000]  來講到神的能力
[00:20:09.000 --> 00:20:12.000]  講到神的主權
[00:20:12.000 --> 00:20:14.000]  他要這麼造就這麼造
[00:20:14.000 --> 00:20:16.000]  要那麼造就那麼造
[00:20:16.000 --> 00:20:21.000]  完全是決定在神的自己
[00:20:21.000 --> 00:20:24.000]  可以說我們人的生命
[00:20:24.000 --> 00:20:27.000]  是一個奇蹟
[00:20:27.000 --> 00:20:29.000]  因爲這裏說
[00:20:29.000 --> 00:20:30.000]  他說
[00:20:30.000 --> 00:20:38.000]  我要呈現你因我受造奇妙可爲
[00:20:38.000 --> 00:20:40.000]  非常的奇妙
[00:20:40.000 --> 00:20:42.000]  聽起來的話
[00:20:42.000 --> 00:20:45.000]  非常的這個
[00:20:45.000 --> 00:20:48.000]  好像很叫我們驚怕
[00:20:48.000 --> 00:20:51.000]  神怎麼會這麼樣呢
[00:20:51.000 --> 00:20:56.000]  這個生命是一個奇蹟
[00:20:56.000 --> 00:20:57.000]  人看起來好像
[00:20:57.000 --> 00:21:00.000]  大家都是一個人
[00:21:00.000 --> 00:21:01.000]  跟這個動物好像
[00:21:01.000 --> 00:21:02.000]  也沒有什麼不一樣
[00:21:02.000 --> 00:21:04.000]  動物能夠活動
[00:21:04.000 --> 00:21:05.000]  我們人也能活動
[00:21:05.000 --> 00:21:07.000]  好像都差不多
[00:21:07.000 --> 00:21:09.000]  但是人的受造呢
[00:21:09.000 --> 00:21:10.000]  人的生命呢
[00:21:10.000 --> 00:21:12.000]  是在一個奇蹟
[00:21:12.000 --> 00:21:16.000]  人身上有很多的器官
[00:21:16.000 --> 00:21:18.000]  不管是外面的手腳
[00:21:18.000 --> 00:21:22.000]  頭腿各方面
[00:21:22.000 --> 00:21:23.000]  外面的裏面
[00:21:23.000 --> 00:21:25.000]  還有很多的器官
[00:21:25.000 --> 00:21:28.000]  所以你看這個讀醫學的人
[00:21:28.000 --> 00:21:30.000]  他們不可能
[00:21:30.000 --> 00:21:31.000]  每一個器官
[00:21:31.000 --> 00:21:33.000]  每一部分都成爲專家
[00:21:33.000 --> 00:21:35.000]  只能說我是內科專家
[00:21:35.000 --> 00:21:37.000]  我是外科專家
[00:21:37.000 --> 00:21:39.000]  那麼眼睛的專家還得分
[00:21:39.000 --> 00:21:41.000]  我這個視網膜專家
[00:21:41.000 --> 00:21:43.000]  我是那個專家
[00:21:43.000 --> 00:21:45.000]  很多部分
[00:21:45.000 --> 00:21:49.000]  你看要用很多的醫生來研究
[00:21:49.000 --> 00:21:52.000]  還不能夠研究的完全
[00:21:52.000 --> 00:21:54.000]  那麼這個誰造的呢
[00:21:54.000 --> 00:21:59.000]  人是神的所行的奇蹟
[00:21:59.000 --> 00:22:01.000]  所以人出來的話
[00:22:01.000 --> 00:22:03.000]  你看見非常的奇妙
[00:22:03.000 --> 00:22:05.000]  所以大衛說
[00:22:05.000 --> 00:22:08.000]  我的受造是奇妙可爲
[00:22:08.000 --> 00:22:09.000]  你的作爲呢
[00:22:09.000 --> 00:22:11.000]  奇妙
[00:22:11.000 --> 00:22:13.000]  他講不出描寫不了很多
[00:22:13.000 --> 00:22:15.000]  他就能夠說奇妙
[00:22:15.000 --> 00:22:17.000]  真奇妙
[00:22:17.000 --> 00:22:18.000]  我們感謝神
[00:22:18.000 --> 00:22:20.000]  生命是一個奇蹟
[00:22:20.000 --> 00:22:24.000]  而且是各個部分都能夠聯絡起來
[00:22:24.000 --> 00:22:29.000]  你想好像我們的手動一下
[00:22:29.000 --> 00:22:31.000]  從什麼地方出來的
[00:22:31.000 --> 00:22:35.000]  腦子一定也配合起來了
[00:22:35.000 --> 00:22:37.000]  所以假設一個腦子的功能沒有的話
[00:22:37.000 --> 00:22:40.000]  他想動他都沒法動
[00:22:40.000 --> 00:22:44.000]  各方面都配合的很合適
[00:22:44.000 --> 00:22:46.000]  生命不但是個奇蹟
[00:22:46.000 --> 00:22:49.000]  生命也是個奧祕
[00:22:49.000 --> 00:22:50.000]  你能看見
[00:22:50.000 --> 00:22:52.000]  但是你說不出來
[00:22:52.000 --> 00:22:55.000]  真正的情形是怎麼樣
[00:22:55.000 --> 00:22:57.000]  真正的道理是怎麼樣
[00:22:57.000 --> 00:23:00.000]  因爲人看不見
[00:23:00.000 --> 00:23:03.000]  人的生命的形成
[00:23:03.000 --> 00:23:06.000]  大衛說我是暗中受造
[00:23:06.000 --> 00:23:08.000]  在母膚裏頭受造的時候
[00:23:08.000 --> 00:23:09.000]  人看不見
[00:23:09.000 --> 00:23:11.000]  人看不見
[00:23:11.000 --> 00:23:14.000]  這個裏面到底的嬰兒
[00:23:14.000 --> 00:23:16.000]  這胎兒是怎麼樣
[00:23:16.000 --> 00:23:18.000]  一點點長成的
[00:23:18.000 --> 00:23:22.000]  最多用超聲波看見
[00:23:22.000 --> 00:23:24.000]  有個東西在動
[00:23:24.000 --> 00:23:26.000]  真正的什麼情形
[00:23:26.000 --> 00:23:30.000]  人還是沒有辦法看見
[00:23:30.000 --> 00:23:33.000]  他說在地的深處被聯絡
[00:23:33.000 --> 00:23:36.000]  各個器官的地的深處
[00:23:36.000 --> 00:23:41.000]  地的深處就指到母親的腹中
[00:23:41.000 --> 00:23:47.000]  在腹中深處被聯絡
[00:23:47.000 --> 00:23:48.000]  這個嬰兒
[00:23:48.000 --> 00:23:52.000]  一個胎兒在母膚裏頭十個月
[00:23:52.000 --> 00:23:54.000]  漸漸的成形
[00:23:54.000 --> 00:23:57.000]  那麼各種器官
[00:23:57.000 --> 00:23:58.000]  有各種器官
[00:23:58.000 --> 00:24:00.000]  人是看不見
[00:24:00.000 --> 00:24:03.000]  但是神知道
[00:24:03.000 --> 00:24:04.000]  一天一天
[00:24:04.000 --> 00:24:07.000]  這小孩本來是
[00:24:07.000 --> 00:24:09.000]  看不見他是什麼
[00:24:09.000 --> 00:24:11.000]  慢慢就是一個手出來了
[00:24:11.000 --> 00:24:13.000]  慢慢就一個腳出來了
[00:24:13.000 --> 00:24:14.000]  慢慢就一個頭了
[00:24:14.000 --> 00:24:17.000]  你就看見一點點
[00:24:17.000 --> 00:24:18.000]  他在裏頭
[00:24:18.000 --> 00:24:20.000]  沒有人在管他
[00:24:20.000 --> 00:24:22.000]  他很自然的自然出來
[00:24:22.000 --> 00:24:24.000]  這是一個奧祕
[00:24:24.000 --> 00:24:26.000]  神看見
[00:24:26.000 --> 00:24:31.000]  而且生命也是
[00:24:31.000 --> 00:24:36.000]  一個神的一種憐憫
[00:24:36.000 --> 00:24:39.000]  他說我未成形的體質
[00:24:39.000 --> 00:24:41.000]  你的眼早已看見了
[00:24:41.000 --> 00:24:43.000]  神已經看見了
[00:24:43.000 --> 00:24:44.000]  我定的日子
[00:24:44.000 --> 00:24:46.000]  我尚未度一日
[00:24:46.000 --> 00:24:50.000]  你都寫在你的冊子上了
[00:24:50.000 --> 00:24:53.000]  就是說到人一生
[00:24:53.000 --> 00:24:55.000]  所需要的各種肢體
[00:24:55.000 --> 00:24:57.000]  各種感官
[00:24:57.000 --> 00:24:59.000]  你不管你眼睛也好
[00:24:59.000 --> 00:25:00.000]  你鼻子也好
[00:25:00.000 --> 00:25:01.000]  你的口也好
[00:25:01.000 --> 00:25:03.000]  耳朵也好
[00:25:03.000 --> 00:25:05.000]  你的所有的感官
[00:25:05.000 --> 00:25:08.000]  你的肢體
[00:25:08.000 --> 00:25:10.000]  在你母親的肚子裏頭
[00:25:10.000 --> 00:25:13.000]  神都給你已經放上了
[00:25:13.000 --> 00:25:15.000]  都預備了
[00:25:15.000 --> 00:25:17.000]  而且這個神的安排
[00:25:17.000 --> 00:25:19.000]  表現他的憐憫
[00:25:19.000 --> 00:25:23.000]  他讓各部分都安排得很合理
[00:25:23.000 --> 00:25:26.000]  比例 尺寸 各方面
[00:25:26.000 --> 00:25:28.000]  各方面的配合
[00:25:28.000 --> 00:25:30.000]  這個神實在憐憫
[00:25:30.000 --> 00:25:32.000]  如果沒有人
[00:25:32.000 --> 00:25:34.000]  神他不管
[00:25:34.000 --> 00:25:35.000]  就是隨便
[00:25:35.000 --> 00:25:38.000]  隨便這麼樣的發展
[00:25:38.000 --> 00:25:41.000]  出來的這個因外的話
[00:25:41.000 --> 00:25:43.000]  那是非常的
[00:25:43.000 --> 00:25:45.000]  怎麼能生活得了
[00:25:45.000 --> 00:25:47.000]  所以這個是神的
[00:25:47.000 --> 00:25:50.000]  這個安排的很合適
[00:25:50.000 --> 00:25:51.000]  所以我們
[00:25:51.000 --> 00:25:53.000]  這個醫生告訴我們
[00:25:53.000 --> 00:25:55.000]  醫學專家告訴我們
[00:25:55.000 --> 00:25:57.000]  神的人體呢
[00:25:57.000 --> 00:25:59.000]  實在是很奇妙
[00:25:59.000 --> 00:26:02.000]  他很奇妙的配合
[00:26:02.000 --> 00:26:04.000]  各方面都有配合
[00:26:04.000 --> 00:26:07.000]  就是一個手掌上有五指頭
[00:26:07.000 --> 00:26:10.000]  都要配合起來
[00:26:10.000 --> 00:26:11.000]  單單一個指頭
[00:26:11.000 --> 00:26:13.000]  你沒法動作
[00:26:13.000 --> 00:26:15.000]  他有幾個指頭配合起來
[00:26:15.000 --> 00:26:18.000]  還有左面還有右面
[00:26:18.000 --> 00:26:20.000]  而且神給我們安排的
[00:26:20.000 --> 00:26:22.000]  這個生命呢
[00:26:22.000 --> 00:26:26.000]  有很多安全係數
[00:26:26.000 --> 00:26:28.000]  安全係數很大
[00:26:28.000 --> 00:26:30.000]  所以我們這個
[00:26:30.000 --> 00:26:32.000]  不是說神給我們所預備的
[00:26:32.000 --> 00:26:35.000]  是恰恰好夠我們用
[00:26:35.000 --> 00:26:38.000]  而是留有餘地
[00:26:38.000 --> 00:26:40.000]  比如我們的心臟
[00:26:40.000 --> 00:26:42.000]  你跳動
[00:26:42.000 --> 00:26:44.000]  如果需要的話
[00:26:44.000 --> 00:26:46.000]  可以跳動加一倍
[00:26:46.000 --> 00:26:49.000]  平時你可以跳動70次
[00:26:49.000 --> 00:26:50.000]  緊急的時候
[00:26:50.000 --> 00:26:53.000]  有時候你可以跳100多次
[00:26:53.000 --> 00:26:56.000]  可以應付當時的需要
[00:26:56.000 --> 00:26:59.000]  那麼那個肺呢
[00:26:59.000 --> 00:27:00.000]  肺呢
[00:27:00.000 --> 00:27:01.000]  有兩個肺
[00:27:01.000 --> 00:27:02.000]  一個肺壞了
[00:27:02.000 --> 00:27:03.000]  還有另外一個肺
[00:27:03.000 --> 00:27:04.000]  腎呢
[00:27:04.000 --> 00:27:05.000]  有兩個腎
[00:27:05.000 --> 00:27:06.000]  一個腎壞了
[00:27:06.000 --> 00:27:07.000]  還有另外一個腎
[00:27:07.000 --> 00:27:10.000]  安全係數很大
[00:27:10.000 --> 00:27:11.000]  肝呢
[00:27:11.000 --> 00:27:12.000]  不能有兩個肝
[00:27:12.000 --> 00:27:15.000]  但是你可以把肝切除一部分
[00:27:15.000 --> 00:27:17.000]  它還能夠有正常的功能
[00:27:17.000 --> 00:27:19.000]  那胰呢
[00:27:19.000 --> 00:27:20.000]  胰臟呢
[00:27:20.000 --> 00:27:21.000]  也是這樣
[00:27:21.000 --> 00:27:22.000]  你得切掉
[00:27:22.000 --> 00:27:24.000]  胰臟得切掉80%
[00:27:24.000 --> 00:27:28.000]  它還可以產生胰島素
[00:27:28.000 --> 00:27:29.000]  所以你看見
[00:27:29.000 --> 00:27:31.000]  神給我們各種器官呢
[00:27:31.000 --> 00:27:35.000]  都實在是安排得挺好
[00:27:35.000 --> 00:27:37.000]  所以我們看到
[00:27:37.000 --> 00:27:40.000]  這個神的生命呢
[00:27:40.000 --> 00:27:42.000]  實在是神的憐憫
[00:27:42.000 --> 00:27:44.000]  教門出來以後呢
[00:27:44.000 --> 00:27:46.000]  神上以後
[00:27:46.000 --> 00:27:50.000]  可以適應在一生的生活
[00:27:50.000 --> 00:27:52.000]  而且神給我們所安排呢
[00:27:52.000 --> 00:27:56.000]  有很多的器官的本能
[00:27:56.000 --> 00:28:00.000]  它有的能夠自動的修理
[00:28:00.000 --> 00:28:02.000]  哪個地方受傷了
[00:28:02.000 --> 00:28:05.000]  它就可以自己給修理
[00:28:05.000 --> 00:28:07.000]  有些血出來了
[00:28:07.000 --> 00:28:09.000]  那裏頭還有血小板
[00:28:09.000 --> 00:28:10.000]  可以止血
[00:28:10.000 --> 00:28:11.000]  如果沒有血小板
[00:28:11.000 --> 00:28:12.000]  一直出血呢
[00:28:12.000 --> 00:28:14.000]  也不行
[00:28:14.000 --> 00:28:15.000]  那麼
[00:28:15.000 --> 00:28:17.000]  像汽車就不行了
[00:28:17.000 --> 00:28:19.000]  汽車壞了以後
[00:28:19.000 --> 00:28:21.000]  汽車不能夠自己修理
[00:28:21.000 --> 00:28:23.000]  要人給它修理
[00:28:23.000 --> 00:28:26.000]  但是我們身上的各個部分
[00:28:26.000 --> 00:28:28.000]  你損傷了
[00:28:28.000 --> 00:28:29.000]  細胞壞了
[00:28:29.000 --> 00:28:30.000]  還有新生代謝
[00:28:30.000 --> 00:28:32.000]  還得再來新的細胞
[00:28:32.000 --> 00:28:34.000]  哪個地方不好了
[00:28:34.000 --> 00:28:37.000]  還得自己來個恢復
[00:28:37.000 --> 00:28:39.000]  所以這個神能體呢
[00:28:39.000 --> 00:28:42.000]  實在是太奇妙了
[00:28:42.000 --> 00:28:44.000]  而且你要看到
[00:28:44.000 --> 00:28:47.000]  神所安排的一切
[00:28:47.000 --> 00:28:49.000]  都是很好的
[00:28:49.000 --> 00:28:51.000]  從一個胎兒
[00:28:51.000 --> 00:28:56.000]  在母膚裏頭受了經
[00:28:56.000 --> 00:28:57.000]  受經以後
[00:28:57.000 --> 00:29:01.000]  到它生下來
[00:29:01.000 --> 00:29:04.000]  這個重量增加六千倍
[00:29:04.000 --> 00:29:06.000]  本來是一個小小的
[00:29:06.000 --> 00:29:07.000]  不到一克
[00:29:07.000 --> 00:29:10.000]  一個收經卵
[00:29:10.000 --> 00:29:12.000]  然後慢慢長大
[00:29:12.000 --> 00:29:13.000]  到出來的時候
[00:29:13.000 --> 00:29:14.000]  有六磅
[00:29:14.000 --> 00:29:16.000]  一般六磅七磅
[00:29:16.000 --> 00:29:18.000]  幾千倍
[00:29:18.000 --> 00:29:20.000]  十個月長几千倍
[00:29:20.000 --> 00:29:22.000]  但是我們生下來以後
[00:29:22.000 --> 00:29:24.000]  出母肚子以後
[00:29:24.000 --> 00:29:26.000]  到我們離開世界
[00:29:26.000 --> 00:29:29.000]  我們如果長了六千倍的話
[00:29:29.000 --> 00:29:30.000]  那我們要多重啊
[00:29:30.000 --> 00:29:32.000]  要幾十分重
[00:29:32.000 --> 00:29:33.000]  那更不行
[00:29:33.000 --> 00:29:35.000]  長二十倍
[00:29:35.000 --> 00:29:37.000]  從你生下來
[00:29:37.000 --> 00:29:38.000]  到你離開世界
[00:29:38.000 --> 00:29:40.000]  二十倍
[00:29:40.000 --> 00:29:41.000]  六磅的孩子
[00:29:41.000 --> 00:29:43.000]  離開世界一百二十磅
[00:29:43.000 --> 00:29:45.000]  那就差不多了
[00:29:45.000 --> 00:29:47.000]  你不能說長十倍
[00:29:47.000 --> 00:29:48.000]  一百倍
[00:29:48.000 --> 00:29:50.000]  那是太可怕了
[00:29:50.000 --> 00:29:51.000]  你看這個
[00:29:51.000 --> 00:29:53.000]  爲什麼它長得那麼快
[00:29:53.000 --> 00:29:56.000]  爲什麼它出來以後長那麼慢
[00:29:56.000 --> 00:29:58.000]  而且都剛好的合適
[00:29:58.000 --> 00:29:59.000]  所以我們想
[00:29:59.000 --> 00:30:01.000]  我們現在能坐在這裏
[00:30:01.000 --> 00:30:02.000]  你就可以說
[00:30:02.000 --> 00:30:04.000]  這是神存在的奇蹟
[00:30:04.000 --> 00:30:06.000]  我們的存在
[00:30:06.000 --> 00:30:10.000]  就是神的奇妙
[00:30:10.000 --> 00:30:15.000]  所以我們看到神是無所不能的
[00:30:15.000 --> 00:30:18.000]  神這樣來安排我們
[00:30:18.000 --> 00:30:21.000]  實在是有祂美好的意念
[00:30:21.000 --> 00:30:24.000]  祂說你的意念像我
[00:30:24.000 --> 00:30:25.000]  何等寶貴
[00:30:25.000 --> 00:30:29.000]  奇數何等衆多
[00:30:29.000 --> 00:30:33.000]  所以大衛想到神的能力
[00:30:33.000 --> 00:30:35.000]  想到神這樣的對我們
[00:30:35.000 --> 00:30:37.000]  這麼的安排
[00:30:37.000 --> 00:30:41.000]  所以他覺得非常的奇妙
[00:30:41.000 --> 00:30:43.000]  沒有法數算
[00:30:43.000 --> 00:30:45.000]  所以我們每天的活動
[00:30:45.000 --> 00:30:48.000]  就是見證神的存在
[00:30:48.000 --> 00:30:51.000]  所以如果說世界上說沒有神
[00:30:51.000 --> 00:30:52.000]  沒有神
[00:30:52.000 --> 00:30:55.000]  其實要看看我們的人
[00:30:55.000 --> 00:31:03.000]  就是可以看到神是無所不能的
[00:31:03.000 --> 00:31:13.000]  最後到第四段就講到神的聖潔
[00:31:13.000 --> 00:31:20.000]  神的聖潔和我們的回應
[00:31:20.000 --> 00:31:23.000]  既然我們是神所造的
[00:31:23.000 --> 00:31:25.000]  那我們就活在這個地上
[00:31:25.000 --> 00:31:27.000]  就要向神
[00:31:27.000 --> 00:31:28.000]  神造我們
[00:31:28.000 --> 00:31:31.000]  不但叫我們享受祂的福氣
[00:31:31.000 --> 00:31:33.000]  神對我們還有一個目的
[00:31:33.000 --> 00:31:36.000]  就叫我們活在地上能夠向神
[00:31:36.000 --> 00:31:39.000]  能夠向神那樣的聖潔
[00:31:39.000 --> 00:31:41.000]  所以在舊約聖經裏頭
[00:31:41.000 --> 00:31:43.000]  常常提到
[00:31:43.000 --> 00:31:45.000]  我耶和華是聖潔的神
[00:31:45.000 --> 00:31:47.000]  所以你們要聖潔
[00:31:47.000 --> 00:31:51.000]  聖潔的意思不是說你不會犯罪
[00:31:51.000 --> 00:31:54.000]  聖潔的意思就是你能向神
[00:31:54.000 --> 00:31:57.000]  神之愛你有愛心
[00:31:57.000 --> 00:32:00.000]  神之公義你也有公義的心
[00:32:00.000 --> 00:32:03.000]  神有憐憫你也會憐憫別人
[00:32:03.000 --> 00:32:05.000]  那麼這幾方面
[00:32:05.000 --> 00:32:09.000]  神裏面一些性格性情
[00:32:09.000 --> 00:32:12.000]  就要從祂所造的人身上
[00:32:12.000 --> 00:32:14.000]  能夠反映出來
[00:32:14.000 --> 00:32:19.000]  叫人看見我們這些神的兒女
[00:32:19.000 --> 00:32:22.000]  就能夠知道應該來信神
[00:32:22.000 --> 00:32:28.000]  應該來認識神
[00:32:28.000 --> 00:32:32.000]  所以聖潔就說到
[00:32:32.000 --> 00:32:36.000]  不要跟隨這個惡人的腳蹤
[00:32:36.000 --> 00:32:39.000]  因爲這裏面就講到
[00:32:39.000 --> 00:32:42.000]  神要對付這些惡人
[00:32:42.000 --> 00:32:44.000]  那些惡人說
[00:32:44.000 --> 00:32:46.000]  惡言頂撞你
[00:32:46.000 --> 00:32:49.000]  仇敵也妄稱你的名
[00:32:49.000 --> 00:32:50.000]  他們恨惡神
[00:32:50.000 --> 00:32:54.000]  那麼神也憎嫌他們
[00:32:54.000 --> 00:32:57.000]  所以講到聖潔
[00:32:57.000 --> 00:33:00.000]  就是不要像惡人那樣的
[00:33:00.000 --> 00:33:02.000]  那些不信神的人
[00:33:02.000 --> 00:33:04.000]  那些反對神的人那樣的
[00:33:04.000 --> 00:33:06.000]  我們要愛神所愛的
[00:33:06.000 --> 00:33:09.000]  我們要恨神所恨的
[00:33:09.000 --> 00:33:11.000]  那有人說了
[00:33:11.000 --> 00:33:12.000]  神不是愛嗎
[00:33:12.000 --> 00:33:15.000]  怎麼這裏說到有恨呢
[00:33:15.000 --> 00:33:18.000]  他說大部分要恨他們
[00:33:18.000 --> 00:33:20.000]  那麼這個就是要看看
[00:33:20.000 --> 00:33:23.000]  聖潔 神的聖潔
[00:33:23.000 --> 00:33:28.000]  神的愛跟神的審判
[00:33:28.000 --> 00:33:31.000]  這兩個並不矛盾
[00:33:31.000 --> 00:33:34.000]  這個如果我們
[00:33:34.000 --> 00:33:36.000]  神也叫我們愛仇敵
[00:33:36.000 --> 00:33:38.000]  爲他們禱告
[00:33:38.000 --> 00:33:39.000]  這就是說
[00:33:39.000 --> 00:33:40.000]  如果我們恨一個人
[00:33:40.000 --> 00:33:43.000]  是爲了他傷害了我
[00:33:43.000 --> 00:33:45.000]  因爲他損害我的利益
[00:33:45.000 --> 00:33:47.000]  那我就恨他
[00:33:47.000 --> 00:33:48.000]  那在聖經說呢
[00:33:48.000 --> 00:33:50.000]  這樣的是不對的
[00:33:50.000 --> 00:33:53.000]  但是如果一個人
[00:33:53.000 --> 00:33:54.000]  他不信神
[00:33:54.000 --> 00:33:56.000]  而且要反對神
[00:33:56.000 --> 00:33:59.000]  而且要用這樣的話
[00:33:59.000 --> 00:34:00.000]  來怒罵神
[00:34:00.000 --> 00:34:03.000]  那這個是神的仇敵
[00:34:03.000 --> 00:34:05.000]  那麼這樣的人
[00:34:05.000 --> 00:34:08.000]  恨這樣的人呢
[00:34:08.000 --> 00:34:09.000]  那是神
[00:34:09.000 --> 00:34:12.000]  這個是符合神的性情的
[00:34:12.000 --> 00:34:15.000]  但是神不單單是說
[00:34:15.000 --> 00:34:17.000]  允許我們恨這樣的人
[00:34:17.000 --> 00:34:20.000]  神還要我們爲他禱告
[00:34:20.000 --> 00:34:22.000]  也爲他禱告
[00:34:22.000 --> 00:34:24.000]  叫他能夠迴轉
[00:34:24.000 --> 00:34:26.000]  能夠回到來相信神
[00:34:26.000 --> 00:34:29.000]  是對他一個真正的好處
[00:34:29.000 --> 00:34:31.000]  這個就是說
[00:34:31.000 --> 00:34:33.000]  要愛和恨
[00:34:33.000 --> 00:34:37.000]  這要不能夠偏向一面
[00:34:37.000 --> 00:34:40.000]  神所愛的我們就愛
[00:34:40.000 --> 00:34:42.000]  神所恨的我們也要恨
[00:34:42.000 --> 00:34:43.000]  那這樣的話呢
[00:34:43.000 --> 00:34:45.000]  我們就不會變成
[00:34:45.000 --> 00:34:47.000]  沒有原則的愛
[00:34:47.000 --> 00:34:49.000]  或者是沒有道理的恨
[00:34:49.000 --> 00:34:54.000]  那麼這個是都要根據神的
[00:34:54.000 --> 00:34:56.000]  另一方面
[00:34:56.000 --> 00:34:57.000]  聖潔呢
[00:34:57.000 --> 00:35:00.000]  就是把自己呢
[00:35:00.000 --> 00:35:05.000]  內在的情況呢
[00:35:05.000 --> 00:35:07.000]  把自己內在的光景呢
[00:35:07.000 --> 00:35:11.000]  能夠暴露在神的面前
[00:35:11.000 --> 00:35:13.000]  敞開在神的面前
[00:35:13.000 --> 00:35:15.000]  所以大衛到最後就說
[00:35:15.000 --> 00:35:18.000]  神啊求你見察我
[00:35:18.000 --> 00:35:20.000]  知道我的心思
[00:35:20.000 --> 00:35:21.000]  試煉我
[00:35:21.000 --> 00:35:24.000]  知道我的意念
[00:35:24.000 --> 00:35:27.000]  他求神的見察
[00:35:27.000 --> 00:35:31.000]  他不向神隱瞞
[00:35:31.000 --> 00:35:33.000]  所以大衛
[00:35:33.000 --> 00:35:36.000]  爲什麼說他是和睦神心一的人呢
[00:35:36.000 --> 00:35:38.000]  大衛是不是他完全的
[00:35:38.000 --> 00:35:40.000]  一點罪都沒有呢
[00:35:40.000 --> 00:35:41.000]  不是的
[00:35:41.000 --> 00:35:45.000]  他看見他把自己放在神的面前
[00:35:45.000 --> 00:35:48.000]  說神啊你見察我
[00:35:48.000 --> 00:35:49.000]  見察我
[00:35:49.000 --> 00:35:51.000]  他不向神隱瞞
[00:35:51.000 --> 00:35:53.000]  他來到神的面前
[00:35:53.000 --> 00:35:57.000]  讓神的光能夠常常照在他生活上
[00:35:57.000 --> 00:35:59.000]  每一點地上面
[00:35:59.000 --> 00:36:01.000]  那這樣的人呢
[00:36:01.000 --> 00:36:03.000]  是神所喜愛的
[00:36:03.000 --> 00:36:04.000]  這樣的人呢
[00:36:04.000 --> 00:36:06.000]  也是跟神的聖潔呢
[00:36:06.000 --> 00:36:10.000]  就有份的
[00:36:10.000 --> 00:36:13.000]  他說看在我裏面有什麼噁心沒有
[00:36:13.000 --> 00:36:17.000]  引導我走永生的道路
[00:36:17.000 --> 00:36:20.000]  大衛看到自己的軟弱
[00:36:20.000 --> 00:36:26.000]  知道自己一生都需要主來管理
[00:36:26.000 --> 00:36:31.000]  我們這一生就是要走永生的道路
[00:36:31.000 --> 00:36:36.000]  我們這一生就是要活在神的光中
[00:36:36.000 --> 00:36:38.000]  這條道路
[00:36:38.000 --> 00:36:41.000]  就是跟隨主這條道路
[00:36:41.000 --> 00:36:44.000]  在世上這條道路不是很容易走的
[00:36:44.000 --> 00:36:46.000]  有各樣的困難
[00:36:46.000 --> 00:36:48.000]  有外面環境的困難
[00:36:48.000 --> 00:36:54.000]  有我們裏面人裏面的敗壞的罪性
[00:36:54.000 --> 00:36:59.000]  只有求神常常來見察我們
[00:36:59.000 --> 00:37:00.000]  來光照我們
[00:37:00.000 --> 00:37:05.000]  那我們就可以走在這個永生的道路上了
[00:37:05.000 --> 00:37:08.000]  所以我們從這篇詩篇呢
[00:37:08.000 --> 00:37:14.000]  看到這個大衛向着神的行
[00:37:14.000 --> 00:37:16.000]  在詩篇十九篇裏頭
[00:37:16.000 --> 00:37:18.000]  上次我們所做到的
[00:37:18.000 --> 00:37:20.000]  大衛也有禱告
[00:37:20.000 --> 00:37:24.000]  他說求你赦免我
[00:37:24.000 --> 00:37:28.000]  求你不讓我犯任意妄爲的罪
[00:37:28.000 --> 00:37:30.000]  免得我犯大罪
[00:37:30.000 --> 00:37:33.000]  免得這個罪來挾挾我
[00:37:33.000 --> 00:37:39.000]  大衛他很知道自己裏面的罪性
[00:37:39.000 --> 00:37:41.000]  他若是離開神
[00:37:41.000 --> 00:37:43.000]  他就立刻就跌倒
[00:37:43.000 --> 00:37:45.000]  他若是依靠神
[00:37:45.000 --> 00:37:47.000]  他就能夠靠着神的力量
[00:37:47.000 --> 00:37:50.000]  走在這條永生的道路上
[00:37:50.000 --> 00:37:52.000]  我們也是一樣的
[00:37:52.000 --> 00:37:54.000]  我們信了主以後
[00:37:54.000 --> 00:38:00.000]  我們有神赦免了我們一些的罪
[00:38:00.000 --> 00:38:04.000]  神藉着他的聖靈也住在我們裏面
[00:38:04.000 --> 00:38:08.000]  給我們有勝過這個罪的力量
[00:38:08.000 --> 00:38:12.000]  但是我們有時候還會軟弱
[00:38:12.000 --> 00:38:13.000]  有時候也會跌倒
[00:38:13.000 --> 00:38:18.000]  但是神的光若是常常照到我們
