
[00:00:00.000 --> 00:00:03.000]  願僕人口中的言語
[00:21:01.000 --> 00:21:04.000]  為這個老闆去工作呢?
[00:21:04.000 --> 00:21:06.000]  其中有一個可能
[00:21:06.000 --> 00:21:08.000]  什麼可能呢?
[00:21:08.000 --> 00:21:09.000]  就是因為如果他不在這裏工作
[00:21:09.000 --> 00:21:11.000]  就沒有其他人請他
[00:21:11.000 --> 00:21:12.000]  他就在這裏工作
[00:21:12.000 --> 00:21:14.000]  忠心三十多年
[00:21:14.000 --> 00:21:15.000]  但是不是
[00:21:15.000 --> 00:21:17.000]  原來他在中間
[00:21:17.000 --> 00:21:19.000]  有很多的機會
[00:21:19.000 --> 00:21:21.000]  是可以有更好的發展
[00:21:21.000 --> 00:21:23.000]  有更多的收入
[00:21:23.000 --> 00:21:25.000]  即是有人會去挖角的
[00:21:25.000 --> 00:21:29.000]  不過他全部都拒絕了這些邀請
[00:21:29.000 --> 00:21:31.000]  因為他認為
[00:21:31.000 --> 00:21:34.000]  是沒有一個老闆可以代替他
[00:21:34.000 --> 00:21:38.000]  這個由始至終服侍的老闆
[00:21:38.000 --> 00:21:41.000]  當然當中有一些原因
[00:21:41.000 --> 00:21:42.000]  原因是什麼呢?
[00:21:42.000 --> 00:21:44.000]  這個弟兄就說
[00:21:44.000 --> 00:21:46.000]  他在年輕的時候
[00:21:46.000 --> 00:21:49.000]  曾經患過一場大病
[00:21:49.000 --> 00:21:52.000]  很久都痊癒不了
[00:21:52.000 --> 00:21:53.000]  也不能上班
[00:21:53.000 --> 00:21:55.000]  他說那時候
[00:21:55.000 --> 00:21:58.000]  香港的經濟不是很好
[00:21:58.000 --> 00:21:59.000]  其實他的老闆
[00:21:59.000 --> 00:22:03.000]  大可以請另一個人來代替他
[00:22:03.000 --> 00:22:06.000]  不過他的老闆
[00:22:06.000 --> 00:22:10.000]  一方面希望他來安心養病
[00:22:10.000 --> 00:22:12.000]  一方面希望他能夠體恤到
[00:22:12.000 --> 00:22:14.000]  原來這個弟兄當時
[00:22:14.000 --> 00:22:16.000]  真是所謂「仔細老婆亂」
[00:22:16.000 --> 00:22:19.000]  他的小朋友仍然很小
[00:22:19.000 --> 00:22:20.000]  所以這個老闆
[00:22:20.000 --> 00:22:23.000]  不單止沒有請另一個人來代替他
[00:22:23.000 --> 00:22:25.000]  讓他去休息之餘
[00:22:25.000 --> 00:22:29.000]  仍然是超過了勞工法例的要求
[00:22:29.000 --> 00:22:32.000]  仍然來發放工資給他
[00:22:32.000 --> 00:22:33.000]  這個弟兄就說
[00:22:33.000 --> 00:22:34.000]  牧師
[00:22:34.000 --> 00:22:37.000]  試問一個這樣的老闆
[00:22:37.000 --> 00:22:40.000]  你只是為著自己的好處
[00:22:40.000 --> 00:22:42.000]  而忘恩負義
[00:22:42.000 --> 00:22:44.000]  他說當時就算我不是基督徒
[00:22:44.000 --> 00:22:48.000]  我也過不了自己那關
[00:22:48.000 --> 00:22:51.000]  大家都聽這個故事很明白
[00:22:51.000 --> 00:22:53.000]  當一個人
[00:22:53.000 --> 00:22:56.000]  面對一個這麼大的困難的時候
[00:22:56.000 --> 00:22:59.000]  有人這樣去無條件幫你
[00:22:59.000 --> 00:23:00.000]  那個是你的老闆
[00:23:00.000 --> 00:23:02.000]  他不是你的家人
[00:23:02.000 --> 00:23:03.000]  他不幫你
[00:23:03.000 --> 00:23:05.000]  他按照法例要求去做
[00:23:05.000 --> 00:23:08.000]  其實是完全很合道理的
[00:23:08.000 --> 00:23:10.000]  但是這個做法
[00:23:10.000 --> 00:23:12.000]  就是遠超了道理
[00:23:12.000 --> 00:23:14.000]  遠超了法律的要求
[00:23:14.000 --> 00:23:17.000]  這是一種人情味
[00:23:17.000 --> 00:23:19.000]  可能是今天這個社會
[00:23:19.000 --> 00:23:22.000]  這個世界缺少的
[00:23:22.000 --> 00:23:24.000]  所以他為了感恩淘寶
[00:23:24.000 --> 00:23:26.000]  有一個這樣的老闆
[00:23:26.000 --> 00:23:28.000]  所以他寧願
[00:23:28.000 --> 00:23:30.000]  可能發展少一點
[00:23:30.000 --> 00:23:32.000]  收入相對少一點
[00:23:32.000 --> 00:23:37.000]  他仍然去為這個老闆去工作
[00:23:37.000 --> 00:23:41.000]  當然這個弟兄他最終康復
[00:23:41.000 --> 00:23:44.000]  也很感激這個老闆
[00:23:44.000 --> 00:23:46.000]  在困難的時候幫助他
[00:23:46.000 --> 00:23:50.000]  所以就算他今天已經退休
[00:23:50.000 --> 00:23:52.000]  他仍然和這個老闆
[00:23:52.000 --> 00:23:55.000]  是一個很好的朋友
[00:23:55.000 --> 00:23:58.000]  伯父長這種關心
[00:23:58.000 --> 00:24:00.000]  這種人情味
[00:24:00.000 --> 00:24:02.000]  對於他的僕人來說
[00:24:02.000 --> 00:24:05.000]  比起能不能夠治好病
[00:24:05.000 --> 00:24:07.000]  可能更加重要
[00:24:07.000 --> 00:24:08.000]  剛才提到
[00:24:08.000 --> 00:24:10.000]  這個伯父長
[00:24:10.000 --> 00:24:13.000]  他不單止關心他的僕人
[00:24:13.000 --> 00:24:15.000]  也看見猶太人的需要
[00:24:15.000 --> 00:24:16.000]  對猶太人來說
[00:24:16.000 --> 00:24:18.000]  會堂是一個什麼地方呢?
[00:24:18.000 --> 00:24:19.000]  會堂就是他們一個
[00:24:19.000 --> 00:24:23.000]  可以去聆聽上帝聖言的地方
[00:24:23.000 --> 00:24:26.000]  一起去聚合的地方
[00:24:26.000 --> 00:24:28.000]  猶太人去到世界每一個地方
[00:24:28.000 --> 00:24:29.000]  都有他們自己的會堂
[00:24:29.000 --> 00:24:31.000]  包括在香港也有
[00:24:31.000 --> 00:24:33.000]  因為他們很重視
[00:24:33.000 --> 00:24:35.000]  他們自己的同胞
[00:24:35.000 --> 00:24:39.000]  他們的民族的相交
[00:24:39.000 --> 00:24:41.000]  這個伯父長的愛心
[00:24:41.000 --> 00:24:45.000]  令到猶太人的長老都認同他
[00:24:45.000 --> 00:24:47.000]  所以當他有困難
[00:24:47.000 --> 00:24:50.000]  有需要請求幫手的時候
[00:24:50.000 --> 00:24:52.000]  他們就義不容辭
[00:24:52.000 --> 00:24:56.000]  來幫他去求耶穌
[00:24:56.000 --> 00:25:00.000]  這個伯父長的愛心
[00:25:00.000 --> 00:25:01.000]  讓我們看見
[00:25:01.000 --> 00:25:04.000]  一個人有權柄的時候
[00:25:04.000 --> 00:25:06.000]  並不代表一切
[00:25:06.000 --> 00:25:10.000]  權柄可能令到人表面去信服
[00:25:10.000 --> 00:25:12.000]  聽你的指示
[00:25:12.000 --> 00:25:15.000]  但是一個人帶著愛心的話
[00:25:15.000 --> 00:25:18.000]  是令到人心悅誠服
[00:25:18.000 --> 00:25:20.000]  去幫助你
[00:25:20.000 --> 00:25:22.000]  因為人有一個陋習
[00:25:22.000 --> 00:25:26.000]  就是拿著雞毛當令箭
[00:25:26.000 --> 00:25:27.000]  你有少許的權利
[00:25:27.000 --> 00:25:29.000]  都可以用到盡
[00:25:29.000 --> 00:25:32.000]  你都可以向人指指點點
[00:25:32.000 --> 00:25:34.000]  呼呼喝喝
[00:25:34.000 --> 00:25:36.000]  作為一個伯父長
[00:25:36.000 --> 00:25:39.000]  他根本上不需要理會
[00:25:39.000 --> 00:25:40.000]  那些猶太人
[00:25:40.000 --> 00:25:43.000]  是否有一個起會堂的需要
[00:25:43.000 --> 00:25:46.000]  他只要確保自己的權力
[00:25:46.000 --> 00:25:47.000]  他只要確保自己
[00:25:47.000 --> 00:25:50.000]  繼續有所謂提升的機會
[00:25:50.000 --> 00:25:52.000]  就已經足夠了
[00:25:52.000 --> 00:25:55.000]  猶太人好與不好
[00:25:55.000 --> 00:25:57.000]  對這個伯父長來說
[00:25:57.000 --> 00:25:59.000]  其實是沒有什麼影響的
[00:25:59.000 --> 00:26:01.000]  但是看到
[00:26:01.000 --> 00:26:02.000]  當這些猶太人
[00:26:02.000 --> 00:26:04.000]  可能他們在建造會堂的時候
[00:26:04.000 --> 00:26:06.000]  遇到這個困難
[00:26:06.000 --> 00:26:09.000]  以致他們去參與幫忙
[00:26:09.000 --> 00:26:14.000]  令到他們可以建立這個會堂
[00:26:14.000 --> 00:26:16.000]  我們看見這個伯父長
[00:26:16.000 --> 00:26:19.000]  是一個滿有愛心的人
[00:26:19.000 --> 00:26:21.000]  雖然可能在那一刻
[00:26:21.000 --> 00:26:25.000]  他仍然對於猶太人的上帝
[00:26:25.000 --> 00:26:26.000]  不是很認識
[00:26:26.000 --> 00:26:28.000]  他對於耶穌基督的了解
[00:26:28.000 --> 00:26:32.000]  只是在於他的神蹟
[00:26:32.000 --> 00:26:36.000]  不過因為他這個人的本性
[00:26:36.000 --> 00:26:38.000]  是一個充滿愛心的人
[00:26:38.000 --> 00:26:42.000]  是和猶太人他們所相信的上帝
[00:26:42.000 --> 00:26:44.000]  和耶穌基督所做的
[00:26:44.000 --> 00:26:46.000]  是一個呼應
[00:26:46.000 --> 00:26:48.000]  也是表達愛
[00:26:48.000 --> 00:26:50.000]  所以他特別來留意
[00:26:50.000 --> 00:26:51.000]  他要知道
[00:26:51.000 --> 00:26:54.000]  究竟耶穌是一個怎樣的人
[00:26:54.000 --> 00:26:57.000]  原來耶穌是一個滿有愛心的人
[00:26:57.000 --> 00:27:00.000]  他是怎樣來關心那些有需要的人
[00:27:00.000 --> 00:27:02.000]  去幫助那些有需要的人
[00:27:02.000 --> 00:27:05.000]  所以令到這個伯父長
[00:27:05.000 --> 00:27:07.000]  都很有興趣
[00:27:07.000 --> 00:27:10.000]  作為一個病人身邊的人
[00:27:10.000 --> 00:27:16.000]  其實愛心是一個很重要的治療
[00:27:16.000 --> 00:27:17.000]  你想想
[00:27:17.000 --> 00:27:19.000]  在患病的時候
[00:27:19.000 --> 00:27:22.000]  最容易產生的一種感覺
[00:27:22.000 --> 00:27:24.000]  除了身體的痛楚之外
[00:27:24.000 --> 00:27:27.000]  就是那種孤單感
[00:27:27.000 --> 00:27:29.000]  很多病人在醫院裡面
[00:27:29.000 --> 00:27:32.000]  其實最渴望的是有人陪他聊天
[00:27:32.000 --> 00:27:35.000]  如果沒有人陪他聊天
[00:27:35.000 --> 00:27:37.000]  隔離床的人很快就會熟悉
[00:27:37.000 --> 00:27:38.000]  因為大家躺在床上
[00:27:38.000 --> 00:27:40.000]  都沒有什麼可以做
[00:27:40.000 --> 00:27:42.000]  又不可以離開醫院
[00:27:42.000 --> 00:27:44.000]  所以很快就會認識
[00:27:44.000 --> 00:27:47.000]  亦都有很多病人互助的組織
[00:27:47.000 --> 00:27:49.000]  能夠彼此建立
[00:27:49.000 --> 00:27:51.000]  所謂同病相憐
[00:27:51.000 --> 00:27:52.000]  大家一說起
[00:27:52.000 --> 00:27:55.000]  就已經很容易去明白
[00:27:55.000 --> 00:27:57.000]  當我們去到醫院的時候
[00:27:57.000 --> 00:27:58.000]  亦都會看見
[00:27:58.000 --> 00:28:01.000]  男病人和女病人有很大分別
[00:28:01.000 --> 00:28:05.000]  通常男病人旁邊
[00:28:05.000 --> 00:28:07.000]  就會坐著他的太太
[00:28:07.000 --> 00:28:10.000]  或者是他的女兒
[00:28:10.000 --> 00:28:13.000]  因為男士比較少
[00:28:13.000 --> 00:28:17.000]  去將自己內心的世界去表達
[00:28:17.000 --> 00:28:19.000]  所以就會他的太太
[00:28:19.000 --> 00:28:21.000]  或者他的女兒
[00:28:21.000 --> 00:28:22.000]  或者女的親友
[00:28:22.000 --> 00:28:24.000]  就會在那裡陪伴著他
[00:28:24.000 --> 00:28:27.000]  令到他的孤單感減輕
[00:28:27.000 --> 00:28:29.000]  但是去到女病房
[00:28:29.000 --> 00:28:30.000]  通常就少一點
[00:28:30.000 --> 00:28:32.000]  會看見丈夫或者兒子
[00:28:32.000 --> 00:28:33.000]  都有的
[00:28:33.000 --> 00:28:35.000]  不過一定數目是少一點
[00:28:35.000 --> 00:28:36.000]  為什麼呢
[00:28:36.000 --> 00:28:37.000]  因為女病人自己之間
[00:28:37.000 --> 00:28:39.000]  都有很多事情要談
[00:28:39.000 --> 00:28:41.000]  有個丈夫或者兒子
[00:28:41.000 --> 00:28:44.000]  在那裡阻礙著反而不是很好
[00:28:44.000 --> 00:28:47.000]  其實都是在說一件事
[00:28:47.000 --> 00:28:49.000]  彼此的陪伴
[00:28:49.000 --> 00:28:52.000]  減低了那種孤單的感覺
[00:28:52.000 --> 00:28:56.000]  所以在那個愛心的表達裏面
[00:28:56.000 --> 00:28:58.000]  其實是對於一個病人來講
[00:28:58.000 --> 00:29:00.000]  很大的支持
[00:29:00.000 --> 00:29:02.000]  令到他不會覺得
[00:29:02.000 --> 00:29:06.000]  自己獨自去面對這個情況
[00:29:06.000 --> 00:29:08.000]  我相信這個百夫長的僕人
[00:29:08.000 --> 00:29:09.000]  同樣看見就是
[00:29:09.000 --> 00:29:13.000]  身邊有一個充滿著愛心的主人
[00:29:13.000 --> 00:29:14.000]  對他來講
[00:29:14.000 --> 00:29:16.000]  真是一個支持
[00:29:16.000 --> 00:29:17.000]  可能就令到他
[00:29:17.000 --> 00:29:20.000]  不要那麼輕易去放棄
[00:29:20.000 --> 00:29:22.000]  要繼續堅持下去
[00:29:22.000 --> 00:29:23.000]  希望能夠有機會
[00:29:23.000 --> 00:29:26.000]  得到這個治療
[00:29:26.000 --> 00:29:32.000]  當耶穌聽到這個事件的時候
[00:29:32.000 --> 00:29:37.000]  耶穌願意去幫這個百夫長的僕人
[00:29:37.000 --> 00:29:39.000]  希望來醫治他
[00:29:39.000 --> 00:29:41.000]  當他一路走
[00:29:41.000 --> 00:29:45.000]  差不多去到這個百夫長的家的時候
[00:29:45.000 --> 00:29:49.000]  這個百夫長竟然又托幾個朋友去見耶穌
[00:29:49.000 --> 00:29:52.000]  這個百夫長其實他的舉動是
[00:29:52.000 --> 00:29:53.000]  講他多重視耶穌
[00:29:53.000 --> 00:29:56.000]  他不是隨便打發一個下屬去
[00:29:56.000 --> 00:29:59.000]  一開始有幾個長老
[00:29:59.000 --> 00:30:01.000]  接著有幾個朋友
[00:30:01.000 --> 00:30:04.000]  這幾個朋友去找耶穌
[00:30:04.000 --> 00:30:08.000]  原來是阻止耶穌繼續向前走
[00:30:08.000 --> 00:30:09.000]  在第六節說
[00:30:09.000 --> 00:30:11.000]  主啊,不必勞駕
[00:30:11.000 --> 00:30:14.000]  因你到舍下,我不敢當
[00:30:14.000 --> 00:30:15.000]  大家記得
[00:30:15.000 --> 00:30:18.000]  這個百夫長是一個軍官
[00:30:18.000 --> 00:30:20.000]  他有權力
[00:30:20.000 --> 00:30:24.000]  但他竟然認為耶穌去到他的家
[00:30:24.000 --> 00:30:26.000]  是他不敢當的
[00:30:26.000 --> 00:30:29.000]  他多重視耶穌的身份
[00:30:29.000 --> 00:30:32.000]  他看見他和耶穌相比
[00:30:32.000 --> 00:30:35.000]  耶穌比他高一截
[00:30:35.000 --> 00:30:37.000]  他覺得自己不配
[00:30:37.000 --> 00:30:40.000]  耶穌來到他當中
[00:30:40.000 --> 00:30:43.000]  所以他再解釋
[00:30:43.000 --> 00:30:46.000]  他說:在我的上面
[00:30:46.000 --> 00:30:48.000]  有人可以指揮我
[00:30:48.000 --> 00:30:49.000]  因為他是百夫長
[00:30:49.000 --> 00:30:51.000]  他上面有千夫長
[00:30:51.000 --> 00:30:53.000]  不過在他下面
[00:30:53.000 --> 00:30:55.000]  有五十夫長
[00:30:55.000 --> 00:30:56.000]  有十夫長
[00:30:56.000 --> 00:30:59.000]  他說:當我叫一個人去的時候
[00:30:59.000 --> 00:31:00.000]  他就要去
[00:31:00.000 --> 00:31:02.000]  他來的時候就要來
[00:31:02.000 --> 00:31:03.000]  他要做這件事
[00:31:03.000 --> 00:31:04.000]  他就要做這件事
[00:31:04.000 --> 00:31:06.000]  因為在軍隊裡面
[00:31:06.000 --> 00:31:07.000]  最重要的是什麼?
[00:31:07.000 --> 00:31:08.000]  服從命令
[00:31:08.000 --> 00:31:12.000]  服從命令就是每一個軍人應該要做的事
[00:31:12.000 --> 00:31:13.000]  所以這個百夫長很明白
[00:31:13.000 --> 00:31:15.000]  當我有權的時候
[00:31:15.000 --> 00:31:16.000]  我發號施令
[00:31:16.000 --> 00:31:19.000]  沒有人可以抗拒我的命令
[00:31:19.000 --> 00:31:22.000]  抗拒我命令的人只有死路一條
[00:31:22.000 --> 00:31:27.000]  所以百夫長將他自己的自身經歷想到
[00:31:27.000 --> 00:31:30.000]  耶穌是一個這麼有權柄的人
[00:31:30.000 --> 00:31:32.000]  只要他說一聲
[00:31:32.000 --> 00:31:35.000]  他說去醫這個僕人的話
[00:31:35.000 --> 00:31:37.000]  這個僕人就會康復
[00:31:37.000 --> 00:31:40.000]  所以我們看見這個百夫長
[00:31:40.000 --> 00:31:43.000]  他不單是一個關心人的人
[00:31:43.000 --> 00:31:45.000]  不單是一個充滿愛心的人
[00:31:45.000 --> 00:31:49.000]  他更加是一個滿有信心的人
[00:31:49.000 --> 00:31:52.000]  他的信心大到一個什麼地步呢?
[00:31:52.000 --> 00:31:53.000]  大到一個地步是
[00:31:53.000 --> 00:31:57.000]  耶穌說就算在以色列、在以色列當中
[00:31:57.000 --> 00:32:00.000]  都沒有見過這麼大的信心
[00:32:00.000 --> 00:32:02.000]  雖然在那個時候
[00:32:02.000 --> 00:32:07.000]  這個百夫長可能對上帝的認識很表面
[00:32:07.000 --> 00:32:10.000]  對耶穌的認識也可能不是很深入
[00:32:10.000 --> 00:32:14.000]  但竟然有這麼大的信心
[00:32:14.000 --> 00:32:17.000]  是耶穌不需要去到他面前
[00:32:17.000 --> 00:32:19.000]  只要耶穌說一句話
[00:32:19.000 --> 00:32:20.000]  只要耶穌願意
[00:32:20.000 --> 00:32:24.000]  這個僕人就可以得到醫治
[00:32:24.000 --> 00:32:25.000]  大家想想
[00:32:25.000 --> 00:32:30.000]  你有沒有這個百夫長這樣的信心呢?
[00:32:30.000 --> 00:32:31.000]  我作為牧師
[00:32:31.000 --> 00:32:34.000]  我想我都沒有他這麼強
[00:32:34.000 --> 00:32:36.000]  我都不夠膽說
[00:32:36.000 --> 00:32:38.000]  主啊,你說一句話都可以
[00:32:38.000 --> 00:32:39.000]  如果是的話
[00:32:39.000 --> 00:32:41.000]  我們的祈禱很簡單
[00:32:41.000 --> 00:32:43.000]  上帝啊,你說一句話就什麼都可以了
[00:32:43.000 --> 00:32:44.000]  阿們
[00:32:44.000 --> 00:32:46.000]  但我們說了很多話
[00:32:46.000 --> 00:32:47.000]  為什麼我們說這麼多話
[00:32:47.000 --> 00:32:49.000]  我們怕上帝聽不清楚
[00:32:49.000 --> 00:32:53.000]  我們要將我們心裡面很多很多的憂慮都說出來
[00:32:53.000 --> 00:32:54.000]  上帝你聽到
[00:32:54.000 --> 00:32:55.000]  知道了
[00:32:55.000 --> 00:32:56.000]  收到了
[00:32:56.000 --> 00:32:58.000]  希望你回應我
[00:32:58.000 --> 00:33:00.000]  我們的禱告就是這樣
[00:33:00.000 --> 00:33:02.000]  但這個百夫長
[00:33:02.000 --> 00:33:03.000]  他的信心就是
[00:33:03.000 --> 00:33:07.000]  耶穌你說一句話就真的會發生
[00:33:07.000 --> 00:33:10.000]  你願意就可以了
[00:33:10.000 --> 00:33:17.000]  今天我們對於上帝的信心有多少呢?
[00:33:17.000 --> 00:33:19.000]  其實可能很少
[00:33:19.000 --> 00:33:20.000]  因為我們呢
[00:33:20.000 --> 00:33:22.000]  連在我們眼見的
[00:33:22.000 --> 00:33:24.000]  我們都不是很信
[00:33:24.000 --> 00:33:25.000]  大家雖然去看醫生
[00:33:25.000 --> 00:33:27.000]  你信不信醫生呢?
[00:33:27.000 --> 00:33:28.000]  你說我當然信啦
[00:33:28.000 --> 00:33:30.000]  不是為什麼會去看醫生
[00:33:30.000 --> 00:33:31.000]  為什麼給這麼多錢
[00:33:31.000 --> 00:33:32.000]  是不是?
[00:33:32.000 --> 00:33:33.000]  但很多時候醫生叫你做那些事
[00:33:33.000 --> 00:33:34.000]  你有沒有做呢?
[00:33:34.000 --> 00:33:35.000]  當然沒有了
[00:33:35.000 --> 00:33:36.000]  是不是?
[00:33:36.000 --> 00:33:37.000]  就是叫你喝多點水
[00:33:37.000 --> 00:33:38.000]  休息啊
[00:33:38.000 --> 00:33:39.000]  但你都不喝水
[00:33:39.000 --> 00:33:40.000]  不休息
[00:33:40.000 --> 00:33:41.000]  是不是?
[00:33:48.000 --> 00:33:50.000]  我就是說
[00:33:50.000 --> 00:33:52.000]  當我們去看醫生的時候
[00:33:52.000 --> 00:33:54.000]  當然我們都是信他的
[00:33:54.000 --> 00:33:56.000]  同樣我們做基督徒
[00:33:56.000 --> 00:33:57.000]  我們都是信上帝
[00:33:57.000 --> 00:34:01.000]  我們信上帝透過醫生來醫治我們
[00:34:01.000 --> 00:34:03.000]  不過有時候我們又會認為
[00:34:03.000 --> 00:34:06.000]  開這些藥真的行不行呢?
[00:34:06.000 --> 00:34:09.000]  吃了幾次都好像沒什麼效
[00:34:09.000 --> 00:34:12.000]  你的心裡面有這些質疑
[00:34:12.000 --> 00:34:16.000]  所以當我們說上帝
[00:34:16.000 --> 00:34:19.000]  是不是真的會回應我們去禱告的時候
[00:34:19.000 --> 00:34:21.000]  我們也會有猶豫
[00:34:21.000 --> 00:34:24.000]  當然我們要謹記一件事
[00:34:24.000 --> 00:34:26.000]  有信心不代表著
[00:34:26.000 --> 00:34:30.000]  一定會我們所想的必然發生
[00:34:30.000 --> 00:34:32.000]  不過沒有信心的話
[00:34:32.000 --> 00:34:35.000]  就一定什麼一切都不會發生
[00:34:35.000 --> 00:34:38.000]  我們仍然相信上帝
[00:34:38.000 --> 00:34:41.000]  按照祂的心意來去成就一切
[00:34:41.000 --> 00:34:45.000]  就好像這個這麼有信心的白夫長
[00:34:45.000 --> 00:34:51.000]  結果在耶穌還沒有去到他家的時候
[00:34:51.000 --> 00:34:55.000]  耶穌只是讚許他的信心
[00:34:55.000 --> 00:35:01.000]  結果當這些被白夫長猜出去的朋友
[00:35:01.000 --> 00:35:04.000]  回到白夫長的家裡面
[00:35:04.000 --> 00:35:07.000]  已經發現僕人已經好了
[00:35:07.000 --> 00:35:12.000]  這就是一個信心的結果
[00:35:12.000 --> 00:35:19.000]  很多時候我們都來到這個信心的考驗當中
[00:35:19.000 --> 00:35:23.000]  當然我們說的這個不是由自己而來的信心
[00:35:23.000 --> 00:35:28.000]  都是上帝給我們的一個恩賜
[00:35:28.000 --> 00:35:30.000]  當我們有這個疑惑
[00:35:30.000 --> 00:35:32.000]  有動搖的時候
[00:35:32.000 --> 00:35:35.000]  其實我們仍然可以去向上帝祈求
[00:35:35.000 --> 00:35:38.000]  加添我們這個很軟弱
[00:35:38.000 --> 00:35:40.000]  很不足夠的信心
[00:35:40.000 --> 00:35:45.000]  以致我們能夠去見到上帝的作為
[00:35:45.000 --> 00:35:50.000]  也不是用我們自己的想像去限制了上帝的作為
[00:35:50.000 --> 00:35:57.000]  有時候上帝要讓我們去經驗一些困難來鍛鍊
[00:35:57.000 --> 00:35:59.000]  有時候也解釋不了
[00:35:59.000 --> 00:36:03.000]  為什麼會有這樣的事情來發生
[00:36:03.000 --> 00:36:06.000]  有時候也會在我們想像之外
[00:36:06.000 --> 00:36:09.000]  上帝來恩賜給我們更多
[00:36:09.000 --> 00:36:13.000]  不過就在今天這個健康主日的時候
[00:36:13.000 --> 00:36:15.000]  我們再一次來看看自己
[00:36:15.000 --> 00:36:19.000]  我們能夠給到我們身邊
[00:36:19.000 --> 00:36:25.000]  真的落在患病軟弱的家人朋友一些什麼支持呢?
[00:36:25.000 --> 00:36:28.000]  可以是真摯的關心
[00:36:28.000 --> 00:36:30.000]  一個很體貼的愛護
[00:36:30.000 --> 00:36:33.000]  以及給予信心的支持
[00:36:33.000 --> 00:36:36.000]  這三樣東西是彼此的緊扣
[00:36:36.000 --> 00:36:39.000]  來陪伴著一個患病的人
[00:36:39.000 --> 00:36:43.000]  來繼續經歷他的生命歷程
[00:36:43.000 --> 00:36:48.000]  也繼續去經驗上帝仍然對他的愛
[00:36:48.000 --> 00:36:50.000]  所以求主幫助我們
[00:36:50.000 --> 00:36:55.000]  也讓我們繼續見證他的慈愛和能力
[00:36:55.000 --> 00:36:57.000]  阿們
