
[00:00:00.000 --> 00:00:02.480]  神秘我們的救恩是很豐富
[00:17:46.400 --> 00:17:49.240]  以至到可以在神裡面
[00:17:49.240 --> 00:17:54.880]  去跟神更加去建立這個聖潔的生活
[00:17:54.880 --> 00:17:57.800]  主耶穌正是駁斥這一類的基督徒
[00:17:57.800 --> 00:17:59.680]  這一類的信徒
[00:17:59.680 --> 00:18:01.000]  就是在舊日的時代
[00:18:01.000 --> 00:18:03.560]  是一些宗教的領袖法利塞人說
[00:18:03.560 --> 00:18:04.800]  主耶穌說
[00:18:04.800 --> 00:18:07.000]  你們的嘴唇就親近我
[00:18:07.000 --> 00:18:10.040]  但是心裡面是遠離我的
[00:18:10.040 --> 00:18:11.320]  今天我們做信徒
[00:18:11.320 --> 00:18:12.920]  我們要很小心
[00:18:12.920 --> 00:18:15.840]  你可能好像犯了這個毛病
[00:18:15.840 --> 00:18:17.760]  我要做什麼不做什麼
[00:18:17.760 --> 00:18:20.080]  但是你跟神的關係很遠
[00:18:20.080 --> 00:18:21.360]  我們維持一個
[00:18:21.360 --> 00:18:22.240]  哎基督徒做什麼
[00:18:22.240 --> 00:18:23.280]  好行為了
[00:18:23.280 --> 00:18:24.200]  沒錯
[00:18:24.200 --> 00:18:27.480]  但是你卻忽略了信仰
[00:18:27.480 --> 00:18:28.880]  在主的裡面最饑養
[00:18:28.880 --> 00:18:30.840]  就是在主裡面的生命
[00:18:30.840 --> 00:18:31.800]  你才能懷疑
[00:18:31.800 --> 00:18:33.080]  是神的恩典
[00:18:33.080 --> 00:18:34.200]  是基於信
[00:18:34.200 --> 00:18:35.480]  所以保羅繼續論述
[00:18:35.480 --> 00:18:36.960]  第六節就說
[00:18:36.960 --> 00:18:38.000]  他說好了
[00:18:38.000 --> 00:18:40.200]  講完這個律法的義
[00:18:40.200 --> 00:18:43.360]  他就說信心的義
[00:18:43.360 --> 00:18:44.320]  他說出於信
[00:18:44.320 --> 00:18:45.080]  第六節說
[00:18:45.080 --> 00:18:48.280]  出於信的義卻如此說
[00:18:48.280 --> 00:18:49.600]  你不要心裡說
[00:18:49.600 --> 00:18:51.920]  誰要升到天上去
[00:18:51.920 --> 00:18:54.200]  就說把基督領下來
[00:18:54.200 --> 00:18:56.960]  或說誰要下到陰間去
[00:18:56.960 --> 00:19:01.320]  就說把基督從死人中領上來
[00:19:01.320 --> 00:19:03.800]  他到底怎麼說呢
[00:19:03.800 --> 00:19:06.560]  只說就離你近
[00:19:06.560 --> 00:19:08.280]  就在你口中
[00:19:08.280 --> 00:19:09.480]  在你心裡
[00:19:09.480 --> 00:19:13.400]  就說我們傳揚所信的話
[00:19:13.400 --> 00:19:14.560]  這句經文
[00:19:14.560 --> 00:19:16.560]  我想我們很好的看
[00:19:16.560 --> 00:19:17.440]  但是很精彩
[00:19:17.440 --> 00:19:18.480]  保羅在這裡
[00:19:18.480 --> 00:19:18.960]  第一
[00:19:18.960 --> 00:19:20.960]  他用了生命的一段經文
[00:19:20.960 --> 00:19:22.520]  三十章的一段經文
[00:19:22.520 --> 00:19:23.760]  但是他很有意思
[00:19:23.760 --> 00:19:25.520]  他貫穿了
[00:19:25.520 --> 00:19:28.160]  就是神整個救人計劃
[00:19:28.160 --> 00:19:30.440]  摩西的律法的要義
[00:19:30.440 --> 00:19:33.200]  他然後衍生出來的一段說話
[00:19:33.200 --> 00:19:35.200]  原本來講在生命記
[00:19:35.200 --> 00:19:37.960]  就是講的是
[00:19:37.960 --> 00:19:42.560]  摩西在第二代的意識人
[00:19:42.560 --> 00:19:43.760]  在這個摩亞的平原
[00:19:43.760 --> 00:19:44.600]  叫他們
[00:19:44.600 --> 00:19:46.600]  你們要遵行神的話
[00:19:46.600 --> 00:19:48.000]  然後就說
[00:19:48.000 --> 00:19:49.840]  這些話其實離你們很近的
[00:19:49.840 --> 00:19:52.080]  你隨手可拿得到的
[00:19:52.080 --> 00:19:54.080]  你們不會要走去上到天上
[00:19:54.080 --> 00:19:55.920]  去拿這個神的話語下來
[00:19:55.920 --> 00:19:58.040]  讓你可以聽到跟從
[00:19:58.040 --> 00:20:01.880]  也不需要走到很遠的海邊
[00:20:01.880 --> 00:20:03.880]  走到另外海的一邊
[00:20:03.880 --> 00:20:05.600]  拿了神的律法
[00:20:05.600 --> 00:20:06.440]  然後回來
[00:20:06.440 --> 00:20:07.920]  你聽到就遵行
[00:20:07.920 --> 00:20:10.000]  不是這樣的
[00:20:10.000 --> 00:20:12.240]  其實意思就是說
[00:20:12.240 --> 00:20:14.320]  摩西說神很滿有恩典
[00:20:14.320 --> 00:20:18.160]  將祂很重要的聖經
[00:20:18.160 --> 00:20:19.680]  律例點章
[00:20:19.680 --> 00:20:22.480]  是讓你隨手可得
[00:20:22.480 --> 00:20:24.400]  以至到在你的旁邊
[00:20:24.400 --> 00:20:25.400]  很接近你的
[00:20:25.400 --> 00:20:27.960]  你口裏面 心裏面
[00:20:27.960 --> 00:20:29.640]  你都會領受
[00:20:29.640 --> 00:20:32.240]  無可作一些的改變
[00:20:32.240 --> 00:20:34.000]  說我遵守不了的
[00:20:34.000 --> 00:20:36.320]  這個就是生命記的原意
[00:20:36.320 --> 00:20:37.600]  這裡的經文
[00:20:37.600 --> 00:20:38.480]  但是我們要理解
[00:20:38.480 --> 00:20:40.960]  為什麼保羅又將耶穌基督
[00:20:40.960 --> 00:20:43.440]  將祂放在裡面 糅合呢
[00:20:43.440 --> 00:20:45.360]  這個就很奇妙的
[00:20:45.360 --> 00:20:47.000]  或者我們這樣去看一下
[00:20:47.000 --> 00:20:49.920]  生命記在第三十章提到
[00:20:49.920 --> 00:20:50.960]  是律法的
[00:20:50.960 --> 00:20:52.240]  叫意識人
[00:20:52.240 --> 00:20:53.720]  你要跟著神
[00:20:53.720 --> 00:20:54.880]  你要聽神的律法
[00:20:54.880 --> 00:20:57.160]  這個是生與死的抉擇
[00:20:57.160 --> 00:20:59.920]  但是原來生與死的抉擇之前
[00:20:59.920 --> 00:21:03.160]  如果我們看回生命記
[00:21:03.160 --> 00:21:05.240]  是一段經文的時候
[00:21:05.240 --> 00:21:06.440]  我們就會看到
[00:21:06.440 --> 00:21:12.040]  原來摩西是在說神的恩典
[00:21:12.040 --> 00:21:15.280]  我們這段經文說到
[00:21:15.280 --> 00:21:18.680]  就是說我們要上去天
[00:21:18.680 --> 00:21:20.000]  拿這些東西下來
[00:21:20.000 --> 00:21:21.800]  拿神的話
[00:21:21.800 --> 00:21:23.480]  是否要海過那邊呢
[00:21:23.480 --> 00:21:25.120]  這裡是十一節那裡說的
[00:21:25.120 --> 00:21:26.800]  三十章十一節
[00:21:26.800 --> 00:21:29.480]  但是在一節到第十節
[00:21:29.480 --> 00:21:31.160]  是說了什麼呢
[00:21:31.160 --> 00:21:34.120]  是說了意識人根本遵守不了
[00:21:34.120 --> 00:21:36.560]  摩西預言他們一定失敗
[00:21:36.560 --> 00:21:39.120]  甚至乎被擄到去外邦的
[00:21:39.120 --> 00:21:41.840]  以致到神在這段經文的恩典
[00:21:41.840 --> 00:21:43.160]  沒有放棄他們
[00:21:43.160 --> 00:21:45.240]  讓他們再回頭
[00:21:45.240 --> 00:21:46.600]  他們想起這些事情的時候
[00:21:46.600 --> 00:21:48.640]  就會求問神
[00:21:48.640 --> 00:21:51.720]  這裡譬如在第三十章第三節說
[00:21:51.720 --> 00:21:53.840]  耶和華你的神就必憐憫你
[00:21:53.840 --> 00:21:56.680]  使你這被擄的子民歸回
[00:21:56.680 --> 00:21:58.720]  耶和華你的神必轉回
[00:21:58.720 --> 00:22:01.800]  從分散你道的萬民中
[00:22:01.800 --> 00:22:03.720]  將你召回
[00:22:03.720 --> 00:22:06.120]  以致一個挽回
[00:22:06.120 --> 00:22:08.880]  並且第六節
[00:22:08.880 --> 00:22:11.280]  耶和華你的神要使你的心
[00:22:11.280 --> 00:22:13.640]  和你後裔的心受割禮
[00:22:13.640 --> 00:22:14.800]  這個不是外表的
[00:22:14.800 --> 00:22:16.760]  是心靈裡面受割禮
[00:22:16.760 --> 00:22:21.360]  就是說神會有恩典讓你敬畏他的心
[00:22:21.360 --> 00:22:24.160]  以致到很叫你盡心盡聖
[00:22:24.160 --> 00:22:27.000]  耶和華你的神使你可以存活
[00:22:27.000 --> 00:22:28.960]  又是這個字存活
[00:22:28.960 --> 00:22:32.480]  有些人的生命是全靠神的恩典
[00:22:32.480 --> 00:22:36.400]  所以保羅就叫當時的意識人
[00:22:36.400 --> 00:22:38.280]  你很好的遵行神的話
[00:22:38.280 --> 00:22:42.040]  其實也都預表到將來律法指向的基督
[00:22:42.040 --> 00:22:45.000]  是到了保羅的時代
[00:22:45.000 --> 00:22:46.560]  這個就是耶穌基督的福音
[00:22:46.560 --> 00:22:48.880]  你們很好的相信接受
[00:22:48.880 --> 00:22:53.120]  所以當時的律法隨手可得
[00:22:53.120 --> 00:22:55.040]  福音也都隨手可得
[00:22:55.040 --> 00:22:56.320]  所以保羅說
[00:22:56.320 --> 00:22:59.840]  誰需要你們要走到天上
[00:22:59.840 --> 00:23:01.920]  將這位彌賽亞耶穌基督
[00:23:01.920 --> 00:23:03.600]  拉到地上來
[00:23:03.600 --> 00:23:04.360]  不是
[00:23:04.360 --> 00:23:07.640]  是主耶穌自己道成肉身來到這個世界
[00:23:07.640 --> 00:23:09.080]  是滿有恩典的
[00:23:09.080 --> 00:23:11.200]  是在我們 住在我們當中
[00:23:11.200 --> 00:23:13.560]  並且為我們的罪死而復活
[00:23:13.560 --> 00:23:15.200]  將人的問題
[00:23:15.200 --> 00:23:18.080]  帶到人的公義能夠完全解決
[00:23:18.080 --> 00:23:21.000]  然後他又是從死裡復活
[00:23:21.000 --> 00:23:22.480]  這裡又是說
[00:23:22.480 --> 00:23:26.040]  當時在《生命記》就說在海邊
[00:23:26.040 --> 00:23:28.720]  但是因為這裡在說耶穌基督
[00:23:28.720 --> 00:23:31.280]  保羅就同樣的意思
[00:23:31.280 --> 00:23:33.000]  從一個橫直去到這裡海
[00:23:33.000 --> 00:23:34.040]  去到那邊海
[00:23:34.040 --> 00:23:37.680]  就由陰間去回上來
[00:23:37.680 --> 00:23:39.960]  以致耶穌基督從死而復活
[00:23:39.960 --> 00:23:43.160]  這個救贖的工作完成
[00:23:43.160 --> 00:23:45.360]  是神自己去創立
[00:23:45.360 --> 00:23:47.480]  是由時機去實踐
[00:23:47.480 --> 00:23:50.920]  成就 是愛 是恩典
[00:23:50.920 --> 00:23:52.680]  所以我們就要把握這個
[00:23:52.680 --> 00:23:54.280]  我們就接受了
[00:23:54.280 --> 00:23:57.680]  這個就是保羅的意思
[00:23:57.680 --> 00:23:59.640]  如果我們以為自己這個信仰
[00:23:59.640 --> 00:24:01.400]  可以自己去做到些什麼
[00:24:01.400 --> 00:24:02.640]  不做些什麼
[00:24:02.640 --> 00:24:04.000]  甚至我們做了基督徒
[00:24:04.000 --> 00:24:05.600]  都是這樣的款式
[00:24:05.600 --> 00:24:07.080]  這樣的方式
[00:24:07.080 --> 00:24:08.800]  大錯特錯
[00:24:08.800 --> 00:24:09.400]  剛才我們說過
[00:24:09.400 --> 00:24:11.440]  奧古斯丁他信了主的時候
[00:24:11.440 --> 00:24:14.880]  他都是看到神的恩典跟他的關係
[00:24:14.880 --> 00:24:19.160]  我最近看了一些書
[00:24:19.160 --> 00:24:24.120]  就 報導會 報導總會
[00:24:24.120 --> 00:24:27.240]  文字部出了一本書叫《跟隨主的腳踭》
[00:24:27.240 --> 00:24:28.640]  其中一個文章
[00:24:28.640 --> 00:24:29.800]  就是一位小珍的
[00:24:29.800 --> 00:24:30.880]  畢名小珍
[00:24:30.880 --> 00:24:32.760]  他就講了一個題目叫做
[00:24:32.760 --> 00:24:35.680]  「神使軟弱者 變為剛強」
[00:24:35.680 --> 00:24:37.440]  這段經文是講什麼呢?
[00:24:37.440 --> 00:24:41.640]  他說他自己其實完全不懂得愛
[00:24:41.640 --> 00:24:42.960]  但是在神的愛裡面
[00:24:42.960 --> 00:24:44.440]  竟然間成了一個信徒
[00:24:44.440 --> 00:24:46.520]  並且生命被神去改變
[00:24:46.520 --> 00:24:48.920]  至少他在一個
[00:24:48.920 --> 00:24:50.440]  他說懂性的時候
[00:24:50.440 --> 00:24:54.120]  已經爸爸媽媽已經離婚了
[00:24:54.120 --> 00:24:55.920]  爸爸媽媽不止沒有給他愛
[00:24:55.920 --> 00:24:58.160]  並且造成很多的傷害
[00:24:58.160 --> 00:25:00.520]  他講到是鞭打
[00:25:00.520 --> 00:25:03.960]  是很多肉體的損傷
[00:25:03.960 --> 00:25:06.240]  心靈更加不用說
[00:25:06.240 --> 00:25:08.520]  他依照他生爸爸媽媽
[00:25:08.520 --> 00:25:09.760]  生所有世界的人
[00:25:09.760 --> 00:25:12.000]  這個世界是欠了他
[00:25:12.000 --> 00:25:13.120]  到了中三那年
[00:25:13.120 --> 00:25:14.240]  他聽了一個報導會
[00:25:14.240 --> 00:25:15.840]  知道有一位神愛人
[00:25:15.840 --> 00:25:17.720]  這個不可思議了
[00:25:17.720 --> 00:25:20.120]  他就看到這個真的是神的愛
[00:25:20.120 --> 00:25:24.520]  他看到基督是願意來到這個世界
[00:25:24.520 --> 00:25:25.880]  願意接觸人
[00:25:25.880 --> 00:25:27.320]  跟人建立關係
[00:25:27.320 --> 00:25:28.360]  他很受感動
[00:25:28.360 --> 00:25:31.160]  於是他決定信得住
[00:25:31.160 --> 00:25:32.760]  信得住之後
[00:25:32.760 --> 00:25:36.200]  他又聽到神讓他知道
[00:25:36.200 --> 00:25:38.040]  要跟他家人復和
[00:25:38.040 --> 00:25:40.000]  他說這個非常之困難
[00:25:40.000 --> 00:25:42.240]  他怎麼能夠用一個傷害他的父母
[00:25:42.240 --> 00:25:43.480]  這些家人
[00:25:43.480 --> 00:25:46.360]  去跟他復和呢
[00:25:46.360 --> 00:25:47.320]  但是他覺得
[00:25:47.320 --> 00:25:49.240]  我也要用主的愛
[00:25:49.240 --> 00:25:50.400]  對我的家人
[00:25:50.400 --> 00:25:54.240]  以至於他後來將爸爸媽媽
[00:25:54.240 --> 00:25:55.600]  讓他們認識主
[00:25:55.600 --> 00:25:57.200]  然後妹妹都信得住
[00:25:57.200 --> 00:26:00.240]  爸爸竟然接受水利
[00:26:00.240 --> 00:26:03.880]  一家人在教會裏面聚會
[00:26:03.880 --> 00:26:05.040]  一個破碎的家庭
[00:26:05.040 --> 00:26:06.160]  竟然這樣
[00:26:06.160 --> 00:26:07.760]  而這位小珍
[00:26:07.760 --> 00:26:08.760]  這位姐妹
[00:26:08.760 --> 00:26:11.520]  是一個青年人工作裏面的服侍
[00:26:11.520 --> 00:26:12.400]  她覺得很困難
[00:26:12.400 --> 00:26:14.480]  我這個破碎的人生
[00:26:14.480 --> 00:26:15.840]  我怎麼能夠服侍呢
[00:26:15.840 --> 00:26:18.040]  就看到神很多的幫助
[00:26:18.040 --> 00:26:20.400]  她講到其實我有很多自我
[00:26:20.400 --> 00:26:22.440]  以及很多的瑕疵
[00:26:22.440 --> 00:26:23.720]  很多的問題
[00:26:23.720 --> 00:26:26.400]  她往往用自己的方法
[00:26:26.400 --> 00:26:27.600]  去處理事情
[00:26:27.600 --> 00:26:30.400]  以至於搞到一團糟
[00:26:30.400 --> 00:26:33.880]  她說神給她經歷很多的挫敗
[00:26:33.880 --> 00:26:35.480]  但是叫她更加謙卑
[00:26:35.480 --> 00:26:36.600]  明白這些事情
[00:26:36.600 --> 00:26:38.960]  不能夠一朝一夕可以造成
[00:26:38.960 --> 00:26:40.800]  當她要結婚的時候
[00:26:40.800 --> 00:26:43.880]  她就提醒了自己
[00:26:43.880 --> 00:26:45.400]  設計結婚那裏
[00:26:45.400 --> 00:26:46.600]  就是用了什麼呢
[00:26:46.600 --> 00:26:48.840]  耶穌基督進入耶路撒冷
[00:26:48.840 --> 00:26:50.480]  坐著牢居止
[00:26:50.480 --> 00:26:52.680]  那個圖像
[00:26:52.680 --> 00:26:59.320]  是成為他們好像進入結婚的卡裏面的設計
[00:26:59.320 --> 00:27:00.880]  什麼意思呢
[00:27:00.880 --> 00:27:04.080]  他願意他的一生跟隨主
[00:27:04.080 --> 00:27:06.080]  主坐在他上高
[00:27:06.080 --> 00:27:08.760]  是由主帶領著他
[00:27:08.760 --> 00:27:11.400]  以至於他願意跟隨主的樣式
[00:27:11.400 --> 00:27:13.120]  成為和平之子
[00:27:13.120 --> 00:27:17.120]  成為黑暗裏面發點的亮光
[00:27:17.120 --> 00:27:19.120]  一個基督的生命
[00:27:19.120 --> 00:27:22.000]  是由神這樣帶著
[00:27:22.000 --> 00:27:25.200]  以至於他能夠活出一個豐盛的生命
[00:27:25.200 --> 00:27:27.000]  這個就是我們看到
[00:27:27.000 --> 00:27:29.160]  是保羅首先講
[00:27:29.160 --> 00:27:33.400]  神的公義是藉著相信耶穌基督的
[00:27:33.400 --> 00:27:34.720]  唯一的途徑
[00:27:34.720 --> 00:27:37.000]  以至於不單止是這樣
[00:27:37.000 --> 00:27:40.200]  這裏講到整個人的生命的取向
[00:27:40.200 --> 00:27:42.160]  都是信
[00:27:42.160 --> 00:27:44.640]  正如羅馬書所講
[00:27:44.640 --> 00:27:49.200]  他說我們信心得到這個救恩
[00:27:49.200 --> 00:27:51.400]  他說從信以至於信
[00:27:51.400 --> 00:27:53.200]  就是說整個基督的生命
[00:27:53.200 --> 00:27:55.840]  都是用信心來行走的
[00:27:55.840 --> 00:27:58.040]  包括我們誠信的路
[00:27:58.040 --> 00:28:02.280]  講了這個這麼絕對的一個相信耶穌基督的救恩
[00:28:02.280 --> 00:28:04.280]  是從相信而來
[00:28:04.280 --> 00:28:05.560]  第九節很重要
[00:28:05.560 --> 00:28:08.720]  第九節和第十節大家一定很熟悉
[00:28:08.720 --> 00:28:09.560]  就是說
[00:28:09.560 --> 00:28:10.280]  好了
[00:28:10.280 --> 00:28:13.200]  既然這位信心的道路
[00:28:13.200 --> 00:28:14.240]  那我信什麼
[00:28:14.240 --> 00:28:17.080]  我的對象怎樣為之得到這個義
[00:28:17.080 --> 00:28:19.000]  憑信什麼的對象
[00:28:19.000 --> 00:28:19.960]  第九節說
[00:28:19.960 --> 00:28:22.000]  你若口裏承認耶穌為主
[00:28:22.000 --> 00:28:24.760]  心裏信神叫他從死人中復活
[00:28:24.760 --> 00:28:25.720]  就必得救
[00:28:25.720 --> 00:28:28.560]  因為人心裏信就可以清義
[00:28:28.560 --> 00:28:31.120]  口裏宣認就可以得救
[00:28:31.120 --> 00:28:33.720]  宣認是在講公開的承認
[00:28:33.720 --> 00:28:34.760]  承認誰
[00:28:34.760 --> 00:28:36.080]  承認耶穌
[00:28:36.080 --> 00:28:36.960]  耶穌是誰
[00:28:36.960 --> 00:28:38.360]  耶穌是主
[00:28:38.360 --> 00:28:41.240]  這個主在內文裏面
[00:28:41.240 --> 00:28:44.480]  很明顯是在講他有神的身份
[00:28:44.480 --> 00:28:45.720]  他是誰
[00:28:45.720 --> 00:28:46.840]  他是哪位
[00:28:46.840 --> 00:28:47.920]  他是神
[00:28:47.920 --> 00:28:49.480]  那麼
[00:28:49.480 --> 00:28:51.280]  如果一節的經文
[00:28:51.280 --> 00:28:53.920]  是從這個可以更加領會到
[00:28:53.920 --> 00:28:57.920]  就是《斯洛行傳》第二章那裏提到
[00:28:57.920 --> 00:29:02.720]  就是彼得的《宣講》
[00:29:02.720 --> 00:29:03.280]  他説呢
[00:29:03.280 --> 00:29:04.080]  就是説呢
[00:29:04.080 --> 00:29:08.600]  故此
[00:29:08.600 --> 00:29:10.280]  這裏彼得所講的
[00:29:10.280 --> 00:29:11.440]  三十六節
[00:29:11.440 --> 00:29:12.840]  這裏二章是三十六節
[00:29:12.840 --> 00:29:15.080]  以色列傳家當確實知道
[00:29:15.080 --> 00:29:18.560]  你們聽在十字架上的那位耶穌
[00:29:18.560 --> 00:29:21.880]  上帝已經立他為主
[00:29:21.880 --> 00:29:23.440]  為基督了
[00:29:23.440 --> 00:29:24.880]  就是說
[00:29:24.880 --> 00:29:28.800]  耶穌基督就是神的兒子
[00:29:28.800 --> 00:29:30.080]  有神的身份
[00:29:30.080 --> 00:29:32.680]  他就是神為人預備的那位基督
[00:29:32.680 --> 00:29:35.800]  有了這個清晰的一個確認
[00:29:35.800 --> 00:29:37.400]  是公開的
[00:29:37.400 --> 00:29:39.640]  然後心裏面又相信
[00:29:39.640 --> 00:29:41.240]  另一樣東西來的
[00:29:41.240 --> 00:29:44.440]  但是這兩樣東西不是彼此沒有相關
[00:29:44.440 --> 00:29:47.160]  他說心裏信神
[00:29:47.160 --> 00:29:50.320]  上帝叫他從死人中復活
[00:29:50.320 --> 00:29:51.200]  那就是說呢
[00:29:51.200 --> 00:29:52.720]  這個是信什麼
[00:29:52.720 --> 00:29:53.680]  信那個對象
[00:29:53.680 --> 00:29:55.200]  然後他做了什麼
[00:29:55.200 --> 00:29:57.360]  但是我們留意這兩樣東西是息息相關
[00:29:57.360 --> 00:29:59.280]  如果耶穌基督
[00:29:59.280 --> 00:30:00.880]  他為了我們去復活
[00:30:00.880 --> 00:30:02.480]  這裏沒有提到死
[00:30:02.480 --> 00:30:03.760]  那當然我們知道
[00:30:03.760 --> 00:30:05.440]  上文下理我們知道
[00:30:05.440 --> 00:30:06.400]  耶穌基督死而復活
[00:30:06.400 --> 00:30:07.800]  但是強調復活
[00:30:07.800 --> 00:30:09.880]  就代表滿有權柄
[00:30:09.880 --> 00:30:11.920]  戰勝死亡和罪惡
[00:30:11.920 --> 00:30:14.960]  並且引證他就是神
[00:30:14.960 --> 00:30:16.160]  他是神的兒子
[00:30:16.160 --> 00:30:16.880]  所以呢
[00:30:16.880 --> 00:30:17.920]  這位神的兒子
[00:30:17.920 --> 00:30:20.560]  他的作為也是做回他的身份
[00:30:20.560 --> 00:30:21.480]  能夠做到的
[00:30:21.480 --> 00:30:23.640]  只有他才能夠成就的救恩
[00:30:23.640 --> 00:30:25.520]  以致我們有一個宣認
[00:30:25.520 --> 00:30:27.360]  和一個確信
[00:30:27.360 --> 00:30:29.440]  這個就必得救
[00:30:29.440 --> 00:30:31.520]  然後繼續說
[00:30:31.520 --> 00:30:32.720]  第十節
[00:30:32.720 --> 00:30:34.760]  因為這裏說的是口
[00:30:34.760 --> 00:30:36.320]  心
[00:30:36.320 --> 00:30:39.960]  當然是人先有內心
[00:30:39.960 --> 00:30:41.320]  人心裏相信
[00:30:41.320 --> 00:30:48.480]  所以第十節就將次序再去到一個真實的說法
[00:30:48.480 --> 00:30:49.960]  人心裏信
[00:30:49.960 --> 00:30:51.080]  就可以清義
[00:30:51.080 --> 00:30:51.960]  口裏宣認
[00:30:51.960 --> 00:30:52.920]  就可以得救
[00:30:52.920 --> 00:30:55.000]  心裏內心
[00:30:55.000 --> 00:30:57.040]  外面的口宣認
[00:30:57.040 --> 00:30:59.920]  以致就能夠確立了
[00:30:59.920 --> 00:31:02.880]  我們這個很穩陣的救恩
[00:31:02.880 --> 00:31:05.400]  能夠落在我們的心裏
[00:31:05.400 --> 00:31:07.520]  一點都不含糊
[00:31:07.520 --> 00:31:08.920]  這個就是說
[00:31:08.920 --> 00:31:13.320]  如果我們宣稱耶穌是主
[00:31:13.320 --> 00:31:14.360]  這個不容易的
[00:31:14.360 --> 00:31:16.000]  在當時的社會羅馬
[00:31:16.000 --> 00:31:17.040]  有很多的帝王
[00:31:17.040 --> 00:31:19.720]  他們說帝王就是主
[00:31:19.720 --> 00:31:21.640]  你如果說耶穌是主
[00:31:21.640 --> 00:31:23.640]  其實你是面對著一個
[00:31:23.640 --> 00:31:27.400]  是其他人對你的不同的眼光
[00:31:27.400 --> 00:31:30.480]  還有你可以觸犯政府
[00:31:30.480 --> 00:31:31.200]  耶穌是主
[00:31:31.200 --> 00:31:32.840]  但是我們聲稱
[00:31:32.840 --> 00:31:34.120]  耶穌就是那位
[00:31:34.120 --> 00:31:35.840]  滿有權柄的神
[00:31:35.840 --> 00:31:38.720]  祂作成這個救恩
[00:31:38.720 --> 00:31:40.400]  祂就是那位的主
[00:31:40.400 --> 00:31:43.880]  並且祂造成一個很愛的救恩
[00:31:43.880 --> 00:31:45.840]  以致我們能夠有一個活著的主
[00:31:45.840 --> 00:31:47.160]  祂復活的主
[00:31:47.160 --> 00:31:48.600]  活在我們的生命裏面
[00:31:48.600 --> 00:31:51.160]  這個人就得救
[00:31:51.160 --> 00:31:54.600]  所以我們有沒有這個膽量呢
[00:31:54.600 --> 00:31:56.000]  我們今天這個世界
[00:31:56.000 --> 00:31:58.680]  我們有很多的異教異端
[00:31:58.680 --> 00:32:01.680]  我們承認主是我們的主
[00:32:01.680 --> 00:32:03.760]  其實可能得罪很多人
[00:32:03.760 --> 00:32:06.280]  甚至乎我們的家人
[00:32:06.280 --> 00:32:07.680]  又或者我們如果把持
[00:32:07.680 --> 00:32:08.720]  耶穌是我們的主
[00:32:08.720 --> 00:32:11.760]  我們根據主的教訓來生活
[00:32:11.760 --> 00:32:13.400]  今天的社會裏面
[00:32:13.400 --> 00:32:16.280]  有很多我們叫做多元的文化
[00:32:16.280 --> 00:32:18.840]  性的文化
[00:32:18.840 --> 00:32:20.560]  婚前性行為
[00:32:20.560 --> 00:32:21.760]  同性戀
[00:32:21.760 --> 00:32:23.760]  我們現在最近都在說一些
[00:32:23.760 --> 00:32:26.760]  很具爭議性的一些立法
[00:32:26.760 --> 00:32:27.760]  我們怎麼走
[00:32:27.760 --> 00:32:28.920]  基督徒我們怎麼說呢
[00:32:28.920 --> 00:32:30.280]  我們就說不是
[00:32:30.280 --> 00:32:31.640]  我們愛所有的人
[00:32:31.640 --> 00:32:33.720]  但是我們不認同一些的做法
[00:32:33.720 --> 00:32:36.920]  是違背了神給我們的
[00:32:36.920 --> 00:32:40.640]  公義的一個象徵
[00:32:40.640 --> 00:32:42.840]  反而人要回到神的裏面
[00:32:42.840 --> 00:32:44.560]  以致我們能面對
[00:32:44.560 --> 00:32:45.480]  什麼是真理
[00:32:45.480 --> 00:32:47.960]  什麼是公義
[00:32:47.960 --> 00:32:49.560]  我認識一位伯伯
[00:32:49.560 --> 00:32:51.920]  我和他處夫人一段時間
[00:32:51.920 --> 00:32:53.760]  他始終都很猶豫
[00:32:53.760 --> 00:32:55.080]  後來我了解
[00:32:55.080 --> 00:33:00.120]  原來因為他是家族的最高的長輩
[00:33:00.120 --> 00:33:04.040]  每一年他們要回到鄉下去祭祖
[00:33:04.040 --> 00:33:04.800]  如果他不去
[00:33:04.800 --> 00:33:05.720]  這是很大件事
[00:33:05.720 --> 00:33:07.880]  就是整個家族看著他
[00:33:07.880 --> 00:33:09.840]  原來他有這個問題的時候
[00:33:09.840 --> 00:33:12.040]  我繼續說你相信主
[00:33:12.040 --> 00:33:13.120]  這個不要緊
[00:33:13.120 --> 00:33:14.960]  神會帶著你的
[00:33:14.960 --> 00:33:16.640]  到了伯伯病危的時候
[00:33:16.640 --> 00:33:18.280]  我在醫院裏面
[00:33:18.280 --> 00:33:19.200]  我再和伯伯說
[00:33:19.200 --> 00:33:20.040]  你相信主
[00:33:20.040 --> 00:33:20.560]  不怕
[00:33:20.560 --> 00:33:22.320]  他是真你就相信他
[00:33:22.320 --> 00:33:25.040]  結果家人真的跟他挑戰
[00:33:25.040 --> 00:33:26.800]  就跟他說
[00:33:26.800 --> 00:33:27.600]  就說
[00:33:27.600 --> 00:33:28.200]  爸爸
[00:33:28.200 --> 00:33:29.480]  如果你相信了這個耶穌
[00:33:29.480 --> 00:33:30.400]  我不會祭東西
[00:33:30.400 --> 00:33:32.440]  我不會燒東西給你
[00:33:32.440 --> 00:33:33.960]  你自己想想
[00:33:33.960 --> 00:33:34.920]  伯伯就說
[00:33:34.920 --> 00:33:36.120]  我相信耶穌
