
[00:00:00.000 --> 00:00:01.600]  我們一起來讀一段經文
[00:19:16.840 --> 00:19:19.040]  我和我們家的兄弟姐妹
[00:19:19.040 --> 00:19:22.840]  在那個時候我們正在擇偶
[00:19:22.840 --> 00:19:25.880]  要準備選擇進入婚姻
[00:19:25.880 --> 00:19:29.920]  在事業 學業剛起步 很適奉
[00:19:29.920 --> 00:19:31.760]  也剛開始的時候
[00:19:31.760 --> 00:19:35.600]  有父母親在身邊這樣的指點 鼓勵
[00:19:35.600 --> 00:19:37.960]  真是非常的寶貴
[00:19:37.960 --> 00:19:40.900]  那雖然他那時候捨己
[00:19:40.900 --> 00:19:41.860]  好像失去了很多
[00:19:41.860 --> 00:19:46.800]  但是現在這個家繼續在提升
[00:19:46.800 --> 00:19:48.300]  繼續在擴展
[00:19:48.300 --> 00:19:52.880]  而這個福是沒有加上憂慮的
[00:19:52.880 --> 00:19:57.240]  我非常感謝我父親和我的母親
[00:19:57.240 --> 00:20:00.820]  今天也許在我們當中
[00:20:00.820 --> 00:20:04.580]  有些人也正在做一些不容易的決定
[00:20:04.580 --> 00:20:07.120]  有些事情好像
[00:20:07.120 --> 00:20:09.600]  it make all the sense
[00:20:09.600 --> 00:20:12.420]  合情合理
[00:20:12.420 --> 00:20:17.360]  但是你知道也許你需要做一個
[00:20:17.360 --> 00:20:22.500]  可能會要有一個所謂的捨己的決定
[00:20:22.500 --> 00:20:27.280]  需要順服的一個逆著潮流
[00:20:27.280 --> 00:20:30.480]  但是是一個對的決定
[00:20:30.480 --> 00:20:34.420]  讓我告訴你 你不是犧牲
[00:20:34.420 --> 00:20:38.480]  其實你正要準備進入
[00:20:38.480 --> 00:20:43.160]  神所命定的府裡面
[00:20:43.160 --> 00:20:46.160]  當你做一個不容易的決定
[00:20:46.160 --> 00:20:48.660]  但是你知道 是捨己
[00:20:48.660 --> 00:20:49.800]  捨己不舒服
[00:20:49.800 --> 00:20:53.700]  但是你知道 是一個對的決定
[00:20:53.700 --> 00:20:57.040]  是個神約納的決定
[00:20:57.040 --> 00:20:59.100]  然後也是一個
[00:20:59.100 --> 00:21:01.600]  順從聖經的教導的決定
[00:21:01.600 --> 00:21:03.380]  當你這樣子去做的時候
[00:21:03.380 --> 00:21:04.720]  讓我告訴你
[00:21:04.720 --> 00:21:10.080]  你人生的這個GPS正要邁向
[00:21:10.080 --> 00:21:13.060]  那個提升與擴展
[00:21:13.060 --> 00:21:17.360]  那個富足又沒有憂慮的祝福裡面
[00:21:17.360 --> 00:21:19.700]  願神祝福你
[00:21:19.700 --> 00:21:22.600]  在一生當中能夠一次又一次的
[00:21:22.600 --> 00:21:24.360]  做這樣一個決定
[00:21:24.360 --> 00:21:25.800]  而通常這樣的決定
[00:21:25.800 --> 00:21:28.440]  你在做出來的時候
[00:21:28.440 --> 00:21:31.280]  許多屬天的祝福就要釋放出來
[00:21:31.280 --> 00:21:35.340]  而你要成為那個讓別人看見
[00:21:35.340 --> 00:21:38.020]  神的光的一個祝福
[00:21:38.020 --> 00:21:40.820]  所以這個提升與擴展的目的是
[00:21:40.820 --> 00:21:42.820]  先求神的國 神的義
[00:21:42.820 --> 00:21:45.880]  而基礎就是一個
[00:21:45.880 --> 00:21:49.700]  捨己和順服的這樣的一個生命
[00:21:49.700 --> 00:21:53.520]  而第三 提升與擴展的關鍵
[00:21:53.520 --> 00:21:56.100]  是成全他人
[00:21:56.100 --> 00:21:57.440]  我們跟旁邊說
[00:21:57.440 --> 00:22:05.000]  提升與擴展關鍵是成全他人
[00:22:05.000 --> 00:22:05.800]  我們再來看一下
[00:22:05.800 --> 00:22:07.840]  剛才以佛所說四章八節
[00:22:07.840 --> 00:22:09.480]  和十一到十三節
[00:22:09.480 --> 00:22:10.720]  你看到這邊有一個
[00:22:10.720 --> 00:22:12.920]  好像一個動向
[00:22:12.920 --> 00:22:16.760]  成全人的一個動向
[00:22:16.760 --> 00:22:17.620]  第八節
[00:22:17.620 --> 00:22:18.880]  耶穌基督升到高天的時候
[00:22:18.880 --> 00:22:20.020]  擄掠了仇敵
[00:22:20.020 --> 00:22:21.700]  然後他到了
[00:22:21.700 --> 00:22:22.600]  擄掠了仇敵之後
[00:22:22.600 --> 00:22:24.560]  他到了寶座上之後
[00:22:24.560 --> 00:22:26.320]  他做什麼呢
[00:22:26.320 --> 00:22:27.960]  他並不是說我到這邊我退休了
[00:22:27.960 --> 00:22:29.940]  我到這邊我滿足了
[00:22:29.940 --> 00:22:31.340]  我到這邊來我們來自拍
[00:22:31.340 --> 00:22:32.640]  然後就派對
[00:22:32.640 --> 00:22:35.040]  不 耶穌基督升到高天
[00:22:35.040 --> 00:22:39.480]  他開始將各樣的恩賜賞給別人
[00:22:39.480 --> 00:22:42.340]  他開始繼續的在成全別人
[00:22:42.340 --> 00:22:44.020]  和他以往一直一樣
[00:22:44.020 --> 00:22:45.520]  然後之後十一節
[00:22:45.520 --> 00:22:48.320]  這個耶穌基督他開始設立了
[00:22:48.320 --> 00:22:49.280]  所謂的五重職事
[00:22:49.280 --> 00:22:50.820]  他所賜的使徒先知
[00:22:50.820 --> 00:22:52.460]  傳福音牧師和教師
[00:22:52.460 --> 00:22:54.520]  這些設立起來為了什麼呢
[00:22:54.520 --> 00:22:57.500]  為了要成全聖徒
[00:22:57.500 --> 00:22:59.860]  各盡其職建立基督的身體
[00:22:59.860 --> 00:23:05.160]  所以這也是一個成全他人
[00:23:05.160 --> 00:23:07.240]  所以這些人得著了各樣的恩賜
[00:23:07.240 --> 00:23:07.840]  開始成全了
[00:23:07.840 --> 00:23:10.580]  那這些被成全起來
[00:23:10.580 --> 00:23:13.780]  建立基督的身體的人要做什麼呢
[00:23:13.780 --> 00:23:16.540]  繼續
[00:23:16.540 --> 00:23:20.120]  直等到眾人在真道上同歸於一
[00:23:20.120 --> 00:23:21.320]  認識神的兒子
[00:23:21.320 --> 00:23:22.280]  得以長大成人
[00:23:22.280 --> 00:23:26.120]  滿有基督長成的聲量
[00:23:26.120 --> 00:23:28.160]  弟兄姊妹我們看到這邊有一個
[00:23:28.160 --> 00:23:30.720]  原來神的心意
[00:23:30.720 --> 00:23:33.720]  是的我們常說我們要努力
[00:23:33.720 --> 00:23:35.660]  我們要成長我們要加強
[00:23:35.660 --> 00:23:37.060]  但是神的心意是
[00:23:37.060 --> 00:23:40.400]  你要去成全他人
[00:23:40.400 --> 00:23:42.500]  你要去祝福他人
[00:23:42.500 --> 00:23:46.600]  你要去協助別人來成長
[00:23:46.600 --> 00:23:48.240]  當我們有這樣的一個
[00:23:48.240 --> 00:23:50.680]  成全他人的概念的時候
[00:23:50.680 --> 00:23:52.240]  和一個動力的時候
[00:23:52.240 --> 00:23:54.140]  原來這就是提升與
[00:23:54.140 --> 00:23:57.120]  擴展的一個關鍵
[00:23:57.120 --> 00:23:59.620]  請問教會
[00:23:59.620 --> 00:24:01.720]  是什麼樣的情況會成長
[00:24:01.720 --> 00:24:03.320]  當牧師成長
[00:24:03.320 --> 00:24:06.020]  教會就成長了嗎
[00:24:06.020 --> 00:24:08.560]  其實不夠的
[00:24:08.560 --> 00:24:11.360]  唯有當弟兄姊妹成長的時候
[00:24:11.360 --> 00:24:12.900]  教會怎麼樣
[00:24:12.900 --> 00:24:14.600]  就成長了
[00:24:14.600 --> 00:24:16.260]  同樣的在小組也是一樣
[00:24:16.260 --> 00:24:18.300]  小組長很努力說我要成長
[00:24:18.300 --> 00:24:20.500]  可是你想的是我的成長
[00:24:20.500 --> 00:24:22.400]  那你方向錯了
[00:24:22.400 --> 00:24:23.680]  當小組長說
[00:24:23.680 --> 00:24:25.780]  看見小組的同工
[00:24:25.780 --> 00:24:28.540]  小組弟兄姊妹成長的時候
[00:24:28.540 --> 00:24:32.420]  這就是小組的成長
[00:24:32.420 --> 00:24:34.180]  所以這個成長
[00:24:34.180 --> 00:24:36.560]  一個擴展的一個關鍵
[00:24:36.560 --> 00:24:39.420]  是在服侍他人
[00:24:39.420 --> 00:24:40.500]  同樣在公司
[00:24:40.500 --> 00:24:43.120]  在工作上其實也是一樣
[00:24:43.120 --> 00:24:45.460]  你如果一直專注在我的提升
[00:24:45.460 --> 00:24:47.500]  我的晉升
[00:24:47.500 --> 00:24:52.740]  那只是大家踩著彼此的頭往上爬
[00:24:52.740 --> 00:24:55.480]  可是如果你所看重的是我的團隊
[00:24:55.480 --> 00:24:58.380]  裡面的團員能夠成長
[00:24:58.380 --> 00:25:01.840]  那你自然也就成長了
[00:25:01.840 --> 00:25:06.420]  同樣的當你在服侍你的上司的時候
[00:25:06.420 --> 00:25:07.520]  如果你的態度是
[00:25:07.520 --> 00:25:10.420]  我希望我的上司能夠成全他
[00:25:10.420 --> 00:25:11.620]  那上司成長
[00:25:11.620 --> 00:25:14.060]  你的團隊也就跟著一起成長了
[00:25:14.060 --> 00:25:16.200]  所以事實上這是一個
[00:25:16.200 --> 00:25:18.560]  提升與拓展的一個關鍵
[00:25:18.560 --> 00:25:21.140]  我們需要來成長
[00:25:21.140 --> 00:25:23.360]  就會有一個拓展
[00:25:23.360 --> 00:25:24.800]  其實耶穌基督
[00:25:24.800 --> 00:25:26.340]  我再來看耶穌基督
[00:25:26.340 --> 00:25:29.600]  祂邀請彼得來跟隨祂的時候
[00:25:29.600 --> 00:25:32.280]  我就發現耶穌基督祂說的一句話
[00:25:32.280 --> 00:25:34.880]  祂說來跟從我
[00:25:34.880 --> 00:25:37.140]  然後祂下一句說什麼
[00:25:37.140 --> 00:25:41.120]  我要叫你得人如得魚
[00:25:41.120 --> 00:25:42.620]  我們常看這句話的時候就是
[00:25:42.620 --> 00:25:45.360]  耶穌說來跟從我
[00:25:45.360 --> 00:25:46.620]  好像是為了耶穌好
[00:25:46.620 --> 00:25:49.500]  因為耶穌要開始拓展神國
[00:25:49.500 --> 00:25:51.800]  然後彼得能夠得人如得魚
[00:25:51.800 --> 00:25:53.300]  你就把自己想成彼得了
[00:25:53.300 --> 00:25:54.940]  哇 我要得人如得魚
[00:25:54.940 --> 00:25:56.260]  可是你看耶穌基督
[00:25:56.260 --> 00:25:58.100]  祂在邀請彼得的時候
[00:25:58.100 --> 00:26:01.980]  其實祂一直是在為彼得著想的
[00:26:01.980 --> 00:26:03.140]  來跟從我
[00:26:03.140 --> 00:26:04.500]  因為你跟從我
[00:26:04.500 --> 00:26:09.540]  你可以得人如得魚
[00:26:09.540 --> 00:26:11.040]  弟兄姊妹 我這段時間
[00:26:11.040 --> 00:26:13.460]  我發現我們在服侍的時候
[00:26:13.460 --> 00:26:17.580]  哇 我們是有同樣的目標
[00:26:17.580 --> 00:26:20.320]  我們也因著愛在一起服侍
[00:26:20.320 --> 00:26:22.860]  可是曾幾何時我們開始
[00:26:22.860 --> 00:26:27.800]  太過於專注於事功的成就
[00:26:27.800 --> 00:26:32.040]  太過專注於我們自己的發展
[00:26:32.040 --> 00:26:33.800]  可是我們卻忘記了
[00:26:33.800 --> 00:26:35.340]  或是我們卻失去了一個
[00:26:35.340 --> 00:26:37.840]  欣賞旁邊的人
[00:26:37.840 --> 00:26:40.940]  甚至說我可以怎麼樣
[00:26:40.940 --> 00:26:44.980]  能夠幫助你來成長
[00:26:44.980 --> 00:26:47.220]  就我們發現說
[00:26:47.220 --> 00:26:48.420]  原來聖經的關鍵
[00:26:48.420 --> 00:26:50.220]  一個秘訣是
[00:26:50.220 --> 00:26:53.260]  當你去回到你的家中也好
[00:26:53.260 --> 00:26:55.160]  回到你侍奉的崗位也好
[00:26:55.160 --> 00:26:57.220]  你如果能夠是有一個
[00:26:57.220 --> 00:27:01.040]  我願意成全你的這樣一個態度
[00:27:01.040 --> 00:27:05.600]  哇 原來一個釋放與擴展就提升了
[00:27:05.600 --> 00:27:07.340]  哇 如果大家都用這樣一個態度的話
[00:27:07.340 --> 00:27:09.540]  你不覺得這個氣氛就不一樣了嗎
[00:27:09.540 --> 00:27:11.740]  氣氛就不一樣了
[00:27:11.740 --> 00:27:15.220]  事實上我去年年底之所以
[00:27:15.220 --> 00:27:18.480]  經歷了衝浪的成功
[00:27:18.480 --> 00:27:20.080]  衝浪的突破
[00:27:20.080 --> 00:27:25.620]  其實關鍵就是在於成全他人
[00:27:25.620 --> 00:27:26.360]  因為我自己說
[00:27:26.360 --> 00:27:30.160]  你覺得我會很想去衝浪
[00:27:30.160 --> 00:27:31.220]  其實也還好
[00:27:31.220 --> 00:27:35.040]  我其實真的去夏威夷是想躺平的
[00:27:35.040 --> 00:27:37.760]  可是當我太太跟我講說
[00:27:37.760 --> 00:27:40.140]  希望以諾去衝浪
[00:27:40.140 --> 00:27:41.100]  我心裡想說
[00:27:41.100 --> 00:27:44.000]  如果是他自己一個人去報名的話
[00:27:44.000 --> 00:27:47.580]  可能最後他可能就覺得沒有興趣
[00:27:47.580 --> 00:27:49.720]  他可能就不會去了
[00:27:49.720 --> 00:27:52.320]  所以我想如果他要去衝浪的話
[00:27:52.320 --> 00:27:55.780]  我可能需要陪他去上這個課
[00:27:55.780 --> 00:27:59.080]  可是我心裡真的有很多的理由
[00:27:59.080 --> 00:28:00.360]  可以不去上
[00:28:00.360 --> 00:28:01.920]  因為真的滿危險的
[00:28:01.920 --> 00:28:03.320]  好像滿危險的
[00:28:03.320 --> 00:28:06.800]  然後我又開始有很多的社會責任
[00:28:06.800 --> 00:28:09.060]  就自己以為有這樣子
[00:28:09.060 --> 00:28:11.100]  所以我就說有很多理由
[00:28:11.100 --> 00:28:11.940]  可是我就想好吧
[00:28:11.940 --> 00:28:13.540]  我為了要成全
[00:28:13.540 --> 00:28:15.300]  來服侍成全
[00:28:15.300 --> 00:28:19.380]  然後突然之間又教會的主題
[00:28:19.380 --> 00:28:22.680]  不斷成長又把我打醒
[00:28:22.680 --> 00:28:25.020]  所以我馬上說
[00:28:25.020 --> 00:28:26.820]  我們一起去報名
[00:28:26.820 --> 00:28:27.980]  我們兩個人一起報名
[00:28:27.980 --> 00:28:29.260]  我就直接這樣講了
[00:28:29.260 --> 00:28:34.820]  所以因此我們就經歷了
[00:28:34.820 --> 00:28:38.060]  後來衝浪的喜樂
[00:28:38.060 --> 00:28:40.160]  其實對我來說衝浪
[00:28:40.160 --> 00:28:41.940]  我也沒有真的學會
[00:28:41.940 --> 00:28:43.360]  因為後來沒有教練
[00:28:43.360 --> 00:28:44.260]  我們又去試了一次
[00:28:44.260 --> 00:28:47.680]  我根本一次都沒有成功
[00:28:47.680 --> 00:28:51.840]  可是對我來說最大的一個喜樂
[00:28:51.840 --> 00:28:53.920]  或說一個祝福
[00:28:53.920 --> 00:28:56.740]  第一個是我看到我兒子他衝浪
[00:28:56.740 --> 00:28:58.020]  他站起來
[00:28:58.020 --> 00:29:02.120]  他站起來比我站起來我還開心
[00:29:02.120 --> 00:29:03.460]  第二就是我太太
[00:29:03.460 --> 00:29:06.220]  看到她兩個男人去學衝浪
[00:29:06.220 --> 00:29:07.220]  一個成功了
[00:29:07.220 --> 00:29:09.120]  另外一隻喝那個海水
[00:29:09.120 --> 00:29:13.000]  她特別高興
[00:29:13.000 --> 00:29:15.540]  所以丁永杰我就真的是體驗到了
[00:29:15.540 --> 00:29:19.800]  當你要開始有一個服侍他人
[00:29:19.800 --> 00:29:23.740]  然後選擇捨己和順服的時候
[00:29:23.740 --> 00:29:25.680]  哇 你就經歷了突破
[00:29:25.680 --> 00:29:31.720]  你經歷了提升和擴展
[00:29:31.720 --> 00:29:33.220]  所以我真是鼓勵我們丁永杰妹
[00:29:33.220 --> 00:29:37.820]  我們也能夠從專注在
[00:29:37.820 --> 00:29:40.560]  我要表現好 我要認真
[00:29:40.560 --> 00:29:42.600]  這個要繼續 這很好
[00:29:42.600 --> 00:29:43.860]  但今年我們可以多一個
[00:29:43.860 --> 00:29:47.860]  我們去看一下旁邊的人
[00:29:47.860 --> 00:29:49.260]  為他來禱告
[00:29:49.260 --> 00:29:53.100]  也想說我可以如何來幫助他
[00:29:53.100 --> 00:29:54.400]  能夠被提升
[00:29:54.400 --> 00:29:56.940]  幫助他能夠成長
[00:29:56.940 --> 00:30:00.380]  也許一個極大的突破的恩高
[00:30:00.380 --> 00:30:05.180]  要從這個觀念當中被釋放出來
[00:30:05.180 --> 00:30:07.860]  這個是我覺得很令人期待的
[00:30:07.860 --> 00:30:10.280]  如果你是跟朋友或家人或小組來的
[00:30:10.280 --> 00:30:14.220]  你看一下旁邊的人好不好
[00:30:14.220 --> 00:30:17.300]  我可以如何來幫助你
[00:30:17.300 --> 00:30:22.740]  經歷成長突破和提升呢
[00:30:22.740 --> 00:30:27.240]  看一下 不錯
[00:30:27.240 --> 00:30:29.280]  當我們這樣想的時候
[00:30:29.280 --> 00:30:30.400]  再想多一點
[00:30:30.400 --> 00:30:32.780]  想你那個老闆或是你的同事
[00:30:32.780 --> 00:30:34.820]  先不要牙癢癢
[00:30:34.820 --> 00:30:36.740]  你想我可以怎麼樣來幫助他
[00:30:36.740 --> 00:30:40.620]  成長突破和提升呢
[00:30:40.620 --> 00:30:41.760]  當我們這樣做的時候
[00:30:41.760 --> 00:30:43.780]  很多奇妙的事情要發生
[00:30:43.780 --> 00:30:46.060]  Amen
[00:30:46.060 --> 00:30:50.060]  最後提升與擴展的持續
[00:30:50.060 --> 00:30:54.140]  是在於謙卑的倚靠神
[00:30:54.140 --> 00:30:55.560]  神給我們很多的祝福
[00:30:55.560 --> 00:30:59.140]  我們因著恩典而開始
[00:30:59.140 --> 00:31:01.700]  可是當我們開始走上
[00:31:01.700 --> 00:31:03.380]  神國信心的道路的時候
[00:31:03.380 --> 00:31:04.200]  我們會突然發現
[00:31:04.200 --> 00:31:05.480]  有時候會覺得
[00:31:05.480 --> 00:31:06.940]  我怎麼騎虎難下
[00:31:06.940 --> 00:31:11.240]  把自己放在一個很不容易的位置
[00:31:11.240 --> 00:31:14.080]  所以其實我們是從恩典開始
[00:31:14.080 --> 00:31:18.280]  我們也還需要靠著恩典繼續往前走
[00:31:18.280 --> 00:31:18.820]  你說神啊
[00:31:18.820 --> 00:31:20.700]  你不是說你賜給我福沒有憂慮嗎
[00:31:20.700 --> 00:31:23.300]  我能做小組長憂慮這麼多
[00:31:23.300 --> 00:31:28.400]  做曲目憂慮這麼多
[00:31:28.400 --> 00:31:30.800]  What happened what's wrong
[00:31:30.800 --> 00:31:33.980]  因為你開始的時候你是倚靠神的
[00:31:33.980 --> 00:31:35.100]  可是你這樣走到一半
[00:31:35.100 --> 00:31:36.740]  你就開始怎麼樣
[00:31:36.740 --> 00:31:38.540]  就靠自己了
[00:31:38.540 --> 00:31:41.040]  所以難怪你開始憂慮了
[00:31:41.040 --> 00:31:45.720]  所以得到提升與擴展的持續
[00:31:45.720 --> 00:31:48.860]  還是要靠持續謙卑來倚靠神
[00:31:48.860 --> 00:31:50.560]  所以我們這次
[00:31:50.560 --> 00:31:52.360]  第一次去衝浪就成功了
[00:31:52.360 --> 00:31:53.620]  很開心
[00:31:53.620 --> 00:31:57.220]  在水面上行走多帥
[00:31:57.220 --> 00:31:59.500]  結果過兩天我跟尹若再去嘗試
[00:31:59.500 --> 00:32:02.900]  哇 真的是沒有一次成功的
[00:32:02.900 --> 00:32:03.940]  他有成功一次
[00:32:03.940 --> 00:32:05.300]  我真的沒有一次成功
[00:32:05.300 --> 00:32:07.000]  那時候我就好想念我的教練
[00:32:07.000 --> 00:32:08.200]  你知道嗎
[00:32:08.200 --> 00:32:09.140]  好想念我的教練
[00:32:09.140 --> 00:32:10.300]  然後我就想到一集經文
[00:32:10.300 --> 00:32:11.680]  約翰福音十五章五節
[00:32:11.680 --> 00:32:12.100]  丁宏姐妹
[00:32:12.100 --> 00:32:16.120]  這是我今天留在這個做一個結尾
[00:32:16.120 --> 00:32:17.340]  耶穌說我是葡萄樹
[00:32:17.340 --> 00:32:18.220]  你們是枝子
[00:32:18.220 --> 00:32:20.680]  藏在我裡面的我也藏在他裡面
[00:32:20.680 --> 00:32:21.880]  這個人怎麼樣
[00:32:21.880 --> 00:32:23.920]  就多結國子
[00:32:23.920 --> 00:32:25.520]  提升與擴展
[00:32:25.520 --> 00:32:26.660]  多結國子
[00:32:26.660 --> 00:32:28.660]  藏在我裡面的
[00:32:28.660 --> 00:32:30.160]  我就藏在他裡面
[00:32:30.160 --> 00:32:31.400]  可是接下來說
[00:32:31.400 --> 00:32:34.000]  因為離了我怎麼樣
[00:32:34.000 --> 00:32:35.800]  你什麼都不能做啊
[00:32:35.800 --> 00:32:38.240]  就像我今天在海中離了教練
[00:32:38.240 --> 00:32:41.040]  我什麼都不能做啊
[00:32:41.040 --> 00:32:42.980]  什麼都不能做
[00:32:42.980 --> 00:32:45.980]  因此丁宏姐妹今天不是
[00:32:45.980 --> 00:32:47.920]  你的煩惱壓力困難
[00:32:47.920 --> 00:32:50.480]  可能的確是真的是有需要
[00:32:50.480 --> 00:32:52.820]  但是你需要做的重新plug
[00:32:52.820 --> 00:32:53.820]  plugging
[00:32:53.820 --> 00:32:54.980]  重新connect
[00:32:54.980 --> 00:32:59.120]  重新abide 重新連結於你的葡萄樹吧
[00:32:59.120 --> 00:33:03.300]  你能夠繼續的來多結國子
[00:33:03.300 --> 00:33:06.360]  你能夠繼續來享受那富足
[00:33:06.360 --> 00:33:10.140]  又不加上憂慮的祝福
[00:33:10.140 --> 00:33:12.100]  而且你繼續在先求神的國
[00:33:12.100 --> 00:33:13.040]  神的義
[00:33:13.040 --> 00:33:17.080]  神想這一切都要嫁給你
[00:33:17.080 --> 00:33:18.700]  那在這個新的一年
[00:33:18.700 --> 00:33:21.420]  你的確我也替你祝福
[00:33:21.420 --> 00:33:23.320]  在各方面經歷到為什麼
[00:33:23.320 --> 00:33:27.820]  大大使用大大擴展的恩典與恩高
[00:33:27.820 --> 00:33:28.860]  Amen
[00:33:28.860 --> 00:33:32.560]  讓我們一起來禱告
[00:33:32.560 --> 00:33:33.700]  天父我們感謝讚美你
[00:33:33.700 --> 00:33:36.420]  主啊你是何等恩典的神
[00:33:36.420 --> 00:33:38.200]  因為你愛我們
[00:33:38.200 --> 00:33:38.900]  不但如此
[00:33:38.900 --> 00:33:42.460]  你在我們每一個人生命當中
[00:33:42.460 --> 00:33:46.400]  都有美好的計畫
[00:33:46.400 --> 00:33:49.440]  神聖你說
[00:33:49.440 --> 00:33:51.340]  當我們向你求
[00:33:51.340 --> 00:33:54.840]  你樂意將那又大又難的事
[00:33:54.840 --> 00:33:59.520]  超乎所求所想的事要來賜給我們
[00:33:59.520 --> 00:34:01.880]  但今天的確有一個
[00:34:01.880 --> 00:34:04.260]  你最重視的
[00:34:04.260 --> 00:34:08.620]  就是我們是否專注在你的身上
[00:34:08.620 --> 00:34:11.660]  在乎你的國
[00:34:11.660 --> 00:34:14.200]  你的義
[00:34:14.200 --> 00:34:16.460]  可以謙卑自己
[00:34:16.460 --> 00:34:20.440]  來繼續跟隨你
[00:34:20.440 --> 00:34:24.000]  何等的祝福我們每一位弟兄姊妹
[00:34:24.000 --> 00:34:28.440]  就學習耶穌基督謙卑的樣式
[00:34:28.440 --> 00:34:30.740]  捨己的生命
[00:34:30.740 --> 00:34:33.020]  順服的生命
[00:34:33.020 --> 00:34:36.120]  好讓我們經歷那最偉大的
[00:34:36.120 --> 00:34:38.920]  第一聲語擴張
[00:34:38.920 --> 00:34:41.460]  與你一起來建造神的國
[00:34:41.460 --> 00:34:44.160]  這樣的話感謝奉耶穌的名求
[00:34:44.160 --> 00:34:45.160]  Amen
