
[00:00:00.000 --> 00:00:03.880]  其實馬太、馬可、路加三本福音書
[00:21:46.960 --> 00:21:49.840]  刻在他們的心板上
[00:21:49.840 --> 00:21:51.840]  我要作他們的上帝
[00:21:51.840 --> 00:21:53.840]  他們要作我的子民
[00:21:53.840 --> 00:21:56.960]  今天所有信耶穌的人
[00:21:56.960 --> 00:21:58.960]  都是靠著這個新約
[00:21:58.960 --> 00:22:00.960]  與上帝建立關係
[00:22:00.960 --> 00:22:02.960]  而這個新約就是
[00:22:02.960 --> 00:22:05.680]  靠耶穌基督流血寫命
[00:22:05.680 --> 00:22:07.680]  來去成全
[00:22:07.680 --> 00:22:10.720]  我盼望大家以後受聖餐的時候
[00:22:10.720 --> 00:22:12.720]  每逢喝酒
[00:22:12.720 --> 00:22:14.720]  喝酒的時候都要記得
[00:22:14.720 --> 00:22:16.720]  我們是與上帝立過約的人
[00:22:16.720 --> 00:22:20.720]  上帝已經做了
[00:22:20.720 --> 00:22:22.720]  作為上帝的工作
[00:22:22.720 --> 00:22:24.720]  上帝已經做了
[00:22:24.720 --> 00:22:26.720]  現在要提醒我們
[00:22:26.720 --> 00:22:30.720]  有沒有盡上帝子民應該盡的責任
[00:22:30.720 --> 00:22:32.720]  就是遵守耶穌的教訓
[00:22:32.720 --> 00:22:34.720]  在世上作炎作光
[00:22:34.720 --> 00:22:36.720]  努力傳福音
[00:22:36.720 --> 00:22:38.720]  去榮神益人
[00:22:38.720 --> 00:22:40.720]  最後主耶穌在門徒說
[00:22:40.720 --> 00:22:42.720]  我絕不再喝這酒
[00:22:42.720 --> 00:22:44.720]  直到在上帝的角度裏
[00:22:44.720 --> 00:22:46.720]  喝新酒的那一天
[00:22:46.720 --> 00:22:48.720]  根據約翰福音的記載
[00:22:48.720 --> 00:22:50.720]  主耶穌第一個神蹟
[00:22:50.720 --> 00:22:54.720]  是在迦那的婚宴上行的
[00:22:54.720 --> 00:22:56.720]  將水變為酒
[00:22:56.720 --> 00:22:58.720]  我相信那個神蹟
[00:22:58.720 --> 00:23:00.720]  有一個很重要的象徵意義
[00:23:00.720 --> 00:23:02.720]  就是將來上帝
[00:23:02.720 --> 00:23:04.720]  要請人入天國
[00:23:04.720 --> 00:23:06.720]  享受筵席
[00:23:06.720 --> 00:23:10.720]  主耶穌也用過一個婚宴的比喻
[00:23:10.720 --> 00:23:12.720]  來形容天國
[00:23:12.720 --> 00:23:16.720]  在馬大福音22章第二節說
[00:23:16.720 --> 00:23:18.720]  天國好比一個國王
[00:23:18.720 --> 00:23:22.720]  為自己兒子預備婚宴
[00:23:22.720 --> 00:23:24.720]  我們有沒有預備好
[00:23:24.720 --> 00:23:26.720]  進入天國
[00:23:26.720 --> 00:23:28.720]  和主耶穌一起
[00:23:28.720 --> 00:23:32.720]  享受天國的筵席呢?
[00:23:32.720 --> 00:23:34.720]  上個星期二
[00:23:34.720 --> 00:23:38.720]  上午主已經接了這兩姐妹回天家
[00:23:38.720 --> 00:23:42.720]  祂比我們早一步回了天家
[00:23:42.720 --> 00:23:44.720]  但我們要準備好
[00:23:44.720 --> 00:23:46.720]  將來要回天家
[00:23:46.720 --> 00:23:50.720]  和主耶穌和所有其他的弟兄姊妹
[00:23:50.720 --> 00:23:54.720]  一起享用天國的筵席
[00:23:54.720 --> 00:23:56.720]  各位在我們中間
[00:23:56.720 --> 00:23:58.720]  未信主的朋友
[00:23:58.720 --> 00:23:59.720]  我鼓勵你
[00:23:59.720 --> 00:24:02.720]  你要早日接受耶穌的邀請
[00:24:02.720 --> 00:24:04.720]  去參加那個婚宴
[00:24:04.720 --> 00:24:08.720]  去參加那個天國的筵席
[00:24:08.720 --> 00:24:10.720]  你需要悔改
[00:24:10.720 --> 00:24:12.720]  要信福音
[00:24:12.720 --> 00:24:15.720]  這樣就可以保證你在天國的筵席
[00:24:15.720 --> 00:24:19.720]  會有一個位置為你而設
[00:24:19.720 --> 00:24:22.720]  已經信主的弟兄姊妹
[00:24:22.720 --> 00:24:25.720]  我們也要時常自我反省
[00:24:25.720 --> 00:24:29.720]  我們有沒有在日常的行為上
[00:24:29.720 --> 00:24:32.720]  出賣了耶穌呢?
[00:24:32.720 --> 00:24:38.720]  人是很難免會偶然犯罪、犯錯的
[00:24:38.720 --> 00:24:41.720]  但我們一定要回轉悔改
[00:24:41.720 --> 00:24:43.720]  不要像猶太人那樣
[00:24:43.720 --> 00:24:47.720]  最後要被耶穌咒咒
[00:24:47.720 --> 00:24:50.720]  我們一起祈禱
[00:24:50.720 --> 00:24:52.720]  七位天父感謝您
[00:24:52.720 --> 00:24:54.720]  藉著主耶穌的死
[00:24:54.720 --> 00:24:57.720]  使我們能夠脫離罪惡的權勢
[00:24:57.720 --> 00:24:59.720]  成為您的兒女
[00:24:59.720 --> 00:25:02.720]  求聖靈幫助我們在每天的生活當中
[00:25:02.720 --> 00:25:05.720]  時時審查自己的行為
[00:25:05.720 --> 00:25:08.720]  假如有違反聖經的教導
[00:25:08.720 --> 00:25:10.720]  就感動我們
[00:25:10.720 --> 00:25:12.720]  使我們及時悔改
[00:25:12.720 --> 00:25:15.720]  然後活出好的生命見證
[00:25:15.720 --> 00:25:16.720]  榮耀主
[00:25:16.720 --> 00:25:19.720]  奉主耶穌基督的名祈禱
[00:25:19.720 --> 00:25:20.720]  阿門
