
[00:00:00.000 --> 00:00:03.000]  上個星期的今句
[00:21:48.000 --> 00:21:52.000]  但沒有人捐錢支援越南
[00:21:52.000 --> 00:21:54.000]  有一個人對我說
[00:21:54.000 --> 00:21:57.000]  中國人當然要幫助中國人
[00:21:57.000 --> 00:22:03.000]  越南人與我何干呢?
[00:22:03.000 --> 00:22:06.000]  事實上這個說法或做法
[00:22:06.000 --> 00:22:11.000]  說明我們心中有界線
[00:22:11.000 --> 00:22:13.000]  華人就是我們的同胞
[00:22:13.000 --> 00:22:15.000]  是我們的鄰舍
[00:22:15.000 --> 00:22:20.000]  世上其他人與我們無關
[00:22:20.000 --> 00:22:23.000]  連做警察巡視工也是這樣
[00:22:23.000 --> 00:22:25.000]  華人教會大多數只是支持
[00:22:25.000 --> 00:22:28.000]  向華人傳福音的工作
[00:22:28.000 --> 00:22:29.000]  向法國人傳福音
[00:22:29.000 --> 00:22:32.000]  留給外國人去做吧
[00:22:32.000 --> 00:22:35.000]  事實上現在中國大陸
[00:22:35.000 --> 00:22:38.000]  信主的信徒佔人口約6%
[00:22:38.000 --> 00:22:45.000]  法國則佔人口約0.6%
[00:22:45.000 --> 00:22:49.000]  日本也很少,只有1.5%
[00:22:49.000 --> 00:22:51.000]  但華人不會做這些警察巡視工作
[00:22:51.000 --> 00:22:54.000]  多數吧,照我所知
[00:22:54.000 --> 00:22:56.000]  華人教會做警察巡視
[00:22:56.000 --> 00:23:05.000]  當然要去任何地方做華人的警察巡視工作
[00:23:05.000 --> 00:23:08.000]  當律法師回答了耶穌的問題後
[00:23:08.000 --> 00:23:15.000]  主耶穌說「那麼你去,照樣做吧」
[00:23:15.000 --> 00:23:18.000]  照樣做吧
[00:23:18.000 --> 00:23:20.000]  不同階級的人
[00:23:20.000 --> 00:23:24.000]  我們都可以做別人的好鄰舍
[00:23:24.000 --> 00:23:29.000]  關鍵不是要界定哪一個人是我的鄰舍
[00:23:29.000 --> 00:23:32.000]  而是我們有沒有慈心
[00:23:32.000 --> 00:23:35.000]  有沒有憐憫別人的心
[00:23:35.000 --> 00:23:40.000]  我們有沒有去做別人的好鄰舍
[00:23:40.000 --> 00:23:43.000]  很多人對香港人有些批評
[00:23:43.000 --> 00:23:45.000]  例如香港人自私
[00:23:45.000 --> 00:23:49.000]  好領功,好出風頭,好標榜自己
[00:23:49.000 --> 00:23:55.000]  幾年前亞洲電視開始做一個節目叫做「感動香港的選舉」
[00:23:55.000 --> 00:24:00.000]  在2010年感動香港人的故事中
[00:24:00.000 --> 00:24:05.000]  其中有一位是粥品店的老闆
[00:24:05.000 --> 00:24:07.000]  賣粥的
[00:24:07.000 --> 00:24:13.000]  他每天給粥給長者吃,免費
[00:24:13.000 --> 00:24:15.000]  免費派粥給長者吃
[00:24:15.000 --> 00:24:20.000]  另一個故事是有一個窮婆婆,她不是有錢
[00:24:20.000 --> 00:24:22.000]  但她仍然節衣縮食
[00:24:22.000 --> 00:24:28.000]  省錢幫助一些比她更窮的人
[00:24:28.000 --> 00:24:31.000]  最近我們也提過一位牧師
[00:24:31.000 --> 00:24:33.000]  寫「Crazy Love」的牧師
[00:24:33.000 --> 00:24:35.000]  Francis Chan,陳欣凡牧師
[00:24:35.000 --> 00:24:38.000]  他為了幫助非洲的窮人
[00:24:38.000 --> 00:24:41.000]  他親自去了一次非洲之後
[00:24:41.000 --> 00:24:46.000]  回到美國把自己的大屋賣掉
[00:24:46.000 --> 00:24:48.000]  買了一間小屋來住
[00:24:48.000 --> 00:24:55.000]  把多餘的錢用來捐助非洲的慈善工作
[00:24:55.000 --> 00:24:58.000]  我們已經得到上帝憐憫的人
[00:24:58.000 --> 00:25:02.000]  不能夠只是在口頭上講愛心
[00:25:02.000 --> 00:25:06.000]  好像比喻中的祭司和利美人
[00:25:06.000 --> 00:25:09.000]  對那位猶太人的律法師來說
[00:25:09.000 --> 00:25:14.000]  祭司和利美人的行為是可以理解的
[00:25:14.000 --> 00:25:16.000]  不算沒有做愛心
[00:25:16.000 --> 00:25:20.000]  甚至可以算是已經實行了律法
[00:25:20.000 --> 00:25:26.000]  但我相信大家都會同意律法師自己最後的判斷
[00:25:26.000 --> 00:25:28.000]  只有那位撒瑪利亞人
[00:25:28.000 --> 00:25:32.000]  只有那位以仁慈待人的人
[00:25:32.000 --> 00:25:37.000]  才可以算得上是別人的鄰舍
[00:25:37.000 --> 00:25:39.000]  求主幫助我們
[00:25:39.000 --> 00:25:41.000]  照樣去做
[00:25:41.000 --> 00:25:45.000]  不是問誰是我的鄰舍
[00:25:45.000 --> 00:25:49.000]  而是問自己我是不是別人的鄰舍呢?
[00:25:49.000 --> 00:25:56.000]  我是不是願意出一些力幫助別人呢?
[00:25:56.000 --> 00:25:59.000]  無論我們有多少力量
[00:25:59.000 --> 00:26:02.000]  我們都可以做別人的好鄰舍
[00:26:02.000 --> 00:26:05.000]  正如利美記十九章提到
[00:26:05.000 --> 00:26:09.000]  有錢的收割的時候不要收到盡
[00:26:09.000 --> 00:26:11.000]  幫一下窮人
[00:26:11.000 --> 00:26:15.000]  有權的不要欺壓那些沒權的人
[00:26:15.000 --> 00:26:18.000]  僱主不要剝削工人
[00:26:18.000 --> 00:26:21.000]  應該出糧的時候就馬上出
[00:26:21.000 --> 00:26:23.000]  所有的人都可以做到
[00:26:23.000 --> 00:26:27.000]  不偷竊、不欺詐、不撒謊、不搬弄是非
[00:26:27.000 --> 00:26:31.000]  敬重長者、樂意幫助新移民
[00:26:31.000 --> 00:26:35.000]  這些都是實際可行的愛人的行為
[00:26:35.000 --> 00:26:42.000]  是有利於幫助我們建設富裕和諧社會的好鄰舍的行為
[00:26:42.000 --> 00:26:44.000]  求主幫助我們
[00:26:44.000 --> 00:26:46.000]  有慈心
[00:26:46.000 --> 00:26:52.000]  隨時準備好去做別人的好鄰舍
[00:26:52.000 --> 00:26:54.000]  我一同祈禱
