
[00:00:00.000 --> 00:00:02.000]  我們今天所講的題目就是
[00:21:57.520 --> 00:22:00.320]  他們不能喫
[00:22:00.320 --> 00:22:02.640]  我不想他們餓着回去
[00:22:02.640 --> 00:22:07.840]  也不想他們在半途上羣伐
[00:22:07.840 --> 00:22:12.240]  所以我們所信的這位主
[00:22:12.240 --> 00:22:16.920]  不是一位在天上監察我們的主
[00:22:16.920 --> 00:22:22.920]  而是每一天在供應我們不同需要的主
[00:22:22.920 --> 00:22:25.760]  這個問題是非常直接的
[00:22:25.760 --> 00:22:28.000]  主耶穌問這羣門徒
[00:22:28.000 --> 00:22:30.400]  你們手上有多少餅
[00:22:30.400 --> 00:22:31.800]  七個餅
[00:22:31.800 --> 00:22:32.760]  兩條魚
[00:22:32.760 --> 00:22:34.200]  這個是非常直接的問題
[00:22:34.200 --> 00:22:34.920]  好了
[00:22:34.920 --> 00:22:36.280]  問了這個問題
[00:22:36.280 --> 00:22:40.440]  其實還有一個問題是更加深層的一個問題
[00:22:40.440 --> 00:22:44.400]  第二個問題纔是真正的戲肉
[00:22:44.400 --> 00:22:45.520]  第二個是什麼問題
[00:22:45.520 --> 00:22:49.160]  雖然主耶穌沒有明明地說出來
[00:22:49.160 --> 00:22:50.640]  或者問出來這個問題
[00:22:50.640 --> 00:22:54.560]  但是他期望這個答案
[00:22:54.560 --> 00:22:55.240]  什麼答案呢
[00:22:55.240 --> 00:22:56.600]  我們看看第二點
[00:22:56.600 --> 00:23:01.400]  就是你願意把手上的給我嗎
[00:23:01.400 --> 00:23:04.320]  你願意把手上的給我嗎
[00:23:04.320 --> 00:23:06.480]  我們看看主耶穌在這裏怎麼做
[00:23:06.480 --> 00:23:10.680]  《馬達佩音》第15章35-39節
[00:23:10.680 --> 00:23:12.560]  他吩咐衆人坐在地上
[00:23:12.560 --> 00:23:14.480]  拿着這七個餅和幾條魚
[00:23:14.480 --> 00:23:15.200]  竹蔗
[00:23:15.200 --> 00:23:15.960]  麥開
[00:23:15.960 --> 00:23:16.760]  帝急門徒
[00:23:16.760 --> 00:23:18.080]  門徒又帝急衆人
[00:23:18.080 --> 00:23:18.880]  衆人都喫了
[00:23:18.880 --> 00:23:20.120]  並且喫飽了
[00:23:20.120 --> 00:23:21.720]  收拾剩下的零碎
[00:23:21.720 --> 00:23:25.960]  裝滿七個筐子
[00:23:25.960 --> 00:23:27.640]  或者可以讀兩個音
[00:23:27.640 --> 00:23:28.440]  這個是粵音
[00:23:28.440 --> 00:23:29.880]  筐子
[00:23:29.880 --> 00:23:33.800]  喫的人除了婦女孩子共有四千
[00:23:33.800 --> 00:23:35.400]  耶穌叫衆人散去
[00:23:35.400 --> 00:23:40.120]  就上船來到馬加丹的境界
[00:23:40.120 --> 00:23:41.080]  所以我們看看
[00:23:41.080 --> 00:23:45.840]  耶穌基督首先是眷顧羣衆的需要
[00:23:45.840 --> 00:23:48.840]  他第一件事叫那羣羣衆坐在地上
[00:23:48.840 --> 00:23:49.440]  你累了
[00:23:49.440 --> 00:23:50.000]  你休息
[00:23:50.000 --> 00:23:50.600]  你餓了
[00:23:50.600 --> 00:23:52.560]  你要休息一下
[00:23:52.560 --> 00:23:55.120]  主耶穌是顧念你和我需要
[00:23:55.120 --> 00:23:59.000]  我不知道中間有多少人
[00:23:59.000 --> 00:24:00.000]  站着很累
[00:24:00.000 --> 00:24:02.560]  或者生活得很累
[00:24:02.560 --> 00:24:04.600]  工作得很累
[00:24:04.600 --> 00:24:07.040]  或者在家庭裏面照顧小朋友
[00:24:07.040 --> 00:24:07.960]  上有老的
[00:24:07.960 --> 00:24:08.720]  下有亂的
[00:24:08.720 --> 00:24:10.280]  我很累
[00:24:10.280 --> 00:24:12.880]  主耶穌今天和你說
[00:24:12.880 --> 00:24:15.080]  你坐下
[00:24:15.080 --> 00:24:20.440]  休息一下
[00:24:20.440 --> 00:24:23.800]  讓我供應你的需要
[00:24:23.800 --> 00:24:27.760]  接着耶穌祝祭了這些餅
[00:24:27.760 --> 00:24:28.840]  你想想
[00:24:28.840 --> 00:24:30.440]  主耶穌是神的兒子
[00:24:30.440 --> 00:24:32.200]  祂自己是神
[00:24:32.200 --> 00:24:36.840]  爲什麼仍然將這七個餅
[00:24:36.840 --> 00:24:37.840]  幾條魚
[00:24:37.840 --> 00:24:40.400]  都要慢慢地去祝謝
[00:24:40.400 --> 00:24:42.360]  去感謝神
[00:24:42.360 --> 00:24:43.960]  感謝祂的父神
[00:24:43.960 --> 00:24:47.240]  其實這裏教了我們一個功課
[00:24:47.240 --> 00:24:47.920]  這個功課就是說
[00:24:47.920 --> 00:24:49.920]  我們有沒有在生命裏面
[00:24:49.920 --> 00:24:52.600]  雖然有很多很微小的東西
[00:24:52.600 --> 00:24:57.280]  但是我們有沒有這種感恩的心
[00:24:57.280 --> 00:24:59.320]  不要以爲
[00:24:59.320 --> 00:25:04.360]  這些東西就是理所當然
[00:25:04.360 --> 00:25:08.520]  有很多這些很微小的東西
[00:25:08.520 --> 00:25:11.400]  就是神專門放在你的生命裏面
[00:25:11.400 --> 00:25:15.080]  要成爲你的祝福
[00:25:15.080 --> 00:25:20.440]  不要以爲一碗飯是理所當然
[00:25:20.440 --> 00:25:27.440]  不要以爲一杯茶是理所當然
[00:25:27.440 --> 00:25:30.200]  神的供應就在那杯茶那裏
[00:25:30.200 --> 00:25:35.600]  神的供應就在那碟飯那裏
[00:25:35.600 --> 00:25:39.160]  幾天前我們去了洛杉磯開會
[00:25:39.160 --> 00:25:39.960]  很感謝神
[00:25:39.960 --> 00:25:42.560]  我們有一些部隊的領導人
[00:25:42.560 --> 00:25:43.440]  和我們一起去
[00:25:43.440 --> 00:25:49.440]  我們去Southern Baptist Convention
[00:25:49.440 --> 00:25:53.720]  下面的一個Convention
[00:25:53.720 --> 00:26:00.520]  剛好去了一個工作坊
[00:26:00.520 --> 00:26:03.600]  剛好那位牧師說到
[00:26:03.600 --> 00:26:06.160]  好撒瑪利亞人的一個故事
[00:26:06.160 --> 00:26:08.600]  Luke 10
[00:26:08.600 --> 00:26:11.760]  完了之後我們就去喫飯
[00:26:11.760 --> 00:26:14.040]  去一家中國餐廳
[00:26:14.040 --> 00:26:17.080]  在Long Beach 洛杉磯那邊
[00:26:17.080 --> 00:26:20.120]  經過門口的時候
[00:26:20.120 --> 00:26:24.240]  準備進入酒家
[00:26:24.240 --> 00:26:26.320]  就看到一個homeless
[00:26:26.320 --> 00:26:29.920]  一個人坐在門口旁邊
[00:26:29.920 --> 00:26:35.920]  我pass by 進去
[00:26:35.920 --> 00:26:37.880]  聖靈的感動
[00:26:37.880 --> 00:26:41.440]  我突然想起剛纔那位牧師在說
[00:26:41.440 --> 00:26:43.360]  好撒瑪利亞人
[00:26:43.360 --> 00:26:45.360]  那個祭司走過
[00:26:45.360 --> 00:26:46.160]  彈開
[00:26:46.160 --> 00:26:49.400]  你沒人走過又彈開
[00:26:49.400 --> 00:26:50.960]  在那個撒瑪利亞人見到他
[00:26:50.960 --> 00:26:54.160]  連穩他
[00:26:54.160 --> 00:26:59.360]  我以爲我自己做得很好
[00:26:59.360 --> 00:27:02.920]  我走去問他
[00:27:02.920 --> 00:27:05.600]  痛不痛啊
[00:27:05.600 --> 00:27:08.360]  要不要我買點東西給你喫
[00:27:08.360 --> 00:27:10.240]  他就跟我說
[00:27:10.240 --> 00:27:14.560]  他說我喜歡蝦炒麪
[00:27:14.560 --> 00:27:17.400]  對面有披薩
[00:27:17.400 --> 00:27:18.360]  我說披薩可以嗎
[00:27:18.360 --> 00:27:20.120]  因爲披薩比較容易
[00:27:20.120 --> 00:27:21.320]  我說披薩可以嗎
[00:27:21.320 --> 00:27:23.400]  他說不可以
[00:27:23.400 --> 00:27:25.600]  蝦炒麪
[00:27:25.600 --> 00:27:27.120]  OK
[00:27:27.120 --> 00:27:29.160]  我沒辦法
[00:27:29.160 --> 00:27:31.160]  剛好那裏又是一箇中國餐館
[00:27:31.160 --> 00:27:34.400]  進去就order了一個蝦炒麪給他
[00:27:34.400 --> 00:27:37.400]  我說你等等十分鐘就可以了
[00:27:37.400 --> 00:27:40.240]  我就拿出來給他
[00:27:40.240 --> 00:27:40.920]  我就跟他說
[00:27:40.920 --> 00:27:43.080]  你介不介意喫飯之前
[00:27:43.080 --> 00:27:46.200]  給你做個祝福禱告
[00:27:46.200 --> 00:27:48.640]  不介意
[00:27:48.640 --> 00:27:50.960]  捉住他的手
[00:27:50.960 --> 00:27:54.520]  給他做個祝福禱告
[00:27:54.520 --> 00:27:56.400]  你知不知道我當時心裏說
[00:27:56.400 --> 00:28:00.920]  我真的很自豪
[00:28:00.920 --> 00:28:04.720]  我祝福了這個人
[00:28:04.720 --> 00:28:06.640]  那天是這麼微小的事
[00:28:06.640 --> 00:28:09.200]  他教了我一個功課
[00:28:09.200 --> 00:28:11.840]  我還沒祈願
[00:28:11.840 --> 00:28:20.560]  他已經搶着跟我祈禱
[00:28:20.560 --> 00:28:31.760]  他說神祝福這個團隊
[00:28:31.760 --> 00:28:34.480]  這位無家可歸的人
[00:28:34.480 --> 00:28:39.960]  他的名字叫Mark
[00:28:39.960 --> 00:28:44.400]  這個人我學了一個功課
[00:28:44.400 --> 00:28:51.000]  生命裏面有很多很微小的東西
[00:28:51.000 --> 00:28:54.600]  我以爲是可以祝福他的
[00:28:54.600 --> 00:28:56.400]  神要我學功課就是說
[00:28:56.400 --> 00:29:06.400]  一個無家可歸的人都可以祝福你
[00:29:06.400 --> 00:29:10.040]  And you are part of the big family
[00:29:10.040 --> 00:29:14.400]  called Christian family
[00:29:14.400 --> 00:29:17.680]  And you are just part of it
[00:29:17.680 --> 00:29:19.800]  And I want this homeless guy
[00:29:19.800 --> 00:29:21.960]  to bless you today Tim
[00:29:21.960 --> 00:29:25.240]  to learn a lesson
[00:29:25.240 --> 00:29:26.880]  生命裏面有很多微小的東西
[00:29:26.880 --> 00:29:28.600]  我們有沒有
[00:29:28.600 --> 00:29:31.160]  有沒有傳出這個感恩的心
[00:29:31.160 --> 00:29:36.880]  就像主耶穌一樣將這些餅首先祝祭
[00:29:36.880 --> 00:29:38.720]  祝祭之後是怎麼樣的
[00:29:38.720 --> 00:29:42.400]  他將這些餅遞給門徒
[00:29:42.400 --> 00:29:43.880]  而那些門徒將這些餅
[00:29:43.880 --> 00:29:47.400]  將這些魚遞給衆人食用
[00:29:47.400 --> 00:29:50.200]  其實在原文裏面
[00:29:50.200 --> 00:29:51.800]  這個遞這個action
[00:29:51.800 --> 00:29:53.880]  原來是一個imperfect tense
[00:29:53.880 --> 00:29:55.200]  是什麼意思呢
[00:29:55.200 --> 00:29:59.520]  主耶穌一直繼續遞這些餅的時候
[00:29:59.520 --> 00:30:02.800]  那些門徒繼續遞這些餅和魚
[00:30:02.800 --> 00:30:06.480]  餵飽那四千人
[00:30:06.480 --> 00:30:07.320]  意思是什麼呢
[00:30:07.320 --> 00:30:11.120]  就是神不斷的供應我們的需要
[00:30:11.120 --> 00:30:13.240]  祝福我們的生命
[00:30:13.240 --> 00:30:17.200]  讓我們能夠不斷的成爲別人的祝福
[00:30:17.200 --> 00:30:19.640]  當我們停止祝福別人的時候
[00:30:19.640 --> 00:30:22.800]  當我們停止將這些福氣傳給別人的時候
[00:30:22.800 --> 00:30:24.840]  神的福氣就在我們身上
[00:30:24.840 --> 00:30:26.080]  停止下來
[00:30:26.080 --> 00:30:29.960]  祂會不會再祝福我們
[00:30:29.960 --> 00:30:33.480]  我們今天可以想想
[00:30:33.480 --> 00:30:36.440]  神在我們身上是多大的祝福
[00:30:36.440 --> 00:30:38.240]  我們有沒有將這些祝福
[00:30:38.240 --> 00:30:39.840]  是繼續的
[00:30:39.840 --> 00:30:42.320]  持續的
[00:30:42.320 --> 00:30:44.560]  去祝福別人
[00:30:44.560 --> 00:30:46.480]  讓神的恩典
[00:30:46.480 --> 00:30:47.360]  讓神的祝福
[00:30:47.360 --> 00:30:48.280]  讓神的愛
[00:30:48.280 --> 00:31:03.720]  是持續的延續下去
[00:31:03.720 --> 00:31:06.480]  在聖經裏面
[00:31:06.480 --> 00:31:09.760]  有很多個例子
[00:31:09.760 --> 00:31:12.520]  手上的資源真的很微小
[00:31:12.520 --> 00:31:14.960]  很不夠
[00:31:14.960 --> 00:31:18.240]  但是當他們放手的時候
[00:31:18.240 --> 00:31:21.360]  當他們願意交在神的手裏面的時候
[00:31:21.360 --> 00:31:23.760]  就會有很大的區別
[00:31:23.760 --> 00:31:28.440]  最有名的一個
[00:31:28.440 --> 00:31:30.280]  舊約的
[00:31:30.280 --> 00:31:34.320]  人文叫做摩西
[00:31:34.320 --> 00:31:38.080]  摩西在《昌縣級記》第四章二節
[00:31:38.080 --> 00:31:39.600]  神就問他
[00:31:39.600 --> 00:31:42.120]  你的手拿着什麼
[00:31:42.120 --> 00:31:45.720]  他回答說是一根杖
[00:31:45.720 --> 00:31:50.560]  我們叫一條棍
[00:31:50.560 --> 00:31:51.560]  背景是什麼呢
[00:31:51.560 --> 00:31:55.800]  背景是摩西要代表我去
[00:31:55.800 --> 00:31:56.880]  跟那羣以色列人說
[00:31:56.880 --> 00:31:59.000]  也要去法老的面前
[00:31:59.000 --> 00:32:01.440]  要拯救這羣遺奴之人
[00:32:01.440 --> 00:32:04.120]  去到神所應許之地
[00:32:04.120 --> 00:32:06.560]  摩西害怕
[00:32:06.560 --> 00:32:09.640]  我是什麼人呢
[00:32:09.640 --> 00:32:11.000]  我怎麼能夠資格呢
[00:32:11.000 --> 00:32:11.760]  神就問他
[00:32:11.760 --> 00:32:14.880]  你手上拿着什麼
[00:32:14.880 --> 00:32:17.920]  然後神就吩咐摩西
[00:32:17.920 --> 00:32:21.040]  你把這個杖丟在地上
[00:32:21.040 --> 00:32:21.840]  丟在地上的時候
[00:32:21.840 --> 00:32:24.000]  這個杖就變成一條蛇
[00:32:24.000 --> 00:32:25.840]  然後叫摩西你執起它
[00:32:25.840 --> 00:32:28.480]  執起它之後變成一條杖
[00:32:28.480 --> 00:32:32.920]  又變回一條棍
[00:32:32.920 --> 00:32:34.320]  這個意思是什麼呢
[00:32:34.320 --> 00:32:37.960]  當神希望摩西
[00:32:37.960 --> 00:32:39.080]  那個功課就是
[00:32:39.080 --> 00:32:46.280]  將棍放下的時候就會活
[00:32:46.280 --> 00:32:49.600]  活生生的變成一條蛇
[00:32:49.600 --> 00:32:52.600]  當你再次拿起來的時候
[00:32:52.600 --> 00:32:56.600]  它是一隻死物
[00:32:56.600 --> 00:32:58.200]  有沒有這樣想過
[00:32:58.200 --> 00:32:59.280]  當你放手的時候
[00:32:59.280 --> 00:33:03.480]  摩西願意將這條杖
[00:33:03.480 --> 00:33:05.560]  這條牧羊人的棍
[00:33:05.560 --> 00:33:08.040]  放在神的手裏面的時候
[00:33:08.040 --> 00:33:09.880]  這條牧羊人的棍
[00:33:09.880 --> 00:33:11.840]  就能夠被神使用
[00:33:11.840 --> 00:33:16.160]  就可以分開這條紅海
[00:33:16.160 --> 00:33:18.440]  就可以擊打盤石
[00:33:18.440 --> 00:33:22.200]  讓以色列民有水飲
[00:33:22.200 --> 00:33:25.520]  當摩西舉起這條杖的時候
[00:33:25.520 --> 00:33:28.720]  約書亞就能夠打敗他們的敵人
[00:33:28.720 --> 00:33:35.840]  能夠打成仗
[00:33:35.840 --> 00:33:38.240]  今天神同樣的問你一個問題
[00:33:38.240 --> 00:33:43.240]  你手裏面有什麼東西
[00:33:43.240 --> 00:33:44.040]  你可能和神說
[00:33:44.040 --> 00:33:47.640]  神 我的手裏沒有什麼
[00:33:47.640 --> 00:33:50.440]  什麼都沒有 不要緊
[00:33:50.440 --> 00:33:52.560]  你手裏面有什麼東西
[00:33:52.560 --> 00:33:56.840]  你交給神
[00:33:56.840 --> 00:34:00.440]  神自然的就會增加
[00:34:00.440 --> 00:34:03.480]  神自然的就會祝福
[00:34:03.480 --> 00:34:08.160]  還有一個非常好的例子
[00:34:08.160 --> 00:34:10.760]  就是大衛
[00:34:10.760 --> 00:34:16.280]  大衛有一條牧羊人的棍
[00:34:16.280 --> 00:34:19.400]  《撒姆爾記》第17章40節是這樣說的
[00:34:19.400 --> 00:34:21.560]  大衛拿了他的木杖
[00:34:21.560 --> 00:34:24.640]  又從溪裏面撿了五塊光亮的石頭
[00:34:24.640 --> 00:34:25.840]  光滑的石子
[00:34:25.840 --> 00:34:28.000]  放在牧人用的袋子裏面
[00:34:28.000 --> 00:34:33.200]  然後帶着投石的圓出去迎戰哥尼亞
[00:34:33.200 --> 00:34:35.240]  他帶了幾樣東西
[00:34:35.240 --> 00:34:36.960]  一個就是牧羊人的棍
[00:34:36.960 --> 00:34:40.680]  像摩西一樣有棍子在手裏
[00:34:40.680 --> 00:34:44.520]  在溪邊撿了五塊石頭
[00:34:44.520 --> 00:34:51.280]  還有投石的圓 彈弓
[00:34:51.280 --> 00:34:53.240]  只有這幾樣東西
[00:34:53.240 --> 00:34:54.280]  有時候我想一下
[00:34:54.280 --> 00:34:59.440]  爲什麼大衛會撿五塊石頭呢
[00:34:59.440 --> 00:35:01.440]  爲什麼不撿兩塊呢
[00:35:01.440 --> 00:35:03.280]  或者一塊就夠了
[00:35:03.280 --> 00:35:05.040]  爲什麼要撿五塊呢
[00:35:05.040 --> 00:35:06.160]  原來是這樣的
[00:35:06.160 --> 00:35:11.920]  原來當時有一個叫報復的習俗
[00:35:11.920 --> 00:35:13.120]  或者報仇的習俗
[00:35:13.120 --> 00:35:16.920]  比如說你傷害了我的親人
[00:35:16.920 --> 00:35:24.480]  他們的親屬可以代表那個人向你報仇
[00:35:24.480 --> 00:35:28.040]  所以大衛已經有準備了
[00:35:28.040 --> 00:35:30.520]  他聽聞不止只有一個巨人
[00:35:30.520 --> 00:35:32.320]  哥尼亞其中一個
[00:35:32.320 --> 00:35:36.600]  所以這次他帶了五塊石頭
[00:35:36.600 --> 00:35:41.240]  叫Just in case
[00:35:41.240 --> 00:35:44.360]  帶了一個杖 五塊石頭和投石的圓
[00:35:44.360 --> 00:35:47.000]  都是不顯眼的東西
[00:35:47.000 --> 00:35:51.240]  但是當神使用的時候
[00:35:51.240 --> 00:35:56.040]  他就能夠打敗這個巨人
[00:35:56.040 --> 00:35:59.640]  我不知道你生命裏面有沒有什麼巨人
[00:35:59.640 --> 00:36:03.000]  工作上有什麼困難
[00:36:03.000 --> 00:36:06.200]  人際關係有什麼困難
[00:36:06.200 --> 00:36:08.120]  夫妻之間的相處
[00:36:08.120 --> 00:36:09.880]  或者和子女之間
[00:36:09.880 --> 00:36:14.040]  或者和爸爸媽媽之間
[00:36:14.040 --> 00:36:18.520]  工作上有什麼問題
[00:36:18.520 --> 00:36:21.400]  有些巨人在這裏
[00:36:21.400 --> 00:36:22.360]  有時候我們都會問
[00:36:22.360 --> 00:36:24.040]  我們怎麼去打敗這些巨人
[00:36:24.040 --> 00:36:26.840]  怎麼去戰勝這些巨人
[00:36:26.840 --> 00:36:30.680]  在手上好像大衛一樣
[00:36:30.680 --> 00:36:33.000]  牧羊人的軍
[00:36:33.000 --> 00:36:35.800]  幾塊石頭很不顯眼的東西
[00:36:35.800 --> 00:36:41.160]  但是將這些不顯眼的東西交給神的時候
[00:36:41.160 --> 00:36:44.040]  或者神已經給了一些技巧給你
[00:36:44.040 --> 00:36:46.840]  給了一些技巧給你
[00:36:46.840 --> 00:36:49.480]  神給了一些耐心給你
[00:36:49.480 --> 00:36:51.000]  神給了一些愛心給你
[00:36:51.000 --> 00:36:54.360]  雖然不多在手裏
[00:36:54.360 --> 00:36:56.040]  但是你交給他的時候
[00:36:56.040 --> 00:36:58.360]  神就可以利用他
[00:36:58.360 --> 00:37:03.240]  去打敗你生命裏面的巨人
[00:37:03.240 --> 00:37:04.760]  在教書裏面還有一個例子
[00:37:04.760 --> 00:37:06.760]  就是寡婦
[00:37:06.760 --> 00:37:07.960]  在聶王記上
[00:37:07.960 --> 00:37:10.120]  第十七章十二節
[00:37:10.120 --> 00:37:14.040]  十五節到十六節
[00:37:14.040 --> 00:37:19.080]  神叫以利亞去寡婦的地方住宿
[00:37:19.080 --> 00:37:24.440]  神說我要利用寡婦來供應你的需要
[00:37:24.440 --> 00:37:27.000]  他去了寡婦的地方
[00:37:27.000 --> 00:37:31.240]  叫寡婦預備食物給他
[00:37:31.240 --> 00:37:35.480]  寡婦說我對永生的主
[00:37:35.480 --> 00:37:36.680]  你的上帝發誓
[00:37:36.680 --> 00:37:38.520]  我沒有餅
[00:37:38.520 --> 00:37:43.320]  只是罐裏面的麪粉和瓶裏面的橄欖油
[00:37:43.320 --> 00:37:45.480]  我來到這裏收拾一些柴
[00:37:45.480 --> 00:37:47.160]  要帶回家
[00:37:47.160 --> 00:37:51.080]  是預備僅僅有一點的食物
[00:37:51.080 --> 00:37:52.680]  給我們母子喫
[00:37:52.680 --> 00:37:55.560]  這是我們最後的一餐飯
[00:37:55.560 --> 00:37:59.320]  以後就等着死吧
[00:37:59.320 --> 00:38:06.120]  但是寡婦聽了以利亞的說話
[00:38:06.120 --> 00:38:09.160]  說好 我就做給你喫
[00:38:09.160 --> 00:38:11.880]  我們喫完一起死吧
[00:38:11.880 --> 00:38:14.200]  他的意思就是這樣
[00:38:14.200 --> 00:38:16.120]  但是你知不知道
[00:38:16.120 --> 00:38:17.480]  聖經裏面這麼說
[00:38:17.480 --> 00:38:21.080]  寡婦就回去照着以利亞所做的吩咐做
[00:38:21.080 --> 00:38:23.080]  大家都有足夠的食物喫
[00:38:23.080 --> 00:38:26.840]  並且喫了好些日子
[00:38:26.840 --> 00:38:31.240]  正如上主席以利亞所許下的
[00:38:31.240 --> 00:38:34.200]  就是罐裏面的麪粉沒有用完
[00:38:34.200 --> 00:38:40.040]  瓶裏面的油也沒有用完
[00:38:40.040 --> 00:38:42.840]  這個寡婦
[00:38:42.840 --> 00:38:51.800]  她把她僅有的最後一餐放上的時候
[00:38:51.800 --> 00:38:56.280]  神就化爲大用
[00:38:56.280 --> 00:39:00.120]  不單止是餵飽她和她的兒子
[00:39:00.120 --> 00:39:07.560]  還可以供應以利亞先知的需要
[00:39:07.560 --> 00:39:12.920]  不知你現在面對的可能是一些生活上的需要
[00:39:12.920 --> 00:39:17.800]  或者你爲了一些生活上的需要在憂煩
[00:39:17.800 --> 00:39:20.600]  I don't know
[00:39:20.600 --> 00:39:24.520]  或者你手上的資源真的很少
[00:39:24.520 --> 00:39:26.120]  或者我下個禮拜都不知道怎麼過
[00:39:26.120 --> 00:39:30.040]  或者我下個月都不知道怎麼過
[00:39:30.040 --> 00:39:34.680]  但是今天
[00:39:34.680 --> 00:39:37.160]  可不可以學這個寡婦
[00:39:37.160 --> 00:39:38.360]  把僅有的
[00:39:38.360 --> 00:39:39.800]  你告訴神
[00:39:39.800 --> 00:39:42.760]  這個就是我有的
[00:39:42.760 --> 00:39:45.320]  我交給你
[00:39:45.320 --> 00:39:49.160]  看上去是很不足夠
[00:39:49.160 --> 00:39:50.200]  但是我知道一件事
[00:39:50.200 --> 00:39:54.040]  當這些微小的資源
[00:39:54.040 --> 00:39:57.160]  你交回給神
[00:39:57.160 --> 00:40:00.840]  放開那個駕駛盤
[00:40:00.840 --> 00:40:02.760]  放開你自己的主權
[00:40:02.760 --> 00:40:05.000]  交回給他的時候
[00:40:05.000 --> 00:40:09.960]  他就會將你這麼少的資源
[00:40:09.960 --> 00:40:11.800]  可以化爲大用
[00:40:11.800 --> 00:40:14.200]  可以供應你的需要
[00:40:14.200 --> 00:40:25.720]  可以供應你一家人的需要
[00:40:25.720 --> 00:40:31.720]  幾年之前
[00:40:31.720 --> 00:40:36.280]  我以前有一個教會
[00:40:36.280 --> 00:40:38.200]  有一個叫馮太太
[00:40:38.200 --> 00:40:41.400]  因爲三峽國鄉下教會
[00:40:41.400 --> 00:40:44.680]  我們就沒有那麼文雅的
[00:40:44.680 --> 00:40:45.560]  就不會叫她太太
[00:40:45.560 --> 00:40:47.560]  叫她師奶
[00:40:47.560 --> 00:40:49.240]  她姓馮
[00:40:49.240 --> 00:40:51.800]  叫馮師奶
[00:40:51.800 --> 00:40:56.040]  她是一個水上人
[00:40:56.040 --> 00:40:57.240]  一個字都不識
[00:40:57.240 --> 00:40:59.160]  是沒有接受過教育
[00:40:59.160 --> 00:41:02.600]  小學都沒有上過
[00:41:02.600 --> 00:41:04.200]  她信了主
[00:41:04.200 --> 00:41:09.480]  在教會里面做了基督徒
[00:41:09.480 --> 00:41:10.680]  我記得她
[00:41:10.680 --> 00:41:13.480]  我那時候在三峽國長大
[00:41:13.480 --> 00:41:16.120]  她看着我長大
[00:41:16.120 --> 00:41:20.760]  我也看着她老
[00:41:20.760 --> 00:41:24.040]  她沒有什麼學識
[00:41:24.040 --> 00:41:27.240]  可以說是目不識丁
[00:41:27.240 --> 00:41:28.760]  沒有什麼學識
[00:41:28.760 --> 00:41:30.360]  沒有什麼能力
[00:41:30.360 --> 00:41:33.880]  沒有什麼才幹
[00:41:33.880 --> 00:41:37.000]  但她有一個才幹
[00:41:37.000 --> 00:41:38.520]  好像剛纔那樣
[00:41:38.520 --> 00:41:40.680]  只有一塊餅
[00:41:40.680 --> 00:41:42.360]  那塊什麼餅呢
[00:41:42.360 --> 00:41:45.320]  她會掃地
[00:41:45.320 --> 00:41:48.040]  她會打掃衛生
[00:41:48.040 --> 00:41:50.040]  從那時候開始
[00:41:50.040 --> 00:41:52.760]  每一次星期日聚完會之後
[00:41:52.760 --> 00:41:54.840]  這位馮太太
[00:41:54.840 --> 00:41:57.000]  馮老太太
[00:41:57.000 --> 00:41:58.680]  從她中年的時候開始
[00:41:58.680 --> 00:41:59.960]  每個星期
[00:41:59.960 --> 00:42:01.640]  完了教會聚會
[00:42:01.640 --> 00:42:05.960]  她就在掃地
[00:42:05.960 --> 00:42:08.280]  弄得很乾淨
[00:42:08.280 --> 00:42:09.400]  每一次我見到她
[00:42:09.400 --> 00:42:10.120]  我都跟她說
[00:42:10.120 --> 00:42:13.400]  馮師奶 謝謝你 辛苦你
[00:42:13.400 --> 00:42:16.040]  她有個很燦爛的笑容
[00:42:16.040 --> 00:42:19.160]  從有牙笑到沒有牙
[00:42:19.160 --> 00:42:23.400]  從那條腰很直掃到要彎腰
[00:42:23.400 --> 00:42:27.800]  從身體很好的做到身體不行
[00:42:27.800 --> 00:42:33.400]  到最後她都堅持
[00:42:33.400 --> 00:42:38.840]  在教會里面掃了幾十年地
[00:42:38.840 --> 00:42:40.360]  我見到她每一次
[00:42:40.360 --> 00:42:43.160]  我有機會回香港的時候
[00:42:43.160 --> 00:42:44.360]  探望她
[00:42:44.360 --> 00:42:46.360]  打個招呼
[00:42:46.360 --> 00:42:50.840]  Big smile
[00:42:50.840 --> 00:42:57.480]  在大概兩三年前她去世
[00:42:57.480 --> 00:42:59.000]  我相信一樣東西
[00:42:59.000 --> 00:42:59.800]  有一天
[00:42:59.800 --> 00:43:01.560]  我有機會
[00:43:01.560 --> 00:43:03.400]  去到天家的時候
[00:43:03.400 --> 00:43:05.320]  可能她已經是
[00:43:05.320 --> 00:43:08.040]  拿着一把金掃把在那裏
[00:43:08.040 --> 00:43:09.720]  在那裏打掃衛生
[00:43:09.720 --> 00:43:13.720]  I don't know
[00:43:13.720 --> 00:43:15.480]  但我們今天不是學了一個功課
[00:43:15.480 --> 00:43:17.720]  你手上有多少餅
[00:43:17.720 --> 00:43:21.560]  這位馮太太
[00:43:21.560 --> 00:43:28.280]  她就是我妹妹的家婆
[00:43:28.280 --> 00:43:33.720]  她生了十二個小朋友
[00:43:33.720 --> 00:43:37.720]  其中一個就是我的妹夫
[00:43:37.720 --> 00:43:39.560]  另外還有一個是做傳導人
[00:43:39.560 --> 00:43:44.120]  做牧師
