
[00:00:00.000 --> 00:00:04.000]  星期五早晨,很高興能再次在崇拜的時間
[00:19:30.500 --> 00:19:32.500]  還是你在這個時候
[00:19:32.500 --> 00:19:35.500]  藉著上帝的基示已經可以看到呢
[00:19:35.500 --> 00:19:38.500]  這個是一個有智慧的屬靈人
[00:19:38.500 --> 00:19:41.500]  和一個沒有那麼多智慧的屬靈人的人
[00:19:41.500 --> 00:19:44.500]  的另一個截然不同的表現
[00:19:44.500 --> 00:19:47.500]  我們不是需要到上帝逼到我去祥覺
[00:19:47.500 --> 00:19:50.500]  我才能夠跟隨神的標準行事
[00:19:50.500 --> 00:19:53.500]  已經有上帝的啟示講了給你聽
[00:19:53.500 --> 00:19:56.500]  我們可以從聖經的啟示就可以明白
[00:19:56.500 --> 00:19:59.500]  這樣的人才是在上帝的裏面
[00:19:59.500 --> 00:20:02.500]  能夠更加準確地摸到神的心意
[00:20:02.500 --> 00:20:03.500]  好了
[00:20:03.500 --> 00:20:06.500]  來到在先前我們已經講過了
[00:20:06.500 --> 00:20:10.500]  11節耶和華神已經親自御駕親征
[00:20:10.500 --> 00:20:14.500]  讀詩並且作出宣告
[00:20:14.500 --> 00:20:16.500]  在前文我們已經看過了
[00:20:16.500 --> 00:20:21.500]  這些宣告其實真的可以說是很震撼的
[00:20:21.500 --> 00:20:24.500]  但是這個時候這麼震撼的情況
[00:20:24.500 --> 00:20:26.500]  南國的人是不是就說
[00:20:26.500 --> 00:20:27.500]  啊 這樣就死了
[00:20:27.500 --> 00:20:30.500]  上帝肯定來剷平我們
[00:20:30.500 --> 00:20:33.500]  摧毀我們 殺死我們
[00:20:33.500 --> 00:20:39.500]  甚至真是將我們前途抹殺一切呢
[00:20:39.500 --> 00:20:42.500]  上帝是不是真的要做這件事呢
[00:20:42.500 --> 00:20:44.500]  我們原來在第13節裡面
[00:20:44.500 --> 00:20:47.500]  我們有些暗示已經告訴我們了
[00:20:47.500 --> 00:20:48.500]  第13節裡面
[00:20:48.500 --> 00:20:52.500]  講很多有關神的屬性的問題
[00:20:52.500 --> 00:20:55.500]  上帝來到其實不是要剷平
[00:20:55.500 --> 00:20:58.500]  而是要希望藉著上帝
[00:20:58.500 --> 00:21:00.500]  貫徹祂在祂的屬性裏面
[00:21:00.500 --> 00:21:02.500]  接著要怎樣呢
[00:21:02.500 --> 00:21:06.500]  對這幫在罪的裏面已經被困鎖了很一段時間
[00:21:06.500 --> 00:21:09.500]  甚至已經習慣了在罪的裏面
[00:21:09.500 --> 00:21:14.500]  對上帝有一種不秋不彩的態度的信仰
[00:21:14.500 --> 00:21:16.500]  上帝要希望他們扭轉過來
[00:21:16.500 --> 00:21:18.500]  這個就正正是第12節
[00:21:18.500 --> 00:21:20.500]  這裡要講的目的了
[00:21:20.500 --> 00:21:24.500]  第12節我們再看一下第12節講些什麼呢
[00:21:24.500 --> 00:21:26.500]  12節這裡這樣講
[00:21:26.500 --> 00:21:28.500]  除了耶和華說 雖然如此
[00:21:28.500 --> 00:21:29.500]  但是講什麼
[00:21:29.500 --> 00:21:31.500]  你們應當禁食
[00:21:31.500 --> 00:21:33.500]  哭泣悲哀
[00:21:33.500 --> 00:21:37.500]  一心跪向我
[00:21:37.500 --> 00:21:39.500]  在愚民聖經裏面
[00:21:39.500 --> 00:21:42.500]  除了說 事到如今
[00:21:42.500 --> 00:21:44.500]  耶和華就這樣說
[00:21:44.500 --> 00:21:46.500]  耶和華第一句說的是什麼
[00:21:46.500 --> 00:21:48.500]  不是叫你去做一連串的事
[00:21:48.500 --> 00:21:52.500]  這個是和合版本的翻譯的問題所在
[00:21:52.500 --> 00:21:54.500]  為什麼我要用英語翻譯
[00:21:54.500 --> 00:21:56.500]  去和大家比較一下就是這個原因
[00:21:56.500 --> 00:21:59.500]  如果你看回在愚民聖經裏面
[00:21:59.500 --> 00:22:01.500]  耶和華第一句說的就是
[00:22:01.500 --> 00:22:03.500]  要一心跪向我
[00:22:03.500 --> 00:22:06.500]  更加準確地去翻譯那句話
[00:22:06.500 --> 00:22:07.500]  就不是一心
[00:22:07.500 --> 00:22:13.500]  是要全心全意地去歸回到我的裏面
[00:22:13.500 --> 00:22:19.500]  或者全心全意有一個真正的悔改
[00:22:19.500 --> 00:22:21.500]  回到我的裏面
[00:22:21.500 --> 00:22:23.500]  這個這樣的陳述
[00:22:23.500 --> 00:22:27.500]  其實耶和華神的宣告
[00:22:27.500 --> 00:22:29.500]  不只是約爾書要有的
[00:22:29.500 --> 00:22:31.500]  如果大家有機會打開的
[00:22:31.500 --> 00:22:34.500]  譬如生命記的第4章30節
[00:22:34.500 --> 00:22:37.500]  第30章第2節
[00:22:37.500 --> 00:22:42.500]  和馬拉基書第3章1至3節裏面
[00:22:42.500 --> 00:22:44.500]  都有一模一樣的記載
[00:22:44.500 --> 00:22:49.500]  尤其是在馬拉基書第3章1至3節裏面
[00:22:49.500 --> 00:22:54.500]  甚至和耶和華的日子是直接連上關係
[00:22:54.500 --> 00:22:59.500]  與我們的約爾書所提到的耶和華的日子
[00:22:59.500 --> 00:23:00.500]  其實是吻合的
[00:23:00.500 --> 00:23:02.500]  所以換句話來說
[00:23:02.500 --> 00:23:07.500]  耶和華神在耶和華的日子的時候
[00:23:07.500 --> 00:23:09.500]  來作這個宣告
[00:23:09.500 --> 00:23:12.500]  其實它最終的目的是什麼呢?
[00:23:12.500 --> 00:23:14.500]  不是來剷平
[00:23:14.500 --> 00:23:17.500]  而是要希望人能夠有一個
[00:23:17.500 --> 00:23:23.500]  真心、全心、全意地回歸
[00:23:23.500 --> 00:23:26.500]  認罪悔改
[00:23:26.500 --> 00:23:32.500]  上帝在這裏特別使用了約爾憲之命令式的語句
[00:23:32.500 --> 00:23:34.500]  Imperative
[00:23:34.500 --> 00:23:37.500]  來將這個命令他們
[00:23:37.500 --> 00:23:43.500]  去到有一個全心、全意地悔改
[00:23:43.500 --> 00:23:45.500]  這個主動詞
[00:23:45.500 --> 00:23:47.500]  就告訴我們知道
[00:23:47.500 --> 00:23:49.500]  好像一個將軍
[00:23:49.500 --> 00:23:53.500]  率領著的御駕親征的君王
[00:23:53.500 --> 00:23:56.500]  他在整個軍隊裏面
[00:23:56.500 --> 00:23:58.500]  甚至在整個過程當中
[00:23:58.500 --> 00:24:00.500]  他不斷提醒他們
[00:24:00.500 --> 00:24:05.500]  我要的是要大家認罪悔改歸回
[00:24:05.500 --> 00:24:07.500]  而且這個字眼
[00:24:07.500 --> 00:24:09.500]  在我們今天所看的這段經文
[00:24:09.500 --> 00:24:12.500]  第12節到第14節裏面
[00:24:12.500 --> 00:24:14.500]  每一節都出現一次
[00:24:14.500 --> 00:24:18.500]  而且每一節都打頭兩次
[00:24:18.500 --> 00:24:20.500]  甚至打開頭去講
[00:24:20.500 --> 00:24:24.500]  爲什麽作者要這麽强調這一點呢?
[00:24:24.500 --> 00:24:28.500]  因爲要給當時的以色列民
[00:24:28.500 --> 00:24:31.500]  特別南國、猶大國的子民知道
[00:24:31.500 --> 00:24:35.500]  上帝不是要來摧毀他們
[00:24:35.500 --> 00:24:38.500]  上帝是要召喚他們
[00:24:38.500 --> 00:24:41.500]  回歸回到上帝的面前
[00:24:41.500 --> 00:24:43.500]  這個是上帝的目的
[00:24:43.500 --> 00:24:46.500]  這個君王來到不是要殺盡所有人
[00:24:46.500 --> 00:24:48.500]  不是搞南京大屠殺
[00:24:48.500 --> 00:24:51.500]  不是搞屠城事件
[00:24:51.500 --> 00:24:55.500]  而是要來藉著這些事件
[00:24:55.500 --> 00:24:57.500]  給他們看見那種威嚇、迫嚇
[00:24:57.500 --> 00:25:00.500]  當他所有東西都沒有的時候
[00:25:00.500 --> 00:25:04.500]  讓他們能夠發出一個真正
[00:25:04.500 --> 00:25:09.500]  從心裏面全心全意的悔改
[00:25:09.500 --> 00:25:14.500]  所以接著才講他們會有什麽行動
[00:25:14.500 --> 00:25:20.500]  這些行動包括禁食、哭泣、悲哀
[00:25:20.500 --> 00:25:23.500]  這三樣東西如果你這樣看下去
[00:25:23.500 --> 00:25:26.500]  如果用和合本原本的聖經
[00:25:26.500 --> 00:25:29.500]  連之後說你要撕裂心腸
[00:25:29.500 --> 00:25:31.500]  不撕裂衣服
[00:25:31.500 --> 00:25:33.500]  連這句都放進去一起看
[00:25:33.500 --> 00:25:34.500]  就說四樣
[00:25:34.500 --> 00:25:35.500]  其實不是四樣是三樣
[00:25:35.500 --> 00:25:39.500]  因爲那一節是放進13節裏面講的
[00:25:39.500 --> 00:25:42.500]  講到禁食、哭泣、悲哀
[00:25:42.500 --> 00:25:45.500]  好像都是一些行動來的
[00:25:45.500 --> 00:25:49.500]  一些表面上的一些行動
[00:25:49.500 --> 00:25:52.500]  用現代人的理解
[00:25:52.500 --> 00:25:55.500]  似乎就是一個要外表一些行為
[00:25:55.500 --> 00:25:56.500]  做一些行為出來
[00:25:56.500 --> 00:26:00.500]  譬如要去搞禁食會
[00:26:00.500 --> 00:26:03.500]  宗教上面很喜歡搞禁食會
[00:26:03.500 --> 00:26:04.500]  現在都是的
[00:26:04.500 --> 00:26:05.500]  教會很流行搞這些東西的
[00:26:05.500 --> 00:26:07.500]  無論天主教也好、基督教也好
[00:26:07.500 --> 00:26:08.500]  什麽教
[00:26:08.500 --> 00:26:10.500]  總之歸入叫基督教
[00:26:10.500 --> 00:26:12.500]  很喜歡搞禁食的
[00:26:12.500 --> 00:26:14.500]  連回教都流行搞禁食
[00:26:14.500 --> 00:26:18.500]  表面上要搞一些好像很痛快的事情
[00:26:18.500 --> 00:26:19.500]  哭泣
[00:26:19.500 --> 00:26:20.500]  表面上流淚的
[00:26:20.500 --> 00:26:22.500]  薄可憐的
[00:26:22.500 --> 00:26:26.500]  讓人覺得你好像很傷心的
[00:26:26.500 --> 00:26:27.500]  然後要怎麽樣
[00:26:27.500 --> 00:26:29.500]  悲哀
[00:26:29.500 --> 00:26:32.500]  表現出很掙扎
[00:26:32.500 --> 00:26:34.500]  很無奈
[00:26:34.500 --> 00:26:40.500]  但是其實這些看上去是一些今日的人表面的行為
[00:26:40.500 --> 00:26:44.500]  但是如果我們回到古晉東的文化裏面
[00:26:44.500 --> 00:26:46.500]  其實這三個字詞
[00:26:46.500 --> 00:26:48.500]  禁食、哭泣和悲哀
[00:26:48.500 --> 00:26:52.500]  其實是用來去反映一個人
[00:26:52.500 --> 00:26:56.500]  他內心裏面那個真正的態度
[00:26:56.500 --> 00:27:01.500]  和他當時的思想的同義詞
[00:27:01.500 --> 00:27:05.500]  不過很可惜的是今天很多時候我們讀聖經
[00:27:05.500 --> 00:27:08.500]  我們經常很喜歡用今天我們的理解
[00:27:08.500 --> 00:27:10.500]  然後套入去舊約的聖經
[00:27:10.500 --> 00:27:13.500]  或者舊時的聖經裏面那些用詞的理解
[00:27:13.500 --> 00:27:15.500]  於是扭曲了本身的意義
[00:27:15.500 --> 00:27:17.500]  今天的教會
[00:27:17.500 --> 00:27:20.500]  搞這些行為
[00:27:20.500 --> 00:27:22.500]  行為敬拜
[00:27:22.500 --> 00:27:24.500]  不是行為藝術
[00:27:24.500 --> 00:27:26.500]  行為敬拜
[00:27:26.500 --> 00:27:27.500]  將這些行為
[00:27:27.500 --> 00:27:30.500]  譬如禁食、哭泣、悲哀
[00:27:30.500 --> 00:27:33.500]  將它宗教行為化
[00:27:33.500 --> 00:27:36.500]  或者我們稱之為一種什麼東西
[00:27:36.500 --> 00:27:42.500]  將它成為教會的崇拜、悔改的禮儀的一種
[00:27:42.500 --> 00:27:44.500]  如果大家知道一些靈恩派
[00:27:44.500 --> 00:27:47.500]  甚至他們要用哭泣、哭泣
[00:27:47.500 --> 00:27:53.500]  來表現出他好像要去認罪悔改那種表現
[00:27:53.500 --> 00:27:57.500]  他們要教信徒一些靈哭
[00:27:57.500 --> 00:28:00.500]  他們說用聖靈使他們哭泣
[00:28:00.500 --> 00:28:02.500]  隨時會哭的
[00:28:02.500 --> 00:28:05.500]  他們哭泣就表現出他們痛悔
[00:28:05.500 --> 00:28:08.500]  這種將一些行為
[00:28:08.500 --> 00:28:09.500]  將它ritualize
[00:28:09.500 --> 00:28:11.500]  或者我們叫ritualization
[00:28:11.500 --> 00:28:14.500]  其實是錯解了聖經本身的意思
[00:28:14.500 --> 00:28:17.500]  因為以先知在這裏
[00:28:17.500 --> 00:28:22.500]  其實是要強調給當時所有的南國
[00:28:22.500 --> 00:28:24.500]  包括看到往後
[00:28:24.500 --> 00:28:26.500]  看到約翼書所寫的讀者
[00:28:26.500 --> 00:28:27.500]  包括你和我
[00:28:27.500 --> 00:28:30.500]  我們要當機立斷
[00:28:30.500 --> 00:28:33.500]  搞清楚你的生命裏面
[00:28:33.500 --> 00:28:35.500]  是不是有一個條件
[00:28:35.500 --> 00:28:38.500]  有真正的悔改在你當中
[00:28:38.500 --> 00:28:42.500]  而不是像今天那些所謂崇拜學
[00:28:42.500 --> 00:28:46.500]  或者那些性惡的研究
[00:28:46.500 --> 00:28:50.500]  要做到你有一種痛悔的感覺
[00:28:50.500 --> 00:28:52.500]  唱些詩歌使你痛心的
[00:28:52.500 --> 00:28:53.500]  哭泣的
[00:28:53.500 --> 00:28:55.500]  哭完臉的
[00:28:55.500 --> 00:28:58.500]  這樣就代表你是成功的敬拜
[00:28:58.500 --> 00:28:59.500]  不是的
[00:28:59.500 --> 00:29:00.500]  那些其實是在做樣子
[00:29:00.500 --> 00:29:02.500]  沒有真誠的敬拜
[00:29:02.500 --> 00:29:04.500]  上帝你都在這裏
[00:29:04.500 --> 00:29:09.500]  搞到以色列民真的說是很麻煩
[00:29:09.500 --> 00:29:13.500]  但是是不是真的上帝沒有事做
[00:29:13.500 --> 00:29:16.500]  有空走來搞到我們麻煩呢
[00:29:16.500 --> 00:29:19.500]  其實想深一層
[00:29:19.500 --> 00:29:21.500]  這些麻煩都是人的罪
[00:29:21.500 --> 00:29:23.500]  自己做出來的麻煩
[00:29:23.500 --> 00:29:25.500]  這些麻煩是我們搞不定的麻煩
[00:29:25.500 --> 00:29:28.500]  上帝才來幫我們搞的
[00:29:28.500 --> 00:29:32.500]  因為我們已經被罪去擄掠了我們的心
[00:29:32.500 --> 00:29:35.500]  就好像昔日的南國一樣
[00:29:35.500 --> 00:29:38.500]  他們以為他們有敬拜
[00:29:38.500 --> 00:29:40.500]  擁有了聖殿
[00:29:40.500 --> 00:29:43.500]  甚至他們以為我可以去獻祭
[00:29:43.500 --> 00:29:46.500]  甚至那些獻祭可能不少東西
[00:29:46.500 --> 00:29:47.500]  什麼都拿去獻祭
[00:29:47.500 --> 00:29:48.500]  很多東西
[00:29:48.500 --> 00:29:49.500]  財富多嘛
[00:29:49.500 --> 00:29:50.500]  但是在這樣的情況
[00:29:50.500 --> 00:29:53.500]  他以為這樣做了
[00:29:53.500 --> 00:29:55.500]  就等於靈性很好
[00:29:55.500 --> 00:29:56.500]  但誰不知
[00:29:56.500 --> 00:29:58.500]  原來他的靈性
[00:29:58.500 --> 00:30:02.500]  原來都是這麼差勁的
[00:30:02.500 --> 00:30:04.500]  在上帝的裏面
[00:30:04.500 --> 00:30:07.500]  上帝不想以色列民再藏起來
[00:30:07.500 --> 00:30:09.500]  將自己的靈性墮落
[00:30:09.500 --> 00:30:11.500]  用這些種種的形式
[00:30:11.500 --> 00:30:13.500]  原本是好的
[00:30:13.500 --> 00:30:15.500]  讓他們有個媒介去表達出
[00:30:15.500 --> 00:30:18.500]  他們對上帝的那份尊敬的
[00:30:18.500 --> 00:30:20.500]  所謂聖殿的敬拜
[00:30:20.500 --> 00:30:21.500]  獻祭的活動
[00:30:21.500 --> 00:30:22.500]  但是原來
[00:30:22.500 --> 00:30:24.500]  久而久之他們變成了一種
[00:30:24.500 --> 00:30:26.500]  遮掩自己的罪惡
[00:30:26.500 --> 00:30:31.500]  隱藏自己那種對上帝的不敬虔
[00:30:31.500 --> 00:30:35.500]  甚至將自己已經被罪所擄掠了的生命
[00:30:35.500 --> 00:30:38.500]  將他狠狠地用這些行為
[00:30:38.500 --> 00:30:40.500]  去將他包紮起來
[00:30:40.500 --> 00:30:42.500]  上帝於是乎
[00:30:42.500 --> 00:30:45.500]  親身來到南國猶大人當中
[00:30:45.500 --> 00:30:49.500]  上帝所作的一切的行動
[00:30:49.500 --> 00:30:52.500]  不明白上帝的人
[00:30:52.500 --> 00:30:54.500]  就以爲上帝來整醜他們
[00:30:54.500 --> 00:30:56.500]  但是其實大家要明白
[00:30:56.500 --> 00:30:58.500]  上帝有什麼需要整醜你們呢?
[00:30:58.500 --> 00:31:01.500]  上帝不知道你們已經很醜怪嗎?
[00:31:01.500 --> 00:31:02.500]  上帝知道的
[00:31:02.500 --> 00:31:05.500]  是你和我不知道而已
[00:31:05.500 --> 00:31:07.500]  所以上帝親身來到
[00:31:07.500 --> 00:31:11.500]  其實不是要去整醜南國以色列民
[00:31:11.500 --> 00:31:14.500]  上帝今天如果有他的教導來到
[00:31:14.500 --> 00:31:15.500]  或者他的行動
[00:31:15.500 --> 00:31:17.500]  要將我們的罪揭示起來
[00:31:17.500 --> 00:31:19.500]  不是上帝不知道
[00:31:19.500 --> 00:31:21.500]  是我們自己不知道
[00:31:21.500 --> 00:31:24.500]  今天的教會用多少東西包裝著
[00:31:24.500 --> 00:31:26.500]  隱藏著我們裏面有多骯髒
[00:31:26.500 --> 00:31:27.500]  有多污穢
[00:31:27.500 --> 00:31:30.500]  有多骯髒的屬靈狀態
[00:31:30.500 --> 00:31:33.500]  上帝將它全部撩出來做什麼呢?
[00:31:33.500 --> 00:31:34.500]  做什麼呢?
[00:31:34.500 --> 00:31:36.500]  是讓你和我知道
[00:31:36.500 --> 00:31:38.500]  讓我們知道之後
[00:31:38.500 --> 00:31:41.500]  我們在這個罪的問題有多嚴重
[00:31:41.500 --> 00:31:44.500]  然後讓他們親眼看見
[00:31:44.500 --> 00:31:46.500]  他們的罪的可怕
[00:31:46.500 --> 00:31:50.500]  當我們能夠真正認真去看到
[00:31:50.500 --> 00:31:52.500]  自己的問題的時候
[00:31:52.500 --> 00:31:54.500]  我們才可以知道
[00:31:54.500 --> 00:31:57.500]  怎樣有這個回歸的需要
[00:31:57.500 --> 00:31:59.500]  原來我在這樣的狀態
[00:31:59.500 --> 00:32:00.500]  是這麼醜陋的
[00:32:00.500 --> 00:32:01.500]  在這樣的狀態
[00:32:01.500 --> 00:32:03.500]  我的罪真是使得我覺得
[00:32:03.500 --> 00:32:05.500]  我和上帝走在一起
[00:32:05.500 --> 00:32:08.500]  我覺得不配和上帝走在一起
[00:32:08.500 --> 00:32:09.500]  在這樣的狀態
[00:32:09.500 --> 00:32:12.500]  我是很羞辱你的
[00:32:12.500 --> 00:32:14.500]  在這樣的情況之下
[00:32:14.500 --> 00:32:16.500]  我覺得我真的需要變
[00:32:16.500 --> 00:32:18.500]  這個就是有神生命的人
[00:32:18.500 --> 00:32:20.500]  才可以做得出的看法
[00:32:20.500 --> 00:32:24.500]  他們會因此而去
[00:32:24.500 --> 00:32:27.500]  在生命當中有真正的責心
[00:32:27.500 --> 00:32:30.500]  承認自己的罪過
[00:32:30.500 --> 00:32:33.500]  並且開始對罪討厭
[00:32:33.500 --> 00:32:36.500]  然後在生命裏面開始有掙扎
[00:32:36.500 --> 00:32:39.500]  這個就應該在這個時候
[00:32:39.500 --> 00:32:40.500]  就是這段聖經所說
[00:32:40.500 --> 00:32:42.500]  應當禁食
[00:32:42.500 --> 00:32:45.500]  哭泣悲哀原本應有的表現
[00:32:45.500 --> 00:32:49.500]  反映出他們自己本身的屬靈的問題
[00:32:49.500 --> 00:32:53.500]  然後產生一個真正能夠認罪
[00:32:53.500 --> 00:32:57.500]  悔改那種的回應
[00:32:57.500 --> 00:32:59.500]  如果一個人連自己都看不到
[00:32:59.500 --> 00:33:02.500]  自己的罪是多麼的
[00:33:02.500 --> 00:33:03.500]  叫自己骯髒
[00:33:03.500 --> 00:33:05.500]  看不到自己對上帝
[00:33:05.500 --> 00:33:07.500]  有多少的不同
[00:33:07.500 --> 00:33:09.500]  而嫌棄這樣的情況
[00:33:09.500 --> 00:33:11.500]  而仍然覺得很happy的話
[00:33:11.500 --> 00:33:13.500]  很開心的話
[00:33:13.500 --> 00:33:16.500]  這個人就沒有神的靈在他裏面
[00:33:16.500 --> 00:33:18.500]  你做多少功夫都沒有什麼作用
[00:33:18.500 --> 00:33:21.500]  但如果上帝做了這麼多功夫之後
[00:33:21.500 --> 00:33:22.500]  能夠讓那個人看見
[00:33:22.500 --> 00:33:24.500]  然後對罪更加厭惡
[00:33:24.500 --> 00:33:27.500]  看見自己有多醜陋的時候
[00:33:27.500 --> 00:33:29.500]  促動他們去改變的話
[00:33:29.500 --> 00:33:33.500]  這個人就能夠承接上帝的召喚
[00:33:33.500 --> 00:33:34.500]  就好像這段聖經裏面
[00:33:34.500 --> 00:33:36.500]  上帝親口說
[00:33:36.500 --> 00:33:39.500]  召喚你回來我這裏吧
[00:33:39.500 --> 00:33:40.500]  就是這樣的原因
[00:33:40.500 --> 00:33:43.500]  我曾經認識一個年輕人
[00:33:43.500 --> 00:33:44.500]  他在年輕的時候
[00:33:44.500 --> 00:33:47.500]  他分享過一件這樣的事件
[00:33:47.500 --> 00:33:48.500]  他說他年輕的時候
[00:33:48.500 --> 00:33:50.500]  在中學的時候
[00:33:50.500 --> 00:33:52.500]  我不知道是在北美洲
[00:33:52.500 --> 00:33:55.500]  在香港的環境裏面
[00:33:55.500 --> 00:33:57.500]  很多時候考試
[00:33:57.500 --> 00:33:59.500]  考語文科
[00:33:59.500 --> 00:34:00.500]  就一定會有一個
[00:34:00.500 --> 00:34:02.500]  除了考一些multiple choice
[00:34:02.500 --> 00:34:04.500]  即是語法那些之外
[00:34:04.500 --> 00:34:06.500]  或者閱讀理解之外
[00:34:06.500 --> 00:34:09.500]  就會考一項東西叫作作文
[00:34:09.500 --> 00:34:11.500]  composition
[00:34:11.500 --> 00:34:15.500]  這個年輕人就在一次的考試裏面
[00:34:15.500 --> 00:34:17.500]  他榮獲10分
[00:34:17.500 --> 00:34:19.500]  就說多好啊牧師
[00:34:19.500 --> 00:34:21.500]  榮獲10分
[00:34:21.500 --> 00:34:23.500]  真是不錯啊
[00:34:23.500 --> 00:34:25.500]  請聽清楚
[00:34:25.500 --> 00:34:26.500]  10分
[00:34:26.500 --> 00:34:28.500]  但滿分是100分
[00:34:30.500 --> 00:34:33.500]  你就會說不是吧牧師
[00:34:33.500 --> 00:34:34.500]  哪有人作文
[00:34:34.500 --> 00:34:36.500]  作到100分滿分
[00:34:36.500 --> 00:34:38.500]  只有10分這麼低啊
[00:34:38.500 --> 00:34:39.500]  接著呢
[00:34:39.500 --> 00:34:41.500]  後來他就不出聲了
[00:34:41.500 --> 00:34:43.500]  收起來了
[00:34:43.500 --> 00:34:45.500]  考試之後一派成績表
[00:34:45.500 --> 00:34:48.500]  要家長簽名的
[00:34:48.500 --> 00:34:49.500]  這個年輕人就
[00:34:49.500 --> 00:34:50.500]  將他的成績表
[00:34:50.500 --> 00:34:52.500]  沒辦法要給家長簽名
[00:34:52.500 --> 00:34:54.500]  不能夠自己簽的
[00:34:54.500 --> 00:34:56.500]  有些壞的學生就自己
[00:34:56.500 --> 00:34:58.500]  沒有簽名
[00:34:58.500 --> 00:34:59.500]  他沒有
[00:34:59.500 --> 00:35:01.500]  他都還沒壞到這個地步
[00:35:01.500 --> 00:35:03.500]  還沒到這麼糟糕的狀態
[00:35:03.500 --> 00:35:06.500]  他給他的父母簽名
[00:35:06.500 --> 00:35:07.500]  父母就說
[00:35:07.500 --> 00:35:09.500]  大哥你的成績一般般
[00:35:09.500 --> 00:35:11.500]  這科最離譜
[00:35:11.500 --> 00:35:15.500]  為什麼中文作文會有只有10分
[00:35:15.500 --> 00:35:17.500]  100分只有10分
[00:35:17.500 --> 00:35:19.500]  有沒有搞錯啊
[00:35:19.500 --> 00:35:21.500]  填100個字
[00:35:21.500 --> 00:35:23.500]  填10個字都已經
[00:35:23.500 --> 00:35:25.500]  就有10分了
[00:35:25.500 --> 00:35:27.500]  沒理由只有10分的
[00:35:27.500 --> 00:35:29.500]  你給我看一份卷子
[00:35:29.500 --> 00:35:31.500]  這個年輕人就跟我分享
[00:35:31.500 --> 00:35:32.500]  於是他就說
[00:35:32.500 --> 00:35:33.500]  沒辦法啊
[00:35:33.500 --> 00:35:34.500]  家人
[00:35:34.500 --> 00:35:36.500]  爸爸叫他拿一份卷子給他看
[00:35:36.500 --> 00:35:38.500]  他就給他看一篇文章
[00:35:38.500 --> 00:35:41.500]  就考試他作的那篇文章
[00:35:41.500 --> 00:35:44.500]  整篇文章沒有一句是完整句子
[00:35:44.500 --> 00:35:47.500]  全部是碎字眼
[00:35:47.500 --> 00:35:49.500]  而且那些碎字眼碎到一個地步
[00:35:49.500 --> 00:35:51.500]  你都估計不到怎麼碎的
[00:35:51.500 --> 00:35:54.500]  他自己就另作很多詞彙的
[00:35:54.500 --> 00:35:56.500]  譬如很簡單
[00:35:56.500 --> 00:35:58.500]  「同心協力」
[00:35:58.500 --> 00:36:00.500]  他就將它寫成「同協」
[00:36:00.500 --> 00:36:02.500]  老師說你什麼同協
[00:36:02.500 --> 00:36:04.500]  什麼叫同協啊
[00:36:04.500 --> 00:36:05.500]  「同心協力」
[00:36:05.500 --> 00:36:07.500]  你就寫四個字「同心協力」
[00:36:07.500 --> 00:36:08.500]  為什麼你寫「同協」
[00:36:08.500 --> 00:36:09.500]  你自己創造的字
[00:36:09.500 --> 00:36:11.500]  連詞彙你都創造
[00:36:11.500 --> 00:36:13.500]  那我怎麼給你分呢
[00:36:13.500 --> 00:36:15.500]  於是因為這件事
[00:36:15.500 --> 00:36:17.500]  他的爸爸
[00:36:17.500 --> 00:36:19.500]  他的分享被他爸爸打了一頓
[00:36:19.500 --> 00:36:21.500]  很厲害的
[00:36:21.500 --> 00:36:23.500]  那次很慘
[00:36:23.500 --> 00:36:25.500]  自此以後
[00:36:25.500 --> 00:36:27.500]  為了他見到這一次
[00:36:27.500 --> 00:36:29.500]  這麼不見得人的情況
[00:36:29.500 --> 00:36:31.500]  他就做了一樣東西
[00:36:31.500 --> 00:36:33.500]  他跟我分享
[00:36:33.500 --> 00:36:36.500]  他就每一天都自己寫一篇短的文章
[00:36:36.500 --> 00:36:38.500]  很短的一百字左右
[00:36:38.500 --> 00:36:40.500]  他說每天寫一百字
[00:36:40.500 --> 00:36:42.500]  用人家的詞彙
[00:36:42.500 --> 00:36:44.500]  抄寫不了那麼多東西
[00:36:44.500 --> 00:36:46.500]  抄別人的文章
[00:36:46.500 --> 00:36:48.500]  抄著抄著那些字眼進了腦
[00:36:48.500 --> 00:36:50.500]  開始習慣了
[00:36:50.500 --> 00:36:52.500]  知道用字是怎麼樣
[00:36:52.500 --> 00:36:54.500]  那些句式是怎麼用
[00:36:54.500 --> 00:36:56.500]  每句句子的結構怎麼運作
[00:36:56.500 --> 00:36:58.500]  每句句子與句子之間怎麼連結
[00:36:58.500 --> 00:37:00.500]  他分享了
[00:37:00.500 --> 00:37:02.500]  我說
[00:37:02.500 --> 00:37:04.500]  那你後來的改變真的很大
[00:37:04.500 --> 00:37:06.500]  他說那是真的
[00:37:06.500 --> 00:37:08.500]  我的改變都很大
[00:37:08.500 --> 00:37:10.500]  因為你從來想不到
[00:37:10.500 --> 00:37:12.500]  現在我可以寫這麼多好的文章
[00:37:12.500 --> 00:37:14.500]  可以去刊登寫報告
[00:37:14.500 --> 00:37:16.500]  寫得如此的通暢
[00:37:16.500 --> 00:37:18.500]  而且去表達的時候
[00:37:18.500 --> 00:37:20.500]  很清晰
[00:37:20.500 --> 00:37:22.500]  就是因為拜那一次
[00:37:22.500 --> 00:37:24.500]  一百分只有十分那一次的機會
