
[00:00:00.000 --> 00:00:06.900]  今天訊息的經文是來自《撒姆爾記》上28章和《撒姆爾記》上31章
[00:21:54.000 --> 00:21:58.000]  今天我們會不會都用錯方法
[00:21:58.000 --> 00:22:03.000]  去尋求或者求問神呢
[00:22:03.000 --> 00:22:05.000]  我相信我們今天未必
[00:22:05.000 --> 00:22:07.000]  我們不會用風水
[00:22:07.000 --> 00:22:08.000]  不會用星座
[00:22:08.000 --> 00:22:11.000]  不會用塔羅牌去求問神的心意
[00:22:11.000 --> 00:22:12.000]  我相信我們都不至於
[00:22:12.000 --> 00:22:13.000]  我們平時不讀經
[00:22:13.000 --> 00:22:14.000]  但是遇到困難
[00:22:14.000 --> 00:22:18.000]  我們就隨機打開一頁聖經
[00:22:18.000 --> 00:22:20.000]  看到那頁寫著德聖
[00:22:20.000 --> 00:22:22.000]  我們就覺得這是神的心意
[00:22:22.000 --> 00:22:23.000]  我們未必會這樣
[00:22:23.000 --> 00:22:25.000]  但是我們會不會
[00:22:25.000 --> 00:22:29.000]  心裡面有時候都會覺得
[00:22:29.000 --> 00:22:31.000]  我們是可以藉著侍奉
[00:22:31.000 --> 00:22:32.000]  藉著奉獻
[00:22:32.000 --> 00:22:33.000]  藉著靈修
[00:22:33.000 --> 00:22:37.000]  去到換取神的保守
[00:22:37.000 --> 00:22:39.000]  我們每個星期
[00:22:39.000 --> 00:22:42.000]  我都有回祝崇拜
[00:22:42.000 --> 00:22:43.000]  為什麼我的病
[00:22:43.000 --> 00:22:45.000]  為什麼我配偶的病
[00:22:45.000 --> 00:22:47.000]  都是還沒好呢
[00:22:47.000 --> 00:22:49.000]  我每個月都有十一奉獻
[00:22:49.000 --> 00:22:51.000]  為什麼我子女報的學校
[00:22:51.000 --> 00:22:55.000]  不是心裡面最理想的學校呢
[00:22:55.000 --> 00:22:57.000]  親愛的朋友
[00:22:57.000 --> 00:23:00.000]  尋求神不是一個交易
[00:23:00.000 --> 00:23:04.000]  也不是簽合同一個僱傭關係
[00:23:04.000 --> 00:23:07.000]  如果我們以為同神的關係
[00:23:07.000 --> 00:23:09.000]  是一種交易
[00:23:09.000 --> 00:23:13.000]  會不會我們其實都跟數羅一樣
[00:23:13.000 --> 00:23:15.000]  其實在交鬼
[00:23:15.000 --> 00:23:18.000]  又或者我們用一個錯誤的方法
[00:23:18.000 --> 00:23:22.000]  去尋求神呢
[00:23:22.000 --> 00:23:23.000]  用交鬼
[00:23:23.000 --> 00:23:25.000]  用巫術去求問神
[00:23:25.000 --> 00:23:28.000]  絕對是數羅這位墮落的王
[00:23:28.000 --> 00:23:32.000]  作為反面教材最極致的片段
[00:23:32.000 --> 00:23:34.000]  除了因為交鬼本質
[00:23:34.000 --> 00:23:37.000]  已經錯得離譜之外
[00:23:37.000 --> 00:23:39.000]  其實因為薩姆爾當初
[00:23:39.000 --> 00:23:40.000]  在高立數羅的時候
[00:23:40.000 --> 00:23:42.000]  就已經跟數羅說過
[00:23:42.000 --> 00:23:45.000]  什麼才是真正的尋求
[00:23:45.000 --> 00:23:48.000]  和敬畏神
[00:23:48.000 --> 00:23:51.000]  薩姆爾記上十章五至八節
[00:23:51.000 --> 00:23:53.000]  當薩姆爾高立完數羅之後
[00:23:53.000 --> 00:23:56.000]  第一件叫數羅做的事
[00:23:56.000 --> 00:23:58.000]  就是要到神的山
[00:23:58.000 --> 00:24:00.000]  當他遇見神的眾先知
[00:24:00.000 --> 00:24:03.000]  就跟他們在一起
[00:24:03.000 --> 00:24:05.000]  薩姆爾提醒數羅
[00:24:05.000 --> 00:24:10.000]  要遷就一群屬神的人
[00:24:10.000 --> 00:24:13.000]  過去曾經有建築界的肢體
[00:24:13.000 --> 00:24:14.000]  和我分享
[00:24:14.000 --> 00:24:17.000]  其實要不被身邊的同事影響
[00:24:17.000 --> 00:24:20.000]  不被他們耳濡目染到
[00:24:20.000 --> 00:24:22.000]  他自己經常講粗口
[00:24:22.000 --> 00:24:24.000]  是很困難的
[00:24:24.000 --> 00:24:26.000]  特別在建築界
[00:24:26.000 --> 00:24:28.000]  特別是他們要落到工地
[00:24:28.000 --> 00:24:30.000]  落到地盤 落到地面的時候
[00:24:30.000 --> 00:24:32.000]  是很困難的
[00:24:32.000 --> 00:24:36.000]  我自己回想小時候
[00:24:36.000 --> 00:24:38.000]  可能都有類似的經歷
[00:24:38.000 --> 00:24:40.000]  當我回到學校
[00:24:40.000 --> 00:24:42.000]  我發現自己的粗口
[00:24:42.000 --> 00:24:45.000]  好像狼狼上口一樣
[00:24:45.000 --> 00:24:47.000]  但是回到教會是怎樣的
[00:24:47.000 --> 00:24:49.000]  回到教會的時候
[00:24:49.000 --> 00:24:51.000]  就懂得自己教台
[00:24:51.000 --> 00:24:55.000]  調整一個文雅的模式
[00:24:55.000 --> 00:24:57.000]  不知道大家有沒有共鳴
[00:24:57.000 --> 00:25:01.000]  所謂更誅者赤 更默者刻
[00:25:01.000 --> 00:25:03.000]  信徒之間
[00:25:03.000 --> 00:25:05.000]  其實不只是實踐著
[00:25:05.000 --> 00:25:09.000]  彼此的相顧和關懷
[00:25:09.000 --> 00:25:12.000]  而是當我們遭遇人生的低谷
[00:25:12.000 --> 00:25:15.000]  又或者我們軟弱跌倒的時候
[00:25:15.000 --> 00:25:18.000]  其實我們有人彼此的守望
[00:25:18.000 --> 00:25:21.000]  和鼓勵
[00:25:21.000 --> 00:25:23.000]  其次當數羅
[00:25:23.000 --> 00:25:26.000]  要被其次薩姆爾提醒
[00:25:26.000 --> 00:25:28.000]  數羅要被神的靈
[00:25:28.000 --> 00:25:30.000]  更新祂的傳人
[00:25:30.000 --> 00:25:32.000]  祂的眼光 祂的價值觀
[00:25:32.000 --> 00:25:36.000]  並且要隨靈的感動做事
[00:25:36.000 --> 00:25:39.000]  被神的靈更新和感動
[00:25:39.000 --> 00:25:41.000]  我們五月份的時候
[00:25:41.000 --> 00:25:42.000]  講到十章的時候
[00:25:42.000 --> 00:25:44.000]  都曾經提及過
[00:25:44.000 --> 00:25:46.000]  然而數羅往後
[00:25:46.000 --> 00:25:50.000]  並沒有繼續按照神的靈去處事
[00:25:50.000 --> 00:25:55.000]  否則他又怎會對大衛起殺心呢
[00:25:55.000 --> 00:25:57.000]  薩姆爾第三件
[00:25:57.000 --> 00:25:59.000]  祝賦數羅要做的
[00:25:59.000 --> 00:26:01.000]  就是「等候」
[00:26:01.000 --> 00:26:04.000]  等待進一步的指示
[00:26:04.000 --> 00:26:06.000]  這個話就是數羅
[00:26:06.000 --> 00:26:08.000]  他經過很多年日
[00:26:08.000 --> 00:26:10.000]  從第十章到二十八章
[00:26:10.000 --> 00:26:11.000]  到三十一章
[00:26:11.000 --> 00:26:14.000]  其實都不學會的一個事情
[00:26:14.000 --> 00:26:16.000]  他很缺乏的一點就是
[00:26:16.000 --> 00:26:19.000]  當他眼見四周圍環境的轉變
[00:26:19.000 --> 00:26:22.000]  當他已聽到周圍的聲音動靜
[00:26:22.000 --> 00:26:24.000]  數羅就心煩意亂
[00:26:24.000 --> 00:26:27.000]  恐懼不安
[00:26:27.000 --> 00:26:30.000]  然而「等候」是甚麼呢
[00:26:30.000 --> 00:26:33.000]  特別在危難裡面的「等候」
[00:26:33.000 --> 00:26:35.000]  其實就是讓人學習
[00:26:35.000 --> 00:26:39.000]  我們從心而發的降伏
[00:26:39.000 --> 00:26:43.000]  是我們承認自己無力和無助
[00:26:43.000 --> 00:26:45.000]  承認自己沒有出路
[00:26:45.000 --> 00:26:47.000]  繼而我們從一個期望
[00:26:47.000 --> 00:26:49.000]  自己可以做到些甚麼
[00:26:49.000 --> 00:26:53.000]  轉向去仰望那個賜盼望
[00:26:53.000 --> 00:26:57.000]  復活的得勝主
[00:26:57.000 --> 00:27:00.000]  主耶穌基督不單止是超越
[00:27:00.000 --> 00:27:04.000]  和勝過世間所有的苦難和死亡
[00:27:04.000 --> 00:27:06.000]  他更加是應許
[00:27:06.000 --> 00:27:08.000]  末世將要回來
[00:27:08.000 --> 00:27:12.000]  和眾信徒一同作亡
[00:27:12.000 --> 00:27:14.000]  所以「等候」
[00:27:14.000 --> 00:27:16.000]  「等候」不只是叫我們
[00:27:16.000 --> 00:27:20.000]  向眼前的實際難處跨城
[00:27:20.000 --> 00:27:22.000]  「等候」更加是賜予我們
[00:27:22.000 --> 00:27:27.000]  有一個永生維度的希望
[00:27:27.000 --> 00:27:30.000]  撒姆爾曾經教導過素羅
[00:27:30.000 --> 00:27:34.000]  怎樣才是敬畏神
[00:27:34.000 --> 00:27:36.000]  怎樣才是求民神
[00:27:36.000 --> 00:27:39.000]  又或者素羅其實一開始他都知道
[00:27:39.000 --> 00:27:41.000]  所以在十一章
[00:27:41.000 --> 00:27:43.000]  其實我們都見到素羅
[00:27:43.000 --> 00:27:45.000]  有敬畏神的表達
[00:27:45.000 --> 00:27:48.000]  但是這位敬畏神的王
[00:27:48.000 --> 00:27:50.000]  就在二十八章
[00:27:50.000 --> 00:27:54.000]  墮落到一個靈性死亡的地步
[00:27:54.000 --> 00:27:57.000]  因為原來在十一章之後
[00:27:57.000 --> 00:27:59.000]  聖經就沒有再記載過
[00:27:59.000 --> 00:28:00.000]  這位墮落的王
[00:28:00.000 --> 00:28:04.000]  有任何對神有敬畏降復的表達
[00:28:04.000 --> 00:28:09.000]  他甚至沒有再尋求過神
[00:28:09.000 --> 00:28:10.000]  為什麼呢
[00:28:10.000 --> 00:28:12.000]  為什麼他沒有再尋求過神呢
[00:28:12.000 --> 00:28:13.000]  是不是因為
[00:28:13.000 --> 00:28:16.000]  是不是因為神已經不再和素羅說話呢
[00:28:16.000 --> 00:28:20.000]  是不是因為神的靈已經不再感動他呢
[00:28:20.000 --> 00:28:23.000]  我相信不是
[00:28:23.000 --> 00:28:26.000]  反而我相信從素羅的生命
[00:28:26.000 --> 00:28:27.000]  我們可以見到
[00:28:27.000 --> 00:28:30.000]  我說神其實一直透過不同的渠道
[00:28:30.000 --> 00:28:33.000]  去提醒他 去警告他
[00:28:33.000 --> 00:28:36.000]  從素羅受高為王開始
[00:28:36.000 --> 00:28:38.000]  撒姆爾的說話
[00:28:38.000 --> 00:28:41.000]  一直是神提醒他的聲音
[00:28:41.000 --> 00:28:43.000]  作為以色列人
[00:28:43.000 --> 00:28:46.000]  素羅是至少已經聆聽 學習
[00:28:46.000 --> 00:28:49.000]  受教於《摩西五經》
[00:28:49.000 --> 00:28:52.000]  那些律例長久教導以色列人
[00:28:52.000 --> 00:28:54.000]  是不可有別的神
[00:28:54.000 --> 00:28:55.000]  怎樣去到生活
[00:28:55.000 --> 00:28:56.000]  怎樣去到守節
[00:28:56.000 --> 00:28:58.000]  怎樣去到憲制
[00:28:58.000 --> 00:29:02.000]  這些是有長久而來的傳統和制度
[00:29:02.000 --> 00:29:07.000]  讓人 讓以色列人活在神的心意之中
[00:29:07.000 --> 00:29:10.000]  甚至當外敵 菲利士人和其他外邦人
[00:29:10.000 --> 00:29:13.000]  去到搞擾 攻擊以色列人的時候
[00:29:13.000 --> 00:29:16.000]  這些豈不是神一直渴望
[00:29:16.000 --> 00:29:21.000]  去到教導素羅降服 順服的軍火嗎
[00:29:21.000 --> 00:29:23.000]  豈不是神一再設下機會
[00:29:23.000 --> 00:29:28.000]  讓素羅可以迴轉尋求神嗎
[00:29:28.000 --> 00:29:30.000]  直到他繼續的沉淪
[00:29:30.000 --> 00:29:33.000]  大衛的出現
[00:29:33.000 --> 00:29:35.000]  大衛的出現其實是讓素羅
[00:29:35.000 --> 00:29:38.000]  明明的再一次看得到
[00:29:38.000 --> 00:29:42.000]  體認得到神的靈和大衛同在
[00:29:42.000 --> 00:29:44.000]  神藉著大衛
[00:29:44.000 --> 00:29:47.000]  是讓素羅再一次看得到
[00:29:47.000 --> 00:29:49.000]  神的靈同在
[00:29:49.000 --> 00:29:51.000]  是可以為人帶來平安
[00:29:51.000 --> 00:29:55.000]  帶來能力 帶來德性
[00:29:55.000 --> 00:29:59.000]  但是對於這幾樣一切的提醒
[00:29:59.000 --> 00:30:01.000]  素羅選擇性的
[00:30:01.000 --> 00:30:03.000]  看不到 聽不到
[00:30:03.000 --> 00:30:09.000]  並且他一再遺抗神默默的引導
[00:30:09.000 --> 00:30:12.000]  對於薩姆爾的提醒 說話
[00:30:12.000 --> 00:30:16.000]  素羅的心態是意見接受
[00:30:16.000 --> 00:30:18.000]  態度照舊
[00:30:18.000 --> 00:30:22.000]  面對以色列憲制那種制度
[00:30:22.000 --> 00:30:24.000]  那種秩序
[00:30:24.000 --> 00:30:26.000]  素羅因為恐懼
[00:30:26.000 --> 00:30:28.000]  他為了留住民心
[00:30:28.000 --> 00:30:30.000]  他就偏行幾路
[00:30:30.000 --> 00:30:34.000]  忽視神頒布給整個民族的律例
[00:30:34.000 --> 00:30:37.000]  面對外敵一次一次的侵吊
[00:30:37.000 --> 00:30:40.000]  素羅看不清這些國際形勢的背後
[00:30:40.000 --> 00:30:42.000]  是神挽回他的心意
[00:30:42.000 --> 00:30:45.000]  素羅依舊依靠自己
[00:30:45.000 --> 00:30:48.000]  一次又一次展現出
[00:30:48.000 --> 00:30:52.000]  他有罪性 帶著罪性的決策
[00:30:52.000 --> 00:30:56.000]  甚至面對著與神同行的榜樣
[00:30:56.000 --> 00:30:58.000]  這個大衛
[00:30:58.000 --> 00:31:03.000]  素羅所作的不是不恥下問
[00:31:03.000 --> 00:31:07.000]  不是反思自己與神的關係
[00:31:07.000 --> 00:31:11.000]  素羅不是學習大衛的謙卑信靠神
[00:31:11.000 --> 00:31:13.000]  反而素羅所做的
[00:31:13.000 --> 00:31:16.000]  是明知神的令與大衛同在
[00:31:16.000 --> 00:31:22.000]  卻是多次對大衛起殺心
[00:31:22.000 --> 00:31:24.000]  我相信素羅的生命
[00:31:24.000 --> 00:31:29.000]  其實與我們的生命可能都是同樣的映照
[00:31:29.000 --> 00:31:31.000]  其實神在不同的處境
[00:31:31.000 --> 00:31:34.000]  都一直與我們有說話
[00:31:34.000 --> 00:31:37.000]  無論是聖經的經文 詩歌的歌詞
[00:31:37.000 --> 00:31:40.000]  身邊信徒的鼓勵提點
[00:31:40.000 --> 00:31:43.000]  屬令長輩的榜樣
[00:31:43.000 --> 00:31:47.000]  甚至神用我們身處遭遇的順境逆境
[00:31:47.000 --> 00:31:50.000]  與我們說話
[00:31:50.000 --> 00:31:54.000]  但是我們是好像素羅一樣
[00:31:54.000 --> 00:31:57.000]  選擇性的失明失聰
[00:31:57.000 --> 00:32:00.000]  還是我們有操練自己屬靈的眼
[00:32:00.000 --> 00:32:05.000]  以及以敏銳神的心意呢
[00:32:05.000 --> 00:32:11.000]  墮落的王一次又一次拒絕聆聽神的提醒
[00:32:11.000 --> 00:32:15.000]  最後迎來靈性裡面的死亡
[00:32:15.000 --> 00:32:17.000]  而靈性死亡的素羅
[00:32:17.000 --> 00:32:19.000]  對我們第二個很大的提醒
[00:32:19.000 --> 00:32:20.000]  就是向我們展示
[00:32:20.000 --> 00:32:25.000]  其實與神的關係應該是怎樣
[00:32:25.000 --> 00:32:26.000]  剛才我們說
[00:32:26.000 --> 00:32:30.000]  素羅在撒母二記上十一章之後
[00:32:30.000 --> 00:32:33.000]  最後一次尋求神就是二十八章
[00:32:33.000 --> 00:32:36.000]  就是當他眼見面對著危難
[00:32:36.000 --> 00:32:39.000]  眼見著菲利士人軍兵的步步進逼
[00:32:39.000 --> 00:32:41.000]  素羅最後才想起
[00:32:41.000 --> 00:32:44.000]  原來我自己可以求敏神的
[00:32:44.000 --> 00:32:49.000]  這位墮落的王在二十八章的反面教材
[00:32:49.000 --> 00:32:51.000]  其實是在教導我們
[00:32:51.000 --> 00:32:52.000]  我們尋求神
[00:32:52.000 --> 00:32:55.000]  不應該只是在患難的時候才尋求神
[00:32:55.000 --> 00:32:58.000]  不是我們工作不順利的時候才靈修
[00:32:58.000 --> 00:33:00.000]  不是我們病了我們才祈禱
[00:33:00.000 --> 00:33:02.000]  才親近神
[00:33:02.000 --> 00:33:04.000]  其實親近神
[00:33:04.000 --> 00:33:07.000]  其實要呼求神祈求神
[00:33:07.000 --> 00:33:09.000]  閱讀思想神的說話
[00:33:09.000 --> 00:33:12.000]  是信徒每一天都應該要做的
[00:33:12.000 --> 00:33:15.000]  是我們無論在順境在逆境
[00:33:15.000 --> 00:33:20.000]  甚或是在最平凡的一天都要做的
[00:33:20.000 --> 00:33:22.000]  我們對神的信
[00:33:22.000 --> 00:33:28.000]  理應是融入在我們日常生活的每一個層面
[00:33:28.000 --> 00:33:34.000]  既然靈性的死亡是指人與神關係的斷裂
[00:33:34.000 --> 00:33:37.000]  那我們就應該每天都花時間
[00:33:37.000 --> 00:33:42.000]  用精神去建立跟神親密的關係
[00:33:42.000 --> 00:33:44.000]  因為我們跟神的關係
[00:33:44.000 --> 00:33:49.000]  是在日積月累裡面建立的
[00:33:49.000 --> 00:33:53.000]  回到墮落的王掃羅的經歷
[00:33:53.000 --> 00:33:56.000]  當掃羅經歷了靈性的死亡
[00:33:56.000 --> 00:34:00.000]  他也在和菲利士人的戰役裡面身受重傷
[00:34:00.000 --> 00:34:03.000]  自知利死其不遠
[00:34:03.000 --> 00:34:07.000]  他就吩咐用兵器的人殺死他
[00:34:07.000 --> 00:34:10.000]  當時他說了一句話
[00:34:10.000 --> 00:34:16.000]  他說我不要讓那些未受國禮的人去殺我
[00:34:16.000 --> 00:34:20.000]  那些人是什麼人?
[00:34:20.000 --> 00:34:25.000]  那些未受國禮的人是什麼人?
[00:34:25.000 --> 00:34:31.000]  未受國禮的人就是外邦人
[00:34:31.000 --> 00:34:33.000]  不是以色列人
[00:34:33.000 --> 00:34:37.000]  就是不是神的子民
[00:34:37.000 --> 00:34:40.000]  原來即使人之將死
[00:34:40.000 --> 00:34:46.000]  掃羅還在藐視那些不是神子民的外邦人
[00:34:46.000 --> 00:34:48.000]  不過
[00:34:48.000 --> 00:34:52.000]  不過究竟什麼是神的子民呢?
[00:34:52.000 --> 00:34:58.000]  神的子民就是一班跟神立約並且守約的人
[00:34:58.000 --> 00:35:01.000]  我相信作為以色列人的掃羅
[00:35:01.000 --> 00:35:04.000]  最初他也有跟神立約的
[00:35:04.000 --> 00:35:07.000]  所以神的靈也降在他身上
[00:35:07.000 --> 00:35:09.000]  他最初是蒙神的揀選
[00:35:09.000 --> 00:35:12.000]  成為以色列人第一任的君王
[00:35:12.000 --> 00:35:14.000]  所以神的靈降在他身上
[00:35:14.000 --> 00:35:16.000]  使他可以講粵言
[00:35:16.000 --> 00:35:19.000]  使他可以帶領以色列的德性
[00:35:19.000 --> 00:35:22.000]  但是事過境遷
[00:35:22.000 --> 00:35:25.000]  眼下的掃羅不單止不守約
[00:35:25.000 --> 00:35:31.000]  他甚至成為一個在靈裡面自殘自盡的人
[00:35:31.000 --> 00:35:35.000]  所以當我們回望掃羅的死
[00:35:35.000 --> 00:35:38.000]  或許他肉身的死
[00:35:38.000 --> 00:35:44.000]  或許他獅身遭受的凌辱都不是最可悲的
[00:35:44.000 --> 00:35:48.000]  掃羅最可悲的是在他死之前
[00:35:48.000 --> 00:35:51.000]  原來他自己早就已經墮落到
[00:35:51.000 --> 00:35:56.000]  跟那些他自己藐視的人混為一談
[00:35:56.000 --> 00:36:00.000]  並且他至死都不明白
[00:36:00.000 --> 00:36:03.000]  到底什麼是真正的割禮
[00:36:03.000 --> 00:36:08.000]  到底什麼是神真正的指紋
[00:36:08.000 --> 00:36:11.000]  真正的割禮不是一次性的
[00:36:11.000 --> 00:36:13.000]  不是肉身所受的禮儀
[00:36:13.000 --> 00:36:15.000]  不是我們今天信徒
[00:36:15.000 --> 00:36:17.000]  我們做的決志祈禱
[00:36:17.000 --> 00:36:19.000]  不是我們的洗禮
[00:36:19.000 --> 00:36:21.000]  不是上洗禮班
[00:36:21.000 --> 00:36:23.000]  真正的割禮是什麼
[00:36:23.000 --> 00:36:26.000]  真正的割禮是持續進行的
[00:36:26.000 --> 00:36:28.000]  在我們日常的生活裡面
[00:36:28.000 --> 00:36:30.000]  我們有意識的去尋求神
[00:36:30.000 --> 00:36:33.000]  我們跟屬神的人互相的鼓勵
[00:36:33.000 --> 00:36:35.000]  互相的勉勵守望
[00:36:35.000 --> 00:36:38.000]  我們定義從俗世的聲音引誘裡面
[00:36:38.000 --> 00:36:40.000]  去分別出來
[00:36:40.000 --> 00:36:43.000]  我們每一天被聖靈更新
[00:36:43.000 --> 00:36:45.000]  我們看事情的眼
[00:36:45.000 --> 00:36:49.000]  隨著聖靈的帶領在黑暗冷漠的世界
[00:36:49.000 --> 00:36:52.000]  作登台作祝福
[00:36:52.000 --> 00:36:55.000]  並且我們著眼於神終極的盼望
[00:36:55.000 --> 00:36:58.000]  等候祂的時間
[00:36:58.000 --> 00:37:02.000]  什麼是神真正的指紋
[00:37:02.000 --> 00:37:06.000]  神真正的指紋不是行了肉身的割禮
[00:37:06.000 --> 00:37:08.000]  不是完成了某些的禮儀
[00:37:08.000 --> 00:37:11.000]  不是洗了禮就已經終身
[00:37:11.000 --> 00:37:13.000]  我成為了一個神的指紋
[00:37:13.000 --> 00:37:15.000]  神真正的指紋
[00:37:15.000 --> 00:37:19.000]  是每天持守跟神所立的約
[00:37:19.000 --> 00:37:22.000]  是每天在日常生活裡面
[00:37:22.000 --> 00:37:23.000]  辨識神的聲音
[00:37:23.000 --> 00:37:25.000]  辨識神的心意敏銳
[00:37:25.000 --> 00:37:28.000]  並且降服神的帶領
[00:37:28.000 --> 00:37:34.000]  持續與主連結建立關係
[00:37:34.000 --> 00:37:37.000]  剛才領師帶領我們最後所唱的詩歌
[00:37:37.000 --> 00:37:40.000]  神是一個永約的神
[00:37:40.000 --> 00:37:43.000]  神跟我們立了約
[00:37:43.000 --> 00:37:46.000]  但是我們有沒有守約呢
[00:37:46.000 --> 00:37:52.000]  我們有沒有每天持守跟神的約呢
[00:37:52.000 --> 00:37:54.000]  今天在信息的開頭
[00:37:54.000 --> 00:37:57.000]  曾經問過大家一個問題
[00:37:57.000 --> 00:38:00.000]  如果透過一個很差的講者
[00:38:00.000 --> 00:38:03.000]  又或者一篇很不堪的信息
[00:38:03.000 --> 00:38:06.000]  我們都可以被神教導
[00:38:06.000 --> 00:38:11.000]  或許透過一位墮落王的生命
[00:38:11.000 --> 00:38:16.000]  我們都可以在當中尋見一點的警示
[00:38:16.000 --> 00:38:21.000]  一點的勸誡和提醒
[00:38:21.000 --> 00:38:25.000]  從四月份開始的撒謬爾紀尚正道系列
[00:38:25.000 --> 00:38:29.000]  今天以一個墮落的王來終章
[00:38:29.000 --> 00:38:33.000]  彷彿是一點的消極和負面
[00:38:33.000 --> 00:38:35.000]  不過從下一個月開始
[00:38:35.000 --> 00:38:38.000]  我們將會進入另一個的正道系列
[00:38:38.000 --> 00:38:42.000]  我們講生命成長
[00:38:42.000 --> 00:38:45.000]  盼望我們能夠在神的話語下
[00:38:45.000 --> 00:38:48.000]  繼續積極的長進
[00:38:48.000 --> 00:39:01.000]  我們同心低頭祈禱
[00:39:01.000 --> 00:39:03.000]  萬鈞耶和華
[00:39:03.000 --> 00:39:05.000]  我們來到你的寶座前
[00:39:05.000 --> 00:39:12.000]  謙卑敬聽你對我們所有人的勸誡
[00:39:12.000 --> 00:39:15.000]  原來曾經蒙你揀選
[00:39:15.000 --> 00:39:16.000]  蒙你祝福
[00:39:16.000 --> 00:39:24.000]  蒙你使用的人都可以墮落到如此的下場
[00:39:24.000 --> 00:39:30.000]  心願我們每一個都不至落得如斯的下場
[00:39:30.000 --> 00:39:34.000]  所以我們求你兼顧我們對你的信心
[00:39:34.000 --> 00:39:37.000]  求你驅散我們內心對逆境
[00:39:37.000 --> 00:39:40.000]  對患難的恐懼
[00:39:40.000 --> 00:39:42.000]  求你吸引我們的眼目
[00:39:42.000 --> 00:39:45.000]  定征在你的身上
[00:39:45.000 --> 00:39:52.000]  使我們對你的信靠不致因苦難而動搖
[00:39:52.000 --> 00:39:57.000]  又求你以愛和真理充滿我們的心
[00:39:57.000 --> 00:40:03.000]  使我們所走的路每一步都不走差
[00:40:03.000 --> 00:40:08.000]  心願我們每一天都記得尋求和敬畏你
[00:40:08.000 --> 00:40:14.000]  心願我們每一時都渴望與主你有深厚的關係
[00:40:14.000 --> 00:40:20.000]  心願我們每一刻都持守著你指引的生命
[00:40:20.000 --> 00:40:23.000]  我們誠心呈上的立志
[00:40:23.000 --> 00:40:28.000]  願你堅立禱告賴鳳主耶穌德性的名次祈求
