
[00:00:00.000 --> 00:00:03.880]  好 節目讓我們一齊去聽主的道理
[00:14:37.900 --> 00:14:40.500]  就是耶穌基督自己主動來到這個世界裏面
[00:14:40.500 --> 00:14:41.820]  今天在聖經裏面
[00:14:41.820 --> 00:14:43.140]  第十四節剛剛說過
[00:14:43.140 --> 00:14:44.460]  「道成了肉身」
[00:14:44.460 --> 00:14:45.620]  在十四節「道成了肉身」
[00:14:45.620 --> 00:14:47.060]  是一個主動的行動
[00:14:47.060 --> 00:14:48.260]  是一個主動的行動
[00:14:48.260 --> 00:14:50.900]  但是在聖經裏面我們同時見到
[00:14:50.900 --> 00:14:51.860]  在聖經裏面我們同時見到
[00:14:51.860 --> 00:14:54.260]  耶穌在侍奉的時候多次提到
[00:14:54.260 --> 00:14:55.260]  耶穌在侍奉的時候多次提到
[00:14:55.260 --> 00:14:58.020]  「父差子來到這個世界裏面」
[00:14:58.020 --> 00:14:59.100]  「父差子來到這個世界裏面」
[00:14:59.100 --> 00:15:02.420]  是尋找拯救失喪的人
[00:15:02.420 --> 00:15:05.060]  是來尋找失喪的人
[00:15:05.060 --> 00:15:07.100]  作為兒子的耶穌基督
[00:15:07.100 --> 00:15:08.740]  作為兒子的耶穌基督
[00:15:08.740 --> 00:15:10.980]  祂非常體貼父神的心
[00:15:10.980 --> 00:15:11.660]  祂非常體貼父神的心
[00:15:11.660 --> 00:15:16.940]  於是祂主動自己為父神來到這個世界裏面
[00:15:16.940 --> 00:15:20.260]  祂主動為父神來到這個世界裏面
[00:15:20.260 --> 00:15:23.140]  於是「火魄聖靈」就來到這個世界
[00:15:23.140 --> 00:15:24.460]  於是「火魄聖靈」就來到這個世界
[00:15:24.460 --> 00:15:26.540]  每找到一個被拯救的人
[00:15:26.540 --> 00:15:28.180]  每找到一個被拯救的人
[00:15:28.180 --> 00:15:30.220]  聖靈就進入那個人的生命裏面
[00:15:30.220 --> 00:15:31.580]  聖靈就進入那個人的生命裏面
[00:15:31.580 --> 00:15:33.180]  那個人就會有光
[00:15:33.180 --> 00:15:33.980]  那個人就會有光
[00:15:33.980 --> 00:15:37.340]  知道怎樣走回到神的面前的那條路
[00:15:37.340 --> 00:15:39.180]  知道怎樣走回到神的面前的那條路
[00:15:39.180 --> 00:15:41.060]  換句話來說
[00:15:41.060 --> 00:15:43.980]  耶穌基督來到這個世界是為了滿足父神的
[00:15:43.980 --> 00:15:46.660]  耶穌基督來到這個世界是為了滿足父神的
[00:15:46.660 --> 00:15:48.220]  所以祂才來到這個世界上
[00:15:48.220 --> 00:15:49.340]  所以祂才來到這個世界上
[00:15:49.340 --> 00:15:51.300]  因此我們得到拯救
[00:15:51.300 --> 00:15:53.060]  因此我們得到拯救
[00:15:53.060 --> 00:15:54.980]  耶穌基督來到這個世界
[00:15:54.980 --> 00:15:56.140]  耶穌基督來到這個世界
[00:15:56.140 --> 00:15:58.060]  就好像一個救生圈一樣
[00:15:58.060 --> 00:15:59.860]  就好像一個救生圈一樣
[00:15:59.860 --> 00:16:04.780]  聖靈就在那個救生圈和船上連著那條繩子
[00:16:04.780 --> 00:16:07.860]  聖靈就在那個救生圈和船上連著那條繩子
[00:16:07.860 --> 00:16:10.060]  這條船就是父神
[00:16:10.060 --> 00:16:12.300]  這條船就是父神
[00:16:12.300 --> 00:16:13.980]  當有人掉進海裏的時候
[00:16:13.980 --> 00:16:14.940]  當有人掉進海裏的時候
[00:16:14.940 --> 00:16:16.820]  救生圈被拋進海裏當中
[00:16:16.820 --> 00:16:18.940]  救生圈被拋進海裏當中
[00:16:18.940 --> 00:16:21.260]  進到那個要拯救的人身上
[00:16:21.260 --> 00:16:23.420]  進入到被拯救的人身上
[00:16:23.420 --> 00:16:25.700]  這條繩子就將他拉回來
[00:16:25.700 --> 00:16:27.060]  這條繩子就將他拉回來
[00:16:27.060 --> 00:16:30.660]  這就是耶穌基督和聖靈在這個世界運作的情況
[00:16:30.660 --> 00:16:33.180]  這就是耶穌基督在世上所運作的情況
[00:16:33.180 --> 00:16:36.140]  有沒有留意聖經上形容很多的圖畫
[00:16:36.140 --> 00:16:37.660]  和我們今天所處的世界
[00:16:37.660 --> 00:16:40.140]  是好像在海中的波圖一樣
[00:16:40.140 --> 00:16:43.660]  在黑暗的當中
[00:16:43.660 --> 00:16:50.300]  好像我們行在黑暗的當中
[00:16:50.300 --> 00:16:53.900]  好像救生圈還是聖靈的繩子一樣
[00:16:53.900 --> 00:16:55.780]  好像救生圈還是聖靈的繩子一樣
[00:16:55.780 --> 00:16:57.340]  像救生圈還是聖靈的繩子一樣
[00:16:57.340 --> 00:16:59.100]  像救生圈還是聖靈的繩子一樣
[00:16:59.100 --> 00:17:04.380]  聖誕其實是一個極盡掛慮的一個父神
[00:17:04.380 --> 00:17:07.300]  聖誕其實是一個極盡掛慮的一個父神
[00:17:07.300 --> 00:17:12.020]  聖誕其實是一個極盡掛慮的一個父神
[00:17:12.020 --> 00:17:15.100]  一個極致關愛的耶穌基督
[00:17:15.100 --> 00:17:18.020]  一起同工
[00:17:18.020 --> 00:17:23.260]  而這位兒子為了父神的好處
[00:17:23.260 --> 00:17:25.980]  他作出最大的犧牲
[00:17:25.980 --> 00:17:29.740]  被拋進這個好像海一樣波圖空中的世界裏面
[00:17:29.740 --> 00:17:32.100]  拋入這個波圖洶湧的世界當中
[00:17:32.100 --> 00:17:34.340]  救回應該救的人回來
[00:17:34.340 --> 00:17:38.220]  他希望實現父神的心願
[00:17:38.220 --> 00:17:39.620]  他希望實現父神的心願
[00:17:39.620 --> 00:17:42.780]  不用做父神 心中那份憂慮
[00:17:42.780 --> 00:17:43.420]  心中的憂慮
[00:17:43.420 --> 00:17:44.900]  幾千年的憂慮
[00:17:44.900 --> 00:17:46.900]  幾千年的憂慮
[00:17:46.900 --> 00:17:48.620]  一一解決
[00:17:48.620 --> 00:17:52.860]  這個就是一開始第一至第五節所講的情況
[00:17:52.860 --> 00:17:54.700]  這就是一到五節所講的情況
[00:17:54.700 --> 00:17:57.380]  但我剛才講的這個情況不容易處理的
[00:17:57.380 --> 00:17:58.860]  但這個情況不容易處理
[00:17:58.860 --> 00:18:01.900]  這個世界好像波圖空中的世界一樣
[00:18:01.900 --> 00:18:03.660]  這個世界好像一個波圖洶湧的世界
[00:18:03.660 --> 00:18:05.220]  它充滿黑暗的世界一樣
[00:18:05.220 --> 00:18:06.500]  充滿黑暗的世界
[00:18:06.500 --> 00:18:08.220]  它不接受光
[00:18:08.220 --> 00:18:09.220]  它不接受光
[00:18:09.220 --> 00:18:10.740]  不接受拯救
[00:18:10.740 --> 00:18:11.820]  不接受拯救
[00:18:11.820 --> 00:18:14.260]  所以弟兄姐妹
[00:18:14.260 --> 00:18:16.020]  怎樣完成這份工作呢?
[00:18:16.020 --> 00:18:19.660]  怎樣完成這份工作呢?
[00:18:19.660 --> 00:18:22.540]  聖經沒有停在第一至第五節裏面
[00:18:22.540 --> 00:18:24.700]  聖經沒有停在第一至第五節裏面
[00:18:24.700 --> 00:18:27.300]  聖經繼續有餘下的經文
[00:18:27.300 --> 00:18:30.660]  從第六節開始
[00:18:30.660 --> 00:18:33.940]  從第六節至第十三節
[00:18:33.940 --> 00:18:36.300]  在這裏介紹了一個人物
[00:18:36.300 --> 00:18:37.620]  在這裏介紹了一個人物
[00:18:37.620 --> 00:18:40.500]  這個人是上帝「拆」來的
[00:18:40.500 --> 00:18:42.180]  這個人是上帝「拆」來的
[00:18:42.180 --> 00:18:43.900]  但他和耶穌基督不同
[00:18:43.900 --> 00:18:44.740]  他和耶穌基督不同
[00:18:44.740 --> 00:18:47.420]  耶穌基督是主動提出要來的
[00:18:47.420 --> 00:18:49.460]  耶穌基督是主動提出來要來的
[00:18:49.460 --> 00:18:51.580]  就得到父神的允許就「拆」他進來
[00:18:51.580 --> 00:18:53.740]  就是得到父神的允許就「拆」他進來
[00:18:53.740 --> 00:18:54.660]  施洗約翰
[00:18:54.660 --> 00:18:56.260]  原來就是這位人物
[00:18:56.260 --> 00:18:57.700]  施洗約翰就是這個人物
[00:18:57.700 --> 00:18:59.420]  他被「拆」來這個世界
[00:18:59.420 --> 00:19:00.860]  他是被「拆」來這個世界
[00:19:00.860 --> 00:19:01.900]  他本身是人來的
[00:19:01.900 --> 00:19:03.860]  他本身都在這個地上的
[00:19:03.860 --> 00:19:06.060]  他本身是人在這個世上
[00:19:06.060 --> 00:19:07.740]  他被「拆」來做甚麼呢?
[00:19:07.740 --> 00:19:09.460]  他「拆」來做甚麼呢?
[00:19:09.460 --> 00:19:12.940]  原來他做一個好像路標的功能
[00:19:12.940 --> 00:19:15.140]  他好像一個路標的功能
[00:19:15.140 --> 00:19:16.500]  路標是甚麼意思呢?
[00:19:16.500 --> 00:19:17.980]  路標是甚麼意思呢?
[00:19:17.980 --> 00:19:21.020]  路標是提供給你一個方向
[00:19:21.020 --> 00:19:22.820]  路標可以提供一個方向
[00:19:22.820 --> 00:19:24.220]  指導
[00:19:24.220 --> 00:19:26.020]  指向那個目的地
[00:19:26.020 --> 00:19:27.940]  指向那個目的地
[00:19:27.940 --> 00:19:30.780]  在聖經裏面不單止只是施洗約翰這個人
[00:19:30.780 --> 00:19:32.060]  是有這個功能
[00:19:32.060 --> 00:19:34.780]  在聖經當中不止施洗約翰有這個功能
[00:19:34.780 --> 00:19:38.020]  在舊約聖經裏面所有的先知都是做這個功能
[00:19:38.020 --> 00:19:41.340]  在舊約裏所有的先知都有這個功能
[00:19:41.340 --> 00:19:43.540]  聖經福音書的作者
[00:19:43.540 --> 00:19:45.380]  聖經福音書的作者
[00:19:45.380 --> 00:19:46.780]  在這裏記載的時候
[00:19:46.780 --> 00:19:49.740]  他沒有馬上記載施洗約翰出來說甚麼
[00:19:49.740 --> 00:19:51.580]  為甚麼要讓他自己來說
[00:19:51.580 --> 00:19:55.260]  他在這裏沒有記載施洗約翰在這裏講甚麼做甚麼
[00:19:55.260 --> 00:19:59.820]  相反地作者首先為施洗約翰定了一個位置
[00:19:59.820 --> 00:20:02.340]  相反他是為施洗約翰定了一個位置
[00:20:02.340 --> 00:20:05.180]  可不可以作個介紹
[00:20:05.180 --> 00:20:09.580]  指引所有的人先透過這個路標
[00:20:09.580 --> 00:20:11.860]  指引所有的人先透過這個路標
[00:20:11.860 --> 00:20:14.380]  去知道原來這個路標指向一個目的
[00:20:14.380 --> 00:20:15.860]  知道了這個路標是指向一個目標
[00:20:15.860 --> 00:20:17.780]  這個路標是講甚麼呢
[00:20:17.780 --> 00:20:18.980]  路標是講甚麼呢
[00:20:18.980 --> 00:20:20.500]  在聖經裏面講
[00:20:20.500 --> 00:20:21.380]  在聖經裏說
[00:20:21.380 --> 00:20:24.660]  有一個人自從上帝那裏差來的
[00:20:24.660 --> 00:20:25.780]  名叫約翰
[00:20:25.780 --> 00:20:28.900]  這人來時為要作見證
[00:20:28.900 --> 00:20:31.180]  就是為光作見證
[00:20:31.180 --> 00:20:34.180]  要眾人因他可以信
[00:20:34.180 --> 00:20:36.340]  有一個人自從上帝那裏差來的
[00:20:36.340 --> 00:20:37.300]  名叫約翰
[00:20:37.300 --> 00:20:39.380]  這人來時為要作見證
[00:20:39.380 --> 00:20:41.420]  就是為光作見證
[00:20:41.420 --> 00:20:43.700]  要眾人因他可以信
[00:20:43.700 --> 00:20:45.300]  第八節更加講到
[00:20:45.300 --> 00:20:46.700]  他不是那光
[00:20:46.700 --> 00:20:49.260]  乃是要為光作見證
[00:20:49.260 --> 00:20:50.700]  那光是真光
[00:20:50.700 --> 00:20:53.460]  照亮一切生在世上的人
[00:20:53.460 --> 00:20:54.500]  他不是那光
[00:20:54.500 --> 00:20:56.140]  乃是要為光作見證
[00:20:56.140 --> 00:20:57.660]  那光是真光
[00:20:57.660 --> 00:20:59.740]  照亮一切生在世上的人
[00:20:59.740 --> 00:21:01.660]  作者重複講了兩次
[00:21:01.660 --> 00:21:03.140]  作者重複講了兩次
[00:21:03.140 --> 00:21:04.820]  所以約翰有一個定位
[00:21:04.820 --> 00:21:05.820]  所以約翰有一個定位
[00:21:05.820 --> 00:21:06.820]  他是一個路標
[00:21:06.820 --> 00:21:07.700]  他是一個路標
[00:21:07.700 --> 00:21:10.980]  所以聖經用「見證」這個字詞來介紹
[00:21:10.980 --> 00:21:12.780]  聖經用「見證」這個詞來介紹
[00:21:12.780 --> 00:21:14.100]  他見證甚麼呢
[00:21:14.100 --> 00:21:14.700]  他見證甚麼呢
[00:21:14.700 --> 00:21:16.420]  他見證耶穌基督
[00:21:16.420 --> 00:21:17.380]  他見證耶穌基督
[00:21:17.380 --> 00:21:19.620]  是那個真光的源頭
[00:21:19.620 --> 00:21:21.180]  是真光的源頭
[00:21:21.180 --> 00:21:22.660]  甚麼是源頭呀 突然間
[00:21:22.660 --> 00:21:25.820]  甚麼是源頭
[00:21:25.820 --> 00:21:29.140]  源頭就是沒有之前的了
[00:21:29.140 --> 00:21:31.140]  源頭就是沒有前面的了
[00:21:31.140 --> 00:21:34.260]  一切只有由他而有之後
[00:21:34.260 --> 00:21:37.500]  只有從他而之後
[00:21:37.500 --> 00:21:39.660]  用神學的角度來講
[00:21:39.660 --> 00:21:42.420]  用神學角度來講
[00:21:42.420 --> 00:21:44.220]  耶穌
[00:21:44.220 --> 00:21:47.860]  就是推動這個世界一切動力的源頭
[00:21:47.860 --> 00:21:51.340]  就是推動這個世界一切的源頭
[00:21:51.340 --> 00:21:53.420]  他沒有再有其他東西來推動他
[00:21:53.420 --> 00:21:55.500]  沒有其他事情來推動他
[00:21:55.500 --> 00:21:57.300]  在耶穌裏面
[00:21:57.300 --> 00:21:58.380]  在耶穌裏
[00:21:58.380 --> 00:22:00.580]  只有主動
[00:22:00.580 --> 00:22:02.380]  只有主動
[00:22:02.380 --> 00:22:03.940]  就沒有被動
[00:22:03.940 --> 00:22:06.340]  沒有被動
[00:22:06.340 --> 00:22:07.420]  那弟兄姐妹
[00:22:07.420 --> 00:22:08.220]  弟兄姐妹
[00:22:08.220 --> 00:22:09.260]  人呢
[00:22:09.260 --> 00:22:09.900]  人呢
[00:22:09.900 --> 00:22:11.820]  最高的性情是甚麼呢
[00:22:11.820 --> 00:22:13.740]  最高的性情是甚麼呢
[00:22:13.740 --> 00:22:17.100]  是主動去做一些合神心意的事
[00:22:17.100 --> 00:22:20.220]  是主動去做一些合神心意的事
[00:22:20.220 --> 00:22:22.780]  不是被動叫去做事
[00:22:22.780 --> 00:22:27.060]  不是被動而去做事
[00:22:27.060 --> 00:22:31.340]  耶穌是主動的那一位
[00:22:31.340 --> 00:22:35.020]  約翰是被動的那一位
[00:22:35.020 --> 00:22:37.820]  但這個被動的
[00:22:37.820 --> 00:22:41.340]  是要告訴所有的人知道
[00:22:41.340 --> 00:22:44.780]  你的焦點要放在耶穌身上
[00:22:44.780 --> 00:22:46.460]  所以聖經裏面講
[00:22:46.460 --> 00:22:48.020]  他來到這個世界是怎樣的
[00:22:48.020 --> 00:22:50.620]  叫一切的人去看到
[00:22:50.620 --> 00:22:55.500]  相信這個光
[00:22:55.500 --> 00:22:58.780]  他不是那個光
[00:22:58.780 --> 00:23:00.460]  你要透過我這個路牌
[00:23:00.460 --> 00:23:01.780]  看見那個目的地
[00:23:01.780 --> 00:23:03.660]  那個目的地是重要的
[00:23:03.660 --> 00:23:04.940]  要透過這個路牌
[00:23:04.940 --> 00:23:05.900]  要看那個目的地
[00:23:05.900 --> 00:23:07.620]  目的地更重要
[00:23:07.620 --> 00:23:09.380]  我在這裏插入一句
[00:23:09.380 --> 00:23:11.940]  今天做基督徒的一個陷阱
[00:23:11.940 --> 00:23:13.140]  我們在這裏插入一個
[00:23:13.140 --> 00:23:14.100]  今天做基督徒的陷阱
[00:23:14.100 --> 00:23:15.460]  我們要提防的
[00:23:15.460 --> 00:23:16.700]  我們要提防
[00:23:16.700 --> 00:23:19.740]  千萬不要只是當那個路標
[00:23:19.740 --> 00:23:22.380]  就是那個終點
[00:23:22.380 --> 00:23:24.420]  千萬不要看那個是路標
[00:23:24.420 --> 00:23:25.380]  就是終點
[00:23:25.380 --> 00:23:27.340]  你知不知道我們做牧師
[00:23:27.340 --> 00:23:29.020]  我們做牧師
[00:23:29.020 --> 00:23:31.220]  我們只是一個路標
[00:23:31.220 --> 00:23:33.540]  我們是一個路標
[00:23:33.540 --> 00:23:35.780]  我們的路標都是透過聖經的說話
[00:23:35.780 --> 00:23:37.740]  指給你看聖經講甚麼
[00:23:37.740 --> 00:23:39.220]  也是透過聖經的話
[00:23:39.220 --> 00:23:41.340]  指給你看講甚麼
[00:23:41.340 --> 00:23:45.700]  做牧師不是你們敬拜的最終對象
[00:23:45.700 --> 00:23:48.220]  做牧師不是你們最終敬拜的對象
[00:23:48.220 --> 00:23:51.260]  很多時候很多信徒只信那個牧師
[00:23:51.260 --> 00:23:53.700]  很多時候信徒只信牧師
[00:23:53.700 --> 00:23:55.060]  就沒有信上帝
[00:23:55.060 --> 00:23:55.860]  而不信上帝
[00:23:55.860 --> 00:23:56.780]  沒有信耶穌
[00:23:56.780 --> 00:23:57.380]  沒有信耶穌
[00:23:57.380 --> 00:23:58.860]  這是一個陷阱
[00:23:58.860 --> 00:24:00.260]  這是一個陷阱
[00:24:00.260 --> 00:24:02.380]  所以聖經很嚴肅地告訴我們
[00:24:02.380 --> 00:24:04.740]  約翰不是那個光
[00:24:04.740 --> 00:24:06.260]  約翰不是那個光
[00:24:06.260 --> 00:24:08.700]  它只是告訴你那個光是哪一個
[00:24:08.700 --> 00:24:10.460]  它只是告訴你那個光是哪一個
[00:24:10.460 --> 00:24:11.900]  你可以看的是那個光
[00:24:11.900 --> 00:24:13.100]  你去看那個光
[00:24:13.100 --> 00:24:15.100]  弟兄姊妹
[00:24:15.100 --> 00:24:16.540]  但是耶穌來到這個世界
[00:24:16.540 --> 00:24:17.860]  剛才我們已經講過了
[00:24:17.860 --> 00:24:19.100]  耶穌來到這個世界
[00:24:19.100 --> 00:24:19.980]  我們剛才講過了
[00:24:19.980 --> 00:24:21.460]  是被拒絕的
[00:24:21.460 --> 00:24:22.060]  是被拒絕的
[00:24:22.060 --> 00:24:24.380]  這個世界不歡迎祂的
[00:24:24.380 --> 00:24:26.620]  這個世界不歡迎祂的
[00:24:26.620 --> 00:24:28.300]  約翰
[00:24:28.300 --> 00:24:29.180]  他很明白這個事情
[00:24:29.180 --> 00:24:33.260]  所以作者在這裏也再一次去申論
[00:24:33.260 --> 00:24:34.820]  作者再一次申論
[00:24:34.820 --> 00:24:36.540]  純粹實節在這裏講
[00:24:36.540 --> 00:24:37.980]  在實節講
[00:24:37.980 --> 00:24:40.700]  講到耶穌和約翰之間
[00:24:40.700 --> 00:24:43.060]  他們的自蒙所面對的困難
[00:24:43.060 --> 00:24:45.660]  講到耶穌祂在世界上
[00:24:45.660 --> 00:24:47.020]  是奉所面對的困難
[00:24:47.020 --> 00:24:48.740]  第十節在這裏開始這樣講
[00:24:48.740 --> 00:24:50.060]  在實節講
[00:24:50.060 --> 00:24:50.980]  祂在世界
[00:24:50.980 --> 00:24:53.220]  世界也藉著祂做的
[00:24:53.220 --> 00:24:56.380]  世界卻不認識祂
[00:24:56.380 --> 00:24:57.980]  祂到自己的地方來
[00:24:57.980 --> 00:25:01.220]  自己的人倒不接待祂
[00:25:01.220 --> 00:25:02.260]  凡接待祂的名字
[00:25:02.260 --> 00:25:03.500]  就是信祂名的人
[00:25:03.500 --> 00:25:05.700]  祂就視他們作神
[00:25:05.700 --> 00:25:08.100]  權柄作神的兒女
[00:25:08.100 --> 00:25:08.780]  祂在世界
[00:25:08.780 --> 00:25:10.340]  世界也是藉著祂造的
[00:25:10.340 --> 00:25:12.020]  世界卻不認識祂
[00:25:12.020 --> 00:25:13.580]  祂到自己的地方來
[00:25:13.580 --> 00:25:15.660]  自己的人倒不接待祂
[00:25:15.660 --> 00:25:18.860]  接待祂的就是信祂名的人
[00:25:18.860 --> 00:25:22.500]  祂就賜他們權柄做神的兒女
[00:25:22.500 --> 00:25:24.180]  耶穌和約翰來到這個世界
[00:25:24.180 --> 00:25:27.140]  所做的事不是容易的事
[00:25:27.140 --> 00:25:28.860]  耶穌來到這個世界
[00:25:28.860 --> 00:25:30.220]  做事是不容易的
[00:25:30.220 --> 00:25:31.620]  耶穌早就知道了
[00:25:31.620 --> 00:25:32.460]  祂早就知道了
[00:25:32.460 --> 00:25:34.620]  這個世界的人習慣了黑暗
[00:25:34.620 --> 00:25:36.620]  這個世界的人習慣了黑暗
[00:25:36.620 --> 00:25:40.540]  他們不會習慣有光明出現
[00:25:40.540 --> 00:25:43.620]  不會習慣有光明出現
[00:25:43.620 --> 00:25:46.460]  所以
[00:25:46.460 --> 00:25:49.660]  當耶穌沒有來之前
[00:25:49.660 --> 00:25:51.820]  上帝先差派至世約翰
[00:25:51.820 --> 00:25:52.940]  上帝先差派至世約翰
[00:25:52.940 --> 00:25:55.300]  立一個路標
[00:25:55.300 --> 00:25:56.580]  立一個路標
[00:25:56.580 --> 00:25:57.940]  告訴所有人聽
[00:25:57.940 --> 00:25:59.220]  讓所有人知道
[00:25:59.220 --> 00:26:01.260]  你應該指向哪個方向去看
[00:26:01.260 --> 00:26:02.900]  你應該指向哪一個方向去看
[00:26:02.900 --> 00:26:04.260]  看不看呢?
[00:26:04.260 --> 00:26:05.820]  看不看呢?
[00:26:05.820 --> 00:26:07.300]  就看你的屬靈生命
[00:26:07.300 --> 00:26:09.140]  是不是在神的手裏面
[00:26:09.140 --> 00:26:10.220]  就看你的屬靈生命
[00:26:10.220 --> 00:26:11.580]  有沒有在神的手裏面
[00:26:11.580 --> 00:26:12.860]  你知不知道這段聖經
[00:26:12.860 --> 00:26:14.660]  那個基礎在哪裏來的
[00:26:14.660 --> 00:26:17.340]  這段聖經的基礎是在哪裏呢?
[00:26:17.340 --> 00:26:19.380]  是以色列人出埃及的時候
[00:26:19.380 --> 00:26:21.500]  是在以色列人出埃及的時候
[00:26:21.500 --> 00:26:25.900]  以色列人在曠野裏面埋怨摩西
[00:26:25.900 --> 00:26:28.340]  以色列人在曠野埋怨摩西
[00:26:28.340 --> 00:26:32.060]  於是上帝就在以色列人民當中
[00:26:32.060 --> 00:26:34.380]  於是上帝在以色列人當中
[00:26:34.380 --> 00:26:37.060]  猜火蛇進入到人的裏面
[00:26:37.060 --> 00:26:38.500]  猜火蛇進入人的裏面
[00:26:38.500 --> 00:26:41.220]  咬人
[00:26:41.220 --> 00:26:43.300]  以色列人全部很多人都病
[00:26:43.300 --> 00:26:44.300]  就死了
[00:26:44.300 --> 00:26:46.340]  以色列人很多人病而死了
[00:26:46.340 --> 00:26:48.900]  摩西、阿倫走到上帝的面前祈求
[00:26:48.900 --> 00:26:51.820]  摩西、阿倫走到上帝的面前祈求
[00:26:51.820 --> 00:26:53.900]  給一個機會以色列人悔改
[00:26:53.900 --> 00:26:56.180]  給一個機會以色列人悔改
[00:26:56.180 --> 00:27:02.620]  於是摩西和阿倫用了阿倫的杖
[00:27:02.620 --> 00:27:04.500]  摩西和阿倫用了阿倫的杖
[00:27:04.500 --> 00:27:07.020]  插在那裏
[00:27:07.020 --> 00:27:09.540]  當所有被蛇咬的人
[00:27:09.540 --> 00:27:10.980]  當所有被蛇咬的人
[00:27:10.980 --> 00:27:13.620]  願意向那支杖望的時候
[00:27:13.620 --> 00:27:16.020]  願意向那支杖望的時候
[00:27:16.020 --> 00:27:17.620]  你望了就會得救
[00:27:17.620 --> 00:27:19.180]  你望了就會得救
[00:27:19.180 --> 00:27:21.860]  被蛇咬的病也都會被除去
[00:27:21.860 --> 00:27:22.940]  被蛇咬的病也都會除去
[00:27:22.940 --> 00:27:24.380]  忽然就死亡
[00:27:24.380 --> 00:27:25.780]  忽然就死亡
[00:27:25.780 --> 00:27:28.660]  約翰和耶穌基督的角色是一樣
[00:27:28.660 --> 00:27:31.140]  約翰和耶穌基督的角色是一樣
[00:27:31.140 --> 00:27:32.460]  耶穌是個拯救
[00:27:32.460 --> 00:27:34.580]  耶穌是個拯救
[00:27:34.580 --> 00:27:36.980]  施洗約翰就是那支杆
[00:27:36.980 --> 00:27:38.900]  施洗約翰就是那支杆
[00:27:38.900 --> 00:27:40.300]  他指給人看
[00:27:40.300 --> 00:27:41.180]  他指給人看
[00:27:41.180 --> 00:27:42.380]  但看不看呢?
[00:27:42.380 --> 00:27:44.780]  看不看呢?
[00:27:44.780 --> 00:27:46.180]  看你可以得到拯救
[00:27:46.180 --> 00:27:47.740]  看你可以得到拯救
[00:27:47.740 --> 00:27:49.500]  這個就是施洗約翰的角色
[00:27:49.500 --> 00:27:51.220]  這個就是施洗約翰的角色
[00:27:51.220 --> 00:27:52.460]  告訴我們
[00:27:52.460 --> 00:27:56.580]  哪個方向才是我們真正人生要走的最終目標
[00:27:56.580 --> 00:28:01.860]  告訴我們哪個才是我們人生最終的目標
[00:28:01.860 --> 00:28:04.340]  當這個目標清楚定了之後
[00:28:04.340 --> 00:28:06.460]  這支杆可以不存在
[00:28:06.460 --> 00:28:08.700]  當人生的目標確定之後
[00:28:08.700 --> 00:28:11.540]  阿倫的杆現在不需要存在
[00:28:11.540 --> 00:28:13.620]  阿倫的杆現在不需要存在
[00:28:13.620 --> 00:28:15.740]  施洗約翰的角色可以不再存在
[00:28:15.740 --> 00:28:17.740]  施洗約翰的角色可以不再存在
[00:28:17.740 --> 00:28:19.700]  因為我們知道哪一個才是我們要看的目標
[00:28:19.700 --> 00:28:20.620]  就是耶穌基督
[00:28:20.620 --> 00:28:22.820]  因為知道哪一個是我們看的目標
[00:28:22.820 --> 00:28:24.220]  就是耶穌基督
[00:28:24.220 --> 00:28:27.380]  最近我幫一個朋友搞移民
[00:28:27.380 --> 00:28:30.260]  最近我幫一個朋友搞移民
[00:28:30.260 --> 00:28:32.420]  牧師你現在是在搞甚麼
[00:28:32.420 --> 00:28:35.020]  好像每次都在搞
[00:28:35.020 --> 00:28:37.660]  牧師你甚麼都在辦
[00:28:37.660 --> 00:28:40.700]  其實不是我想搞的
[00:28:40.700 --> 00:28:42.500]  是一個朋友想搞
[00:28:42.500 --> 00:28:45.580]  不是我想辦是朋友想辦
[00:28:45.580 --> 00:28:48.780]  因為他知道我懂得怎樣搞移民
[00:28:48.780 --> 00:28:51.700]  因為他知道我懂得怎樣搞移民
[00:28:51.700 --> 00:28:54.300]  他走來問我怎樣搞移民
[00:28:54.300 --> 00:28:57.660]  他就問我怎樣去搞移民
[00:28:57.660 --> 00:29:00.020]  於是我就告訴他
[00:29:00.020 --> 00:29:01.660]  於是我就告訴他
[00:29:01.660 --> 00:29:04.220]  我知道誰一定能幫你搞得到
[00:29:04.220 --> 00:29:07.020]  我知道誰一定能幫你搞得到
[00:29:07.020 --> 00:29:08.020]  不如這樣
[00:29:08.020 --> 00:29:09.060]  不如這樣
[00:29:09.060 --> 00:29:11.780]  我介紹你認識的那個律師
[00:29:11.780 --> 00:29:13.820]  我介紹你去見那個律師
[00:29:13.820 --> 00:29:15.020]  他很老實的
[00:29:15.020 --> 00:29:16.020]  他很老實
[00:29:16.020 --> 00:29:17.620]  搞到他就告訴你
[00:29:17.620 --> 00:29:19.580]  能辦到他就告訴你能辦
[00:29:19.580 --> 00:29:21.460]  搞不到他就說你沒有搞
[00:29:21.460 --> 00:29:22.460]  辦不好就說你不要搞
[00:29:22.460 --> 00:29:23.740]  索性就不要浪費錢
[00:29:23.740 --> 00:29:23.740]  索性就不要浪費錢
[00:29:23.740 --> 00:29:25.740]  說不用收錢
[00:29:25.740 --> 00:29:28.940]  特別老實說
[00:29:28.940 --> 00:29:31.420]  我們大家都是中國人容易講話
[00:29:31.420 --> 00:29:33.700]  所以大家都是中國人容易講話
[00:29:33.700 --> 00:29:35.940]  很多在中國大陸移民
