
[00:00:00.000 --> 00:00:03.560]  各位親愛的弟兄姊妹們 平安
[00:22:02.000 --> 00:22:08.720]  因為他覺得那些人同樣有應當得到的尊嚴
[00:22:08.720 --> 00:22:11.640]  而耶穌基督就用祂自己的生命
[00:22:11.640 --> 00:22:16.960]  就去關懷這些人看起來就是弱勢的人
[00:22:16.960 --> 00:22:18.640]  被人不重視的人
[00:22:18.640 --> 00:22:21.960]  並且就是叫我們當我們效法祂的時候
[00:22:21.960 --> 00:22:25.520]  那我們是要跟祂同樣的去照顧那些人
[00:22:25.520 --> 00:22:27.280]  對不對
[00:22:27.280 --> 00:22:29.240]  那說到這一點
[00:22:29.240 --> 00:22:32.400]  有時候跟弟兄姊妹談話的時候
[00:22:32.400 --> 00:22:36.960]  他們就說我真的還沒有時間做這些事情
[00:22:36.960 --> 00:22:39.840]  因為大家都說如果我是關懷這些人
[00:22:39.840 --> 00:22:43.400]  他們都想到就是我們要去做一些外展
[00:22:43.400 --> 00:22:49.520]  就是去可能是去看一些孤兒院裡面的孩子
[00:22:49.520 --> 00:22:56.360]  我們要去探訪路數者
[00:22:56.360 --> 00:22:58.560]  就可能這樣想
[00:22:58.560 --> 00:22:59.920]  說不定時間
[00:22:59.920 --> 00:23:03.280]  我家裡要照顧
[00:23:03.280 --> 00:23:04.120]  我要上班
[00:23:04.120 --> 00:23:05.000]  我要進修
[00:23:05.000 --> 00:23:06.960]  我要其他的服飾
[00:23:06.960 --> 00:23:09.840]  我沒有時間做這些事情
[00:23:09.840 --> 00:23:12.640]  是我們生活真的很忙的
[00:23:12.640 --> 00:23:18.280]  但是我是想其實如果我們有基督那個
[00:23:18.280 --> 00:23:22.000]  謙卑捨不得人的心去服飾的話
[00:23:22.000 --> 00:23:26.280]  其實你會發現在我們生活
[00:23:26.280 --> 00:23:29.600]  每天生活我們的周圍
[00:23:29.600 --> 00:23:34.000]  都有很多人是我們可以去關懷去照顧的
[00:23:34.000 --> 00:23:36.080]  可能如果是你工作的話
[00:23:36.080 --> 00:23:40.800]  你有沒有發現在你的辦公室裡面有一些同事
[00:23:40.800 --> 00:23:44.360]  或者是什麼你不懂的員工
[00:23:44.360 --> 00:23:46.600]  是很多人都拒絕他
[00:23:46.600 --> 00:23:48.920]  或者是忽視他的
[00:23:48.920 --> 00:23:54.720]  或者是去不理睬他的
[00:23:54.720 --> 00:23:56.200]  批評他的
[00:23:56.200 --> 00:23:59.400]  那我們是去關懷他
[00:23:59.400 --> 00:24:07.480]  還是我們也是跟其他人一起去排擠他的那一個呢
[00:24:07.480 --> 00:24:09.880]  如果也是耶穌看到那個人
[00:24:09.880 --> 00:24:12.560]  耶穌會怎麼樣做
[00:24:12.560 --> 00:24:20.280]  另外就是我想在我們的家裡
[00:24:20.280 --> 00:24:27.200]  我們每天都要出門上班去做不同的事情
[00:24:27.200 --> 00:24:32.240]  那你有沒有發現你在你住的地點大廈
[00:24:32.240 --> 00:24:35.120]  有一些很重要的人
[00:24:35.120 --> 00:24:39.520]  那些就是你的管理員
[00:24:39.520 --> 00:24:44.320]  做清潔沒有他們你的大廈真的不得了
[00:24:44.320 --> 00:24:50.440]  那你每天走過的時候有沒有主動跟他們打招呼
[00:24:50.440 --> 00:24:54.440]  有沒有對他們有一些關懷
[00:24:54.440 --> 00:24:57.560]  另外就是我想問我們家裡有沒有
[00:24:57.560 --> 00:25:01.200]  都有請工人姐姐有沒有
[00:25:01.200 --> 00:25:02.320]  有沒有
[00:25:02.320 --> 00:25:03.040]  沒有
[00:25:03.040 --> 00:25:04.520]  有
[00:25:04.520 --> 00:25:07.360]  我想一部分有
[00:25:07.360 --> 00:25:11.760]  我們是用什麼樣的眼光心態去看
[00:25:11.760 --> 00:25:17.200]  這些在我們家裡幫助我們的工人姐姐呢
[00:25:17.200 --> 00:25:21.400]  我記得我是在十年前開始
[00:25:21.400 --> 00:25:24.960]  因為家裡有需要我就開始請工人姐姐
[00:25:24.960 --> 00:25:27.160]  是一個印尼人從印尼來的
[00:25:27.160 --> 00:25:31.240]  那我到我聘請她說要來的時候
[00:25:31.240 --> 00:25:33.760]  那我是非常的開心
[00:25:33.760 --> 00:25:37.160]  因為有人服侍我了對不對
[00:25:37.160 --> 00:25:41.600]  真的很開心不用再燒飯了不用再做家務了
[00:25:41.600 --> 00:25:44.960]  有人來幫助我了真的是開心的不得了
[00:25:44.960 --> 00:25:50.520]  但是就在那個工人來到我的家裡的時候
[00:25:50.520 --> 00:25:55.560]  就心裡感到神在跟我說一句話
[00:25:55.560 --> 00:25:59.400]  這個就是我放在你家裡
[00:25:59.400 --> 00:26:02.080]  寄居在你家裡的人
[00:26:02.080 --> 00:26:06.080]  他是飄洋過海
[00:26:06.080 --> 00:26:10.600]  離鄉別井的來到你的家裡面
[00:26:10.600 --> 00:26:14.720]  他是寄居在你家裡面的你要好好的對他
[00:26:14.720 --> 00:26:18.280]  我說我要好好的對他
[00:26:18.280 --> 00:26:22.600]  對的那我的目光就不一樣
[00:26:22.600 --> 00:26:26.000]  我是之前我是看他是一個卑微的人
[00:26:26.000 --> 00:26:30.960]  是我父親他來幫我做事的
[00:26:30.960 --> 00:26:32.760]  但是神就改變了我的眼光
[00:26:32.760 --> 00:26:37.520]  那我就跟這個工人姐姐說
[00:26:37.520 --> 00:26:41.920]  我希望你覺得你是我家裡的一份子
[00:26:41.920 --> 00:26:46.400]  我希望你在這裡也工作生活得開心
[00:26:46.400 --> 00:26:50.840]  那當然有時候他的表現
[00:26:50.840 --> 00:26:54.200]  都是令我是非常的不滿意的
[00:26:54.200 --> 00:26:57.160]  那不滿意的時候我當然就
[00:26:57.160 --> 00:27:02.040]  我們廣東話一句佛都雷啊
[00:27:02.040 --> 00:27:04.680]  準備要開口要罵他了
[00:27:04.680 --> 00:27:07.680]  但是每一次當我要開口要罵他的時候
[00:27:07.680 --> 00:27:10.680]  聖靈就在我心裡面提醒我
[00:27:10.680 --> 00:27:15.760]  你好好去跟他說吧 不要罵他
[00:27:15.760 --> 00:27:19.520]  我想神就是不斷在鍛煉我
[00:27:19.520 --> 00:27:22.720]  怎麼樣去對一個寄居在我家裡的人
[00:27:22.720 --> 00:27:26.560]  不是只是看他是一個僕人
[00:27:26.560 --> 00:27:33.720]  而是我也是他要我他我去成為他僕人的一個人
[00:27:33.720 --> 00:27:36.560]  所以很特別
[00:27:36.560 --> 00:27:39.120]  當然用一個僕人的心
[00:27:39.120 --> 00:27:41.360]  好像耶穌一樣去對待
[00:27:41.360 --> 00:27:45.880]  去服侍家裡一個是僕人身份的人
[00:27:45.880 --> 00:27:50.160]  很多人覺得傻傻的
[00:27:50.160 --> 00:27:52.760]  所以我就是很笨啊
[00:27:52.760 --> 00:27:55.560]  但是我想我的耶穌就是這樣
[00:27:55.560 --> 00:27:58.080]  我的耶穌就是一個這樣的耶穌
[00:27:58.080 --> 00:28:02.640]  我真的喜歡他這樣教導我
[00:28:02.640 --> 00:28:05.040]  讓我可以學習他僕人的心
[00:28:05.040 --> 00:28:08.400]  在家裡跟我的那個姐姐一起相處
[00:28:08.400 --> 00:28:10.600]  我們現在就好像一家人一樣
[00:28:10.600 --> 00:28:11.840]  非常的開心
[00:28:11.840 --> 00:28:13.600]  所以求主幫助弟兄姊妹
[00:28:13.600 --> 00:28:15.000]  弟兄姊妹幫助我
[00:28:15.000 --> 00:28:17.200]  求主幫助我們
[00:28:17.200 --> 00:28:18.480]  有一個僕人的心
[00:28:18.480 --> 00:28:21.360]  有一個謙卑 真正謙卑的心
[00:28:21.360 --> 00:28:26.360]  是一個從心底去改變謙卑舍己的心
[00:28:26.360 --> 00:28:30.440]  那最後我想跟大家分享的一個心
[00:28:30.440 --> 00:28:35.800]  就是見神的榮耀的心
[00:28:35.800 --> 00:28:39.960]  這裡這個經文我們看到兩件很重要的事情
[00:28:39.960 --> 00:28:41.560]  第一就是
[00:28:41.560 --> 00:28:44.760]  耶穌因為順服神的旨意
[00:28:44.760 --> 00:28:50.720]  神就把他升高到最尊貴的位置
[00:28:50.720 --> 00:28:55.120]  給他超乎萬名之上的名
[00:28:55.120 --> 00:28:58.400]  這裡就是要是我們說
[00:28:58.400 --> 00:29:05.280]  其實我們人一生最終的獎賞
[00:29:05.280 --> 00:29:08.560]  並不是在乎我們在地上的日子
[00:29:08.560 --> 00:29:13.720]  怎麼樣為自己努力去得到什麼的名
[00:29:13.720 --> 00:29:14.880]  什麼的利
[00:29:14.880 --> 00:29:18.280]  其實這一些我們最終也帶不走
[00:29:18.280 --> 00:29:19.880]  對不對 我們都說
[00:29:19.880 --> 00:29:21.680]  今天你有多少錢
[00:29:21.680 --> 00:29:24.160]  有多少房子
[00:29:24.160 --> 00:29:27.680]  最終也只是能夠留在這個地上
[00:29:27.680 --> 00:29:29.240]  我們帶不走
[00:29:29.240 --> 00:29:31.440]  所以我們這裡是說
[00:29:31.440 --> 00:29:34.200]  我們最終的獎賞是
[00:29:34.200 --> 00:29:38.320]  在乎我們一生怎麼樣去像耶穌一樣謙卑
[00:29:38.320 --> 00:29:41.640]  順服在神的旨意裡面
[00:29:41.640 --> 00:29:44.240]  就最終到見主面的時候
[00:29:44.240 --> 00:29:48.360]  得到他給我們親自的獎賞
[00:29:48.360 --> 00:29:51.520]  我想這個是我們最要追求的事情
[00:29:51.520 --> 00:29:53.320]  另外一件事就是
[00:29:53.320 --> 00:29:55.120]  耶穌一生所做的事情
[00:29:55.120 --> 00:29:58.560]  使萬人稱他事主
[00:29:58.560 --> 00:30:02.400]  並將榮耀歸給神
[00:30:02.400 --> 00:30:05.840]  耶穌在地上所做的事情
[00:30:05.840 --> 00:30:13.040]  就是要最終讓神得到榮耀
[00:30:13.040 --> 00:30:15.280]  所以我們可以思想一下
[00:30:15.280 --> 00:30:18.480]  自己我們今天所做的事情
[00:30:18.480 --> 00:30:23.880]  我們的目標是不是要讓神得到榮耀
[00:30:23.880 --> 00:30:26.440]  這個地上我剛才說
[00:30:26.440 --> 00:30:30.240]  每個人都在往上爬為自己
[00:30:30.240 --> 00:30:32.240]  人家有一句話叫做
[00:30:32.240 --> 00:30:34.760]  人不為己
[00:30:34.760 --> 00:30:36.720]  天誅地滅
[00:30:36.720 --> 00:30:38.800]  對不對
[00:30:38.800 --> 00:30:41.520]  但是
[00:30:41.520 --> 00:30:42.640]  真的不容易
[00:30:42.640 --> 00:30:45.480]  耶穌叫我們要放棄
[00:30:45.480 --> 00:30:48.320]  要放棄為自己
[00:30:48.320 --> 00:30:50.520]  去為祂的榮耀
[00:30:50.520 --> 00:30:51.600]  很多人
[00:30:51.600 --> 00:30:53.920]  我不知道大家有沒有跟一些朋友
[00:30:53.920 --> 00:30:57.840]  他們沒有信主的去談話
[00:30:57.840 --> 00:30:59.120]  有時候他們
[00:30:59.120 --> 00:30:59.920]  有些很熟的
[00:30:59.920 --> 00:31:02.520]  他們說你們都是傻傻逮的
[00:31:02.520 --> 00:31:06.640]  他們說我們都是在做事情
[00:31:06.640 --> 00:31:09.600]  一些的決定選擇的時候
[00:31:09.600 --> 00:31:14.320]  他說我們是傻瓜
[00:31:14.320 --> 00:31:16.320]  很笨
[00:31:16.320 --> 00:31:18.560]  但是
[00:31:18.560 --> 00:31:22.360]  如果我們真的經歷神的豐盛的時候
[00:31:22.360 --> 00:31:25.720]  其實我們會發現
[00:31:25.720 --> 00:31:30.480]  這個將目標放在神得榮耀
[00:31:30.480 --> 00:31:34.040]  我們不跟其他人在這個世界上
[00:31:34.040 --> 00:31:36.320]  爭名奪利的時候
[00:31:36.320 --> 00:31:40.800]  其實我們的心要比他們開心
[00:31:40.800 --> 00:31:42.720]  我舉一個例子
[00:31:42.720 --> 00:31:44.160]  這個是簡單的例子
[00:31:44.160 --> 00:31:49.880]  其實是在我們新冠肺炎疫情開始的時候
[00:31:49.880 --> 00:31:51.840]  就是大概兩年多前
[00:31:51.840 --> 00:31:55.920]  大家記得我們都在搶口罩
[00:31:55.920 --> 00:31:58.080]  消毒用品
[00:31:58.080 --> 00:31:58.800]  都在搶
[00:31:58.800 --> 00:32:00.280]  每個人都在搶
[00:32:00.280 --> 00:32:03.520]  那個時候教會也是因為嚴重
[00:32:03.520 --> 00:32:04.240]  疫情嚴重
[00:32:04.240 --> 00:32:05.520]  我們就關閉了
[00:32:05.520 --> 00:32:06.800]  我們大家都是一樣
[00:32:06.800 --> 00:32:08.320]  那時候我們
[00:32:08.320 --> 00:32:09.520]  同工在家裡的時候
[00:32:09.520 --> 00:32:11.280]  我們就想
[00:32:11.280 --> 00:32:14.960]  我們是不是也是這樣留在家裡
[00:32:14.960 --> 00:32:16.280]  我們有什麼上帝的
[00:32:16.280 --> 00:32:19.760]  有沒有什麼要我們去在這個時候去做
[00:32:19.760 --> 00:32:22.880]  那神就感動我們在那個時候
[00:32:22.880 --> 00:32:24.800]  就收集那個口罩
[00:32:24.800 --> 00:32:26.920]  叫弟兄姊妹把那個口罩
[00:32:26.920 --> 00:32:29.320]  消毒用品叫我送到教會
[00:32:29.320 --> 00:32:31.440]  那我們就把它分成一包一包的
[00:32:31.440 --> 00:32:33.520]  我們就去服侍一些
[00:32:33.520 --> 00:32:36.000]  一些就神是感動特別感動
[00:32:36.000 --> 00:32:38.720]  我們就是在當我們所有人都可以
[00:32:38.720 --> 00:32:40.480]  在家工作的時候
[00:32:40.480 --> 00:32:41.960]  他們不可以的
[00:32:41.960 --> 00:32:45.920]  他們仍然要堅持他們的崗位
[00:32:45.920 --> 00:32:47.680]  去做服侍的
[00:32:47.680 --> 00:32:50.080]  那我們就在我們的教會附近
[00:32:50.080 --> 00:32:52.400]  看有一些什麼樣這樣的人
[00:32:52.400 --> 00:32:54.720]  那我們就看到我們對面
[00:32:54.720 --> 00:32:55.520]  教會對面
[00:32:55.520 --> 00:32:58.440]  我們是在教會是在銅鑼灣摩頓台
[00:32:58.440 --> 00:33:00.680]  就對面有一個巴士總站
[00:33:00.680 --> 00:33:04.040]  那裡有很多200多個車長
[00:33:04.040 --> 00:33:07.120]  那裡我們教會附近有很多大廈
[00:33:07.120 --> 00:33:11.440]  那我們看到裡面的管理員清潔工人
[00:33:11.440 --> 00:33:15.320]  另外我們也教會附近有垃圾站
[00:33:15.320 --> 00:33:18.560]  我們又去想到他們那裡工作的人
[00:33:18.560 --> 00:33:22.000]  另外就是在我們的教會對面
[00:33:22.000 --> 00:33:24.120]  是維多利亞公園
[00:33:24.120 --> 00:33:27.760]  那我們就在想到裡面也一定有很多
[00:33:27.760 --> 00:33:31.480]  他們也要堅守崗位的人
[00:33:31.480 --> 00:33:34.480]  那我們就去服侍他們
[00:33:34.480 --> 00:33:38.320]  我們就想把這些物資就拿到他們的當中
[00:33:38.320 --> 00:33:39.600]  分給他們
[00:33:39.600 --> 00:33:44.200]  那我們有一天就走到維多利亞公園裡面
[00:33:44.200 --> 00:33:48.560]  我們在一個籃球場
[00:33:48.560 --> 00:33:49.560]  大家有沒有看
[00:33:49.560 --> 00:33:52.320]  記得維多利亞公園有個籃球場
[00:33:52.320 --> 00:33:57.160]  那個在旁邊有個公廁
[00:33:57.160 --> 00:33:59.520]  那我們就走到裡面去
[00:33:59.520 --> 00:34:03.160]  我們去的時候我們看到裡面一個姐姐
[00:34:03.160 --> 00:34:07.000]  她有一個小電爐
[00:34:07.000 --> 00:34:10.600]  就在那裡在燒飯
[00:34:10.600 --> 00:34:16.160]  我們看的時候真是有一些感到非常的
[00:34:16.160 --> 00:34:17.440]  沒有想像到
[00:34:17.440 --> 00:34:21.640]  是因為在日期的時候大家都覺得很
[00:34:21.640 --> 00:34:26.560]  要衛生都還在那公廁裡面燒飯
[00:34:26.560 --> 00:34:29.760]  那剛剛她說的時候
[00:34:29.760 --> 00:34:31.920]  她說沒有辦法了
[00:34:31.920 --> 00:34:36.040]  她不能夠離開那個公廁
[00:34:36.040 --> 00:34:39.160]  另外就是她每天也是帶飯的
[00:34:39.160 --> 00:34:41.720]  因為比較便宜一點
[00:34:41.720 --> 00:34:44.720]  所以中華社會覺得非常的不衛生
[00:34:44.720 --> 00:34:47.200]  但還是要在裡面
[00:34:47.200 --> 00:34:49.200]  因為我們就問到她
[00:34:49.200 --> 00:34:52.440]  有什麼特別的事情想跟我們分享
[00:34:52.440 --> 00:34:55.240]  她就說在這個時候
[00:34:55.240 --> 00:34:58.920]  因為人都比較怕那個細菌
[00:34:58.920 --> 00:35:01.240]  人就進到那個公廁裡面的時候
[00:35:01.240 --> 00:35:07.560]  他們都不想去走進那個馬桶
[00:35:07.560 --> 00:35:09.440]  所以不走進的時候
[00:35:09.440 --> 00:35:12.320]  大家就可以想像了
[00:35:12.320 --> 00:35:15.640]  整個地上不同的位置
[00:35:15.640 --> 00:35:20.240]  都布滿了那些排泄物
[00:35:20.240 --> 00:35:22.760]  她說她覺得很難過
[00:35:22.760 --> 00:35:27.040]  更加難過的就是當她跟那些來
[00:35:27.040 --> 00:35:28.960]  用這個廁所的人
[00:35:28.960 --> 00:35:32.640]  去希望他們小心一點
[00:35:32.640 --> 00:35:34.720]  她得到的回應
[00:35:34.720 --> 00:35:36.880]  有好幾個人跟她說
[00:35:36.880 --> 00:35:39.880]  那妳不用做了吧
[00:35:39.880 --> 00:35:44.280]  我想如果我是那個姐姐
[00:35:44.280 --> 00:35:47.400]  我也覺得很難受這句話
[00:35:47.400 --> 00:35:50.080]  但是她就是活在這樣的環境當中
[00:35:50.080 --> 00:35:53.280]  那我們是嘗試去安慰她
[00:35:53.280 --> 00:35:56.760]  那我們說不如我們為妳禱告好不好
[00:35:56.760 --> 00:35:58.640]  她起訴她說我不要
[00:35:58.640 --> 00:36:00.720]  因為我是信別的宗教
[00:36:00.720 --> 00:36:02.080]  我信別的神的
[00:36:02.080 --> 00:36:03.680]  我不要 妳不用
[00:36:03.680 --> 00:36:04.680]  但是我們說不要了
[00:36:04.680 --> 00:36:05.840]  不要這麼介意吧
[00:36:05.840 --> 00:36:08.040]  我們也是愛妳的
[00:36:08.040 --> 00:36:11.200]  跟她說了幾遍之後她就願意了
[00:36:11.200 --> 00:36:13.320]  我們很感恩
[00:36:13.320 --> 00:36:19.960]  就是當我們跟她一起祈禱的時候
[00:36:19.960 --> 00:36:22.040]  當祈禱完的時候
[00:36:22.040 --> 00:36:24.520]  她就拿著妳看她拿著那個
[00:36:24.520 --> 00:36:27.880]  我們叫祝福包
[00:36:27.880 --> 00:36:30.560]  她不停的在說
[00:36:30.560 --> 00:36:32.920]  多謝耶穌
[00:36:32.920 --> 00:36:36.040]  謝謝耶穌
[00:36:36.040 --> 00:36:39.600]  那我們真的很快樂
[00:36:39.600 --> 00:36:41.920]  在這個很困難的日子裡面
[00:36:41.920 --> 00:36:44.040]  其實我們覺得自己很困難
[00:36:44.040 --> 00:36:46.960]  但是有更多的人是更加的困難
[00:36:46.960 --> 00:36:51.560]  但是上帝讓我們走到他們的中間
[00:36:51.560 --> 00:36:53.280]  跟他們一起
[00:36:53.280 --> 00:36:54.680]  我們不能夠做什麼了
[00:36:54.680 --> 00:36:57.120]  只是送他幾個口罩
[00:36:57.120 --> 00:36:58.880]  跟他做一個禱告
[00:36:58.880 --> 00:37:01.640]  去明白聽他說他的困難
[00:37:01.640 --> 00:37:04.800]  那麼是非常的開心
[00:37:04.800 --> 00:37:08.800]  其實這兩年我們也繼續有去探訪
[00:37:08.800 --> 00:37:10.560]  在維多利亞公園裡面的一些工人
[00:37:10.560 --> 00:37:14.840]  那早幾天我們聽到一個很特別的消息
[00:37:14.840 --> 00:37:19.680]  就是其中另外一個清潔的姐姐
[00:37:19.680 --> 00:37:22.360]  她跟我們說
[00:37:22.360 --> 00:37:24.720]  有一個其中一個隊員說
[00:37:24.720 --> 00:37:28.600]  她從不認識耶穌
[00:37:28.600 --> 00:37:31.400]  帶我們到去慰喊祂
[00:37:31.400 --> 00:37:33.680]  她現在就跟人家說
[00:37:33.680 --> 00:37:36.080]  耶穌為她釘十字架
[00:37:36.080 --> 00:37:40.160]  她會說耶穌為她留寶鞋
[00:37:40.160 --> 00:37:41.760]  另外就是她說
[00:37:41.760 --> 00:37:44.040]  她每一次走過教會
[00:37:44.040 --> 00:37:46.400]  我們上面有一個「耶穌是主」
[00:37:46.400 --> 00:37:48.800]  是個很大的字
[00:37:48.800 --> 00:37:51.040]  她很有趣的她就說
[00:37:51.040 --> 00:37:54.440]  現在我每一次走過這個耶穌是主的時候
[00:37:54.440 --> 00:37:57.320]  我要向著耶穌致敬
[00:37:57.320 --> 00:37:59.480]  我要跟耶穌說謝謝
[00:37:59.480 --> 00:38:02.840]  因為我要感謝祂對我的愛
[00:38:02.840 --> 00:38:05.120]  祂對我的關心
[00:38:05.120 --> 00:38:07.200]  我們就是非常的感動
[00:38:07.200 --> 00:38:08.400]  我們沒有做什麼事情
[00:38:08.400 --> 00:38:10.240]  只是走到他們的當中
[00:38:10.240 --> 00:38:12.360]  將這個福音傳給他們
[00:38:12.360 --> 00:38:16.720]  就好像下凡耶穌在地上所做的事情
[00:38:16.720 --> 00:38:19.200]  他們就將榮耀歸給神
[00:38:19.200 --> 00:38:22.040]  所以我們感到心裡面的那種快樂
[00:38:22.040 --> 00:38:23.680]  是沒有辦法引用的
[00:38:23.680 --> 00:38:29.960]  是前途吃一頓很好的大餐也不急的
[00:38:29.960 --> 00:38:34.360]  所以這就是願神的榮耀的心
[00:38:34.360 --> 00:38:38.600]  也是讓我們的心感到滿足
[00:38:38.600 --> 00:38:41.360]  最後就是總結一下
[00:38:41.360 --> 00:38:44.840]  今天聖典就是第一是
[00:38:44.840 --> 00:38:49.480]  讓我們下法基督重新開始
[00:38:49.480 --> 00:38:53.280]  以基督耶穌的心為心
[00:38:53.280 --> 00:38:55.560]  讓我們知道耶穌是謙卑的
[00:38:55.560 --> 00:38:58.360]  我們知道耶穌是捨己
[00:38:58.360 --> 00:39:00.600]  耶穌是福人
[00:39:00.600 --> 00:39:03.760]  但是我們就要真正的學習
[00:39:03.760 --> 00:39:07.360]  把這個謙卑捨己福人的心
[00:39:07.360 --> 00:39:10.720]  把它也在我們的生命裡面活出來
[00:39:10.720 --> 00:39:11.960]  最後就是
[00:39:11.960 --> 00:39:14.160]  因為我們所做的一切
[00:39:14.160 --> 00:39:15.600]  只有一個目標
[00:39:15.600 --> 00:39:17.880]  就是讓神的榮耀
[00:39:17.880 --> 00:39:22.720]  讓我們生命也讓神的榮耀
[00:39:22.720 --> 00:39:24.040]  Amen
[00:39:24.040 --> 00:39:28.760]  好,讓我們一起禱告
[00:39:28.760 --> 00:39:31.440]  現在主主我們感謝你
[00:39:31.440 --> 00:39:37.320]  耶穌基督你就是那位謙卑捨己
[00:39:37.320 --> 00:39:42.080]  用自己的生命去服侍人的上帝
[00:39:42.080 --> 00:39:44.720]  我們感謝你對我們的成就
[00:39:44.720 --> 00:39:47.360]  感謝你為我們付出的一切
[00:39:47.360 --> 00:39:49.000]  今天我們說我們要跟隨你
[00:39:49.000 --> 00:39:52.520]  我就請你幫助我們
[00:39:52.520 --> 00:39:57.280]  從學習你的心開始
[00:39:57.280 --> 00:40:00.360]  心是我們生命的泉源
[00:40:00.360 --> 00:40:02.320]  神我們就求你
[00:40:02.320 --> 00:40:04.680]  我們求聖靈來交換
[00:40:04.680 --> 00:40:06.200]  來改變
[00:40:06.200 --> 00:40:10.160]  讓我們的生命能夠以你的心為新
[00:40:10.160 --> 00:40:14.040]  讓我們能夠真正的活出一個基督
[00:40:14.040 --> 00:40:17.920]  活向基督的生命
[00:40:17.920 --> 00:40:22.640]  耶穌現在人在地上看不見你了
[00:40:22.640 --> 00:40:25.040]  但是我求你幫助我們
[00:40:25.040 --> 00:40:26.720]  相伐你
[00:40:26.720 --> 00:40:29.080]  讓人透過我們的生命
[00:40:29.080 --> 00:40:30.960]  看到主耶穌基督
[00:40:30.960 --> 00:40:32.920]  看到你自己的榮耀
[00:40:32.920 --> 00:40:35.600]  將榮耀歸給你
[00:40:35.600 --> 00:40:41.320]  也幫助我們能夠在地上作為你的門徒
[00:40:41.320 --> 00:40:44.040]  能夠在地上延續
[00:40:44.040 --> 00:40:48.360]  神耶穌基督立在地上的使命
[00:40:48.360 --> 00:40:50.320]  愛你所愛的人
[00:40:50.320 --> 00:40:52.880]  也將福音傳給他們
[00:40:52.880 --> 00:40:56.720]  讓他們也得到你的救恩
[00:40:56.720 --> 00:40:58.120]  你的愛
[00:40:58.120 --> 00:40:59.720]  你的成就
[00:40:59.720 --> 00:41:01.200]  我們感謝你
[00:41:01.200 --> 00:41:05.760]  謝謝你在我們的心裡面常常的提醒我們
[00:41:05.760 --> 00:41:07.200]  帶領我們
[00:41:07.200 --> 00:41:09.560]  願我們在未來的日子
[00:41:09.560 --> 00:41:11.440]  更加的親近你
[00:41:11.440 --> 00:41:13.360]  更加的像你
[00:41:13.360 --> 00:41:15.560]  謝謝你聽我們的禱告
[00:41:15.560 --> 00:41:17.840]  奉主耶穌基督的名
[00:41:17.840 --> 00:41:19.240]  Amen
[00:41:19.240 --> 00:41:20.240]  謝謝大家
