
[00:00:00.000 --> 00:00:04.200]  我們今天是要開始一個新的系列
[00:21:16.760 --> 00:21:20.760]  和我們征徒的地位來拉近
[00:21:20.760 --> 00:21:24.760]  所以我們見到一個真正的基督徒
[00:21:24.760 --> 00:21:26.760]  我們是聖徒
[00:21:26.760 --> 00:21:28.760]  希臘文Hagios這個字
[00:21:28.760 --> 00:21:30.760]  就是分別為聖
[00:21:30.760 --> 00:21:32.760]  神已經將我們分別為聖
[00:21:32.760 --> 00:21:33.760]  分別了出來
[00:21:33.760 --> 00:21:37.760]  但我們也是基督裡忠心的人
[00:21:37.760 --> 00:21:39.760]  慢慢將我們的屬靈程度
[00:21:39.760 --> 00:21:42.760]  和我們的地位來拉近
[00:21:42.760 --> 00:21:46.760]  除了保羅是有雙重的權柄
[00:21:46.760 --> 00:21:49.760]  基督徒是有雙重的身份
[00:21:49.760 --> 00:21:53.760]  我們見到基督徒都是有雙重的福份
[00:21:53.760 --> 00:21:55.760]  保羅說
[00:21:55.760 --> 00:21:57.760]  願因為平安
[00:21:57.760 --> 00:22:02.760]  從我們的父和主耶穌基督歸於你們
[00:22:02.760 --> 00:22:05.760]  這裡我們見到是有雙重的祝福
[00:22:05.760 --> 00:22:07.760]  是有從神而來的
[00:22:07.760 --> 00:22:11.760]  因為是有從神而來的平安
[00:22:11.760 --> 00:22:13.760]  因為這個字在希臘文
[00:22:13.760 --> 00:22:15.760]  是clerus這個字
[00:22:15.760 --> 00:22:17.760]  是一個問候的話語
[00:22:17.760 --> 00:22:20.760]  是很值得我們去學習
[00:22:20.760 --> 00:22:23.760]  我們中國人見到面
[00:22:23.760 --> 00:22:25.760]  大家問候說什麼
[00:22:25.760 --> 00:22:27.760]  吃了飯沒有
[00:22:27.760 --> 00:22:29.760]  我們真的很餵食
[00:22:29.760 --> 00:22:31.760]  整天就是掛著食物
[00:22:31.760 --> 00:22:33.760]  整天就是掛著吃
[00:22:33.760 --> 00:22:36.760]  這個只不過是身體上的需要
[00:22:36.760 --> 00:22:39.760]  但如果我們基督徒見面
[00:22:39.760 --> 00:22:41.760]  大家彼此就問候
[00:22:41.760 --> 00:22:44.760]  願神的恩惠歸於你
[00:22:44.760 --> 00:22:46.760]  願神的恩惠與你同在
[00:22:46.760 --> 00:22:48.760]  你想一下是不是屬靈得多
[00:22:48.760 --> 00:22:50.760]  所以我們基督徒都很應該學習
[00:22:50.760 --> 00:22:52.760]  見到面就是說什麼
[00:22:52.760 --> 00:22:54.760]  提醒大家
[00:22:54.760 --> 00:22:57.760]  我們都是有神的恩惠在我們的身上
[00:22:57.760 --> 00:23:00.760]  願神的恩惠與你同在
[00:23:00.760 --> 00:23:05.760]  我們基督徒一切的祝福的源頭
[00:23:05.760 --> 00:23:08.760]  都是從神的恩惠開始
[00:23:08.760 --> 00:23:11.760]  我們所有得到的祝福福氣
[00:23:11.760 --> 00:23:13.760]  都是由神的恩惠而來
[00:23:13.760 --> 00:23:17.760]  所以我們很需要彼此提醒大家
[00:23:17.760 --> 00:23:20.760]  除了恩惠
[00:23:20.760 --> 00:23:23.760]  第二個祝福就是平安
[00:23:23.760 --> 00:23:27.760]  我們知道在舊約這個字叫Shalom
[00:23:27.760 --> 00:23:31.760]  大家猶太人見到面就大家說Shalom
[00:23:31.760 --> 00:23:33.760]  願神祝福你平安
[00:23:33.760 --> 00:23:35.760]  大家彼此問候
[00:23:35.760 --> 00:23:38.760]  我們剛才說我們祝福的源頭
[00:23:38.760 --> 00:23:40.760]  是神的恩惠
[00:23:40.760 --> 00:23:42.760]  是神的恩典
[00:23:42.760 --> 00:23:45.760]  連平安都是從恩惠恩典而來
[00:23:45.760 --> 00:23:47.760]  因為我們是有神的恩典
[00:23:47.760 --> 00:23:49.760]  以致我們是有平安
[00:23:49.760 --> 00:23:52.760]  如果我們是沒有從神而來的恩典
[00:23:52.760 --> 00:23:54.760]  我們就沒有了從神而來的平安
[00:23:54.760 --> 00:23:57.760]  所以我們是很需要
[00:23:57.760 --> 00:23:59.760]  記得彼此問候的時候
[00:23:59.760 --> 00:24:04.760]  願神的恩惠平安歸於我們
[00:24:04.760 --> 00:24:06.760]  與我們同在
[00:24:06.760 --> 00:24:09.760]  我們如果這樣彼此問候
[00:24:09.760 --> 00:24:10.760]  就很有意思
[00:24:10.760 --> 00:24:14.760]  但是不單止是要和基督徒這樣問候
[00:24:14.760 --> 00:24:17.760]  非基督徒我們也要這樣去問候
[00:24:17.760 --> 00:24:21.760]  有人說他們聽不明白
[00:24:21.760 --> 00:24:25.760]  聽不明白更好
[00:24:25.760 --> 00:24:27.760]  你說為什麼聽不明白更好
[00:24:27.760 --> 00:24:30.760]  聽不明白你就有機會傳福音
[00:24:30.760 --> 00:24:32.760]  你說不是我要和你說的
[00:24:32.760 --> 00:24:34.760]  你問我什麼
[00:24:34.760 --> 00:24:36.760]  我才告訴你
[00:24:36.760 --> 00:24:38.760]  解釋給你聽
[00:24:38.760 --> 00:24:41.760]  你要不要得到從神而來的平安
[00:24:41.760 --> 00:24:43.760]  你要得到從神而來的平安
[00:24:43.760 --> 00:24:45.760]  你要接受神的恩典
[00:24:45.760 --> 00:24:47.760]  這個恩典就是耶穌基督
[00:24:47.760 --> 00:24:50.760]  將祂的獨生子賜給我們
[00:24:50.760 --> 00:24:54.760]  所以我們不單止和基督徒
[00:24:54.760 --> 00:24:56.760]  要這樣彼此問候
[00:24:56.760 --> 00:24:58.760]  非基督徒我們也要這樣做
[00:24:58.760 --> 00:25:00.760]  我們真的見到
[00:25:00.760 --> 00:25:02.760]  《已忽所書》就是一部
[00:25:02.760 --> 00:25:06.760]  充滿了神的福分恩典的書
[00:25:06.760 --> 00:25:08.760]  有很多雙重的意念
[00:25:08.760 --> 00:25:11.760]  保羅是有雙重的權柄
[00:25:11.760 --> 00:25:13.760]  他是奉父的旨意
[00:25:13.760 --> 00:25:16.760]  他是耶穌基督的使徒
[00:25:16.760 --> 00:25:18.760]  我們基督徒是有雙重的身份
[00:25:18.760 --> 00:25:20.760]  我們是聖徒
[00:25:20.760 --> 00:25:23.760]  但我們也是耶穌裡忠心的人
[00:25:23.760 --> 00:25:25.760]  我們有雙重的祝福
[00:25:25.760 --> 00:25:27.760]  我們有從神而來的恩惠
[00:25:27.760 --> 00:25:29.760]  我們有從神而來的平安
[00:25:29.760 --> 00:25:31.760]  短短兩節的經文
[00:25:31.760 --> 00:25:34.760]  我們就見到《已忽所書》的豐盛
[00:25:34.760 --> 00:25:39.760]  《已忽所書》是怎樣來祝福基督徒
[00:25:39.760 --> 00:25:43.760]  我們看見這個《已忽所書》
[00:25:43.760 --> 00:25:47.760]  真的是一部非常值得我們去讀的書
[00:25:47.760 --> 00:25:52.760]  告訴我們基督徒要成為教會的一部份
[00:25:52.760 --> 00:25:54.760]  成為耶穌基督的肢體
[00:25:54.760 --> 00:25:58.760]  在這裡主內我們能夠得到各樣屬靈的福氣
[00:25:58.760 --> 00:26:01.760]  我們一起來看看三點
[00:26:01.760 --> 00:26:04.760]  第一點就是誰賜這些福氣
[00:26:04.760 --> 00:26:07.760]  第二點就是這些福氣賜給誰
[00:26:07.760 --> 00:26:12.760]  第三點就是這些是什麼的福氣
[00:26:12.760 --> 00:26:14.760]  在《已忽所書》的一章三節
[00:26:14.760 --> 00:26:20.760]  經文說「願頌讚歸與我們主耶穌基督的父神
[00:26:20.760 --> 00:26:26.760]  他在基督裡曾賜給我們天上各樣屬靈的福氣」
[00:26:26.760 --> 00:26:30.760]  這裡我們見到有兩個字很有意思
[00:26:30.760 --> 00:26:32.760]  就是「頌讚」和「福氣」
[00:26:32.760 --> 00:26:37.760]  這兩個字原文希臘文都是同出於一個字根
[00:26:37.760 --> 00:26:43.760]  這個字根就是慢慢變成了我們英文叫做「eulogy」這個字
[00:26:43.760 --> 00:26:45.760]  我們知道在一個喪禮裡面
[00:26:45.760 --> 00:26:50.760]  你讀「eulogy」就是要來讚頌死者的生平
[00:26:50.760 --> 00:26:53.760]  就是出於這個字
[00:26:53.760 --> 00:26:57.760]  「頌讚」和「福氣」都是出於這個字
[00:26:57.760 --> 00:27:00.760]  我們見到經文就是告訴我們
[00:27:00.760 --> 00:27:02.760]  我們需要頌讚神
[00:27:02.760 --> 00:27:06.760]  因為是祂賜給我們福氣
[00:27:06.760 --> 00:27:10.760]  所以我們知道賜福氣的就是神自己
[00:27:10.760 --> 00:27:13.760]  透過祂的獨生子耶穌基督
[00:27:13.760 --> 00:27:16.760]  神是將這些福氣賜給我們
[00:27:16.760 --> 00:27:18.760]  透過耶穌基督的救贖
[00:27:18.760 --> 00:27:22.760]  神是將所有的基督徒集合在一個地方
[00:27:22.760 --> 00:27:24.760]  這個地方就叫做教會
[00:27:24.760 --> 00:27:26.760]  是一個大家庭
[00:27:26.760 --> 00:27:29.760]  然後神就賜福給每一個基督徒
[00:27:29.760 --> 00:27:34.760]  要來彰顯出耶穌基督救贖的榮耀
[00:27:34.760 --> 00:27:37.760]  這個就是以筆所書告訴我們
[00:27:37.760 --> 00:27:40.760]  在這個和合本
[00:27:40.760 --> 00:27:43.760]  用了一個很有趣的字
[00:27:43.760 --> 00:27:46.760]  中文說「臣賜我們」
[00:27:46.760 --> 00:27:50.760]  說到「臣」就是已經是過去式
[00:27:50.760 --> 00:27:52.760]  是過去式做了的
[00:27:52.760 --> 00:27:55.760]  但是很可惜有很多基督徒
[00:27:55.760 --> 00:27:57.760]  都不知道原來我們有這麼多的福分
[00:27:57.760 --> 00:27:58.760]  有這麼多的祝福
[00:27:58.760 --> 00:28:00.760]  他們以為要死了
[00:28:00.760 --> 00:28:03.760]  才能夠得到這些祝福、這些福分
[00:28:03.760 --> 00:28:05.760]  真的很可惜
[00:28:05.760 --> 00:28:06.760]  很多的基督徒
[00:28:06.760 --> 00:28:08.760]  你看到他都是愁眉苦臉
[00:28:08.760 --> 00:28:09.760]  鼓埋拋哨
[00:28:09.760 --> 00:28:11.760]  都不笑
[00:28:11.760 --> 00:28:13.760]  他們不知道原來經文說
[00:28:13.760 --> 00:28:15.760]  天上各樣屬靈的福氣
[00:28:15.760 --> 00:28:19.760]  已經都賜了給你們
[00:28:19.760 --> 00:28:20.760]  雖然我們有這些福氣
[00:28:20.760 --> 00:28:22.760]  但是很可惜我們不知道
[00:28:22.760 --> 00:28:24.760]  當我們不知道的時候
[00:28:24.760 --> 00:28:26.760]  能不能夠享受這些福氣
[00:28:26.760 --> 00:28:28.760]  不能夠享受這些福氣
[00:28:28.760 --> 00:28:29.760]  不能夠將這些福氣
[00:28:29.760 --> 00:28:32.760]  在我們的生活裏面活出來
[00:28:32.760 --> 00:28:33.760]  這個就是原因
[00:28:33.760 --> 00:28:36.760]  為什麼我們要讀以弗所書
[00:28:36.760 --> 00:28:38.760]  在士佛羅列達州
[00:28:38.760 --> 00:28:39.760]  Florida State
[00:28:39.760 --> 00:28:41.760]  是有一個小鎮
[00:28:41.760 --> 00:28:44.760]  小鎮裏面有一個老婆婆
[00:28:44.760 --> 00:28:48.760]  人家給她的名字叫她垃圾Mary
[00:28:48.760 --> 00:28:50.760]  為什麼叫她垃圾Mary
[00:28:50.760 --> 00:28:53.760]  因為她是難生難逝
[00:28:53.760 --> 00:28:58.760]  時時在大街小巷找垃圾
[00:28:58.760 --> 00:29:00.760]  見到垃圾裏面有食物
[00:29:00.760 --> 00:29:01.760]  她就很開心
[00:29:01.760 --> 00:29:05.760]  帶回自己的家裏慢慢吃
[00:29:05.760 --> 00:29:08.760]  她的生活是非常神秘
[00:29:08.760 --> 00:29:10.760]  她是沒有任何的朋友
[00:29:10.760 --> 00:29:13.760]  個個都知道她收集垃圾
[00:29:13.760 --> 00:29:15.760]  所以叫她做垃圾Mary
[00:29:15.760 --> 00:29:20.760]  有一次警察看到她在街上流離浪蕩
[00:29:20.760 --> 00:29:22.760]  於是抓了她回警察局
[00:29:22.760 --> 00:29:24.760]  跟著慢慢跟她interview
[00:29:24.760 --> 00:29:27.760]  發覺她神智有些問題
[00:29:27.760 --> 00:29:29.760]  送了她去神經病院
[00:29:29.760 --> 00:29:33.760]  警察說讓我們去她的家裏看看
[00:29:33.760 --> 00:29:35.760]  究竟是怎樣的情況
[00:29:35.760 --> 00:29:37.760]  一去到她的家裏
[00:29:37.760 --> 00:29:38.760]  一是就不要去
[00:29:38.760 --> 00:29:41.760]  去了就大嚇一驚
[00:29:41.760 --> 00:29:44.760]  原來她的房子遍地黃金
[00:29:44.760 --> 00:29:46.760]  全地都是現金
[00:29:46.760 --> 00:29:48.760]  還有銀行存摺
[00:29:48.760 --> 00:29:50.760]  還有股票證券
[00:29:50.760 --> 00:29:51.760]  石油的證書
[00:29:51.760 --> 00:29:54.760]  還有很多的房地產
[00:29:54.760 --> 00:29:58.760]  你可以說這個是千萬富婆
[00:29:58.760 --> 00:30:01.760]  她還不是一個白衣婆
[00:30:01.760 --> 00:30:03.760]  她只是48歲
[00:30:03.760 --> 00:30:06.760]  她還有大學證書
[00:30:06.760 --> 00:30:08.760]  她的爸爸死了之後
[00:30:08.760 --> 00:30:11.760]  是將這一切的遺產都給了她
[00:30:11.760 --> 00:30:12.760]  但是不知道為什麼
[00:30:12.760 --> 00:30:14.760]  受了不知道什麼的刺激
[00:30:14.760 --> 00:30:17.760]  她突然間變成這樣
[00:30:17.760 --> 00:30:20.760]  以致她流離浪蕩
[00:30:20.760 --> 00:30:22.760]  到處去找垃圾來吃
[00:30:22.760 --> 00:30:24.760]  她都不知道自己這麼有錢
[00:30:24.760 --> 00:30:26.760]  她只需要拿一些現金
[00:30:26.760 --> 00:30:27.760]  在家裏拿起一點點
[00:30:27.760 --> 00:30:28.760]  她去買東西吃
[00:30:28.760 --> 00:30:30.760]  她就已經能夠飽足
[00:30:30.760 --> 00:30:32.760]  她都不知道
[00:30:32.760 --> 00:30:35.760]  這個真的好像很多基督徒
[00:30:35.760 --> 00:30:37.760]  我們很豐盛
[00:30:37.760 --> 00:30:39.760]  我們真的有很多神
[00:30:39.760 --> 00:30:41.760]  在我們身上的祝福、福氣
[00:30:41.760 --> 00:30:43.760]  但是我們都不知道
[00:30:43.760 --> 00:30:46.760]  我們個個就好像垃圾Mary一樣
[00:30:46.760 --> 00:30:48.760]  到處流離浪蕩
[00:30:48.760 --> 00:30:50.760]  這個真的很可惜
[00:30:50.760 --> 00:30:56.760]  美國人每年花100億
[00:30:56.760 --> 00:31:00.760]  在那些叫做self-help的書籍
[00:31:00.760 --> 00:31:03.760]  錄影帶、錄音帶
[00:31:03.760 --> 00:31:07.760]  個個都希望能夠成為一個更好的人
[00:31:07.760 --> 00:31:09.760]  希望自己更加有自信
[00:31:09.760 --> 00:31:10.760]  更加有自尊
[00:31:10.760 --> 00:31:13.760]  希望提升自己的形象
[00:31:13.760 --> 00:31:16.760]  很可惜基督徒都不例外
[00:31:16.760 --> 00:31:20.760]  都花很多錢在這些地方
[00:31:20.760 --> 00:31:22.760]  也都有很可惜的
[00:31:22.760 --> 00:31:25.760]  就是這些東西已經進入了基督教
[00:31:25.760 --> 00:31:27.760]  很多的牧師
[00:31:27.760 --> 00:31:28.760]  他們的講道
[00:31:28.760 --> 00:31:30.760]  如果你聽清楚一點的話
[00:31:30.760 --> 00:31:35.760]  你見到背景就是有這些教導
[00:31:35.760 --> 00:31:37.760]  是心理學裏面出來的
[00:31:37.760 --> 00:31:40.760]  幫助你怎樣能夠得到自信、自尊
[00:31:40.760 --> 00:31:42.760]  怎樣能夠提升你的形象
[00:31:42.760 --> 00:31:44.760]  真的很可惜
[00:31:44.760 --> 00:31:48.760]  基督徒我們不需要這些東西
[00:31:48.760 --> 00:31:50.760]  National Research Council
[00:31:50.760 --> 00:31:52.760]  在30年前已經告訴我們
[00:31:52.760 --> 00:31:55.760]  這一切所有self-help的東西是沒有用的
[00:31:55.760 --> 00:31:57.760]  不能夠幫助你
[00:31:57.760 --> 00:32:00.760]  但是人甚至基督徒就是很喜歡聽
[00:32:00.760 --> 00:32:03.760]  因為你聽了之後覺得很開心
[00:32:03.760 --> 00:32:05.760]  能夠幫助你有自信
[00:32:05.760 --> 00:32:07.760]  幫助你改變形象
[00:32:07.760 --> 00:32:09.760]  但是這個不是聖經的教導
[00:32:09.760 --> 00:32:11.760]  我們要很小心
[00:32:11.760 --> 00:32:15.760]  其實我們基督徒在主內
[00:32:15.760 --> 00:32:17.760]  我們已經豐豐盛盛
[00:32:17.760 --> 00:32:20.760]  有各樣的福氣、各樣的祝福
[00:32:20.760 --> 00:32:23.760]  這個就是以弗所書所教我們
[00:32:23.760 --> 00:32:25.760]  有很多的基督徒
[00:32:25.760 --> 00:32:30.760]  可能他們沒有去參考這些self-help的書籍
[00:32:30.760 --> 00:32:34.760]  但是很多的基督徒仍然在求
[00:32:34.760 --> 00:32:37.760]  神啊賜多一點恩典給我
[00:32:37.760 --> 00:32:40.760]  賜多一點祝福、賜多一點平安
[00:32:40.760 --> 00:32:43.760]  但是以弗所書告訴我們
[00:32:43.760 --> 00:32:47.760]  這一切神已經賜了給我們
[00:32:47.760 --> 00:32:51.760]  我們基督徒就好像垃圾Mary一樣
[00:32:51.760 --> 00:32:56.760]  仍然不知道原來自己是這麼富足、這麼富有
[00:32:56.760 --> 00:32:59.760]  在以弗所書裡面我們看到
[00:32:59.760 --> 00:33:01.760]  神告訴我們
[00:33:01.760 --> 00:33:04.760]  我們有多豐盛、多富有
[00:33:04.760 --> 00:33:06.760]  在以弗所書裡面
[00:33:06.760 --> 00:33:08.760]  恩典這個字出現了12次
[00:33:08.760 --> 00:33:11.760]  榮耀這個字出現了8次
[00:33:11.760 --> 00:33:14.760]  豐盛這個字出現了7次
[00:33:14.760 --> 00:33:18.760]  我可以給大家看看其中一點點的片段
[00:33:18.760 --> 00:33:20.760]  在以弗所書的一章七節
[00:33:20.760 --> 00:33:21.760]  經文說
[00:33:21.760 --> 00:33:23.760]  照他豐富的恩典
[00:33:23.760 --> 00:33:27.760]  一章十八節說有何等豐盛的榮耀
[00:33:27.760 --> 00:33:32.760]  二章四節說神有豐富的憐憫
[00:33:32.760 --> 00:33:37.760]  在二章七節說有極豐富的恩典
[00:33:37.760 --> 00:33:44.760]  三章八節叫我們把基督那插不透的豐富傳給外邦人
[00:33:44.760 --> 00:33:48.760]  三章十六節他豐盛的榮耀
[00:33:48.760 --> 00:33:53.760]  三章十九節神一切所充滿的充滿了你們
[00:33:53.760 --> 00:33:58.760]  四章十三節滿有基督長成的新娘
[00:33:58.760 --> 00:34:02.760]  五章十八節被聖靈充滿
[00:34:02.760 --> 00:34:04.760]  我們見到三位一體的神
[00:34:04.760 --> 00:34:11.760]  真的豐豐滿滿豐豐富富的將一切的恩典賜給我們
[00:34:11.760 --> 00:34:14.760]  以弗所書一共是六章的經文
[00:34:14.760 --> 00:34:18.760]  頭那三章的經文就是告訴我們
[00:34:18.760 --> 00:34:21.760]  究竟這些福分這些恩典是什麼
[00:34:21.760 --> 00:34:24.760]  然後在後面的三章
[00:34:24.760 --> 00:34:26.760]  四至到六章告訴我們
[00:34:26.760 --> 00:34:30.760]  我們要怎樣來將這些福分這些恩典
[00:34:30.760 --> 00:34:33.760]  在我們的生活裡面來活出來
[00:34:33.760 --> 00:34:39.760]  記得我是剛剛才和大家講過針眼
[00:34:39.760 --> 00:34:43.760]  就是講了什麼叫做真正的富足
[00:34:43.760 --> 00:34:48.760]  我說真正的富足是越和人分享是越有
[00:34:48.760 --> 00:34:50.760]  你越用是越有
[00:34:50.760 --> 00:34:52.760]  大部分是屬靈的東西
[00:34:52.760 --> 00:34:54.760]  但也可以是物質的東西
[00:34:54.760 --> 00:34:56.760]  但如果你說我很孤寒
[00:34:56.760 --> 00:34:59.760]  我怕和別人分享越分享越沒有
[00:34:59.760 --> 00:35:01.760]  這個不是真正的富足
[00:35:01.760 --> 00:35:07.760]  真正的福氣真正屬靈的恩典都是一樣
[00:35:07.760 --> 00:35:09.760]  我們越用就越有
[00:35:09.760 --> 00:35:13.760]  如果我們根本不知道我們有什麼福氣
[00:35:13.760 --> 00:35:16.760]  如果我們根本不知道這些祝福是什麼
[00:35:16.760 --> 00:35:18.760]  這些恩典是什麼
[00:35:18.760 --> 00:35:20.760]  我們不懂得去運用
[00:35:20.760 --> 00:35:22.760]  這些根本就是不屬於我們
[00:35:22.760 --> 00:35:29.760]  我們看了是誰賜福氣
[00:35:29.760 --> 00:35:32.760]  我們看看是誰來接受
[00:35:32.760 --> 00:35:34.760]  有很多人可能會覺得
[00:35:34.760 --> 00:35:38.760]  神是祝福基督徒和非基督徒都是一樣
[00:35:38.760 --> 00:35:40.760]  他們講的經文就是
[00:35:40.760 --> 00:35:42.760]  馬太福音五章四十五節
[00:35:42.760 --> 00:35:47.760]  因為他叫日頭照好人也照打人
[00:35:47.760 --> 00:35:51.760]  降與給異人也給不異的人
[00:35:51.760 --> 00:35:52.760]  總括來講
[00:35:52.760 --> 00:35:55.760]  神的恩典都有賜給非基督徒
[00:35:55.760 --> 00:35:58.760]  但是我相信在二弗所書所講的
[00:35:58.760 --> 00:36:00.760]  是給基督徒
[00:36:00.760 --> 00:36:02.760]  一至二節二弗所書的一章
[00:36:02.760 --> 00:36:04.760]  我們剛才講過了
[00:36:04.760 --> 00:36:06.760]  是給聖徒
[00:36:06.760 --> 00:36:10.760]  是給在基督裡有忠心的人
[00:36:10.760 --> 00:36:11.760]  我們剛才講過
[00:36:11.760 --> 00:36:15.760]  這個是基督徒雙重的身份
[00:36:15.760 --> 00:36:18.760]  另外在同一節的經文
[00:36:18.760 --> 00:36:20.760]  一章二節
[00:36:20.760 --> 00:36:21.760]  我們見到經文說
[00:36:21.760 --> 00:36:28.760]  願因為平安從神我們的父和主耶穌基督歸於你們
[00:36:28.760 --> 00:36:33.760]  我們見到這裡清清楚楚告訴我們是基督徒
[00:36:33.760 --> 00:36:37.760]  只有基督徒能夠稱神為天父
[00:36:37.760 --> 00:36:42.760]  只有基督徒能夠稱耶穌基督為我們的主人
[00:36:42.760 --> 00:36:44.760]  但是就算給基督徒
[00:36:44.760 --> 00:36:46.760]  我們也要很小心
[00:36:46.760 --> 00:36:51.760]  我們也懂得稱神為我們的天父
[00:36:51.760 --> 00:36:57.760]  但是我們有沒有真真正正和神有一個父子或者父女的關係
[00:36:57.760 --> 00:36:59.760]  我們有沒有讀聖經
[00:36:59.760 --> 00:37:03.760]  透過聖經讓神來跟我們講話
[00:37:03.760 --> 00:37:05.760]  我們有沒有向神禱告
[00:37:05.760 --> 00:37:09.760]  透過禱告來跟神講我們要講的話
[00:37:09.760 --> 00:37:13.760]  我們有沒有認耶穌基督為主
[00:37:13.760 --> 00:37:15.760]  認耶穌基督為主
[00:37:15.760 --> 00:37:17.760]  不是那麼簡單
[00:37:17.760 --> 00:37:19.760]  要認耶穌基督為主
[00:37:19.760 --> 00:37:21.760]  就是說祂是我們的主宰
[00:37:21.760 --> 00:37:22.760]  是我們生命的主宰
[00:37:22.760 --> 00:37:25.760]  我們需要服從耶穌基督
[00:37:25.760 --> 00:37:27.760]  如果你看清楚一點
[00:37:27.760 --> 00:37:29.760]  其實這裡也有雙重的身份
[00:37:29.760 --> 00:37:33.760]  也有地位和我們真正屬靈的程度
[00:37:33.760 --> 00:37:35.760]  兩個不同的身份
[00:37:35.760 --> 00:37:38.760]  我們講到認神為天父
[00:37:38.760 --> 00:37:40.760]  就是一個地位
[00:37:40.760 --> 00:37:42.760]  神是我們的天父
[00:37:42.760 --> 00:37:44.760]  我們是神的兒女
[00:37:44.760 --> 00:37:46.760]  我們絕對是崇高的地位
[00:37:46.760 --> 00:37:50.760]  但是我們真正屬靈的程度和境況
[00:37:50.760 --> 00:37:51.760]  差得遠
[00:37:51.760 --> 00:37:54.760]  所以我們要認耶穌基督為主
[00:37:54.760 --> 00:37:56.760]  要服從耶穌基督
[00:37:56.760 --> 00:38:02.760]  以致我們能夠將我們屬靈的程度和地位拉近
[00:38:02.760 --> 00:38:04.760]  所以我們見到已不所知
[00:38:04.760 --> 00:38:06.760]  真的非常非常豐富
[00:38:06.760 --> 00:38:08.760]  如果我們留心經文的話
[00:38:08.760 --> 00:38:11.760]  我們會見到有很多很多很精彩的東西
[00:38:11.760 --> 00:38:15.760]  如果我們在座有未接受耶穌基督的
[00:38:15.760 --> 00:38:18.760]  願意早日能夠接受耶穌基督
[00:38:18.760 --> 00:38:23.760]  因為神已經為你預備了一份很豐富的禮物
[00:38:23.760 --> 00:38:25.760]  等著你來領取
[00:38:25.760 --> 00:38:29.760]  所以我們如果未接受耶穌基督
[00:38:29.760 --> 00:38:31.760]  我們應該盡快接受耶穌基督
[00:38:31.760 --> 00:38:33.760]  這個真是莫大的福氣
[00:38:33.760 --> 00:38:38.760]  我們能夠得到神賜給我們這麼多的恩典
[00:38:38.760 --> 00:38:44.760]  我們見到是神賜給我們這一切的福氣
[00:38:44.760 --> 00:38:48.760]  我們亦都見到接受這一切的是基督徒
[00:38:48.760 --> 00:38:50.760]  第三點我們要講的
[00:38:50.760 --> 00:38:53.760]  就是究竟這些福氣是什麼
[00:38:53.760 --> 00:38:56.760]  在這裡已不所書的一章三節
[00:38:56.760 --> 00:39:02.760]  說他在基督裡曾賜給我們天上各樣屬靈的福氣
[00:39:02.760 --> 00:39:06.760]  這一節的經文可以說是已不所書裡面
[00:39:06.760 --> 00:39:09.760]  是其中一節最出名的經文
[00:39:09.760 --> 00:39:11.760]  我們首先來看看
[00:39:11.760 --> 00:39:13.760]  這些福氣的質和量
[00:39:13.760 --> 00:39:15.760]  首先我們來看看質
[00:39:15.760 --> 00:39:18.760]  這些不是物質上的東西
[00:39:18.760 --> 00:39:20.760]  這些是屬靈的福氣
[00:39:20.760 --> 00:39:23.760]  是天上各樣屬靈的福氣
[00:39:23.760 --> 00:39:25.760]  是聖靈所賜給我們的
[00:39:25.760 --> 00:39:28.760]  我們講這個真言的時候
[00:39:28.760 --> 00:39:29.760]  我們都講過
[00:39:29.760 --> 00:39:32.760]  真正的這些富足
[00:39:32.760 --> 00:39:34.760]  不是物質上的東西
[00:39:34.760 --> 00:39:38.760]  物質上的東西不能夠令到我們滿足
[00:39:38.760 --> 00:39:40.760]  如果大家記得的話
[00:39:40.760 --> 00:39:44.760]  我在講真言這個富足的智慧的時候
[00:39:44.760 --> 00:39:47.760]  我亦都講過有一個例子
[00:39:47.760 --> 00:39:49.760]  有一個人叫做Buddy Post
[00:39:49.760 --> 00:39:50.760]  他是中了六合彩
[00:39:50.760 --> 00:39:52.760]  他是中了Lotto
[00:39:52.760 --> 00:39:55.760]  但他發覺他中了六合彩之後
[00:39:55.760 --> 00:39:57.760]  他的生活還不及以前
[00:39:57.760 --> 00:39:59.760]  他反而沒有以前那麼開心
[00:39:59.760 --> 00:40:03.760]  我們見到這些俗世物質上的東西
[00:40:03.760 --> 00:40:06.760]  是不能夠令到我們滿足
[00:40:06.760 --> 00:40:10.760]  他亦都不單止是唯一一個有這些感受的人
[00:40:10.760 --> 00:40:11.760]  根據調查
[00:40:11.760 --> 00:40:16.760]  超過85%的人贏了六合彩之後
[00:40:16.760 --> 00:40:19.760]  都發覺自己沒有以前那麼開心
[00:40:19.760 --> 00:40:22.760]  這個是一個調查數字
[00:40:22.760 --> 00:40:26.760]  真真正正的福氣是屬靈的福氣
[00:40:26.760 --> 00:40:29.760]  神就已經預備了這些屬靈的福氣
[00:40:29.760 --> 00:40:33.760]  是給我們每一個的基督徒
[00:40:33.760 --> 00:40:35.760]  第二樣我們要看的
[00:40:35.760 --> 00:40:37.760]  除了質就是量
[00:40:37.760 --> 00:40:40.760]  究竟有多少這些福氣
[00:40:40.760 --> 00:40:43.760]  在這裏亦不所需一張三折畫
[00:40:43.760 --> 00:40:45.760]  是各樣屬靈的福氣
