
[00:00:00.000 --> 00:00:04.000]  好,最後我們和你一起看彼得前後孫
[00:16:08.340 --> 00:16:12.420]  「但現在天地還是憑上帝的卦存留」
[00:16:12.420 --> 00:16:14.300]  「直留在不見其人中」
[00:16:14.300 --> 00:16:16.180]  「受審判沉淪的日子」
[00:16:16.180 --> 00:16:18.300]  「用火焚燒」
[00:16:18.300 --> 00:16:18.940]  親愛的
[00:16:18.940 --> 00:16:21.580]  「有一件事你們不可忘記」
[00:16:21.580 --> 00:16:24.500]  「就是主漢一日如千年千年如一日」
[00:16:24.500 --> 00:16:26.620]  「主沒有言辭」
[00:16:26.620 --> 00:16:27.900]  「察的認許」
[00:16:27.900 --> 00:16:30.620]  「就如有人以為他是言辭」
[00:16:30.620 --> 00:16:32.700]  「其實他是寬容你們」
[00:16:32.700 --> 00:16:34.100]  「不願一人沉淪」
[00:16:34.100 --> 00:16:36.980]  「而是願意人人都來悔改」
[00:16:36.980 --> 00:16:39.260]  「但主的日子要像橙一樣」
[00:16:39.260 --> 00:16:43.660]  「那日天必在轟然一聲中消失」
[00:16:43.660 --> 00:16:46.260]  「天體都要被烈火融化」
[00:16:46.260 --> 00:16:49.300]  「Day war地上的萬物都要燒盡」
[00:16:49.300 --> 00:16:52.140]  「既然這一切要如此消失」
[00:16:52.140 --> 00:16:56.940]  「你們處世為人必須聖潔敬天」
[00:16:56.940 --> 00:17:02.700]  「等候並催促上帝的恩賜來臨」
[00:17:02.700 --> 00:17:04.740]  最後的遺言
[00:17:04.740 --> 00:17:05.900]  「Jesus is coming back」
[00:17:05.900 --> 00:17:07.100]  「耶穌回來了」
[00:17:07.100 --> 00:17:10.220]  「祂一定會審判」
[00:17:10.220 --> 00:17:11.980]  「聖潔敬天」
[00:17:11.980 --> 00:17:14.780]  「等待主的來臨」
[00:17:14.780 --> 00:17:17.420]  「甚麼是真福音」
[00:17:17.420 --> 00:17:19.540]  「末世的認許」
[00:17:19.540 --> 00:17:20.940]  「上帝寬容你們」
[00:17:20.940 --> 00:17:23.620]  「願意每個人都悔改」
[00:17:23.620 --> 00:17:25.020]  「甚麼是真信心」
[00:17:25.020 --> 00:17:26.540]  「是上紀念」
[00:17:26.540 --> 00:17:28.380]  「聖潔敬天」
[00:17:28.380 --> 00:17:30.660]  「等候主的來臨」
[00:17:30.660 --> 00:17:31.980]  「甚麼是真教會」
[00:17:31.980 --> 00:17:34.220]  「黑夜中的明燈」
[00:17:34.220 --> 00:17:36.340]  「我們是寄居旅行」
[00:17:36.340 --> 00:17:38.140]  「我們活在這個世界」
[00:17:38.140 --> 00:17:42.980]  「為要閃亮祂福音的奇妙光」
[00:17:42.980 --> 00:17:44.700]  「願我們成為一個這樣的教會」
[00:17:44.700 --> 00:17:45.620]  我們一起做個祈禱
[00:17:45.620 --> 00:17:46.700]  然後我們分組祈禱
[00:17:46.700 --> 00:17:47.820]  我們就「願」
[00:17:47.820 --> 00:17:48.900]  我們應付我們
[00:17:48.900 --> 00:17:50.500]  多謝你給我們有這樣的機會
[00:17:50.500 --> 00:17:54.820]  去思想這幾本很寶貴的書
[00:17:54.820 --> 00:17:59.460]  主原諒我們因為我們經常曲解這些書信
[00:17:59.460 --> 00:18:02.500]  將我們自己的意思
[00:18:02.500 --> 00:18:05.500]  我們自己假的火焰山
[00:18:05.500 --> 00:18:09.620]  套在聖經裏面
[00:18:09.620 --> 00:18:14.340]  幫助我們去明白你的話語
[00:18:14.340 --> 00:18:18.340]  更加幫助我們去全人全心投入
[00:18:18.340 --> 00:18:20.900]  去活出這個福音
[00:18:20.900 --> 00:18:24.660]  願新約聖經成為我們自己個人
[00:18:24.660 --> 00:18:26.820]  我們教會的roadmap
[00:18:26.820 --> 00:18:30.580]  如果我們對福音的投入熱誠
[00:18:30.580 --> 00:18:33.460]  令到我們成為眾矢之的
[00:18:33.460 --> 00:18:37.020]  被世界所拒絕
[00:18:37.020 --> 00:18:39.580]  被眾人所迫迫
[00:18:39.580 --> 00:18:40.740]  Let it be
[00:18:40.740 --> 00:18:48.580]  讓我們在其中去緊握你的迎去
[00:18:48.580 --> 00:18:52.620]  亦都是因著我們可以為主受苦
[00:18:52.620 --> 00:18:54.060]  而大大的喜樂
[00:18:54.060 --> 00:18:59.660]  我們當中若有人需要自慰
[00:18:59.660 --> 00:19:01.660]  需要敬畏你的心
[00:19:01.660 --> 00:19:04.860]  求主你賜給我們
[00:19:04.860 --> 00:19:07.860]  讓我們知道
[00:19:07.860 --> 00:19:11.420]  唯有你的到才是全到永遠
[00:19:11.420 --> 00:19:12.220]  保守我們
[00:19:12.220 --> 00:19:16.740]  幫助我們成為一個這樣的教會
[00:19:16.740 --> 00:19:17.980]  祝福我們一切的事
[00:19:17.980 --> 00:19:18.860]  今天祈禱一份
[00:19:18.860 --> 00:19:20.060]  主耶穌基督明求
[00:19:20.060 --> 00:19:21.060]  阿們
