
[00:00:00.000 --> 00:00:13.000]  過去一兩年,有不少電影姊妹和我傾訴她生活上面對的困難,和自己的心境
[00:24:31.000 --> 00:24:32.000]  但我要告訴你
[00:24:32.000 --> 00:24:36.000]  上帝也為你訂立了一個
[00:24:36.000 --> 00:24:38.000]  獨特的生命
[00:24:38.000 --> 00:24:40.000]  是度身訂造的
[00:24:40.000 --> 00:24:42.000]  一個奇妙的生命
[00:24:42.000 --> 00:24:44.000]  我鼓勵大家
[00:24:44.000 --> 00:24:46.000]  好好地去讀神的話
[00:24:46.000 --> 00:24:48.000]  去尋求上帝的心意
[00:24:48.000 --> 00:24:51.000]  以致你過一個燦爛的人生
[00:24:51.000 --> 00:24:53.000]  剛才開幕司令
[00:24:53.000 --> 00:24:54.000]  我們唱了一首詩
[00:24:54.000 --> 00:24:55.000]  一生愛你
[00:24:55.000 --> 00:24:57.000]  願意你都能夠對上帝
[00:24:57.000 --> 00:24:58.000]  說主我一生愛你
[00:24:58.000 --> 00:25:00.000]  一生奉獻給你
[00:25:00.000 --> 00:25:01.000]  我們一直祈禱
[00:25:01.000 --> 00:25:03.000]  山上主我們多謝你
[00:25:03.000 --> 00:25:04.000]  我們看到屍死約翰
[00:25:04.000 --> 00:25:05.000]  經歷的人生
[00:25:05.000 --> 00:25:06.000]  他的奉獻
[00:25:06.000 --> 00:25:07.000]  他的偉生
[00:25:07.000 --> 00:25:10.000]  我們實在是感嘆
[00:25:10.000 --> 00:25:12.000]  很多的憂患
[00:25:12.000 --> 00:25:16.000]  但是他一直依靠主
[00:25:16.000 --> 00:25:18.000]  雖然面對懷疑
[00:25:18.000 --> 00:25:22.000]  但是你是用無限的人愛
[00:25:22.000 --> 00:25:25.000]  來兼顧他
[00:25:25.000 --> 00:25:27.000]  主我們都十分地軟弱
[00:25:27.000 --> 00:25:29.000]  我們求主你自己的靈
[00:25:29.000 --> 00:25:30.000]  帶領我們
[00:25:30.000 --> 00:25:31.000]  兼顧我們
[00:25:31.000 --> 00:25:33.000]  叫我們一生愛你
[00:25:33.000 --> 00:25:35.000]  祈禱奉耶穌基督的名
