
[00:00:00.000 --> 00:00:06.600]  這個債字又是第二個痕跡
[00:22:00.060 --> 00:22:03.060]  譬如我們舉個例子
[00:22:03.060 --> 00:22:04.060]  OK
[00:22:04.060 --> 00:22:05.060]  英文OK
[00:22:05.060 --> 00:22:07.060]  他就KO
[00:22:07.060 --> 00:22:09.060]  他就將整個主禱文
[00:22:09.060 --> 00:22:11.060]  由最後逐個音節倒轉
[00:22:11.060 --> 00:22:13.060]  逐個音節倒轉
[00:22:13.060 --> 00:22:20.060]  就變成向撒旦祈禱的一個主禱文
[00:22:20.060 --> 00:22:23.060]  直到改教時期
[00:22:23.060 --> 00:22:26.060]  那些改教的大師
[00:22:26.060 --> 00:22:28.060]  是非常看重主禱文的
[00:22:28.060 --> 00:22:30.060]  其中尤其是馬丁路德
[00:22:30.060 --> 00:22:32.060]  他怎樣說
[00:22:32.060 --> 00:22:34.060]  他說我直到今天
[00:22:34.060 --> 00:22:35.060]  是他晚年的時候寫的
[00:22:35.060 --> 00:22:37.060]  他說我直到今天
[00:22:37.060 --> 00:22:40.060]  我仍然以主禱文
[00:22:40.060 --> 00:22:43.060]  他說我仍然好像一個小孩子一樣
[00:22:43.060 --> 00:22:48.060]  在主禱文成為我的一個靈泉
[00:22:48.060 --> 00:22:51.060]  他說我又好像一個老人家一樣
[00:22:51.060 --> 00:22:56.060]  以主禱文為我的飲食
[00:22:56.060 --> 00:23:00.060]  永不言倦
[00:23:00.060 --> 00:23:06.060]  主禱文一直在我們教會的信徒那裡
[00:23:06.060 --> 00:23:10.060]  是成為我們操練我們的靈性
[00:23:10.060 --> 00:23:14.060]  提升我們的關注的範圍
[00:23:14.060 --> 00:23:17.060]  一個重要的祈禱文
[00:23:17.060 --> 00:23:20.060]  在結束的時候
[00:23:20.060 --> 00:23:23.060]  好不好讓我們都站立
[00:23:23.060 --> 00:23:25.060]  我們很慢
[00:23:25.060 --> 00:23:28.060]  我們又要很有心的
[00:23:28.060 --> 00:23:34.060]  我們試著慢慢閉上眼
[00:23:34.060 --> 00:23:38.060]  我們再背主禱文一次
[00:23:38.060 --> 00:23:41.060]  我們在天上的父
[00:23:41.060 --> 00:23:44.060]  願人都尊輔的名為聖
[00:23:44.060 --> 00:23:46.060]  願祢的國降臨
[00:23:46.060 --> 00:23:49.060]  願祢的旨意成在地上
[00:23:49.060 --> 00:23:52.060]  如同行在天上
[00:23:52.060 --> 00:23:54.060]  我們日用的飲食
[00:23:54.060 --> 00:23:56.060]  今日賜給我們
[00:23:56.060 --> 00:23:58.060]  免我們的債
[00:23:58.060 --> 00:24:01.060]  如同我們免了人的債
[00:24:01.060 --> 00:24:04.060]  不叫我們遇見試探
[00:24:04.060 --> 00:24:07.060]  拯救我們脫離凶惡
[00:24:07.060 --> 00:24:11.060]  因為國道權柄榮耀
[00:24:11.060 --> 00:24:12.060]  全是祢的
[00:24:12.060 --> 00:24:14.060]  直到永遠
[00:24:14.060 --> 00:24:15.060]  阿門
[00:24:15.060 --> 00:24:17.060]  請坐
