
[00:00:00.000 --> 00:00:04.340]  錯誤的控訴 或者無辜的一些指責
[00:15:40.420 --> 00:15:45.860]  到第五節最後按住嘴巴
[00:15:45.860 --> 00:15:46.620]  聽我說話
[00:15:46.620 --> 00:15:48.060]  看著我
[00:15:48.060 --> 00:15:49.500]  忍耐我
[00:15:49.500 --> 00:15:51.500]  他就開始說下面那番話
[00:15:51.500 --> 00:15:52.940]  他說了三個問題
[00:15:52.940 --> 00:15:55.740]  他用三個問題來回應
[00:15:55.740 --> 00:15:58.580]  給所發去想一想
[00:15:58.580 --> 00:15:59.540]  第一
[00:15:59.540 --> 00:16:03.220]  誰說惡人一定早死
[00:16:03.220 --> 00:16:03.780]  突然之間
[00:16:03.780 --> 00:16:07.860]  今天你和我都想得很通
[00:16:07.860 --> 00:16:11.580]  香港大把惡人還在
[00:16:11.580 --> 00:16:13.540]  因為你覺得他惡人
[00:16:13.540 --> 00:16:15.300]  大把惡人
[00:16:15.300 --> 00:16:17.420]  誰說惡人一定早死
[00:16:17.420 --> 00:16:20.020]  這些惡人不知道多風光
[00:16:20.020 --> 00:16:21.860]  在醫院包房
[00:16:21.860 --> 00:16:22.940]  一病馬上去
[00:16:22.940 --> 00:16:24.740]  你沒有病
[00:16:24.740 --> 00:16:25.900]  你有病沒有醫院去
[00:16:25.900 --> 00:16:28.820]  他沒有病已經有醫院去
[00:16:28.820 --> 00:16:31.220]  大把惡人
[00:16:31.220 --> 00:16:34.380]  沒死 誰說惡人早死
[00:16:34.380 --> 00:16:35.380]  第二
[00:16:35.380 --> 00:16:39.620]  誰說有甚麼證明惡人一定受苦
[00:16:39.620 --> 00:16:40.540]  他在第21章
[00:16:40.540 --> 00:16:41.860]  由17節到22節
[00:16:41.860 --> 00:16:43.580]  他說是誰說的
[00:16:43.580 --> 00:16:46.660]  你可不可以證明惡人一定受苦
[00:16:46.660 --> 00:16:49.300]  因為在傳道書第8章11節
[00:16:49.300 --> 00:16:50.260]  他說甚麼
[00:16:50.260 --> 00:16:52.380]  傳道書第8章11節說
[00:16:52.380 --> 00:16:55.820]  因為斷定罪名不立克私刑
[00:16:55.820 --> 00:16:58.460]  所以世人滿心作惡
[00:16:58.460 --> 00:16:59.700]  即是傳道者說甚麼
[00:16:59.700 --> 00:17:01.900]  傳道者說如果你犯罪
[00:17:01.900 --> 00:17:03.540]  沒有即時的審判
[00:17:03.540 --> 00:17:04.780]  你就會繼續犯罪
[00:17:04.780 --> 00:17:06.980]  即是說你犯罪過了骨
[00:17:06.980 --> 00:17:08.140]  你就會繼續犯罪
[00:17:08.140 --> 00:17:08.740]  換句話說
[00:17:08.740 --> 00:17:11.940]  你犯罪不一定即時有痛苦
[00:17:11.940 --> 00:17:14.420]  不一定即時有審判
[00:17:14.420 --> 00:17:16.220]  傳道者這樣說
[00:17:16.220 --> 00:17:17.260]  所以
[00:17:17.260 --> 00:17:21.300]  誰證明惡人一定有苦難
[00:17:21.300 --> 00:17:22.620]  而第三
[00:17:22.620 --> 00:17:27.580]  誰說死亡一定臨到惡人
[00:17:27.580 --> 00:17:28.740]  23節他說
[00:17:28.740 --> 00:17:31.540]  有人致死身體強壯
[00:17:31.540 --> 00:17:33.420]  盡得平靜安逸
[00:17:33.420 --> 00:17:38.340]  他的奶桶充滿他的骨髓滋潤
[00:17:38.340 --> 00:17:41.740]  他說很多人死的時候仍然沒有甚麼
[00:17:41.740 --> 00:17:44.500]  沒有任何的痛苦
[00:17:44.500 --> 00:17:45.820]  以至到最後
[00:17:45.820 --> 00:17:47.380]  若白的結論他說
[00:17:47.380 --> 00:17:50.340]  你們對答的話中既都錯謀
[00:17:50.340 --> 00:17:52.900]  怎麼圖然安慰我
[00:17:52.900 --> 00:17:54.780]  他說你們說的都是錯的
[00:17:54.780 --> 00:17:56.620]  你們的指控都是錯的
[00:17:56.620 --> 00:17:58.380]  你們用錯誤的指控
[00:17:58.380 --> 00:17:59.620]  想安慰我
[00:17:59.620 --> 00:18:02.540]  沒可能
[00:18:02.540 --> 00:18:05.100]  在若白的回應當中
[00:18:05.100 --> 00:18:06.580]  我就開始這樣
[00:18:06.580 --> 00:18:07.780]  今天你和我
[00:18:07.780 --> 00:18:13.460]  都可能面對很多這種無辜的指控
[00:18:13.460 --> 00:18:16.340]  我看著印尼的牧者
[00:18:16.340 --> 00:18:19.300]  我看著新加坡的康熙牧師
[00:18:19.300 --> 00:18:21.780]  我星期一都見到他
[00:18:21.780 --> 00:18:24.420]  沒錯,外面很多人對他說很多話
[00:18:24.420 --> 00:18:26.300]  很多人對他有很多的指控
[00:18:26.300 --> 00:18:29.580]  究竟怎樣我不知道
[00:18:29.580 --> 00:18:32.620]  不過當我看著這些牧者
[00:18:32.620 --> 00:18:35.180]  去面對這些指控的時候
[00:18:35.180 --> 00:18:37.100]  上帝讓我看到這些牧者
[00:18:37.100 --> 00:18:41.460]  他們的心仍然是帶著一份遺腐的心
[00:18:41.460 --> 00:18:43.620]  來牧養他的羊群
[00:18:43.620 --> 00:18:44.540]  康熙牧師跟我說
[00:18:44.540 --> 00:18:46.940]  他說他現在每個星期港島
[00:18:46.940 --> 00:18:49.980]  要去政府申請讓他去港島
[00:18:49.980 --> 00:18:52.260]  教會是他的
[00:18:52.260 --> 00:18:55.340]  真金白銀他自己買教會的
[00:18:55.340 --> 00:18:59.860]  但是政府說你港島都要我批准
[00:18:59.860 --> 00:19:01.340]  發生什麼事我不知道
[00:19:01.340 --> 00:19:02.060]  我不懂
[00:19:02.060 --> 00:19:05.340]  不過我看著這些長輩這些牧者
[00:19:05.340 --> 00:19:06.460]  有時候我會這樣
[00:19:06.460 --> 00:19:09.780]  究竟怎樣按照聖經
[00:19:09.780 --> 00:19:15.300]  來回應這種可能錯誤的控訴
[00:19:15.300 --> 00:19:16.380]  有沒有一些原則
[00:19:16.380 --> 00:19:20.260]  是幫我們怎樣繼續操練我們的屬靈生命
[00:19:20.260 --> 00:19:22.460]  可以去面對這些無理的控訴
[00:19:22.460 --> 00:19:23.980]  或者這些錯誤的控訴
[00:19:23.980 --> 00:19:25.380]  有四方面的提醒
[00:19:25.380 --> 00:19:26.340]  是我們一起學的
[00:19:26.340 --> 00:19:27.620]  我都在學這件事
[00:19:27.620 --> 00:19:30.060]  第一要細心的聆聽
[00:19:30.060 --> 00:19:35.740]  不要立即作出沒有思考過的回應
[00:19:35.740 --> 00:19:37.500]  這個很難的
[00:19:37.500 --> 00:19:38.500]  人家一說一句不對
[00:19:38.500 --> 00:19:39.300]  喂,你不對
[00:19:39.300 --> 00:19:40.460]  你馬上說
[00:19:40.460 --> 00:19:41.380]  我哪有這樣
[00:19:41.380 --> 00:19:42.940]  誰說我開快車
[00:19:42.940 --> 00:19:44.780]  誰說我紅燈過馬路
[00:19:44.780 --> 00:19:48.620]  我沒這樣
[00:19:48.620 --> 00:19:50.420]  先想一想
[00:19:50.420 --> 00:19:53.420]  想一想你的回應
[00:19:53.420 --> 00:19:54.860]  先聽一聽別人說什麼
[00:19:54.860 --> 00:19:56.100]  先聽一聽
[00:19:56.100 --> 00:19:59.260]  看著牧師拿著信封
[00:19:59.260 --> 00:20:02.180]  去到安息的禮拜之後
[00:20:02.180 --> 00:20:03.500]  才說話
[00:20:03.500 --> 00:20:04.580]  行不行
[00:20:04.580 --> 00:20:06.140]  一個信封
[00:20:06.140 --> 00:20:09.700]  哦,貪我世界
[00:20:09.700 --> 00:20:10.900]  停一停
[00:20:10.900 --> 00:20:11.740]  聽一聽
[00:20:11.740 --> 00:20:13.580]  先聽一聽
[00:20:13.580 --> 00:20:15.980]  第二和第三是有關係的
[00:20:15.980 --> 00:20:19.260]  第二就是要以愛心說出真理
[00:20:19.260 --> 00:20:21.740]  第三就是真正的倚靠神
[00:20:21.740 --> 00:20:22.820]  是有關係的
[00:20:22.820 --> 00:20:23.820]  因為詩篇裡說
[00:20:23.820 --> 00:20:25.900]  耶和華求你為我伸冤
[00:20:25.900 --> 00:20:28.060]  因我向來行事順傳
[00:20:28.060 --> 00:20:31.740]  我又倚靠耶和華並不搖動
[00:20:31.740 --> 00:20:33.380]  詩人大會說得很清楚
[00:20:33.380 --> 00:20:34.340]  求你
[00:20:34.340 --> 00:20:35.700]  我知道你為我伸冤
[00:20:35.700 --> 00:20:37.460]  就算現在你未為我伸冤
[00:20:37.460 --> 00:20:40.300]  我相信有一天你一定為我伸冤
[00:20:40.300 --> 00:20:41.020]  因為什麼
[00:20:41.020 --> 00:20:43.100]  因為我的行為純正
[00:20:43.100 --> 00:20:45.820]  詩人都會很清楚說
[00:20:45.820 --> 00:20:47.300]  我的行為純正
[00:20:47.300 --> 00:20:48.220]  我無有怕
[00:20:48.220 --> 00:20:49.300]  因為我的行為純正
[00:20:49.300 --> 00:20:52.500]  就算上帝這個時候沒有任何的伸冤
[00:20:52.500 --> 00:20:54.340]  但我深信我的信心
[00:20:54.340 --> 00:20:58.220]  我信得過上帝一定在他適當的時間為我伸冤
[00:20:58.220 --> 00:21:00.340]  同一時間我要倚靠神
[00:21:00.340 --> 00:21:02.660]  很多時候我們說退一步就海闊天空
[00:21:02.660 --> 00:21:04.900]  退一步海闊天空不是代表我們不做事
[00:21:04.900 --> 00:21:07.500]  頂智媒很多時候我們教會的教導就是
[00:21:07.500 --> 00:21:08.940]  上帝為你伸冤
[00:21:08.940 --> 00:21:09.780]  你不要說話
[00:21:09.780 --> 00:21:10.580]  不要做事
[00:21:10.580 --> 00:21:11.340]  算了
[00:21:11.340 --> 00:21:13.260]  忍
[00:21:13.260 --> 00:21:14.980]  這是我們的傳統教導
[00:21:14.980 --> 00:21:15.860]  不是錯的
[00:21:15.860 --> 00:21:16.860]  有時是對的
[00:21:16.860 --> 00:21:17.700]  但有時
[00:21:17.700 --> 00:21:18.660]  我們看回《聖經》那邊
[00:21:18.660 --> 00:21:19.700]  看回保羅
[00:21:19.700 --> 00:21:20.780]  保羅很有趣的
[00:21:20.780 --> 00:21:24.060]  保羅同樣當他被人控訴的時候
[00:21:24.060 --> 00:21:26.580]  保羅是有他的回應的
[00:21:26.580 --> 00:21:29.020]  當時在哥倫多教會的人指控保羅
[00:21:29.020 --> 00:21:29.780]  保羅說
[00:21:29.780 --> 00:21:30.660]  Who are you?
[00:21:30.660 --> 00:21:31.820]  你是誰?
[00:21:31.820 --> 00:21:35.660]  你誰讓你權柄做使徒?
[00:21:35.660 --> 00:21:36.500]  誰讓你權柄?
[00:21:36.500 --> 00:21:37.380]  你說你是使徒
[00:21:37.380 --> 00:21:38.340]  你走來哥倫多教會
[00:21:38.340 --> 00:21:39.260]  你說我是使徒
[00:21:39.260 --> 00:21:40.420]  誰讓你?
[00:21:40.420 --> 00:21:41.300]  我走來同福
[00:21:41.300 --> 00:21:42.220]  我是使徒
[00:21:42.220 --> 00:21:43.900]  誰讓你做使徒?
[00:21:43.900 --> 00:21:44.500]  保羅說的
[00:21:44.500 --> 00:21:45.620]  在第九章他說
[00:21:45.620 --> 00:21:48.100]  我在第二間教會
[00:21:48.100 --> 00:21:49.540]  可以不是使徒
[00:21:49.540 --> 00:21:51.820]  不過我在哥倫多這間教會
[00:21:51.820 --> 00:21:53.220]  我就是使徒
[00:21:53.220 --> 00:21:53.580]  為什麼?
[00:21:53.580 --> 00:21:55.900]  因為哥倫多教會是我建立的
[00:21:55.900 --> 00:21:56.700]  聽知會
[00:21:56.700 --> 00:21:58.860]  今天我們不是去爭論什麼使徒
[00:21:58.860 --> 00:22:00.420]  不過我們看回保羅
[00:22:00.420 --> 00:22:02.620]  他的確公開會說
[00:22:02.620 --> 00:22:04.740]  他在哥倫多教會
[00:22:04.740 --> 00:22:07.540]  我是你們教會的使徒
[00:22:07.540 --> 00:22:08.700]  他會澄清
[00:22:08.700 --> 00:22:10.220]  但他不是帶著一種爭拗
[00:22:10.220 --> 00:22:11.180]  他說完就算了
[00:22:11.180 --> 00:22:13.380]  他會將真理說出來
[00:22:13.380 --> 00:22:14.820]  他貼上我們這間教會
[00:22:14.820 --> 00:22:17.100]  當時他的信徒就挑戰保羅
[00:22:17.100 --> 00:22:19.540]  他說保羅你今天傳福音的動機
[00:22:19.540 --> 00:22:21.620]  是不是和異教徒一樣
[00:22:21.620 --> 00:22:23.340]  他懷疑他的動機
[00:22:23.340 --> 00:22:26.660]  保羅在第二章提醒這班信徒
[00:22:26.660 --> 00:22:28.700]  我的動機是純正的
[00:22:28.700 --> 00:22:30.220]  聽知會
[00:22:30.220 --> 00:22:32.140]  今天我們倚靠神
[00:22:32.140 --> 00:22:34.340]  我們信上帝的申冤
[00:22:34.340 --> 00:22:36.660]  不代表我們不用愛心
[00:22:36.660 --> 00:22:40.860]  來將真正的真理說出來
[00:22:40.860 --> 00:22:43.060]  今天我們說上帝保守我們
[00:22:43.060 --> 00:22:45.140]  不代表我們在家裏睡覺
[00:22:45.140 --> 00:22:48.100]  不用鎖門
[00:22:48.100 --> 00:22:50.700]  今天誰回家不鎖門睡覺
[00:22:50.700 --> 00:22:53.100]  你和我都不會
[00:22:53.100 --> 00:22:53.940]  為甚麼
[00:22:53.940 --> 00:22:55.580]  上帝保守我們
[00:22:55.580 --> 00:22:59.100]  上帝會捉起泥巴保護我們
[00:22:59.100 --> 00:23:00.660]  駕車不用怕亂駕
[00:23:00.660 --> 00:23:01.860]  上帝保護我
[00:23:01.860 --> 00:23:02.820]  找工作不用找
[00:23:02.820 --> 00:23:05.620]  上帝會給我工作
[00:23:05.620 --> 00:23:06.340]  倚靠神
[00:23:06.340 --> 00:23:08.460]  嘩 信心爆棚
[00:23:08.460 --> 00:23:09.900]  不是
[00:23:09.900 --> 00:23:13.740]  你要祈禱都要寄出履歷表
[00:23:13.740 --> 00:23:15.860]  你都要找工作
[00:23:15.860 --> 00:23:18.500]  接受羅尼加教會
[00:23:18.500 --> 00:23:21.460]  很多信徒很有愛心
[00:23:21.460 --> 00:23:24.460]  於是很多信徒濫用愛心
[00:23:24.460 --> 00:23:26.060]  就變了寄生蟲
[00:23:26.060 --> 00:23:26.940]  所以保羅就說
[00:23:26.940 --> 00:23:28.500]  對不起 對不起 對不起
[00:23:28.500 --> 00:23:29.980]  今天你不要再做寄生蟲
[00:23:29.980 --> 00:23:31.660]  今天你要自食其力
[00:23:31.660 --> 00:23:33.540]  保羅說得很清楚
[00:23:33.540 --> 00:23:37.460]  但今天教會有時我們對信仰的認識
[00:23:37.460 --> 00:23:38.700]  不完全的時候
[00:23:38.700 --> 00:23:41.260]  就會被很多人濫用了我們的愛心
[00:23:41.260 --> 00:23:43.660]  以致我們以為這樣就是愛心
[00:23:43.660 --> 00:23:44.900]  幫他吧 給他無限量
[00:23:44.900 --> 00:23:46.580]  幫他吧 幫他吧 幫他吧
[00:23:46.580 --> 00:23:48.220]  變了他是寄生蟲
[00:23:48.220 --> 00:23:50.260]  但保羅說不不不
[00:23:50.260 --> 00:23:52.620]  他要自食其力
[00:23:52.620 --> 00:23:53.740]  但第一次會
[00:23:53.740 --> 00:23:56.300]  倚靠神不代表我們不做事
[00:23:56.300 --> 00:23:57.220]  真正的倚靠神
[00:23:57.220 --> 00:23:59.220]  我們是用上帝的眼睛
[00:23:59.220 --> 00:24:02.100]  用上帝的心來看這個世界
[00:24:02.100 --> 00:24:04.100]  和看這個人
[00:24:04.100 --> 00:24:08.260]  到最後要堅強面對彼岸
[00:24:08.260 --> 00:24:10.580]  當你面對控訴的時候
[00:24:10.580 --> 00:24:11.900]  是不開心的
[00:24:11.900 --> 00:24:14.180]  我相信陳振聰這個時候也未必開心
[00:24:14.180 --> 00:24:15.900]  見證周圍寄
[00:24:15.900 --> 00:24:17.660]  已經有很多人說他不真不假
[00:24:17.660 --> 00:24:21.900]  我ABCD都說了
[00:24:21.900 --> 00:24:23.980]  他未必開心
[00:24:23.980 --> 00:24:26.380]  可能仍然有很多人控訴他
[00:24:26.380 --> 00:24:27.700]  我相信我拍過的Pastor Argus
[00:24:27.700 --> 00:24:29.980]  也未必開心
[00:24:29.980 --> 00:24:33.060]  康熙牧師也不一定開心
[00:24:33.060 --> 00:24:38.300]  但他仍然站出來
[00:24:38.300 --> 00:24:42.100]  他堅強繼續用他的生命
[00:24:42.100 --> 00:24:44.540]  來站在人的面前
[00:24:44.540 --> 00:24:48.220]  繼續去做他應該做的事
[00:24:48.220 --> 00:24:49.820]  繼續去傳講
[00:24:49.820 --> 00:24:53.300]  上帝放在他心裏的神的話
[00:24:53.300 --> 00:24:55.340]  他要繼續向前走
[00:24:55.340 --> 00:25:00.220]  他堅強地面向任何人對他的指控
[00:25:00.220 --> 00:25:03.100]  他用他的生命來證明
[00:25:03.100 --> 00:25:09.100]  究竟這個控訴是對還是不對
[00:25:09.100 --> 00:25:11.100]  沒有任何逃避
[00:25:11.100 --> 00:25:12.380]  弟兄姊妹
[00:25:12.380 --> 00:25:17.700]  當你有堅強的心面對未來的時候
[00:25:17.700 --> 00:25:22.300]  我相信上帝就會將真正的公義
[00:25:22.300 --> 00:25:23.820]  真正的申冤
[00:25:23.820 --> 00:25:28.060]  淋到我們的身上
[00:25:28.060 --> 00:25:30.900]  最後我想跟大家讀一本聖經
[00:25:30.900 --> 00:25:34.300]  就是詩篇139篇23節和24節
[00:25:34.300 --> 00:25:35.060]  我們一起讀
[00:25:35.060 --> 00:25:36.820]  準備 1 2 3
[00:25:36.820 --> 00:25:39.140]  神啊 求祢監察我
[00:25:39.140 --> 00:25:40.900]  知道我的心思
[00:25:40.900 --> 00:25:43.820]  試煉我 知道我的疑念
[00:25:43.820 --> 00:25:47.140]  看在我裏面有什麼惡行沒有
[00:25:47.140 --> 00:25:50.620]  引導我走永生的道路
[00:25:50.620 --> 00:25:54.940]  這裡說 神啊 求祢監察我
[00:25:54.940 --> 00:25:57.100]  明白我的內心
[00:25:57.100 --> 00:25:59.140]  這兩節詩篇
[00:25:59.140 --> 00:26:03.140]  對控訴的人有一個很大的提醒
[00:26:03.140 --> 00:26:06.020]  就是當你要控訴人的時候
[00:26:06.020 --> 00:26:07.460]  會不會想一想
[00:26:07.460 --> 00:26:12.260]  先讓上帝去檢視自己控訴的動機
[00:26:12.260 --> 00:26:15.340]  控訴的內在的思想
[00:26:15.340 --> 00:26:18.740]  想一想 是不是應該控訴
[00:26:18.740 --> 00:26:21.580]  讓上帝去鑑證
[00:26:21.580 --> 00:26:24.580]  說的人要這樣想這段聖經
[00:26:24.580 --> 00:26:26.380]  但同樣聽的人
[00:26:26.380 --> 00:26:28.220]  我覺得都要用這段聖經
[00:26:28.220 --> 00:26:30.580]  來幫幫自己
[00:26:30.580 --> 00:26:34.900]  讓上帝給我們聆聽的時候
[00:26:34.900 --> 00:26:40.220]  同樣讓聖靈在我們心裏提醒
[00:26:40.220 --> 00:26:43.260]  究竟我有沒有驕傲
[00:26:43.260 --> 00:26:45.780]  究竟我說自己很謙卑
[00:26:45.780 --> 00:26:47.420]  我有沒有驕傲
[00:26:47.420 --> 00:26:49.260]  如果有人說我驕傲的時候
[00:26:49.260 --> 00:26:50.820]  我這樣想
[00:26:50.820 --> 00:26:53.260]  是不是真的驕傲
[00:26:53.260 --> 00:26:55.300]  如果真的驕傲
[00:26:55.300 --> 00:26:57.740]  我們是否應該在主的面前
[00:26:57.740 --> 00:27:00.980]  求主給我們有謙卑
[00:27:00.980 --> 00:27:03.060]  這位牧者 這位前輩
[00:27:03.060 --> 00:27:05.300]  這位Pastor Alice
[00:27:05.300 --> 00:27:07.260]  她真的讓我感受到
[00:27:07.260 --> 00:27:10.580]  她那份為父的心
[00:27:10.580 --> 00:27:12.100]  而當我自己和她聊天
[00:27:12.100 --> 00:27:15.060]  其實我聊天不是很多
[00:27:15.060 --> 00:27:18.020]  聊了幾句
[00:27:18.020 --> 00:27:21.340]  我很羨慕她那種心命
[00:27:21.340 --> 00:27:23.700]  縱然她發生什麼事
[00:27:23.700 --> 00:27:25.380]  我不知道 我不懂
[00:27:25.380 --> 00:27:30.820]  我也沒有機會了解她們的教會
[00:27:30.820 --> 00:27:34.980]  但上帝卻讓我自己感受到
[00:27:34.980 --> 00:27:39.220]  今天她勇敢面對未來
[00:27:39.220 --> 00:27:40.540]  她走出來
[00:27:40.540 --> 00:27:43.180]  她繼續走她應該走的路
[00:27:43.180 --> 00:27:45.460]  康熙牧師面對這麼大的
[00:27:45.460 --> 00:27:47.660]  法律上的一些爭拗
[00:27:47.660 --> 00:27:48.740]  她仍然走出來
[00:27:48.740 --> 00:27:50.780]  她繼續傳講上帝
[00:27:50.780 --> 00:27:52.820]  要她傳講的信息
[00:27:52.820 --> 00:27:54.220]  繼續來到她每個星期日
[00:27:54.220 --> 00:27:55.340]  在神的家裡
[00:27:55.340 --> 00:27:57.700]  來將上帝託付她的生命
[00:27:57.700 --> 00:28:00.620]  她的講道繼續講出來
[00:28:00.620 --> 00:28:04.540]  我相信很多人指控她
[00:28:04.540 --> 00:28:06.100]  可能我也看到
[00:28:06.100 --> 00:28:07.300]  不知道是真是假
[00:28:07.300 --> 00:28:09.020]  有沒有事 我也不知道
[00:28:09.020 --> 00:28:11.540]  可能也是這樣
[00:28:11.540 --> 00:28:16.620]  但無論說的 聽的
[00:28:16.620 --> 00:28:19.620]  我們的心有沒有被詩篇
[00:28:19.620 --> 00:28:23.540]  《聖經》對我們的提醒
[00:28:23.540 --> 00:28:26.500]  如果我們真的有這樣的提醒
[00:28:26.500 --> 00:28:30.020]  我相信我們的社會會更加和諧
[00:28:30.020 --> 00:28:32.540]  我相信我們的家庭更加和諧
[00:28:32.540 --> 00:28:35.980]  我相信謠言就指於什麼
[00:28:35.980 --> 00:28:38.020]  智者
[00:28:38.020 --> 00:28:39.620]  《針研》裡面很多時候說
[00:28:39.620 --> 00:28:42.500]  智慧的人說話不多
[00:28:42.500 --> 00:28:45.460]  但一說出來就是智慧
[00:28:45.460 --> 00:28:49.260]  因為他知道神的心意
[00:28:49.260 --> 00:28:50.980]  他知道應該怎樣說
[00:28:50.980 --> 00:28:52.260]  他會求問上帝
[00:28:52.260 --> 00:28:54.980]  究竟我應該說些什麼話
[00:28:54.980 --> 00:28:56.420]  他知道自己的心
[00:28:56.420 --> 00:28:57.580]  知道自己的動機
[00:28:57.580 --> 00:28:58.620]  知道自己的生命
[00:28:58.620 --> 00:28:59.420]  說這個話
[00:28:59.420 --> 00:29:01.500]  究竟是一種嫉妒
[00:29:01.500 --> 00:29:03.020]  還是一種比較
[00:29:03.020 --> 00:29:04.420]  還是一種仇恨
[00:29:04.420 --> 00:29:06.300]  他知道
[00:29:06.300 --> 00:29:09.100]  主讓我知道
[00:29:09.100 --> 00:29:10.700]  所以求主幫助我們
