
[00:00:00.000 --> 00:00:02.120]  各位弟兄姊妹平安好
[00:24:25.880 --> 00:24:28.880]  神將某一個責任
[00:24:28.880 --> 00:24:31.880]  神放你在某一個崗位上
[00:24:31.880 --> 00:24:36.880]  就給一個召命給你
[00:24:36.880 --> 00:24:42.880]  在今年的八月三十日
[00:24:42.880 --> 00:24:45.880]  就是中國神學研究院
[00:24:45.880 --> 00:24:51.880]  第五任的院長的就職禮
[00:24:51.880 --> 00:24:57.880]  舊的院長李思敬院長榮休
[00:24:57.880 --> 00:25:00.880]  就有新的院長接任
[00:25:00.880 --> 00:25:02.880]  在這位新院長
[00:25:02.880 --> 00:25:06.880]  他的就職的分享裡面
[00:25:06.880 --> 00:25:10.880]  他就講到召命的問題
[00:25:10.880 --> 00:25:16.880]  神給我們每一個人都有一個任命
[00:25:16.880 --> 00:25:23.880]  我們靠著神的恩典去接受這個任務
[00:25:23.880 --> 00:25:25.880]  不是我們有什麼好處
[00:25:25.880 --> 00:25:28.880]  不是我們靠自己的本事
[00:25:28.880 --> 00:25:30.880]  而是神的揀選
[00:25:30.880 --> 00:25:33.880]  神選中了我們
[00:25:33.880 --> 00:25:38.880]  讓我們的生命可以經歷祂的祝福
[00:25:38.880 --> 00:25:40.880]  經歷祂的恩典
[00:25:40.880 --> 00:25:47.880]  所以今天我就要送這個最偉大的英許給大家
[00:25:47.880 --> 00:25:50.880]  是五重的英許
[00:25:50.880 --> 00:25:53.880]  盼望你能夠掌握
[00:25:53.880 --> 00:25:57.880]  盼望你在你走這條人生的道路裡面
[00:25:57.880 --> 00:26:00.880]  你時時記得神的祝福
[00:26:00.880 --> 00:26:05.880]  神的恩典是隨伴著你的
[00:26:05.880 --> 00:26:07.880]  願神賜福給各位
[00:26:08.880 --> 00:26:10.880]  (CC字幕製作:貝爾)
