
[00:00:00.000 --> 00:00:02.300]  教會的講道系列的
[00:17:45.980 --> 00:17:48.780]  應該是way better than this group
[00:17:48.780 --> 00:17:50.840]  但實際上
[00:17:50.840 --> 00:17:52.620]  我們有些group不行
[00:17:52.620 --> 00:17:54.160]  所以我老實講
[00:17:54.160 --> 00:17:57.240]  我看online的group
[00:17:57.240 --> 00:17:58.260]  無論是whatsapp
[00:17:58.260 --> 00:17:59.020]  wechat
[00:17:59.020 --> 00:18:00.060]  還是facebook
[00:18:00.300 --> 00:18:05.420]  我看當中的interaction你們的回應我大概知道你們在小組裡面
[00:18:05.420 --> 00:18:07.200]  氣氛是怎麼樣
[00:18:07.200 --> 00:18:09.000]  因為是直接反應的
[00:18:09.000 --> 00:18:13.860]  如果那個group是冷冷清清的我就知道你們聚會的時候一定dead air
[00:18:13.860 --> 00:18:18.720]  如果那個group是每天一醒來你知道那個山谷的group
[00:18:18.720 --> 00:18:21.280]  每天醒來至少30條訊息
[00:18:21.280 --> 00:18:24.100]  他們就在那邊聊啊瘋啊
[00:18:24.100 --> 00:18:28.460]  你可以想像那個group聚在一起的時候他們有多氣氛有多好
[00:18:29.220 --> 00:18:35.360]  為什麼這個group可以grow的這麼大每個人來馬上喜歡是因為這個group他們doing live together就這麼簡單
[00:18:35.360 --> 00:18:40.480]  我們有時候想像doing live together是很複雜其實很簡單的事情就是
[00:18:40.480 --> 00:18:42.280]  真的share your life together
[00:18:42.280 --> 00:18:45.600]  因為神期待我們教會
[00:18:45.600 --> 00:18:47.140]  小組聚在一起
[00:18:47.140 --> 00:18:50.220]  那種的sharing應該suppose是這樣的
[00:18:50.220 --> 00:18:54.300]  不應該是發一個信息兩個禮拜zero response
[00:18:54.300 --> 00:18:57.380]  我問過很多的組長問他們說
[00:18:57.380 --> 00:18:58.920]  你做了一年小組組長
[00:18:59.180 --> 00:19:00.460]  你覺得最hurt是什麼
[00:19:00.460 --> 00:19:02.760]  他說最hurt就是我發信息沒人回嗎
[00:19:02.760 --> 00:19:05.320]  就這簡單的就是
[00:19:05.320 --> 00:19:06.860]  我問Angela
[00:19:06.860 --> 00:19:08.400]  今天我們在分享Angela
[00:19:08.400 --> 00:19:11.980]  我問她說她做組長做得最開心為什麼
[00:19:11.980 --> 00:19:13.260]  一呼百應
[00:19:13.260 --> 00:19:15.820]  她在group裡面一呼百應
[00:19:15.820 --> 00:19:17.620]  她任何一個idea throw出來
[00:19:17.620 --> 00:19:23.500]  所有人都在support都說我可以幫你做這個我可以幫你做那個她說我今天做組長做得最享受
[00:19:23.500 --> 00:19:26.320]  但是如果你做組長做的是
[00:19:26.320 --> 00:19:28.620]  什麼百呼一應的話
[00:19:28.880 --> 00:19:29.900]  你就做得很沒趣
[00:19:29.900 --> 00:19:33.740]  聽眾姐妹我希望今年我們的小組
[00:19:33.740 --> 00:19:37.060]  可不可以改變一下我們過去的不良習慣
[00:19:37.060 --> 00:19:39.620]  組裡面可不可以熱鬧一點
[00:19:39.620 --> 00:19:43.220]  可不可以你真的share多一點你心裡面的
[00:19:43.220 --> 00:19:44.500]  想法
[00:19:44.500 --> 00:19:46.800]  無論是任何東西不要說只是
[00:19:46.800 --> 00:19:50.120]  我今天只有靈修才可以分享給你
[00:19:50.120 --> 00:19:55.760]  我不想你在裝給我看你有多屬靈我想知道真實的你是怎麼樣
[00:19:55.760 --> 00:19:57.040]  你喜歡什麼
[00:19:57.040 --> 00:19:58.580]  你不喜歡什麼
[00:19:58.820 --> 00:20:01.120]  其實都可以在group裡面你可以share
[00:20:01.120 --> 00:20:06.760]  所以在group裡面神期待我們的合一不是說不吵架就合一
[00:20:06.760 --> 00:20:08.300]  祂期待我們的合一是
[00:20:08.300 --> 00:20:12.400]  像主耶穌跟天父那種的合一很親密的
[00:20:12.400 --> 00:20:13.680]  無話不說的
[00:20:13.680 --> 00:20:15.460]  隨時有連接的
[00:20:15.460 --> 00:20:17.000]  這種的小組
[00:20:17.000 --> 00:20:18.800]  才真的能夠吸引人
[00:20:18.800 --> 00:20:22.380]  那些人來到知道說你們這個小組真的是live group
[00:20:22.380 --> 00:20:25.700]  你們不是說說而已你們真的是doing live together
[00:20:26.480 --> 00:20:31.340]  所以希望我們have a long way to go就是我們的小組離那種的小組
[00:20:31.340 --> 00:20:34.920]  我覺得我們應該suppose教會的組是超越
[00:20:34.920 --> 00:20:39.780]  online game的那些組的但是我們現在沒有嘛所以我們需要超越他們
[00:20:39.780 --> 00:20:43.620]  為什麼他們的integrity exponential growth因為他們
[00:20:43.620 --> 00:20:45.920]  真的的設計可以滿足到
[00:20:45.920 --> 00:20:48.240]  神當初設計我們的時候那種
[00:20:48.240 --> 00:20:50.800]  心靈深處的渴望
[00:20:50.800 --> 00:20:55.920]  我們希望有一群人跟我們一起doing live together我們真的希望這樣
[00:20:56.420 --> 00:20:58.740]  我希望在小組裡面我們也可以這樣
[00:20:58.740 --> 00:21:01.300]  這是第一點想跟大家分享的
[00:21:01.300 --> 00:21:03.340]  那第二點我們繼續讀
[00:21:03.340 --> 00:21:09.740]  在以夫所書的四章一到三節那邊說我們需要有一些成熟的品格
[00:21:09.740 --> 00:21:12.040]  我們在小組才可以share life together的
[00:21:12.040 --> 00:21:13.840]  我們一起來讀好不好
[00:21:13.840 --> 00:21:18.180]  所以我勸你們我是因侍奉主而成為
[00:21:18.180 --> 00:21:24.580]  囚徒的你們行事為人都應該符合上帝呼召你們使所力的標準
[00:21:24.580 --> 00:21:25.860]  你們要謙遜
[00:21:26.120 --> 00:21:26.880]  柔和
[00:21:26.880 --> 00:21:28.420]  溫柔
[00:21:28.420 --> 00:21:30.980]  忍耐以愛心互相
[00:21:30.980 --> 00:21:33.540]  寬容以和平彼此聯絡
[00:21:33.540 --> 00:21:36.620]  盡力保持聖靈所賜合一的心
[00:21:36.620 --> 00:21:40.200]  這邊保羅講到說
[00:21:40.200 --> 00:21:45.580]  所以就是接上面的就是保羅解釋完了告訴他們原來你們得救是
[00:21:45.580 --> 00:21:47.120]  本乎恩也因著信
[00:21:47.120 --> 00:21:49.920]  也解釋了為什麼他被捉他也希望
[00:21:49.920 --> 00:21:52.480]  禱告是他們能夠真的經歷到神的愛
[00:21:52.480 --> 00:21:54.020]  接下來他說所以
[00:21:54.540 --> 00:21:57.600]  你們如果真的經歷到主耶穌的愛是這樣的
[00:21:57.600 --> 00:22:00.940]  以下的回應是說我們應該是這樣回應的
[00:22:00.940 --> 00:22:07.080]  你知道我們都知道我們得救真的是本乎恩因著信跟你的行為無關
[00:22:07.080 --> 00:22:09.380]  但是問題是你怎麼
[00:22:09.380 --> 00:22:11.440]  你怎麼回應是一個問題
[00:22:11.440 --> 00:22:14.240]  你的回應可以是abuse恩典
[00:22:14.240 --> 00:22:15.020]  你可以說
[00:22:15.020 --> 00:22:16.800]  反正神就是這麼愛我的
[00:22:16.800 --> 00:22:18.340]  那就算了吧無所謂
[00:22:18.340 --> 00:22:19.360]  我什麼都可以
[00:22:19.360 --> 00:22:20.640]  還是說
[00:22:20.640 --> 00:22:22.180]  保羅這邊告訴我們
[00:22:22.700 --> 00:22:25.520]  原來真正活在恩典中
[00:22:25.520 --> 00:22:29.620]  我們是領受同一位聖靈聖靈轉換你的生命的時候
[00:22:29.620 --> 00:22:31.160]  你會變成這個樣子
[00:22:31.160 --> 00:22:34.740]  如果你真的每天活在主耶穌的恩典裡面
[00:22:34.740 --> 00:22:38.060]  你會變這個樣子你會變成
[00:22:38.060 --> 00:22:39.340]  謙遜
[00:22:39.340 --> 00:22:40.360]  溫柔
[00:22:40.360 --> 00:22:41.640]  忍耐
[00:22:41.640 --> 00:22:44.460]  以愛心互相寬容
[00:22:44.460 --> 00:22:46.520]  以和平彼此聯絡
[00:22:46.520 --> 00:22:48.820]  這是proper response
[00:22:48.820 --> 00:22:52.140]  就是你真的領受主耶穌的恩典
[00:22:52.400 --> 00:22:55.720]  你活在主耶穌的恩典裡面你的生命長出來他說
[00:22:55.720 --> 00:22:57.000]  這就是標準
[00:22:57.000 --> 00:22:58.020]  一個standard
[00:22:58.020 --> 00:22:59.820]  如果你發現
[00:22:59.820 --> 00:23:03.400]  信主活在主耶穌的恩典裡面怎麼越活越暴躁
[00:23:03.400 --> 00:23:05.200]  我越活越覺得
[00:23:05.200 --> 00:23:07.760]  不想跟小組裡面的人相處
[00:23:07.760 --> 00:23:11.600]  我越來越覺得我不想以和平跟你們彼此聯絡
[00:23:11.600 --> 00:23:15.440]  我也不想盡力去維持我們小組合一的心
[00:23:15.440 --> 00:23:17.740]  我越來越看不起旁邊的人
[00:23:17.740 --> 00:23:20.040]  我越來越覺得我不想忍他
[00:23:20.300 --> 00:23:22.860]  我越來越覺得我很厲害越來越驕傲
[00:23:22.860 --> 00:23:23.880]  你就發現
[00:23:23.880 --> 00:23:26.440]  你走的那條路怎麼跟這條不一樣
[00:23:26.440 --> 00:23:29.780]  保羅說如果神當初呼召你檢選你
[00:23:29.780 --> 00:23:31.300]  你真的活在恩典裡面
[00:23:31.300 --> 00:23:34.120]  他說這個standard應該是朝這個方向
[00:23:34.120 --> 00:23:36.180]  你會越來越謙遜
[00:23:36.180 --> 00:23:37.960]  你會越來越溫柔
[00:23:37.960 --> 00:23:40.520]  你會越來越懂得忍耐
[00:23:40.520 --> 00:23:43.340]  越來越懂得以愛心互相的
[00:23:43.340 --> 00:23:44.360]  寬容
[00:23:44.360 --> 00:23:46.160]  以和平彼此聯絡
[00:23:46.420 --> 00:23:52.560]  也會懂得保持盡力說讓這個小組真的我們重新聖靈已經賜給我們合一的心
[00:23:52.560 --> 00:23:53.580]  我們的責任
[00:23:53.580 --> 00:23:55.640]  是保持這種合一
[00:23:55.640 --> 00:23:57.180]  這種緊密的關係
[00:23:57.180 --> 00:23:58.960]  每個人都需要努力的
[00:23:58.960 --> 00:23:59.980]  就是如果
[00:23:59.980 --> 00:24:01.520]  如果只有組長
[00:24:01.520 --> 00:24:03.060]  不斷的發信息
[00:24:03.060 --> 00:24:04.860]  組員不support
[00:24:04.860 --> 00:24:06.900]  就像我說的你發一個信息兩個禮拜
[00:24:06.900 --> 00:24:08.180]  zero response
[00:24:08.180 --> 00:24:09.460]  的話
[00:24:09.460 --> 00:24:13.300]  這個小組永遠不可能成為一個所謂合一的小組
[00:24:13.820 --> 00:24:16.640]  不可能成為一個你們大家來裡面可以
[00:24:16.640 --> 00:24:19.960]  doing life together的小組是不可能的
[00:24:19.960 --> 00:24:21.760]  除非每個人都
[00:24:21.760 --> 00:24:22.520]  真的
[00:24:22.520 --> 00:24:24.580]  都能夠盡你的一份力
[00:24:24.580 --> 00:24:28.920]  真的在小組裡面我們才可能build up這樣一個小組
[00:24:28.920 --> 00:24:33.540]  你知道在外面任何的小組都是一樣的因為我很多的組
[00:24:33.540 --> 00:24:37.380]  總有一些人總有一些怪咖在裡面
[00:24:37.380 --> 00:24:39.680]  真的真的哪一個group都一樣
[00:24:39.680 --> 00:24:41.980]  有些怪咖是
[00:24:41.980 --> 00:24:43.000]  你知道
[00:24:43.260 --> 00:24:44.020]  包括
[00:24:44.020 --> 00:24:47.620]  你在網上遊戲的那些組都有一些怪咖在裡面的
[00:24:47.620 --> 00:24:49.920]  有個怪咖在裡面
[00:24:49.920 --> 00:24:54.260]  一直post東西連續不停可以post幾個小時
[00:24:54.260 --> 00:24:58.100]  然後在group裡面沒有人敢理他
[00:24:58.100 --> 00:25:02.460]  那後來我們私下聊說這個怪咖我們怎麼搞他
[00:25:02.460 --> 00:25:04.500]  這樣一直講話也不是辦法
[00:25:04.500 --> 00:25:07.060]  後來就他們就商量出一個問
[00:25:07.060 --> 00:25:08.100]  又是拆拍我
[00:25:08.100 --> 00:25:09.620]  說你是教會的
[00:25:09.620 --> 00:25:10.660]  你去搞定他
[00:25:10.900 --> 00:25:13.960]  你叫他不要在我們的group裡面亂講話
[00:25:13.960 --> 00:25:15.500]  我繼續跟他講
[00:25:15.500 --> 00:25:17.540]  我後來find out他告訴我說
[00:25:17.540 --> 00:25:19.080]  他跟我講一句話他說
[00:25:19.080 --> 00:25:21.640]  他說他從小沒有父親
[00:25:21.640 --> 00:25:23.700]  他說他從小學
[00:25:23.700 --> 00:25:25.740]  從中學到現在做工他說
[00:25:25.740 --> 00:25:28.040]  從來沒有人聽他講過話
[00:25:28.040 --> 00:25:31.380]  他說他很難得找到這個game的group
[00:25:31.380 --> 00:25:33.160]  是你們願意聽他講話
[00:25:33.160 --> 00:25:36.240]  所以我說可不可以讓我一次講個夠
[00:25:36.240 --> 00:25:38.020]  那我就說你
[00:25:38.020 --> 00:25:40.080]  不行
[00:25:41.100 --> 00:25:42.900]  limit每天只能多少字
[00:25:42.900 --> 00:25:44.700]  這狠狠的嘛
[00:25:44.700 --> 00:25:46.740]  limit每天只能多少字
[00:25:46.740 --> 00:25:49.040]  你知道有時候有些group
[00:25:49.040 --> 00:25:51.340]  有些人會亂搞會亂
[00:25:51.340 --> 00:25:54.160]  我們需要忍耐需要彼此寬容可是
[00:25:54.160 --> 00:25:56.980]  我們需要當然需要處理這些事情
[00:25:56.980 --> 00:25:59.540]  可是問題是你知道在group裡面
[00:25:59.540 --> 00:26:03.640]  如果大家沒有想盡辦法去維持說我們
[00:26:03.640 --> 00:26:06.460]  處理這個問題可是我們維持整個group的合一
[00:26:07.220 --> 00:26:11.820]  我們不處理那些問題我們就沒有辦法盡力維持合一我們需要處理的
[00:26:11.820 --> 00:26:13.620]  每個group都需要處理
[00:26:13.620 --> 00:26:15.920]  任何一個group都有一些怪咖在裡面
[00:26:15.920 --> 00:26:18.740]  如果你也不能容忍容忍他亂搞
[00:26:18.740 --> 00:26:21.300]  處理了就好了處理了但是我們
[00:26:21.300 --> 00:26:23.860]  如果每個人都盡力去處理的話
[00:26:23.860 --> 00:26:26.680]  我相信這個group可以成為一個很不一樣的group
[00:26:26.680 --> 00:26:29.500]  過去我看過很多的小組有些
[00:26:29.500 --> 00:26:32.060]  真的快倒了快倒了現在又起來
[00:26:32.060 --> 00:26:34.360]  有些本來起的不錯今天又快倒了
[00:26:34.860 --> 00:26:37.680]  但不重要重點是如果你真的覺得
[00:26:37.680 --> 00:26:41.780]  這個小組你真的把這個組當成是你屬靈的家
[00:26:41.780 --> 00:26:44.340]  我希望從今年開始
[00:26:44.340 --> 00:26:46.900]  可不可以每個人盡上你一份的力
[00:26:46.900 --> 00:26:49.460]  去保持這個組的合一
[00:26:49.460 --> 00:26:51.500]  不單只是不吵架我說過了
[00:26:51.500 --> 00:26:53.820]  合一的意思是說更親密
[00:26:53.820 --> 00:26:55.340]  Intimate
[00:26:55.340 --> 00:26:57.140]  保持那一種
[00:26:57.140 --> 00:27:00.460]  我們一起努力好不好把這個組可以弄得更好
[00:27:00.460 --> 00:27:02.780]  那我們都需要有這種成熟的品格
[00:27:03.280 --> 00:27:08.900]  第三個不單只如此在一個成熟的教會合一的教會我們還需要一件事情
[00:27:08.900 --> 00:27:10.700]  我們需要各盡其職
[00:27:10.700 --> 00:27:12.240]  我們需要各盡其職
[00:27:12.240 --> 00:27:14.280]  每個人都有他的功能
[00:27:14.280 --> 00:27:16.080]  我們一起來讀接下來
[00:27:16.080 --> 00:27:17.100]  已不鎖珠
[00:27:17.100 --> 00:27:18.900]  接下來的第七
[00:27:18.900 --> 00:27:20.680]  四章的第七節好不好
[00:27:20.680 --> 00:27:26.580]  我們每一個人都按基督所分配的領受特別的恩賜
[00:27:26.580 --> 00:27:28.620]  好11 12繼續讀
[00:27:28.620 --> 00:27:33.220]  他也是是恩賜給人的那一位他指定有些人做使徒
[00:27:33.480 --> 00:27:34.760]  有些人做先知
[00:27:34.760 --> 00:27:38.100]  有些人傳福音有些人做牧師或教師
[00:27:38.100 --> 00:27:43.980]  目的是要準備上帝指明為他工作建立教會就是基督的
[00:27:43.980 --> 00:27:44.760]  身體
[00:27:44.760 --> 00:27:48.840]  這邊告訴我們很清楚神
[00:27:48.840 --> 00:27:52.680]  會每一個人都是按著基督分給我們
[00:27:52.680 --> 00:27:55.240]  所分配的領受的很特別的恩賜
[00:27:55.240 --> 00:27:56.260]  每一個人
[00:27:56.260 --> 00:27:57.800]  只要你來到教會
[00:27:57.800 --> 00:28:00.880]  你向神求你會慢慢知道原來神
[00:28:00.880 --> 00:28:02.920]  已經給你一些的才幹
[00:28:03.440 --> 00:28:07.280]  一些的恩賜是你可以在教會裡面幫忙一起去用的
[00:28:07.280 --> 00:28:10.360]  接下來保羅給我們一些的list
[00:28:10.360 --> 00:28:11.620]  那麼這個list
[00:28:11.620 --> 00:28:13.680]  不是一個complete list
[00:28:13.680 --> 00:28:16.240]  就是不是只有這幾種教會就只有
[00:28:16.240 --> 00:28:20.080]  使徒只有先知傳福音牧師教師不是
[00:28:20.080 --> 00:28:25.460]  他特別講這幾種是因為這幾種的功用是什麼
[00:28:25.460 --> 00:28:28.000]  目的這幾種人就是
[00:28:28.000 --> 00:28:29.040]  所謂的
[00:28:29.040 --> 00:28:33.140]  使徒先知傳福音牧師教師他說
[00:28:33.400 --> 00:28:38.940]  他們的目的是要預備上帝的指明為他工作就是建立教會
[00:28:38.940 --> 00:28:41.540]  以前的人以為說
[00:28:41.540 --> 00:28:45.780]  只有這幾種人嘛所以建立教會就是你這幾個人坐落
[00:28:45.780 --> 00:28:48.080]  就是如果你是使徒是先知
[00:28:48.080 --> 00:28:51.420]  是牧師教師是傳福音的你們就聚在一起
[00:28:51.420 --> 00:28:52.700]  就建立教會
[00:28:52.700 --> 00:28:56.020]  後來你仔細讀這段聖經發現不是
[00:28:56.020 --> 00:28:57.800]  這段聖經是說
[00:28:57.800 --> 00:29:02.920]  使徒先知傳福音的牧師教師他們幾樣怎麼
[00:29:03.180 --> 00:29:07.540]  他們的工作是建立每一個屬神的人
[00:29:07.540 --> 00:29:12.400]  目的是那些人被建立之後他們一起來
[00:29:12.400 --> 00:29:14.200]  建立基督的身體
[00:29:14.200 --> 00:29:17.520]  所以是一起全民同工的
[00:29:17.520 --> 00:29:19.820]  我們的責任是要equip
[00:29:19.820 --> 00:29:21.880]  所有神的指明
[00:29:21.880 --> 00:29:25.720]  讓你的恩師可以得到有一個機會有個崗位可以用得好
[00:29:25.720 --> 00:29:28.020]  那但是如果不是
[00:29:28.020 --> 00:29:28.780]  只是
[00:29:28.780 --> 00:29:30.580]  教師牧師
[00:29:31.080 --> 00:29:35.180]  傳道人在做這個教會永遠都不可能是一個健康的教會
[00:29:35.180 --> 00:29:37.480]  除非是全民一起來合作
[00:29:37.480 --> 00:29:39.780]  所以2015年我希望凡是
[00:29:39.780 --> 00:29:43.380]  信主的就算你沒有信主的我們有些東西可以
[00:29:43.380 --> 00:29:44.660]  就算你不信主
[00:29:44.660 --> 00:29:46.440]  也可以幫忙一起侍奉的
[00:29:46.440 --> 00:29:49.000]  2015年我希望你們每一個人
[00:29:49.000 --> 00:29:51.560]  我希望國語堂沒有一個是閒人
[00:29:51.560 --> 00:29:53.100]  每一個在國語堂的
[00:29:53.100 --> 00:29:55.660]  你都能夠找到一個崗位
[00:29:55.660 --> 00:29:57.460]  你可以一起來幫忙的
[00:29:57.460 --> 00:30:00.260]  無論是我們需要很多的人
[00:30:00.780 --> 00:30:02.060]  PowerPoint
[00:30:02.060 --> 00:30:04.360]  Presenter我也需要人去學
[00:30:04.360 --> 00:30:06.400]  我需要人真的commit
[00:30:06.400 --> 00:30:07.440]  一起來弄
[00:30:07.440 --> 00:30:10.000]  很多很多的東西
[00:30:10.000 --> 00:30:12.040]  所以我會接下來有機會
[00:30:12.040 --> 00:30:13.580]  我會找你們每個人
[00:30:13.580 --> 00:30:17.920]  會告訴你說2015可不可以試試找一個崗位一起來侍奉
[00:30:17.920 --> 00:30:21.260]  你發現一個身體裡面如果有一些功能
[00:30:21.260 --> 00:30:22.800]  他沒有用上的話
[00:30:22.800 --> 00:30:24.320]  這個身體是很慘的
[00:30:24.320 --> 00:30:26.640]  這身體是不會健全的
[00:30:26.640 --> 00:30:30.480]  如果你今天早上起來發現你的腳的肌肉
[00:30:30.980 --> 00:30:31.760]  不能用的話
[00:30:31.760 --> 00:30:34.840]  突然間他不work的話你那天就沒有辦法走路
[00:30:34.840 --> 00:30:39.700]  任何一個功能只要他沒有發揮他的功用
[00:30:39.700 --> 00:30:42.000]  這個身體沒有辦法成長
[00:30:42.000 --> 00:30:43.280]  沒有辦法成熟
[00:30:43.280 --> 00:30:44.820]  一個教會也一樣
[00:30:44.820 --> 00:30:47.880]  我知道神量給每個教會的不一樣
[00:30:47.880 --> 00:30:49.680]  不一樣的人不一樣的恩賜
[00:30:49.680 --> 00:30:53.780]  可是我們需要知道神給我們什麼恩賜把它用好
[00:30:53.780 --> 00:30:56.340]  2015我希望一起來
[00:30:56.340 --> 00:30:58.900]  不單只小組可以重新盡力
[00:30:59.660 --> 00:31:00.940]  維持我們的合一
[00:31:00.940 --> 00:31:04.280]  不但是不吵架是更加親密的關係
[00:31:04.280 --> 00:31:05.300]  而且2015
[00:31:05.300 --> 00:31:06.580]  我希望你在
[00:31:06.580 --> 00:31:07.600]  侍奉當中
[00:31:07.600 --> 00:31:09.640]  也學習各盡其職
[00:31:09.640 --> 00:31:11.700]  希望大家都找到一個你覺得
[00:31:11.700 --> 00:31:14.260]  這個崗位適合我我可以在這裡
[00:31:14.260 --> 00:31:17.080]  好好的一起侍奉來建立神的家
[00:31:17.080 --> 00:31:18.360]  我們一同禱告吧
[00:31:18.360 --> 00:31:22.960]  所以我們在天上的福我們謝謝你因為你恩典的緣故
[00:31:22.960 --> 00:31:24.500]  讓我們
[00:31:24.500 --> 00:31:26.800]  真的這群蒙恩的
[00:31:26.800 --> 00:31:28.080]  屬你的孩子
[00:31:28.340 --> 00:31:30.640]  能夠聚在一起成為一個屬靈的家
[00:31:30.640 --> 00:31:33.960]  幫助我們今天我們的家能夠合一
[00:31:33.960 --> 00:31:36.020]  能夠彼此的關係更好
[00:31:36.020 --> 00:31:37.300]  幫助我們
[00:31:37.300 --> 00:31:40.620]  每個人都盡上一份力去維持這種合一
[00:31:40.620 --> 00:31:42.920]  幫助我們每一個信主的
[00:31:42.920 --> 00:31:44.200]  在
[00:31:44.200 --> 00:31:46.000]  信主之後我們在2015
[00:31:46.000 --> 00:31:51.120]  我們在教會裡面能夠找到一個適合我們的崗位來一同的侍奉
[00:31:51.120 --> 00:31:52.140]  謝謝主
[00:31:52.140 --> 00:31:54.960]  替我們禱告奉主耶穌基督明求
