
[00:00:00.000 --> 00:00:04.500]  其實我們過去一直都是用「出埃及記」
[00:16:30.500 --> 00:16:32.500]  他們肯不肯見我
[00:16:32.500 --> 00:16:33.500]  我不知道
[00:16:33.500 --> 00:16:35.500]  但是在過程中
[00:16:35.500 --> 00:16:37.500]  品格很重要
[00:16:37.500 --> 00:16:39.500]  除了品格
[00:16:39.500 --> 00:16:41.500]  就是靈性
[00:16:41.500 --> 00:16:43.500]  這裡說要敬畏神的人
[00:16:43.500 --> 00:16:46.500]  敬畏耶和華是職位的開端
[00:16:46.500 --> 00:16:48.500]  很多時候我們的智慧
[00:16:48.500 --> 00:16:50.500]  不是從我們人有什麼特別
[00:16:50.500 --> 00:16:52.500]  而是聖經裡面的智慧
[00:16:52.500 --> 00:16:53.500]  我每天早上
[00:16:53.500 --> 00:16:55.500]  因為我一起床在敬神
[00:16:55.500 --> 00:16:56.500]  讀神的說話
[00:16:56.500 --> 00:16:58.500]  我今天讀到他先篇十三篇的時候
[00:16:58.500 --> 00:16:59.500]  我就開始去想
[00:16:59.500 --> 00:17:02.500]  究竟十三篇對我今天有什麼提醒
[00:17:02.500 --> 00:17:04.500]  我寫下它
[00:17:04.500 --> 00:17:08.500]  我要在我自己的靈性
[00:17:08.500 --> 00:17:10.500]  不斷地成長
[00:17:10.500 --> 00:17:13.500]  因為第二個才能
[00:17:13.500 --> 00:17:15.500]  是我們的靈性
[00:17:15.500 --> 00:17:17.500]  第三
[00:17:17.500 --> 00:17:20.500]  就是我們的道德
[00:17:20.500 --> 00:17:23.500]  千萬不要收受賄賂
[00:17:23.500 --> 00:17:25.500]  一個審判官
[00:17:25.500 --> 00:17:27.500]  他一收錢
[00:17:27.500 --> 00:17:29.500]  一收賄賂
[00:17:29.500 --> 00:17:33.500]  他的判決一定不會公平
[00:17:33.500 --> 00:17:35.500]  我們的道德
[00:17:35.500 --> 00:17:36.500]  摩西
[00:17:36.500 --> 00:17:38.500]  他要找這些人
[00:17:38.500 --> 00:17:42.500]  要找這些所謂有才能的人
[00:17:42.500 --> 00:17:45.500]  並不是說他要講道理
[00:17:45.500 --> 00:17:47.500]  說要懂得馬著邊的人
[00:17:47.500 --> 00:17:48.500]  不是
[00:17:48.500 --> 00:17:49.500]  有什麼技能
[00:17:49.500 --> 00:17:50.500]  不是
[00:17:50.500 --> 00:17:53.500]  他說這三樣東西
[00:17:53.500 --> 00:17:56.500]  第一姊妹
[00:17:56.500 --> 00:17:59.500]  選人都不難
[00:17:59.500 --> 00:18:00.500]  但第二
[00:18:00.500 --> 00:18:04.500]  授權不容易
[00:18:04.500 --> 00:18:05.500]  你選了人
[00:18:05.500 --> 00:18:06.500]  要讓他做事的
[00:18:06.500 --> 00:18:07.500]  empower他
[00:18:07.500 --> 00:18:09.500]  要讓他做事的
[00:18:09.500 --> 00:18:10.500]  等於我說
[00:18:10.500 --> 00:18:13.500]  我最後一次在訪韓
[00:18:13.500 --> 00:18:16.500]  我介紹一些人給大會
[00:18:16.500 --> 00:18:18.500]  我說你可以請這些人
[00:18:18.500 --> 00:18:19.500]  大家明白我的意思嗎
[00:18:19.500 --> 00:18:20.500]  你可以請他們
[00:18:20.500 --> 00:18:21.500]  我信得過這幫人
[00:18:21.500 --> 00:18:24.500]  他們可以去到你們當中
[00:18:24.500 --> 00:18:27.500]  和你們一起侍奉神
[00:18:27.500 --> 00:18:31.500]  我要信得過這個人
[00:18:31.500 --> 00:18:33.500]  我給他們這個人名
[00:18:33.500 --> 00:18:34.500]  我要信得過這個人
[00:18:34.500 --> 00:18:36.500]  當然對方請不請他
[00:18:36.500 --> 00:18:38.500]  不是我的責任
[00:18:38.500 --> 00:18:40.500]  但是我要授權
[00:18:40.500 --> 00:18:43.500]  當我自己不再做教會的主任牧師
[00:18:43.500 --> 00:18:45.500]  當我離開教會
[00:18:45.500 --> 00:18:47.500]  不再做崗位的時候
[00:18:47.500 --> 00:18:49.500]  我就要信得過謝牧師
[00:18:49.500 --> 00:18:50.500]  他帶領大家
[00:18:50.500 --> 00:18:51.500]  一定是最好的
[00:18:51.500 --> 00:18:52.500]  Amen
[00:18:52.500 --> 00:18:53.500]  我要為他祈禱
[00:18:53.500 --> 00:18:55.500]  我贊成為他祈禱
[00:18:55.500 --> 00:18:58.500]  讓他能夠繼續發揮上帝
[00:18:58.500 --> 00:19:00.500]  讓他發揮最精彩
[00:19:00.500 --> 00:19:01.500]  所以
[00:19:01.500 --> 00:19:02.500]  這裡講得很清楚
[00:19:02.500 --> 00:19:03.500]  他的岳父說
[00:19:03.500 --> 00:19:06.500]  他們可以隨時處理一般的糾紛
[00:19:06.500 --> 00:19:08.500]  但重大的案件要交由你審理
[00:19:08.500 --> 00:19:10.500]  小的案件就讓他自行決定
[00:19:10.500 --> 00:19:14.500]  他們會分擔你的擔子
[00:19:14.500 --> 00:19:17.500]  讓你的工作輕散些
[00:19:17.500 --> 00:19:19.500]  這個翻譯不是和合本的翻譯
[00:19:19.500 --> 00:19:21.500]  這個翻譯是新普及日本的翻譯
[00:19:21.500 --> 00:19:22.500]  我挺喜歡這個日本
[00:19:22.500 --> 00:19:24.500]  就因為
[00:19:24.500 --> 00:19:25.500]  摩西
[00:19:25.500 --> 00:19:27.500]  你不是不用做
[00:19:27.500 --> 00:19:29.500]  你仍然要做事
[00:19:29.500 --> 00:19:30.500]  重大的案件
[00:19:30.500 --> 00:19:32.500]  人們搞不定就回到你身上
[00:19:32.500 --> 00:19:33.500]  但是
[00:19:33.500 --> 00:19:35.500]  去到最重要摩西的責任是什麼
[00:19:35.500 --> 00:19:37.500]  摩西的責任
[00:19:37.500 --> 00:19:40.500]  就是要教導這班千夫長
[00:19:40.500 --> 00:19:41.500]  百夫長
[00:19:41.500 --> 00:19:42.500]  五十夫長
[00:19:42.500 --> 00:19:43.500]  十夫長
[00:19:43.500 --> 00:19:46.500]  有關於神的律例和典章
[00:19:46.500 --> 00:19:47.500]  就是說
[00:19:47.500 --> 00:19:50.500]  這班人都要按照神的準則
[00:19:50.500 --> 00:19:52.500]  來審理下面的事
[00:19:52.500 --> 00:19:53.500]  是嗎
[00:19:53.500 --> 00:19:55.500]  不是用他自己的準則
[00:19:55.500 --> 00:19:56.500]  所以摩西
[00:19:56.500 --> 00:19:58.500]  是要繼續教導他們
[00:19:58.500 --> 00:19:59.500]  上帝的律例
[00:19:59.500 --> 00:20:01.500]  把上帝的指示
[00:20:01.500 --> 00:20:03.500]  講給這班千夫長聽
[00:20:03.500 --> 00:20:04.500]  百夫長聽
[00:20:04.500 --> 00:20:06.500]  和五十夫長聽
[00:20:06.500 --> 00:20:07.500]  讓他們能夠
[00:20:07.500 --> 00:20:09.500]  同樣按照上帝的心意
[00:20:09.500 --> 00:20:11.500]  去解決每一件事
[00:20:11.500 --> 00:20:12.500]  當然
[00:20:12.500 --> 00:20:13.500]  大家有沒有想過
[00:20:13.500 --> 00:20:15.500]  當時摩西要選多少人
[00:20:15.500 --> 00:20:17.500]  要選多少千夫長
[00:20:17.500 --> 00:20:18.500]  多少百夫長
[00:20:18.500 --> 00:20:19.500]  多少五十夫長
[00:20:19.500 --> 00:20:20.500]  多少十夫長
[00:20:20.500 --> 00:20:21.500]  當然你說
[00:20:21.500 --> 00:20:22.500]  這關我什麼事
[00:20:22.500 --> 00:20:23.500]  我都和大家一樣
[00:20:23.500 --> 00:20:24.500]  不關我的事
[00:20:24.500 --> 00:20:25.500]  關我什麼事
[00:20:25.500 --> 00:20:26.500]  多少人
[00:20:26.500 --> 00:20:28.500]  但是那些神學家就去研究
[00:20:28.500 --> 00:20:29.500]  神學家真的很厲害
[00:20:29.500 --> 00:20:31.500]  他們研究
[00:20:31.500 --> 00:20:34.500]  其實離開埃及
[00:20:34.500 --> 00:20:35.500]  聖經說
[00:20:35.500 --> 00:20:36.500]  離開埃及
[00:20:36.500 --> 00:20:39.500]  有六十萬的男丁
[00:20:39.500 --> 00:20:40.500]  六十萬男丁
[00:20:40.500 --> 00:20:41.500]  只有男生
[00:20:41.500 --> 00:20:42.500]  還沒算小孩
[00:20:42.500 --> 00:20:44.500]  還沒算女士
[00:20:44.500 --> 00:20:45.500]  還沒算
[00:20:45.500 --> 00:20:46.500]  加上女士
[00:20:46.500 --> 00:20:47.500]  加上小孩
[00:20:47.500 --> 00:20:48.500]  有二百萬人
[00:20:48.500 --> 00:20:50.500]  二百萬人
[00:20:50.500 --> 00:20:53.500]  所以那些神學家就開始研究
[00:20:53.500 --> 00:20:56.500]  他說起碼要找
[00:20:56.500 --> 00:20:58.500]  百萬個人
[00:20:58.500 --> 00:20:59.500]  就是說
[00:20:59.500 --> 00:21:00.500]  摩西
[00:21:00.500 --> 00:21:02.500]  一直以來
[00:21:02.500 --> 00:21:03.500]  一個人
[00:21:03.500 --> 00:21:05.500]  在做百萬零一個人的事
[00:21:05.500 --> 00:21:07.500]  大家明白嗎
[00:21:07.500 --> 00:21:09.500]  他怎麼會做得好
[00:21:09.500 --> 00:21:10.500]  大家明白嗎
[00:21:10.500 --> 00:21:11.500]  所以
[00:21:11.500 --> 00:21:13.500]  他的岳父很有智慧
[00:21:13.500 --> 00:21:14.500]  喂
[00:21:14.500 --> 00:21:15.500]  你在幹什麼
[00:21:15.500 --> 00:21:16.500]  每個人都在排隊
[00:21:16.500 --> 00:21:18.500]  你知道嗎
[00:21:18.500 --> 00:21:21.500]  原來他選了百萬個人
[00:21:21.500 --> 00:21:24.500]  他授權了給百萬個人
[00:21:24.500 --> 00:21:26.500]  來幫他去解決這些問題
[00:21:26.500 --> 00:21:28.500]  所以大家知道
[00:21:28.500 --> 00:21:29.500]  授權
[00:21:29.500 --> 00:21:30.500]  第三
[00:21:30.500 --> 00:21:34.500]  當然要承擔責任
[00:21:34.500 --> 00:21:36.500]  accountable
[00:21:36.500 --> 00:21:38.500]  我們要予以負責
[00:21:38.500 --> 00:21:41.500]  今天給了責任給組長
[00:21:41.500 --> 00:21:44.500]  組長就有責任
[00:21:44.500 --> 00:21:47.500]  不單止去牧養小組
[00:21:47.500 --> 00:21:51.500]  還要交代給我們的區目
[00:21:51.500 --> 00:21:52.500]  我們有責任
[00:21:52.500 --> 00:21:55.500]  我們要授權之後
[00:21:55.500 --> 00:21:58.500]  我們要承擔這個責任
[00:21:58.500 --> 00:22:00.500]  而最後
[00:22:00.500 --> 00:22:02.500]  我深信
[00:22:02.500 --> 00:22:08.500]  團隊是需要不同類型的人
[00:22:08.500 --> 00:22:11.500]  要有不同的才幹
[00:22:11.500 --> 00:22:13.500]  不同的恩賜
[00:22:13.500 --> 00:22:14.500]  我的觀念
[00:22:14.500 --> 00:22:17.500]  才幹和恩賜是不一樣的
[00:22:17.500 --> 00:22:21.500]  才幹不是幾乎一套都有
[00:22:21.500 --> 00:22:24.500]  但是恩賜是聖靈
[00:22:24.500 --> 00:22:28.500]  是聖靈從祂的心意給我們的
[00:22:28.500 --> 00:22:30.500]  所以你可以說
[00:22:30.500 --> 00:22:31.500]  我唱歌好聽
[00:22:31.500 --> 00:22:32.500]  我是唱歌的才幹
[00:22:32.500 --> 00:22:34.500]  我唱歌好聽
[00:22:34.500 --> 00:22:36.500]  但是如果你有
[00:22:36.500 --> 00:22:38.500]  傳福音的恩賜
[00:22:38.500 --> 00:22:41.500]  你一唱歌就有人信耶穌
[00:22:41.500 --> 00:22:42.500]  馬上感動
[00:22:42.500 --> 00:22:44.500]  為什麼他這麼感動我
[00:22:44.500 --> 00:22:46.500]  我要信耶穌
[00:22:46.500 --> 00:22:48.500]  你可以彈琴
[00:22:48.500 --> 00:22:49.500]  好的
[00:22:49.500 --> 00:22:51.500]  但是如果你有
[00:22:51.500 --> 00:22:53.500]  一個所謂安慰的恩賜
[00:22:53.500 --> 00:22:54.500]  你一彈琴
[00:22:54.500 --> 00:22:56.500]  人們就會覺得
[00:22:56.500 --> 00:23:00.500]  他所彈的琴給我很多安慰
[00:23:00.500 --> 00:23:03.500]  才幹和恩賜是要配合的
[00:23:03.500 --> 00:23:05.500]  我深信今天你和我
[00:23:05.500 --> 00:23:07.500]  每一個人都是才幹
[00:23:07.500 --> 00:23:08.500]  Amen
[00:23:08.500 --> 00:23:09.500]  你跟自己說
[00:23:09.500 --> 00:23:12.500]  我一定有才幹
[00:23:12.500 --> 00:23:13.500]  如果我們是基督徒
[00:23:13.500 --> 00:23:14.500]  你跟自己說
[00:23:14.500 --> 00:23:17.500]  我一定有恩賜
[00:23:17.500 --> 00:23:20.500]  你們不敢說
[00:23:20.500 --> 00:23:21.500]  我一定有
[00:23:21.500 --> 00:23:23.500]  聖經說的不是我說的
[00:23:23.500 --> 00:23:25.500]  不是我說是聖經說的
[00:23:25.500 --> 00:23:26.500]  我一定有恩賜
[00:23:26.500 --> 00:23:28.500]  我現在不知道我恩賜
[00:23:28.500 --> 00:23:29.500]  只是一個問題
[00:23:29.500 --> 00:23:32.500]  但不代表你沒有恩賜
[00:23:32.500 --> 00:23:33.500]  Amen
[00:23:33.500 --> 00:23:35.500]  所以今天我們是一個團隊
[00:23:35.500 --> 00:23:37.500]  今天你和我是一個團隊
[00:23:37.500 --> 00:23:39.500]  今天教會如果只有一個牧師
[00:23:39.500 --> 00:23:40.500]  下面沒有人
[00:23:40.500 --> 00:23:42.500]  他不需要在這裡
[00:23:42.500 --> 00:23:44.500]  今天如果一個組長
[00:23:44.500 --> 00:23:45.500]  沒有組員
[00:23:45.500 --> 00:23:46.500]  就是浪費時間
[00:23:46.500 --> 00:23:47.500]  也不是一個團隊
[00:23:47.500 --> 00:23:49.500]  但是我們感謝神
[00:23:49.500 --> 00:23:50.500]  我們有牧者
[00:23:50.500 --> 00:23:51.500]  我們有會眾
[00:23:51.500 --> 00:23:52.500]  我們有區牧
[00:23:52.500 --> 00:23:53.500]  我們有組長
[00:23:53.500 --> 00:23:54.500]  我們有弟兄姊妹
[00:23:54.500 --> 00:23:55.500]  我們有你
[00:23:55.500 --> 00:23:56.500]  Amen
[00:23:56.500 --> 00:24:00.500]  所以你的出現是很重要
[00:24:00.500 --> 00:24:03.500]  你的投入是很重要
[00:24:03.500 --> 00:24:06.500]  你的才幹是很重要
[00:24:06.500 --> 00:24:09.500]  你的恩賜是更加重要
[00:24:09.500 --> 00:24:11.500]  所以你不知道自己的恩賜
[00:24:11.500 --> 00:24:13.500]  找你們的牧者
[00:24:13.500 --> 00:24:15.500]  去和你祈禱
[00:24:15.500 --> 00:24:16.500]  找你的恩賜出來
[00:24:16.500 --> 00:24:17.500]  Amen
[00:24:17.500 --> 00:24:19.500]  讓你發揮你的恩賜
[00:24:19.500 --> 00:24:21.500]  透過你的才幹
[00:24:21.500 --> 00:24:23.500]  可以發揮出來
[00:24:23.500 --> 00:24:25.500]  我昨天講了一個恩賜
[00:24:25.500 --> 00:24:27.500]  就叫做一味款待
[00:24:27.500 --> 00:24:28.500]  其實我是少說少的
[00:24:28.500 --> 00:24:29.500]  一味款待
[00:24:29.500 --> 00:24:31.500]  就是你煮一個菜就可以了
[00:24:31.500 --> 00:24:33.500]  一味款待
[00:24:33.500 --> 00:24:35.500]  但是昨天有一個年輕人走出來
[00:24:35.500 --> 00:24:36.500]  他說老師
[00:24:36.500 --> 00:24:39.500]  我很感動你講這句說話
[00:24:39.500 --> 00:24:40.500]  他搖頭
[00:24:40.500 --> 00:24:41.500]  我在這裡說笑而已
[00:24:41.500 --> 00:24:42.500]  我自己覺得自己很壞
[00:24:42.500 --> 00:24:43.500]  說笑
[00:24:43.500 --> 00:24:45.500]  但是他說他很感動
[00:24:45.500 --> 00:24:46.500]  他覺得
[00:24:46.500 --> 00:24:48.500]  有時他款待人
[00:24:48.500 --> 00:24:50.500]  未必款待了很多東西吃
[00:24:50.500 --> 00:24:52.500]  他覺得我顧慮了他
[00:24:52.500 --> 00:24:54.500]  能夠將他有限
[00:24:54.500 --> 00:24:56.500]  用出來
[00:24:56.500 --> 00:24:57.500]  Amen
[00:24:57.500 --> 00:24:59.500]  所以有時我自己講話
[00:24:59.500 --> 00:25:01.500]  我都不知道幫到誰
[00:25:01.500 --> 00:25:03.500]  真的不知道
[00:25:03.500 --> 00:25:04.500]  但是
[00:25:04.500 --> 00:25:06.500]  他真的哭著跟我說
[00:25:06.500 --> 00:25:07.500]  我不認識他
[00:25:07.500 --> 00:25:09.500]  我第一次見他
[00:25:09.500 --> 00:25:11.500]  他很感動
[00:25:11.500 --> 00:25:14.500]  也讓我感受到
[00:25:14.500 --> 00:25:16.500]  郭海鼎姐妹
[00:25:16.500 --> 00:25:18.500]  今天你的出現
[00:25:18.500 --> 00:25:20.500]  我的出現
[00:25:20.500 --> 00:25:23.500]  一定有神的心意Amen
[00:25:23.500 --> 00:25:25.500]  我們的Being
[00:25:25.500 --> 00:25:28.500]  其實重要過我們的Doing
[00:25:28.500 --> 00:25:30.500]  但不代表我們不需要
[00:25:30.500 --> 00:25:33.500]  投入這個Doing
[00:25:33.500 --> 00:25:36.500]  但是如果我們體重我們的Being
[00:25:36.500 --> 00:25:38.500]  讓我們的Being
[00:25:38.500 --> 00:25:40.500]  跟神的關係密切
[00:25:40.500 --> 00:25:42.500]  再Doing的時候
[00:25:42.500 --> 00:25:45.500]  你一定會事半功倍Amen
[00:25:45.500 --> 00:25:47.020]  因為神與我們同在
