
[00:00:00.000 --> 00:00:04.000]  今天我們會繼續創世紀的講道系列
[00:18:15.800 --> 00:18:20.800]  「上下文不是你想像中的相反」
[00:18:20.800 --> 00:18:23.800]  「他在罵阿哈斯」
[00:18:23.800 --> 00:18:27.800]  「阿哈斯你幫我求一個sign」
[00:18:27.800 --> 00:18:28.800]  「求什麼我都給你」
[00:18:28.800 --> 00:18:30.800]  「阿哈斯不相信」
[00:18:30.800 --> 00:18:33.800]  「我不想試探神不求」
[00:18:33.800 --> 00:18:34.800]  「但其實他不相信」
[00:18:34.800 --> 00:18:36.800]  「於是神罵他」
[00:18:36.800 --> 00:18:40.800]  「阿哈斯當時是暴政」
[00:18:40.800 --> 00:18:42.800]  「人們已經很厭煩他」
[00:18:42.800 --> 00:18:46.800]  「你讓人厭煩你還不夠嗎」
[00:18:46.800 --> 00:18:49.800]  「所有人都討厭你都厭煩你」
[00:18:49.800 --> 00:18:52.800]  「你還要讓我也厭煩你嗎」
[00:18:52.800 --> 00:18:54.800]  「所以神在罵他」
[00:18:54.800 --> 00:18:56.800]  「你實在太厭煩太討厭」
[00:18:56.800 --> 00:18:58.800]  「我看到你就眼淵」
[00:18:58.800 --> 00:19:00.800]  「然後下面那句先說」
[00:19:00.800 --> 00:19:03.800]  「神說我親自給你一個sign」
[00:19:03.800 --> 00:19:05.800]  「就是以馬來尼」
[00:19:05.800 --> 00:19:06.800]  「換句話說」
[00:19:06.800 --> 00:19:09.800]  「神跟他說你實在太討厭」
[00:19:09.800 --> 00:19:10.800]  「你實在太厭煩」
[00:19:10.800 --> 00:19:11.800]  「所有人都討厭你」
[00:19:11.800 --> 00:19:13.800]  「我都覺得你很厭煩」
[00:19:13.800 --> 00:19:15.800]  「你實在讓我太煩」
[00:19:15.800 --> 00:19:17.800]  「因此我答應你」
[00:19:17.800 --> 00:19:20.800]  「我一定與你同在」
[00:19:20.800 --> 00:19:22.800]  「是這個意思」
[00:19:22.800 --> 00:19:26.800]  「所以神應許一個covenant」
[00:19:26.800 --> 00:19:28.800]  「將來主耶穌基督來」
[00:19:28.800 --> 00:19:29.800]  「要與你同在」
[00:19:29.800 --> 00:19:31.800]  「他所說的不是」
[00:19:31.800 --> 00:19:32.800]  「你實在太可愛」
[00:19:32.800 --> 00:19:34.800]  「我太喜歡你」
[00:19:34.800 --> 00:19:37.800]  「因此我答應與你同在」
[00:19:37.800 --> 00:19:39.800]  「完全相反」
[00:19:39.800 --> 00:19:41.800]  「你很厭煩」
[00:19:41.800 --> 00:19:43.800]  「但我依然」
[00:19:43.800 --> 00:19:46.800]  「應許就是與你同在」
[00:19:46.800 --> 00:19:48.800]  「這不是feeling」
[00:19:48.800 --> 00:19:50.800]  「這是一個承諾」
[00:19:50.800 --> 00:19:54.800]  有一次DA Carson被訪問時
[00:19:54.800 --> 00:19:58.800]  問他婚姻如何可以維持這麼多年
[00:19:58.800 --> 00:20:00.800]  裡面說了一個例子
[00:20:00.800 --> 00:20:06.800]  他訪問一個英國老人家
[00:20:06.800 --> 00:20:08.800]  結婚超過60年
[00:20:08.800 --> 00:20:10.800]  一個很傳統的英國老人家
[00:20:10.800 --> 00:20:13.800]  訪問的人問老人家
[00:20:13.800 --> 00:20:15.800]  「其實你結婚超過60年」
[00:20:15.800 --> 00:20:18.800]  「你真的沒有想過離婚嗎」
[00:20:18.800 --> 00:20:19.800]  老人家回答
[00:20:19.800 --> 00:20:21.800]  「離婚?怎麼可能離婚」
[00:20:21.800 --> 00:20:22.800]  「我從來沒有想過離婚」
[00:20:22.800 --> 00:20:23.800]  「離婚是不可能的」
[00:20:23.800 --> 00:20:24.800]  「捏死他?」
[00:20:24.800 --> 00:20:25.800]  「我經常都在想」
[00:20:25.800 --> 00:20:29.800]  「但離婚沒有想過」
[00:20:29.800 --> 00:20:31.800]  屈偉豪博士說
[00:20:31.800 --> 00:20:32.800]  更幸福的婚姻
[00:20:32.800 --> 00:20:33.800]  至少有超過200次
[00:20:33.800 --> 00:20:36.800]  想捏死對方的衝動
[00:20:36.800 --> 00:20:38.800]  婚約不是指
[00:20:38.800 --> 00:20:39.800]  我一直覺得他可愛
[00:20:39.800 --> 00:20:41.800]  想跟他在一起
[00:20:41.800 --> 00:20:44.800]  covenant的意思是
[00:20:44.800 --> 00:20:46.800]  我答應過
[00:20:46.800 --> 00:20:49.800]  會一生陪著他 照顧他
[00:20:49.800 --> 00:20:52.800]  雖然我經常想捏死他
[00:20:52.800 --> 00:20:56.800]  但答應了我就照做
[00:20:56.800 --> 00:20:57.800]  covenant是這樣的意思
[00:20:57.800 --> 00:21:00.800]  covenant不是我個人喜好
[00:21:00.800 --> 00:21:01.800]  我的feeling
[00:21:01.800 --> 00:21:04.800]  如果神照著個人feeling對我們
[00:21:04.800 --> 00:21:06.800]  我們就糟糕了
[00:21:06.800 --> 00:21:09.800]  幸好神照著他的covenant對我們
[00:21:09.800 --> 00:21:11.800]  答應了
[00:21:11.800 --> 00:21:12.800]  愛我到底
[00:21:12.800 --> 00:21:14.800]  不能後悔
[00:21:14.800 --> 00:21:16.800]  只能夠愛我到底
[00:21:16.800 --> 00:21:18.800]  是因為承諾
[00:21:18.800 --> 00:21:19.800]  John Piper也說
[00:21:19.800 --> 00:21:21.800]  不是因為他對妻子的愛
[00:21:21.800 --> 00:21:24.800]  承托著婚姻的約
[00:21:24.800 --> 00:21:25.800]  而是他對婚姻的約
[00:21:25.800 --> 00:21:28.800]  承托著他對婚姻的愛
[00:21:28.800 --> 00:21:30.800]  是因為我答應了你
[00:21:30.800 --> 00:21:34.800]  雖然我經常覺得你很厭煩
[00:21:34.800 --> 00:21:35.800]  但答應了
[00:21:35.800 --> 00:21:38.800]  我就一生願意陪著你走過
[00:21:38.800 --> 00:21:39.800]  然後走著走著
[00:21:39.800 --> 00:21:42.800]  發現婚姻漸入佳境
[00:21:42.800 --> 00:21:45.800]  所以很多婚姻現在的survey
[00:21:45.800 --> 00:21:46.800]  告訴我們
[00:21:46.800 --> 00:21:48.800]  結婚很想離婚的人
[00:21:48.800 --> 00:21:49.800]  如果不離婚
[00:21:49.800 --> 00:21:51.800]  五年之後再問同一對couple
[00:21:51.800 --> 00:21:53.800]  他們就說現在不想離了
[00:21:53.800 --> 00:21:55.800]  現在的婚姻漸入佳境
[00:21:55.800 --> 00:21:56.800]  現在滿意度很高
[00:21:56.800 --> 00:21:59.800]  因為婚姻本身需要一個很長的時間
[00:21:59.800 --> 00:22:01.800]  磨合才漸入佳境
[00:22:01.800 --> 00:22:03.800]  但是你怎樣會經過
[00:22:03.800 --> 00:22:06.800]  那漫長十年二十年的磨合
[00:22:06.800 --> 00:22:07.800]  當中那麼痛苦
[00:22:07.800 --> 00:22:09.800]  如果不是一個約承托著
[00:22:09.800 --> 00:22:11.800]  早就放棄了
[00:22:11.800 --> 00:22:14.800]  沒有人會用一個消費者的心態
[00:22:14.800 --> 00:22:16.800]  跟你熬十年二十年
[00:22:16.800 --> 00:22:19.800]  除非你的觀念和聖基一樣
[00:22:19.800 --> 00:22:23.800]  婚姻是一個covenant的relationship
[00:22:23.800 --> 00:22:24.800]  你才會覺得
[00:22:24.800 --> 00:22:26.800]  despite of how I feel
[00:22:26.800 --> 00:22:29.800]  既然承諾了
[00:22:29.800 --> 00:22:31.800]  婚姻沒有所謂找錯人
[00:22:31.800 --> 00:22:37.800]  婚姻能夠幸福的秘訣不是找對人
[00:22:37.800 --> 00:22:39.800]  婚姻的秘訣
[00:22:39.800 --> 00:22:42.800]  是在於當你發覺好像找錯人的時候
[00:22:42.800 --> 00:22:44.800]  將錯就錯
[00:22:44.800 --> 00:22:45.800]  這個才是秘訣
[00:22:45.800 --> 00:22:48.800]  然後錯呀錯呀你發覺都是對的
[00:22:48.800 --> 00:22:50.800]  因為是一個covenant
[00:22:50.800 --> 00:22:52.800]  所以婚約很重要
[00:22:52.800 --> 00:22:54.800]  神就是透過這個婚約
[00:22:54.800 --> 00:22:56.800]  讓我們慢慢體驗到
[00:22:56.800 --> 00:22:59.800]  原來神對我們的愛是很現實的
[00:22:59.800 --> 00:23:00.800]  很實際
[00:23:00.800 --> 00:23:02.800]  神從來沒有遮掩
[00:23:02.800 --> 00:23:04.800]  騙你說一個rosy picture
[00:23:04.800 --> 00:23:06.800]  你好可愛 我feel good
[00:23:06.800 --> 00:23:08.800]  不是 神說你好厭煩
[00:23:08.800 --> 00:23:10.800]  不過我認許過跟你同在
[00:23:10.800 --> 00:23:12.800]  I'm gonna do it
[00:23:12.800 --> 00:23:14.800]  這個就是婚姻
[00:23:14.800 --> 00:23:16.800]  基本上是一個很不同的本質
[00:23:16.800 --> 00:23:18.800]  它不是一件消費品
[00:23:18.800 --> 00:23:21.800]  它是一個讓你經歷神covenant
[00:23:21.800 --> 00:23:24.800]  慢慢越來越明白神約的愛
[00:23:24.800 --> 00:23:28.800]  第三個婚姻的意義在於什麼呢
[00:23:28.800 --> 00:23:30.800]  是透過婚姻
[00:23:30.800 --> 00:23:32.800]  我們更能夠明白
[00:23:32.800 --> 00:23:34.800]  有一天會更加體驗到
[00:23:34.800 --> 00:23:38.800]  基督與教會的關係
[00:23:38.800 --> 00:23:40.800]  以弗所書第五章三一節
[00:23:40.800 --> 00:23:41.800]  他是這麼說的 保羅說
[00:23:41.800 --> 00:23:42.800]  聖經上說
[00:23:42.800 --> 00:23:45.800]  他引用創世紀第二章
[00:23:45.800 --> 00:23:48.800]  他說 因此人要離開父母
[00:23:48.800 --> 00:23:52.800]  跟妻子結合 兩人成為一體
[00:23:52.800 --> 00:23:53.800]  但下面這句很特別
[00:23:53.800 --> 00:23:57.800]  他說這節經文啟示了極大的奧秘
[00:23:57.800 --> 00:23:58.800]  但下面他說
[00:23:58.800 --> 00:24:00.800]  這個奧秘原來不是指婚姻
[00:24:00.800 --> 00:24:05.800]  他說這個奧秘是指基督與教會的關係
[00:24:05.800 --> 00:24:07.800]  原來創世紀裡面說
[00:24:07.800 --> 00:24:10.800]  人要離開父母與妻子聯合
[00:24:10.800 --> 00:24:13.800]  然後二人成為一體
[00:24:13.800 --> 00:24:18.800]  原來是指基督與教會的關係
[00:24:18.800 --> 00:24:20.800]  不可置信
[00:24:20.800 --> 00:24:21.800]  第三節他說
[00:24:21.800 --> 00:24:26.800]  但是這個原則也可以應用在人身上
[00:24:26.800 --> 00:24:28.800]  他說丈夫必須愛妻子
[00:24:28.800 --> 00:24:29.800]  丈夫愛自己一樣
[00:24:29.800 --> 00:24:35.800]  而妻子必須敬重丈夫
[00:24:35.800 --> 00:24:43.800]  婚姻從聖經的角度來看
[00:24:43.800 --> 00:24:45.800]  它不是一個終極的設計
[00:24:45.800 --> 00:24:47.800]  是一個暫時的設計
[00:24:47.800 --> 00:24:49.800]  婚姻縱然是一生一世
[00:24:49.800 --> 00:24:51.800]  只是縱然一生一世
[00:24:51.800 --> 00:24:55.800]  上了天國是沒有婚姻的
[00:24:55.800 --> 00:24:56.800]  當然有些單身的人覺得
[00:24:56.800 --> 00:24:58.800]  天國沒有婚姻這麼恐怖
[00:24:58.800 --> 00:25:02.800]  凡結婚超過五年都覺得這是好消息
[00:25:02.800 --> 00:25:06.800]  做了天堂還有婚姻
[00:25:06.800 --> 00:25:07.800]  一定是沒有婚姻
[00:25:07.800 --> 00:25:08.800]  所以大家放心
[00:25:08.800 --> 00:25:11.800]  不會再處理婚姻的事
[00:25:11.800 --> 00:25:13.800]  所以天國沒有婚姻
[00:25:13.800 --> 00:25:14.800]  這個設計是什麼呢
[00:25:14.800 --> 00:25:17.800]  婚姻基本上是一個影子
[00:25:17.800 --> 00:25:20.800]  它是反映一個實體
[00:25:20.800 --> 00:25:23.800]  是透過一個暫時的家庭結構
[00:25:23.800 --> 00:25:26.800]  然後讓你反映一個實體
[00:25:26.800 --> 00:25:27.800]  實體是什麼呢
[00:25:27.800 --> 00:25:31.800]  原來是基督與教會的關係
[00:25:31.800 --> 00:25:35.800]  所以聖經是從一個人的婚姻開始
[00:25:35.800 --> 00:25:38.800]  寫到聖經最後啟示錄
[00:25:38.800 --> 00:25:43.800]  是用基督與教會高揚的婚禮結束
[00:25:43.800 --> 00:25:45.800]  所以是前後呼應
[00:25:45.800 --> 00:25:47.800]  由婚姻開始
[00:25:47.800 --> 00:25:49.800]  最後神與人的結婚
[00:25:49.800 --> 00:25:51.800]  一個婚禮結束
[00:25:51.800 --> 00:25:54.800]  所以婚姻是暫時的
[00:25:54.800 --> 00:25:55.800]  是一個影子
[00:25:55.800 --> 00:25:58.800]  它是投射一個ultimate reality
[00:25:58.800 --> 00:26:01.800]  就是原來我們有一天
[00:26:01.800 --> 00:26:02.800]  會成為一個新婦
[00:26:02.800 --> 00:26:05.800]  嫁給基督與祂聯合
[00:26:05.800 --> 00:26:09.800]  這個才是ultimate的picture
[00:26:09.800 --> 00:26:11.800]  所以如果我們將婚姻
[00:26:11.800 --> 00:26:13.800]  當成一個ultimate的picture
[00:26:13.800 --> 00:26:15.800]  我們很容易將婚姻
[00:26:15.800 --> 00:26:17.800]  當成一個idol來拜
[00:26:17.800 --> 00:26:19.800]  就好像亞當一樣
[00:26:19.800 --> 00:26:20.800]  見到霞娃的時候
[00:26:20.800 --> 00:26:24.800]  finally你就是我一切的需要
[00:26:24.800 --> 00:26:27.800]  有了你我生命就complete了
[00:26:27.800 --> 00:26:29.800]  沒有人因為婚姻
[00:26:29.800 --> 00:26:30.800]  你的生命會complete
[00:26:30.800 --> 00:26:32.800]  因為這個不是ultimate picture
[00:26:32.800 --> 00:26:35.800]  真正讓你的生命覺得完整
[00:26:35.800 --> 00:26:37.800]  現在fore
[00:26:37.800 --> 00:26:40.800]  是基督與你的聯合
[00:26:40.800 --> 00:26:41.800]  不是婚姻
[00:26:41.800 --> 00:26:42.800]  婚姻是一個影子
[00:26:42.800 --> 00:26:46.800]  讓你少少have a glance
[00:26:46.800 --> 00:26:50.800]  真正ultimate是基督與教會的關係
[00:26:50.800 --> 00:26:53.800]  所以婚姻本身沒有可能滿足你所有的需求
[00:26:53.800 --> 00:26:57.800]  我們有時候將expectation放在婚姻太大
[00:26:57.800 --> 00:26:59.800]  以為婚姻就是我的救贖
[00:26:59.800 --> 00:27:01.800]  我之所以這麼慘就是因為擔心
[00:27:01.800 --> 00:27:03.800]  結了婚就沒事了
[00:27:03.800 --> 00:27:05.800]  人生充滿希望
[00:27:05.800 --> 00:27:06.800]  這個是沒有可能的
[00:27:06.800 --> 00:27:08.800]  將婚姻當成偶像
[00:27:08.800 --> 00:27:11.800]  將家庭當成你的神來拜
[00:27:11.800 --> 00:27:13.800]  是一件很可怕的事
[00:27:13.800 --> 00:27:17.800]  Diatric Bonhoeffer都寫信給他朋友
[00:27:17.800 --> 00:27:18.800]  信中說
[00:27:18.800 --> 00:27:20.800]  我不是擔心你婚姻痛苦
[00:27:20.800 --> 00:27:22.800]  我是擔心你婚姻太幸福
[00:27:22.800 --> 00:27:27.800]  因此你將婚姻當成偶像來崇拜
[00:27:27.800 --> 00:27:29.800]  我們正在調查創世紀人物尊嚴
[00:27:29.800 --> 00:27:32.800]  接下來這個星期會談到亞國
[00:27:32.800 --> 00:27:33.800]  沒有上傳的話
[00:27:33.800 --> 00:27:35.800]  你錯過了很多精彩的東西
[00:27:35.800 --> 00:27:38.800]  星期五還有的可以報名
[00:27:38.800 --> 00:27:40.800]  亞國的故事很精彩
[00:27:40.800 --> 00:27:42.800]  亞國一開始年輕的時候
[00:27:42.800 --> 00:27:45.800]  是將婚姻當偶像來拜
[00:27:45.800 --> 00:27:46.800]  他騙了哥哥的祝福
[00:27:46.800 --> 00:27:48.800]  然後被哥哥追殺
[00:27:48.800 --> 00:27:51.800]  然後逃到舅父家
[00:27:51.800 --> 00:27:52.800]  舅父拉班
[00:27:52.800 --> 00:27:53.800]  拉班很厲害
[00:27:53.800 --> 00:27:56.800]  他喜歡拉班的女兒
[00:27:56.800 --> 00:27:57.800]  拉班有兩個女兒
[00:27:57.800 --> 00:27:58.800]  大女兒叫Lea
[00:27:58.800 --> 00:27:59.800]  小女兒叫Rachel
[00:27:59.800 --> 00:28:00.800]  他喜歡Rachel
[00:28:00.800 --> 00:28:02.800]  他一見到Rachel就一見鍾情
[00:28:02.800 --> 00:28:04.800]  整個人好像瘋了一樣
[00:28:04.800 --> 00:28:07.800]  亞國見到Rachel的時候
[00:28:07.800 --> 00:28:08.800]  有多鍾情呢
[00:28:08.800 --> 00:28:11.800]  基本上人在熱戀期
[00:28:11.800 --> 00:28:13.800]  那時候人是不清醒的
[00:28:13.800 --> 00:28:15.800]  那時候人的IQ降到零
[00:28:15.800 --> 00:28:20.800]  亞國是一個很懂得保護自己的利益的人
[00:28:20.800 --> 00:28:22.800]  什麼都是捉的人
[00:28:22.800 --> 00:28:24.800]  但是亞國的故事
[00:28:24.800 --> 00:28:26.800]  他唯一一樣最不像亞國的
[00:28:26.800 --> 00:28:29.800]  就是當他見到Rachel的時候
[00:28:29.800 --> 00:28:31.800]  他整個瘋了
[00:28:31.800 --> 00:28:33.800]  Rachel 我要Rachel
[00:28:33.800 --> 00:28:35.800]  然後拉班問他
[00:28:35.800 --> 00:28:36.800]  Hello年輕人 醒醒吧
[00:28:36.800 --> 00:28:37.800]  我現在問你
[00:28:37.800 --> 00:28:39.800]  我想跟你簽一個約
[00:28:39.800 --> 00:28:40.800]  七年的公約
[00:28:40.800 --> 00:28:42.800]  Seven years contract
[00:28:42.800 --> 00:28:45.800]  你理想的薪水是多少
[00:28:45.800 --> 00:28:47.800]  亞國說
[00:28:47.800 --> 00:28:49.800]  一分錢都不要
[00:28:49.800 --> 00:28:50.800]  一分錢都不要
[00:28:50.800 --> 00:28:51.800]  我只要Rachel
[00:28:51.800 --> 00:28:53.800]  我只要Rachel
[00:28:53.800 --> 00:28:55.800]  是很不像亞國的
[00:28:55.800 --> 00:28:57.800]  亞國不像你
[00:28:57.800 --> 00:28:59.800]  一分錢都不要
[00:28:59.800 --> 00:29:01.800]  七年
[00:29:01.800 --> 00:29:02.800]  你給ERROR
[00:29:02.800 --> 00:29:03.800]  就算你不是IT
[00:29:03.800 --> 00:29:05.800]  IT不算特別高薪
[00:29:05.800 --> 00:29:07.800]  我算你做老師
[00:29:07.800 --> 00:29:09.800]  比較基層
[00:29:09.800 --> 00:29:10.800]  剛剛出來畢業
[00:29:10.800 --> 00:29:12.800]  我算你年薪五萬
[00:29:12.800 --> 00:29:15.800]  七年三十五萬
[00:29:15.800 --> 00:29:17.800]  三十五萬的年薪
[00:29:17.800 --> 00:29:19.800]  娶拉班的女兒
[00:29:19.800 --> 00:29:22.800]  這是刷新了古代近東的紀錄
[00:29:22.800 --> 00:29:24.800]  沒有人會用七年的年薪
[00:29:24.800 --> 00:29:26.800]  做彩禮來娶女兒
[00:29:26.800 --> 00:29:28.800]  亞國你瘋了嗎
[00:29:28.800 --> 00:29:29.800]  你好像保障自己的利益
[00:29:29.800 --> 00:29:31.800]  你現在完全不清醒
[00:29:31.800 --> 00:29:33.800]  我要Rachel
[00:29:33.800 --> 00:29:35.800]  不清醒
[00:29:35.800 --> 00:29:38.800]  我上次看一個Documentary
[00:29:38.800 --> 00:29:40.800]  講一個農村的小夥子
[00:29:40.800 --> 00:29:43.800]  娶了一個女人回來
[00:29:43.800 --> 00:29:47.800]  後來發現這個女人有輕度弱智
[00:29:47.800 --> 00:29:50.800]  他跑回那個女人的娘家退貨
[00:29:50.800 --> 00:29:52.800]  雙方吵起來
[00:29:52.800 --> 00:29:54.800]  你為什麼把弱智的女兒嫁給我
[00:29:54.800 --> 00:29:56.800]  然後對方就說
[00:29:56.800 --> 00:29:57.800]  我們談的時候
[00:29:57.800 --> 00:29:59.800]  協議寫明她是弱智
[00:29:59.800 --> 00:30:00.800]  你沒有看到嗎
[00:30:00.800 --> 00:30:01.800]  他說我沒有看到
[00:30:01.800 --> 00:30:02.800]  我看不清楚
[00:30:02.800 --> 00:30:03.800]  你快點退貨 退禮金
[00:30:03.800 --> 00:30:08.800]  後來記者就迫對方拿出合意
[00:30:08.800 --> 00:30:10.800]  結果那份合同
[00:30:10.800 --> 00:30:12.800]  合同拿出來的時候一看
[00:30:12.800 --> 00:30:14.800]  原來才發覺
[00:30:14.800 --> 00:30:16.800]  不是那些200頁的合同
[00:30:16.800 --> 00:30:18.800]  中間寫著輕度弱智
[00:30:18.800 --> 00:30:20.800]  你看不到 錯過了
[00:30:20.800 --> 00:30:22.800]  你不能賴
[00:30:22.800 --> 00:30:24.800]  你可以賴對方 騙我
[00:30:24.800 --> 00:30:26.800]  整份合同只有一張紙
[00:30:26.800 --> 00:30:28.800]  上面大大幾個字寫著
[00:30:28.800 --> 00:30:30.800]  他輕度弱智
[00:30:30.800 --> 00:30:31.800]  你自己下面簽個名
[00:30:31.800 --> 00:30:33.800]  沒問題 我喜歡
[00:30:33.800 --> 00:30:37.800]  網友怎麼留言呢
[00:30:37.800 --> 00:30:38.800]  因為他見那個女人的時候
[00:30:38.800 --> 00:30:40.800]  他不清醒
[00:30:40.800 --> 00:30:42.800]  他已經騙了很久
[00:30:42.800 --> 00:30:43.800]  年輕人
[00:30:43.800 --> 00:30:45.800]  你娶回家再說
[00:30:45.800 --> 00:30:47.800]  一夜纏綿之後
[00:30:47.800 --> 00:30:48.800]  終於醒過來
[00:30:48.800 --> 00:30:50.800]  發覺原來是弱智
[00:30:50.800 --> 00:30:52.800]  回去吵
[00:30:52.800 --> 00:30:55.800]  一張紙上面大大個字
[00:30:55.800 --> 00:30:56.800]  寫著弱智
[00:30:56.800 --> 00:30:58.800]  你自己說沒問題
[00:30:58.800 --> 00:30:59.800]  現在問題來了
[00:30:59.800 --> 00:31:01.800]  到底是他弱智還是你弱智
[00:31:01.800 --> 00:31:03.800]  人在熱戀中
[00:31:03.800 --> 00:31:05.800]  IQ直降為零
[00:31:05.800 --> 00:31:07.800]  看來是真的
[00:31:07.800 --> 00:31:08.800]  亞國也是
[00:31:08.800 --> 00:31:09.800]  我要Rachel Rachel
[00:31:09.800 --> 00:31:11.800]  終於七年之後
[00:31:11.800 --> 00:31:13.800]  他跟拉班說
[00:31:13.800 --> 00:31:14.800]  七年完了 我答應了
[00:31:14.800 --> 00:31:16.800]  快點把女兒交給我
[00:31:16.800 --> 00:31:19.800]  聖經的原文寫得很粗俗
[00:31:19.800 --> 00:31:22.800]  他一點都沒有遮掩
[00:31:22.800 --> 00:31:23.800]  亞國直接說
[00:31:23.800 --> 00:31:25.800]  時間到了 快點把女兒交給我
[00:31:25.800 --> 00:31:26.800]  我要跟她發生關係
[00:31:26.800 --> 00:31:28.800]  是這樣說的
[00:31:28.800 --> 00:31:29.800]  所以猶太學者
[00:31:29.800 --> 00:31:31.800]  這次經文很bother
[00:31:31.800 --> 00:31:32.800]  bother很多學者很多年
[00:31:32.800 --> 00:31:33.800]  他們不明白
[00:31:33.800 --> 00:31:34.800]  為什麼猶太
[00:31:34.800 --> 00:31:37.800]  其實有很多不同的方法表達
[00:31:37.800 --> 00:31:40.800]  可不可以說得文雅一點
[00:31:40.800 --> 00:31:41.800]  如果你是耳塞
[00:31:41.800 --> 00:31:42.800]  全身長毛
[00:31:42.800 --> 00:31:43.800]  喜歡打獵
[00:31:43.800 --> 00:31:45.800]  大腦粗
[00:31:45.800 --> 00:31:46.800]  耳塞說出來
[00:31:46.800 --> 00:31:47.800]  我覺得make sense
[00:31:47.800 --> 00:31:50.800]  亞國應該是書生型的人
[00:31:50.800 --> 00:31:54.800]  應該是文雅一點
[00:31:54.800 --> 00:31:55.800]  舅父說不是不是
[00:31:55.800 --> 00:31:57.800]  老丈人
[00:31:57.800 --> 00:31:59.800]  七年過了
[00:31:59.800 --> 00:32:02.800]  是不是現在可以迎娶你的女兒
[00:32:02.800 --> 00:32:04.800]  說得好聽一點
[00:32:04.800 --> 00:32:06.800]  那句話很粗俗
[00:32:06.800 --> 00:32:07.800]  時間到了
[00:32:07.800 --> 00:32:08.800]  把女兒交給我
[00:32:08.800 --> 00:32:10.800]  我要跟她發生關係
[00:32:10.800 --> 00:32:12.800]  怎麼會這樣說
[00:32:12.800 --> 00:32:14.800]  其實聖經特別
[00:32:14.800 --> 00:32:16.800]  我相信聖經可能直接
[00:32:16.800 --> 00:32:19.800]  引用了亞國的原文
[00:32:19.800 --> 00:32:21.800]  亞國當時就是這樣說
[00:32:21.800 --> 00:32:23.800]  是想你表達出
[00:32:23.800 --> 00:32:27.800]  亞國當時整個內心世界的狀況
[00:32:27.800 --> 00:32:28.800]  他就是這樣
[00:32:28.800 --> 00:32:29.800]  七年如一日
[00:32:29.800 --> 00:32:31.800]  Rachel Rachel
[00:32:31.800 --> 00:32:33.800]  I want Rachel
[00:32:33.800 --> 00:32:34.800]  最後終於時間到了
[00:32:34.800 --> 00:32:36.800]  來不及了
[00:32:36.800 --> 00:32:38.800]  我也懶得跟你說禮儀
[00:32:38.800 --> 00:32:39.800]  快點把女兒交出來
[00:32:39.800 --> 00:32:42.800]  我跟她發生關係
[00:32:42.800 --> 00:32:44.800]  Sexual desire
[00:32:44.800 --> 00:32:47.800]  好像火一般的燃燒
[00:32:47.800 --> 00:32:49.800]  接著拉班也很壞
[00:32:49.800 --> 00:32:52.800]  這個老謀深算的老司機
[00:32:52.800 --> 00:32:54.800]  他已經想好怎樣處理你
[00:32:54.800 --> 00:32:57.800]  於是先把Leah嫁給你
[00:32:57.800 --> 00:32:58.800]  猶太人的婚禮
[00:32:58.800 --> 00:32:59.800]  從頭到尾
[00:32:59.800 --> 00:33:01.800]  有個頭罩罩著
[00:33:01.800 --> 00:33:03.800]  你又看不到是誰
[00:33:03.800 --> 00:33:05.800]  一日的婚禮下來
[00:33:05.800 --> 00:33:07.800]  又招呼這個又很忙
[00:33:07.800 --> 00:33:09.800]  猶太人又喜歡喝酒
[00:33:09.800 --> 00:33:10.800]  喝了很多杯之後
[00:33:10.800 --> 00:33:12.800]  漫黑紛紛迷迷的進去
[00:33:12.800 --> 00:33:15.800]  一夜纏綿之後
[00:33:15.800 --> 00:33:17.800]  第二天早上亞國起來
[00:33:17.800 --> 00:33:18.800]  Honey Honey
[00:33:18.800 --> 00:33:20.800]  起來吃早餐了
[00:33:20.800 --> 00:33:22.800]  揭開一看
[00:33:22.800 --> 00:33:24.800]  五裏空頂
[00:33:24.800 --> 00:33:26.800]  晴天霹靂
[00:33:26.800 --> 00:33:28.800]  原來是Leah
[00:33:28.800 --> 00:33:31.800]  怎會是Leah
[00:33:31.800 --> 00:33:35.800]  Leah直接翻譯成中文
[00:33:35.800 --> 00:33:37.800]  怎會是你啊
[00:33:37.800 --> 00:33:39.800]  怎會是你啊
[00:33:39.800 --> 00:33:40.800]  接著Leah說
[00:33:40.800 --> 00:33:43.800]  沒錯我就是你啊
[00:33:43.800 --> 00:33:46.800]  C.S. Lewis說
[00:33:46.800 --> 00:33:49.800]  Leah是一個representative
[00:33:49.800 --> 00:33:51.800]  他說我們人生中有一個Leah
[00:33:51.800 --> 00:33:55.800]  無論你人生的夢想是什麼
[00:33:55.800 --> 00:33:57.800]  我辛苦二十年
[00:33:57.800 --> 00:34:00.800]  打工就是為了這層豪宅
[00:34:00.800 --> 00:34:01.800]  你得到之後
[00:34:01.800 --> 00:34:02.800]  有一天你起來發現
[00:34:02.800 --> 00:34:05.800]  這層豪宅就是你的Leah
[00:34:05.800 --> 00:34:06.800]  你以為是Rachel
[00:34:06.800 --> 00:34:09.800]  不,是Leah
[00:34:09.800 --> 00:34:11.800]  我喜歡這艘遊艇
[00:34:11.800 --> 00:34:13.800]  花了十年的工資
[00:34:13.800 --> 00:34:15.800]  終於賺取到了
[00:34:15.800 --> 00:34:16.800]  很開心
[00:34:16.800 --> 00:34:19.800]  但總有一天你起來發現
