
[00:00:00.000 --> 00:00:03.000]  向上帝獻上重贊的詩歌
[00:17:58.000 --> 00:18:00.000]  一些生活上有缺乏的人
[00:18:00.000 --> 00:18:02.000]  有些會受感動去關心
[00:18:02.000 --> 00:18:04.000]  一些被無理對待的人
[00:18:04.000 --> 00:18:07.000]  有些會受感動去關心
[00:18:07.000 --> 00:18:09.000]  一些被囚的人
[00:18:09.000 --> 00:18:14.000]  有些會受感動去關心一些孤單的人
[00:18:14.000 --> 00:18:16.000]  還有很多很多很多
[00:18:16.000 --> 00:18:18.000]  我不能夠在這裡舉例
[00:18:18.000 --> 00:18:20.000]  不過相同的地方是
[00:18:20.000 --> 00:18:23.000]  我們都能夠活出上帝給我們那份真實的生命
[00:18:23.000 --> 00:18:25.000]  一個有光的生命
[00:18:25.000 --> 00:18:26.000]  一個願意去照亮
[00:18:26.000 --> 00:18:28.000]  活在黑暗裡的人的生命
[00:18:28.000 --> 00:18:30.000]  無論在什麼環境下
[00:18:30.000 --> 00:18:34.000]  我們會堅持去活出上帝的真善美
[00:18:34.000 --> 00:18:36.000]  這個就是耶穌基督的生命
[00:18:36.000 --> 00:18:40.000]  也是每一個基督徒充滿魅力的生命
[00:18:40.000 --> 00:18:42.000]  各位弟兄姊妹
[00:18:42.000 --> 00:18:44.000]  我們擁有這個基督徒魅力的生命
[00:18:44.000 --> 00:18:46.000]  不會增加我們的吸金力
[00:18:46.000 --> 00:18:48.000]  剛才我都說了
[00:18:48.000 --> 00:18:50.000]  更加不會讓我們見到
[00:18:50.000 --> 00:18:52.000]  讓人興奮和發狂
[00:18:52.000 --> 00:18:54.000]  不過
[00:18:54.000 --> 00:18:56.000]  卻是好像聖經所說
[00:18:56.000 --> 00:19:01.000]  上帝要賜給我們豐盛而有意義的生命
[00:19:01.000 --> 00:19:03.000]  所以各位弟兄姊妹
[00:19:03.000 --> 00:19:06.000]  我們都能夠去渴望擁有這份
[00:19:06.000 --> 00:19:08.000]  這麼有魅力的生命
[00:19:08.000 --> 00:19:12.000]  更願意聖靈時刻去感動和幫助我們
[00:19:12.000 --> 00:19:14.000]  在我們有生之年
[00:19:14.000 --> 00:19:17.000]  去活出這個真實而美妙的人生
[00:19:17.000 --> 00:19:19.000]  阿們
