
[00:00:00.000 --> 00:00:02.000]  各位導演姊妹,早安!
[00:21:06.500 --> 00:21:08.500]  大衛都會死
[00:21:08.500 --> 00:21:10.500]  所以上主應許大衛
[00:21:10.500 --> 00:21:14.500]  會賜下一位的救主在他當中
[00:21:14.500 --> 00:21:18.500]  而保羅就憑藉著這個觀念
[00:21:18.500 --> 00:21:22.500]  在三十八節到四十一節那裡
[00:21:22.500 --> 00:21:24.500]  就指出現在這位尼塞亞
[00:21:24.500 --> 00:21:27.500]  這位耶穌基督已經降臨了
[00:21:27.500 --> 00:21:31.500]  他是一個跨越歷史界限的上主
[00:21:31.500 --> 00:21:34.500]  他就二話不說挑戰聽眾
[00:21:34.500 --> 00:21:36.500]  要作出生命的抉擇
[00:21:36.500 --> 00:21:39.500]  你看見保羅這邊的講章
[00:21:39.500 --> 00:21:42.500]  都很面熟
[00:21:42.500 --> 00:21:46.500]  因為其實今天我們學習講報道信息的人
[00:21:46.500 --> 00:21:50.500]  都很參照保羅這種樣式
[00:21:50.500 --> 00:21:53.500]  他首先明白了會眾是什麼背景
[00:21:53.500 --> 00:21:57.500]  所以就講一些他們明白有共鳴的事
[00:21:57.500 --> 00:21:59.500]  然後有一個轉向
[00:21:59.500 --> 00:22:01.500]  就告訴他們
[00:22:01.500 --> 00:22:03.500]  其實你們期待著的
[00:22:03.500 --> 00:22:05.500]  你們心裡面所渴求的
[00:22:05.500 --> 00:22:08.500]  已經實現了在基督耶穌身上
[00:22:08.500 --> 00:22:11.500]  所以他就挑戰這班聽眾
[00:22:11.500 --> 00:22:13.500]  要皈信耶穌基督
[00:22:13.500 --> 00:22:15.500]  要作出生命的抉擇
[00:22:15.500 --> 00:22:17.500]  接下來
[00:22:17.500 --> 00:22:20.500]  都好像現在我們的報道會一樣
[00:22:20.500 --> 00:22:23.500]  因為這個會堂的講論完了之後
[00:22:23.500 --> 00:22:26.500]  有一些跟進和陪談
[00:22:26.500 --> 00:22:30.500]  因為那些教友就繼續追問
[00:22:30.500 --> 00:22:33.500]  哎呀 素羅 究竟是一回什麼事
[00:22:33.500 --> 00:22:35.500]  我有些地方不明白
[00:22:35.500 --> 00:22:38.500]  有些栽培個人談道的時間
[00:22:38.500 --> 00:22:41.500]  管會堂的人甚至無端再作出一個邀請
[00:22:41.500 --> 00:22:43.500]  說什麼下一個安息日
[00:22:43.500 --> 00:22:45.500]  你們再來講吧
[00:22:45.500 --> 00:22:48.500]  你看到好像是不是很順利
[00:22:48.500 --> 00:22:52.500]  在這個比西底的安提柯那裡
[00:22:52.500 --> 00:22:54.500]  反應很好
[00:22:54.500 --> 00:22:57.500]  但是當我們繼續看下去的時候
[00:22:57.500 --> 00:23:01.500]  我們就看到經文在44至52節
[00:23:01.500 --> 00:23:05.500]  其實是展述了一個人對福音反應的事實
[00:23:05.500 --> 00:23:08.500]  44節裡面就說到
[00:23:08.500 --> 00:23:10.500]  有很多人很想繼續聽
[00:23:10.500 --> 00:23:14.500]  很渴望領受更加多的真理
[00:23:14.500 --> 00:23:17.500]  但是45節裡面又告訴我們
[00:23:17.500 --> 00:23:20.500]  有人滿心的妒忌
[00:23:20.500 --> 00:23:23.500]  甚至挑唆當中
[00:23:23.500 --> 00:23:26.500]  在當中城市裡面的一些貴族
[00:23:26.500 --> 00:23:28.500]  一些有權勢的人
[00:23:28.500 --> 00:23:33.500]  要將素羅和巴拿巴趕走
[00:23:33.500 --> 00:23:35.500]  但是我們看到
[00:23:35.500 --> 00:23:37.500]  聖經這一章的結束
[00:23:37.500 --> 00:23:39.500]  第52節的時候
[00:23:39.500 --> 00:23:42.500]  我們會看到一段很有趣的技術
[00:23:42.500 --> 00:23:47.500]  門徒滿心歡樂喜樂
[00:23:47.500 --> 00:23:49.500]  又被聖靈充滿
[00:23:49.500 --> 00:23:52.500]  他是被趕走的
[00:23:52.500 --> 00:23:55.500]  是站不住腳的
[00:23:55.500 --> 00:23:57.500]  但是他們就很開心
[00:23:57.500 --> 00:24:00.500]  很喜樂地離開
[00:24:00.500 --> 00:24:04.500]  一個很獨特的結束
[00:24:04.500 --> 00:24:06.500]  多謝弟兄姊妹
[00:24:06.500 --> 00:24:08.500]  你陪我一起很快的
[00:24:08.500 --> 00:24:13.500]  看完這一章的聖經
[00:24:13.500 --> 00:24:16.500]  我們會進入到今天我的講章
[00:24:16.500 --> 00:24:19.500]  第三個大段落
[00:24:19.500 --> 00:24:21.500]  這個部分我會
[00:24:21.500 --> 00:24:23.500]  這樣去形容
[00:24:23.500 --> 00:24:24.500]  給了一個名字給他
[00:24:24.500 --> 00:24:27.500]  就是一個屬靈群體的行動指南
[00:24:27.500 --> 00:24:30.500]  當我想這個名字的時候
[00:24:30.500 --> 00:24:31.500]  我會這樣想
[00:24:31.500 --> 00:24:34.500]  會不會偉大了一點呢?
[00:24:34.500 --> 00:24:37.500]  其實這個也反映著
[00:24:37.500 --> 00:24:40.500]  我和很多弟兄姊妹之間的心態
[00:24:40.500 --> 00:24:43.500]  我不知道你會不會早上靈修
[00:24:43.500 --> 00:24:45.500]  讀經的時候
[00:24:45.500 --> 00:24:47.500]  或者查經的時候
[00:24:47.500 --> 00:24:49.500]  你心裡面也有一種渴望
[00:24:49.500 --> 00:24:52.500]  你讀完那一段篇章的聖經之後
[00:24:52.500 --> 00:24:56.500]  你很想在當中找到一些精要
[00:24:56.500 --> 00:24:59.500]  很想怎樣去學習
[00:24:59.500 --> 00:25:03.500]  怎樣去操練那些屬靈的指引
[00:25:03.500 --> 00:25:06.500]  但其實當我不斷地去看
[00:25:06.500 --> 00:25:08.500]  這一章的聖經的時候
[00:25:08.500 --> 00:25:09.500]  我就發覺
[00:25:09.500 --> 00:25:14.500]  有一些反其道而行的感受
[00:25:14.500 --> 00:25:17.500]  我嘗試用三點來和大家講一下
[00:25:17.500 --> 00:25:19.500]  為什麼我會有這樣的看法
[00:25:19.500 --> 00:25:21.500]  第一件事我會覺得
[00:25:21.500 --> 00:25:24.500]  在這一章的聖經裡面
[00:25:24.500 --> 00:25:29.500]  讓我看到門徒的屬靈生命的一些展現
[00:25:29.500 --> 00:25:30.500]  我們會觀察到
[00:25:30.500 --> 00:25:33.500]  安提柯教會這次領受的議長
[00:25:33.500 --> 00:25:36.500]  宣教的一個動力
[00:25:36.500 --> 00:25:39.500]  不是透過議會得到結論的
[00:25:39.500 --> 00:25:43.500]  他們在敬拜、禱告和禁食當中
[00:25:43.500 --> 00:25:45.500]  是領受這個議長
[00:25:45.500 --> 00:25:48.500]  並且他們整個群體都很意識到
[00:25:48.500 --> 00:25:51.500]  聖靈在他們當中工作
[00:25:51.500 --> 00:25:54.500]  但我同時必須要指出
[00:25:54.500 --> 00:25:58.500]  其實聖靈又會藉著議會的討論
[00:25:58.500 --> 00:25:59.500]  理性的分析
[00:25:59.500 --> 00:26:01.500]  去和我們講說話
[00:26:01.500 --> 00:26:03.500]  所以你要叫我
[00:26:03.500 --> 00:26:06.500]  得出一個通則
[00:26:06.500 --> 00:26:07.500]  就是說
[00:26:07.500 --> 00:26:10.500]  以後我們不再開會了
[00:26:10.500 --> 00:26:12.500]  我們香港浸信教會
[00:26:12.500 --> 00:26:13.500]  不用再開會了
[00:26:13.500 --> 00:26:14.500]  我們一起禱告
[00:26:14.500 --> 00:26:15.500]  一起敬拜
[00:26:15.500 --> 00:26:17.500]  就最重要了
[00:26:17.500 --> 00:26:19.500]  不要再開會了
[00:26:19.500 --> 00:26:21.500]  不是這樣的
[00:26:21.500 --> 00:26:25.500]  似乎司徒恆轉向我們展示了一幅圖畫
[00:26:25.500 --> 00:26:26.500]  讓我們看到
[00:26:26.500 --> 00:26:29.500]  其實有很多不同的處境下
[00:26:29.500 --> 00:26:32.500]  神都會介入其中
[00:26:32.500 --> 00:26:35.500]  你試想一下我們之前看過的經文
[00:26:35.500 --> 00:26:37.500]  哥尼留的異象
[00:26:37.500 --> 00:26:40.500]  比特先領受了
[00:26:40.500 --> 00:26:44.500]  然後慢慢地分散開去
[00:26:44.500 --> 00:26:48.500]  又或者當我們看到耶路撒冷會議的時候
[00:26:48.500 --> 00:26:51.500]  你會看到雅各、比特出來講話
[00:26:51.500 --> 00:26:53.500]  然後就一錘定音
[00:26:53.500 --> 00:26:56.500]  大家就明白我們應該前行的方向
[00:26:56.500 --> 00:26:58.500]  似乎在司徒恆轉裡面
[00:26:58.500 --> 00:27:02.500]  他展現了一個聖靈很活潑的工作
[00:27:02.500 --> 00:27:06.500]  信徒、門徒怎樣和聖靈彼此的配合
[00:27:06.500 --> 00:27:07.500]  信服他
[00:27:07.500 --> 00:27:10.500]  得出一個更加美麗的圖畫
[00:27:10.500 --> 00:27:11.500]  在這段經文裡面
[00:27:11.500 --> 00:27:15.500]  我比較深深地吸引我的地方
[00:27:15.500 --> 00:27:18.500]  就是看到門徒要對上主
[00:27:18.500 --> 00:27:22.500]  門徒與門徒之間的契合關係的重要性
[00:27:22.500 --> 00:27:24.500]  那種屬靈的操練
[00:27:24.500 --> 00:27:26.500]  是我們每一個門徒
[00:27:26.500 --> 00:27:29.500]  更加應該重視的一些價值觀念
[00:27:29.500 --> 00:27:31.500]  第二點想和大家去看的
[00:27:31.500 --> 00:27:33.500]  就是有關報導的策略
[00:27:33.500 --> 00:27:37.500]  同時我們有時看保羅的司徒恆轉
[00:27:37.500 --> 00:27:39.500]  看保羅的書信的時候
[00:27:39.500 --> 00:27:42.500]  我們都會很努力地欣賞保羅
[00:27:42.500 --> 00:27:45.500]  究竟他有些什麼報導的策略
[00:27:45.500 --> 00:27:47.500]  他有些什麼竅門
[00:27:47.500 --> 00:27:50.500]  我們值得去跟從他
[00:27:50.500 --> 00:27:52.500]  其實當我們去說
[00:27:52.500 --> 00:27:56.500]  有關要學保羅的報導策略的時候
[00:27:56.500 --> 00:28:00.500]  其實我們的心是在想些什麼呢?
[00:28:00.500 --> 00:28:02.500]  我就會問我自己
[00:28:02.500 --> 00:28:06.500]  我就會發現我自己通常會想些什麼呢?
[00:28:06.500 --> 00:28:08.500]  其實就是我懶
[00:28:08.500 --> 00:28:10.500]  其實我想找一些shortcut
[00:28:10.500 --> 00:28:12.500]  我想找一些法門
[00:28:12.500 --> 00:28:14.500]  是要快一點的
[00:28:14.500 --> 00:28:16.500]  你不要浪費那麼多時間
[00:28:16.500 --> 00:28:18.500]  要有效啊,要effective啊
[00:28:18.500 --> 00:28:20.500]  你不要在那裡磨啊
[00:28:20.500 --> 00:28:22.500]  快一點行不行啊
[00:28:22.500 --> 00:28:24.500]  其實我的心是在想這些東西
[00:28:24.500 --> 00:28:28.500]  是不是這個也是今天
[00:28:28.500 --> 00:28:32.500]  世俗化我們看成功的一種標準呢?
[00:28:32.500 --> 00:28:34.500]  我們今天說的成功
[00:28:34.500 --> 00:28:36.500]  是要贏到盡
[00:28:36.500 --> 00:28:37.500]  賺到盡
[00:28:37.500 --> 00:28:39.500]  我們要騙最多的like
[00:28:39.500 --> 00:28:41.500]  最多人喜歡我
[00:28:41.500 --> 00:28:45.500]  我們一定要走在美光燈的前面那裡
[00:28:45.500 --> 00:28:47.500]  如果不是這樣的話
[00:28:47.500 --> 00:28:49.500]  我很怕就會被淘汰
[00:28:49.500 --> 00:28:51.500]  我一定要有用啊
[00:28:51.500 --> 00:28:55.500]  但今天你試一下看回
[00:28:55.500 --> 00:28:57.500]  保羅的講章
[00:28:57.500 --> 00:28:59.500]  非常精彩
[00:28:59.500 --> 00:29:01.500]  因勢利導這樣
[00:29:01.500 --> 00:29:04.500]  明白到猶太群眾是一群什麼樣的人
[00:29:04.500 --> 00:29:07.500]  一步一步地解構尼塞亞的信息
[00:29:07.500 --> 00:29:09.500]  已經實現了在主耶穌身上
[00:29:09.500 --> 00:29:13.500]  非常精彩的福音的講論
[00:29:13.500 --> 00:29:15.500]  但你會發現
[00:29:15.500 --> 00:29:19.500]  其實不是所有的人都信主,是不是?
[00:29:19.500 --> 00:29:22.500]  有一些人都妒忌
[00:29:22.500 --> 00:29:24.500]  有一些人都排他
[00:29:24.500 --> 00:29:27.500]  如果從今天成功的角度去看
[00:29:27.500 --> 00:29:30.500]  似乎他不是真的很成功
[00:29:30.500 --> 00:29:35.500]  同時如果你看見這兩個宣教工場的經驗的話
[00:29:35.500 --> 00:29:38.500]  你可能會問一個問題
[00:29:38.500 --> 00:29:41.500]  為什麼保羅這麼有趣呢?
[00:29:41.500 --> 00:29:45.500]  在柏弗這個地方
[00:29:45.500 --> 00:29:48.500]  在居比路的時候
[00:29:48.500 --> 00:29:53.500]  他遇到敵對福音的巴耶穌的時候
[00:29:53.500 --> 00:29:55.500]  他做了什麼呢?
[00:29:55.500 --> 00:29:57.500]  他行了一個神蹟
[00:29:57.500 --> 00:29:59.500]  搞瞎了他
[00:29:59.500 --> 00:30:01.500]  來到這裡
[00:30:01.500 --> 00:30:05.500]  比西底的安提安也有些人搞亂
[00:30:05.500 --> 00:30:07.500]  為什麼他們不行神蹟
[00:30:07.500 --> 00:30:09.500]  又搞瞎你們
[00:30:09.500 --> 00:30:11.500]  你們真壞
[00:30:11.500 --> 00:30:13.500]  又沒有這樣做
[00:30:13.500 --> 00:30:15.500]  當然
[00:30:15.500 --> 00:30:17.500]  如果我們從歷史的這一個部分
[00:30:17.500 --> 00:30:19.500]  就是現在
[00:30:19.500 --> 00:30:22.500]  我們看回聖經的時代的時候
[00:30:22.500 --> 00:30:24.500]  我想也有很多聖經學者
[00:30:24.500 --> 00:30:26.500]  有很多演繹
[00:30:26.500 --> 00:30:28.500]  告訴我們
[00:30:28.500 --> 00:30:30.500]  可能因為他是走法術的緣故
[00:30:30.500 --> 00:30:32.500]  迷惑人心
[00:30:32.500 --> 00:30:36.500]  所以保羅就要行神蹟對付他
[00:30:36.500 --> 00:30:38.500]  我們可以有很多的原因
[00:30:38.500 --> 00:30:40.500]  去解釋這個現象
[00:30:40.500 --> 00:30:42.500]  但我更加覺得
[00:30:42.500 --> 00:30:45.500]  這段的篇章告訴我們
[00:30:45.500 --> 00:30:49.500]  聖靈和一班門徒怎樣去互動
[00:30:49.500 --> 00:30:52.500]  這一班的門徒願意信服真理
[00:30:52.500 --> 00:30:55.500]  他們努力的去實踐他們的領袖
[00:30:55.500 --> 00:30:59.500]  他們無論遇到任何的處境
[00:30:59.500 --> 00:31:01.500]  都堅心的信靠主
[00:31:01.500 --> 00:31:03.500]  聖經不斷描述
[00:31:03.500 --> 00:31:05.500]  聖靈充滿他們
[00:31:05.500 --> 00:31:08.500]  他們就學習在不同的處境裏
[00:31:08.500 --> 00:31:10.500]  去活用真理
[00:31:10.500 --> 00:31:12.500]  聖經的說話
[00:31:12.500 --> 00:31:14.500]  是恆久不變的
[00:31:14.500 --> 00:31:16.500]  是活潑的道
[00:31:16.500 --> 00:31:19.500]  這一幅的地圖
[00:31:19.500 --> 00:31:22.500]  是谷歌地圖
[00:31:22.500 --> 00:31:24.500]  剛才我們看的那些
[00:31:24.500 --> 00:31:26.500]  很多都是聖經的地圖
[00:31:26.500 --> 00:31:27.500]  但其實我也會想
[00:31:27.500 --> 00:31:30.500]  這幅地圖不就是現在的地圖嗎?
[00:31:30.500 --> 00:31:33.500]  這幅地圖是甚麼地圖呢?
[00:31:33.500 --> 00:31:35.500]  其實是
[00:31:35.500 --> 00:31:37.500]  過去安提阿
[00:31:37.500 --> 00:31:39.500]  已經改了名
[00:31:39.500 --> 00:31:41.500]  成為安塔基雅
[00:31:41.500 --> 00:31:43.500]  這個地方
[00:31:43.500 --> 00:31:46.500]  安塔基雅更加與哈塔伊
[00:31:46.500 --> 00:31:50.500]  結連成為一個更大的都市
[00:31:50.500 --> 00:31:52.500]  大到一個甚麼地步呢?
[00:31:52.500 --> 00:31:56.500]  是接壤現在的敘利亞
[00:31:56.500 --> 00:32:00.500]  這個安塔基雅
[00:32:00.500 --> 00:32:02.500]  這個大都市
[00:32:02.500 --> 00:32:04.500]  在現在
[00:32:04.500 --> 00:32:07.500]  同樣的面對很多嚴峻的挑戰
[00:32:07.500 --> 00:32:10.500]  在2015年11月的時候
[00:32:10.500 --> 00:32:13.500]  有聯合國的觀察員就指出
[00:32:13.500 --> 00:32:16.500]  他們看到有些安塔基雅的軍警
[00:32:16.500 --> 00:32:19.500]  他們驅趕那些敘利亞難民
[00:32:19.500 --> 00:32:21.500]  離開他們的城市
[00:32:21.500 --> 00:32:23.500]  趕回敘利亞當中
[00:32:23.500 --> 00:32:25.500]  我看到這段新聞的時候
[00:32:25.500 --> 00:32:27.500]  我心裏都覺得很難過
[00:32:27.500 --> 00:32:30.500]  為甚麼會這樣做呢?
[00:32:30.500 --> 00:32:32.500]  一早敘利亞就已經
[00:32:32.500 --> 00:32:34.500]  被宣佈了
[00:32:34.500 --> 00:32:37.500]  是一個全面的在戰爭狀態裏面
[00:32:37.500 --> 00:32:39.500]  那些是平民
[00:32:39.500 --> 00:32:42.500]  是需要逃離這個國境的
[00:32:42.500 --> 00:32:44.500]  其他周邊的國家
[00:32:44.500 --> 00:32:46.500]  是有義務的去收容
[00:32:46.500 --> 00:32:48.500]  當中裏面的難民
[00:32:48.500 --> 00:32:51.500]  但當我再去看
[00:32:51.500 --> 00:32:53.500]  多些有關的文件的時候
[00:32:53.500 --> 00:32:55.500]  我就看到
[00:32:55.500 --> 00:32:57.500]  原來土耳其
[00:32:57.500 --> 00:32:59.500]  到現在為止
[00:32:59.500 --> 00:33:04.500]  已經收留了190萬個敘利亞難民
[00:33:04.500 --> 00:33:07.500]  一個很龐大的數字
[00:33:07.500 --> 00:33:09.500]  有哪一個國家
[00:33:09.500 --> 00:33:11.500]  可以今天告訴我們
[00:33:11.500 --> 00:33:13.500]  我們收容190萬個難民
[00:33:13.500 --> 00:33:15.500]  而不動容呢?
[00:33:15.500 --> 00:33:18.500]  當然我也同時認為
[00:33:18.500 --> 00:33:20.500]  安塔基雅的軍警
[00:33:20.500 --> 00:33:22.500]  要驅趕那些難民是不對的
[00:33:22.500 --> 00:33:25.500]  但是當我們聆聽多些的時候
[00:33:25.500 --> 00:33:29.500]  可能我們會看到一個更加全面的圖畫
[00:33:29.500 --> 00:33:31.500]  還有弟兄姊妹
[00:33:31.500 --> 00:33:33.500]  安提柯的異議
[00:33:33.500 --> 00:33:37.500]  安提柯教會當日的活力和盼望
[00:33:37.500 --> 00:33:39.500]  到今天為止
[00:33:39.500 --> 00:33:41.500]  依然在延伸中
[00:33:41.500 --> 00:33:43.500]  安提柯的地方
[00:33:43.500 --> 00:33:47.500]  不是我們說的一個好像是外星的故事
[00:33:47.500 --> 00:33:51.500]  又或者是一個遠古博物館裏面的一個經歷
[00:33:51.500 --> 00:33:54.500]  在安塔基雅這個地方裏面
[00:33:54.500 --> 00:33:57.500]  依然還有一些基督徒
[00:33:57.500 --> 00:34:00.500]  依然還有教會在當中裏面
[00:34:00.500 --> 00:34:03.500]  奉耶穌基督的名去舉行聚會
[00:34:03.500 --> 00:34:07.500]  縱使他們被很多穆斯林的朋友包圍住都好
[00:34:07.500 --> 00:34:11.500]  他們依然學習延伸著這份愛心
[00:34:11.500 --> 00:34:14.500]  我們同樣的都可以想一想
[00:34:14.500 --> 00:34:17.500]  我們這一間百年的教會
[00:34:17.500 --> 00:34:20.500]  我們被稱為香港浸信教
[00:34:20.500 --> 00:34:23.500]  我們被稱為浸信教會之母的教會
[00:34:23.500 --> 00:34:26.500]  究竟我們還是擁抱著
[00:34:26.500 --> 00:34:29.500]  我們先賢做了很多偉大的功績
[00:34:29.500 --> 00:34:31.500]  很多愛心的彰顯
[00:34:31.500 --> 00:34:33.500]  還是我們都會想一想
[00:34:33.500 --> 00:34:35.500]  在此時此刻這個處境底下
[00:34:35.500 --> 00:34:37.500]  我們都有我們歷史的責任
[00:34:37.500 --> 00:34:39.500]  就好像安提柯一樣
[00:34:39.500 --> 00:34:41.500]  現在那裏的弟兄姊妹
[00:34:41.500 --> 00:34:43.500]  都竭力的去努力
[00:34:43.500 --> 00:34:45.500]  去將福音的傳開
[00:34:45.500 --> 00:34:49.500]  今天同樣我們在香港這個處境裏面
[00:34:49.500 --> 00:34:52.500]  我們都同樣有義務的這樣去做
[00:34:52.500 --> 00:34:54.500]  但當我最奇怪
[00:34:54.500 --> 00:34:56.500]  或在心裏面覺得最難過的
[00:34:56.500 --> 00:35:00.500]  如果我們在華文的互聯網的搜尋器
[00:35:00.500 --> 00:35:02.500]  例如谷歌這樣
[00:35:02.500 --> 00:35:04.500]  我們找安塔基亞的話
[00:35:04.500 --> 00:35:07.500]  你猜我們會找到些什麼呢?
[00:35:07.500 --> 00:35:10.500]  我們會找到頭那很多頁
[00:35:10.500 --> 00:35:14.500]  你都會想到是酒店和旅遊的資訊
[00:35:14.500 --> 00:35:16.500]  你再找深些
[00:35:16.500 --> 00:35:18.500]  你會找一些討論區的時候
[00:35:18.500 --> 00:35:20.500]  你會找到些什麼呢?
[00:35:20.500 --> 00:35:21.500]  就會有人問
[00:35:21.500 --> 00:35:24.500]  喂,究竟那裏安不安全呀?
[00:35:24.500 --> 00:35:27.500]  我去那裏玩,去吃,行不行呀?
[00:35:27.500 --> 00:35:31.500]  那裏的古蹟有沒有被破壞呀?
[00:35:31.500 --> 00:35:33.500]  當然我自己都想起
[00:35:33.500 --> 00:35:35.500]  旅行的時候都很興奮
[00:35:35.500 --> 00:35:37.500]  但我都會想一想
[00:35:37.500 --> 00:35:41.500]  真是珠門走肉臭,路有凍死骨
[00:35:41.500 --> 00:35:44.500]  在一個危難災荒的日子裏面
[00:35:44.500 --> 00:35:47.500]  我想我們不應該再想
[00:35:47.500 --> 00:35:52.500]  那個信仰是放在一個保鮮袋裏給我們參觀和評調
[00:35:52.500 --> 00:35:53.500]  來讓我們看到
[00:35:53.500 --> 00:35:56.500]  哎呀,很開心呀,我們看到安提拉教會
[00:35:56.500 --> 00:35:58.500]  這個古蹟是怎樣的
[00:35:58.500 --> 00:36:02.500]  其實教會就是一個充滿活力的生命體
[00:36:02.500 --> 00:36:05.500]  它並不是放在一個寶物
[00:36:05.500 --> 00:36:07.500]  放在一個古董箱裏面
[00:36:07.500 --> 00:36:10.500]  去給我們欣賞的一個部份
[00:36:10.500 --> 00:36:14.500]  第三樣東西
[00:36:14.500 --> 00:36:16.500]  我想和大家分享的
[00:36:16.500 --> 00:36:19.500]  就是教會的領袖
[00:36:19.500 --> 00:36:24.500]  如果我們看第十三章整章的聖經裏面
[00:36:24.500 --> 00:36:28.500]  其實有一些很微妙的描述
[00:36:28.500 --> 00:36:30.500]  我想和大家一起去看一下
[00:36:30.500 --> 00:36:33.500]  第十三章的第一節裏面
[00:36:33.500 --> 00:36:38.500]  去講到安提拉教會的幾位先知和教師的時候
[00:36:38.500 --> 00:36:40.500]  他就會描述
[00:36:40.500 --> 00:36:44.500]  領袖排名榜就是巴拿巴
[00:36:44.500 --> 00:36:47.500]  然後就是尼潔的西面
[00:36:47.500 --> 00:36:50.500]  到了十三章的七節的時候
[00:36:50.500 --> 00:36:52.500]  他就已經
[00:36:52.500 --> 00:36:57.500]  訴羅和巴拿巴遠赴居比路的情況
[00:36:57.500 --> 00:37:03.500]  經文裏面第七節就形容巴拿巴和訴羅
[00:37:03.500 --> 00:37:05.500]  巴拿巴是走先的
[00:37:05.500 --> 00:37:08.500]  接著到了第十三章的十三節
[00:37:08.500 --> 00:37:10.500]  就有些古怪了
[00:37:10.500 --> 00:37:11.500]  他是怎樣形容的呢
[00:37:11.500 --> 00:37:15.500]  保羅和他的同人
[00:37:15.500 --> 00:37:17.500]  這裏只有保羅
[00:37:17.500 --> 00:37:21.500]  還有他的同行者
[00:37:21.500 --> 00:37:24.500]  已經用了保羅排在前面
[00:37:24.500 --> 00:37:26.500]  如果我們繼續看的話
[00:37:26.500 --> 00:37:29.500]  就去到十三章四十三節的話
[00:37:29.500 --> 00:37:32.500]  你就會看到一個新的排序
[00:37:32.500 --> 00:37:33.500]  他就這樣說
[00:37:33.500 --> 00:37:40.500]  他說猶太人多有跟從保羅和巴拿巴
[00:37:40.500 --> 00:37:45.500]  排名就變成保羅走先
[00:37:45.500 --> 00:37:46.500]  巴拿巴排後
[00:37:46.500 --> 00:37:49.500]  當然今天你會覺得很自然
[00:37:49.500 --> 00:37:51.500]  我在心裏你都會覺得
[00:37:51.500 --> 00:37:53.500]  保羅當然厲害
[00:37:53.500 --> 00:37:54.500]  他是使徒
[00:37:54.500 --> 00:37:56.500]  聖經新約部分
[00:37:56.500 --> 00:37:58.500]  十二卷書是他寫的
[00:37:58.500 --> 00:37:59.500]  所以他馬首是瞻
[00:37:59.500 --> 00:38:01.500]  很平常
[00:38:01.500 --> 00:38:05.500]  但是我們又要回到歷史的那一點裏
[00:38:05.500 --> 00:38:07.500]  去看一看
[00:38:07.500 --> 00:38:09.500]  其實巴拿巴
[00:38:09.500 --> 00:38:11.500]  可以有很多原因
[00:38:11.500 --> 00:38:14.500]  不接納這個描述的
[00:38:14.500 --> 00:38:16.500]  我是誰呀
[00:38:16.500 --> 00:38:18.500]  我是巴拿巴
[00:38:18.500 --> 00:38:21.500]  使徒都叫我做勸慰之子
[00:38:21.500 --> 00:38:23.500]  我的名字厲害很多
[00:38:23.500 --> 00:38:25.500]  蘇羅是誰呢
[00:38:25.500 --> 00:38:28.500]  是我當日接納他
[00:38:28.500 --> 00:38:31.500]  他好像過街老鼠一樣
[00:38:31.500 --> 00:38:33.500]  門徒不接納他
[00:38:33.500 --> 00:38:35.500]  是我欣賞他
[00:38:35.500 --> 00:38:36.500]  保護他
[00:38:36.500 --> 00:38:38.500]  讓他成為我們分子之一
[00:38:38.500 --> 00:38:42.500]  他可以有很多的妒忌
[00:38:42.500 --> 00:38:45.500]  但是我們看見
[00:38:45.500 --> 00:38:47.500]  第十三章
[00:38:47.500 --> 00:38:49.500]  聖經之後
[00:38:49.500 --> 00:38:52.500]  使徒行傳繼續的篇幅裏面
[00:38:52.500 --> 00:38:54.500]  我們就見到只有
[00:38:54.500 --> 00:38:56.500]  保羅、巴拿巴
[00:38:56.500 --> 00:38:58.500]  保羅和另外一些人
[00:38:58.500 --> 00:39:01.500]  我們再見不到是巴拿巴擺先
[00:39:01.500 --> 00:39:04.500]  我們很明顯見到的
[00:39:04.500 --> 00:39:08.500]  就是巴拿巴看到保羅的恩慈
[00:39:08.500 --> 00:39:11.500]  保羅在宣教的事供上
[00:39:11.500 --> 00:39:13.500]  那種帶領的能力
[00:39:13.500 --> 00:39:17.500]  所以他很樂意地將這個帶領的角色
[00:39:17.500 --> 00:39:20.500]  擺在了保羅的身上
[00:39:20.500 --> 00:39:23.500]  當他去到居比路的時候
[00:39:23.500 --> 00:39:25.500]  他就看見聖靈充滿著
[00:39:25.500 --> 00:39:27.500]  他這位同行的弟兄
[00:39:27.500 --> 00:39:30.500]  在蘇羅身上充滿著那種大能
[00:39:30.500 --> 00:39:33.500]  他就叫那位巴耶穌合眼
[00:39:33.500 --> 00:39:36.500]  他又讓這位總督能夠明白福音
[00:39:36.500 --> 00:39:39.500]  當他去到比西底的安提阿的時候
[00:39:39.500 --> 00:39:42.500]  他就走出來在會堂當中
[00:39:42.500 --> 00:39:44.500]  有條不紊地講述
[00:39:44.500 --> 00:39:49.500]  有關耶穌基督的福音的大能
[00:39:49.500 --> 00:39:51.500]  我相信在這個時候
[00:39:51.500 --> 00:39:55.500]  他心裏一定很安慰
[00:39:55.500 --> 00:39:59.500]  巴拿巴看到在他的團隊當中
[00:39:59.500 --> 00:40:02.500]  有一位比他更加出色的報道者
[00:40:02.500 --> 00:40:06.500]  所以他很樂意地將領導的角色
[00:40:06.500 --> 00:40:09.500]  交給保羅
[00:40:09.500 --> 00:40:11.500]  今天我們再想想
[00:40:11.500 --> 00:40:16.500]  我們怎樣培育教會的新的領袖
