
[00:00:00.000 --> 00:00:07.000]  我是筲箕灣鎮信會的五十年前的牧師
[00:21:00.000 --> 00:21:02.000]  後來就升天
[00:21:02.000 --> 00:21:04.000]  往外揚的右邊
[00:21:08.000 --> 00:21:09.000]  我將那些是
[00:21:09.000 --> 00:21:12.000]  筲箕灣朕信會發生的事
[00:21:12.000 --> 00:21:13.000]  告訴你
[00:21:13.000 --> 00:21:14.000]  還有一次
[00:21:14.000 --> 00:21:16.000]  還有一次
[00:21:16.000 --> 00:21:19.000]  有人因為他家人
[00:21:19.000 --> 00:21:21.000]  信耶穌
[00:21:21.000 --> 00:21:23.000]  拿著兩把刀來見我
[00:21:23.000 --> 00:21:30.000]  我的子女不可以信耶穌
[00:21:30.000 --> 00:21:32.000]  牧師你放過他吧
[00:21:32.000 --> 00:21:34.000]  我說不行
[00:21:34.000 --> 00:21:36.000]  我的心很害怕
[00:21:37.000 --> 00:21:39.000]  我祈禱神啊求你的幫助
[00:21:39.000 --> 00:21:41.000]  一把刀不得了
[00:21:41.000 --> 00:21:46.000]  現在是姐妹
[00:21:46.000 --> 00:21:50.000]  放下刀
[00:21:50.000 --> 00:21:52.000]  我說感謝主耶穌
[00:21:52.000 --> 00:21:54.000]  還有什麼神蹟呢
[00:21:54.000 --> 00:21:55.000]  有
[00:21:55.000 --> 00:21:57.000]  有一次本來我講道
[00:21:57.000 --> 00:21:59.000]  突然間
[00:21:59.000 --> 00:22:01.000]  心很不安樂
[00:22:01.000 --> 00:22:03.000]  我祈禱
[00:22:03.000 --> 00:22:06.000]  神說人家請你講道
[00:22:06.000 --> 00:22:07.000]  去柴灣吧
[00:22:07.000 --> 00:22:09.000]  於是我就去柴灣講道
[00:22:09.000 --> 00:22:11.000]  誰知在崇拜的時候
[00:22:11.000 --> 00:22:13.000]  有一個
[00:22:13.000 --> 00:22:15.000]  婦人
[00:22:15.000 --> 00:22:17.000]  我不知道她是姐妹還是
[00:22:17.000 --> 00:22:20.000]  走來拆我的桌子
[00:22:20.000 --> 00:22:22.000]  你的牧師在哪裡
[00:22:22.000 --> 00:22:23.000]  你的牧師在哪裡
[00:22:23.000 --> 00:22:26.000]  我回來
[00:22:26.000 --> 00:22:27.000]  知道
[00:22:27.000 --> 00:22:29.000]  神蹟
[00:22:29.000 --> 00:22:30.000]  神蹟
[00:22:30.000 --> 00:22:31.000]  很微小
[00:22:31.000 --> 00:22:33.000]  這麼巧
[00:22:33.000 --> 00:22:34.000]  你不信
[00:22:34.000 --> 00:22:36.000]  就發生這麼巧
[00:22:36.000 --> 00:22:39.000]  我今天準備講故事
[00:22:39.000 --> 00:22:41.000]  我再講一下那些
[00:22:41.000 --> 00:22:43.000]  不在筲箕灣的故事
[00:22:43.000 --> 00:22:46.000]  我為什麼信耶穌呢
[00:22:46.000 --> 00:22:50.000]  我最深信耶穌的時候
[00:22:50.000 --> 00:22:53.000]  就是我和耶穌見面的時候
[00:22:53.000 --> 00:22:57.000]  有些韓國的教會
[00:22:57.000 --> 00:23:01.000]  它不和那些教友受罪
[00:23:02.000 --> 00:23:04.000]  除非他見過耶穌
[00:23:04.000 --> 00:23:06.000]  那樣
[00:23:06.000 --> 00:23:10.000]  我就在美國針灸
[00:23:10.000 --> 00:23:11.000]  因為我哮喘
[00:23:11.000 --> 00:23:15.000]  所以你們有沒有人需要針灸呢
[00:23:15.000 --> 00:23:17.000]  祝福你
[00:23:17.000 --> 00:23:19.000]  為什麼呢
[00:23:19.000 --> 00:23:22.000]  如果你要針灸的時候
[00:23:22.000 --> 00:23:25.000]  你不要忘記傳福音
[00:23:25.000 --> 00:23:27.000]  為什麼
[00:23:27.000 --> 00:23:28.000]  因為旁邊的床
[00:23:28.000 --> 00:23:30.000]  它不能走
[00:23:31.000 --> 00:23:32.000]  你說信耶穌
[00:23:32.000 --> 00:23:33.000]  不信我走了
[00:23:33.000 --> 00:23:34.000]  不行
[00:23:34.000 --> 00:23:35.000]  因為它針灸
[00:23:35.000 --> 00:23:36.000]  針在旁邊
[00:23:36.000 --> 00:23:38.000]  針在那裡
[00:23:38.000 --> 00:23:39.000]  它不喜歡
[00:23:39.000 --> 00:23:40.000]  它也要聽你的話
[00:23:40.000 --> 00:23:43.000]  你不斷講耶穌
[00:23:43.000 --> 00:23:44.000]  不斷講耶穌
[00:23:44.000 --> 00:23:45.000]  你不說行不行
[00:23:45.000 --> 00:23:46.000]  不行
[00:23:46.000 --> 00:23:47.000]  你走吧
[00:23:47.000 --> 00:23:48.000]  我又不能走
[00:23:48.000 --> 00:23:52.000]  有一個韓國的飛機師
[00:23:52.000 --> 00:23:54.000]  坐在我旁邊
[00:23:54.000 --> 00:23:57.000]  我跟他說耶穌
[00:23:57.000 --> 00:24:00.000]  他說我相信
[00:24:00.000 --> 00:24:04.000]  但是我韓國的牧師不贊成
[00:24:04.000 --> 00:24:06.000]  我太太也不贊成
[00:24:06.000 --> 00:24:07.000]  為什麼呢
[00:24:07.000 --> 00:24:09.000]  原來那個教會說
[00:24:09.000 --> 00:24:11.000]  你不見過耶穌
[00:24:11.000 --> 00:24:13.000]  就不是信耶穌
[00:24:13.000 --> 00:24:15.000]  我這麼多三年
[00:24:15.000 --> 00:24:17.000]  我都未曾見過耶穌
[00:24:17.000 --> 00:24:19.000]  是嗎
[00:24:19.000 --> 00:24:20.000]  是啊
[00:24:20.000 --> 00:24:22.000]  所以我太太不准我受罪
[00:24:22.000 --> 00:24:25.000]  我現在也不是基督徒
[00:24:25.000 --> 00:24:28.000]  我說我告訴你行不行
[00:24:28.000 --> 00:24:29.000]  行
[00:24:29.000 --> 00:24:30.000]  因為祂不能走
[00:24:30.000 --> 00:24:32.000]  我不能聽
[00:24:32.000 --> 00:24:33.000]  我就說
[00:24:33.000 --> 00:24:36.000]  你相信耶穌
[00:24:36.000 --> 00:24:38.000]  你的心會平安
[00:24:38.000 --> 00:24:42.000]  你的生命會很光彩
[00:24:42.000 --> 00:24:44.000]  那你就什麼
[00:24:44.000 --> 00:24:46.000]  你有什麼要求
[00:24:46.000 --> 00:24:47.000]  神答應你
[00:24:47.000 --> 00:24:49.000]  這個就是神的
[00:24:49.000 --> 00:24:50.000]  與你
[00:24:50.000 --> 00:24:52.000]  於是我教他
[00:24:52.000 --> 00:24:54.000]  第二天
[00:24:54.000 --> 00:24:56.000]  他真的跟著我的說話
[00:24:57.000 --> 00:24:59.000]  我見到光了
[00:24:59.000 --> 00:25:01.000]  耶穌答應我做事
[00:25:01.000 --> 00:25:03.000]  我見過耶穌了
[00:25:03.000 --> 00:25:05.000]  那你告訴你太太吧
[00:25:05.000 --> 00:25:08.000]  他馬上就叫醫生
[00:25:08.000 --> 00:25:10.000]  快點拿針回家
[00:25:10.000 --> 00:25:11.000]  告訴太太
[00:25:11.000 --> 00:25:13.000]  我見過耶穌了
[00:25:13.000 --> 00:25:14.000]  太太說
[00:25:14.000 --> 00:25:15.000]  好吧
[00:25:15.000 --> 00:25:17.000]  我帶你去見牧師
[00:25:17.000 --> 00:25:18.000]  好
[00:25:18.000 --> 00:25:19.000]  還有一件事
[00:25:19.000 --> 00:25:21.000]  我怎麼見到神蹟呢
[00:25:21.000 --> 00:25:23.000]  各位我今天講故事
[00:25:23.000 --> 00:25:24.000]  講講故事
[00:25:24.000 --> 00:25:27.000]  稍後我教你怎麼見到神蹟
[00:25:27.000 --> 00:25:30.000]  我還沒相信耶穌
[00:25:30.000 --> 00:25:33.000]  想相信張儀的時候
[00:25:33.000 --> 00:25:36.000]  我知道耶穌是誰
[00:25:36.000 --> 00:25:38.000]  但是我不知道
[00:25:38.000 --> 00:25:40.000]  我真的可以見到祂
[00:25:40.000 --> 00:25:43.000]  我們團契
[00:25:43.000 --> 00:25:44.000]  青年團契
[00:25:44.000 --> 00:25:45.000]  我們開報道會
[00:25:45.000 --> 00:25:48.000]  我們請謝志偉博士
[00:25:48.000 --> 00:25:49.000]  回來講道
[00:25:49.000 --> 00:25:52.000]  謝志偉當時
[00:25:52.000 --> 00:25:54.000]  跟我這麼大
[00:25:54.000 --> 00:25:56.000]  今年慶祝他九十歲生日
[00:25:56.000 --> 00:25:59.000]  你認不認識謝志偉博士
[00:25:59.000 --> 00:26:03.000]  我叫他哥哥
[00:26:03.000 --> 00:26:04.000]  我九十歲
[00:26:04.000 --> 00:26:05.000]  他九十歲
[00:26:05.000 --> 00:26:07.000]  誰知道
[00:26:07.000 --> 00:26:09.000]  開報道會的時候
[00:26:09.000 --> 00:26:10.000]  大雨
[00:26:10.000 --> 00:26:13.000]  三天三夜沒停過大雨
[00:26:13.000 --> 00:26:16.000]  我們就上祈禱室祈禱
[00:26:16.000 --> 00:26:18.000]  我說
[00:26:18.000 --> 00:26:20.000]  神啊你是活著
[00:26:20.000 --> 00:26:22.000]  你叫雨停行不行啊
[00:26:22.000 --> 00:26:27.000]  說笑嗎
[00:26:27.000 --> 00:26:29.000]  三天三夜下雨
[00:26:29.000 --> 00:26:31.000]  立刻停嗎
[00:26:31.000 --> 00:26:33.000]  我們祈禱
[00:26:33.000 --> 00:26:34.000]  我們十幾人祈禱
[00:26:34.000 --> 00:26:36.000]  祈禱完了
[00:26:36.000 --> 00:26:38.000]  他們下去開報道會了
[00:26:38.000 --> 00:26:41.000]  剩下我一個在祈禱室
[00:26:41.000 --> 00:26:44.000]  你猜發生什麼事呢
[00:26:44.000 --> 00:26:47.000]  好像以利亞一樣
[00:26:47.000 --> 00:26:50.000]  微小的記號
[00:26:50.000 --> 00:26:53.000]  微小的聲音
[00:26:53.000 --> 00:26:55.000]  陳德全
[00:26:55.000 --> 00:26:58.000]  你伸出手來
[00:26:58.000 --> 00:27:01.000]  你指示天上的黑雲
[00:27:01.000 --> 00:27:05.000]  我指示
[00:27:05.000 --> 00:27:06.000]  我很怪
[00:27:06.000 --> 00:27:07.000]  指示
[00:27:07.000 --> 00:27:09.000]  你叫他走
[00:27:09.000 --> 00:27:12.000]  你叫他走
[00:27:12.000 --> 00:27:14.000]  於是我就
[00:27:14.000 --> 00:27:15.000]  走
[00:27:15.000 --> 00:27:16.000]  不走的
[00:27:16.000 --> 00:27:17.000]  走
[00:27:17.000 --> 00:27:19.000]  走那裡
[00:27:19.000 --> 00:27:20.000]  咦
[00:27:20.000 --> 00:27:21.000]  舊雲動
[00:27:21.000 --> 00:27:22.000]  走那裡
[00:27:22.000 --> 00:27:23.000]  舊雲動
[00:27:23.000 --> 00:27:24.000]  走那裡
[00:27:24.000 --> 00:27:27.000]  舊雲真的走
[00:27:27.000 --> 00:27:29.000]  雨就停了
[00:27:29.000 --> 00:27:32.000]  那些人就走來報道會
[00:27:32.000 --> 00:27:34.000]  我怎樣
[00:27:34.000 --> 00:27:36.000]  如果你是我會怎樣
[00:27:36.000 --> 00:27:40.000]  我整個癱瘓
[00:27:40.000 --> 00:27:42.000]  躺在地上
[00:27:42.000 --> 00:27:44.000]  好像以塞亞一樣
[00:27:46.000 --> 00:27:48.000]  主啊我是個罪人
[00:27:48.000 --> 00:27:50.000]  我的毛骨全凍出來
[00:27:50.000 --> 00:27:54.000]  你遇見神
[00:27:54.000 --> 00:27:56.000]  你見到神蹟
[00:27:56.000 --> 00:27:59.000]  因為神是活著
[00:27:59.000 --> 00:28:01.000]  除非
[00:28:01.000 --> 00:28:03.000]  耶穌是大砲王
[00:28:03.000 --> 00:28:05.000]  大話精
[00:28:05.000 --> 00:28:06.000]  他亂擋
[00:28:06.000 --> 00:28:07.000]  但是說
[00:28:07.000 --> 00:28:08.000]  他死了
[00:28:08.000 --> 00:28:09.000]  他說他自己活著
[00:28:09.000 --> 00:28:10.000]  如果不是
[00:28:10.000 --> 00:28:12.000]  他是真的活著
[00:28:12.000 --> 00:28:14.000]  但是為什麼我見不到他
[00:28:14.000 --> 00:28:16.000]  為什麼我看不到神蹟
[00:28:16.000 --> 00:28:18.000]  是因為李小信
[00:28:18.000 --> 00:28:21.000]  弟兄姐妹
[00:28:21.000 --> 00:28:23.000]  牧師
[00:28:23.000 --> 00:28:25.000]  你是在說異端嗎
[00:28:25.000 --> 00:28:26.000]  不是
[00:28:26.000 --> 00:28:28.000]  我是在說我親身
[00:28:28.000 --> 00:28:30.000]  經驗的事
[00:28:30.000 --> 00:28:32.000]  我再說一件事
[00:28:32.000 --> 00:28:34.000]  我就再教你怎樣
[00:28:34.000 --> 00:28:35.000]  見到神蹟
[00:28:35.000 --> 00:28:37.000]  一件什麼事呢
[00:28:37.000 --> 00:28:40.000]  就是我在美國建禮拜堂
[00:28:40.000 --> 00:28:42.000]  我建禮拜堂
[00:28:42.000 --> 00:28:44.000]  不是在小小一間的禮拜堂
[00:28:44.000 --> 00:28:47.000]  我是在像你們這麼大一間的禮拜堂
[00:28:47.000 --> 00:28:52.000]  有多少錢呢
[00:28:52.000 --> 00:28:55.000]  我們只有六千元
[00:28:55.000 --> 00:28:58.000]  很多六千元美金
[00:28:58.000 --> 00:29:01.000]  六百四千八
[00:29:01.000 --> 00:29:04.000]  有七千元
[00:29:04.000 --> 00:29:08.000]  四千八元港幣建禮拜堂
[00:29:08.000 --> 00:29:10.000]  你見過沒有
[00:29:12.000 --> 00:29:14.000]  如果沒有上帝
[00:29:14.000 --> 00:29:16.000]  我沒可能
[00:29:16.000 --> 00:29:19.000]  拿著四千元
[00:29:19.000 --> 00:29:20.000]  六百
[00:29:20.000 --> 00:29:22.000]  六百四千八
[00:29:22.000 --> 00:29:24.000]  四千元建一間
[00:29:24.000 --> 00:29:26.000]  十八尺高
[00:29:26.000 --> 00:29:29.000]  六千尺的禮拜堂
[00:29:29.000 --> 00:29:35.000]  我們祈禱
[00:29:35.000 --> 00:29:37.000]  於是我們找一幫
[00:29:37.000 --> 00:29:39.000]  一幫人一起祈禱
[00:29:39.000 --> 00:29:42.000]  多少人呢 我們的教會當時只有九個人
[00:29:42.000 --> 00:29:46.000]  九個人拿著六千元
[00:29:46.000 --> 00:29:48.000]  建六千尺
[00:29:48.000 --> 00:29:52.000]  後來保險公司
[00:29:52.000 --> 00:29:55.000]  給我們保險一百二十萬
[00:29:55.000 --> 00:29:57.000]  值一百二十萬的禮拜堂
[00:29:57.000 --> 00:29:59.000]  可不可能呢
[00:29:59.000 --> 00:30:02.000]  你說可不可能
[00:30:02.000 --> 00:30:06.000]  你拿六千元買一間屋可以嗎
[00:30:07.000 --> 00:30:09.000]  不行
[00:30:09.000 --> 00:30:11.000]  神是活的
[00:30:11.000 --> 00:30:14.000]  於是上帝行很多神蹟
[00:30:14.000 --> 00:30:16.000]  當我們答應
[00:30:16.000 --> 00:30:18.000]  跪地對神說
[00:30:18.000 --> 00:30:20.000]  我願意順服
[00:30:20.000 --> 00:30:22.000]  我建禮拜堂
[00:30:22.000 --> 00:30:24.000]  於是我們一幫弟兄姊妹
[00:30:24.000 --> 00:30:26.000]  手連著手
[00:30:26.000 --> 00:30:28.000]  向神說
[00:30:28.000 --> 00:30:30.000]  好 我們願意
[00:30:30.000 --> 00:30:33.000]  第一件事我們找地方
[00:30:33.000 --> 00:30:35.000]  建禮拜堂
[00:30:35.000 --> 00:30:38.000]  於是我們找到最便宜的地
[00:30:38.000 --> 00:30:40.000]  人家用來耕田
[00:30:40.000 --> 00:30:43.000]  當我們想買的時候
[00:30:43.000 --> 00:30:45.000]  神這塊地就是
[00:30:45.000 --> 00:30:47.000]  我們的應許地
[00:30:47.000 --> 00:30:50.000]  誰知有架飛機飛過
[00:30:50.000 --> 00:30:53.000]  那些農藥灑到我們全身都是
[00:30:53.000 --> 00:30:56.000]  如果將來禮拜堂
[00:30:56.000 --> 00:30:58.000]  天天有飛機飛過
[00:30:58.000 --> 00:30:59.000]  灑那些農藥灑到我們
[00:30:59.000 --> 00:31:00.000]  不行 不行 不行
[00:31:00.000 --> 00:31:03.000]  因此我們慢慢
[00:31:03.000 --> 00:31:04.000]  買了一間禮拜堂
[00:31:05.000 --> 00:31:06.000]  有一塊地
[00:31:06.000 --> 00:31:07.000]  那塊地
[00:31:07.000 --> 00:31:09.000]  本來是值
[00:31:09.000 --> 00:31:14.000]  二萬多元
[00:31:14.000 --> 00:31:15.000]  二萬多元
[00:31:15.000 --> 00:31:17.000]  二萬多元美金
[00:31:17.000 --> 00:31:18.000]  當時
[00:31:18.000 --> 00:31:19.000]  三十年前
[00:31:19.000 --> 00:31:20.000]  四十年前
[00:31:20.000 --> 00:31:22.000]  但是
[00:31:22.000 --> 00:31:24.000]  不肯減價
[00:31:24.000 --> 00:31:25.000]  我們
[00:31:25.000 --> 00:31:26.000]  好 我們跪地祈禱
[00:31:26.000 --> 00:31:28.000]  於是那些
[00:31:28.000 --> 00:31:30.000]  業主告訴我們
[00:31:30.000 --> 00:31:32.000]  我十萬
[00:31:32.000 --> 00:31:34.000]  十二萬賣給你
[00:31:34.000 --> 00:31:36.000]  二十萬都不賣
[00:31:36.000 --> 00:31:38.000]  十二萬都賣給我們
[00:31:38.000 --> 00:31:39.000]  我們
[00:31:39.000 --> 00:31:41.000]  感謝主 感謝主
[00:31:41.000 --> 00:31:44.000]  因此一直看見上帝
[00:31:44.000 --> 00:31:46.000]  上帝與我們同在
[00:31:46.000 --> 00:31:50.000]  我們不懂挖地
[00:31:50.000 --> 00:31:52.000]  不懂建
[00:31:52.000 --> 00:31:54.000]  屋的根基
[00:31:54.000 --> 00:31:57.000]  要請人挖地
[00:31:57.000 --> 00:31:59.000]  我們沒錢
[00:31:59.000 --> 00:32:00.000]  我們只有六千元
[00:32:00.000 --> 00:32:02.000]  甚至有奉獻
[00:32:02.000 --> 00:32:04.000]  奉獻了幾百幾百
[00:32:04.000 --> 00:32:07.000]  誰知道工程行
[00:32:07.000 --> 00:32:09.000]  派人來見我們
[00:32:09.000 --> 00:32:11.000]  他說 牧師
[00:32:11.000 --> 00:32:13.000]  你可不可以不給錢
[00:32:13.000 --> 00:32:16.000]  我求你不給錢
[00:32:16.000 --> 00:32:18.000]  有沒有這樣的事
[00:32:18.000 --> 00:32:19.000]  如果你想知道
[00:32:19.000 --> 00:32:21.000]  我介紹公司給你
[00:32:21.000 --> 00:32:24.000]  為甚麼呢
[00:32:24.000 --> 00:32:26.000]  因為你祈禱
[00:32:26.000 --> 00:32:28.000]  不是 他不是這樣說
[00:32:28.000 --> 00:32:30.000]  因為我今年
[00:32:30.000 --> 00:32:31.000]  上帝
[00:32:31.000 --> 00:32:33.000]  我賺錢賺得太多
[00:32:33.000 --> 00:32:36.000]  如果我收到你那幾萬元
[00:32:36.000 --> 00:32:39.000]  我要給幾萬元給政府
[00:32:39.000 --> 00:32:43.000]  如果我不收你幾萬元
[00:32:43.000 --> 00:32:46.000]  並且當你奉獻幾萬元給你
[00:32:46.000 --> 00:32:48.000]  我又拿回幾萬元
[00:32:48.000 --> 00:32:52.000]  一前一後我又拿回十萬元
[00:32:52.000 --> 00:32:55.000]  建築公司我拿回十萬元
[00:32:55.000 --> 00:32:57.000]  我當然不收你錢
[00:32:57.000 --> 00:32:59.000]  上帝的行嗎
[00:32:59.000 --> 00:33:01.000]  上帝的行嗎 行啊
[00:33:01.000 --> 00:33:04.000]  好偶然啊
[00:33:04.000 --> 00:33:05.000]  不是偶然
[00:33:05.000 --> 00:33:06.000]  兩次
[00:33:06.000 --> 00:33:09.000]  兩次的建築公司
[00:33:09.000 --> 00:33:10.000]  我們祈禱之後
[00:33:10.000 --> 00:33:12.000]  他不收我們錢
[00:33:12.000 --> 00:33:17.000]  你說我們怎樣
[00:33:17.000 --> 00:33:21.000]  我就是全身都毛骨悚然
[00:33:21.000 --> 00:33:24.000]  如果你見到耶穌
[00:33:24.000 --> 00:33:26.000]  你都是這樣
[00:33:26.000 --> 00:33:28.000]  全身都毛骨悚然
[00:33:28.000 --> 00:33:29.000]  主啊
[00:33:29.000 --> 00:33:31.000]  你真的在這裡
[00:33:31.000 --> 00:33:35.000]  我們基督徒有這樣的權利
[00:33:35.000 --> 00:33:37.000]  又有這樣的義務
[00:33:37.000 --> 00:33:39.000]  去見到神跡
[00:33:39.000 --> 00:33:40.000]  見到那個Sign
[00:33:40.000 --> 00:33:43.000]  如果你真的認識耶穌
[00:33:43.000 --> 00:33:45.000]  你真的和耶穌同活
[00:33:45.000 --> 00:33:48.000]  好像今早我說的那堂道那樣
[00:33:48.000 --> 00:33:51.000]  你真的練了元首基督
[00:33:51.000 --> 00:33:54.000]  你有權利見到耶穌
[00:33:54.000 --> 00:33:58.000]  耶穌就有留下一些記號
[00:33:58.000 --> 00:34:01.000]  讓你看到祂是與你同在
[00:34:01.000 --> 00:34:03.000]  那我怎樣可以呢
[00:34:03.000 --> 00:34:06.000]  請大家聽我說
[00:34:06.000 --> 00:34:09.000]  你想見到耶穌
[00:34:09.000 --> 00:34:11.000]  我教你
[00:34:11.000 --> 00:34:12.000]  聖經教你
[00:34:12.000 --> 00:34:13.000]  第一
[00:34:13.000 --> 00:34:14.000]  祈禱
[00:34:14.000 --> 00:34:18.000]  真是祈禱
[00:34:18.000 --> 00:34:20.000]  有些祈禱
[00:34:21.000 --> 00:34:24.000]  好像有些人
[00:34:24.000 --> 00:34:25.000]  牧師啊
[00:34:25.000 --> 00:34:27.000]  和我祈禱吧
[00:34:27.000 --> 00:34:29.000]  我要骨痛
[00:34:29.000 --> 00:34:30.000]  好啦好啦
[00:34:30.000 --> 00:34:31.000]  我為你祈禱
[00:34:31.000 --> 00:34:32.000]  回去都不記得
[00:34:32.000 --> 00:34:33.000]  我試過了
[00:34:33.000 --> 00:34:36.000]  我試過在一間大學那裡
[00:34:36.000 --> 00:34:38.000]  那些人找牧師
[00:34:38.000 --> 00:34:39.000]  找我祈禱
[00:34:39.000 --> 00:34:40.000]  我說
[00:34:40.000 --> 00:34:42.000]  牧師啊
[00:34:42.000 --> 00:34:44.000]  我考試
[00:34:44.000 --> 00:34:46.000]  今次那個
[00:34:46.000 --> 00:34:48.000]  生物什麼
[00:34:48.000 --> 00:34:50.000]  生物化學
[00:34:50.000 --> 00:34:53.000]  那個教授是殺人王
[00:34:53.000 --> 00:34:55.000]  一考試他一定壞
[00:34:55.000 --> 00:34:57.000]  那你為我祈禱吧
[00:34:57.000 --> 00:34:58.000]  我說
[00:34:58.000 --> 00:34:59.000]  是不是啊
[00:34:59.000 --> 00:35:00.000]  是啊
[00:35:00.000 --> 00:35:01.000]  於是我們倆
[00:35:01.000 --> 00:35:02.000]  真的跪下祈禱
[00:35:02.000 --> 00:35:05.000]  我好狠切祈禱
[00:35:05.000 --> 00:35:07.000]  祈禱之後
[00:35:07.000 --> 00:35:08.000]  他們考試
[00:35:08.000 --> 00:35:09.000]  兩個禮拜
[00:35:09.000 --> 00:35:10.000]  嗯
[00:35:10.000 --> 00:35:12.000]  沒聲氣的
[00:35:12.000 --> 00:35:14.000]  後來我見他
[00:35:14.000 --> 00:35:15.000]  怎樣啊
[00:35:15.000 --> 00:35:17.000]  考試考得怎樣啊
[00:35:17.000 --> 00:35:18.000]  我說
[00:35:18.000 --> 00:35:19.000]  好啊
[00:35:19.000 --> 00:35:21.000]  那不見你說的
[00:35:21.000 --> 00:35:22.000]  是嗎
[00:35:22.000 --> 00:35:23.000]  你找我祈禱嘛
[00:35:23.000 --> 00:35:24.000]  是嗎
[00:35:24.000 --> 00:35:25.000]  我找過你祈禱嗎
[00:35:25.000 --> 00:35:26.000]  啊
[00:35:26.000 --> 00:35:27.000]  我不記得了
[00:35:27.000 --> 00:35:29.000]  好多人都是這樣
[00:35:29.000 --> 00:35:30.000]  祈禱呢
[00:35:30.000 --> 00:35:32.000]  有事的時候
[00:35:32.000 --> 00:35:33.000]  就拼命祈禱
[00:35:33.000 --> 00:35:34.000]  但是呢
[00:35:34.000 --> 00:35:35.000]  試過呈獻
[00:35:35.000 --> 00:35:36.000]  他都不記得
[00:35:36.000 --> 00:35:39.000]  根本都不是用心去祈禱
[00:35:39.000 --> 00:35:42.000]  有些人呢
[00:35:42.000 --> 00:35:44.000]  祈禱是怎樣呢
[00:35:44.000 --> 00:35:47.000]  我有一次我去看針灸
[00:35:47.000 --> 00:35:49.000]  我看了針灸
[00:35:49.000 --> 00:35:51.000]  那個醫生呢
[00:35:51.000 --> 00:35:54.000]  是大陸的不良分子
[00:35:54.000 --> 00:35:57.000]  我走到美國針灸
[00:35:57.000 --> 00:36:00.000]  未曾下針之前
[00:36:00.000 --> 00:36:01.000]  他說
[00:36:01.000 --> 00:36:02.000]  原來你是牧師啊
[00:36:02.000 --> 00:36:03.000]  我說
[00:36:03.000 --> 00:36:04.000]  是啊
[00:36:04.000 --> 00:36:05.000]  你是否想修信一點
[00:36:05.000 --> 00:36:06.000]  不是啊
[00:36:06.000 --> 00:36:08.000]  如果呢
[00:36:08.000 --> 00:36:10.000]  我明天放假
[00:36:10.000 --> 00:36:12.000]  我去領路賭錢
[00:36:12.000 --> 00:36:15.000]  你為我祈禱
[00:36:15.000 --> 00:36:16.000]  贏了呢
[00:36:16.000 --> 00:36:19.000]  我十一奉獻
[00:36:19.000 --> 00:36:20.000]  哇
[00:36:20.000 --> 00:36:21.000]  真是很闊綽
[00:36:21.000 --> 00:36:24.000]  他又知道十一奉獻
[00:36:24.000 --> 00:36:28.000]  有些人是這樣祈禱
[00:36:28.000 --> 00:36:29.000]  啊
[00:36:29.000 --> 00:36:31.000]  如果你有什麼給我呢
[00:36:31.000 --> 00:36:32.000]  十一奉獻
[00:36:32.000 --> 00:36:34.000]  我是少主啊
[00:36:34.000 --> 00:36:36.000]  我是幻神啊
[00:36:36.000 --> 00:36:40.000]  上帝不吃那一套
[00:36:40.000 --> 00:36:42.000]  上帝要用心靈
[00:36:42.000 --> 00:36:43.000]  誠實
[00:36:43.000 --> 00:36:46.000]  很狠切的
[00:36:46.000 --> 00:36:48.000]  用你的膝蓋
[00:36:48.000 --> 00:36:50.000]  祈禱
[00:36:50.000 --> 00:36:52.000]  神啊
[00:36:52.000 --> 00:36:55.000]  我們要蓋禮拜堂
[00:36:55.000 --> 00:36:57.000]  我們沒有錢
[00:36:57.000 --> 00:36:58.000]  神啊
[00:36:58.000 --> 00:37:01.000]  我某某人有癌症
[00:37:01.000 --> 00:37:04.000]  我很擔心
[00:37:04.000 --> 00:37:05.000]  神啊
[00:37:05.000 --> 00:37:07.000]  我有很大的困難
[00:37:07.000 --> 00:37:09.000]  股票快要跌了
[00:37:09.000 --> 00:37:12.000]  我需要你幫我
[00:37:12.000 --> 00:37:14.000]  用你的膝蓋
[00:37:14.000 --> 00:37:15.000]  用你的心靈
[00:37:15.000 --> 00:37:17.000]  狠切
[00:37:17.000 --> 00:37:19.000]  聖經說
[00:37:19.000 --> 00:37:21.000]  不要說謊
[00:37:21.000 --> 00:37:24.000]  很多人祈禱都是說謊的
[00:37:24.000 --> 00:37:27.000]  因為今世的知子
[00:37:27.000 --> 00:37:28.000]  是經常說謊
[00:37:28.000 --> 00:37:30.000]  是哄上帝的
[00:37:30.000 --> 00:37:31.000]  上帝啊
[00:37:31.000 --> 00:37:32.000]  我祈禱
[00:37:32.000 --> 00:37:33.000]  你幫我吧
[00:37:33.000 --> 00:37:35.000]  我一定愛你
[00:37:35.000 --> 00:37:38.000]  一定回禮拜堂
[00:37:41.000 --> 00:37:43.000]  說謊是什麼
[00:37:43.000 --> 00:37:45.000]  你知不知道說謊
[00:37:45.000 --> 00:37:48.000]  今天這個世界有個國家
[00:37:48.000 --> 00:37:52.000]  整個國家都說謊
[00:37:52.000 --> 00:37:54.000]  我有個媒婦
[00:37:54.000 --> 00:37:57.000]  梳頭妹媒婦
[00:37:57.000 --> 00:38:03.000]  她走進一個國家當醫生
[00:38:03.000 --> 00:38:06.000]  後來她就走
[00:38:06.000 --> 00:38:08.000]  三十年之後
[00:38:08.000 --> 00:38:11.000]  冒險走出來
