
[00:00:00.000 --> 00:00:06.660]  今天進入法靈爲整的第三個課堂的主題
[00:17:34.940 --> 00:17:36.580]  什麼叫凡事有的
[00:17:36.580 --> 00:17:39.100]  risk the most
[00:17:39.100 --> 00:17:43.100]  那些肯去冒險的那些
[00:17:43.100 --> 00:17:44.140]  還要給他
[00:17:44.140 --> 00:17:45.060]  加給他
[00:17:45.060 --> 00:17:48.380]  但是那些play safe的那些人
[00:17:48.380 --> 00:17:50.700]  你連有的都拿走
[00:17:50.700 --> 00:17:53.740]  在說什麼
[00:17:53.740 --> 00:17:55.900]  如果比喻這個故事
[00:17:55.900 --> 00:17:58.540]  王老闆是一個我們的神的話
[00:17:58.540 --> 00:18:04.940]  就是神是喜悅那些去冒險的人
[00:18:04.940 --> 00:18:06.380]  今天來到這裏
[00:18:06.380 --> 00:18:08.980]  想進入這個主題
[00:18:08.980 --> 00:18:10.860]  我們想冒險
[00:18:10.860 --> 00:18:14.500]  神想我們一羣人去冒險
[00:18:14.500 --> 00:18:19.460]  懶惰就正正是和冒險背道而馳
[00:18:19.460 --> 00:18:22.380]  懶惰就影響我們去冒險
[00:18:22.380 --> 00:18:23.260]  因爲我們不想冒險
[00:18:23.260 --> 00:18:24.140]  我們就喫
[00:18:24.140 --> 00:18:25.300]  我們就喫
[00:18:25.300 --> 00:18:26.060]  我們就懶
[00:18:26.060 --> 00:18:27.060]  這個是神影
[00:18:27.060 --> 00:18:29.460]  不喜悅的
[00:18:29.460 --> 00:18:32.780]  所以第三類的人
[00:18:32.780 --> 00:18:35.180]  這種喫法就是怕冒險的喫
[00:18:35.180 --> 00:18:36.740]  你怕
[00:18:36.740 --> 00:18:37.620]  所以你喫在這裏
[00:18:37.620 --> 00:18:38.780]  你不想做
[00:18:38.780 --> 00:18:41.260]  我想來到這裏有個小結
[00:18:41.260 --> 00:18:43.100]  有個小結
[00:18:43.100 --> 00:18:44.380]  三種的喫
[00:18:44.380 --> 00:18:45.140]  放任的喫
[00:18:45.140 --> 00:18:45.940]  最後一分鐘的喫
[00:18:45.940 --> 00:18:47.940]  和怕冒險的喫
[00:18:47.940 --> 00:18:51.180]  如果從神的角度去看
[00:18:51.180 --> 00:18:54.220]  放任的喫
[00:18:54.220 --> 00:18:56.580]  其實是當神沒有到
[00:18:56.580 --> 00:18:58.380]  神有沒有來都無所謂
[00:18:58.380 --> 00:19:00.300]  告訴你
[00:19:00.300 --> 00:19:03.340]  這種是完全沒有敬畏上帝人的心
[00:19:03.340 --> 00:19:03.900]  第二種
[00:19:03.900 --> 00:19:06.900]  last minute的喫
[00:19:06.900 --> 00:19:10.620]  不驚醒神會到
[00:19:10.620 --> 00:19:12.300]  怕神不會來到
[00:19:12.300 --> 00:19:14.380]  不會想到神會來到
[00:19:14.380 --> 00:19:16.100]  或者推到神最遲纔來到
[00:19:16.100 --> 00:19:18.020]  第三種怕冒險的喫
[00:19:18.020 --> 00:19:21.820]  根本不相信神會來到
[00:19:21.820 --> 00:19:25.020]  或者不相信神會做到大事
[00:19:25.020 --> 00:19:27.340]  往往只是看到自己
[00:19:27.340 --> 00:19:28.900]  那個環境只有這麼多
[00:19:28.900 --> 00:19:31.380]  就做這麼多
[00:19:31.380 --> 00:19:33.500]  所以我想用多一點時間
[00:19:33.500 --> 00:19:34.900]  去和大家講一下
[00:19:34.900 --> 00:19:39.700]  怕冒險的喫是怎麼樣
[00:19:39.700 --> 00:19:43.220]  Henry和黃老闆的故事
[00:19:43.220 --> 00:19:44.580]  講出一樣什麼呢
[00:19:44.580 --> 00:19:48.820]  講出神是不喜悅那些怕冒險的人
[00:19:48.820 --> 00:19:50.820]  Henry不去投資那一百萬
[00:19:50.820 --> 00:19:51.900]  其實代表什麼呢
[00:19:51.900 --> 00:19:57.020]  代表Henry不肯踏出一個安逸的
[00:19:57.020 --> 00:19:57.980]  或者一個安全
[00:19:57.980 --> 00:20:00.100]  一個comfort zone裏面
[00:20:00.100 --> 00:20:02.140]  往往是講到
[00:20:02.140 --> 00:20:03.900]  現在是講基督徒
[00:20:03.900 --> 00:20:05.820]  信了耶穌的人
[00:20:05.820 --> 00:20:12.820]  永遠只是停留在享受天堂入長眷的階段裏面
[00:20:12.820 --> 00:20:17.100]  但神不是要求我們只享受祂給我們的福音
[00:20:17.100 --> 00:20:19.300]  祂希望我們能夠踏出一步
[00:20:19.300 --> 00:20:21.060]  兩步、三步、四步
[00:20:21.060 --> 00:20:26.220]  直到將神的能力彰顯在人的面前
[00:20:26.220 --> 00:20:28.900]  但是要做這件事我們需要踏出
[00:20:28.900 --> 00:20:31.780]  神要人去冒險
[00:20:31.780 --> 00:20:35.260]  目的是什麼呢
[00:20:35.260 --> 00:20:39.980]  作弄你
[00:20:39.980 --> 00:20:43.260]  想祂自己榮耀
[00:20:43.260 --> 00:20:45.980]  想你靠祂
[00:20:45.980 --> 00:20:47.340]  最終是怎樣呢
[00:20:47.340 --> 00:20:50.780]  誰得益處呢
[00:20:50.780 --> 00:20:52.380]  每個基督徒如果肯去冒險
[00:20:52.380 --> 00:20:55.620]  神就透過這個冒險將你成長
[00:20:55.620 --> 00:20:56.340]  是不是
[00:20:56.340 --> 00:20:57.500]  我想祝福你
[00:20:57.500 --> 00:20:59.140]  但你不肯走
[00:20:59.140 --> 00:21:02.100]  所以神是要透過你去冒險祂帶你成長
[00:21:02.100 --> 00:21:06.980]  無形中即是神透過冒險去建立你
[00:21:06.980 --> 00:21:11.820]  和模造你成爲一個更加非凡的人
[00:21:11.820 --> 00:21:13.940]  但往往我們停在那裏
[00:21:13.940 --> 00:21:18.220]  不相信神可以做到一件事
[00:21:18.220 --> 00:21:22.740]  這個計劃有機會聽一位南灣牧師講到
[00:21:22.740 --> 00:21:25.580]  他們租一個地方
[00:21:25.580 --> 00:21:28.660]  在三環租一個地方
[00:21:28.660 --> 00:21:32.180]  租一個地方你估一個月多少錢
[00:21:32.180 --> 00:21:33.820]  四萬元
[00:21:33.820 --> 00:21:34.300]  做不做啊
[00:21:34.300 --> 00:21:37.380]  做
[00:21:37.380 --> 00:21:38.900]  他說
[00:21:38.900 --> 00:21:41.140]  extra zero
[00:21:41.140 --> 00:21:43.820]  is not scare the lord off
[00:21:43.820 --> 00:21:45.740]  即是說多一個零
[00:21:45.740 --> 00:21:47.980]  不會令到神走佬
[00:21:47.980 --> 00:21:49.460]  我們往往是退縮
[00:21:49.460 --> 00:21:50.740]  我們往往想停滯
[00:21:50.740 --> 00:21:51.500]  停在那裏
[00:21:51.500 --> 00:21:54.460]  看到我們自己周圍在眼前所有的東西
[00:21:54.460 --> 00:21:56.340]  於是我們停在那裏
[00:21:56.340 --> 00:21:58.740]  我們的靈命成長是需要去冒險
[00:21:58.740 --> 00:21:59.900]  當你冒險的時候
[00:21:59.900 --> 00:22:01.380]  就看到神的祝福在當中
[00:22:01.380 --> 00:22:04.580]  我們要有這種態度纔行
[00:22:04.580 --> 00:22:08.300]  所以我們生命被神去模造的時候
[00:22:08.300 --> 00:22:10.420]  不要被怯場去阻擋我們
[00:22:10.420 --> 00:22:13.020]  我們今天要去fight against
[00:22:13.020 --> 00:22:15.020]  這個怯場
[00:22:15.020 --> 00:22:17.260]  我們去冒險
[00:22:17.260 --> 00:22:18.180]  說到冒險
[00:22:18.180 --> 00:22:19.660]  冒險是什麼呀
[00:22:19.660 --> 00:22:23.420]  下個禮拜project adventure就冒險咯
[00:22:23.420 --> 00:22:24.020]  那就行咯
[00:22:24.020 --> 00:22:26.020]  參加了我去啦
[00:22:26.020 --> 00:22:28.260]  雖然有些遊戲我都不知道玩什麼
[00:22:28.260 --> 00:22:29.420]  去到可能給他們
[00:22:29.420 --> 00:22:30.940]  哎 行啦 總之冒險啦
[00:22:30.940 --> 00:22:32.380]  冒險就行啦
[00:22:32.380 --> 00:22:33.780]  那些地方又睡得不好
[00:22:33.780 --> 00:22:35.180]  冒險啦
[00:22:35.180 --> 00:22:36.540]  那我想跟大家
[00:22:36.540 --> 00:22:37.540]  這個說笑而已
[00:22:37.540 --> 00:22:38.500]  就是冒險
[00:22:38.500 --> 00:22:41.180]  是不是即是明天拿個backpack去印度
[00:22:41.180 --> 00:22:42.140]  然後告訴他
[00:22:42.140 --> 00:22:44.740]  哇 忘了我去流浪三年
[00:22:44.740 --> 00:22:46.420]  那我叫冒險呢
[00:22:46.420 --> 00:22:48.820]  還是說我現在上厄斐爾士峯去爬雪山
[00:22:48.820 --> 00:22:50.140]  那叫冒險呢
[00:22:50.140 --> 00:22:51.980]  我想在這裏有個context
[00:22:51.980 --> 00:22:53.820]  在裏面是大家去集中的
[00:22:53.820 --> 00:22:56.460]  如果你瞭解我剛纔用的經文
[00:22:56.460 --> 00:22:59.260]  一路下去在這個馬達誦25章
[00:22:59.260 --> 00:23:00.100]  到最後的時候
[00:23:00.100 --> 00:23:03.780]  耶穌是在講論一個重點的
[00:23:03.780 --> 00:23:05.260]  耶穌想講一個故事之後
[00:23:05.260 --> 00:23:08.020]  是講一幫信徒所作的事
[00:23:08.020 --> 00:23:11.460]  我想大家看這段經文
[00:23:11.460 --> 00:23:14.220]  可以下去看這個經文
[00:23:14.220 --> 00:23:16.660]  這個經文先
[00:23:16.660 --> 00:23:17.900]  王要回答
[00:23:17.900 --> 00:23:19.660]  我們實實在在告訴你們
[00:23:19.660 --> 00:23:24.340]  你們所作的只要是作給我一個最小的弟兄身上
[00:23:24.340 --> 00:23:26.900]  就是作在我的身上
[00:23:26.900 --> 00:23:28.340]  小子呢
[00:23:28.340 --> 00:23:29.980]  聖經經常講小子
[00:23:29.980 --> 00:23:31.620]  小子不是很小的人
[00:23:31.620 --> 00:23:32.980]  不是很謙卑的人
[00:23:32.980 --> 00:23:34.380]  不是很窮
[00:23:34.380 --> 00:23:35.380]  很賤的那些人
[00:23:35.380 --> 00:23:38.140]  小子是講那些人是有個特別的意思的
[00:23:38.140 --> 00:23:40.180]  這幫人是神要去看的
[00:23:40.180 --> 00:23:42.220]  在這裏所講的小子
[00:23:42.220 --> 00:23:44.620]  是overlook and ignore
[00:23:44.620 --> 00:23:46.180]  那你說哦是的
[00:23:46.180 --> 00:23:46.700]  是不是
[00:23:46.700 --> 00:23:49.380]  現在在街邊上那些homeless
[00:23:49.380 --> 00:23:52.180]  那些沒有人照顧
[00:23:52.180 --> 00:23:53.220]  或者是被人遺棄
[00:23:53.220 --> 00:23:55.740]  那些叫做overlook and ignore
[00:23:55.740 --> 00:23:59.140]  當時他們是這樣想的
[00:23:59.140 --> 00:24:00.860]  耶穌說過
[00:24:00.860 --> 00:24:04.020]  那些曾經沒有飯喫沒有水喝的
[00:24:04.020 --> 00:24:06.380]  你作在他身上就等於作在我身上
[00:24:06.380 --> 00:24:07.700]  你要照顧那些人
[00:24:07.700 --> 00:24:09.860]  就等於作在我身上
[00:24:09.860 --> 00:24:12.460]  今天的社會和以前的社會不同
[00:24:12.460 --> 00:24:14.580]  以前的社會只有兩種人
[00:24:14.580 --> 00:24:17.540]  第一世紀的社會只有最有錢的人
[00:24:17.540 --> 00:24:19.100]  和最窮的人
[00:24:19.100 --> 00:24:22.540]  最有錢的人只是佔了社會里面5%左右
[00:24:22.540 --> 00:24:23.820]  那些最有錢的人
[00:24:23.820 --> 00:24:27.700]  95%的人全部都是貧窮
[00:24:27.700 --> 00:24:29.540]  貧窮和呢
[00:24:29.540 --> 00:24:31.580]  這張稍後才放
[00:24:31.580 --> 00:24:33.380]  貧窮
[00:24:33.380 --> 00:24:37.260]  和那些是
[00:24:37.260 --> 00:24:38.420]  slave
[00:24:38.420 --> 00:24:40.300]  就是那些是奴隸的人
[00:24:40.300 --> 00:24:41.820]  今天的社會不同
[00:24:41.820 --> 00:24:43.020]  今天的社會變得很複雜
[00:24:43.020 --> 00:24:44.420]  今天我們有中產階級
[00:24:44.420 --> 00:24:46.540]  有不同階層的人
[00:24:46.540 --> 00:24:47.780]  所以今天呢
[00:24:47.780 --> 00:24:50.540]  我們想說到overlook和ignore的人
[00:24:50.540 --> 00:24:52.300]  層面是很講究的
[00:24:52.300 --> 00:24:53.140]  就不只是說
[00:24:53.140 --> 00:24:55.620]  只要我今天拿幾塊錢拿出去
[00:24:55.620 --> 00:25:00.260]  轉彎在街口看到有個人
[00:25:00.260 --> 00:25:02.260]  黑色的給了錢就做完了
[00:25:02.260 --> 00:25:02.900]  搞定拜拜
[00:25:02.900 --> 00:25:04.220]  不是說這件事
[00:25:04.220 --> 00:25:07.740]  今天的意思是說那些我們被overlook
[00:25:07.740 --> 00:25:11.700]  ignore是你周圍裏面你知道的人
[00:25:11.700 --> 00:25:13.180]  如果這麼說
[00:25:13.180 --> 00:25:15.940]  耶穌鼓勵我們踏出去照顧這些人
[00:25:15.940 --> 00:25:18.660]  去尋找這些遺棄和被忽視的人
[00:25:18.660 --> 00:25:21.260]  就不僅是那些窮光蛋的人了
[00:25:21.260 --> 00:25:23.020]  凡是指的是什麼呢
[00:25:23.020 --> 00:25:26.060]  指到那些沒有機會去接觸耶穌的人
[00:25:26.060 --> 00:25:29.300]  都是在我們的服事範圍裏面
[00:25:29.300 --> 00:25:31.340]  你明白我說什麼嗎
[00:25:31.340 --> 00:25:33.260]  凡是在我們旁邊
[00:25:33.260 --> 00:25:34.700]  在你旁邊
[00:25:34.700 --> 00:25:36.900]  未認識耶穌的人
[00:25:36.900 --> 00:25:40.780]  那些都是我們服事的範圍裏面
[00:25:40.780 --> 00:25:42.340]  那
[00:25:42.340 --> 00:25:43.380]  又說回南灣
[00:25:43.380 --> 00:25:45.220]  有機會去接觸南灣的一些牧師
[00:25:45.220 --> 00:25:48.100]  和一些傳道人
[00:25:48.100 --> 00:25:51.940]  他說南灣的人的特性是什麼
[00:25:51.940 --> 00:25:54.140]  如果在灣區你來得久就知道了
[00:25:54.140 --> 00:25:55.540]  中產
[00:25:55.540 --> 00:25:57.220]  有錢
[00:25:57.220 --> 00:25:57.940]  他說有什麼
[00:25:57.940 --> 00:26:02.380]  有錢、有樓、有車、有豪華的生活
[00:26:02.380 --> 00:26:06.300]  但他沒有什麼
[00:26:06.300 --> 00:26:08.300]  沒有關係、沒有時間
[00:26:08.300 --> 00:26:10.580]  沒有滿足感、沒有人生目標
[00:26:10.580 --> 00:26:15.260]  心靈空虛、沒有喜樂
[00:26:15.260 --> 00:26:17.260]  這些就是所謂的overlook ignore
[00:26:17.260 --> 00:26:18.460]  因爲他們沒有耶穌
[00:26:18.460 --> 00:26:22.660]  所以他們墮入了沒有關係、沒有時間、沒有滿足感、沒有人生目標
[00:26:22.660 --> 00:26:25.620]  心靈空虛和沒有喜樂在裏面
[00:26:25.620 --> 00:26:29.860]  這些人極之需要耶穌去fill up
[00:26:29.860 --> 00:26:30.900]  他們的心靈
[00:26:30.900 --> 00:26:35.980]  所以他就形成了有機會將福音傳給他們
[00:26:35.980 --> 00:26:38.540]  我知道在這裏
[00:26:38.540 --> 00:26:41.660]  有很多人
[00:26:41.660 --> 00:26:42.620]  有工程師的
[00:26:42.620 --> 00:26:44.140]  有沒有工程師在這裏
[00:26:44.140 --> 00:26:45.100]  舉手
[00:26:45.100 --> 00:26:46.900]  會計師
[00:26:46.900 --> 00:26:49.460]  做會計account那些的
[00:26:49.460 --> 00:26:50.820]  沒有啊?應該有的
[00:26:50.820 --> 00:26:52.620]  做account類似的
[00:26:52.620 --> 00:26:54.500]  銀行服務的
[00:26:54.500 --> 00:26:55.580]  也有
[00:26:55.580 --> 00:26:58.660]  藝術設計的
[00:26:58.660 --> 00:26:59.660]  那個沒來
[00:26:59.660 --> 00:27:02.340]  電腦、電子行業的
[00:27:02.340 --> 00:27:03.220]  有,是吧
[00:27:03.220 --> 00:27:08.420]  這些都算是中產
[00:27:08.420 --> 00:27:10.580]  都是技術人才
[00:27:10.580 --> 00:27:12.340]  都是中產的人士
[00:27:12.340 --> 00:27:14.260]  金融什麼的
[00:27:14.260 --> 00:27:15.500]  我問了,做了調查
[00:27:15.500 --> 00:27:19.380]  有多少是25到38歲的?
[00:27:19.380 --> 00:27:23.180]  舉定一下,25到38歲
[00:27:23.180 --> 00:27:25.620]  好了,停下舉定一下
[00:27:25.620 --> 00:27:28.780]  有誰已經是
[00:27:28.780 --> 00:27:29.700]  don't feel offended
[00:27:29.700 --> 00:27:30.660]  我只是這麼問
[00:27:30.660 --> 00:27:35.900]  有誰已經是信了耶穌的放下手
[00:27:35.900 --> 00:27:39.060]  哇,很厲害
[00:27:39.060 --> 00:27:42.300]  25到38歲
[00:27:42.300 --> 00:27:44.620]  雖然個個都放下手了
[00:27:44.620 --> 00:27:47.580]  如果在你身邊的裏面
[00:27:47.580 --> 00:27:52.260]  有一個是剛纔問的裏面
[00:27:52.260 --> 00:27:56.140]  他是未被認識耶穌的話
[00:27:56.140 --> 00:27:58.620]  那個是不是你的機會?
[00:27:58.620 --> 00:28:00.980]  那個是不是你要冒險踏進去
[00:28:00.980 --> 00:28:03.940]  跟他說福音對你有好處
[00:28:03.940 --> 00:28:07.260]  耶穌是你要認識的
[00:28:07.260 --> 00:28:10.860]  這個就是你要去跳出的common zone去接觸的
[00:28:10.860 --> 00:28:13.860]  帶他們回小組
[00:28:13.860 --> 00:28:15.420]  帶他們去channel
[00:28:15.420 --> 00:28:21.820]  告訴他們耶穌才能夠幫到你
[00:28:21.820 --> 00:28:24.300]  這個就是那個時候
[00:28:24.300 --> 00:28:26.380]  看看這個調查
[00:28:26.380 --> 00:28:28.260]  看看剛纔那個slide的調查
[00:28:28.260 --> 00:28:29.100]  很驚人的
[00:28:29.100 --> 00:28:30.220]  這個research說
[00:28:30.220 --> 00:28:35.540]  84% of the young people said they personally know a christian
[00:28:35.540 --> 00:28:41.420]  but only 15 think the lifestyle of those christ followers
[00:28:41.420 --> 00:28:47.420]  is any different from the norm
[00:28:47.420 --> 00:28:54.060]  84個青年人都說他們至少有一個認識的基督徒
[00:28:54.060 --> 00:28:55.340]  84個人裏面
[00:28:55.340 --> 00:28:57.980]  個個起碼都認識一個基督徒
[00:28:57.980 --> 00:29:00.780]  但是這84個人裏面
[00:29:00.780 --> 00:29:02.420]  至少一個
[00:29:02.420 --> 00:29:04.140]  只有15%
[00:29:04.140 --> 00:29:06.380]  他們所謂的生活
[00:29:06.380 --> 00:29:09.420]  基督徒的生活是跟他們不同的
[00:29:09.420 --> 00:29:13.980]  換句話說是什麼?
[00:29:13.980 --> 00:29:15.180]  你做了基督徒
[00:29:15.180 --> 00:29:17.940]  你的生活的見證
[00:29:17.940 --> 00:29:20.180]  等於什麼?
[00:29:20.180 --> 00:29:21.620]  等於零
[00:29:21.620 --> 00:29:26.300]  你沒有見證到你是一個跟他們不同的人
[00:29:26.300 --> 00:29:28.740]  很驚人
[00:29:28.740 --> 00:29:32.980]  84個人應該都要見證神
[00:29:32.980 --> 00:29:34.620]  只有15個裏面
[00:29:34.620 --> 00:29:36.620]  15個是見證到這個神
[00:29:36.620 --> 00:29:38.060]  失卻了多少個機會?
[00:29:38.060 --> 00:29:42.180]  60幾個百分比的機會
[00:29:42.180 --> 00:29:43.820]  沒有機會
[00:29:43.820 --> 00:29:45.500]  所以有些人經常說
[00:29:45.500 --> 00:29:46.580]  那些人不回教會
[00:29:46.580 --> 00:29:49.860]  他不來
[00:29:49.860 --> 00:29:51.220]  是因爲這個世界拖他走
[00:29:51.220 --> 00:29:52.580]  我們不要理他
[00:29:52.580 --> 00:29:55.100]  應該問的問題就是
[00:29:55.100 --> 00:29:59.380]  是不是我們根本沒有活出一個真正基督徒的生命
[00:29:59.380 --> 00:30:02.020]  以致他不回教會
[00:30:02.020 --> 00:30:03.700]  因爲我們懦弱
[00:30:03.700 --> 00:30:08.220]  懦弱的生活就是他們不來
[00:30:08.220 --> 00:30:10.180]  昨天晚上
[00:30:10.180 --> 00:30:10.860]  我問過一下
[00:30:10.860 --> 00:30:13.100]  所以這個分享是可以的
[00:30:13.100 --> 00:30:19.220]  有一個朋友來我們小組裏面
[00:30:19.220 --> 00:30:20.420]  他說了一件事
[00:30:20.420 --> 00:30:24.700]  說他去過很多小組
[00:30:24.700 --> 00:30:28.620]  你們這個小組的人很特別
[00:30:28.620 --> 00:30:30.020]  很真實
[00:30:30.020 --> 00:30:33.020]  原來基督徒是這樣的
[00:30:33.020 --> 00:30:33.900]  基督徒是怎樣的?
[00:30:33.900 --> 00:30:37.820]  有兩個見證
[00:30:37.820 --> 00:30:38.740]  有一個弟兄分享
[00:30:38.740 --> 00:30:43.660]  他說他以前很不喜歡太太
[00:30:43.660 --> 00:30:45.140]  但是上了耶穌之後
[00:30:45.140 --> 00:30:45.900]  我發覺
[00:30:45.900 --> 00:30:50.060]  我看他完全不同
[00:30:50.060 --> 00:30:50.940]  我在想
[00:30:50.940 --> 00:30:53.140]  他太太是不是變漂亮了
[00:30:53.140 --> 00:30:57.260]  他太太是不是年輕了
[00:30:57.260 --> 00:31:00.020]  他太太是不是不同了
[00:31:00.020 --> 00:31:00.820]  沒有
[00:31:00.820 --> 00:31:02.820]  環境、人都沒有改變
[00:31:02.820 --> 00:31:04.900]  他改變了什麼?
[00:31:04.900 --> 00:31:06.700]  他自己改變了
[00:31:06.700 --> 00:31:10.140]  他改變了心境
[00:31:10.140 --> 00:31:13.740]  這是生命的改變
[00:31:13.740 --> 00:31:14.660]  生命的改變
[00:31:14.660 --> 00:31:15.940]  我問他爲什麼不知道
[00:31:15.940 --> 00:31:17.580]  以前看他不喜歡不順眼的
[00:31:17.580 --> 00:31:18.300]  現在看他順眼
[00:31:18.300 --> 00:31:21.180]  爲什麼不知道耶穌改變我
[00:31:21.180 --> 00:31:23.180]  耶穌改變我
[00:31:23.180 --> 00:31:25.180]  這個叫做生命的改變
[00:31:25.180 --> 00:31:26.820]  不是我們信了耶穌之後
[00:31:26.820 --> 00:31:28.980]  耶穌給那些人工作
[00:31:28.980 --> 00:31:30.460]  是,那些是好事
[00:31:30.460 --> 00:31:31.940]  但是有沒有想過
[00:31:31.940 --> 00:31:34.220]  你的生命被耶穌改變了
[00:31:34.220 --> 00:31:36.340]  以至他說話出來的時候
[00:31:36.340 --> 00:31:37.660]  影響這個不信的人
[00:31:37.660 --> 00:31:38.660]  說你們很不同
[00:31:38.660 --> 00:31:41.460]  原來你這麼實際的人
[00:31:41.460 --> 00:31:42.620]  你在裏面
[00:31:42.620 --> 00:31:43.940]  你的生命改變的時候
[00:31:43.940 --> 00:31:46.100]  影響到我看到你們不同
[00:31:46.100 --> 00:31:49.860]  這個叫做一個生命的小組
[00:31:49.860 --> 00:31:51.860]  有生命的基督徒
[00:31:51.860 --> 00:31:54.380]  另外一位弟兄說了一件事
[00:31:54.380 --> 00:31:55.940]  也是很震撼
[00:31:55.940 --> 00:31:58.060]  剛剛信的那些人很震撼
[00:31:58.060 --> 00:31:59.980]  應該叫他多出來講見證
[00:31:59.980 --> 00:32:01.620]  他說,我上次來
[00:32:01.620 --> 00:32:04.740]  我都不知道爲什麼要來教會
[00:32:04.740 --> 00:32:07.540]  我那天腳痛
[00:32:07.540 --> 00:32:09.180]  腳痛之後
[00:32:09.180 --> 00:32:10.660]  沒心機,很depressed
[00:32:10.660 --> 00:32:13.020]  然後我又
[00:32:13.020 --> 00:32:15.420]  開車撞車
[00:32:15.420 --> 00:32:18.100]  撞車之後我回到家裏
[00:32:18.100 --> 00:32:20.300]  開門想進家門
[00:32:20.300 --> 00:32:23.180]  突然想起要來教會
[00:32:23.180 --> 00:32:25.580]  我不知道爲什麼我去到紐瓦
[00:32:25.580 --> 00:32:29.140]  開車從這兒來到那裏
[00:32:29.140 --> 00:32:30.900]  我不知道爲什麼
[00:32:30.900 --> 00:32:32.140]  那我就來了
[00:32:32.140 --> 00:32:33.420]  問了爲什麼不知道
[00:32:33.420 --> 00:32:36.020]  耶穌改變了
[00:32:36.020 --> 00:32:39.100]  你看不看到這些不是他主動
[00:32:39.100 --> 00:32:40.060]  去改變自己
[00:32:40.060 --> 00:32:43.180]  是被耶穌的能力去改變一種生命
[00:32:43.180 --> 00:32:45.420]  我們需要這種生命
[00:32:45.420 --> 00:32:48.300]  我相信信耶穌的每一個人
[00:32:48.300 --> 00:32:51.300]  不是一些奇奇怪怪的
[00:32:51.300 --> 00:32:53.540]  不是一些奇奇怪怪的生命改變
[00:32:53.540 --> 00:32:54.620]  是很實質的改變
[00:32:54.620 --> 00:33:01.100]  但問題是你怎麼去看那個改變
[00:33:01.100 --> 00:33:02.820]  我信耶穌的時候
[00:33:02.820 --> 00:33:04.420]  沒想過
[00:33:04.420 --> 00:33:07.980]  沒想過今天會作爲一個傳道人
[00:33:07.980 --> 00:33:09.180]  我想想
[00:33:09.180 --> 00:33:10.940]  一步一步回頭看的時候
[00:33:10.940 --> 00:33:11.820]  我只是想一件事
[00:33:11.820 --> 00:33:13.540]  我信耶穌的時候
[00:33:13.540 --> 00:33:15.260]  我希望我媽信耶穌
[00:33:15.260 --> 00:33:17.380]  但我不知道怎麼信
[00:33:17.380 --> 00:33:20.500]  直到八年之後
[00:33:20.500 --> 00:33:21.900]  我媽說了一句話
[00:33:21.900 --> 00:33:23.700]  她說這個兒子
[00:33:23.700 --> 00:33:26.820]  這個兒子不同了
[00:33:26.820 --> 00:33:29.140]  所以我信耶穌
[00:33:29.140 --> 00:33:30.700]  你明不明白
[00:33:30.700 --> 00:33:34.900]  你的生命要有一個改變
[00:33:34.900 --> 00:33:36.660]  這個福音纔有效
[00:33:36.660 --> 00:33:39.500]  這個果子才會出來
[00:33:39.500 --> 00:33:42.180]  這個生命纔會燃點
[00:33:42.180 --> 00:33:44.700]  我們在這裏立足要建一個教會
[00:33:44.700 --> 00:33:46.580]  但是個人的
[00:33:46.580 --> 00:33:48.260]  每一個人在我們的生命裏面
[00:33:48.260 --> 00:33:50.660]  我們有沒有一個改變
[00:33:50.660 --> 00:33:51.260]  問一下自己
[00:33:51.260 --> 00:33:52.540]  沒有
[00:33:52.540 --> 00:33:54.740]  有
[00:33:54.740 --> 00:33:55.980]  你有的
[00:33:55.980 --> 00:33:57.060]  不要說沒有
[00:33:57.060 --> 00:33:59.020]  第三種怯是什麼
[00:33:59.020 --> 00:34:01.820]  不相信神到
[00:34:01.820 --> 00:34:02.460]  是不是
[00:34:02.460 --> 00:34:04.420]  不覺得神是做了事
[00:34:04.420 --> 00:34:05.260]  其實神是做了事的
[00:34:05.260 --> 00:34:06.900]  不然你今天不會坐在這裏
[00:34:06.900 --> 00:34:09.540]  問一下自己今天爲什麼坐在這裏
[00:34:09.540 --> 00:34:11.780]  有些東西是錯的
[00:34:11.780 --> 00:34:14.660]  有些東西是對的
[00:34:14.660 --> 00:34:15.980]  同意嗎
[00:34:15.980 --> 00:34:17.980]  所以來到這裏
[00:34:17.980 --> 00:34:23.540]  我想大家低頭
[00:34:23.540 --> 00:34:24.180]  給點時間
[00:34:24.180 --> 00:34:29.620]  我想大家去想想
[00:34:29.620 --> 00:34:33.100]  低頭的時候
[00:34:33.100 --> 00:34:35.700]  就當是我們
[00:34:35.700 --> 00:34:36.980]  用兩三分鐘的時間
[00:34:36.980 --> 00:34:38.020]  平時我們很少靈脩
[00:34:38.020 --> 00:34:39.380]  我們很少和神去談話
[00:34:39.380 --> 00:34:43.540]  嘗試一下在這裏和神去談話
[00:34:43.540 --> 00:34:45.100]  問一下自己你的生命改變
[00:34:45.100 --> 00:34:48.460]  你坐在這裏是不是很傻
[00:34:48.460 --> 00:34:50.860]  是不是一個傻子一個傻女坐在這裏
[00:34:50.860 --> 00:34:53.700]  明明我今天可以和朋友出去玩
[00:34:53.700 --> 00:34:55.220]  去做事的時候
[00:34:55.220 --> 00:34:57.140]  但是我走來這裏
[00:34:57.140 --> 00:34:58.780]  又上堂又讀書
[00:34:58.780 --> 00:35:00.740]  又聽一些東西又不是很明白
