
[00:00:00.000 --> 00:00:05.000]  大姨姊妹平安,我很感恩我們可以再次一起崇拜
[00:24:16.560 --> 00:24:19.560]  我相信完全是出於他們的憐憫
[00:24:19.560 --> 00:24:23.560]  他很盼望可以敲醒他們
[00:24:23.560 --> 00:24:25.560]  使他們可以回轉、悔改
[00:24:25.560 --> 00:24:27.560]  否則就有禍
[00:24:27.560 --> 00:24:29.560]  主耶穌這樣做的動機
[00:24:29.560 --> 00:24:33.560]  完全不是想摧毀人的生命
[00:24:33.560 --> 00:24:36.560]  反而是很想人覺得豐盛
[00:24:36.560 --> 00:24:43.560]  可以坦然地活出上帝言初賜給人的那份生命
[00:24:43.560 --> 00:24:48.560]  讓我們在今天的經文裡一起學到
[00:24:48.560 --> 00:24:52.560]  特別是當我們經歷更多主耶穌的恩典
[00:24:52.560 --> 00:24:58.560]  我們不僅可以避免自己成為教條主義者
[00:24:58.560 --> 00:25:04.560]  不僅可以避免在信仰當中我們偽善
[00:25:04.560 --> 00:25:08.560]  不僅可以提醒我們
[00:25:08.560 --> 00:25:12.560]  不是成為我們目中無神的人
[00:25:12.560 --> 00:25:16.560]  更重要的是我們很需要耶穌幫助我們
[00:25:16.560 --> 00:25:19.560]  當我們在主耶穌的恩典上
[00:25:19.560 --> 00:25:22.560]  仍然有更多的認識和領受
[00:25:22.560 --> 00:25:26.560]  我們更加知道我們自己需要主
[00:25:26.560 --> 00:25:29.560]  求主幫助我們學習
[00:25:29.560 --> 00:25:32.560]  交托重擔給他
[00:25:32.560 --> 00:25:36.560]  願意作分擔別人重擔的人
[00:25:36.560 --> 00:25:39.560]  亦常常預備自己成為一個
[00:25:39.560 --> 00:25:43.560]  將涼水和人分享的祝福者
[00:25:43.560 --> 00:25:45.560]  亦不論色
[00:25:45.560 --> 00:25:51.560]  去分享神如何改變和轉化我們的生命
[00:25:51.560 --> 00:25:56.560]  讓我們的生命成為將顯神恩典的生命
[00:25:56.560 --> 00:26:01.560]  求主幫助我們,讓我們一起禱告
[00:26:01.560 --> 00:26:16.560]  首先邀請大家向上帝去禱告,我會帶大家禱告
[00:26:16.560 --> 00:26:21.560]  請我們一切同心同道
[00:26:21.560 --> 00:26:24.560]  耶穌,很感謝祢
[00:26:24.560 --> 00:26:28.560]  祢不僅為我們受死福
[00:26:28.560 --> 00:26:32.560]  祢更是為我們領受祢的恩典
[00:26:32.560 --> 00:26:34.560]  祢在我們的生命裡面
[00:26:34.560 --> 00:26:37.560]  讓我們去經歷祢自己復活的那一天
[00:26:37.560 --> 00:26:39.560]  求祢幫助我們
[00:26:39.560 --> 00:26:45.560]  讓我們知道我們需要祢
[00:26:45.560 --> 00:26:49.560]  也幫助我們在我們生命裡面
[00:26:49.560 --> 00:26:55.560]  願意讓祢和我們一起分享我們的重擔
[00:26:55.560 --> 00:27:00.560]  我知道祢很願意,我求祢幫助我們也願意
[00:27:00.560 --> 00:27:06.560]  也讓我們可以成為和人分擔自然重擔的人
[00:27:06.560 --> 00:27:13.560]  祝福我們成為將涼水分給人的祝福者
[00:27:13.560 --> 00:27:16.560]  也賜給我們勇氣
[00:27:16.560 --> 00:27:19.560]  和人去分享離開我們生命
[00:27:19.560 --> 00:27:22.560]  如何改變我們,轉化我們
[00:27:22.560 --> 00:27:27.560]  成為彰顯祢自己真典的生命和見證
[00:27:27.560 --> 00:27:31.560]  順利我們的禱告,同耶穌基督聆聽
[00:27:31.560 --> 00:27:32.560]  阿們
