
[00:00:00.000 --> 00:00:04.000]  各位聽衆姐妹朋友們早安
[00:16:45.000 --> 00:16:48.000]  有的說我是屬基輔爾的
[00:16:48.000 --> 00:16:50.000]  有的說我是屬基督的
[00:16:50.000 --> 00:16:53.000]  好了這裏有四種
[00:16:53.000 --> 00:16:55.000]  屬保羅的是什麼
[00:16:55.000 --> 00:16:57.000]  福音派
[00:16:57.000 --> 00:17:00.000]  屬這個彼得的呢
[00:17:00.000 --> 00:17:01.000]  靈恩派
[00:17:01.000 --> 00:17:03.000]  彼得是一個大靈恩
[00:17:03.000 --> 00:17:07.000]  那麼屬那個彼得就是基法
[00:17:07.000 --> 00:17:09.000]  屬亞波羅的呢
[00:17:09.000 --> 00:17:10.000]  就是聖經派
[00:17:10.000 --> 00:17:12.000]  亞波羅的聖經很熟
[00:17:12.000 --> 00:17:14.000]  解經解得很棒
[00:17:14.000 --> 00:17:15.000]  那屬基督呢
[00:17:15.000 --> 00:17:18.000]  當然全部包括
[00:17:18.000 --> 00:17:21.000]  但是保羅就講說
[00:17:21.000 --> 00:17:22.000]  我們不要分門別派
[00:17:22.000 --> 00:17:25.000]  你不要說我是屬保羅的
[00:17:25.000 --> 00:17:26.000]  我是屬彼得的
[00:17:26.000 --> 00:17:27.000]  我是屬基法的
[00:17:27.000 --> 00:17:28.000]  我是屬基督的
[00:17:28.000 --> 00:17:30.000]  這樣他們不要分說
[00:17:30.000 --> 00:17:31.000]  你是中國人
[00:17:31.000 --> 00:17:32.000]  你是臺灣人
[00:17:32.000 --> 00:17:33.000]  你是美國人
[00:17:33.000 --> 00:17:36.000]  我們都是天國人
[00:17:36.000 --> 00:17:39.000]  所以這化身一轉
[00:17:39.000 --> 00:17:41.000]  我們同心合一
[00:17:41.000 --> 00:17:47.000]  合一就是要和耶穌的意思
[00:17:47.000 --> 00:17:50.000]  但是我們怎麼知道
[00:17:50.000 --> 00:17:52.000]  我們所做所言所行
[00:17:52.000 --> 00:17:55.000]  是和耶穌的意思呢
[00:17:55.000 --> 00:17:57.000]  常常我看到人做的
[00:17:57.000 --> 00:17:58.000]  或者講的
[00:17:58.000 --> 00:17:59.000]  其實不合
[00:17:59.000 --> 00:18:02.000]  但是我們姑且
[00:18:02.000 --> 00:18:04.000]  我們在成長過程之中
[00:18:04.000 --> 00:18:06.000]  仍然有許多坑坑疤疤
[00:18:06.000 --> 00:18:08.000]  或者不完全的地方
[00:18:08.000 --> 00:18:11.000]  所以我們要常常讀經禱告
[00:18:11.000 --> 00:18:12.000]  常常服事
[00:18:12.000 --> 00:18:14.000]  甚至於奉獻等等
[00:18:14.000 --> 00:18:17.000]  你才能夠知道
[00:18:17.000 --> 00:18:19.000]  到底神是什麼意思
[00:18:19.000 --> 00:18:21.000]  你怎麼和他的意
[00:18:21.000 --> 00:18:24.000]  我們有的時候熱心的去做
[00:18:24.000 --> 00:18:26.000]  我們全是和了
[00:18:26.000 --> 00:18:27.000]  撒旦魔鬼的意
[00:18:27.000 --> 00:18:29.000]  就好像我剛纔講的
[00:18:29.000 --> 00:18:30.000]  人家打電話來
[00:18:30.000 --> 00:18:31.000]  罵這個人罵那個人
[00:18:31.000 --> 00:18:33.000]  他可是很熱心的
[00:18:33.000 --> 00:18:35.000]  他怕我們墜入
[00:18:35.000 --> 00:18:37.000]  撒旦魔鬼的詭計
[00:18:37.000 --> 00:18:38.000]  或者是走入歧途
[00:18:38.000 --> 00:18:41.000]  或者是要我幫他去傳等
[00:18:41.000 --> 00:18:43.000]  殊不知他自己就成爲
[00:18:43.000 --> 00:18:46.000]  撒旦魔鬼的工具
[00:18:46.000 --> 00:18:47.000]  對不對
[00:18:47.000 --> 00:18:52.000]  我前幾年
[00:18:52.000 --> 00:18:53.000]  我想要寫一本書
[00:18:53.000 --> 00:18:55.000]  關於基督教裏面的東西
[00:18:55.000 --> 00:18:58.000]  關於世界的華人的教會
[00:18:58.000 --> 00:18:59.000]  裏面的事情
[00:18:59.000 --> 00:19:00.000]  我寫着寫着寫着
[00:19:00.000 --> 00:19:05.000]  我不敢寫
[00:19:05.000 --> 00:19:07.000]  這個五門八行
[00:19:07.000 --> 00:19:10.000]  這個各般武藝都有
[00:19:10.000 --> 00:19:12.000]  這會叫人跌倒
[00:19:12.000 --> 00:19:15.000]  讓我們就看耶穌就好了
[00:19:15.000 --> 00:19:16.000]  是不是
[00:19:16.000 --> 00:19:18.000]  不要看我們人的不完全
[00:19:18.000 --> 00:19:20.000]  我們每一個人都不完全
[00:19:20.000 --> 00:19:21.000]  聖經上面說
[00:19:21.000 --> 00:19:24.000]  神跟亞伯拉罕說
[00:19:24.000 --> 00:19:27.000]  你要在我面前做完全人
[00:19:27.000 --> 00:19:29.000]  亞伯拉罕完全不完全
[00:19:29.000 --> 00:19:30.000]  不完全
[00:19:30.000 --> 00:19:33.000]  那他完全人是什麼意思呢
[00:19:33.000 --> 00:19:37.000]  他是說完全信靠仰望我的人
[00:19:37.000 --> 00:19:40.000]  所以亞伯拉罕在神面前是完全人
[00:19:40.000 --> 00:19:42.000]  他也有許多不完全的
[00:19:42.000 --> 00:19:45.000]  大衛也是彼得也是保羅也是
[00:19:45.000 --> 00:19:46.000]  他們都是完全人
[00:19:46.000 --> 00:19:51.000]  但是他們是完全的信靠仰望神的
[00:19:51.000 --> 00:19:53.000]  當然了
[00:19:53.000 --> 00:19:54.000]  我們也要來到神的面前
[00:19:54.000 --> 00:19:56.000]  知道我們讀的是什麼
[00:19:56.000 --> 00:19:58.000]  知道我們學的是什麼
[00:19:58.000 --> 00:20:01.000]  而不是靠着我們的肉體
[00:20:01.000 --> 00:20:02.000]  讓我們在神裏面
[00:20:02.000 --> 00:20:04.000]  我們能夠同心合一
[00:20:04.000 --> 00:20:08.000]  靠着讀經禱告團祈福祀聚會等
[00:20:08.000 --> 00:20:12.000]  我們能夠合他的意
[00:20:12.000 --> 00:20:14.000]  你如果不能不合他的意
[00:20:14.000 --> 00:20:17.000]  我們不知道傳的是什麼福音
[00:20:17.000 --> 00:20:18.000]  是不是
[00:20:18.000 --> 00:20:20.000]  哈雷路亞
[00:20:20.000 --> 00:20:22.000]  是的
[00:20:22.000 --> 00:20:24.000]  使徒們也都是同心合一的
[00:20:24.000 --> 00:20:27.000]  希望福音
[00:20:27.000 --> 00:20:28.000]  剛纔我說了
[00:20:28.000 --> 00:20:31.000]  使徒們徒跟耶穌三年半
[00:20:31.000 --> 00:20:33.000]  沒有合一
[00:20:33.000 --> 00:20:35.000]  耶穌升了天
[00:20:35.000 --> 00:20:37.000]  他們就開始合一了
[00:20:37.000 --> 00:20:38.000]  是的
[00:20:38.000 --> 00:20:40.000]  他們才真正的瞭解到
[00:20:40.000 --> 00:20:43.000]  耶穌說我的國不在地上
[00:20:43.000 --> 00:20:47.000]  我的國是在天上的意識
[00:20:47.000 --> 00:20:52.000]  所以在使徒行傳一章三十四節
[00:20:52.000 --> 00:20:55.000]  他說彼得約翰雅各安德烈菲列多瑪
[00:20:55.000 --> 00:20:58.000]  巴多羅買巴巴巴巴馬太等
[00:20:58.000 --> 00:21:00.000]  這些人同幾個
[00:21:00.000 --> 00:21:02.000]  婦人和耶穌的母親瑪利亞
[00:21:02.000 --> 00:21:04.000]  並耶穌的弟兄
[00:21:04.000 --> 00:21:08.000]  都同心合一的恆切禱告
[00:21:08.000 --> 00:21:11.000]  就是one accord
[00:21:11.000 --> 00:21:13.000]  剛纔我講的這些
[00:21:13.000 --> 00:21:15.000]  其實是11個門徒啦
[00:21:15.000 --> 00:21:17.000]  少了一個誰啊
[00:21:17.000 --> 00:21:19.000]  少了一個猶大
[00:21:19.000 --> 00:21:21.000]  猶大過死了嘛
[00:21:21.000 --> 00:21:22.000]  是不是
[00:21:22.000 --> 00:21:24.000]  其實還少一個
[00:21:24.000 --> 00:21:27.000]  我們上次演戲的時候
[00:21:27.000 --> 00:21:30.000]  我們就演到杜君演這個
[00:21:30.000 --> 00:21:33.000]  在無花果樹下面那個叫誰啊
[00:21:33.000 --> 00:21:36.000]  拿丹液
[00:21:36.000 --> 00:21:37.000]  Daniel
[00:21:37.000 --> 00:21:41.000]  耶穌不是說你是真以色列人嗎
[00:21:41.000 --> 00:21:44.000]  他是第一批被糟的人啊
[00:21:44.000 --> 00:21:47.000]  爲什麼拿丹液沒有在11個門徒
[00:21:47.000 --> 00:21:50.000]  12個門徒之列
[00:21:50.000 --> 00:21:51.000]  沒有意思
[00:21:51.000 --> 00:21:53.000]  其實有
[00:21:53.000 --> 00:21:56.000]  巴多羅買就是拿丹液
[00:21:56.000 --> 00:21:59.000]  巴多羅買就是拿丹液
[00:21:59.000 --> 00:22:02.000]  那巴多羅買這個人很有意思
[00:22:02.000 --> 00:22:05.000]  他跟多馬
[00:22:05.000 --> 00:22:06.000]  也是一樣
[00:22:06.000 --> 00:22:07.000]  他們後來跑到
[00:22:07.000 --> 00:22:09.000]  有史學家說
[00:22:09.000 --> 00:22:11.000]  他們甚至於跑到了
[00:22:11.000 --> 00:22:13.000]  巴多羅買就是拿丹液
[00:22:13.000 --> 00:22:16.000]  跑到了中國
[00:22:16.000 --> 00:22:18.000]  基督教沒有很明顯的標示
[00:22:18.000 --> 00:22:21.000]  你去看天主教啊
[00:22:21.000 --> 00:22:22.000]  巴多羅買拿丹液
[00:22:22.000 --> 00:22:24.000]  最後是怎麼死的
[00:22:24.000 --> 00:22:26.000]  他被剝皮了
[00:22:26.000 --> 00:22:28.000]  就這樣子被處死
[00:22:28.000 --> 00:22:29.000]  所以你看
[00:22:29.000 --> 00:22:32.000]  天主教上面有一個聖徒
[00:22:32.000 --> 00:22:37.000]  拿着切肉切皮的刀子
[00:22:37.000 --> 00:22:38.000]  手上拿着一張皮
[00:22:38.000 --> 00:22:39.000]  那就是巴多羅買
[00:22:39.000 --> 00:22:41.000]  那就是拿丹液
[00:22:41.000 --> 00:22:42.000]  神紀念他
[00:22:42.000 --> 00:22:44.000]  他爲神擺上了
[00:22:44.000 --> 00:22:46.000]  總之
[00:22:46.000 --> 00:22:51.000]  他說這些11個門徒還有
[00:22:51.000 --> 00:22:54.000]  幾個人跟婦人和耶穌的母親
[00:22:54.000 --> 00:22:57.000]  都在一起禱告
[00:22:57.000 --> 00:22:59.000]  這11個門徒
[00:22:59.000 --> 00:23:01.000]  還有家人跟隨者
[00:23:01.000 --> 00:23:02.000]  剛纔我說的
[00:23:02.000 --> 00:23:03.000]  這些跟隨者
[00:23:03.000 --> 00:23:05.000]  也不見得近都完全
[00:23:05.000 --> 00:23:07.000]  或者是美好
[00:23:07.000 --> 00:23:10.000]  有的是行淫罪捉拿的
[00:23:10.000 --> 00:23:13.000]  有的是要來喫飽飯的
[00:23:13.000 --> 00:23:15.000]  有的是在耶穌腳前
[00:23:15.000 --> 00:23:18.000]  要來爲他兒子求官位的
[00:23:18.000 --> 00:23:20.000]  有的是幹什麼的等
[00:23:20.000 --> 00:23:22.000]  但是他們同心合一
[00:23:22.000 --> 00:23:24.000]  心萬伏一
[00:23:24.000 --> 00:23:26.000]  給這個做了一個好榜樣
[00:23:26.000 --> 00:23:28.000]  十週行傳
[00:23:28.000 --> 00:23:31.000]  一上來就講到
[00:23:31.000 --> 00:23:33.000]  第一章就講到這些人
[00:23:33.000 --> 00:23:35.000]  11個門徒跟這些婦人
[00:23:35.000 --> 00:23:37.000]  哈雷德讚美聖
[00:23:37.000 --> 00:23:39.000]  是的
[00:23:39.000 --> 00:23:41.000]  跟着又講說
[00:23:41.000 --> 00:23:43.000]  那時有許多人聚會
[00:23:43.000 --> 00:23:46.000]  約120名
[00:23:46.000 --> 00:23:47.000]  他們在馬可的樓上
[00:23:47.000 --> 00:23:48.000]  他們禱告
[00:23:48.000 --> 00:23:49.000]  結果他們就說
[00:23:49.000 --> 00:23:51.000]  哎呀我們現在
[00:23:51.000 --> 00:23:53.000]  門徒少了一個
[00:23:53.000 --> 00:23:55.000]  我們現在要選一個門徒
[00:23:55.000 --> 00:23:57.000]  不是嗎
[00:23:57.000 --> 00:23:59.000]  就選了兩個人出來
[00:23:59.000 --> 00:24:01.000]  一個叫做馬皮亞
[00:24:01.000 --> 00:24:02.000]  是不是
[00:24:02.000 --> 00:24:06.000]  那麼一個叫做約瑟
[00:24:06.000 --> 00:24:09.000]  那麼聖經上說他們就
[00:24:09.000 --> 00:24:13.000]  衆人就禱告說
[00:24:13.000 --> 00:24:15.000]  我相信他們一定是
[00:24:15.000 --> 00:24:17.000]  同心合一的禱告
[00:24:17.000 --> 00:24:19.000]  說什麼呢
[00:24:19.000 --> 00:24:20.000]  說主啊
[00:24:20.000 --> 00:24:21.000]  你知道萬人的經
[00:24:21.000 --> 00:24:22.000]  求你從這兩人中
[00:24:22.000 --> 00:24:24.000]  指明你所揀選的是誰
[00:24:24.000 --> 00:24:28.000]  叫他得這使徒的位分
[00:24:28.000 --> 00:24:29.000]  所以他們禱告的時候
[00:24:29.000 --> 00:24:33.000]  說是同心合一的禱告
[00:24:33.000 --> 00:24:36.000]  而不是分門別派的禱告
[00:24:36.000 --> 00:24:38.000]  我有的時候我聽到禱告
[00:24:38.000 --> 00:24:41.000]  我也是心裏面會難過
[00:24:41.000 --> 00:24:43.000]  有的時候我們禱告的時候
[00:24:43.000 --> 00:24:44.000]  神啊
[00:24:44.000 --> 00:24:45.000]  或者是說
[00:24:45.000 --> 00:24:48.000]  你讓馬皮亞當選吧
[00:24:48.000 --> 00:24:50.000]  神啊你讓約瑟當選吧
[00:24:50.000 --> 00:24:54.000]  就是分門別類了
[00:24:54.000 --> 00:24:56.000]  你去看天主教
[00:24:56.000 --> 00:24:58.000]  他們選教皇的時候啊
[00:24:58.000 --> 00:24:59.000]  有的時候一選
[00:24:59.000 --> 00:25:01.000]  一個禮拜選不出來
[00:25:01.000 --> 00:25:04.000]  他們的英文叫做Unanimously
[00:25:04.000 --> 00:25:06.000]  就是完全合的
[00:25:06.000 --> 00:25:09.000]  沒有一個有不同的意見
[00:25:09.000 --> 00:25:13.000]  所以直到煙囪冒出了白煙
[00:25:13.000 --> 00:25:16.000]  就表示說他們完全達成
[00:25:16.000 --> 00:25:19.000]  同心合一選出來主教爲止
[00:25:19.000 --> 00:25:21.000]  那麼之前有不同心的呢
[00:25:21.000 --> 00:25:22.000]  就繼續禱告
[00:25:22.000 --> 00:25:24.000]  所以他們這裏禱告是說
[00:25:24.000 --> 00:25:27.000]  是同心合一沒有分是
[00:25:27.000 --> 00:25:29.000]  in favor of whom
[00:25:29.000 --> 00:25:32.000]  沒有說爲哪一個人禱告
[00:25:32.000 --> 00:25:33.000]  他們只說主啊
[00:25:33.000 --> 00:25:35.000]  禰知道萬人的心
[00:25:35.000 --> 00:25:37.000]  求禰從這兩個人中
[00:25:37.000 --> 00:25:40.000]  指明禰所揀選的是誰
[00:25:40.000 --> 00:25:42.000]  這是同心合一的禱告
[00:25:42.000 --> 00:25:44.000]  讓神來決定
[00:25:44.000 --> 00:25:45.000]  結果
[00:25:45.000 --> 00:25:47.000]  禱告完了呢
[00:25:47.000 --> 00:25:50.000]  大家心裏有了數
[00:25:50.000 --> 00:25:52.000]  還要求個印證
[00:25:52.000 --> 00:25:55.000]  所以他們就
[00:25:55.000 --> 00:25:58.000]  做了糾
[00:25:58.000 --> 00:26:00.000]  擰糾來決定
[00:26:00.000 --> 00:26:02.000]  是誰要來補上來
[00:26:02.000 --> 00:26:04.000]  結果瑪提亞補到
[00:26:04.000 --> 00:26:06.000]  瑪提亞就成了
[00:26:06.000 --> 00:26:09.000]  十二個門徒之一
[00:26:09.000 --> 00:26:12.000]  但很有趣的事情是
[00:26:12.000 --> 00:26:14.000]  沒有因爲這件事情
[00:26:14.000 --> 00:26:15.000]  教會分裂
[00:26:15.000 --> 00:26:17.000]  十二個門徒分派
[00:26:17.000 --> 00:26:19.000]  或者是約瑟就不高興了
[00:26:19.000 --> 00:26:20.000]  爲什麼是你
[00:26:20.000 --> 00:26:22.000]  爲什麼不是我
[00:26:22.000 --> 00:26:24.000]  這叫做同心合一
[00:26:24.000 --> 00:26:26.000]  當我們願意同心合一
[00:26:26.000 --> 00:26:28.000]  來到神的面前的時候
[00:26:28.000 --> 00:26:31.000]  讓我們能夠謙卑順服地
[00:26:31.000 --> 00:26:33.000]  來到神的面前的時候
[00:26:33.000 --> 00:26:34.000]  我們願意
[00:26:34.000 --> 00:26:36.000]  把我們自己擺在
[00:26:36.000 --> 00:26:38.000]  神的旨意當中
[00:26:38.000 --> 00:26:40.000]  因爲你如果
[00:26:40.000 --> 00:26:41.000]  我們常常喜歡的假尼花
[00:26:41.000 --> 00:26:43.000]  就是跑到神的外面去了
[00:26:43.000 --> 00:26:45.000]  或者跑到神的前面去了
[00:26:45.000 --> 00:26:46.000]  意思就是說
[00:26:46.000 --> 00:26:49.000]  你是你自己的意思
[00:26:49.000 --> 00:26:51.000]  你懂我嗎
[00:26:51.000 --> 00:26:52.000]  有的時候不好意思
[00:26:52.000 --> 00:26:54.000]  如果弟兄姐妹給我
[00:26:54.000 --> 00:26:56.000]  提供什麼意見呢
[00:26:56.000 --> 00:26:59.000]  我不見得會參照
[00:26:59.000 --> 00:27:01.000]  因爲我常常喜歡講的是
[00:27:01.000 --> 00:27:06.000]  Good idea may not be god idea
[00:27:06.000 --> 00:27:09.000]  好主意不見得是神的主意
[00:27:09.000 --> 00:27:10.000]  如果說你今天跑來跟我說
[00:27:10.000 --> 00:27:12.000]  牧師要這樣子要那樣子
[00:27:12.000 --> 00:27:15.000]  我禁不住我心裏就想
[00:27:15.000 --> 00:27:18.000]  我幾乎也很少看到你
[00:27:18.000 --> 00:27:20.000]  我小祖也幾乎沒看過你
[00:27:20.000 --> 00:27:22.000]  禱告也沒看過你
[00:27:22.000 --> 00:27:24.000]  禱告會也沒看過你
[00:27:24.000 --> 00:27:27.000]  你講這些是從哪裏來的
[00:27:27.000 --> 00:27:28.000]  你懂我意思嗎
[00:27:28.000 --> 00:27:29.000]  我們有的時候
[00:27:29.000 --> 00:27:30.000]  在禱告會的時候
[00:27:30.000 --> 00:27:31.000]  我們禮拜二晚上的
[00:27:31.000 --> 00:27:32.000]  禱告會的時候
[00:27:32.000 --> 00:27:34.000]  我們爲這些事情禱告
[00:27:34.000 --> 00:27:35.000]  同心合一
[00:27:35.000 --> 00:27:36.000]  恆切地禱告
[00:27:36.000 --> 00:27:37.000]  求神來給我們異象
[00:27:37.000 --> 00:27:38.000]  求神來幫助我們
[00:27:38.000 --> 00:27:40.000]  求神爲我們開路
[00:27:40.000 --> 00:27:41.000]  求神來祝福我們
[00:27:41.000 --> 00:27:43.000]  求神來醫治我們
[00:27:43.000 --> 00:27:44.000]  從那你就有
[00:27:44.000 --> 00:27:47.000]  就有神的旨意就顯明出來了
[00:27:47.000 --> 00:27:48.000]  不是嗎
[00:27:48.000 --> 00:27:51.000]  尤其我自己
[00:27:51.000 --> 00:27:53.000]  我每年在年尾的時候
[00:27:53.000 --> 00:27:56.000]  我都要求神給我一個異象
[00:27:56.000 --> 00:27:57.000]  明年什麼異象
[00:27:57.000 --> 00:27:58.000]  我都會在禱告中間
[00:27:58.000 --> 00:27:59.000]  我們來禱告
[00:27:59.000 --> 00:28:01.000]  先不要講
[00:28:01.000 --> 00:28:02.000]  先只是說我們來禱告
[00:28:02.000 --> 00:28:03.000]  尋求一下
[00:28:03.000 --> 00:28:05.000]  神給我們什麼異象
[00:28:05.000 --> 00:28:08.000]  所以不是說某一個人的意識
[00:28:08.000 --> 00:28:11.000]  或什麼乃是我們從禱告中
[00:28:11.000 --> 00:28:14.000]  得出的這個意識來
[00:28:14.000 --> 00:28:15.000]  感謝神
[00:28:15.000 --> 00:28:18.000]  這十二個門徒沒有分裂
[00:28:18.000 --> 00:28:21.000]  我們教會有些事情
[00:28:21.000 --> 00:28:23.000]  會造成分裂
[00:28:23.000 --> 00:28:27.000]  我們買糖就走了一批人
[00:28:27.000 --> 00:28:29.000]  或者是有什麼改變
[00:28:29.000 --> 00:28:30.000]  人會分開
[00:28:30.000 --> 00:28:31.000]  爲什麼
[00:28:31.000 --> 00:28:34.000]  因爲有人不同意嘛
[00:28:34.000 --> 00:28:35.000]  我不覺得是買糖
[00:28:35.000 --> 00:28:36.000]  怎麼樣怎麼樣
[00:28:36.000 --> 00:28:39.000]  即使是我有的人講說
[00:28:39.000 --> 00:28:42.000]  已經是神給我們異象
[00:28:42.000 --> 00:28:44.000]  很明顯了嘛
[00:28:44.000 --> 00:28:45.000]  就是這樣子
[00:28:45.000 --> 00:28:46.000]  但是有人不同意
[00:28:46.000 --> 00:28:48.000]  他就不來了
[00:28:48.000 --> 00:28:50.000]  所以這都會造成神的什麼
[00:28:50.000 --> 00:28:53.000]  就是沒有同心合一
[00:28:53.000 --> 00:28:56.000]  感謝神
[00:28:56.000 --> 00:28:58.000]  但是也不能說
[00:28:58.000 --> 00:29:00.000]  有人不同意就不做了
[00:29:00.000 --> 00:29:01.000]  如果這是神的意識
[00:29:01.000 --> 00:29:04.000]  我們該做還是要做的
[00:29:04.000 --> 00:29:06.000]  是不是感謝神
[00:29:06.000 --> 00:29:07.000]  是的
[00:29:07.000 --> 00:29:09.000]  所以讓我們來到神的面前
[00:29:09.000 --> 00:29:13.000]  我們就再一次說求神
[00:29:13.000 --> 00:29:15.000]  讓我們能夠同心合一
[00:29:15.000 --> 00:29:17.000]  在這個直接
[00:29:17.000 --> 00:29:21.000]  就算是大馬士革的直接
[00:29:21.000 --> 00:29:24.000]  來彰顯他的能力
[00:29:24.000 --> 00:29:28.000]  在我們中間來掌權作網
[00:29:28.000 --> 00:29:31.000]  十六心傳第二章
[00:29:31.000 --> 00:29:34.000]  說當門徒聚集在馬可樓上
[00:29:34.000 --> 00:29:36.000]  一百二十個人還有信徒
[00:29:36.000 --> 00:29:37.000]  他們在禱告的時候
[00:29:37.000 --> 00:29:40.000]  忽然間聖靈降在他們身上
[00:29:40.000 --> 00:29:41.000]  聖靈上面說
[00:29:41.000 --> 00:29:42.000]  聖靈來的時候
[00:29:42.000 --> 00:29:43.000]  好像風好像火一樣
[00:29:43.000 --> 00:29:45.000]  降在個人的頭上
[00:29:45.000 --> 00:29:47.000]  結果門徒使徒
[00:29:47.000 --> 00:29:51.000]  就開始站起來說方言
[00:29:51.000 --> 00:29:53.000]  當然他方言有兩種
[00:29:53.000 --> 00:29:54.000]  這個地方是強調的
[00:29:54.000 --> 00:29:56.000]  就是dialogue
[00:29:56.000 --> 00:29:59.000]  就是地方的相談
[00:29:59.000 --> 00:30:01.000]  那麼這個叫做
[00:30:01.000 --> 00:30:04.000]  新約的五旬節的經歷
[00:30:04.000 --> 00:30:05.000]  五旬節的意思是說
[00:30:05.000 --> 00:30:07.000]  耶穌走了以後五十天
[00:30:07.000 --> 00:30:09.000]  現在我們要三月六號
[00:30:09.000 --> 00:30:12.000]  我們就要進入四旬節
[00:30:12.000 --> 00:30:14.000]  就是the Lent
[00:30:14.000 --> 00:30:17.000]  就耶穌之後的四十天
[00:30:17.000 --> 00:30:18.000]  所以這個五旬節
[00:30:18.000 --> 00:30:20.000]  耶穌走了五十天的時候
[00:30:20.000 --> 00:30:23.000]  所以他們就被聖靈充滿
[00:30:23.000 --> 00:30:24.000]  所以現在有一個教派
[00:30:24.000 --> 00:30:26.000]  叫做五旬節教派
[00:30:26.000 --> 00:30:27.000]  他們就很強調
[00:30:27.000 --> 00:30:29.000]  所謂叫做聖靈充滿
[00:30:29.000 --> 00:30:33.000]  說方言等神蹟啓示的
[00:30:33.000 --> 00:30:39.000]  總之然後彼得
[00:30:39.000 --> 00:30:40.000]  聖經上面說彼得
[00:30:40.000 --> 00:30:45.000]  跟十一個使徒就站起來
[00:30:45.000 --> 00:30:46.000]  彼得就辦了
[00:30:46.000 --> 00:30:49.000]  新約的第一場佈道會
[00:30:49.000 --> 00:30:53.000]  就講了新約的第一篇道
[00:30:53.000 --> 00:30:57.000]  你知道嗎
[00:30:57.000 --> 00:30:59.000]  這十一個使徒還有其他的人
[00:30:59.000 --> 00:31:02.000]  我相信他們都站起來
[00:31:02.000 --> 00:31:04.000]  沒有人搶着要講話
[00:31:04.000 --> 00:31:06.000]  或者說彼得
[00:31:06.000 --> 00:31:09.000]  每次都你這次應該換我嘛
[00:31:09.000 --> 00:31:12.000]  而是同心合意的
[00:31:12.000 --> 00:31:14.000]  彼得在那裏禱告的時候
[00:31:14.000 --> 00:31:16.000]  講道的時候
[00:31:16.000 --> 00:31:17.000]  佈道的時候
[00:31:17.000 --> 00:31:19.000]  彼得在那裏呼召的時候
[00:31:19.000 --> 00:31:23.000]  所有的人都爲他禱告
[00:31:23.000 --> 00:31:24.000]  是不是
[00:31:24.000 --> 00:31:26.000]  所以我們有的時候
[00:31:26.000 --> 00:31:30.000]  尤其我去幫人家辦過幾次
[00:31:30.000 --> 00:31:33.000]  佈道會或者是陪靈會
[00:31:33.000 --> 00:31:35.000]  他們都會在後臺
[00:31:35.000 --> 00:31:37.000]  或者是禱告室
[00:31:37.000 --> 00:31:38.000]  有幾個人在那裏
[00:31:38.000 --> 00:31:42.000]  爲這個會議來禱告
[00:31:42.000 --> 00:31:44.000]  因爲您知道嗎
[00:31:44.000 --> 00:31:45.000]  當我們站在這裏
[00:31:45.000 --> 00:31:49.000]  爲神來作爲神話語的出口的時候
[00:31:49.000 --> 00:31:51.000]  打擊很大
[00:31:51.000 --> 00:31:54.000]  撒達摩格不希望你講這些話
[00:31:54.000 --> 00:31:56.000]  不希望人心被你所得着
[00:31:56.000 --> 00:31:57.000]  或者是什麼
[00:31:57.000 --> 00:31:59.000]  他要用各式各樣的方法
[00:31:59.000 --> 00:32:01.000]  來打擊你的
[00:32:01.000 --> 00:32:04.000]  我們常常有碰到這樣的事情
[00:32:04.000 --> 00:32:05.000]  忽然間斷了電
[00:32:05.000 --> 00:32:06.000]  停了電
[00:32:06.000 --> 00:32:08.000]  忽然間冷氣不能了
[00:32:08.000 --> 00:32:11.000]  忽然間有人發作了
[00:32:11.000 --> 00:32:12.000]  身體有病痛了
[00:32:12.000 --> 00:32:15.000]  或怎麼樣了等等
[00:32:15.000 --> 00:32:19.000]  或者是小孩子忽然間吵鬧了等等
[00:32:19.000 --> 00:32:23.000]  這都是我們預想不到
[00:32:23.000 --> 00:32:24.000]  但是我們平衡心情
[00:32:24.000 --> 00:32:26.000]  奉主耶穌基督的名
[00:32:26.000 --> 00:32:28.000]  我們後臺有人爲這個禱告
[00:32:28.000 --> 00:32:32.000]  甚至於我昨天晚上
[00:32:32.000 --> 00:32:33.000]  有人好心說要我喫東西
[00:32:33.000 --> 00:32:35.000]  實際上我中午喫了
[00:32:35.000 --> 00:32:38.000]  而且晚上我要進食禱告
[00:32:38.000 --> 00:32:44.000]  爲今天這個求神來給我力量
[00:32:44.000 --> 00:32:49.000]  來給我有話等等
[00:32:49.000 --> 00:32:54.000]  有的時候寫講章不是講道理
[00:32:54.000 --> 00:32:56.000]  我跟你講有的時候
[00:32:56.000 --> 00:32:58.000]  統統都寫好了
[00:32:58.000 --> 00:33:00.000]  然後睡前的時候再看一看
[00:33:00.000 --> 00:33:01.000]  讀一讀
[00:33:01.000 --> 00:33:03.000]  再把它說順一點
[00:33:03.000 --> 00:33:05.000]  睡到晚上的時候
[00:33:05.000 --> 00:33:09.000]  忽然間有一句話下來了
[00:33:09.000 --> 00:33:13.000]  就在睡夢中間神有一句話下來了
[00:33:13.000 --> 00:33:16.000]  趕快拿起筆來寫下來
[00:33:16.000 --> 00:33:18.000]  過了一下又一句話來了
[00:33:18.000 --> 00:33:20.000]  又一個例子又過來了
[00:33:20.000 --> 00:33:21.000]  統統寫下來
[00:33:21.000 --> 00:33:24.000]  早上起來這一看
