
[00:00:00.000 --> 00:00:05.300]  張臨期是一個準備的時間
[00:20:55.900 --> 00:20:58.900]  「還可以存活」
[00:20:58.900 --> 00:21:03.500]  所以從古至今沒有人親眼看見神的面
[00:21:03.500 --> 00:21:05.500]  但在《馬達福音》的開始記載
[00:21:05.500 --> 00:21:08.500]  人也可以因為耶穌基督的緣故
[00:21:08.500 --> 00:21:12.300]  多經歷到神的同在
[00:21:12.300 --> 00:21:16.300]  甚至可能多多少少見到神的面
[00:21:16.300 --> 00:21:19.900]  能夠經歷道成肉身的奧秘
[00:21:19.900 --> 00:21:21.300]  而要明白這個奧秘
[00:21:21.300 --> 00:21:24.300]  經歷這個奧秘要見到神多多少少面
[00:21:24.300 --> 00:21:25.900]  是需要用什麼方式?
[00:21:25.900 --> 00:21:29.900]  就是用一個好像小孩子
[00:21:29.900 --> 00:21:31.900]  單純的信心
[00:21:31.900 --> 00:21:34.100]  才能夠有所經歷
[00:21:34.100 --> 00:21:40.100]  雖然藥室跟耶穌沒有關係
[00:21:40.100 --> 00:21:44.100]  但當天使向藥室拍一拍肩膀就說
[00:21:44.100 --> 00:21:45.900]  「你相信吧」
[00:21:45.900 --> 00:21:48.700]  「瑪利亞所生的」
[00:21:48.700 --> 00:21:50.500]  「是聖靈所生的」
[00:21:50.500 --> 00:21:51.900]  「是神的作為」
[00:21:51.900 --> 00:21:54.900]  「你相信吧」
[00:21:54.900 --> 00:21:56.900]  藥室就相信神
[00:21:56.900 --> 00:22:01.900]  接納耶穌基督為祂的兒子
[00:22:01.900 --> 00:22:04.500]  接著《馬達福音》的第二章就說到
[00:22:04.500 --> 00:22:08.300]  真的耶穌基督是生在馬槽那裡
[00:22:08.300 --> 00:22:11.700]  耶穌基督真是道成肉身
[00:22:11.700 --> 00:22:15.900]  而神道成肉身的榮耀是怎樣?
[00:22:15.900 --> 00:22:17.100]  是很奇妙的
[00:22:17.100 --> 00:22:20.700]  祂是隱藏在馬槽當中
[00:22:20.700 --> 00:22:22.500]  你見不完的
[00:22:22.500 --> 00:22:25.700]  如果見完神的榮耀就光光彩彩
[00:22:25.700 --> 00:22:30.900]  祂就在馬槽遮遮掩掩
[00:22:30.900 --> 00:22:33.700]  神來到世上
[00:22:33.700 --> 00:22:35.100]  也是遮遮掩掩的
[00:22:35.100 --> 00:22:38.100]  用了人的方式
[00:22:38.100 --> 00:22:40.100]  神真是道成肉身
[00:22:40.100 --> 00:22:42.500]  好像遮遮掩掩一樣
[00:22:42.500 --> 00:22:43.900]  祂來到世上
[00:22:43.900 --> 00:22:46.700]  是要拯救世人
[00:22:46.700 --> 00:22:47.900]  但自此之後
[00:22:47.900 --> 00:22:49.900]  因為耶穌基督的緣故
[00:22:49.900 --> 00:22:54.700]  我們是能夠多多少少親眼的
[00:22:54.700 --> 00:22:57.900]  見到神的面旁
[00:22:57.900 --> 00:23:00.100]  在歷史當中
[00:23:00.100 --> 00:23:03.300]  門徒是見到耶穌的面旁
[00:23:03.300 --> 00:23:04.900]  在歷史當中
[00:23:04.900 --> 00:23:08.500]  我們可以從耶穌的門徒
[00:23:08.500 --> 00:23:11.900]  耶穌世世代代的門徒
[00:23:11.900 --> 00:23:16.300]  見到耶穌的面旁
[00:23:16.300 --> 00:23:20.700]  而耶穌基督其實很喜歡我們像祂
[00:23:20.700 --> 00:23:24.100]  以致人都能夠在我們的生命當中
[00:23:24.100 --> 00:23:28.100]  見到神的面旁
[00:23:28.100 --> 00:23:30.100]  所以自此之後
[00:23:30.100 --> 00:23:32.500]  因為耶穌基督的道成肉身
[00:23:32.500 --> 00:23:36.500]  我們能夠多多少少見到神的面旁
[00:23:36.500 --> 00:23:39.100]  並且我們還可以
[00:23:39.100 --> 00:23:42.500]  和神聊天
[00:23:42.500 --> 00:23:47.900]  在以前以色列在曠野漂流的日子
[00:23:47.900 --> 00:23:49.500]  摩西怎樣去見神呢?
[00:23:49.500 --> 00:23:52.500]  摩西就在營地以外
[00:23:52.500 --> 00:23:55.900]  弄一個回眸
[00:23:55.900 --> 00:23:57.100]  在回眸當中
[00:23:57.100 --> 00:23:59.900]  祂單獨的去到回眸當中
[00:23:59.900 --> 00:24:01.900]  是和神見面
[00:24:01.900 --> 00:24:03.700]  神就出來和祂見面
[00:24:03.700 --> 00:24:05.500]  祂和神聊天
[00:24:05.500 --> 00:24:07.900]  祂單獨和祂神聊天
[00:24:07.900 --> 00:24:10.900]  那時候運處就出現了
[00:24:10.900 --> 00:24:15.500]  但自從耶穌基督降生之後
[00:24:15.500 --> 00:24:21.700]  神再不是居住在那個地方回眸
[00:24:21.700 --> 00:24:28.100]  神是居住在人的肉身的帳篷
[00:24:28.100 --> 00:24:32.500]  所以神再不需要在其他地方去找
[00:24:32.500 --> 00:24:33.700]  神在哪裡找?
[00:24:33.700 --> 00:24:36.300]  神在我們當中去找
[00:24:36.300 --> 00:24:40.700]  所以現在不是摩西單獨去找神
[00:24:40.700 --> 00:24:43.300]  而是神親自在回眸當中
[00:24:43.300 --> 00:24:44.700]  在我們的帳篷當中
[00:24:44.700 --> 00:24:47.700]  向我們每一個人說話
[00:24:47.700 --> 00:24:49.900]  是恩上加恩
[00:24:49.900 --> 00:24:54.900]  我們可以和神有親密的關係
[00:24:54.900 --> 00:24:56.100]  有沒有想過
[00:24:56.100 --> 00:25:01.100]  相信神和神有親密的關係
[00:25:01.100 --> 00:25:02.500]  想起親密的關係
[00:25:02.500 --> 00:25:07.700]  不是想起我們牧師和神有特別親密的關係
[00:25:07.700 --> 00:25:09.900]  透過我們和神有親密的關係
[00:25:09.900 --> 00:25:11.700]  你們弄錯了
[00:25:11.700 --> 00:25:14.300]  不是
[00:25:14.300 --> 00:25:16.500]  神在回眸當中
[00:25:16.500 --> 00:25:17.900]  和我們有關係
[00:25:17.900 --> 00:25:21.300]  和你們有直接的關係
[00:25:21.300 --> 00:25:23.100]  何解?
[00:25:23.100 --> 00:25:25.100]  因為自從耶穌基督來了之後
[00:25:25.100 --> 00:25:27.900]  我們可以和神有直接的關係
[00:25:27.900 --> 00:25:30.500]  耶穌基督是神的愛子
[00:25:30.500 --> 00:25:34.100]  神的愛子在父神的懷中
[00:25:34.100 --> 00:25:36.100]  子在父的懷中
[00:25:36.100 --> 00:25:37.500]  英文叫Bosom
[00:25:37.500 --> 00:25:42.300]  意思是父和子有很親密的關係
[00:25:42.300 --> 00:25:45.100]  但是因為耶穌基督的道成肉身來到我們當中
[00:25:45.100 --> 00:25:48.500]  我們和耶穌相交
[00:25:48.500 --> 00:25:54.900]  我們能夠分享到耶穌和父神那種親密的關係
[00:25:54.900 --> 00:25:58.500]  這是歷代信徒
[00:25:58.500 --> 00:26:02.100]  有單純信心的人
[00:26:02.100 --> 00:26:08.500]  他們所經歷到的那種親密的關係
[00:26:08.500 --> 00:26:12.500]  原來當我們有小孩子的信心的時候
[00:26:12.500 --> 00:26:19.700]  我們就能夠經歷到神同在的那種親密的關係
[00:26:19.700 --> 00:26:24.700]  約瑟和瑪利亞是有一種單純的信心
[00:26:24.700 --> 00:26:32.700]  弟兄姊妹們,我問問你們,你們有沒有單純的信心?
[00:26:32.700 --> 00:26:38.700]  你們的信心是不是像小孩子一樣單純?
[00:26:38.700 --> 00:26:47.300]  如果你和我對神有像小孩子一樣單純的信心的話
[00:26:47.300 --> 00:26:49.700]  按照聖經的應許
[00:26:49.700 --> 00:26:54.700]  你就能夠經歷到二瑪內利的奧秘
[00:26:54.700 --> 00:26:59.700]  能夠進入到二瑪內利的奧秘當中
[00:26:59.700 --> 00:27:02.100]  具有單純信心的人
[00:27:02.100 --> 00:27:05.100]  他怎樣去想像神?
[00:27:05.100 --> 00:27:06.900]  怎樣去想神?
[00:27:06.900 --> 00:27:10.100]  怎樣去看神?
[00:27:10.100 --> 00:27:14.300]  在課堂當中有一個學生問去新約科的老師
[00:27:14.300 --> 00:27:24.300]  問老師,一個相信神的人,你相信神的人,你心目中神的形象是甚麼?
[00:27:24.300 --> 00:27:28.900]  老師的回答是搞笑的
[00:27:28.900 --> 00:27:32.900]  他說神是Glue,Glue是甚麼意思?
[00:27:32.900 --> 00:27:34.900]  膠水
[00:27:34.900 --> 00:27:39.500]  他說神將我們和他黏合在一起
[00:27:39.500 --> 00:27:44.900]  也叫我們黏合在一起,彼此的黏合
[00:27:44.900 --> 00:27:51.100]  神去到不同的角落,將不同的人和他黏合起來
[00:27:51.100 --> 00:27:53.100]  從這個角度來說
[00:27:53.100 --> 00:27:58.700]  天使叫約瑟不要害怕,叫他娶瑪利亞作為他的妻子
[00:27:58.700 --> 00:28:04.100]  天使是叫約瑟和瑪利亞能夠黏合起來
[00:28:04.100 --> 00:28:08.900]  不單是兩個人黏合起來,並且和神黏合起來
[00:28:08.900 --> 00:28:11.300]  經歷神的同在
[00:28:11.300 --> 00:28:18.100]  一起做神的奇妙的救贖的大功
[00:28:18.100 --> 00:28:23.100]  同樣,神的「道成肉身的奧秘」的意思就是說
[00:28:23.100 --> 00:28:26.700]  神繼續的工作,做黏合的工作
[00:28:26.700 --> 00:28:30.300]  神沒有忌諱我們這班人
[00:28:30.300 --> 00:28:34.700]  神沒有忌諱地收養我們這班人
[00:28:34.700 --> 00:28:42.300]  接納了我們這班人,讓我們成為神聖的族譜當中的一員
[00:28:42.300 --> 00:28:45.500]  雖然我們這班人是很混帳的人
[00:28:45.500 --> 00:28:47.100]  很惱教的人
[00:28:47.100 --> 00:28:50.500]  但是神已經將我們收納
[00:28:50.500 --> 00:28:53.100]  收納在祂的族譜當中
[00:28:53.100 --> 00:28:55.100]  和我們黏合在一起
[00:28:55.100 --> 00:28:58.500]  和我們一起,讓我們經歷到祂的同在
[00:28:58.500 --> 00:29:05.500]  讓我們和祂一起去做這個救贖的工作
[00:29:05.500 --> 00:29:08.700]  所以具有信心的人是怎樣的?
[00:29:08.700 --> 00:29:11.100]  具有小孩子單純信心的人
[00:29:11.100 --> 00:29:13.900]  他就在每一個生活的片段
[00:29:13.900 --> 00:29:16.300]  他都想到神的心意
[00:29:16.300 --> 00:29:18.500]  這個神是「Glue」
[00:29:18.500 --> 00:29:21.900]  神是很喜歡我們和祂黏合
[00:29:21.900 --> 00:29:24.900]  神很喜歡我們一起黏合
[00:29:24.900 --> 00:29:28.100]  神很喜歡我們彼此黏合
[00:29:28.100 --> 00:29:33.100]  我們一起去經歷到神的同在
[00:29:33.100 --> 00:29:34.900]  如果這樣的話
[00:29:34.900 --> 00:29:36.900]  親愛的兄姊妹們
[00:29:36.900 --> 00:29:41.500]  我們就是要在聖誕的佳節
[00:29:41.500 --> 00:29:43.300]  我們更明白地
[00:29:43.300 --> 00:29:45.500]  我們走出城鎮家
[00:29:45.500 --> 00:29:47.300]  去到世界
[00:29:47.300 --> 00:29:51.700]  我們和更加多的人黏合起來
[00:29:51.700 --> 00:29:53.700]  這些人會跟你說
[00:29:53.700 --> 00:29:56.100]  你的道成肉修是假的
[00:29:56.100 --> 00:29:58.300]  你們信的神是假的
[00:29:58.300 --> 00:30:00.900]  你們搞錯了
[00:30:00.900 --> 00:30:03.900]  但是我們對於不認同我們信仰的人
[00:30:03.900 --> 00:30:05.300]  我們跟他們說
[00:30:05.300 --> 00:30:07.300]  神是「馬內利」
[00:30:07.300 --> 00:30:08.700]  神是「Glue」
[00:30:08.700 --> 00:30:11.900]  神很喜歡你們和神一起
[00:30:11.900 --> 00:30:17.700]  神很喜歡我們和你們一起
[00:30:17.700 --> 00:30:19.300]  有一對夫婦
[00:30:19.300 --> 00:30:22.700]  他們在聖誕佳節都有這樣的習慣
[00:30:22.700 --> 00:30:26.900]  每逢24日平安夜之後聚會
[00:30:26.900 --> 00:30:33.700]  他們就會開車在美國去另一個州放假
[00:30:33.700 --> 00:30:38.500]  在那一年的24日
[00:30:38.500 --> 00:30:40.700]  天氣特別冷
[00:30:40.700 --> 00:30:42.900]  他們家裡發覺有問題
[00:30:42.900 --> 00:30:46.100]  就是火爐不行
[00:30:46.100 --> 00:30:48.300]  火爐不行就會有問題
[00:30:48.300 --> 00:30:50.500]  英文叫「frozen pipe」
[00:30:50.500 --> 00:30:54.900]  就是水管天氣太冷就會爆
[00:30:54.900 --> 00:30:56.100]  一爆
[00:30:56.100 --> 00:30:57.700]  一結冰一爆
[00:30:57.700 --> 00:31:00.100]  就很混亂
[00:31:00.100 --> 00:31:02.900]  整間房子都濕了
[00:31:02.900 --> 00:31:06.300]  2000呎的房子就水浸了
[00:31:06.300 --> 00:31:10.100]  所以他們就去維修他們的火爐
[00:31:10.100 --> 00:31:11.100]  不行
[00:31:11.100 --> 00:31:15.900]  不行就要用東西包住水管
[00:31:15.900 --> 00:31:19.300]  包完之後都用了很多時間
[00:31:19.300 --> 00:31:26.100]  所以要搞到25日左右才能夠清早出發
[00:31:26.100 --> 00:31:28.700]  清早出發買個早餐吃
[00:31:28.700 --> 00:31:30.100]  又排大隊
[00:31:30.100 --> 00:31:31.900]  麻麻煩煩
[00:31:31.900 --> 00:31:34.900]  排完大隊吃完早餐
[00:31:34.900 --> 00:31:36.100]  又麻麻煩煩
[00:31:36.100 --> 00:31:38.500]  又公路塞車
[00:31:38.500 --> 00:31:40.300]  很麻煩
[00:31:40.300 --> 00:31:43.100]  塞車之餘又見到有交通意外
[00:31:43.100 --> 00:31:44.300]  麻麻煩煩
[00:31:44.300 --> 00:31:50.100]  有輛車在前面冒煙,很麻煩
[00:31:50.100 --> 00:31:52.900]  那時候天氣很寒冷
[00:31:52.900 --> 00:31:57.300]  他們見到一位女士在那裡
[00:31:57.300 --> 00:32:00.300]  於是兩夫婦就停下來
[00:32:00.300 --> 00:32:03.900]  去幫這位女士
[00:32:03.900 --> 00:32:06.300]  聊著聊著,原來這位女士
[00:32:06.300 --> 00:32:08.900]  也是設一間教會的
[00:32:08.900 --> 00:32:11.300]  你知道的,好像我們城鎮家
[00:32:11.300 --> 00:32:12.700]  這麼多人
[00:32:12.700 --> 00:32:14.700]  真的隨時幫不了你
[00:32:14.700 --> 00:32:17.100]  誰知道你不是街外人
[00:32:17.100 --> 00:32:20.700]  原來是弟兄姊妹
[00:32:20.700 --> 00:32:25.900]  這件事其實可以見到神的奇妙作為
[00:32:25.900 --> 00:32:28.500]  本來這對夫婦真的很麻煩
[00:32:28.500 --> 00:32:30.500]  要面對火爐的麻煩
[00:32:30.500 --> 00:32:32.700]  面對水管的麻煩
[00:32:32.700 --> 00:32:34.900]  面對買早餐的麻煩
[00:32:34.900 --> 00:32:36.700]  面對塞車的麻煩
[00:32:36.700 --> 00:32:39.300]  面對交通意外的麻煩
[00:32:39.300 --> 00:32:41.300]  總之是麻麻煩煩
[00:32:41.300 --> 00:32:44.100]  但是這些麻煩就帶來了一些
[00:32:44.100 --> 00:32:47.100]  很細小很簡單的神蹟
[00:32:47.100 --> 00:32:49.900]  叫人能夠走在一起
[00:32:49.900 --> 00:32:52.100]  彼此的聯合
[00:32:52.100 --> 00:32:54.500]  彼此的幫助
[00:32:54.500 --> 00:32:58.100]  神是會叫人走在一起的
[00:32:58.100 --> 00:33:02.100]  神很喜歡我們跟祂在一起
[00:33:02.100 --> 00:33:06.100]  神很喜歡我們在一起
[00:33:06.100 --> 00:33:07.500]  黏在一起
[00:33:07.500 --> 00:33:12.900]  神很喜歡我們跟外面的人黏在一起
[00:33:12.900 --> 00:33:21.100]  是能夠邀請他們能夠進入神聖的族譜
[00:33:21.100 --> 00:33:23.100]  親愛的弟兄姊妹們
[00:33:23.100 --> 00:33:24.900]  當我們這樣聽的時候
[00:33:24.900 --> 00:33:29.700]  我們今天只是說了一點道成肉身的奧秘
[00:33:29.700 --> 00:33:30.700]  不是全部說了
[00:33:30.700 --> 00:33:32.100]  說了一部分
[00:33:32.100 --> 00:33:34.900]  當中我們所領受的原來
[00:33:34.900 --> 00:33:39.100]  道成肉身以馬來尼的應許奧秘
[00:33:39.100 --> 00:33:43.900]  不是叫我們免除一切麻煩的事
[00:33:43.900 --> 00:33:48.100]  不是叫我們免除人間的痛苦災難
[00:33:48.100 --> 00:33:52.300]  不是免除生命的失落
[00:33:52.300 --> 00:33:54.900]  而是讓我們知道
[00:33:54.900 --> 00:34:00.100]  神是不會拋棄我們
[00:34:00.100 --> 00:34:03.700]  神是會與我們同在
[00:34:03.700 --> 00:34:07.700]  所以聖誕節的答案和意義就是
[00:34:07.700 --> 00:34:10.700]  神是會與我們同在
[00:34:10.700 --> 00:34:12.300]  讓我們記得
[00:34:12.300 --> 00:34:15.100]  神不是單單與你同在
[00:34:15.100 --> 00:34:18.100]  神是與你們同在
[00:34:18.100 --> 00:34:19.900]  神好像膠水一樣
[00:34:19.900 --> 00:34:22.100]  神是要與你們同在
[00:34:22.100 --> 00:34:26.100]  是你們又要彼此黏在一起
[00:34:26.100 --> 00:34:27.700]  是與神同在
[00:34:27.700 --> 00:34:31.700]  甚至你們不單只是彼此黏在一起同在
[00:34:31.700 --> 00:34:33.900]  還要走出去教會以外
[00:34:33.900 --> 00:34:35.500]  黏著其他人
[00:34:35.500 --> 00:34:39.100]  讓他們經歷到神的痛災
[00:34:39.100 --> 00:34:44.300]  讓他們能夠進入神聖的教堂
[00:34:44.300 --> 00:34:46.700]  當我們能夠這樣黏合的時候
[00:34:46.700 --> 00:34:49.300]  從這個角度去看
[00:34:49.300 --> 00:34:51.700]  生命很有意思的
[00:34:51.700 --> 00:34:53.700]  生命很喜樂的
[00:34:53.700 --> 00:34:55.900]  你就可以很逍遙地
[00:34:55.900 --> 00:34:59.100]  純粹面對人生麻煩的事
[00:34:59.100 --> 00:35:00.300]  為什麼?
[00:35:00.300 --> 00:35:01.700]  因為奇妙嗎?
[00:35:01.700 --> 00:35:04.500]  你常常都在神的奧秘當中
[00:35:04.500 --> 00:35:09.700]  你經歷到以馬來利的真實
[00:35:09.700 --> 00:35:12.300]  求神幫助我們一同去相信
[00:35:12.300 --> 00:35:13.700]  一同去經歷
[00:35:13.700 --> 00:35:17.700]  一同心禱告
[00:35:17.700 --> 00:35:20.700]  親愛的主我們在這個月
[00:35:20.700 --> 00:35:24.100]  我們唱了很多聖誕的詩歌
[00:35:24.100 --> 00:35:28.100]  我們很願意這些詩歌進入我們的心
[00:35:28.100 --> 00:35:30.700]  今天已經是十七號
[00:35:30.700 --> 00:35:33.900]  下星期二十三、二十四、二十五
[00:35:33.900 --> 00:35:38.300]  我們還繼續去慶賀、去經歷
[00:35:38.300 --> 00:35:42.500]  主求祢讓我們這個年度
[00:35:42.500 --> 00:35:45.100]  二零一七年的聖誕節
[00:35:45.100 --> 00:35:48.100]  是一個有意義的聖誕節
[00:35:48.100 --> 00:35:50.500]  因為我們能夠
[00:35:50.500 --> 00:35:53.900]  一同經歷到以馬來利的奧秘
[00:35:53.900 --> 00:35:56.100]  主求祢讓我們經歷
[00:35:56.100 --> 00:35:58.300]  讓我們有所改變
[00:35:58.300 --> 00:36:01.900]  讓我們真的在祢的家譜當中
[00:36:01.900 --> 00:36:06.900]  讓更加多的人在神聖的家譜當中
[00:36:06.900 --> 00:36:08.900]  我們繼續去仰望祢
[00:36:08.900 --> 00:36:10.900]  繼續去經歷祢
[00:36:10.900 --> 00:36:12.500]  我們這樣的禱告
[00:36:12.500 --> 00:36:15.100]  是奉主耶穌基督的名字求
[00:36:15.100 --> 00:36:17.100]  阿們
